qstamp,tstamp,measure,beat,Piccolo,Flute 1,Flute 2,Oboe 1,Oboe 2,Bb Clarinet 1,Bb Clarinet 2,Bassoon 1,Bassoon 2,Contrabassoon,D Horn 1,D Horn 2,Bb (basso) Horn 3,Bb (basso) Horn 4,D Trumpet 1,D Trumpet 2,Alto Trombone,Tenor Trombone,Bass Trombone,"D, A Timpani",Triangle,Cymbals,Bass Drum,Soprano solo,Alto solo,Tenor solo,Bass solo,Soprano,Alto,Tenor,Bass,Violin 1,Violin 2,Viola,Violoncello,Contrabass
90.0,28.0303,32,1.0,r,A6,A5,E5,A4,A4,E4,C#3,C#3,C#2,E4,A3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E4,r,E3,C#2
91.0,28.7121,32,2.0,r,A6,A5,E5,A4,A4,E4,C#3,C#3,C#2,E4,A3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E4,r,E3,C#2
91.875,29.3087,32,2.875,r,A6,A5,E5,A4,A4,E4,C#3,C#3,C#2,E4,A3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E5,E4,r,E3,C#2
92.0,29.3939,33,1.0,r,A6,A5,E5,A4,A4,E4,C#3,C#3,C#2,E4,A3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,A4,E4,r,E3,C#2
93.0,30.0758,33,2.0,r,A6,A5,E5,A4,A4,E4,C#3,C#3,C#2,E4,A3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E4,r,E3,C#2
93.875,30.6723,33,2.875,r,A6,A5,E5,A4,A4,E4,C#3,C#3,C#2,E4,A3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,A4,E4,r,E3,C#2
94.0,30.7576,34,1.0,r,A6,A5,E5,A4,A4,E4,C#3,C#3,C#2,E4,A3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E4,E4,r,E3,C#2
95.0,31.4394,34,2.0,r,A6,A5,E5,A4,A4,E4,C#3,C#3,C#2,E4,A3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E4,r,E3,C#2
95.875,32.036,34,2.875,r,A6,A5,E5,A4,A4,E4,E3,C#3,C#2,E4,A3,r,r,A4,A3,r,r,r,A2,r,r,r,r,r,r,r,r,r,r,r,E4,E4,r,E3,C#2
96.0,32.1212,35,1.0,r,A6,A5,E5,A4,A4,E4,A2,C#3,C#2,E4,A3,r,r,A4,A3,r,r,r,A2,r,r,r,r,r,r,r,r,r,r,r,A3,E4,r,E3,C#2
96.5,32.4621,35,1.5,r,A6,A5,E5,A4,A4,E4,C#3,C#3,C#2,E4,A3,r,r,A4,A3,r,r,r,A2,r,r,r,r,r,r,r,r,r,r,r,A3,E4,r,E3,C#2
97.0,32.803,35,2.0,r,A6,A5,E5,A4,A4,E4,C#3,C#3,C#2,E4,A3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E4,r,E3,C#2
98.0,33.4848,36,1.0,r,A6,A5,E5,A4,A4,E4,C#3,C#3,C#2,E4,A3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E4,r,E3,C#2
99.0,34.1667,36,2.0,r,A6,A5,E5,A4,A4,E4,C#3,C#3,C#2,E4,A3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E4,r,E3,C#2
99.875,34.7633,36,2.875,r,A6,A5,E5,A4,A4,E4,C#3,C#3,C#2,E4,A3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,A5,E4,r,E3,C#2
100.0,34.8485,37,1.0,r,A6,A5,E5,A4,A4,E4,C#3,C#3,C#2,E4,A3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E5,E4,r,E3,C#2
101.0,35.5303,37,2.0,r,A6,A5,E5,A4,A4,E4,C#3,C#3,C#2,E4,A3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E4,r,E3,C#2
101.875,36.1269,37,2.875,r,A6,A5,E5,A4,A4,E4,C#3,C#3,C#2,E4,A3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E5,E4,r,E3,C#2
102.0,36.2121,38,1.0,r,A6,A5,E5,A4,A4,E4,C#3,C#3,C#2,E4,A3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,A4,E4,r,E3,C#2
103.0,36.8939,38,2.0,r,A6,A5,E5,A4,A4,E4,C#3,C#3,C#2,E4,A3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E4,r,E3,C#2
103.875,37.4905,38,2.875,r,A6,A5,E5,A4,A4,E4,A3,A2,A1,E4,A3,r,r,A4,A3,r,r,r,A2,r,r,r,r,r,r,r,r,r,r,r,r,E4,r,E3,C#2
104.0,37.5758,39,1.0,r,A6,A5,E-5,A4,A4,E-4,F#3,F#2,F#1,F#4,F#3,r,r,A4,A3,r,r,r,A2,r,r,r,r,r,r,r,r,r,r,r,r,E-4,A3,F#3,F#2
104.5,37.7273,39,1.5,r,A6,A5,E-5,A4,A4,E-4,F#3,F#2,F#1,F#4,F#3,r,r,A4,A3,r,r,r,A2,r,r,r,r,r,r,r,r,r,r,r,r,E-4,A3,F#3,F#2
105.0,37.8788,39,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E-4,E-3
107.0,38.4848,40,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E-4,E-3
108.5,38.9394,40,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E-4,E-3
109.0,39.0909,40,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E-4,E-3
109.5,39.2424,40,3.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C4,C3
110.0,39.3939,41,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B-3,B-2
110.5,39.5455,41,1.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,A3,A2
111.0,39.697,41,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C4,C3
111.5,39.8485,41,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F#3,F#2
112.0,40.0,41,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G3,G2
112.5,40.1515,41,3.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,A3,A2
113.0,40.303,42,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,A3,A2
113.5,40.4545,42,1.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C3,C2
114.0,40.6061,42,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D3,D2
114.5,40.7576,42,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E-3,E-2
115.0,40.9091,42,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E-3,E-2
115.5,41.0606,42,3.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D3,D2
116.0,41.2121,43,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D3,D2
117.5,41.6667,43,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C3,C2
118.0,41.8182,43,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C3,C2
118.5,41.9697,43,3.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B2,B1
119.0,42.1212,44,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B2,B1
119.5,42.2727,44,1.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F3,F2
120.0,42.4242,44,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F3,F2
120.5,42.5758,44,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E3,E2
121.5,42.8788,44,3.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D3,D2
122.0,43.0303,45,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D3,D2
122.5,43.1818,45,1.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B3,B2
123.0,43.3333,45,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B3,B2
123.5,43.4848,45,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B3,B2
124.0,43.6364,45,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B3,B2
124.5,43.7879,45,3.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C4,C3
125.0,43.9394,46,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D4,D3
128.0,46.9394,47,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C4,C3
130.0,48.9394,47,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B3,B2
131.0,49.9394,48,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D4,D3
132.0,50.9394,48,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C4,C3
134.0,52.9394,49,1.0,r,E6,r,E5,r,r,r,B3,G#3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E5,E4,E4,r
135.0,53.1118,49,2.0,r,E6,r,E5,r,r,r,C4,A3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
135.5,53.198,49,2.5,r,E5,r,E4,r,r,r,C4,A3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
136.0,53.2842,49,3.0,r,E5,r,E4,r,r,r,D4,B-3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
137.0,53.4566,50,1.0,r,A5,r,A4,r,r,r,E4,C4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,A4,A3,A3,r
138.0,53.629,50,2.0,r,B5,r,B4,r,r,r,D4,B3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
139.0,53.8015,50,3.0,r,C6,r,C5,r,r,r,C4,A3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
140.0,53.9739,51,1.0,r,B5,r,G#5,r,E5,r,D4,B3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E5,E4,E3,E3,r
141.0,54.1463,51,2.0,r,C6,r,A5,r,E5,r,C4,A3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
141.5,54.2325,51,2.5,r,C6,r,A5,r,E4,r,C4,A3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
142.0,54.3187,51,3.0,r,D6,r,B5,r,E4,r,B3,G#3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
143.0,54.4911,52,1.0,r,C6,r,A5,r,A4,r,C4,A3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,A4,A3,A3,A2,r
144.0,54.6635,52,2.0,r,B5,r,G#5,r,B4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
145.0,54.8359,52,3.0,r,A5,r,A5,r,C5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
146.0,55.0084,53,1.0,r,B-5,r,G5,r,B-4,G4,C4,C3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C5,C4,C4,r
147.0,55.1808,53,2.0,r,A5,r,F5,r,A4,F4,C4,C3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
147.5,55.267,53,2.5,r,A5,r,F5,r,A4,F4,C3,C2,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
148.0,55.3532,53,3.0,r,G5,r,E5,r,G4,E4,C3,C2,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
149.0,55.5256,54,1.0,r,A5,r,F5,r,A4,F4,F3,F2,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F4,F3,F3,r
150.0,55.698,54,2.0,r,B-5,r,F5,r,B-4,F4,G3,G2,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
151.0,55.8704,54,3.0,r,C6,r,F5,r,C5,F4,A3,A2,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
152.0,56.0428,55,1.0,r,E6,r,C6,r,E5,E4,G3,G2,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C5,C4,C4,C3,r
153.0,56.2153,55,2.0,r,F6,r,C6,r,F5,F4,A3,A2,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
153.5,56.3015,55,2.5,r,F6,r,C5,r,F5,F4,A3,A2,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
154.0,56.3877,55,3.0,r,G6,r,C5,r,G5,G4,B-3,B-2,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
155.0,56.5601,56,1.0,r,F6,r,F5,r,C5,F4,A3,A2,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F4,C4,F3,F2,r
156.0,56.7325,56,2.0,r,G6,r,G5,r,B-4,E4,G3,G2,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
157.0,56.9049,56,3.0,r,A6,r,A5,r,A4,F4,F3,F2,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
158.0,57.0773,57,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F4,F3
159.0,57.3804,57,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C4,C3
162.0,58.2894,58,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C4,C3
163.0,58.5925,58,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B-3,B-2
163.5,58.744,58,3.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C4,C3
164.0,58.8955,59,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B-3,B-2
164.5,59.047,59,1.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,A3,A2
165.0,59.1985,59,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,A3,A2
166.0,59.5016,59,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F3,F2
167.0,59.8046,60,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F3,F2
168.5,60.2591,60,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F3,F2
169.0,60.4107,60,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F3,F2
169.5,60.5622,60,3.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G3,G2
170.0,60.7137,61,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B-3,B-2
170.5,60.8652,61,1.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,A3,A2
171.5,61.1682,61,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,A3,A2
172.0,61.3197,61,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,A3,A2
172.5,61.4713,61,3.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B-3,B-2
173.0,61.6228,62,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D4,D3
173.5,61.7743,62,1.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C4,C3
174.0,61.9258,62,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C4,C3
174.5,62.0773,62,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C4,C3
175.0,62.2288,62,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C4,C3
175.5,62.3804,62,3.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D4,D3
176.0,62.5319,63,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E-4,E-3
179.0,63.441,64,1.0,r,D6,r,r,r,D5,F4,D4,B-2,r,r,r,F4,F3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
180.0,64.441,64,2.0,r,D6,r,r,r,D5,F4,D4,B-2,r,r,r,F4,F3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
181.0,65.441,64,3.0,r,A5,r,r,r,A4,F4,C4,E-3,r,r,r,F4,F3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
182.0,66.441,64,4.0,r,A5,r,r,r,A4,F4,C4,E-3,r,r,r,F4,F3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
183.0,67.441,65,1.0,r,B-5,r,B-5,r,B-4,F4,B-3,D3,r,r,r,F4,F3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
184.0,68.441,65,2.0,r,r,r,B-5,r,B-4,F4,B-3,D3,r,r,r,F4,F3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
184.5,68.941,65,2.5,r,r,r,B-5,r,B-4,B-3,B-3,D3,r,r,r,F4,F3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
185.0,69.441,65,3.0,r,r,r,F5,C5,F4,C4,F3,A2,r,r,r,F4,F3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
186.0,70.441,65,4.0,r,r,r,F5,C5,F4,C4,F3,A2,r,r,r,C4,F3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
186.5,70.941,65,4.5,r,r,r,E-5,C5,E-4,C4,E-3,A2,r,r,r,C4,F3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
187.0,71.441,66,1.0,r,r,r,D5,B-4,D4,B-3,D3,B-2,r,r,r,B-3,F3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B-3,B-2
190.0,72.3501,67,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B-3,B-2
192.0,72.9561,67,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B3,B2
193.0,73.2591,68,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B3,B2
195.0,73.8652,68,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G#3,G#2
196.0,74.1682,69,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F#3,F#2
198.0,74.7743,69,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F3,F2
199.0,75.0773,70,1.0,r,C#5,r,B4,r,G#4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
201.0,75.6834,70,3.0,r,C#5,r,B4,r,G#4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F3,F2
202.0,75.9864,71,1.0,r,C#5,r,B4,r,G#4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G#3,G#2
204.0,76.5925,71,3.0,r,C#5,r,B4,r,G#4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C#4,C#3
205.0,76.8955,72,1.0,r,C#5,r,A4,r,F#4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C#4,C#3
206.0,77.1985,72,2.0,r,C#5,r,A4,r,F#4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F#3,F#2
207.0,77.5016,72,3.0,r,F#5,r,C#5,r,A4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F#3,F#2
207.5,77.6531,72,3.5,r,F#5,r,C#5,r,A4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,A3,A2
208.0,77.8046,73,1.0,r,F#5,r,C#5,r,A4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,A3,A2
209.0,78.1076,73,2.0,r,F#5,r,E-5,r,G#4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C3,C2
209.5,78.2591,73,2.5,r,F#5,r,E-5,r,G#4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E-4,E-3
210.0,78.4107,73,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E-4,E-3
210.5,78.5622,73,3.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C#4,C#3
211.0,78.7137,74,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C#4,C#3
211.5,78.8652,74,1.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C4,C3
212.0,79.0167,74,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C4,C3
