score_qstamp,qstamp,measure,beat,728535_tstamp,726649_tstamp
1085.0,1143.0,364,3.0,219.3145,805.6433
1086.0,1144.0,365,1.0,219.3148,806.1433
1087.0,1145.0,365,2.0,219.315,806.6433
1088.0,1146.0,365,3.0,219.3153,807.1433
1089.0,1147.0,366,1.0,219.3155,807.6433
1090.0,1148.0,366,2.0,219.3158,808.1433
1091.0,1149.0,366,3.0,219.316,808.6633
1092.0,1150.0,367,1.0,219.3163,809.1633
1093.0,1151.0,367,2.0,219.3165,809.6633
1094.0,1152.0,367,3.0,219.3168,810.1633
1095.0,1153.0,368,1.0,219.317,810.6633
1096.0,1154.0,368,2.0,219.3172,811.6732
1097.0,1155.0,368,3.0,219.3175,812.2233
1098.0,1156.0,369,1.0,219.3177,812.7365
1100.0,1158.0,369,3.0,219.3182,813.8033
1101.0,1159.0,370,1.0,219.3185,814.3033
1104.0,1162.0,371,1.0,219.3192,815.8033
1107.0,1165.0,372,1.0,219.3199,817.3033
1110.0,1168.0,373,1.0,220.7033,818.8198
1113.0,1171.0,374,1.0,222.2033,820.4033
1116.0,1174.0,375,1.0,223.7033,821.9033
1119.0,1177.0,376,1.0,225.2033,823.4033
