qstamp,tstamp,measure,beat,Violin 1,Violin 2,Violin 3,Viola 1,Viola 2,Viola 3,Violoncello 1,Violoncello 2,Violoncello 3,Violone,Harpsichord
490.75,294.45,124,3.25,r,r,r,D4,B-3,G4,D3,D3,D3,D2,D3
491.0,294.6,124,3.5,D6,B-5,G5,D4,B-3,G4,G2,G2,G2,G1,G2
491.25,294.75,124,3.75,C6,C6,F#5,D4,B-3,G4,A2,A2,A2,A1,A2
491.5,294.9,124,4.0,D6,B-5,G5,r,r,r,B-2,B-2,B-2,B-1,B-2
491.75,295.05,124,4.25,D6,B-5,G5,r,r,r,C3,C3,C3,C2,C3
492.0,295.2,124,4.5,r,r,r,C5,A4,F#4,D3,D3,D3,D2,D3
492.25,295.35,124,4.75,r,r,r,B-4,G4,E4,E3,E3,E3,E2,E3
492.5,295.5,125,1.0,r,r,r,C5,A4,D4,F#3,F#3,F#3,F#2,F#3
492.75,295.65,125,1.25,r,r,r,C5,A4,D4,A3,A3,A3,A2,A3
493.0,295.8,125,1.5,C6,A5,F#5,r,r,r,D3,D3,D3,D2,D3
493.25,295.95,125,1.75,B-5,G5,E5,r,r,r,E3,E3,E3,E2,E3
493.5,296.1,125,2.0,C6,A5,D5,r,r,r,F#3,F#3,F#3,F#2,F#3
493.75,296.25,125,2.25,C6,A5,D5,r,r,r,G3,G3,G3,G2,G3
494.0,296.4,125,2.5,r,r,r,A4,F#4,C4,A3,A3,A3,A2,A3
494.25,296.55,125,2.75,r,r,r,G4,E4,B-3,B-3,B-3,B-3,B-2,B-3
494.5,296.7,125,3.0,r,r,r,F#4,D4,A3,C4,C4,C4,C3,C4
494.75,296.85,125,3.25,r,r,r,F#4,D4,A3,A3,A3,A3,A2,A3
495.0,297.0,125,3.5,A5,E-5,C5,r,r,r,F#3,F#3,F#3,F#2,F#3
495.25,297.15,125,3.75,G5,D5,B-4,r,r,r,G3,G3,G3,G2,G3
495.5,297.3,125,4.0,F#5,C5,A4,r,r,r,A3,A3,A3,A2,A3
495.75,297.45,125,4.25,F#5,C5,A4,r,r,r,B-3,B-3,B-3,B-2,B-3
496.0,297.6,125,4.5,D5,D5,D5,D5,D5,D5,C4,C4,C4,C3,C4
496.25,297.75,125,4.75,D5,D5,D5,D5,D5,D5,D4,D4,D4,D3,D4
496.5,297.9,126,1.0,E-5,E-5,E-5,E-5,E-5,E-5,E-4,E-4,E-4,E-3,E-4
497.25,298.35,126,1.75,D5,D5,D5,D5,D5,D5,D4,D4,D4,D3,D4
497.5,298.5,126,2.0,C5,C5,C5,C5,C5,C5,C4,C4,C4,C3,C4
497.75,298.65,126,2.25,B-4,B-4,B-4,B-4,B-4,B-4,B-3,B-3,B-3,B-2,B-3
498.0,298.8,126,2.5,A4,A4,A4,A4,A4,A4,A3,A3,A3,A2,A3
498.25,298.95,126,2.75,G4,G4,G4,G4,G4,G4,G3,G3,G3,G2,G3
498.5,299.1,126,3.0,D5,D5,D5,A4,A4,A4,F#3,F#3,F#3,F#2,F#3
499.0,299.4,126,3.5,C5,C5,C5,D4,D4,D4,G3,G3,G3,G2,G3
499.25,299.55,126,3.75,B-4,B-4,B-4,D4,D4,D4,G3,G3,G3,G2,G3
499.5,299.7,126,4.0,A4,A4,A4,C4,C4,C4,D4,D4,D4,D3,D4
500.0,300.0,126,4.5,G4,G4,G4,B3,B3,B3,D3,D3,D3,D2,D3
500.25,300.15,126,4.75,F#4,F#4,F#4,A3,A3,A3,D3,D3,D3,D2,D3
500.5,300.3,127,1.0,G4,G4,G4,B3,B3,B3,G2,G2,G2,G1,G2
501.0,300.6,127,1.5,D4,D4,D4,D4,D4,D4,G3,G3,G3,G2,G3
501.25,300.75,127,1.75,C4,C4,C4,D4,D4,D4,G3,G3,G3,G2,G3
501.5,300.9,127,2.0,D4,D4,D4,B3,B3,B3,G3,G3,G3,G2,G3
502.0,301.2,127,2.5,G4,G4,G4,G3,G3,G3,G2,G2,G2,G1,G2
502.25,301.35,127,2.75,F#4,F#4,F#4,G3,G3,G3,G2,G2,G2,G1,G2
502.5,301.5,127,3.0,G4,G4,G4,B3,B3,B3,G2,G2,G2,G1,G2
503.0,301.8,127,3.5,B3,B3,B3,D4,D4,D4,G3,G3,G3,G2,G3
503.25,301.95,127,3.75,A3,A3,A3,D4,D4,D4,G3,G3,G3,G2,G3
503.5,302.1,127,4.0,B3,B3,B3,B3,B3,B3,G3,G3,G3,G2,G3
504.0,302.4,127,4.5,G4,G4,G4,G3,G3,G3,G2,G2,G2,G1,G2
504.25,302.55,127,4.75,F#4,F#4,F#4,G3,G3,G3,G2,G2,G2,G1,G2
504.5,302.7,128,1.0,G4,G4,G4,B3,B3,B3,G2,G2,G2,G1,G2
505.0,303.0,128,1.5,G3,G3,G3,D4,D4,D4,G3,G3,G3,G2,G3
505.25,303.15,128,1.75,A3,A3,A3,D4,D4,D4,F#3,F#3,F#3,F#2,F#3
505.5,303.3,128,2.0,B3,B3,B3,G4,G4,G4,E3,E3,E3,E2,E3
505.75,303.45,128,2.25,B3,B3,B3,B4,B4,B4,E3,E3,E3,E2,E3
506.0,303.6,128,2.5,C#4,C#4,C#4,A4,A4,A4,A3,A3,A3,A2,A3
506.25,303.75,128,2.75,C#4,C#4,C#4,G4,G4,G4,A3,A3,A3,A2,A3
506.5,303.9,128,3.0,D4,D4,D4,F#4,F#4,F#4,D3,D3,D3,D2,D3
506.75,304.05,128,3.25,C#4,C#4,C#4,F#4,F#4,F#4,D3,D3,D3,D2,D3
507.0,304.2,128,3.5,D4,D4,D4,D4,D4,D4,D4,D4,D4,D3,D4
507.25,304.35,128,3.75,E4,E4,E4,D4,D4,D4,C#4,C#4,C#4,C#3,C#4
507.5,304.5,128,4.0,D4,D4,D4,r,r,r,D4,D4,D4,D3,D4
507.75,304.65,128,4.25,F#4,F#4,F#4,r,r,r,D4,D4,D4,D3,D4
508.0,304.8,128,4.5,D4,D4,D4,B4,B4,B4,D3,D3,D3,D2,D3
508.25,304.95,128,4.75,G4,G4,G4,B4,B4,B4,D3,D3,D3,D2,D3
508.5,305.1,129,1.0,D4,D4,D4,F#4,F#4,F#4,D3,D3,D3,D2,D3
508.75,305.25,129,1.25,C#4,C#4,C#4,F#4,F#4,F#4,D3,D3,D3,D2,D3
509.0,305.4,129,1.5,D4,D4,D4,D4,D4,D4,D4,D4,D4,D3,D4
509.25,305.55,129,1.75,E4,E4,E4,D4,D4,D4,C#4,C#4,C#4,C#3,C#4
509.5,305.7,129,2.0,D4,D4,D4,r,r,r,D4,D4,D4,D3,D4
509.75,305.85,129,2.25,A4,A4,A4,r,r,r,D4,D4,D4,D3,D4
510.0,306.0,129,2.5,D4,D4,D4,G4,G4,G4,D3,D3,D3,D2,D3
510.25,306.15,129,2.75,B4,B4,B4,G4,G4,G4,D3,D3,D3,D2,D3
510.5,306.3,129,3.0,D4,D4,D4,F#4,F#4,F#4,D3,D3,D3,D2,D3
510.75,306.45,129,3.25,C#4,C#4,C#4,F#4,F#4,F#4,D3,D3,D3,D2,D3
511.0,306.6,129,3.5,D4,D4,D4,D4,D4,D4,D4,D4,D4,D3,D4
511.25,306.75,129,3.75,E4,E4,E4,D4,D4,D4,C#4,C#4,C#4,C#3,C#4
511.5,306.9,129,4.0,D4,D4,D4,r,r,r,D4,D4,D4,D3,D4
511.75,307.05,129,4.25,C5,C5,C5,r,r,r,D4,D4,D4,D3,D4
512.0,307.2,129,4.5,D4,D4,D4,A4,A4,A4,F#3,F#3,F#3,F#2,F#3
512.25,307.35,129,4.75,D5,D5,D5,A4,A4,A4,F#3,F#3,F#3,F#2,F#3
512.5,307.5,130,1.0,B4,B4,B4,D4,D4,D4,G3,G3,G3,G2,G3
513.0,307.8,130,1.5,A4,A4,A4,C4,C4,C4,E3,E3,E3,E2,E3
513.25,307.95,130,1.75,G4,G4,G4,B3,B3,B3,E3,E3,E3,E2,E3
513.5,308.1,130,2.0,A4,A4,A4,C4,C4,C4,C3,C3,C3,C2,C3
514.0,308.4,130,2.5,G4,G4,G4,B3,B3,B3,D3,D3,D3,D2,D3
514.25,308.55,130,2.75,F#4,F#4,F#4,A3,A3,A3,D3,D3,D3,D2,D3
514.5,308.7,130,3.0,G4,G4,G4,G3,G3,G3,E3,E3,E3,E2,E3
515.0,309.0,130,3.5,F#4,F#4,F#4,G4,G4,G4,D3,D3,D3,D2,D3
515.25,309.15,130,3.75,E4,E4,E4,G4,G4,G4,C3,C3,C3,C2,C3
515.5,309.3,130,4.0,D4,D4,D4,G4,G4,G4,B2,B2,B2,B1,B2
515.75,309.45,130,4.25,G4,G4,G4,G4,G4,G4,B2,B2,B2,B1,B2
516.0,309.6,130,4.5,D4,D4,D4,G3,G3,G3,A2,A2,A2,A1,A2
516.25,309.75,130,4.75,G4,G4,G4,G3,G3,G3,G2,G2,G2,G1,G2
516.5,309.9,131,1.0,E4,E4,E4,G3,G3,G3,C3,C3,C3,C2,C3
517.0,310.2,131,1.5,D4,D4,D4,G4,G4,G4,B2,B2,B2,B1,B2
517.25,310.35,131,1.75,C4,C4,C4,G4,G4,G4,A2,A2,A2,A1,A2
517.5,310.5,131,2.0,B3,B3,B3,G4,G4,G4,G2,G2,G2,G1,G2
517.75,310.65,131,2.25,G4,G4,G4,G4,G4,G4,G2,G2,G2,G1,G2
518.0,310.8,131,2.5,B3,B3,B3,G3,G3,G3,G3,G3,G3,G2,G3
518.25,310.95,131,2.75,G4,G4,G4,G3,G3,G3,F#3,F#3,F#3,F#2,F#3
518.5,311.1,131,3.0,C4,C4,C4,G3,G3,G3,E3,E3,E3,E2,E3
519.0,311.4,131,3.5,B3,B3,B3,G4,G4,G4,D3,D3,D3,D2,D3
519.25,311.55,131,3.75,A3,A3,A3,G4,G4,G4,C3,C3,C3,C2,C3
519.5,311.7,131,4.0,G3,G3,G3,G4,G4,G4,B2,B2,B2,B1,B2
519.75,311.85,131,4.25,G4,G4,G4,G4,G4,G4,B2,B2,B2,B1,B2
520.0,312.0,131,4.5,A3,A3,A3,G3,G3,G3,C#3,C#3,C#3,C#2,C#3
520.25,312.15,131,4.75,G4,G4,G4,G3,G3,G3,C#3,C#3,C#3,C#2,C#3
520.5,312.3,132,1.0,B3,B3,B3,G3,G3,G3,D3,D3,D3,D2,D3
520.75,312.45,132,1.25,G4,G4,G4,G3,G3,G3,D3,D3,D3,D2,D3
521.0,312.6,132,1.5,C#4,C#4,C#4,G4,G4,G4,D2,D2,D2,D1,D2
521.25,312.75,132,1.75,G4,G4,G4,G4,G4,G4,D2,D2,D2,D1,D2
521.5,312.9,132,2.0,D4,D4,D4,F#4,F#4,F#4,D2,D2,D2,D1,D2
521.75,313.05,132,2.25,F#4,F#4,F#4,F#4,F#4,F#4,D2,D2,D2,D1,D2
522.0,313.2,132,2.5,D4,D4,D4,G4,G4,G4,D3,D3,D3,D2,D3
522.25,313.35,132,2.75,G4,G4,G4,G4,G4,G4,E3,E3,E3,E2,E3
522.5,313.5,132,3.0,D4,D4,D4,A4,A4,A4,F#3,F#3,F#3,F#2,F#3
522.75,313.65,132,3.25,A4,A4,A4,A4,A4,A4,F#3,F#3,F#3,F#2,F#3
523.0,313.8,132,3.5,D4,D4,D4,B4,B4,B4,G3,G3,G3,G2,G3
523.25,313.95,132,3.75,B4,B4,B4,B4,B4,B4,G3,G3,G3,G2,G3
523.5,314.1,132,4.0,D4,D4,D4,C5,C5,C5,A3,A3,A3,A2,A3
523.75,314.25,132,4.25,C5,C5,C5,C5,C5,C5,A3,A3,A3,A2,A3
524.0,314.4,132,4.5,D4,D4,D4,D5,D5,D5,F#3,F#3,F#3,F#2,F#3
524.25,314.55,132,4.75,D5,D5,D5,D5,D5,D5,F#3,F#3,F#3,F#2,F#3
524.5,314.7,133,1.0,B4,B4,B4,B4,B4,B4,G3,G3,G3,G2,G3
525.0,315.0,133,1.5,A4,A4,A4,A4,A4,A4,C4,C4,C4,C3,C4
525.25,315.15,133,1.75,G4,G4,G4,G4,G4,G4,C4,C4,C4,C3,C4
525.5,315.3,133,2.0,D4,D4,D4,D4,D4,D4,D4,D4,D4,D3,D4
526.0,315.6,133,2.5,F#4,F#4,F#4,F#4,F#4,F#4,D3,D3,D3,D2,D3
526.5,315.9,133,3.0,G4,G4,G4,G4,G4,G4,G3,G2,G2,G1,G2
527.0,316.2,133,3.5,r,r,r,r,r,r,G3,D3,B2,G1,G2
527.25,316.35,133,3.75,r,r,r,r,r,r,F#3,C3,A2,G1,G2
527.5,316.5,133,4.0,r,r,r,r,r,r,G3,D3,B2,G1,G2
528.0,316.8,133,4.5,r,r,r,r,r,r,B3,G3,D3,G1,G2
528.25,316.95,133,4.75,r,r,r,r,r,r,A3,F#3,C3,G1,G2
528.5,317.1,134,1.0,r,r,r,r,r,r,B3,G3,D3,G1,G2
529.0,317.4,134,1.5,r,r,r,D4,B3,G3,r,r,r,G1,G2
529.25,317.55,134,1.75,r,r,r,C4,A3,F#3,r,r,r,G1,G2
529.5,317.7,134,2.0,r,r,r,D4,B3,G3,r,r,r,G1,G2
530.0,318.0,134,2.5,r,r,r,G4,D4,B3,r,r,r,G1,G2
530.25,318.15,134,2.75,r,r,r,F#4,C4,A3,r,r,r,G1,G2
530.5,318.3,134,3.0,r,r,r,G4,D4,B3,r,r,r,G1,G2
531.0,318.6,134,3.5,B4,G4,D4,r,r,r,r,r,r,G1,G2
531.25,318.75,134,3.75,A4,F#4,C4,r,r,r,r,r,r,G1,G2
531.5,318.9,134,4.0,B4,G4,D4,r,r,r,r,r,r,G1,G2
532.0,319.2,134,4.5,D5,B4,G4,r,r,r,r,r,r,G1,G2
532.25,319.35,134,4.75,C5,A4,F#4,r,r,r,r,r,r,G1,G2
532.5,319.5,135,1.0,D5,B4,G4,r,r,r,r,r,r,G1,G2
533.0,319.8,135,1.5,G5,D5,B4,r,r,r,r,r,r,G1,G2
533.25,319.95,135,1.75,F#5,C5,A4,r,r,r,r,r,r,G1,G2
533.5,320.1,135,2.0,G5,D5,B4,r,r,r,r,r,r,G1,G2
534.0,320.4,135,2.5,B5,G5,D5,D4,D4,D4,r,r,r,G1,G2
534.25,320.55,135,2.75,A5,F#5,C5,D4,D4,D4,r,r,r,G1,G2
534.5,320.7,135,3.0,B5,G5,D5,G4,G4,G4,r,r,r,G1,G2
535.0,321.0,135,3.5,A5,G5,D5,F#4,F#4,F#4,r,r,r,G1,G2
535.25,321.15,135,3.75,G5,G5,D5,E4,E4,E4,r,r,r,G1,G2
535.5,321.3,135,4.0,F#5,r,r,D4,D4,D4,r,r,r,G1,G2
535.75,321.45,135,4.25,E5,r,r,C4,C4,C4,r,r,r,G1,G2
536.0,321.6,135,4.5,D5,D5,G4,B3,B3,B3,r,r,r,G1,G2
536.25,321.75,135,4.75,C5,D5,G4,A3,A3,A3,r,r,r,G1,G2
536.5,321.9,136,1.0,B4,G5,B4,G3,G3,G3,r,r,r,G1,G2
536.75,322.05,136,1.25,D5,G5,B4,B3,G3,D3,r,r,r,G1,G2
537.0,322.2,136,1.5,C5,F#5,A4,C4,A3,E3,r,r,r,G1,G2
537.25,322.35,136,1.75,B4,E5,G4,D4,B3,F#3,r,r,r,G1,G2
537.5,322.5,136,2.0,A4,D5,F#4,E4,C4,G3,r,r,r,G1,G2
537.75,322.65,136,2.25,G4,C5,E4,F#4,D4,A3,r,r,r,G1,G2
538.0,322.8,136,2.5,F#4,B4,D4,G4,E4,B3,D3,D3,D3,D2,D3
538.25,322.95,136,2.75,E4,A4,C4,A4,F#4,C4,D3,D3,D3,D2,D3
538.5,323.1,136,3.0,D4,G4,B3,B4,G4,D4,G3,G3,G3,G2,G3
538.75,323.25,136,3.25,G4,G4,G4,G4,G4,G4,G3,G3,G3,G2,G3
539.0,323.4,136,3.5,F#4,F#4,F#4,F#4,F#4,F#4,F#3,F#3,F#3,F#2,F#3
539.25,323.55,136,3.75,E4,E4,E4,E4,E4,E4,E3,E3,E3,E2,E3
539.5,323.7,136,4.0,D4,D4,D4,D4,D4,D4,D3,D3,D3,D2,D3
539.75,323.85,136,4.25,C4,C4,C4,C4,C4,C4,C3,C3,C3,C2,C3
540.0,324.0,136,4.5,B3,B3,B3,B3,B3,B3,B2,B2,B2,B1,B2
540.25,324.15,136,4.75,A3,A3,A3,A3,A3,A3,A2,A2,A2,A1,A2
540.5,324.3,137,1.0,B3,B3,B3,B3,B3,B3,B2,B2,B2,B1,B2
541.0,324.6,137,1.5,A3,A3,A3,A3,A3,A3,A2,A2,A2,A1,A2
541.25,324.75,137,1.75,G3,G3,G3,G3,G3,G3,G2,G2,G2,G1,G2
541.5,324.9,137,2.0,D4,D4,D4,D4,D4,D4,D3,D3,D3,D2,D3
542.0,325.2,137,2.5,D4,D4,D4,D3,D3,D3,D2,D2,D2,D1,D2
542.5,325.5,137,3.0,G3,G3,G3,G3,G3,G3,G2,G2,G2,G1,G2
