score_qstamp,qstamp,measure,beat,246972_tstamp,831985_tstamp,728903_tstamp,728916_tstamp,728893_tstamp,728898_tstamp,729161_tstamp,728923_tstamp,736748_tstamp,728931_tstamp,728940_tstamp,728935_tstamp,728927_tstamp,728907_tstamp,728911_tstamp,728944_tstamp,728958_tstamp,728961_tstamp
906.0,1470.0,303,3.0,269.2683,269.2683,278.9683,262.0283,261.8083,422.0083,240.2483,269.9283,300.0883,271.2483,282.5283,256.0283,270.3483,258.5083,201.1883,239.6283,194.4483,151.7083
907.0,1471.0,304,1.0,269.4421,269.4421,279.1207,262.1407,261.9807,422.1807,240.3807,270.1007,300.2607,271.4207,282.7007,256.2007,270.5007,258.6807,201.3607,239.8007,194.6207,151.8807
908.0,1472.0,304,2.0,269.6531,269.6531,279.2931,262.3131,262.1531,422.3531,240.5331,270.2731,300.4731,271.5931,283.0531,256.3731,270.6731,258.8531,201.5331,239.9531,194.7931,152.0531
909.0,1473.0,304,3.0,269.8255,269.8255,279.4655,262.4855,262.3255,422.5255,240.7055,270.4455,300.6455,271.7855,283.2255,256.5455,270.8055,259.0255,201.7055,240.1055,194.9255,152.2255
910.0,1474.0,305,1.0,269.9979,269.9979,279.5979,262.6579,262.4979,422.6979,240.8779,270.6179,300.8179,271.9579,283.3979,256.7379,270.9779,259.1979,201.8779,240.2779,195.0779,152.3979
911.0,1475.0,305,2.0,270.1703,270.1703,279.7703,262.8303,262.6652,422.8703,241.0103,270.7903,301.0303,272.1303,283.5703,256.9103,270.9942,259.3703,202.0503,240.3976,195.2503,152.5703
912.0,1476.0,305,3.0,270.3428,270.3428,279.9428,263.0028,262.8228,423.0428,241.1828,270.9656,301.2028,272.3112,283.7428,257.0828,271.1028,259.4828,202.2228,240.5628,195.4228,152.6828
913.0,1477.0,306,1.0,270.5152,270.5152,280.1152,263.1752,262.9952,423.2152,241.3552,271.1552,301.3752,272.5352,284.2152,257.2552,271.2752,259.6552,202.3952,240.6938,195.5952,152.8138
914.0,1478.0,306,2.0,270.6676,270.6676,280.2876,263.3476,263.1676,423.3952,241.5276,271.3428,301.598,272.7152,284.4876,257.4276,271.4476,259.8276,202.5676,240.8476,195.7676,152.9676
915.0,1479.0,306,3.0,270.84,270.84,280.5,263.52,263.34,423.58,241.7,271.54,301.82,272.92,284.66,257.6,271.62,260.0,202.76,241.02,195.94,153.14
916.0,1480.0,307,1.0,271.0124,271.0124,280.6724,263.6924,263.5124,423.7524,241.8724,271.7124,302.0048,273.0924,284.8324,257.6589,271.7924,260.1724,202.9924,241.1724,196.1324,153.3124
917.0,1481.0,307,2.0,271.1848,271.1848,280.8448,263.8648,263.6848,423.9248,242.0248,271.8848,302.1848,273.2648,285.0048,257.8248,271.9648,260.3448,203.1648,241.3448,196.3048,153.4848
918.0,1482.0,307,3.0,271.3572,271.3572,281.0172,264.0372,263.8572,424.0972,242.1972,272.0572,302.3572,273.4372,285.2944,257.9429,272.1372,260.5172,203.3372,241.5172,196.4772,153.5972
919.0,1483.0,308,1.0,271.5297,271.5297,281.1897,264.2097,264.0297,424.2697,242.3697,272.2297,302.5697,273.6097,285.4697,257.9515,272.3097,260.6897,203.5097,241.6697,196.6497,153.7697
920.0,1484.0,308,2.0,271.7021,271.7021,281.3621,264.3821,264.2021,424.4421,242.5421,272.4021,302.7421,273.7821,285.6421,257.9621,272.4821,260.7821,203.6821,241.8421,196.8221,153.9421
921.0,1485.0,308,3.0,271.8745,271.8745,281.5345,264.4945,264.3745,424.6145,242.6782,272.5545,302.9145,273.9545,286.0345,258.1145,272.6545,260.9545,203.8145,242.0072,196.9945,154.0945
922.0,1486.0,309,1.0,272.0269,272.0269,281.7069,264.6669,264.5269,424.7869,242.7912,272.7269,303.0869,274.1069,286.6269,258.2869,272.8269,261.1269,203.9869,242.0669,197.1669,154.2669
923.0,1487.0,309,2.0,272.1993,272.1993,281.8593,264.8393,264.6993,424.9593,242.9193,272.8993,303.3572,274.2793,286.7993,258.4593,272.9993,261.2993,204.0393,242.2193,197.3393,154.4393
924.0,1488.0,309,3.0,272.3717,272.3717,282.0317,265.0117,264.8717,425.1317,243.0658,273.0717,303.5317,274.4517,287.4317,258.5517,273.1717,261.4717,204.1717,242.3917,197.4772,154.6117
925.0,1489.0,310,1.0,272.5441,272.5441,282.2041,265.1841,265.0441,425.3041,243.2241,273.2441,303.7082,274.6241,287.6041,258.7041,273.3441,261.6441,204.3241,242.5641,197.5441,154.6841
926.0,1490.0,310,2.0,272.7166,272.7166,282.3766,265.3383,265.2166,425.4766,243.3966,273.4166,303.8966,274.7966,287.7766,258.8766,273.5532,261.8166,204.4966,242.7366,197.7166,154.8566
927.0,1491.0,310,3.0,272.889,272.889,282.549,265.509,265.389,425.649,243.569,273.589,304.089,274.969,287.949,259.049,273.729,261.989,204.669,242.909,197.889,155.029
928.0,1492.0,311,1.0,273.0614,273.0614,282.7214,265.6814,265.5614,425.8214,243.6954,273.7614,304.2614,275.1414,288.1214,259.2214,273.9014,262.1614,204.8414,243.0014,198.0614,155.2014
929.0,1493.0,311,2.0,273.2338,273.2338,282.8938,265.8538,265.7338,425.9938,243.8538,273.9338,304.4538,275.3738,288.2938,259.3938,274.0738,262.3338,205.0138,243.1738,198.2338,155.3738
930.0,1494.0,311,3.0,273.4062,273.4062,283.0662,266.0262,265.9062,426.1662,244.0062,274.1062,304.6262,275.5462,288.4662,259.5262,274.2462,262.5062,205.1662,243.3221,198.3862,155.5462
931.0,1495.0,312,1.0,273.5786,273.5786,283.2386,266.1986,266.0786,426.3386,244.1786,274.2786,304.7986,275.7186,288.6386,259.6986,274.4186,262.6186,205.3386,243.4586,198.5586,155.7186
932.0,1496.0,312,2.0,273.831,273.831,283.431,266.371,266.291,426.531,244.351,274.451,305.151,275.931,288.811,259.871,274.631,262.791,205.511,243.631,198.731,155.891
932.5,1496.5,312,2.5,273.9172,273.9172,283.5172,266.4572,266.3772,426.6172,244.4186,274.5372,305.2544,276.0344,288.8972,259.9572,274.7172,262.8772,205.5972,243.7057,198.8172,155.9972
933.0,1497.0,312,3.0,274.0034,274.0034,283.6034,266.5434,266.4634,426.7034,244.5034,274.6234,305.3434,276.1234,288.9834,260.0434,274.8068,262.9634,205.6834,243.7634,198.9034,156.0834
933.5,1497.5,312,3.5,274.0897,274.0897,283.6897,266.6297,266.5497,426.7697,244.5897,274.7097,305.4297,276.2097,289.0697,260.1297,274.9097,263.0497,205.7697,243.8497,198.9697,156.1697
934.0,1498.0,313,1.0,274.1559,274.1559,283.7759,266.7159,266.618,426.8359,244.6559,274.7959,305.5159,276.2959,289.1559,260.2159,274.9959,263.1359,205.8559,243.9359,199.0559,156.2559
935.0,1499.0,313,2.0,274.3283,274.3283,283.9283,266.8883,266.7883,427.0083,244.7883,274.9683,305.6883,276.4683,289.3283,260.3561,275.1683,263.3083,206.0283,244.1083,199.2283,156.4283
936.0,1500.0,313,3.0,274.5007,274.5007,284.1007,267.0607,266.9607,427.1807,244.9607,275.1407,305.8607,276.6407,289.5056,260.5207,275.3407,263.4807,206.2007,244.2607,199.4007,156.6007
937.0,1501.0,314,1.0,274.6731,274.6731,284.2731,267.2331,267.1331,427.3531,245.1331,275.3131,306.0531,276.8131,289.8793,260.6731,275.5131,263.6531,206.3731,244.4331,199.5731,156.7331
938.0,1502.0,314,2.0,274.8455,274.8455,284.4655,267.4055,267.3055,427.5255,245.3055,275.5055,306.2565,277.0655,290.1455,260.8455,275.6855,263.8255,206.5655,244.6055,199.7455,156.8655
939.0,1503.0,314,3.0,275.0179,275.0179,284.6379,267.5779,267.4779,427.6979,245.4779,275.6779,306.4579,277.2379,290.3179,261.0179,275.8579,263.9979,206.7379,244.6996,199.9179,156.9779
940.0,1504.0,315,1.0,275.1703,275.1703,284.8103,267.7503,267.6303,427.8703,245.6303,275.8606,306.6406,277.3503,290.4903,261.1903,276.0303,264.1303,206.8503,244.8703,200.0503,157.1503
941.0,1505.0,315,2.0,275.3828,275.3828,284.9828,267.9228,267.8028,428.0456,245.8028,276.0428,306.8628,277.5228,290.6628,261.3628,276.2228,264.3028,207.0228,245.0228,200.2828,157.3428
942.0,1506.0,315,3.0,275.5552,275.5552,285.1552,268.0952,267.9952,428.2352,245.9752,276.2152,307.0352,277.6952,290.8352,261.5352,276.3952,264.4752,207.1952,245.1952,200.4152,157.5152
943.0,1507.0,316,1.0,275.7276,275.7276,285.3476,268.2676,268.1676,428.4352,246.1476,276.3876,307.2476,277.8676,291.0076,261.7076,276.6076,264.6476,207.3676,245.3676,200.5876,157.7076
944.0,1508.0,316,2.0,275.9,275.9,285.52,268.44,268.34,428.62,246.32,276.56,307.44,278.04,291.18,261.88,276.78,264.82,207.54,245.5,200.76,157.88
945.0,1509.0,316,3.0,276.0724,276.0724,285.7124,268.6124,268.5062,428.7924,246.4924,276.7324,307.6524,278.2248,291.3524,262.0524,276.9524,264.9924,207.7124,245.6724,200.9324,157.9587
946.0,1510.0,317,1.0,276.2448,276.2448,285.8848,268.7896,268.6648,428.9648,246.6048,276.9496,307.8248,278.4048,291.5248,262.2048,277.1248,265.1648,207.8896,245.8448,201.0848,158.1248
947.0,1511.0,317,2.0,276.4172,276.4172,286.0572,268.9772,268.8372,429.1372,246.7772,277.1372,308.0372,278.5772,291.6972,262.3772,277.2972,265.3372,208.0772,246.0172,201.2572,158.2972
948.0,1512.0,317,3.0,276.5897,276.5897,286.2097,269.1297,269.0097,429.3097,246.9497,277.3097,308.2097,278.7497,291.9764,262.4897,277.4697,265.5097,208.2497,246.1097,201.3697,158.4697
949.0,1513.0,318,1.0,276.7621,276.7621,286.3621,269.2821,269.1621,429.4821,247.1021,277.4621,308.3821,278.9221,292.3421,262.6621,277.6421,265.6821,208.3821,246.2821,201.5021,158.6421
952.0,1516.0,319,1.0,277.2793,277.2793,286.9193,269.8193,269.6793,429.9993,247.5793,277.9993,309.0193,279.4993,292.8593,263.1593,278.1793,266.1793,208.8993,246.7796,202.0193,159.1193
953.0,1517.0,319,2.0,277.4717,277.4717,287.1317,269.9917,269.8717,430.1717,247.7517,278.2117,309.3317,279.6917,293.0317,263.3317,278.3517,266.3717,209.0717,246.9317,202.2117,159.2917
954.0,1518.0,319,3.0,277.6441,277.6441,287.2841,270.1641,270.0441,430.3682,247.9041,278.3841,309.5041,279.8641,293.2041,263.5041,278.5641,266.5441,209.2441,247.1041,202.3841,159.4641
955.0,1519.0,320,1.0,277.8166,277.8166,287.4566,270.3366,270.2166,430.5566,248.0766,278.5566,309.6966,280.0366,293.3766,263.6766,278.7366,266.7166,209.4166,247.2566,202.5566,159.6366
956.0,1520.0,320,2.0,278.029,278.029,287.649,270.529,270.409,430.749,248.249,278.789,310.009,280.249,293.549,263.849,278.949,266.889,209.589,247.429,202.729,159.809
957.0,1521.0,320,3.0,278.2014,278.2014,287.8214,270.7014,270.5814,430.9214,248.4214,278.9614,310.1814,280.4214,293.7214,264.0214,279.1214,267.0614,209.7614,247.6014,202.9014,159.9414
958.0,1522.0,321,1.0,278.3738,278.3738,287.9938,270.8738,270.7538,431.0938,248.5738,279.1338,310.3538,280.5938,293.8938,264.1938,279.2938,267.2338,209.9338,247.7738,203.0538,160.1138
959.0,1523.0,321,2.0,278.5662,278.5662,288.1862,271.0662,270.9262,431.3262,248.7462,279.3462,310.5662,280.8462,294.0862,264.3862,279.4662,267.4062,210.1062,247.9462,203.2262,160.2862
960.0,1524.0,321,3.0,278.7386,278.7386,288.3586,271.2386,271.0986,431.4986,248.9186,279.5186,310.7586,281.0186,294.2786,264.5586,279.6786,267.5786,210.2786,248.1186,203.3986,160.4586
961.0,1525.0,322,1.0,278.911,278.911,288.531,271.422,271.271,431.671,249.091,279.691,310.931,281.191,294.451,264.731,279.851,267.751,210.451,248.271,203.571,160.611
964.0,1528.0,323,1.0,279.4283,279.4283,289.0683,271.9483,271.7483,432.1883,249.5883,280.2083,311.5166,281.7083,294.9683,265.1683,280.4083,268.2483,210.9283,248.6883,204.0483,161.1083
965.0,1529.0,323,2.0,279.6007,279.6007,289.2407,272.1207,271.9207,432.3807,249.7607,280.4207,311.7407,281.9007,295.1407,265.3407,280.5807,268.4207,211.1007,248.8607,204.2207,161.2607
966.0,1530.0,323,3.0,279.7731,279.7731,289.4131,272.2931,272.0931,432.5531,249.8531,280.5931,311.9531,282.0731,295.3331,265.4777,280.7531,268.5931,211.2731,249.0331,204.3931,161.4331
967.0,1531.0,324,1.0,279.951,279.951,289.5855,272.4655,272.2655,432.7255,250.0255,280.771,312.1255,282.251,295.5055,265.6455,280.9255,268.7655,211.451,249.1655,204.5455,161.5855
968.0,1532.0,324,2.0,280.1579,280.1579,289.7779,272.6379,272.4579,432.9379,250.1979,280.9579,312.3579,282.4379,295.7695,265.8179,281.0979,268.9579,211.6379,249.3379,204.7179,161.7579
969.0,1533.0,324,3.0,280.3303,280.3303,289.9503,272.8103,272.6303,433.1103,250.3703,281.1303,312.5303,282.6103,295.9503,265.9903,281.2703,269.1303,211.8103,249.5103,204.8903,161.8903
970.0,1534.0,325,1.0,280.5028,280.5028,290.1256,272.9856,272.8028,433.2828,250.5428,281.3084,312.7312,282.7884,296.1256,266.1628,281.4456,269.3028,211.9884,249.6828,205.0628,162.0628
971.0,1535.0,325,2.0,280.6752,280.6752,290.3152,273.1752,272.9752,433.4552,250.6952,281.5152,312.9552,283.0152,296.4752,266.3352,281.6352,269.4752,212.1952,249.8552,205.2352,162.2352
972.0,1536.0,325,3.0,280.8476,280.8476,290.4876,273.3476,273.1476,433.6276,250.8638,281.6876,313.1276,283.1876,296.8476,266.5076,281.8076,269.6338,212.3676,249.9676,205.4076,162.4076
973.0,1537.0,326,1.0,281.02,281.02,290.66,273.52,273.32,433.8,251.02,281.86,313.3,283.36,297.04,266.68,281.98,269.8,212.54,250.12,205.58,162.52
974.0,1538.0,326,2.0,281.1924,281.1924,290.8324,273.6924,273.4924,433.9724,251.1524,282.0324,313.5448,283.5324,297.3724,266.8324,282.1724,269.9724,212.7124,250.2924,205.7524,162.6924
975.0,1539.0,326,3.0,281.3648,281.3648,291.0048,273.8648,273.6648,434.1448,251.3248,282.2048,313.7248,283.7048,297.5928,267.0048,282.3448,270.1448,212.8648,250.4648,205.9248,162.8648
976.0,1540.0,327,1.0,281.5372,281.5372,291.1772,274.0372,273.8172,434.3172,251.4972,282.3772,313.8972,283.8772,297.9772,267.1772,282.5172,270.2772,212.9772,250.5772,206.0772,163.0172
977.0,1541.0,327,2.0,281.7097,281.7097,291.3497,274.2097,273.9897,434.4897,251.5033,282.5497,314.0897,284.0497,298.4152,267.3497,282.6897,270.4348,213.1497,250.7497,206.2297,163.1897
978.0,1542.0,327,3.0,281.8821,281.8821,291.5221,274.3821,274.1621,434.6621,251.5067,282.7221,314.2842,284.2242,298.7421,267.4821,282.8621,270.6021,213.3221,250.9221,206.4021,163.3621
979.0,1543.0,328,1.0,282.0545,282.0545,291.6945,274.5345,274.3345,434.8145,251.5101,282.8945,314.4745,284.4145,298.9145,267.6545,283.0345,270.7745,213.4745,251.0545,206.5745,163.4745
980.0,1544.0,328,2.0,282.2269,282.2269,291.8669,274.7069,274.5069,434.9869,251.5135,283.0669,314.6738,284.6269,299.1869,267.8269,283.2269,270.9469,213.6469,251.2269,206.7469,163.6469
981.0,1545.0,328,3.0,282.3993,282.3993,292.0393,274.8793,274.6793,435.1593,251.5168,283.2393,314.8593,284.7993,299.3793,267.9793,283.3993,271.1193,213.8193,251.3593,206.8993,163.7598
982.0,1546.0,329,1.0,282.5717,282.5717,292.2117,275.0517,274.8517,435.3317,251.5317,283.4317,315.0717,284.9717,299.8317,268.1517,283.5717,271.2917,213.9717,251.5317,207.0717,163.9317
983.0,1547.0,329,2.0,282.7441,282.7441,292.3841,275.2241,275.0241,435.5241,251.6641,283.6041,315.2441,285.1641,304.2046,268.322,283.7441,271.4641,214.1441,251.7041,207.2041,164.1041
984.0,1548.0,329,3.0,282.9166,282.9166,292.5566,275.3766,275.1966,435.6966,251.8366,283.7566,315.4166,285.3366,304.686,268.4566,283.9166,271.6366,214.3166,251.8166,207.3766,164.2366
985.0,1549.0,330,1.0,283.089,283.089,292.709,275.549,275.369,435.869,252.009,283.929,315.629,285.509,304.889,268.629,284.098,271.789,214.469,251.989,207.549,164.409
986.0,1550.0,330,2.0,283.2814,283.2814,292.8814,275.7214,275.5414,436.0414,252.0606,284.1414,315.8428,285.6814,305.0614,268.8014,284.2814,271.9614,214.6814,252.1414,207.7214,164.5814
987.0,1551.0,330,3.0,283.4538,283.4538,293.0538,275.8538,275.7138,436.1938,252.0614,284.3138,316.0338,285.8538,305.1938,268.9338,284.4338,272.1138,214.8538,252.2938,207.8738,164.6938
988.0,1552.0,331,1.0,283.6262,283.6262,293.2262,276.0262,275.8662,436.3662,252.0623,284.4862,316.2324,286.0262,305.3662,269.0862,284.6062,272.2862,214.9862,252.4262,208.0062,164.8662
989.0,1553.0,331,2.0,283.7986,283.7986,293.3986,276.2186,276.0386,436.5386,252.0631,284.6586,316.4186,286.1986,305.4986,269.2586,284.7786,272.4586,215.1586,252.5986,208.1786,165.0386
990.0,1554.0,331,3.0,283.971,283.971,293.571,276.391,276.191,436.711,252.0639,284.831,316.591,286.371,305.6655,269.431,284.931,272.631,215.331,252.711,208.351,165.171
991.0,1555.0,332,1.0,284.1634,284.1634,293.7434,276.5634,276.3634,436.8834,252.0648,285.0034,316.7634,286.5502,305.8234,269.6034,285.1034,272.8034,215.5034,252.8834,208.5034,165.3834
992.0,1556.0,332,2.0,284.3359,284.3359,293.8959,276.7359,276.5359,437.0559,252.0656,285.1759,316.9959,286.7559,315.8703,269.7759,285.2918,272.9759,215.6759,253.0559,208.6559,165.5559
993.0,1557.0,332,3.0,284.5083,284.5083,294.0683,276.9083,276.7083,437.2483,252.0664,285.3483,317.1683,286.9683,316.1083,269.9483,285.4683,273.1483,215.8483,253.1883,208.8283,165.6683
994.0,1558.0,333,1.0,284.6807,284.6807,294.2407,277.0607,276.8407,437.4207,252.0673,285.5207,317.3407,287.1407,316.2807,270.1007,285.6407,273.2807,216.0207,253.3607,208.9207,165.8007
995.0,1559.0,333,2.0,284.8531,284.8531,294.4131,277.2331,277.0131,437.5931,252.0681,285.6931,317.5731,287.3131,316.4531,270.2731,285.8331,273.4531,216.1931,253.5331,209.0931,165.9731
996.0,1560.0,333,3.0,285.0255,285.0255,294.5855,277.3655,277.1855,437.7655,252.069,285.8655,317.751,287.4655,316.6255,270.3855,286.0055,273.6255,216.3255,253.6655,209.2655,166.0855
997.0,1561.0,334,1.0,285.1979,285.1979,294.7579,277.5379,277.3579,437.9379,252.0698,286.0379,317.9579,287.6379,316.7979,270.5579,286.1779,273.7979,216.4979,253.7779,209.4379,166.2579
998.0,1562.0,334,2.0,285.3703,285.3703,294.9303,277.7103,277.5303,438.0903,252.0706,286.1903,318.1303,287.8103,316.9703,270.6581,286.3503,273.9703,216.6703,253.9503,209.6103,166.4303
999.0,1563.0,334,3.0,285.5428,285.5428,295.0828,277.8856,277.7028,438.2628,252.0715,286.3628,318.3028,287.9828,317.1428,270.8228,286.5228,274.1428,216.8407,254.1228,209.7628,166.6028
1000.0,1564.0,335,1.0,285.6952,285.6952,295.2552,278.0752,277.8552,438.4352,252.0723,286.5352,318.4752,288.1552,317.3152,270.9952,286.6952,274.2352,216.9552,254.2352,209.9352,166.7352
1001.0,1565.0,335,2.0,285.8676,285.8676,295.4276,278.2476,278.0276,438.6076,252.0731,286.7076,318.7076,288.3276,317.4876,271.1676,286.8676,274.4076,217.1276,254.4076,210.1076,166.9076
1002.0,1566.0,335,3.0,286.04,286.04,295.6,278.38,278.2,438.78,252.074,286.86,318.88,288.48,317.66,271.34,286.98,274.56,217.3,254.58,210.28,167.04
1003.0,1567.0,336,1.0,286.2124,286.2124,295.7524,278.5524,278.3924,438.9524,252.0748,287.0324,319.0648,288.6524,317.8324,271.5124,287.1524,274.7124,217.4724,254.7524,210.3724,167.2124
1004.0,1568.0,336,2.0,286.3848,286.3848,295.9248,278.7248,278.5648,439.0848,252.0757,287.1848,319.2448,288.8296,318.0048,271.6248,287.3248,274.8848,217.6448,254.9248,210.5448,167.3448
1005.0,1569.0,336,3.0,286.5572,286.5572,296.0972,278.8972,278.7372,439.2572,252.0765,287.3572,319.4516,289.0516,318.0396,271.7972,287.5144,275.0572,217.8172,255.0194,210.7172,167.5172
1006.0,1570.0,337,1.0,286.7297,286.7297,296.2697,279.0497,278.9497,439.4297,252.0773,287.5297,319.6297,289.2297,318.2097,271.9697,287.6897,275.2097,217.9697,255.1697,210.8897,167.6697
1007.0,1571.0,337,2.0,286.9021,286.9021,296.4421,279.2221,279.1221,439.6021,252.0782,287.7021,319.8421,289.4021,318.3821,272.1421,287.8621,275.3821,218.1421,255.3421,211.0621,167.8421
1008.0,1572.0,337,3.0,287.0745,287.0745,296.5782,279.3945,279.2945,439.7745,252.079,287.8745,320.0145,289.5745,318.5545,272.2945,288.0345,275.5545,218.2745,255.4745,211.2345,167.9545
1009.0,1573.0,338,1.0,287.2807,287.2807,296.7469,279.5669,279.4069,439.9469,252.0798,288.0469,320.2283,289.7669,318.7269,272.4669,288.2069,275.7069,218.4469,255.6469,211.3469,168.1669
1010.0,1574.0,338,2.0,287.4793,287.4793,296.9193,279.7393,279.4574,440.1193,252.2193,288.2193,320.4793,289.9393,318.8993,272.6393,288.3793,275.8793,218.6193,255.8193,211.5193,168.3393
1011.0,1575.0,338,3.0,287.6517,287.6517,297.0917,279.9117,279.5317,440.2917,252.222,288.3917,320.6517,290.1117,319.0405,272.8117,288.5517,276.0517,218.7917,255.9917,211.6917,168.5117
1012.0,1576.0,339,1.0,287.7505,287.7505,297.2641,279.9949,279.7041,440.4641,252.2241,288.5641,320.8241,290.3041,319.0432,272.9841,288.7241,276.1728,218.9641,256.088,211.8641,168.6841
1013.0,1577.0,339,2.0,287.8566,287.8566,297.4366,280.1366,279.8766,440.6366,252.2262,288.7366,320.9966,290.4766,319.046,273.1566,288.8966,276.3166,219.1366,256.2366,212.0366,168.8566
1014.0,1578.0,339,3.0,288.029,288.029,297.609,280.309,280.049,440.809,252.2282,288.909,321.169,290.649,319.0487,273.2838,289.069,276.489,219.309,256.409,212.209,169.029
1015.0,1579.0,340,1.0,288.2014,288.2014,297.7814,280.4814,280.2214,440.9814,252.2303,289.0814,321.3414,290.8214,319.0515,273.297,289.2414,276.6614,219.4814,256.5814,212.3814,169.2014
1016.0,1580.0,340,2.0,288.3738,288.3738,297.9538,280.6538,280.3938,441.1538,252.2323,289.2538,321.5138,291.0938,319.0542,273.4338,289.4138,276.8338,219.6538,256.7538,212.5538,169.3738
1017.0,1581.0,340,3.0,288.5462,288.5462,298.1262,280.8262,280.5662,441.3262,252.2344,289.4262,321.6862,291.2662,319.0569,273.6062,289.5862,277.0062,219.8262,256.9262,212.7131,169.5462
1018.0,1582.0,341,1.0,288.7186,288.7186,298.2986,280.9986,280.7386,441.4986,252.2364,289.5986,321.8772,291.4386,319.0597,273.7786,289.7586,277.1786,219.9986,257.0986,212.8786,169.7186
1019.0,1583.0,341,2.0,288.891,288.891,298.471,281.171,280.911,441.671,252.2385,289.771,322.051,291.611,319.211,273.951,289.931,277.351,220.171,257.271,213.051,169.891
1020.0,1584.0,341,3.0,289.0634,289.0634,298.6434,281.3434,281.0634,441.8434,252.2834,289.9434,322.2234,291.7834,319.3834,274.1234,290.1034,277.5234,220.3434,257.4434,213.2234,170.0634
1021.0,1585.0,342,1.0,289.2359,289.2359,298.8159,281.5159,281.2359,442.0159,252.4559,290.1159,322.6185,291.9559,319.5559,274.2959,290.2759,277.6959,220.5159,257.6159,213.3959,170.2359
1022.0,1586.0,342,2.0,289.4083,289.4083,298.9883,281.6883,281.4083,442.2083,252.5801,290.2883,322.8483,292.1483,319.7283,274.4683,290.4483,277.8683,220.6883,257.7883,213.5683,170.4083
1023.0,1587.0,342,3.0,289.6207,289.6207,299.1607,281.8607,281.5807,442.4007,252.5806,290.4607,323.1007,292.3207,319.9007,274.6407,290.6207,278.0407,220.8607,257.9607,213.7407,170.5807
1024.0,1588.0,343,1.0,289.7931,289.7931,299.3331,282.0331,281.7531,442.5731,252.5811,290.6331,323.2731,292.4931,320.0731,274.8131,290.7931,278.2131,221.0331,258.1331,213.8131,170.7531
1025.0,1589.0,343,2.0,289.9655,289.9655,299.5055,282.2255,281.9255,442.7455,252.5815,290.8055,323.4455,292.6655,320.2455,274.9855,290.9655,278.3855,221.2055,258.3055,213.9855,170.9255
1026.0,1590.0,343,3.0,290.1379,290.1379,299.6779,282.3979,282.0979,442.9179,252.582,290.9779,323.6179,292.8379,320.4179,275.1579,291.1379,278.5579,221.3779,258.4779,214.1579,171.0979
1027.0,1591.0,344,1.0,290.3103,290.3103,299.8503,282.5806,282.2903,443.0903,252.5824,291.1503,323.7903,293.0103,320.5903,275.3303,291.3103,278.7303,221.5503,258.6103,214.3303,171.2703
1028.0,1592.0,344,2.0,290.5228,290.5228,300.0228,282.7628,282.4628,443.2628,252.5829,291.3228,323.9628,293.1828,320.7628,275.5028,291.4828,278.9028,221.7228,258.7828,214.5028,171.4428
1029.0,1593.0,344,3.0,290.6952,290.6952,300.1952,282.9352,282.6352,443.4352,252.5834,291.5152,324.1352,293.3552,320.9352,275.6752,291.6552,279.0752,221.8952,258.9552,214.6752,171.6152
1030.0,1594.0,345,1.0,290.8676,290.8676,300.4076,283.1076,282.8076,443.6076,252.5838,291.6876,324.3076,293.5276,321.1076,275.8476,291.8428,279.2476,222.1076,259.1276,214.8476,171.6523
1031.0,1595.0,345,2.0,291.04,291.04,300.58,283.28,283.02,443.78,252.5843,291.86,324.48,293.7,321.28,276.02,292.04,279.42,222.28,259.3,215.02,171.724
1032.0,1596.0,345,3.0,291.2124,291.2124,300.7524,283.4524,283.1924,443.9524,252.5848,292.0324,324.6524,293.8724,321.4524,276.1924,292.2524,279.5924,222.4524,259.4724,215.1924,171.8324
1033.0,1597.0,346,1.0,291.3848,291.3848,300.9248,283.6248,283.3648,444.1248,252.5852,292.2048,324.8248,294.0448,321.6248,276.2183,292.4248,279.7648,222.6248,259.4927,215.3648,172.0048
1034.0,1598.0,346,2.0,291.5572,291.5572,301.0972,283.7972,283.5372,444.2972,252.5857,292.3772,324.9972,294.3032,321.7972,276.3772,292.5972,279.9372,222.7972,259.5772,215.5372,172.1772
1035.0,1599.0,346,3.0,291.7297,291.7297,301.2697,283.9697,283.7097,444.4697,252.5861,292.5497,325.1697,294.4897,321.9697,276.5497,292.7697,280.0097,222.9297,259.7297,215.7097,172.2583
1036.0,1600.0,347,1.0,291.9021,291.9021,301.4421,284.1421,283.8821,444.6421,252.5866,292.7221,325.3621,294.7221,322.1421,276.7221,292.9421,280.1821,223.1021,259.8621,215.8821,172.4221
1037.0,1601.0,347,2.0,292.0745,292.0745,301.6145,284.3145,284.0545,444.8145,252.5871,292.8945,325.578,294.8945,322.3145,276.8945,293.1145,280.3545,223.2545,260.0345,216.0545,172.5945
1038.0,1602.0,347,3.0,292.2469,292.2469,301.7869,284.4869,284.2269,444.9869,252.5875,293.0269,325.7669,295.0669,322.4869,277.0669,293.2869,280.5269,223.4269,260.1669,216.2269,172.7669
1039.0,1603.0,348,1.0,292.4193,292.4193,301.9593,284.6593,284.3993,445.1593,252.588,293.1993,325.9393,295.2393,322.6593,277.2393,293.4593,280.6993,223.5793,260.3393,216.3993,172.9393
1040.0,1604.0,348,2.0,292.5917,292.5917,302.1317,284.8317,284.5717,445.2917,252.5884,293.3717,326.1234,295.4317,322.8317,277.4117,293.6317,280.8717,223.7517,260.4717,216.5717,173.1039
