qstamp,tstamp,measure,beat,Piccolo,Flute 1,Flute 2,Oboe 1,Oboe 2,Bb Clarinet 1,Bb Clarinet 2,Bassoon 1,Bassoon 2,F Horn 1,F Horn 2,Eb Trumpet 1,Eb Trumpet 2,Alto Trombone,Tenor Trombone,Timpani,Violin 1,Violin 2,Viola,Violoncello,Contrabass
345.0,129.375,87,2.0,r,F#6,E-6,B-5,B-4,B-5,B-4,B-3,B-2,r,r,B-4,B-3,r,r,r,E-5,E-5,F#3,F#3,F#2
345.5,129.5625,87,2.5,r,F#6,E-6,B-5,B-4,B-5,B-4,B-3,B-2,r,r,B-4,B-3,r,r,r,B-4,B-4,E-4,F#3,F#2
346.0,129.75,87,3.0,r,F#6,E-6,B-5,B-4,B-5,B-4,B-3,B-2,r,r,B-4,B-3,r,r,r,F#4,F#4,F#3,F#3,F#2
346.5,129.9375,87,3.5,r,F#6,E-6,B-5,B-4,B-5,B-4,B-3,B-2,r,r,B-4,B-3,r,r,r,E-4,E-4,E-4,F#3,F#2
347.0,130.125,87,4.0,r,G#6,D6,B-5,B-4,B-5,B-4,B-3,B-2,r,r,B-4,B-3,r,r,r,B-3,B-3,G#3,F3,F2
347.5,130.3125,87,4.5,r,G#6,D6,B-5,B-4,B-5,B-4,B-3,B-2,r,r,B-4,B-3,r,r,r,B-5,B-5,F4,F3,F2
348.0,130.5,88,1.0,B-6,r,r,B-5,B-4,B-5,B-4,B-3,r,r,r,B-4,B-3,r,r,r,B-5,B-5,F#3,E-3,E-2
348.5,130.6875,88,1.5,B-6,r,r,B-5,B-4,B-5,B-4,B-3,r,r,r,B-4,B-3,r,r,r,F#5,F#5,E-4,E-3,E-2
349.0,130.875,88,2.0,B-6,F#6,E-6,B-5,B-4,B-5,B-4,B-3,B-3,r,r,B-4,B-3,r,r,r,E-5,E-5,F#3,E-3,E-2
349.5,131.0625,88,2.5,B-6,F#6,E-6,B-5,B-4,B-5,B-4,B-3,B-3,r,r,B-4,B-3,r,r,r,B-4,B-4,E-4,E-3,E-2
350.0,131.25,88,3.0,C7,F#6,E-6,B-5,B-4,B-5,B-4,B-3,B-3,r,r,B-4,B-3,r,r,r,F#4,F#4,F#3,E-3,E-2
350.5,131.4375,88,3.5,C7,F#6,E-6,B-5,B-4,B-5,B-4,B-3,B-3,r,r,B-4,B-3,r,r,r,E-4,E-4,E-4,E-3,E-2
351.0,131.625,88,4.0,C7,G#6,F#6,C6,C5,C6,C5,C4,C4,r,r,r,r,r,r,r,C4,C4,F#3,G#2,G#1
351.5,131.8125,88,4.5,C7,G#6,F#6,C6,C5,C6,C5,C4,C4,r,r,r,r,r,r,r,C5,C5,F#3,G#2,G#1
352.0,132.0,89,1.0,C#7,G#6,F6,C#6,C#5,G#5,F5,C#4,C#4,F4,F4,C#5,C#5,r,r,r,C#5,C#5,F3,C#3,C#2
353.5,132.5625,89,2.5,C#7,F6,C#6,F5,C#5,F5,C#5,F4,r,F4,F4,C#5,C#5,r,r,r,r,r,r,r,r
354.0,132.75,89,3.0,C#7,F6,C#6,F5,C#5,F5,C#5,F4,r,F4,F4,C#5,C#5,r,r,r,C#6,C#5,C#4,C#4,C#3
355.5,133.3125,89,4.5,C#7,F6,C#6,F5,C#5,F5,C#5,F4,r,F4,F4,C#5,C#5,r,r,r,G#5,G#4,G#3,G#3,G#2
356.0,133.5,90,1.0,C#7,F6,C#6,F5,C#5,F5,C#5,F4,C#4,F4,F4,C#5,C#5,r,r,r,B-5,B-4,B-3,B-3,B-2
356.5,133.6875,90,1.5,C#7,F6,C#6,F5,C#5,F5,C#5,F4,C#4,F4,F4,C#5,C#5,r,r,r,F5,F4,F3,F3,F2
357.0,133.875,90,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F#5,F#4,F#3,F#3,F#2
357.5,134.0625,90,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F5,F4,F3,F3,F2
358.0,134.25,90,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E-5,E-4,E-3,E-3,E-2
358.5,134.4375,90,3.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C#5,C#4,C#3,C#3,C#2
359.0,134.625,90,4.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C#5,C#4,C#3,C#3,C#2
359.5,134.8125,90,4.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C5,C4,C3,C3,C2
360.0,135.0,91,1.0,B-6,F6,C#6,C#6,F5,F5,C#5,C#4,B-3,r,r,B-4,B-3,r,r,r,B-4,B-3,B-3,B-2,B-1
361.5,135.5625,91,2.5,B-6,C#6,B-5,B-5,C#5,C#5,B-4,C#4,B-3,r,r,B-4,B-3,r,r,r,r,r,r,r,r
362.0,135.75,91,3.0,B-6,C#6,B-5,B-5,C#5,C#5,B-4,C#4,B-3,r,r,B-4,B-3,r,r,r,B-5,B-5,B-4,B-3,B-2
363.5,136.3125,91,4.5,B-6,C#6,B-5,B-5,C#5,C#5,B-4,C#4,B-3,r,r,B-4,B-3,r,r,r,F5,F5,F4,F3,F2
364.0,136.5,92,1.0,B-6,C#6,B-5,B-5,C#5,C#5,B-4,C#4,B-3,r,r,B-4,B-3,r,r,r,F#5,F#5,F#4,F#3,F#2
364.5,136.6875,92,1.5,B-6,C#6,B-5,B-5,C#5,C#5,B-4,C#4,B-3,r,r,B-4,B-3,r,r,r,C#5,C#5,C#4,C#3,C#2
365.0,136.875,92,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E-5,E-5,E-4,E-3,E-2
365.5,137.0625,92,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C#5,C#5,C#4,C#3,C#2
366.0,137.25,92,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B4,B4,B3,B2,B1
366.5,137.4375,92,3.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B-4,B-4,B-3,B-2,B-1
367.0,137.625,92,4.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B-4,B-4,B-3,B-2,B-1
367.5,137.8125,92,4.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G#4,G#4,G#3,G#2,G#1
368.0,138.0,93,1.0,F#7,C#6,B-5,B-5,F#5,C#5,B-4,C#4,B-3,r,r,r,r,r,r,r,F#4,F#4,F#3,F#2,F#1
369.5,138.5625,93,2.5,F#7,F#6,F#5,F#5,F#4,F#5,F#4,F#4,F#3,r,r,r,r,r,r,r,r,r,r,r,r
370.0,138.75,93,3.0,F#7,F#6,F#5,F#5,F#4,F#5,F#4,F#4,F#3,r,r,r,r,r,r,r,F#5,F#5,F#4,F#3,F#2
371.5,139.3125,93,4.5,F#7,F#6,F#5,F#5,F#4,r,r,F#4,F#3,r,r,r,r,r,r,r,C#5,C#5,C#4,C#3,C#2
372.0,139.5,94,1.0,F#7,F#6,F#5,F#5,F#4,r,r,F#4,F#3,r,r,r,r,r,r,r,E-5,E-5,E-4,E-3,E-2
372.5,139.6875,94,1.5,F#7,F#6,F#5,F#5,F#4,r,r,F#4,F#3,r,r,r,r,r,r,r,B-4,B-4,B-3,B-2,B-1
373.0,139.875,94,2.0,F#7,F#6,F#5,F#5,F#4,r,r,F#4,F#3,r,r,r,r,r,r,r,B4,B4,B3,B2,B1
373.5,140.0625,94,2.5,F#7,F#6,F#5,F#5,F#4,r,r,F#4,F#3,r,r,r,r,r,r,r,B-4,B-4,B-3,B-2,B-1
374.0,140.25,94,3.0,F#7,F#6,F#5,F#5,F#4,r,r,F#4,F#3,r,r,r,r,r,r,r,G#4,G#4,G#3,G#2,G#1
374.5,140.4375,94,3.5,F#7,F#6,F#5,F#5,F#4,r,r,F#4,F#3,r,r,r,r,r,r,r,F#4,F#4,F#3,F#2,F#1
375.0,140.625,94,4.0,F#7,F#6,F#5,F#5,F#4,r,r,F#4,F#3,r,r,r,r,r,r,r,F#4,F#4,F#3,F#2,F#1
375.5,140.8125,94,4.5,G7,G6,G5,G5,G4,r,r,G4,G3,r,r,r,r,r,r,r,G4,G4,E4,E3,E2
376.0,141.0,95,1.0,G7,G6,G5,G5,G4,r,r,G4,G3,r,r,r,r,r,r,r,G4,G4,C#4,E3,E2
376.5,141.1875,95,1.5,G7,F#6,F#5,F#5,F#4,r,r,F#4,G3,r,r,r,r,r,r,r,F#5,G4,C#4,E3,E2
377.0,141.375,95,2.0,r,G6,G5,G5,G4,r,r,G4,r,r,r,r,r,r,r,r,G5,G4,C#4,r,r
378.0,141.75,95,3.0,r,G6,G5,G5,G4,r,r,G4,r,r,r,r,r,r,r,r,G5,G4,C#4,r,r
378.5,141.9375,95,3.5,r,G6,G5,G5,G4,r,r,G4,r,r,r,r,r,r,r,r,F#5,G4,C#4,r,r
379.0,142.125,95,4.0,r,G6,G5,G5,G4,r,r,G4,r,r,r,r,r,r,r,r,F5,G4,C#4,r,r
379.5,142.3125,95,4.5,r,G6,G5,G5,G4,r,r,G4,r,r,r,r,r,r,r,r,E5,G4,C#4,r,r
380.0,142.5,96,1.0,r,G6,G5,G5,G4,r,r,G4,r,r,r,r,r,r,r,r,D5,G4,C#4,r,r
380.5,142.6875,96,1.5,r,G6,G5,G5,G4,r,r,G4,r,r,r,r,r,r,r,r,C#5,G4,C#4,r,r
381.0,142.875,96,2.0,r,G6,G5,G5,G4,r,r,G4,r,r,r,r,r,r,r,r,C5,G4,C#4,r,r
381.5,143.0625,96,2.5,r,G6,G5,G5,G4,r,r,G4,r,r,r,r,r,r,r,r,B4,G4,C#4,r,r
382.0,143.25,96,3.0,r,G6,G5,G5,G4,r,r,G4,r,r,r,r,r,r,r,r,B-4,G4,C#4,B-3,r
382.5,143.4375,96,3.5,r,G6,G5,G5,G4,r,r,G4,r,r,r,r,r,r,r,r,A4,G4,C#4,A3,r
383.0,143.625,96,4.0,r,G6,G5,G5,G4,r,r,G4,r,r,r,r,r,r,r,r,G#4,G4,C#4,G#3,r
383.5,143.8125,96,4.5,r,G6,G5,G5,G4,r,r,G4,r,r,r,r,r,r,r,r,G4,G4,C#4,G3,r
384.0,144.0,97,1.0,G6,G6,G5,G5,G4,C#5,B-4,G4,E2,r,r,r,r,r,r,r,F#4,G4,C#4,F#3,r
384.5,144.1875,97,1.5,G6,G6,G5,G5,G4,C#5,B-4,G4,E2,r,r,r,r,r,r,r,F4,G4,C#4,F3,r
385.0,144.375,97,2.0,G6,G6,G5,G5,G4,C#5,B-4,G4,E2,r,r,r,r,r,r,r,E4,G4,C#4,E3,r
385.5,144.5625,97,2.5,G6,G6,G5,G5,G4,C#5,B-4,G4,E2,r,r,r,r,r,r,r,E-4,G4,C#4,E-3,r
386.0,144.75,97,3.0,G6,G6,G5,G5,G4,C#5,B-4,G4,E2,r,r,r,r,r,r,r,D4,G4,C#4,D3,r
386.5,144.9375,97,3.5,G6,G6,G5,G5,G4,C#5,B-4,G4,E2,r,r,r,r,r,r,r,C#4,G4,C#4,C#3,r
387.0,145.125,97,4.0,G6,G6,G5,G5,G4,C#5,B-4,G4,E2,r,r,r,r,r,r,r,C4,G4,C#4,C3,r
387.5,145.3125,97,4.5,G6,G6,G5,G5,G4,C#5,B-4,G4,E2,r,r,r,r,r,r,r,B3,G4,C#4,B2,r
388.0,145.5,98,1.0,G6,G6,G5,G5,G4,C#5,B-4,G4,E2,r,r,r,r,r,r,r,B-3,G4,C#4,B-2,r
388.5,145.6875,98,1.5,G6,G6,G5,G5,G4,C#5,B-4,G4,E2,r,r,r,r,r,r,r,B3,G4,C#4,B2,r
389.0,145.875,98,2.0,G6,G6,G5,G5,G4,C#5,B-4,G4,E2,r,r,r,r,r,r,r,C4,G4,C#4,C3,r
389.5,146.0625,98,2.5,G6,G6,G5,G5,G4,C#5,B-4,G4,E2,r,r,r,r,r,r,r,C#4,G4,C#4,C#3,r
390.0,146.25,98,3.0,G6,G6,G5,G5,G4,C#5,B-4,G4,E2,r,r,r,r,r,r,r,D4,G4,C#4,D3,r
390.5,146.4375,98,3.5,G6,G6,G5,G5,G4,C#5,B-4,G4,E2,r,r,r,r,r,r,r,E-4,G4,C#4,E-3,r
391.0,146.625,98,4.0,G6,G6,G5,G5,G4,C#5,B-4,G4,E2,r,r,r,r,r,r,r,E4,G4,C#4,E3,r
391.5,146.8125,98,4.5,G6,G6,G5,G5,G4,C#5,B-4,G4,E2,r,r,r,r,r,r,r,E-4,G4,C#4,E-3,r
392.0,147.0,99,1.0,G6,G6,G5,G5,G4,C#5,B-4,G4,E2,r,r,r,r,r,r,r,E4,G4,C#4,E3,E2
392.5,147.1875,99,1.5,G6,F#6,F#5,F#5,F#4,C#5,B-4,F#4,E2,r,r,r,r,r,r,r,F#5,G4,C#4,E3,E2
393.0,147.375,99,2.0,r,G6,G5,G5,G4,r,r,G4,r,r,r,r,r,r,r,r,G5,G4,C#4,r,r
394.0,147.75,99,3.0,r,G6,G5,G5,G4,r,r,G4,r,r,r,r,r,r,r,r,G5,G4,C#4,r,r
394.5,147.9375,99,3.5,r,G6,G5,G5,G4,r,r,G4,r,r,r,r,r,r,r,r,F#5,G4,C#4,r,r
395.0,148.125,99,4.0,r,G6,G5,G5,G4,r,r,G4,r,r,r,r,r,r,r,r,F5,G4,C#4,r,r
395.5,148.3125,99,4.5,r,G6,G5,G5,G4,r,r,G4,r,r,r,r,r,r,r,r,E5,G4,C#4,r,r
396.0,148.5,100,1.0,r,G6,G5,G5,G4,r,r,G4,r,r,r,r,r,r,r,r,D5,G4,C#4,r,r
396.5,148.6875,100,1.5,r,G6,G5,G5,G4,r,r,G4,r,r,r,r,r,r,r,r,C#5,G4,C#4,r,r
397.0,148.875,100,2.0,r,G6,G5,G5,G4,r,r,G4,r,r,r,r,r,r,r,r,C5,G4,C#4,r,r
397.5,149.0625,100,2.5,r,G6,G5,G5,G4,r,r,G4,r,r,r,r,r,r,r,r,B4,G4,C#4,r,r
398.0,149.25,100,3.0,r,G6,G5,G5,G4,r,r,G4,r,r,r,r,r,r,r,r,B-4,G4,C#4,B-3,r
398.5,149.4375,100,3.5,r,G6,G5,G5,G4,r,r,G4,r,r,r,r,r,r,r,r,A4,G4,C#4,A3,r
399.0,149.625,100,4.0,r,G6,G5,G5,G4,r,r,G4,r,r,r,r,r,r,r,r,G#4,G4,C#4,G#3,r
399.5,149.8125,100,4.5,r,G6,G5,G5,G4,r,r,G4,r,r,r,r,r,r,r,r,G4,G4,C#4,G3,r
400.0,150.0,101,1.0,G6,G6,G5,G5,G4,C#5,B-4,G4,E2,r,r,r,r,r,r,r,F#4,G4,C#4,F#3,r
400.5,150.1875,101,1.5,G6,G6,G5,G5,G4,C#5,B-4,G4,E2,r,r,r,r,r,r,r,F4,G4,C#4,F3,r
401.0,150.375,101,2.0,G6,G6,G5,G5,G4,C#5,B-4,G4,E2,r,r,r,r,r,r,r,E4,G4,C#4,E3,r
401.5,150.5625,101,2.5,G6,G6,G5,G5,G4,C#5,B-4,G4,E2,r,r,r,r,r,r,r,E-4,G4,C#4,E-3,r
402.0,150.75,101,3.0,G6,G6,G5,G5,G4,C#5,B-4,G4,E2,r,r,r,r,r,r,r,D4,G4,C#4,D3,r
402.5,150.9375,101,3.5,G6,G6,G5,G5,G4,C#5,B-4,G4,E2,r,r,r,r,r,r,r,C#4,G4,C#4,C#3,r
403.0,151.125,101,4.0,G6,G6,G5,G5,G4,C#5,B-4,G4,E2,r,r,r,r,r,r,r,C4,G4,C#4,C3,r
403.5,151.3125,101,4.5,G6,G6,G5,G5,G4,C#5,B-4,G4,E2,r,r,r,r,r,r,r,B3,G4,C#4,B2,r
404.0,151.5,102,1.0,G6,G6,G5,G5,G4,C#5,B-4,G4,E2,r,r,r,r,r,r,r,B-3,G4,C#4,B-2,r
404.5,151.6875,102,1.5,G6,G6,G5,G5,G4,C#5,B-4,G4,E2,r,r,r,r,r,r,r,B3,G4,C#4,B2,r
405.0,151.875,102,2.0,G6,G6,G5,G5,G4,C#5,B-4,G4,E2,r,r,r,r,r,r,r,C4,G4,C#4,C3,r
405.5,152.0625,102,2.5,G6,G6,G5,G5,G4,C#5,B-4,G4,E2,r,r,r,r,r,r,r,C#4,G4,C#4,C#3,r
406.0,152.25,102,3.0,G6,G6,G5,G5,G4,C#5,B-4,G4,E2,r,r,r,r,r,r,r,D4,G4,C#4,D3,r
406.5,152.4375,102,3.5,G6,G6,G5,G5,G4,C#5,B-4,G4,E2,r,r,r,r,r,r,r,E-4,G4,C#4,E-3,r
407.0,152.625,102,4.0,G6,G6,G5,G5,G4,C#5,B-4,G4,E2,r,r,r,r,r,r,r,E4,G4,C#4,E3,r
407.5,152.8125,102,4.5,G6,G6,G5,G5,G4,C#5,B-4,G4,E2,r,r,r,r,r,r,r,E-4,G4,C#4,E-3,r
408.0,153.0,103,1.0,G6,G6,G5,G5,G4,C#5,B-4,G4,E2,G4,G4,r,r,r,r,r,E4,B-3,C#3,E3,E2
408.25,153.0938,103,1.25,G6,G6,G5,G5,G4,C#5,B-4,G4,E2,G4,G4,r,r,r,r,r,E4,G4,C#4,E3,E2
408.5,153.1875,103,1.5,G6,F#6,F#5,F#5,F#4,C#5,B-4,F#4,E2,G4,G4,r,r,r,r,r,F#5,G4,C#4,E3,E2
408.75,153.2812,103,1.75,G6,F#6,F#5,F#5,F#4,C#5,B-4,F#4,E2,G4,G4,r,r,r,r,r,F#5,G4,C#4,E3,E2
409.0,153.375,103,2.0,r,G6,G5,G5,G4,r,r,G4,r,r,r,r,r,r,r,r,G5,G4,C#4,r,r
410.0,153.75,103,3.0,r,G6,G5,G5,G4,r,r,G4,r,r,r,r,r,r,r,r,G5,G4,C#4,r,r
412.0,154.5,104,1.0,r,G6,G5,G5,G4,C#5,B-4,G4,E-3,G4,G4,r,r,r,r,r,G5,B-3,C#3,E-3,E-2
412.25,154.5938,104,1.25,r,G6,G5,G5,G4,C#5,B-4,G4,E-3,G4,G4,r,r,r,r,r,G5,G4,C#4,E-3,E-2
412.5,154.6875,104,1.5,r,F#6,F#5,F#5,F#4,C#5,B-4,F#4,E-3,G4,G4,r,r,r,r,r,F#5,G4,C#4,E-3,E-2
412.75,154.7812,104,1.75,r,F#6,F#5,F#5,F#4,C#5,B-4,F#4,E-3,G4,G4,r,r,r,r,r,F#5,G4,C#4,E-3,E-2
413.0,154.875,104,2.0,r,G6,G5,G5,G4,r,r,G4,r,r,r,r,r,r,r,r,G5,G4,C#4,r,r
414.0,155.25,104,3.0,r,G6,G5,G5,G4,r,r,G4,r,r,r,r,r,r,r,r,G5,G4,C#4,r,r
416.0,156.0,105,1.0,r,G6,G5,G5,G4,r,r,G4,D3,r,r,r,r,r,r,r,G5,B3,F3,D3,D2
416.25,156.0938,105,1.25,r,G6,G5,G5,G4,r,r,G4,D3,r,r,r,r,r,r,r,G5,G#4,F4,D3,D2
416.5,156.1875,105,1.5,r,G6,G5,G5,G4,r,r,G4,D3,r,r,r,r,r,r,r,G5,G#4,F4,D3,D2
416.75,156.2812,105,1.75,r,G6,G5,G5,G4,r,r,G4,D3,r,r,r,r,r,r,r,G5,G#4,F4,D3,D2
417.0,156.375,105,2.0,r,G#6,G#5,G#5,G#4,F5,G#4,G#4,r,F4,F3,r,r,r,r,r,G#5,G#4,F4,r,r
418.0,156.75,105,3.0,r,G#6,G#5,G#5,G#4,r,r,G#4,r,r,r,r,r,r,r,r,G#5,G#4,F4,r,r
420.0,157.5,106,1.0,r,G#6,G#5,G#5,G#4,r,r,G#4,C#3,r,r,r,r,r,r,r,G#5,B3,F3,C#3,C#2
420.25,157.5938,106,1.25,r,G#6,G#5,G#5,G#4,r,r,G#4,C#3,r,r,r,r,r,r,r,G#5,G#4,F4,C#3,C#2
420.5,157.6875,106,1.5,r,G6,G5,G5,G4,r,r,G4,C#3,r,r,r,r,r,r,r,G5,G#4,F4,C#3,C#2
420.75,157.7812,106,1.75,r,G6,G5,G5,G4,r,r,G4,C#3,r,r,r,r,r,r,r,G5,G#4,F4,C#3,C#2
421.0,157.875,106,2.0,r,G#6,G#5,G#5,G#4,F5,G#4,G#4,r,F4,F3,r,r,r,r,r,G#5,G#4,F4,r,r
422.0,158.25,106,3.0,r,A6,A5,A5,A4,r,r,A4,C3,r,r,r,r,r,r,r,A5,A4,F#4,C3,C2
422.5,158.4375,106,3.5,B6,G#6,A5,B5,G#5,r,r,A4,C3,r,r,r,r,r,r,r,B5,A4,F#4,C3,C2
423.0,158.625,106,4.0,C7,A6,r,C6,A5,A5,C5,F#4,r,A4,A3,E-5,E-4,C5,C4,C3,C6,A5,A3,F#2,F#1
423.2,158.7,106,4.2,C7,A6,r,C6,A5,A5,C5,F#4,r,A4,A3,E-5,E-4,C5,C4,C3,C6,A5,A3,G2,F#1
423.25,158.7188,106,4.25,C7,A6,r,C6,A5,A5,C5,F#4,r,A4,A3,E-5,E-4,C5,C4,C3,C6,A5,A3,G2,G1
423.4,158.775,106,4.4,C7,A6,r,C6,A5,A5,C5,F#4,r,A4,A3,E-5,E-4,C5,C4,C3,C6,A5,A3,A2,G1
423.5,158.8125,106,4.5,C7,A6,r,C6,A5,A5,C5,F#4,r,A4,A3,E-5,E-4,C5,C4,C3,C6,A5,A3,A2,A1
423.6,158.85,106,4.6,C7,A6,r,C6,A5,A5,C5,F#4,r,A4,A3,E-5,E-4,C5,C4,C3,C6,A5,A3,B-2,A1
423.75,158.9062,106,4.75,C7,A6,r,C6,A5,A5,C5,F#4,r,A4,A3,E-5,E-4,C5,C4,C3,C6,A5,A3,B-2,B-1
423.8,158.925,106,4.8,C7,A6,r,C6,A5,A5,C5,F#4,r,A4,A3,E-5,E-4,C5,C4,C3,C6,A5,A3,C3,B-1
424.0,159.0,107,1.0,C7,A6,E-6,C6,A5,A5,C5,F#4,F#3,A4,A3,E-5,E-4,C5,C4,C3,C6,A5,A3,F#2,F#1
424.2,159.075,107,1.2,C7,A6,E-6,C6,A5,A5,C5,F#4,F#3,A4,A3,E-5,E-4,C5,C4,C3,C6,A5,A3,G2,F#1
424.25,159.0938,107,1.25,C7,A6,E-6,C6,A5,A5,C5,F#4,F#3,A4,A3,E-5,E-4,C5,C4,C3,C6,A5,A3,G2,G1
424.4,159.15,107,1.4,C7,A6,E-6,C6,A5,A5,C5,F#4,F#3,A4,A3,E-5,E-4,C5,C4,C3,C6,A5,A3,A2,G1
424.5,159.1875,107,1.5,C7,A6,E-6,C6,A5,A5,C5,F#4,F#3,A4,A3,E-5,E-4,C5,C4,C3,C6,A5,A3,A2,A1
424.6,159.225,107,1.6,C7,A6,E-6,C6,A5,A5,C5,F#4,F#3,A4,A3,E-5,E-4,C5,C4,C3,C6,A5,A3,B-2,A1
424.75,159.2812,107,1.75,C7,A6,E-6,C6,A5,A5,C5,F#4,F#3,A4,A3,E-5,E-4,C5,C4,C3,C6,A5,A3,B-2,B-1
424.8,159.3,107,1.8,C7,A6,E-6,C6,A5,A5,C5,F#4,F#3,A4,A3,E-5,E-4,C5,C4,C3,C6,A5,A3,C3,B-1
425.0,159.375,107,2.0,C7,A6,E-6,C6,A5,A5,C5,F#4,F#3,A4,A3,E-5,E-4,C5,C4,C3,C6,A5,A3,F#2,F#1
425.2,159.45,107,2.2,C7,A6,E-6,C6,A5,A5,C5,F#4,F#3,A4,A3,E-5,E-4,C5,C4,C3,C6,A5,A3,G2,F#1
425.25,159.4688,107,2.25,C7,A6,E-6,C6,A5,A5,C5,F#4,F#3,A4,A3,E-5,E-4,C5,C4,C3,C6,A5,A3,G2,G1
425.4,159.525,107,2.4,C7,A6,E-6,C6,A5,A5,C5,F#4,F#3,A4,A3,E-5,E-4,C5,C4,C3,C6,A5,A3,A2,G1
425.5,159.5625,107,2.5,C7,A6,E-6,C6,A5,A5,C5,F#4,F#3,A4,A3,E-5,E-4,C5,C4,C3,C6,A5,A3,A2,A1
425.6,159.6,107,2.6,C7,A6,E-6,C6,A5,A5,C5,F#4,F#3,A4,A3,E-5,E-4,C5,C4,C3,C6,A5,A3,B-2,A1
425.75,159.6562,107,2.75,C7,A6,E-6,C6,A5,A5,C5,F#4,F#3,A4,A3,E-5,E-4,C5,C4,C3,C6,A5,A3,B-2,B-1
425.8,159.675,107,2.8,C7,A6,E-6,C6,A5,A5,C5,F#4,F#3,A4,A3,E-5,E-4,C5,C4,C3,C6,A5,A3,C3,B-1
426.0,159.75,107,3.0,C7,A6,E-6,C6,A5,A5,C5,F#4,F#3,A4,A3,E-5,E-4,C5,C4,C3,C6,A5,A3,F#2,F#1
426.2,159.825,107,3.2,C7,A6,E-6,C6,A5,A5,C5,F#4,F#3,A4,A3,E-5,E-4,C5,C4,C3,C6,A5,A3,G2,F#1
426.25,159.8438,107,3.25,C7,A6,E-6,C6,A5,A5,C5,F#4,F#3,A4,A3,E-5,E-4,C5,C4,C3,C6,A5,A3,G2,G1
426.4,159.9,107,3.4,C7,A6,E-6,C6,A5,A5,C5,F#4,F#3,A4,A3,E-5,E-4,C5,C4,C3,C6,A5,A3,A2,G1
426.5,159.9375,107,3.5,C7,A6,E-6,C6,A5,A5,C5,F#4,F#3,A4,A3,E-5,E-4,C5,C4,C3,C6,A5,A3,A2,A1
426.6,159.975,107,3.6,C7,A6,E-6,C6,A5,A5,C5,F#4,F#3,A4,A3,E-5,E-4,C5,C4,C3,C6,A5,A3,B-2,A1
426.75,160.0312,107,3.75,C7,A6,E-6,C6,A5,A5,C5,F#4,F#3,A4,A3,E-5,E-4,C5,C4,C3,C6,A5,A3,B-2,B-1
426.8,160.05,107,3.8,C7,A6,E-6,C6,A5,A5,C5,F#4,F#3,A4,A3,E-5,E-4,C5,C4,C3,C6,A5,A3,C3,B-1
427.0,160.125,107,4.0,C7,A6,E-6,C6,A5,A5,C5,F#4,F#3,A4,A3,E-5,E-4,C5,C4,C3,C6,A5,A3,F#2,F#1
427.2,160.2,107,4.2,C7,A6,E-6,C6,A5,A5,C5,F#4,F#3,A4,A3,E-5,E-4,C5,C4,C3,C6,A5,A3,G2,F#1
427.25,160.2188,107,4.25,C7,A6,E-6,C6,A5,A5,C5,F#4,F#3,A4,A3,E-5,E-4,C5,C4,C3,C6,A5,A3,G2,G1
427.4,160.275,107,4.4,C7,A6,E-6,C6,A5,A5,C5,F#4,F#3,A4,A3,E-5,E-4,C5,C4,C3,C6,A5,A3,A2,G1
427.5,160.3125,107,4.5,C7,A6,E-6,C6,A5,A5,C5,F#4,F#3,A4,A3,E-5,E-4,C5,C4,C3,C6,A5,A3,A2,A1
427.6,160.35,107,4.6,C7,A6,E-6,C6,A5,A5,C5,F#4,F#3,A4,A3,E-5,E-4,C5,C4,C3,C6,A5,A3,B-2,A1
427.75,160.4062,107,4.75,C7,A6,E-6,C6,A5,A5,C5,F#4,F#3,A4,A3,E-5,E-4,C5,C4,C3,C6,A5,A3,B-2,B-1
427.8,160.425,107,4.8,C7,A6,E-6,C6,A5,A5,C5,F#4,F#3,A4,A3,E-5,E-4,C5,C4,C3,C6,A5,A3,C3,B-1
428.0,160.5,108,1.0,C7,A6,E-6,C6,A5,A5,C5,F#4,F#3,A4,A3,E-5,E-4,C5,C4,C3,C6,A5,A3,F#2,F#1
428.2,160.575,108,1.2,C7,A6,E-6,C6,A5,A5,C5,F#4,F#3,A4,A3,E-5,E-4,C5,C4,C3,C6,A5,A3,G2,F#1
428.25,160.5938,108,1.25,C7,A6,E-6,C6,A5,A5,C5,F#4,F#3,A4,A3,E-5,E-4,C5,C4,C3,C6,A5,A3,G2,G1
428.4,160.65,108,1.4,C7,A6,E-6,C6,A5,A5,C5,F#4,F#3,A4,A3,E-5,E-4,C5,C4,C3,C6,A5,A3,A2,G1
