qstamp_start,qstamp_end,Flute 1,Flute 2,Oboe 1,Oboe 2,A Clarinet 1,A Clarinet 2,Bassoon 1,Bassoon 2,D Horn 1,D Horn 2,D Trumpet 1,D Trumpet 2,Timpani,Violin 1,Violin 2,Viola,Violoncello,Contrabass
462.0,474.0,,,,,P8(A Clarinet 2),P8(A Clarinet 1),,P8(Contrabass),P8(D Horn 2),P8(D Horn 1),P8(D Trumpet 2),P8(D Trumpet 1),,Main Part,,P8(Violoncello),P8(Viola),P8(Bassoon 2)
474.0,503.0,,,,,,,,,,,P8(D Trumpet 2),P8(D Trumpet 1),,Main Part,,,,
503.0,527.0,Main Part,,,,,,,,,,,,,,,,,
527.0,552.0,Main Part,,,,,,,,,,,,,U(Violin 2)&P8(Viola)&P8(Violoncello)&P8(Contrabass),U(Violin 1)&P8(Viola)&P8(Violoncello)&P8(Contrabass),P8(Violin 1)&P8(Violin 2)&U(Violoncello)&P8(Contrabass),P8(Violin 1)&P8(Violin 2)&U(Viola)&P8(Contrabass),P8(Violin 1)&P8(Violin 2)&P8(Viola)&P8(Violoncello)
552.0,564.0,Main Part,,,,,,,,,,,,,U(Violin 2)&P8(Viola)&P8(Violoncello)&P8(Contrabass),U(Violin 1)&P8(Viola)&P8(Violoncello)&P8(Contrabass),P8(Violin 1)&P8(Violin 2)&U(Violoncello)&P8(Contrabass),P8(Violin 1)&P8(Violin 2)&U(Viola)&P8(Contrabass),P8(Violin 1)&P8(Violin 2)&P8(Viola)&P8(Violoncello)
564.0,576.0,,,,,,,,,,,,,,Main Part,U(Main)&P8(Viola)&P8(Violoncello)&P8(Contrabass),P8(Main)&P8(Violin 2)&P8(Violoncello)&P8(Contrabass),P8(Main)&P8(Violin 2)&P8(Viola)&P8(Contrabass),P8(Main)&P8(Violin 2)&P8(Viola)&P8(Violoncello)
576.0,588.0,,,,,,,,,,,,,,Main Part,U(Main)&P8(Viola)&P8(Violoncello)&P8(Contrabass),P8(Main)&P8(Violin 2)&P8(Violoncello)&P8(Contrabass),P8(Main)&P8(Violin 2)&P8(Viola)&P8(Contrabass),P8(Main)&P8(Violin 2)&P8(Viola)&P8(Violoncello)
588.0,594.0,U(Flute 2)&U(Oboe 1)&P8(Oboe 2)&U(A Clarinet 1)&P8(A Clarinet 2)&P8(Bassoon 1)&P8(Bassoon 2)&P8(D Horn 1)&P8(D Horn 2)&P8(D Trumpet 1)&P8(D Trumpet 2)&P8(Timpani),U(Flute 1)&U(Oboe 1)&P8(Oboe 2)&U(A Clarinet 1)&P8(A Clarinet 2)&P8(Bassoon 1)&P8(Bassoon 2)&P8(D Horn 1)&P8(D Horn 2)&P8(D Trumpet 1)&P8(D Trumpet 2)&P8(Timpani),U(Flute 1)&U(Flute 2)&P8(Oboe 2)&U(A Clarinet 1)&P8(A Clarinet 2)&P8(Bassoon 1)&P8(Bassoon 2)&P8(D Horn 1)&P8(D Horn 2)&P8(D Trumpet 1)&P8(D Trumpet 2)&P8(Timpani),P8(Flute 1)&P8(Flute 2)&P8(Oboe 1)&P8(A Clarinet 1)&U(A Clarinet 2)&P8(Bassoon 1)&P8(Bassoon 2)&U(D Horn 1)&P8(D Horn 2)&U(D Trumpet 1)&P8(D Trumpet 2)&P8(Timpani),U(Flute 1)&U(Flute 2)&U(Oboe 1)&P8(Oboe 2)&P8(A Clarinet 2)&P8(Bassoon 1)&P8(Bassoon 2)&P8(D Horn 1)&P8(D Horn 2)&P8(D Trumpet 1)&P8(D Trumpet 2)&P8(Timpani),P8(Flute 1)&P8(Flute 2)&P8(Oboe 1)&U(Oboe 2)&P8(A Clarinet 1)&P8(Bassoon 1)&P8(Bassoon 2)&U(D Horn 1)&P8(D Horn 2)&U(D Trumpet 1)&P8(D Trumpet 2)&P8(Timpani),P8(Flute 1)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(A Clarinet 1)&P8(A Clarinet 2)&P8(Bassoon 2)&P8(D Horn 1)&U(D Horn 2)&P8(D Trumpet 1)&U(D Trumpet 2)&P8(Timpani),P8(Flute 1)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(A Clarinet 1)&P8(A Clarinet 2)&P8(Bassoon 1)&P8(D Horn 1)&P8(D Horn 2)&P8(D Trumpet 1)&P8(D Trumpet 2)&U(Timpani),P8(Flute 1)&P8(Flute 2)&P8(Oboe 1)&U(Oboe 2)&P8(A Clarinet 1)&U(A Clarinet 2)&P8(Bassoon 1)&P8(Bassoon 2)&P8(D Horn 2)&U(D Trumpet 1)&P8(D Trumpet 2)&P8(Timpani),P8(Flute 1)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(A Clarinet 1)&P8(A Clarinet 2)&U(Bassoon 1)&P8(Bassoon 2)&P8(D Horn 1)&P8(D Trumpet 1)&U(D Trumpet 2)&P8(Timpani),P8(Flute 1)&P8(Flute 2)&P8(Oboe 1)&U(Oboe 2)&P8(A Clarinet 1)&U(A Clarinet 2)&P8(Bassoon 1)&P8(Bassoon 2)&U(D Horn 1)&P8(D Horn 2)&P8(D Trumpet 2)&P8(Timpani),P8(Flute 1)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(A Clarinet 1)&P8(A Clarinet 2)&U(Bassoon 1)&P8(Bassoon 2)&P8(D Horn 1)&U(D Horn 2)&P8(D Trumpet 1)&P8(Timpani),P8(Flute 1)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(A Clarinet 1)&P8(A Clarinet 2)&P8(Bassoon 1)&U(Bassoon 2)&P8(D Horn 1)&P8(D Horn 2)&P8(D Trumpet 1)&P8(D Trumpet 2),Main Part,U(Main)&P8(Viola)&P8(Violoncello)&P8(Contrabass),P8(Main)&P8(Violin 2)&P8(Violoncello)&P8(Contrabass),P8(Main)&P8(Violin 2)&P8(Viola)&P8(Contrabass),P8(Main)&P8(Violin 2)&P8(Viola)&P8(Violoncello)
594.0,600.0,Main Part,U(Main)&U(Oboe 1)&U(A Clarinet 1)&P8(A Clarinet 2)&P8(D Horn 1)&P8(D Trumpet 1),U(Main)&U(Flute 2)&U(A Clarinet 1)&P8(A Clarinet 2)&P8(D Horn 1)&P8(D Trumpet 1),P8(Bassoon 1)&P8(Bassoon 2)&P8(D Horn 2)&P8(D Trumpet 2)&P8(Timpani),U(Main)&U(Flute 2)&U(Oboe 1)&P8(A Clarinet 2)&P8(D Horn 1)&P8(D Trumpet 1),P8(Main)&P8(Flute 2)&P8(Oboe 1)&P8(A Clarinet 1)&U(D Horn 1)&U(D Trumpet 1),P8(Oboe 2)&P8(Bassoon 2)&P8(D Horn 2)&P8(D Trumpet 2)&P8(Timpani),P8(Oboe 2)&P8(Bassoon 1)&P8(D Horn 2)&P8(D Trumpet 2)&U(Timpani),P8(Main)&P8(Flute 2)&P8(Oboe 1)&P8(A Clarinet 1)&U(A Clarinet 2)&U(D Trumpet 1),P8(Oboe 2)&P8(Bassoon 1)&P8(Bassoon 2)&U(D Trumpet 2)&P8(Timpani),P8(Main)&P8(Flute 2)&P8(Oboe 1)&P8(A Clarinet 1)&U(A Clarinet 2)&U(D Horn 1),P8(Oboe 2)&P8(Bassoon 1)&P8(Bassoon 2)&U(D Horn 2)&P8(Timpani),P8(Oboe 2)&P8(Bassoon 1)&U(Bassoon 2)&P8(D Horn 2)&P8(D Trumpet 2),U(Violin 2)&U(Viola)&P8(Violoncello)&P8(Contrabass),U(Violin 1)&U(Viola)&P8(Violoncello)&P8(Contrabass),U(Violin 1)&U(Violin 2)&P8(Violoncello)&P8(Contrabass),P8(Violin 1)&P8(Violin 2)&P8(Viola)&P8(Contrabass),P8(Violin 1)&P8(Violin 2)&P8(Viola)&P8(Violoncello)
600.0,623.0,Main Part,U(Main)&P8(A Clarinet 2)&P8(D Trumpet 1)&P3(D Trumpet 2)&P3(Timpani)&P3(Violin 2)&P3(Viola)&P3(Violoncello)&P3(Contrabass),,,,P8(Main)&P8(Flute 2)&U(D Trumpet 1)&P3(D Trumpet 2)&P3(Timpani)&P3(Violin 2)&P3(Viola)&P3(Violoncello)&P3(Contrabass),U(Bassoon 2),U(Bassoon 1),,,P8(Main)&P8(Flute 2)&U(A Clarinet 2)&P3(D Trumpet 2)&P3(Timpani)&P3(Violin 2)&P3(Viola)&P3(Violoncello)&P3(Contrabass),P3(Main)&P3(Flute 2)&P3(A Clarinet 2)&P3(D Trumpet 1)&P8(Timpani)&U(Violin 2)&U(Viola)&P8(Violoncello)&P8(Contrabass),P3(Main)&P3(Flute 2)&P3(A Clarinet 2)&P3(D Trumpet 1)&P8(D Trumpet 2)&P8(Violin 2)&P8(Viola)&U(Violoncello)&P8(Contrabass),,P3(Main)&P3(Flute 2)&P3(A Clarinet 2)&P3(D Trumpet 1)&U(D Trumpet 2)&P8(Timpani)&U(Viola)&P8(Violoncello)&P8(Contrabass),P3(Main)&P3(Flute 2)&P3(A Clarinet 2)&P3(D Trumpet 1)&U(D Trumpet 2)&P8(Timpani)&U(Violin 2)&P8(Violoncello)&P8(Contrabass),P3(Main)&P3(Flute 2)&P3(A Clarinet 2)&P3(D Trumpet 1)&P8(D Trumpet 2)&U(Timpani)&P8(Violin 2)&P8(Viola)&P8(Contrabass),P3(Main)&P3(Flute 2)&P3(A Clarinet 2)&P3(D Trumpet 1)&P8(D Trumpet 2)&P8(Timpani)&P8(Violin 2)&P8(Viola)&P8(Violoncello)
623.0,644.0,Main Part,,P3(Oboe 2),P3(Oboe 1),,,,,,,,,,,,U(Violoncello)&P8(Contrabass),U(Viola)&P8(Contrabass),P8(Viola)&P8(Violoncello)
644.0,647.0,,,P3(Oboe 2),P3(Oboe 1),,,,,U(Main),,,,,Main Part,,U(Violoncello)&P8(Contrabass),U(Viola)&P8(Contrabass),P8(Viola)&P8(Violoncello)
647.0,650.0,,,,,,,,,U(Main)&P3(Violin 2),,,,,Main Part,P3(D Horn 1)&P3(Main),U(Violoncello)&P8(Contrabass),U(Viola)&P8(Contrabass),P8(Viola)&P8(Violoncello)
650.0,666.0,,,,,,,,,,,,,,Main Part,,U(Violoncello)&P8(Contrabass),U(Viola)&P8(Contrabass),P8(Viola)&P8(Violoncello)
666.0,678.0,,,,,,,,,,,,,,U(Main)&P8(Viola)&P8(Violoncello)&P8(Contrabass),Main Part,P8(Violin 1)&P8(Main)&U(Violoncello)&P8(Contrabass),P8(Violin 1)&P8(Main)&U(Viola)&P8(Contrabass),P8(Violin 1)&P8(Main)&P8(Viola)&P8(Violoncello)
678.0,690.0,,,,,,,,,,,,,,U(Main)&P8(Viola)&P8(Violoncello)&P8(Contrabass),Main Part,P8(Violin 1)&P8(Main)&P8(Violoncello)&P8(Contrabass),P8(Violin 1)&P8(Main)&P8(Viola)&P8(Contrabass),P8(Violin 1)&P8(Main)&P8(Viola)&P8(Violoncello)
690.0,702.0,,,,,,,,,,,,,,U(Main)&P8(Viola)&P8(Violoncello)&P8(Contrabass),Main Part,P8(Violin 1)&P8(Main)&P8(Violoncello)&P8(Contrabass),P8(Violin 1)&P8(Main)&P8(Viola)&P8(Contrabass),P8(Violin 1)&P8(Main)&P8(Viola)&P8(Violoncello)
702.0,708.0,U(Flute 2)&U(Oboe 1)&P8(Oboe 2)&U(A Clarinet 1)&P8(A Clarinet 2)&P8(Bassoon 1)&P8(Bassoon 2)&P8(D Horn 1)&P8(D Horn 2)&P8(D Trumpet 1)&P8(D Trumpet 2)&P8(Timpani),U(Flute 1)&U(Oboe 1)&P8(Oboe 2)&U(A Clarinet 1)&P8(A Clarinet 2)&P8(Bassoon 1)&P8(Bassoon 2)&P8(D Horn 1)&P8(D Horn 2)&P8(D Trumpet 1)&P8(D Trumpet 2)&P8(Timpani),U(Flute 1)&U(Flute 2)&P8(Oboe 2)&U(A Clarinet 1)&P8(A Clarinet 2)&P8(Bassoon 1)&P8(Bassoon 2)&P8(D Horn 1)&P8(D Horn 2)&P8(D Trumpet 1)&P8(D Trumpet 2)&P8(Timpani),P8(Flute 1)&P8(Flute 2)&P8(Oboe 1)&P8(A Clarinet 1)&U(A Clarinet 2)&P8(Bassoon 1)&P8(Bassoon 2)&U(D Horn 1)&P8(D Horn 2)&U(D Trumpet 1)&P8(D Trumpet 2)&P8(Timpani),U(Flute 1)&U(Flute 2)&U(Oboe 1)&P8(Oboe 2)&P8(A Clarinet 2)&P8(Bassoon 1)&P8(Bassoon 2)&P8(D Horn 1)&P8(D Horn 2)&P8(D Trumpet 1)&P8(D Trumpet 2)&P8(Timpani),P8(Flute 1)&P8(Flute 2)&P8(Oboe 1)&U(Oboe 2)&P8(A Clarinet 1)&P8(Bassoon 1)&P8(Bassoon 2)&U(D Horn 1)&P8(D Horn 2)&U(D Trumpet 1)&P8(D Trumpet 2)&P8(Timpani),P8(Flute 1)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(A Clarinet 1)&P8(A Clarinet 2)&P8(Bassoon 2)&P8(D Horn 1)&U(D Horn 2)&P8(D Trumpet 1)&U(D Trumpet 2)&P8(Timpani),P8(Flute 1)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(A Clarinet 1)&P8(A Clarinet 2)&P8(Bassoon 1)&P8(D Horn 1)&P8(D Horn 2)&P8(D Trumpet 1)&P8(D Trumpet 2)&U(Timpani),P8(Flute 1)&P8(Flute 2)&P8(Oboe 1)&U(Oboe 2)&P8(A Clarinet 1)&U(A Clarinet 2)&P8(Bassoon 1)&P8(Bassoon 2)&P8(D Horn 2)&U(D Trumpet 1)&P8(D Trumpet 2)&P8(Timpani),P8(Flute 1)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(A Clarinet 1)&P8(A Clarinet 2)&U(Bassoon 1)&P8(Bassoon 2)&P8(D Horn 1)&P8(D Trumpet 1)&U(D Trumpet 2)&P8(Timpani),P8(Flute 1)&P8(Flute 2)&P8(Oboe 1)&U(Oboe 2)&P8(A Clarinet 1)&U(A Clarinet 2)&P8(Bassoon 1)&P8(Bassoon 2)&U(D Horn 1)&P8(D Horn 2)&P8(D Trumpet 2)&P8(Timpani),P8(Flute 1)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(A Clarinet 1)&P8(A Clarinet 2)&U(Bassoon 1)&P8(Bassoon 2)&P8(D Horn 1)&U(D Horn 2)&P8(D Trumpet 1)&P8(Timpani),P8(Flute 1)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(A Clarinet 1)&P8(A Clarinet 2)&P8(Bassoon 1)&U(Bassoon 2)&P8(D Horn 1)&P8(D Horn 2)&P8(D Trumpet 1)&P8(D Trumpet 2),Main Part,U(Main)&P8(Viola)&P8(Violoncello)&P8(Contrabass),P8(Main)&P8(Violin 2)&P8(Violoncello)&P8(Contrabass),P8(Main)&P8(Violin 2)&P8(Viola)&P8(Contrabass),P8(Main)&P8(Violin 2)&P8(Viola)&P8(Violoncello)
708.0,714.0,U(Flute 2)&U(Oboe 1)&U(A Clarinet 1)&P8(A Clarinet 2)&P8(D Horn 1)&P8(D Trumpet 1),U(Flute 1)&U(Oboe 1)&U(A Clarinet 1)&P8(A Clarinet 2)&P8(D Horn 1)&P8(D Trumpet 1),U(Flute 1)&U(Flute 2)&U(A Clarinet 1)&P8(A Clarinet 2)&P8(D Horn 1)&P8(D Trumpet 1),P8(Bassoon 1)&P8(Bassoon 2)&P8(D Horn 2)&P8(D Trumpet 2)&P8(Timpani),U(Flute 1)&U(Flute 2)&U(Oboe 1)&P8(A Clarinet 2)&P8(D Horn 1)&P8(D Trumpet 1),P8(Flute 1)&P8(Flute 2)&P8(Oboe 1)&P8(A Clarinet 1)&U(D Horn 1)&U(D Trumpet 1),P8(Oboe 2)&P8(Bassoon 2)&P8(D Horn 2)&P8(D Trumpet 2)&P8(Timpani),P8(Oboe 2)&P8(Bassoon 1)&P8(D Horn 2)&P8(D Trumpet 2)&U(Timpani),P8(Flute 1)&P8(Flute 2)&P8(Oboe 1)&P8(A Clarinet 1)&U(A Clarinet 2)&U(D Trumpet 1),P8(Oboe 2)&P8(Bassoon 1)&P8(Bassoon 2)&U(D Trumpet 2)&P8(Timpani),P8(Flute 1)&P8(Flute 2)&P8(Oboe 1)&P8(A Clarinet 1)&U(A Clarinet 2)&U(D Horn 1),P8(Oboe 2)&P8(Bassoon 1)&P8(Bassoon 2)&U(D Horn 2)&P8(Timpani),P8(Oboe 2)&P8(Bassoon 1)&U(Bassoon 2)&P8(D Horn 2)&P8(D Trumpet 2),Main Part,U(Main)&U(Viola)&P8(Violoncello)&P8(Contrabass),U(Main)&U(Violin 2)&P8(Violoncello)&P8(Contrabass),P8(Main)&P8(Violin 2)&P8(Viola)&P8(Contrabass),P8(Main)&P8(Violin 2)&P8(Viola)&P8(Violoncello)
714.0,737.0,U(Flute 2)&P8(A Clarinet 2)&P8(D Trumpet 1)&P3(D Trumpet 2)&P3(Timpani)&P3(Violin 2)&P3(Viola)&P3(Violoncello)&P3(Contrabass),U(Flute 1)&P8(A Clarinet 2)&P8(D Trumpet 1)&P3(D Trumpet 2)&P3(Timpani)&P3(Violin 2)&P3(Viola)&P3(Violoncello)&P3(Contrabass),,,,P8(Flute 1)&P8(Flute 2)&U(D Trumpet 1)&P3(D Trumpet 2)&P3(Timpani)&P3(Violin 2)&P3(Viola)&P3(Violoncello)&P3(Contrabass),U(Bassoon 2),U(Bassoon 1),,,P8(Flute 1)&P8(Flute 2)&U(A Clarinet 2)&P3(D Trumpet 2)&P3(Timpani)&P3(Violin 2)&P3(Viola)&P3(Violoncello)&P3(Contrabass),P3(Flute 1)&P3(Flute 2)&P3(A Clarinet 2)&P3(D Trumpet 1)&P8(Timpani)&U(Violin 2)&U(Viola)&P8(Violoncello)&P8(Contrabass),P3(Flute 1)&P3(Flute 2)&P3(A Clarinet 2)&P3(D Trumpet 1)&P8(D Trumpet 2)&P8(Violin 2)&P8(Viola)&U(Violoncello)&P8(Contrabass),Main Part,P3(Flute 1)&P3(Flute 2)&P3(A Clarinet 2)&P3(D Trumpet 1)&U(D Trumpet 2)&P8(Timpani)&U(Viola)&P8(Violoncello)&P8(Contrabass),P3(Flute 1)&P3(Flute 2)&P3(A Clarinet 2)&P3(D Trumpet 1)&U(D Trumpet 2)&P8(Timpani)&U(Violin 2)&P8(Violoncello)&P8(Contrabass),P3(Flute 1)&P3(Flute 2)&P3(A Clarinet 2)&P3(D Trumpet 1)&P8(D Trumpet 2)&U(Timpani)&P8(Violin 2)&P8(Viola)&P8(Contrabass),P3(Flute 1)&P3(Flute 2)&P3(A Clarinet 2)&P3(D Trumpet 1)&P8(D Trumpet 2)&P8(Timpani)&P8(Violin 2)&P8(Viola)&P8(Violoncello)
737.0,758.0,,,P3(Oboe 2),P3(Oboe 1),,,,,,,,,,,Main Part,U(Violoncello)&P8(Contrabass),U(Viola)&P8(Contrabass),P8(Viola)&P8(Violoncello)
758.0,761.0,,,P3(Oboe 2),P3(Oboe 1),,,,,U(Violin 1),,,,,U(D Horn 1),Main Part,U(Violoncello)&P8(Contrabass),U(Viola)&P8(Contrabass),P8(Viola)&P8(Violoncello)
761.0,764.0,,,,,,,,,U(Violin 1)&P3(Main),,,,,U(D Horn 1)&P3(Main),Main Part,U(Violoncello)&P8(Contrabass),U(Viola)&P8(Contrabass),P8(Viola)&P8(Violoncello)
764.0,780.0,,,,,P8(A Clarinet 2)&U(D Trumpet 1)&P8(D Trumpet 2)&P8(Timpani),P8(A Clarinet 1)&P8(D Trumpet 1)&U(D Trumpet 2)&P8(Timpani),,,,,U(A Clarinet 1)&P8(A Clarinet 2)&P8(D Trumpet 2)&P8(Timpani),P8(A Clarinet 1)&U(A Clarinet 2)&P8(D Trumpet 1)&P8(Timpani),P8(A Clarinet 1)&P8(A Clarinet 2)&P8(D Trumpet 1)&P8(D Trumpet 2),Main Part,,P8(Violoncello)&P8(Contrabass),P8(Viola)&P8(Contrabass),P8(Viola)&P8(Violoncello)
780.0,783.0,U(Flute 2)&U(Oboe 1)&U(Oboe 2)&U(A Clarinet 1)&P8(A Clarinet 2)&P8(D Horn 1)&P8(D Horn 2)&U(D Trumpet 1)&P8(D Trumpet 2)&P8(Violin 2),U(Flute 1)&U(Oboe 1)&U(Oboe 2)&U(A Clarinet 1)&P8(A Clarinet 2)&P8(D Horn 1)&P8(D Horn 2)&U(D Trumpet 1)&P8(D Trumpet 2)&P8(Violin 2),U(Flute 1)&U(Flute 2)&U(Oboe 2)&U(A Clarinet 1)&P8(A Clarinet 2)&P8(D Horn 1)&P8(D Horn 2)&U(D Trumpet 1)&P8(D Trumpet 2)&P8(Violin 2),U(Flute 1)&U(Flute 2)&U(Oboe 1)&U(A Clarinet 1)&P8(A Clarinet 2)&P8(D Horn 1)&P8(D Horn 2)&U(D Trumpet 1)&P8(D Trumpet 2)&P8(Violin 2),U(Flute 1)&U(Flute 2)&U(Oboe 1)&U(Oboe 2)&P8(A Clarinet 2)&P8(D Horn 1)&P8(D Horn 2)&U(D Trumpet 1)&P8(D Trumpet 2)&P8(Violin 2),P8(Flute 1)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(A Clarinet 1)&U(D Horn 1)&P8(D Horn 2)&P8(D Trumpet 1)&U(D Trumpet 2)&U(Violin 2),U(Bassoon 2)&P8(Viola)&U(Violoncello)&P8(Contrabass),U(Bassoon 1)&P8(Viola)&U(Violoncello)&P8(Contrabass),P8(Flute 1)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(A Clarinet 1)&U(A Clarinet 2)&P8(D Horn 2)&P8(D Trumpet 1)&U(D Trumpet 2)&U(Violin 2),P8(Flute 1)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(A Clarinet 1)&P8(A Clarinet 2)&P8(D Horn 1)&P8(D Trumpet 1)&P8(D Trumpet 2)&P8(Violin 2),U(Flute 1)&U(Flute 2)&U(Oboe 1)&U(Oboe 2)&U(A Clarinet 1)&P8(A Clarinet 2)&P8(D Horn 1)&P8(D Horn 2)&P8(D Trumpet 2)&P8(Violin 2),P8(Flute 1)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(A Clarinet 1)&U(A Clarinet 2)&U(D Horn 1)&P8(D Horn 2)&P8(D Trumpet 1)&U(Violin 2),,Main Part,P8(Flute 1)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(A Clarinet 1)&U(A Clarinet 2)&U(D Horn 1)&P8(D Horn 2)&P8(D Trumpet 1)&U(D Trumpet 2),P8(Bassoon 1)&P8(Bassoon 2)&P8(Violoncello)&P8(Contrabass),U(Bassoon 1)&U(Bassoon 2)&P8(Viola)&P8(Contrabass),P8(Bassoon 1)&P8(Bassoon 2)&P8(Viola)&P8(Violoncello)
