score_qstamp,qstamp,measure,beat,736441_tstamp,729167_tstamp,711707_tstamp,723421_tstamp,RNS_tstamp
304.125,304.125,86,2.0,234.7671,219.8471,226.1871,234.2671,237.7471
304.625,304.625,86,2.5,234.9171,219.9971,226.3371,234.4371,237.8971
305.125,305.125,86,3.0,235.0671,220.1471,226.5013,234.6071,238.0471
305.625,305.625,86,3.5,235.2171,220.2971,226.6771,234.8313,238.1971
306.125,306.125,86,4.0,235.4071,220.4471,226.8271,234.9871,238.3471
306.625,306.625,86,4.5,235.5571,220.5971,226.9771,235.1371,238.4971
306.875,306.875,86,4.75,235.6321,220.6921,227.0521,235.2321,238.5721
307.125,307.125,87,1.0,235.7213,220.8142,227.2071,235.3342,238.6671
307.625,307.625,87,1.5,235.9971,220.9771,227.3571,235.6371,238.8171
308.125,308.125,87,2.0,236.1671,221.1271,227.5071,235.7871,238.9671
308.625,308.625,87,2.5,236.3171,221.2771,227.6571,235.9371,239.1171
309.125,309.125,87,3.0,236.4671,221.4271,227.8271,236.0871,239.2671
309.625,309.625,87,3.5,236.6171,221.5686,227.9771,236.2371,239.4171
310.125,310.125,87,4.0,236.7671,221.7071,228.1671,236.3942,239.5671
310.625,310.625,87,4.5,236.9371,221.8571,228.3171,236.5571,239.8171
310.875,310.875,87,4.75,237.0121,221.9321,228.3921,236.6321,239.8921
311.125,311.125,88,1.0,237.0942,222.0071,228.4671,236.7213,239.9671
311.625,311.625,88,1.5,237.2571,222.1571,228.6971,236.9371,240.1171
312.125,312.125,88,2.0,237.4071,222.3071,228.8471,237.0871,240.2671
312.625,312.625,88,2.5,237.6171,222.4571,228.9971,237.2571,240.4171
313.125,313.125,88,3.0,237.7671,222.6071,229.1471,237.4271,240.5671
313.625,313.625,88,3.5,237.9771,222.8371,229.3971,237.6771,240.7571
314.125,314.125,88,4.0,238.1613,222.9871,229.5471,237.8342,240.9142
314.625,314.625,88,4.5,238.3371,223.1571,229.6971,238.0171,241.0971
315.125,315.125,89,1.0,238.5071,223.3071,229.8471,238.1871,241.2471
315.625,315.625,89,1.5,238.7971,223.5371,229.9971,238.4771,241.4571
316.625,316.625,89,2.5,239.2371,223.8371,230.2971,238.7771,241.7571
317.125,317.125,89,3.0,239.3871,223.9871,230.4955,238.9271,241.9271
317.625,317.625,89,3.5,239.5371,224.1371,230.7171,239.0771,242.0771
318.125,318.125,89,4.0,239.6871,224.2871,230.9271,239.2871,242.2871
318.625,318.625,89,4.5,239.9171,224.4371,231.0771,239.4371,242.4371
319.125,319.125,90,1.0,240.1013,224.6226,231.2484,239.6013,242.6013
319.625,319.625,90,1.5,240.3771,224.8771,231.5371,239.8971,242.8142
320.625,320.625,90,2.5,240.6771,225.1771,231.8371,240.1971,243.1171
321.125,321.125,90,3.0,240.9271,225.3271,231.9871,240.3471,243.2671
321.625,321.625,90,3.5,241.0771,225.4771,232.1371,240.4971,243.4171
322.125,322.125,90,4.0,241.2613,225.6271,232.2942,240.6871,243.5671
322.625,322.625,90,4.5,241.4371,225.7771,232.4571,240.8371,243.7171
323.125,323.125,91,1.0,241.6471,225.9471,232.6071,240.9871,243.8871
323.625,323.625,91,1.5,241.9171,226.0971,232.7571,241.1371,244.0742
324.625,324.625,91,2.5,242.3171,226.3971,233.0571,241.4371,244.3771
325.125,325.125,91,3.0,242.4671,226.5826,233.2213,241.6084,244.5271
325.625,325.625,91,3.5,242.6171,226.7971,233.4571,241.8771,244.7142
326.125,326.125,91,4.0,242.7871,226.9471,233.6671,242.1013,244.8671
326.625,326.625,91,4.5,243.0342,227.0771,233.8171,242.3171,245.0171
327.125,327.125,92,1.0,243.1871,227.2271,233.9671,242.4671,245.2071
327.625,327.625,92,1.5,243.4142,227.4571,234.2571,242.6771,245.5171
328.625,328.625,92,2.5,243.7771,227.7571,234.5571,242.9771,245.8171
329.125,329.125,92,3.0,243.9271,227.9071,234.7071,243.1413,245.9671
329.625,329.625,92,3.5,244.0771,228.0571,234.8571,243.3171,246.1171
330.125,330.125,92,4.0,244.3871,228.2071,235.0471,243.5271,246.2471
330.625,330.625,92,4.5,244.5371,228.3571,235.1971,243.6771,246.3971
331.125,331.125,93,1.0,244.6871,228.5071,235.3471,243.8271,246.5471
331.625,331.625,93,1.5,244.9571,228.6971,235.5771,244.0171,246.7571
332.125,332.125,93,2.0,245.1271,228.8671,235.7271,244.2142,246.9071
332.625,332.625,93,2.5,245.2771,229.0171,235.8771,244.3771,247.0571
333.125,333.125,93,3.0,245.4271,229.1671,236.0342,244.5271,247.2071
333.625,333.625,93,3.5,245.6571,229.3171,236.2171,244.7571,247.3571
334.125,334.125,93,4.0,245.8471,229.4671,236.4071,244.9071,247.5471
334.625,334.625,93,4.5,245.9971,229.6171,236.5571,245.0571,247.6971
335.125,335.125,94,1.0,246.1471,229.7671,236.7071,245.2071,247.8471
335.625,335.625,94,1.5,246.3971,229.9971,236.9171,245.4171,248.0171
336.125,336.125,94,2.0,246.5471,230.1471,237.0871,245.5871,248.1871
336.625,336.625,94,2.5,246.7171,230.2971,237.2371,245.7771,248.3371
337.125,337.125,94,3.0,246.8671,230.4671,237.3871,245.9271,248.4871
337.625,337.625,94,3.5,247.1371,230.6371,237.5771,246.0971,248.6371
338.125,338.125,94,4.0,247.2871,230.7871,237.7271,246.3071,248.8342
338.625,338.625,94,4.5,247.4171,230.9371,237.8771,246.4571,248.9971
339.125,339.125,95,1.0,247.5671,231.0871,238.0484,246.6071,249.1471
339.625,339.625,95,1.5,247.7771,231.2771,238.2371,246.8171,249.2971
340.125,340.125,95,2.0,247.9342,231.4271,238.4071,246.9671,249.4813
340.625,340.625,95,2.5,248.1171,231.5771,238.5571,247.1571,249.6571
341.125,341.125,95,3.0,248.2742,231.7271,238.7071,247.3071,249.8213
341.625,341.625,95,3.5,248.5171,231.9171,238.9571,247.5571,249.9971
342.125,342.125,95,4.0,248.6871,232.0671,239.1071,247.7071,250.1671
342.625,342.625,95,4.5,248.8371,232.2171,239.2571,247.8571,250.3171
343.125,343.125,96,1.0,248.9871,232.3671,239.4471,248.0071,250.4871
343.625,343.625,96,1.5,249.2171,232.5171,239.5971,248.2171,250.6771
344.125,344.125,96,2.0,249.3671,232.6955,239.7813,248.3671,250.8342
344.625,344.625,96,2.5,249.5571,232.8971,239.9571,248.5771,250.9971
345.125,345.125,96,3.0,249.7071,233.0471,240.1071,248.7342,251.1671
345.625,345.625,96,3.5,249.9371,233.1971,240.2771,248.9571,251.3571
346.125,346.125,96,4.0,250.1084,233.3471,240.4471,249.1284,251.5071
346.625,346.625,96,4.5,250.2971,233.4971,240.5971,249.3171,251.6571
347.125,347.125,97,1.0,250.4871,233.6471,240.7542,249.4671,251.8471
348.875,348.875,97,2.75,251.1921,234.3521,241.4921,250.1321,252.5121
349.125,349.125,97,3.0,251.3071,234.4471,241.5671,250.2071,252.5871
351.125,351.125,98,1.0,252.1252,235.0471,242.2871,250.9852,253.2013
352.875,352.875,98,2.75,252.7921,235.4589,242.9521,251.6721,253.8921
353.125,353.125,98,3.0,252.9471,235.5271,243.0484,251.7871,253.9671
355.125,355.125,99,1.0,253.5471,236.2942,243.7942,252.4142,254.5671
356.125,356.125,99,2.0,253.9213,236.6342,244.1671,252.7271,254.9142
357.125,357.125,99,3.0,254.2471,236.9471,244.5142,253.0613,255.2271
358.125,358.125,99,4.0,254.6142,237.2671,244.8542,253.4471,255.5942
359.125,359.125,100,1.0,254.9671,237.5742,245.1671,253.7671,255.9142
360.125,360.125,100,2.0,255.3342,237.9271,245.4871,254.2471,256.2471
361.125,361.125,100,3.0,255.6942,238.2271,245.8071,254.5871,256.5471
362.125,362.125,100,4.0,256.0542,238.5671,246.2871,254.8871,256.9542
363.125,363.125,101,1.0,256.3871,238.8871,246.5871,255.1871,257.2671
364.875,364.875,101,2.75,257.1721,239.5721,247.3205,255.9121,258.0121
365.125,365.125,101,3.0,257.3271,239.6471,247.4471,255.9871,258.1071
367.125,367.125,102,1.0,258.0671,240.2755,248.0871,256.6271,258.7071
368.875,368.875,102,2.75,258.8721,241.0121,248.8521,257.4721,259.4521
369.125,369.125,102,3.0,259.2471,241.1071,249.1871,257.6271,259.5671
374.125,374.125,103,4.0,260.7471,242.5671,250.8071,259.5071,261.1471
374.375,374.375,103,4.25,260.8221,242.6421,250.8821,259.5821,261.2221
374.625,374.625,103,4.5,260.8971,242.7171,250.9571,259.6571,261.2971
374.875,374.875,103,4.75,260.9721,242.8121,251.0321,259.7321,261.3842
375.125,375.125,104,1.0,261.0542,242.8871,251.1071,259.8071,261.4671
378.125,378.125,104,4.0,262.2471,243.7871,252.1671,260.7871,262.3671
378.375,378.375,104,4.25,262.3221,243.8663,252.2421,260.9021,262.4547
378.625,378.625,104,4.5,262.3971,243.9771,252.3171,260.9771,262.6371
378.875,378.875,104,4.75,262.4721,244.0721,252.3921,261.0921,262.7121
379.125,379.125,105,1.0,262.5471,244.1471,252.4671,261.1671,262.7871
382.125,382.125,105,4.0,263.6271,245.1071,253.6271,262.2271,263.6871
382.375,382.375,105,4.25,263.7021,245.1821,253.7021,262.3021,263.7621
382.625,382.625,105,4.5,263.7771,245.2771,253.7771,262.3971,263.8371
382.875,382.875,105,4.75,263.8521,245.3521,253.8521,262.4721,263.9121
383.125,383.125,106,1.0,263.9271,245.4271,253.9271,262.5471,263.9871
384.125,384.125,106,2.0,264.2271,245.7471,254.2671,262.8671,264.2871
384.375,384.375,106,2.25,264.3421,245.8221,254.3421,263.0221,264.3621
384.625,384.625,106,2.5,264.4171,245.8971,254.4171,263.0971,264.4371
384.875,384.875,106,2.75,264.5042,245.9721,254.4921,263.1721,264.5442
385.125,385.125,106,3.0,264.5871,246.0471,254.5671,263.2471,264.6271
386.125,386.125,106,4.0,264.9471,246.3471,254.9471,263.5871,264.9471
386.375,386.375,106,4.25,265.0421,246.4221,255.0221,263.6621,265.0221
386.625,386.625,106,4.5,265.1171,246.4971,255.0971,263.7371,265.1142
386.875,386.875,106,4.75,265.2321,246.5721,255.1721,263.8121,265.2321
387.125,387.125,107,1.0,265.3071,246.6471,255.2471,263.8871,265.3071
388.125,388.125,107,2.0,265.6142,246.9471,255.6471,264.2471,265.6071
388.375,388.375,107,2.25,265.7221,247.0221,255.7221,264.3621,265.7421
388.625,388.625,107,2.5,265.7971,247.0971,255.7971,264.4371,265.8171
388.875,388.875,107,2.75,265.8921,247.1921,255.8721,264.5121,265.8921
389.125,389.125,107,3.0,265.9671,247.2671,255.9471,264.5871,265.9671
390.125,390.125,107,4.0,266.3071,247.5671,256.2471,264.9071,266.2671
390.375,390.375,107,4.25,266.3842,247.6421,256.3821,264.9884,266.3463
390.625,390.625,107,4.5,266.4771,247.7171,256.4571,265.1171,266.4571
390.875,390.875,107,4.75,266.5521,247.7921,256.5321,265.1921,266.5321
391.125,391.125,108,1.0,266.6342,247.8671,256.6071,265.2671,266.6071
392.125,392.125,108,2.0,266.9871,248.1671,256.9071,265.5942,266.9271
392.375,392.375,108,2.25,267.0663,248.2642,257.0284,265.6821,267.0021
392.625,392.625,108,2.5,267.1771,248.3571,257.1571,265.7571,267.0771
392.875,392.875,108,2.75,267.2521,248.4321,257.2321,265.8721,267.1521
393.125,393.125,108,3.0,267.3271,248.4871,257.3071,265.9671,267.2271
394.125,394.125,108,4.0,267.6471,248.7871,257.6471,266.2813,267.5342
394.375,394.375,108,4.25,267.7463,248.8642,257.7263,266.3842,267.6221
394.625,394.625,108,4.5,267.8571,248.9571,257.8371,266.4771,267.6971
394.875,394.875,108,4.75,267.9921,249.0321,257.9121,266.5521,267.8321
395.125,395.125,109,1.0,268.0742,249.1471,258.0342,266.6342,267.9142
399.125,399.125,110,1.0,269.5471,250.4671,259.3671,267.9813,269.3271
403.125,403.125,111,1.0,271.1871,251.7671,260.7871,269.4071,270.5871
403.375,403.375,111,1.25,271.2621,251.8421,260.9242,269.5621,270.7021
403.625,403.625,111,1.5,271.3371,251.9171,261.0513,269.6371,270.7771
403.875,403.875,111,1.75,271.4921,252.0121,261.1321,269.7121,270.8521
404.125,404.125,111,2.0,271.6271,252.0942,261.2071,269.7871,270.9271
404.375,404.375,111,2.25,271.7021,252.1821,261.2821,269.8621,271.0021
404.625,404.625,111,2.5,271.7771,252.2571,261.3571,269.9542,271.0771
404.875,404.875,111,2.75,271.8521,252.3521,261.4321,270.0321,271.1521
405.125,405.125,111,3.0,271.9271,252.4342,261.5071,270.1142,271.2342
405.375,405.375,111,3.25,272.0021,252.5221,261.5821,270.2021,271.3221
405.625,405.625,111,3.5,272.0771,252.5971,261.6571,270.2771,271.3971
405.875,405.875,111,3.75,272.2121,252.6721,261.7321,270.4121,271.5321
406.125,406.125,111,4.0,272.2871,252.7471,261.8284,270.4871,271.6142
406.375,406.375,111,4.25,272.3621,252.8421,262.0021,270.5621,271.7021
406.625,406.625,111,4.5,272.4371,252.9171,262.0771,270.6371,271.7771
406.875,406.875,111,4.75,272.5521,252.9921,262.1521,270.7321,271.8521
407.125,407.125,112,1.0,272.6471,253.0671,262.2471,270.8071,271.9271
407.625,407.625,112,1.5,272.9484,253.3371,262.4571,271.1742,272.2171
408.125,408.125,112,2.0,273.1271,253.4871,262.6071,271.3271,272.3671
408.625,408.625,112,2.5,273.2771,253.6371,262.7571,271.4771,272.5171
409.125,409.125,112,3.0,273.4271,253.7871,262.9284,271.6271,272.6813
409.625,409.625,112,3.5,273.5771,253.9371,263.1171,271.7971,272.8571
410.125,410.125,112,4.0,273.7271,254.0871,263.2813,271.9471,273.0071
410.625,410.625,112,4.5,273.9171,254.2371,263.4571,272.0971,273.1571
411.125,411.125,113,1.0,274.0742,254.3871,263.6142,272.2542,273.3071
411.375,411.375,113,1.25,274.2621,254.4821,263.7221,272.4621,273.4421
411.625,411.625,113,1.5,274.3371,254.5771,263.7971,272.5371,273.5171
411.875,411.875,113,1.75,274.5121,254.6521,263.8721,272.6721,273.5921
412.125,412.125,113,2.0,274.5871,254.7271,263.9471,272.7471,273.6671
413.125,413.125,113,3.0,274.8942,255.0071,264.2471,273.0471,273.9671
414.125,414.125,113,4.0,275.2071,255.3071,264.6039,273.3471,274.2671
414.375,414.375,113,4.25,275.2821,255.3821,264.7821,273.4221,274.3421
414.625,414.625,113,4.5,275.3571,255.4571,264.8571,273.4971,274.4171
414.875,414.875,113,4.75,275.4521,255.5321,264.9321,273.5921,274.4921
415.125,415.125,114,1.0,275.5271,255.6071,265.0142,273.6671,274.5671
416.125,416.125,114,2.0,275.9271,255.9071,265.3942,273.9671,274.9084
416.375,416.375,114,2.25,276.0021,255.9821,265.4821,274.1021,275.0221
416.625,416.625,114,2.5,276.0771,256.0571,265.5571,274.1771,275.0971
416.875,416.875,114,2.75,276.1521,256.1321,265.6321,274.2721,275.1721
417.125,417.125,114,3.0,276.2271,256.2071,265.7071,274.3471,275.2471
418.125,418.125,114,4.0,276.6271,256.5271,266.0671,274.6471,275.5471
418.375,418.375,114,4.25,276.7021,256.6021,266.1421,274.7421,275.6221
418.625,418.625,114,4.5,276.7771,256.6771,266.2171,274.8171,275.6971
418.875,418.875,114,4.75,276.8521,256.7521,266.2921,274.8921,275.7721
419.125,419.125,115,1.0,277.0213,256.8471,266.3871,275.0071,275.9071
419.375,419.375,115,1.25,277.1221,256.9221,266.5021,275.1526,275.9821
419.625,419.625,115,1.5,277.1971,256.9971,266.6655,275.3171,276.1171
419.875,419.875,115,1.75,277.4721,257.0721,266.8121,275.3921,276.1921
420.125,420.125,115,2.0,277.5471,257.1471,266.8871,275.4671,276.2871
421.125,421.125,115,3.0,277.8471,257.4471,267.1871,275.7671,276.5871
422.125,422.125,115,4.0,278.1471,257.7471,267.4871,276.0671,276.8871
423.125,423.125,116,1.0,278.4271,258.1071,267.8071,276.4471,277.1871
424.125,424.125,116,2.0,278.7742,258.4071,268.1471,276.8071,277.5471
425.125,425.125,116,3.0,279.1271,258.6871,268.4671,277.1471,277.8671
426.125,426.125,116,4.0,279.4671,259.0542,268.8471,277.4871,278.1742
427.125,427.125,117,1.0,279.8471,259.3671,269.1871,277.8871,278.5471
427.375,427.375,117,1.25,280.1221,259.4421,269.2621,277.9684,278.6242
427.625,427.625,117,1.5,280.1971,259.5171,269.3371,278.1542,278.7371
427.875,427.875,117,1.75,280.2721,259.6321,269.4121,278.2321,278.8121
428.125,428.125,117,2.0,280.3471,259.7071,269.5071,278.3071,278.8871
430.125,430.125,117,4.0,280.9471,260.3071,270.2684,278.9471,279.5071
430.375,430.375,117,4.25,281.0221,260.3821,270.3821,279.0221,279.5821
430.625,430.625,117,4.5,281.0971,260.4571,270.4571,279.0971,279.6571
430.875,430.875,117,4.75,281.1921,260.5321,270.5321,279.1721,279.7321
431.125,431.125,118,1.0,281.2871,260.6071,270.6071,279.2471,279.8071
432.125,432.125,118,2.0,281.6871,260.9071,270.9671,279.6271,280.1413
432.375,432.375,118,2.25,281.7621,260.9821,271.0421,279.7021,280.2421
432.625,432.625,118,2.5,281.8371,261.0571,271.1171,279.7771,280.3171
432.875,432.875,118,2.75,281.9121,261.1321,271.1921,279.8521,280.3921
433.125,433.125,118,3.0,281.9871,261.2071,271.2671,279.9271,280.4671
434.125,434.125,118,4.0,282.2871,261.5071,271.6071,280.2271,280.7671
434.375,434.375,118,4.25,282.4242,261.5821,271.6821,280.3021,280.8421
434.625,434.625,118,4.5,282.5171,261.6571,271.7571,280.4113,280.9171
434.875,434.875,118,4.75,282.5921,261.7321,271.8321,280.4921,280.9921
435.125,435.125,119,1.0,282.7342,261.8071,271.9071,280.5671,281.0871
435.375,435.375,119,1.25,282.8526,261.9221,272.0463,280.6526,281.1621
435.625,435.625,119,1.5,283.0571,261.9971,272.1571,280.8371,281.2371
435.875,435.875,119,1.75,283.1321,262.0721,272.2321,280.9721,281.3121
436.125,436.125,119,2.0,283.2071,262.1471,272.3071,281.0471,281.3871
437.125,437.125,119,3.0,283.5071,262.4471,272.6271,281.3471,281.6494
438.125,438.125,119,4.0,283.8071,262.7471,272.9271,281.6471,281.9071
439.125,439.125,120,1.0,284.1071,263.0471,273.3271,281.9871,282.3271
440.125,440.125,120,2.0,284.4671,263.3471,273.6542,282.3484,282.7071
441.125,441.125,120,3.0,284.8471,263.6471,273.9871,282.7071,283.0071
442.125,442.125,120,4.0,285.2071,263.9542,274.3271,283.0271,283.3071
443.125,443.125,121,1.0,285.5271,264.4671,274.6471,283.5271,283.7471
444.125,444.125,121,2.0,285.9871,264.7671,275.1071,283.8671,284.0471
445.125,445.125,121,3.0,286.2871,265.0071,275.4071,284.1871,284.3471
446.125,446.125,121,4.0,286.5871,265.2684,275.7071,284.5084,284.6884
447.125,447.125,122,1.0,286.9871,265.6071,276.1071,285.1071,285.1071
448.125,448.125,122,2.0,287.4271,265.9071,276.4071,285.3671,285.4071
449.125,449.125,122,3.0,287.7271,266.2071,276.7071,285.6671,285.7071
450.125,450.125,122,4.0,288.0271,266.4871,276.9871,285.9271,286.0071
451.125,451.125,123,1.0,288.4142,266.9671,277.4071,286.3071,286.4271
452.125,452.125,123,2.0,288.7871,267.2671,277.7871,286.6071,286.7271
453.125,453.125,123,3.0,289.1071,267.5671,278.0871,287.0271,287.0271
454.125,454.125,123,4.0,289.4426,267.8671,278.4013,287.3271,287.3555
455.125,455.125,124,1.0,289.8613,268.1871,278.8471,287.8471,287.7271
456.125,456.125,124,2.0,290.2271,268.4871,279.1471,288.2071,288.0671
457.125,457.125,124,3.0,290.5471,268.7671,279.4671,288.5071,288.3671
458.125,458.125,124,4.0,290.8471,268.9471,279.7671,288.8271,288.6742
459.125,459.125,125,1.0,291.1871,269.3071,280.1871,289.1871,289.0271
460.125,460.125,125,2.0,291.5471,269.5871,280.4871,289.5071,289.3271
461.125,461.125,125,3.0,291.8871,269.9071,280.7871,289.8871,289.6471
462.125,462.125,125,4.0,292.1871,270.2071,281.0871,290.1871,289.9471
463.125,463.125,126,1.0,292.5671,270.5071,281.4871,290.5671,290.3071
464.125,464.125,126,2.0,292.8671,270.8071,281.7871,290.8871,290.6071
465.125,465.125,126,3.0,293.2271,271.1271,282.1471,291.2671,290.9871
466.125,466.125,126,4.0,293.5871,271.3871,282.4471,291.5871,291.2871
467.125,467.125,127,1.0,293.8871,271.7471,282.8471,291.9471,291.6271
467.375,467.375,127,1.25,294.1642,271.8621,282.9821,292.0621,291.7421
467.625,467.625,127,1.5,294.2571,271.9771,283.0571,292.1371,291.8171
467.875,467.875,127,1.75,294.3321,272.0521,283.1321,292.2521,291.8921
468.125,468.125,127,2.0,294.4071,272.1271,283.2071,292.3413,291.9671
468.375,468.375,127,2.25,294.4821,272.2021,283.2821,292.4421,292.0421
468.625,468.625,127,2.5,294.5571,272.2771,283.3571,292.5171,292.1171
468.875,468.875,127,2.75,294.6321,272.3521,283.4321,292.5921,292.1921
469.125,469.125,127,3.0,294.7071,272.4271,283.5071,292.6671,292.2671
469.375,469.375,127,3.25,294.7821,272.5021,283.5842,292.7421,292.3421
469.625,469.625,127,3.5,294.8571,272.5771,283.6771,292.8171,292.4171
469.875,469.875,127,3.75,294.9321,272.6521,283.7521,292.9721,292.4921
470.125,470.125,127,4.0,295.0071,272.7271,283.9071,293.0471,292.5671
470.375,470.375,127,4.25,295.0821,272.8021,283.9821,293.1221,292.6421
470.625,470.625,127,4.5,295.1571,272.8771,284.0571,293.1971,292.7171
470.875,470.875,127,4.75,295.2321,272.9521,284.1521,293.2721,292.7921
471.125,471.125,128,1.0,295.3071,273.0271,284.3142,293.3471,292.8742
471.375,471.375,128,1.25,295.3884,273.1221,284.4221,293.5621,292.9821
471.625,471.625,128,1.5,295.5371,273.1971,284.4971,293.6542,293.0571
471.875,471.875,128,1.75,295.6321,273.2721,284.5721,293.7321,293.1321
472.125,472.125,128,2.0,295.7071,273.3471,284.6471,293.8071,293.2071
472.375,472.375,128,2.25,295.7821,273.4221,284.7221,293.8821,293.2821
472.625,472.625,128,2.5,295.8571,273.4971,284.7971,293.9571,293.3571
472.875,472.875,128,2.75,295.9321,273.5721,284.8721,294.0321,293.4321
473.125,473.125,128,3.0,296.0071,273.6471,284.9471,294.1071,293.5071
473.375,473.375,128,3.25,296.0821,273.7221,285.0242,294.1821,293.5905
473.625,473.625,128,3.5,296.1571,273.7971,285.1171,294.2971,293.7371
473.875,473.875,128,3.75,296.3121,273.8721,285.2121,294.3721,293.8121
474.125,474.125,128,4.0,296.3871,273.9471,285.2871,294.4471,293.8871
474.375,474.375,128,4.25,296.4621,274.0221,285.3621,294.5221,293.9621
474.625,474.625,128,4.5,296.5371,274.0971,285.4371,294.5971,294.0371
474.875,474.875,128,4.75,296.6121,274.1721,285.5121,294.6721,294.1121
475.125,475.125,129,1.0,296.6871,274.2471,285.5871,294.7471,294.1871
475.375,475.375,129,1.25,296.7821,274.3242,285.6621,294.8221,294.2621
475.625,475.625,129,1.5,296.8571,274.4171,285.7371,294.8971,294.3371
475.875,475.875,129,1.75,296.9321,274.4921,285.8121,294.9721,294.4121
476.125,476.125,129,2.0,297.0071,274.5671,285.8871,295.0471,294.4871
476.375,476.375,129,2.25,297.0821,274.6421,285.9621,295.1221,294.5621
476.625,476.625,129,2.5,297.1571,274.7171,286.0371,295.1971,294.6371
476.875,476.875,129,2.75,297.2321,274.7921,286.1121,295.2721,294.7521
477.125,477.125,129,3.0,297.3213,274.8671,286.1871,295.3826,294.8271
