score_qstamp,qstamp,tstamp,measure,beat,instrument,duration_quarter,duration,pitch,velocity
329.625,729.625,330.7571,92,3.5,Violin 2,1.0,0.3,64,0.7087
329.625,729.625,330.7571,92,3.5,Violin 2,1.0,0.3,76,0.7087
329.625,729.625,330.7571,92,3.5,Contrabass,0.5,0.15,47,1.0
329.625,729.625,330.7571,92,3.5,Violin 1,0.5,0.15,86,1.0
329.625,729.625,330.7571,92,3.5,Oboe 2,0.5,0.15,74,1.0
329.625,729.625,330.7571,92,3.5,Viola,0.5,0.15,59,1.0
329.625,729.625,330.7571,92,3.5,Violoncello,0.5,0.15,59,1.0
329.625,729.625,330.7571,92,3.5,Oboe 1,0.5,0.15,74,1.0
329.625,729.625,330.7571,92,3.5,Flute 2,0.5,0.15,86,1.0
330.125,730.125,330.9071,92,4.0,Oboe 1,0.5,0.15,73,1.0
330.125,730.125,330.9071,92,4.0,Oboe 2,0.5,0.15,73,1.0
330.125,730.125,330.9071,92,4.0,Flute 2,0.5,0.15,85,1.0
330.125,730.125,330.9071,92,4.0,Flute 1,0.5,0.15,85,1.0
330.125,730.125,330.9071,92,4.0,Contrabass,0.5,0.15,45,1.0
330.125,730.125,330.9071,92,4.0,Violin 1,0.5,0.15,85,1.0
330.125,730.125,330.9071,92,4.0,Viola,0.5,0.15,57,1.0
330.125,730.125,330.9071,92,4.0,Violoncello,0.5,0.15,57,1.0
330.625,730.625,331.0571,92,4.5,Flute 2,0.5,0.15,84,1.0
330.625,730.625,331.0571,92,4.5,Viola,0.5,0.15,56,1.0
330.625,730.625,331.0571,92,4.5,Oboe 1,0.5,0.15,72,1.0
330.625,730.625,331.0571,92,4.5,Violin 1,0.5,0.15,84,1.0
330.625,730.625,331.0571,92,4.5,Oboe 2,0.5,0.15,72,1.0
330.625,730.625,331.0571,92,4.5,Violin 2,0.5,0.15,76,0.7087
330.625,730.625,331.0571,92,4.5,Violoncello,0.5,0.15,56,1.0
330.625,730.625,331.0571,92,4.5,Violin 2,0.5,0.15,64,0.7087
330.625,730.625,331.0571,92,4.5,Contrabass,0.5,0.15,44,1.0
330.625,730.625,331.0571,92,4.5,Flute 1,0.5,0.15,84,1.0
331.125,731.125,331.2071,93,1.0,Oboe 1,0.5,0.15,73,1.0
331.125,731.125,331.2071,93,1.0,Violoncello,0.5,0.15,57,1.0
331.125,731.125,331.2071,93,1.0,Contrabass,0.5,0.15,45,1.0
331.125,731.125,331.2071,93,1.0,D Trumpet 2,4.0,1.2,76,1.0
331.125,731.125,331.2071,93,1.0,A Clarinet 1,4.0,1.2,76,1.0
331.125,731.125,331.2071,93,1.0,Violin 2,0.5,0.15,76,0.7087
331.125,731.125,331.2071,93,1.0,D Horn 1,4.0,1.2,64,1.0
331.125,731.125,331.2071,93,1.0,Flute 1,0.5,0.15,85,1.0
331.125,731.125,331.2071,93,1.0,D Trumpet 1,4.0,1.2,76,1.0
331.125,731.125,331.2071,93,1.0,Violin 2,0.5,0.15,64,0.7087
331.125,731.125,331.2071,93,1.0,Viola,0.5,0.15,57,1.0
331.125,731.125,331.2071,93,1.0,Flute 2,0.5,0.15,85,1.0
331.125,731.125,331.2071,93,1.0,Violin 1,0.5,0.15,85,1.0
331.125,731.125,331.2071,93,1.0,A Clarinet 2,4.0,1.2,76,1.0
331.125,731.125,331.2071,93,1.0,D Horn 2,4.0,1.2,64,1.0
331.125,731.125,331.2071,93,1.0,Oboe 2,0.5,0.15,73,1.0
331.625,731.625,331.3571,93,1.5,Violin 2,1.0,0.3,76,0.7087
331.625,731.625,331.3571,93,1.5,Contrabass,0.5,0.15,52,1.0
331.625,731.625,331.3571,93,1.5,Oboe 1,0.5,0.15,73,1.0
331.625,731.625,331.3571,93,1.5,Violin 2,1.0,0.3,64,0.7087
331.625,731.625,331.3571,93,1.5,Violoncello,0.5,0.15,64,1.0
331.625,731.625,331.3571,93,1.5,Violin 1,0.5,0.15,85,1.0
331.625,731.625,331.3571,93,1.5,Flute 2,0.5,0.15,85,1.0
331.625,731.625,331.3571,93,1.5,Viola,0.5,0.15,64,1.0
331.625,731.625,331.3571,93,1.5,Flute 1,0.5,0.15,85,1.0
331.625,731.625,331.3571,93,1.5,Oboe 2,0.5,0.15,73,1.0
332.125,732.125,331.5071,93,2.0,Oboe 1,0.5,0.15,71,1.0
332.125,732.125,331.5071,93,2.0,Viola,0.5,0.15,62,1.0
332.125,732.125,331.5071,93,2.0,Flute 2,0.5,0.15,83,1.0
332.125,732.125,331.5071,93,2.0,Violoncello,0.5,0.15,62,1.0
332.125,732.125,331.5071,93,2.0,Contrabass,0.5,0.15,50,1.0
332.125,732.125,331.5071,93,2.0,Flute 1,0.5,0.15,83,1.0
332.125,732.125,331.5071,93,2.0,Oboe 2,0.5,0.15,71,1.0
332.125,732.125,331.5071,93,2.0,Violin 1,0.5,0.15,83,1.0
332.625,732.625,331.6571,93,2.5,Violin 2,1.0,0.3,76,0.7087
332.625,732.625,331.6571,93,2.5,Contrabass,0.5,0.15,49,1.0
332.625,732.625,331.6571,93,2.5,Flute 2,0.5,0.15,82,1.0
332.625,732.625,331.6571,93,2.5,Violin 1,0.5,0.15,82,1.0
332.625,732.625,331.6571,93,2.5,Oboe 2,0.5,0.15,70,1.0
332.625,732.625,331.6571,93,2.5,Flute 1,0.5,0.15,82,1.0
332.625,732.625,331.6571,93,2.5,Violin 2,1.0,0.3,64,0.7087
332.625,732.625,331.6571,93,2.5,Oboe 1,0.5,0.15,70,1.0
332.625,732.625,331.6571,93,2.5,Violoncello,0.5,0.15,61,1.0
332.625,732.625,331.6571,93,2.5,Viola,0.5,0.15,61,1.0
333.125,733.125,331.8071,93,3.0,Violin 1,0.5,0.15,83,1.0
333.125,733.125,331.8071,93,3.0,Viola,0.5,0.15,62,1.0
333.125,733.125,331.8071,93,3.0,Oboe 2,0.5,0.15,71,1.0
333.125,733.125,331.8071,93,3.0,Contrabass,0.5,0.15,50,1.0
333.125,733.125,331.8071,93,3.0,Flute 1,0.5,0.15,83,1.0
333.125,733.125,331.8071,93,3.0,Oboe 1,0.5,0.15,71,1.0
333.125,733.125,331.8071,93,3.0,Flute 2,0.5,0.15,83,1.0
333.125,733.125,331.8071,93,3.0,Violoncello,0.5,0.15,62,1.0
333.625,733.625,331.9571,93,3.5,Oboe 2,0.5,0.15,71,1.0
333.625,733.625,331.9571,93,3.5,Violin 2,1.0,0.3,64,0.7087
333.625,733.625,331.9571,93,3.5,Violin 1,0.5,0.15,83,1.0
333.625,733.625,331.9571,93,3.5,Flute 2,0.5,0.15,83,1.0
333.625,733.625,331.9571,93,3.5,Viola,0.5,0.15,62,1.0
333.625,733.625,331.9571,93,3.5,Flute 1,0.5,0.15,83,1.0
333.625,733.625,331.9571,93,3.5,Contrabass,0.5,0.15,50,1.0
333.625,733.625,331.9571,93,3.5,Oboe 1,0.5,0.15,71,1.0
333.625,733.625,331.9571,93,3.5,Violin 2,1.0,0.3,76,0.7087
333.625,733.625,331.9571,93,3.5,Violoncello,0.5,0.15,62,1.0
334.125,734.125,332.1071,93,4.0,Violoncello,0.5,0.15,61,1.0
334.125,734.125,332.1071,93,4.0,Viola,0.5,0.15,61,1.0
334.125,734.125,332.1071,93,4.0,Oboe 2,0.5,0.15,69,1.0
334.125,734.125,332.1071,93,4.0,Flute 1,0.5,0.15,81,1.0
334.125,734.125,332.1071,93,4.0,Contrabass,0.5,0.15,49,1.0
334.125,734.125,332.1071,93,4.0,Violin 1,0.5,0.15,81,1.0
334.125,734.125,332.1071,93,4.0,Oboe 1,0.5,0.15,69,1.0
334.125,734.125,332.1071,93,4.0,Flute 2,0.5,0.15,81,1.0
334.625,734.625,332.2571,93,4.5,Contrabass,0.5,0.15,48,1.0
334.625,734.625,332.2571,93,4.5,Violin 1,0.5,0.15,80,1.0
334.625,734.625,332.2571,93,4.5,Violin 2,0.5,0.15,64,0.7087
334.625,734.625,332.2571,93,4.5,Flute 2,0.5,0.15,80,1.0
334.625,734.625,332.2571,93,4.5,Violin 2,0.5,0.15,76,0.7087
334.625,734.625,332.2571,93,4.5,Viola,0.5,0.15,60,1.0
334.625,734.625,332.2571,93,4.5,Flute 1,0.5,0.15,80,1.0
334.625,734.625,332.2571,93,4.5,Violoncello,0.5,0.15,60,1.0
334.625,734.625,332.2571,93,4.5,Oboe 1,0.5,0.15,68,1.0
334.625,734.625,332.2571,93,4.5,Oboe 2,0.5,0.15,68,1.0
335.125,735.125,332.4071,94,1.0,D Trumpet 1,4.0,1.2,76,1.0
335.125,735.125,332.4071,94,1.0,Oboe 1,0.5,0.15,69,1.0
335.125,735.125,332.4071,94,1.0,D Horn 1,4.0,1.2,64,1.0
335.125,735.125,332.4071,94,1.0,A Clarinet 2,4.0,1.2,76,1.0
335.125,735.125,332.4071,94,1.0,Flute 1,0.5,0.15,81,1.0
335.125,735.125,332.4071,94,1.0,Violin 2,0.5,0.15,76,0.7087
335.125,735.125,332.4071,94,1.0,Violin 2,0.5,0.15,64,0.7087
335.125,735.125,332.4071,94,1.0,Violoncello,0.5,0.15,61,1.0
335.125,735.125,332.4071,94,1.0,D Trumpet 2,4.0,1.2,76,1.0
335.125,735.125,332.4071,94,1.0,Flute 2,0.5,0.15,81,1.0
335.125,735.125,332.4071,94,1.0,Viola,0.5,0.15,61,1.0
335.125,735.125,332.4071,94,1.0,Contrabass,0.5,0.15,49,1.0
335.125,735.125,332.4071,94,1.0,Violin 1,0.5,0.15,81,1.0
335.125,735.125,332.4071,94,1.0,Oboe 2,0.5,0.15,69,1.0
335.125,735.125,332.4071,94,1.0,A Clarinet 1,4.0,1.2,76,1.0
335.125,735.125,332.4071,94,1.0,D Horn 2,4.0,1.2,64,1.0
335.625,735.625,332.5571,94,1.5,Flute 1,0.5,0.15,88,1.0
335.625,735.625,332.5571,94,1.5,Violin 2,1.0,0.3,76,0.7087
335.625,735.625,332.5571,94,1.5,Violoncello,0.5,0.15,61,1.0
335.625,735.625,332.5571,94,1.5,Viola,0.5,0.15,61,1.0
335.625,735.625,332.5571,94,1.5,Contrabass,0.5,0.15,49,1.0
335.625,735.625,332.5571,94,1.5,Violin 1,0.5,0.15,88,1.0
335.625,735.625,332.5571,94,1.5,Oboe 2,0.5,0.15,76,1.0
335.625,735.625,332.5571,94,1.5,Oboe 1,0.5,0.15,76,1.0
335.625,735.625,332.5571,94,1.5,Violin 2,1.0,0.3,64,0.7087
335.625,735.625,332.5571,94,1.5,Flute 2,0.5,0.15,88,1.0
336.125,736.125,332.7071,94,2.0,Violoncello,0.5,0.15,59,1.0
336.125,736.125,332.7071,94,2.0,Flute 1,0.5,0.15,86,1.0
336.125,736.125,332.7071,94,2.0,Contrabass,0.5,0.15,47,1.0
336.125,736.125,332.7071,94,2.0,Oboe 2,0.5,0.15,74,1.0
336.125,736.125,332.7071,94,2.0,Flute 2,0.5,0.15,86,1.0
336.125,736.125,332.7071,94,2.0,Violin 1,0.5,0.15,86,1.0
336.125,736.125,332.7071,94,2.0,Oboe 1,0.5,0.15,74,1.0
336.125,736.125,332.7071,94,2.0,Viola,0.5,0.15,59,1.0
336.625,736.625,332.8571,94,2.5,Viola,0.5,0.15,58,1.0
336.625,736.625,332.8571,94,2.5,Oboe 1,0.5,0.15,73,1.0
336.625,736.625,332.8571,94,2.5,Violin 2,1.0,0.3,64,0.7087
336.625,736.625,332.8571,94,2.5,Violin 2,1.0,0.3,76,0.7087
336.625,736.625,332.8571,94,2.5,Violin 1,0.5,0.15,85,1.0
336.625,736.625,332.8571,94,2.5,Flute 1,0.5,0.15,85,1.0
336.625,736.625,332.8571,94,2.5,Violoncello,0.5,0.15,58,1.0
336.625,736.625,332.8571,94,2.5,Oboe 2,0.5,0.15,73,1.0
336.625,736.625,332.8571,94,2.5,Contrabass,0.5,0.15,46,1.0
336.625,736.625,332.8571,94,2.5,Flute 2,0.5,0.15,85,1.0
337.125,737.125,333.0071,94,3.0,Violin 1,0.5,0.15,86,1.0
337.125,737.125,333.0071,94,3.0,Oboe 1,0.5,0.15,74,1.0
337.125,737.125,333.0071,94,3.0,Contrabass,0.5,0.15,47,1.0
337.125,737.125,333.0071,94,3.0,Flute 2,0.5,0.15,86,1.0
337.125,737.125,333.0071,94,3.0,Flute 1,0.5,0.15,86,1.0
337.125,737.125,333.0071,94,3.0,Violoncello,0.5,0.15,59,1.0
337.125,737.125,333.0071,94,3.0,Oboe 2,0.5,0.15,74,1.0
337.125,737.125,333.0071,94,3.0,Viola,0.5,0.15,59,1.0
337.625,737.625,333.1571,94,3.5,Flute 1,0.5,0.15,86,1.0
337.625,737.625,333.1571,94,3.5,Contrabass,0.5,0.15,47,1.0
337.625,737.625,333.1571,94,3.5,Violin 2,1.0,0.3,76,0.7087
337.625,737.625,333.1571,94,3.5,Violin 2,1.0,0.3,64,0.7087
337.625,737.625,333.1571,94,3.5,Viola,0.5,0.15,71,1.0
337.625,737.625,333.1571,94,3.5,Oboe 1,0.5,0.15,74,1.0
337.625,737.625,333.1571,94,3.5,Oboe 2,0.5,0.15,74,1.0
337.625,737.625,333.1571,94,3.5,Violoncello,0.5,0.15,59,1.0
337.625,737.625,333.1571,94,3.5,Violin 1,0.5,0.15,86,1.0
337.625,737.625,333.1571,94,3.5,Flute 2,0.5,0.15,86,1.0
338.125,738.125,333.3071,94,4.0,Flute 1,0.5,0.15,85,1.0
338.125,738.125,333.3071,94,4.0,Oboe 1,0.5,0.15,73,1.0
338.125,738.125,333.3071,94,4.0,Oboe 2,0.5,0.15,73,1.0
338.125,738.125,333.3071,94,4.0,Violoncello,0.5,0.15,57,1.0
338.125,738.125,333.3071,94,4.0,Violin 1,0.5,0.15,85,1.0
338.125,738.125,333.3071,94,4.0,Contrabass,0.5,0.15,45,1.0
338.125,738.125,333.3071,94,4.0,Flute 2,0.5,0.15,85,1.0
338.125,738.125,333.3071,94,4.0,Viola,0.5,0.15,69,1.0
338.625,738.625,333.4571,94,4.5,Violin 1,0.5,0.15,84,1.0
338.625,738.625,333.4571,94,4.5,Oboe 2,0.5,0.15,72,1.0
338.625,738.625,333.4571,94,4.5,Violoncello,0.5,0.15,56,1.0
338.625,738.625,333.4571,94,4.5,Oboe 1,0.5,0.15,72,1.0
338.625,738.625,333.4571,94,4.5,Contrabass,0.5,0.15,44,1.0
338.625,738.625,333.4571,94,4.5,Violin 2,0.5,0.15,76,0.7087
338.625,738.625,333.4571,94,4.5,Flute 1,0.5,0.15,84,1.0
338.625,738.625,333.4571,94,4.5,Viola,0.5,0.15,68,1.0
338.625,738.625,333.4571,94,4.5,Flute 2,0.5,0.15,84,1.0
338.625,738.625,333.4571,94,4.5,Violin 2,0.5,0.15,64,0.7087
339.125,739.125,333.6071,95,1.0,Contrabass,0.5,0.15,45,1.0
339.125,739.125,333.6071,95,1.0,Violin 1,0.5,0.15,85,1.0
339.125,739.125,333.6071,95,1.0,A Clarinet 2,4.0,1.2,73,1.0
339.125,739.125,333.6071,95,1.0,Violin 2,0.5,0.15,76,0.7087
339.125,739.125,333.6071,95,1.0,Oboe 2,4.0,1.2,73,1.0
339.125,739.125,333.6071,95,1.0,Violin 2,0.5,0.15,64,0.7087
339.125,739.125,333.6071,95,1.0,Viola,0.5,0.15,69,1.0
339.125,739.125,333.6071,95,1.0,Flute 1,0.5,0.15,85,1.0
339.125,739.125,333.6071,95,1.0,Oboe 1,4.0,1.2,73,1.0
339.125,739.125,333.6071,95,1.0,Flute 2,0.5,0.15,85,1.0
339.125,739.125,333.6071,95,1.0,Violoncello,0.5,0.15,57,1.0
339.125,739.125,333.6071,95,1.0,A Clarinet 1,4.0,1.2,73,1.0
339.625,739.625,333.7571,95,1.5,Violin 2,1.0,0.3,73,1.0
339.625,739.625,333.7571,95,1.5,Flute 2,0.5,0.15,85,1.0
339.625,739.625,333.7571,95,1.5,Viola,0.5,0.15,69,1.0
339.625,739.625,333.7571,95,1.5,Violin 1,0.5,0.15,85,1.0
339.625,739.625,333.7571,95,1.5,Violoncello,0.5,0.15,57,1.0
339.625,739.625,333.7571,95,1.5,Flute 1,0.5,0.15,85,1.0
339.625,739.625,333.7571,95,1.5,Contrabass,0.5,0.15,45,1.0
340.125,740.125,333.9071,95,2.0,Violoncello,0.5,0.15,56,1.0
340.125,740.125,333.9071,95,2.0,Violin 1,0.5,0.15,83,1.0
340.125,740.125,333.9071,95,2.0,Flute 2,0.5,0.15,83,1.0
340.125,740.125,333.9071,95,2.0,Contrabass,0.5,0.15,44,1.0
340.125,740.125,333.9071,95,2.0,Viola,0.5,0.15,68,1.0
340.125,740.125,333.9071,95,2.0,Flute 1,0.5,0.15,83,1.0
340.625,740.625,334.0571,95,2.5,Violoncello,0.5,0.15,54,1.0
340.625,740.625,334.0571,95,2.5,Viola,0.5,0.15,66,1.0
340.625,740.625,334.0571,95,2.5,Violin 2,1.0,0.3,73,1.0
340.625,740.625,334.0571,95,2.5,Contrabass,0.5,0.15,42,1.0
340.625,740.625,334.0571,95,2.5,Violin 1,0.5,0.15,81,1.0
340.625,740.625,334.0571,95,2.5,Flute 1,0.5,0.15,81,1.0
340.625,740.625,334.0571,95,2.5,Flute 2,0.5,0.15,81,1.0
341.125,741.125,334.2071,95,3.0,Contrabass,0.5,0.15,44,1.0
341.125,741.125,334.2071,95,3.0,Flute 1,0.5,0.15,83,1.0
341.125,741.125,334.2071,95,3.0,Violoncello,0.5,0.15,56,1.0
341.125,741.125,334.2071,95,3.0,Viola,0.5,0.15,68,1.0
341.125,741.125,334.2071,95,3.0,Violin 1,0.5,0.15,83,1.0
341.125,741.125,334.2071,95,3.0,Flute 2,0.5,0.15,83,1.0
341.625,741.625,334.3571,95,3.5,Violin 2,1.0,0.3,73,1.0
341.625,741.625,334.3571,95,3.5,Violin 1,0.5,0.15,83,1.0
341.625,741.625,334.3571,95,3.5,Viola,0.5,0.15,68,1.0
341.625,741.625,334.3571,95,3.5,Contrabass,0.5,0.15,44,1.0
341.625,741.625,334.3571,95,3.5,Flute 2,0.5,0.15,83,1.0
341.625,741.625,334.3571,95,3.5,Flute 1,0.5,0.15,83,1.0
341.625,741.625,334.3571,95,3.5,Violoncello,0.5,0.15,56,1.0
342.125,742.125,334.5071,95,4.0,Viola,0.5,0.15,66,1.0
342.125,742.125,334.5071,95,4.0,Flute 2,0.5,0.15,81,1.0
342.125,742.125,334.5071,95,4.0,Violin 1,0.5,0.15,81,1.0
342.125,742.125,334.5071,95,4.0,Contrabass,0.5,0.15,42,1.0
342.125,742.125,334.5071,95,4.0,Violoncello,0.5,0.15,54,1.0
342.125,742.125,334.5071,95,4.0,Flute 1,0.5,0.15,81,1.0
342.625,742.625,334.6571,95,4.5,Flute 1,0.5,0.15,80,1.0
342.625,742.625,334.6571,95,4.5,Violoncello,0.5,0.15,53,1.0
342.625,742.625,334.6571,95,4.5,Viola,0.5,0.15,65,1.0
342.625,742.625,334.6571,95,4.5,Flute 2,0.5,0.15,80,1.0
342.625,742.625,334.6571,95,4.5,Violin 1,0.5,0.15,80,1.0
342.625,742.625,334.6571,95,4.5,Violin 2,0.5,0.15,73,1.0
342.625,742.625,334.6571,95,4.5,Contrabass,0.5,0.15,41,1.0
343.125,743.125,334.8071,96,1.0,A Clarinet 1,4.0,1.2,81,1.0
343.125,743.125,334.8071,96,1.0,D Horn 1,4.0,1.2,69,1.0
343.125,743.125,334.8071,96,1.0,Violin 1,0.5,0.15,81,1.0
343.125,743.125,334.8071,96,1.0,Viola,0.5,0.15,66,1.0
343.125,743.125,334.8071,96,1.0,Flute 1,0.5,0.15,81,1.0
343.125,743.125,334.8071,96,1.0,A Clarinet 2,4.0,1.2,69,1.0
343.125,743.125,334.8071,96,1.0,Oboe 2,0.5,0.15,73,1.0
343.125,743.125,334.8071,96,1.0,Contrabass,0.5,0.15,42,1.0
343.125,743.125,334.8071,96,1.0,Violin 2,0.5,0.15,73,1.0
343.125,743.125,334.8071,96,1.0,Oboe 1,0.5,0.15,73,1.0
343.125,743.125,334.8071,96,1.0,D Horn 2,4.0,1.2,57,1.0
343.125,743.125,334.8071,96,1.0,Timpani,2.0,0.6,45,1.0
343.125,743.125,334.8071,96,1.0,Flute 2,0.5,0.15,81,1.0
343.125,743.125,334.8071,96,1.0,D Trumpet 2,4.0,1.2,57,1.0
343.125,743.125,334.8071,96,1.0,D Trumpet 1,4.0,1.2,69,1.0
343.125,743.125,334.8071,96,1.0,Violoncello,0.5,0.15,54,1.0
343.625,743.625,334.9571,96,1.5,Violin 2,1.0,0.3,69,0.7087
343.625,743.625,334.9571,96,1.5,Flute 2,0.5,0.15,81,1.0
343.625,743.625,334.9571,96,1.5,Violin 2,1.0,0.3,81,0.7087
343.625,743.625,334.9571,96,1.5,Contrabass,0.5,0.15,42,1.0
343.625,743.625,334.9571,96,1.5,Violin 1,0.5,0.15,81,1.0
343.625,743.625,334.9571,96,1.5,Viola,0.5,0.15,66,1.0
343.625,743.625,334.9571,96,1.5,Oboe 2,0.5,0.15,69,1.0
343.625,743.625,334.9571,96,1.5,Oboe 1,0.5,0.15,81,1.0
343.625,743.625,334.9571,96,1.5,Flute 1,0.5,0.15,93,1.0
343.625,743.625,334.9571,96,1.5,Violoncello,0.5,0.15,54,1.0
344.125,744.125,335.1071,96,2.0,Viola,0.5,0.15,64,1.0
344.125,744.125,335.1071,96,2.0,Flute 2,0.5,0.15,79,1.0
344.125,744.125,335.1071,96,2.0,Oboe 2,0.5,0.15,67,1.0
344.125,744.125,335.1071,96,2.0,Violin 1,0.5,0.15,79,1.0
344.125,744.125,335.1071,96,2.0,Oboe 1,0.5,0.15,79,1.0
344.125,744.125,335.1071,96,2.0,Flute 1,0.5,0.15,91,1.0
344.125,744.125,335.1071,96,2.0,Violoncello,0.5,0.15,52,1.0
344.125,744.125,335.1071,96,2.0,Contrabass,0.5,0.15,40,1.0
344.625,744.625,335.2571,96,2.5,Oboe 2,0.5,0.15,66,1.0
344.625,744.625,335.2571,96,2.5,Violin 1,0.5,0.15,78,1.0
344.625,744.625,335.2571,96,2.5,Violin 2,1.0,0.3,69,0.7087
344.625,744.625,335.2571,96,2.5,Violin 2,1.0,0.3,81,0.7087
344.625,744.625,335.2571,96,2.5,Contrabass,0.5,0.15,38,1.0
344.625,744.625,335.2571,96,2.5,Violoncello,0.5,0.15,50,1.0
344.625,744.625,335.2571,96,2.5,Viola,0.5,0.15,62,1.0
344.625,744.625,335.2571,96,2.5,Flute 2,0.5,0.15,78,1.0
344.625,744.625,335.2571,96,2.5,Oboe 1,0.5,0.15,78,1.0
344.625,744.625,335.2571,96,2.5,Flute 1,0.5,0.15,90,1.0
345.125,745.125,335.4071,96,3.0,Flute 2,0.5,0.15,79,1.0
345.125,745.125,335.4071,96,3.0,Flute 1,0.5,0.15,91,1.0
345.125,745.125,335.4071,96,3.0,Violin 1,0.5,0.15,79,1.0
345.125,745.125,335.4071,96,3.0,Oboe 2,0.5,0.15,67,1.0
345.125,745.125,335.4071,96,3.0,Viola,0.5,0.15,64,1.0
345.125,745.125,335.4071,96,3.0,Timpani,2.0,0.6,45,1.0
345.125,745.125,335.4071,96,3.0,Oboe 1,0.5,0.15,79,1.0
345.125,745.125,335.4071,96,3.0,Violoncello,0.5,0.15,52,1.0
345.125,745.125,335.4071,96,3.0,Contrabass,0.5,0.15,40,1.0
345.625,745.625,335.5571,96,3.5,Oboe 1,0.5,0.15,79,1.0
345.625,745.625,335.5571,96,3.5,Violin 2,1.0,0.3,81,0.7087
345.625,745.625,335.5571,96,3.5,Flute 2,0.5,0.15,79,1.0
345.625,745.625,335.5571,96,3.5,Viola,0.5,0.15,64,1.0
345.625,745.625,335.5571,96,3.5,Violin 2,1.0,0.3,69,0.7087
345.625,745.625,335.5571,96,3.5,Flute 1,0.5,0.15,91,1.0
345.625,745.625,335.5571,96,3.5,Violin 1,0.5,0.15,79,1.0
345.625,745.625,335.5571,96,3.5,Violoncello,0.5,0.15,52,1.0
345.625,745.625,335.5571,96,3.5,Contrabass,0.5,0.15,40,1.0
345.625,745.625,335.5571,96,3.5,Oboe 2,0.5,0.15,67,1.0
346.125,746.125,335.7071,96,4.0,Violoncello,0.5,0.15,50,1.0
346.125,746.125,335.7071,96,4.0,Oboe 1,0.5,0.15,78,1.0
346.125,746.125,335.7071,96,4.0,Flute 2,0.5,0.15,78,1.0
346.125,746.125,335.7071,96,4.0,Violin 1,0.5,0.15,78,1.0
346.125,746.125,335.7071,96,4.0,Viola,0.5,0.15,62,1.0
346.125,746.125,335.7071,96,4.0,Contrabass,0.5,0.15,38,1.0
346.125,746.125,335.7071,96,4.0,Flute 1,0.5,0.15,90,1.0
346.125,746.125,335.7071,96,4.0,Oboe 2,0.5,0.15,66,1.0
346.625,746.625,335.8571,96,4.5,Viola,0.5,0.15,61,1.0
346.625,746.625,335.8571,96,4.5,Violin 2,0.5,0.15,81,0.7087
346.625,746.625,335.8571,96,4.5,Flute 2,0.5,0.15,77,1.0
346.625,746.625,335.8571,96,4.5,Violoncello,0.5,0.15,49,1.0
346.625,746.625,335.8571,96,4.5,Oboe 2,0.5,0.15,65,1.0
346.625,746.625,335.8571,96,4.5,Violin 1,0.5,0.15,77,1.0
346.625,746.625,335.8571,96,4.5,Violin 2,0.5,0.15,69,0.7087
346.625,746.625,335.8571,96,4.5,Oboe 1,0.5,0.15,77,1.0
346.625,746.625,335.8571,96,4.5,Contrabass,0.5,0.15,37,1.0
346.625,746.625,335.8571,96,4.5,Flute 1,0.5,0.15,89,1.0
347.125,747.125,336.0071,97,1.0,Violin 2,1.0,0.3,69,0.7087
347.125,747.125,336.0071,97,1.0,D Trumpet 2,1.0,0.3,57,1.0
347.125,747.125,336.0071,97,1.0,Violoncello,1.0,0.3,50,1.0
347.125,747.125,336.0071,97,1.0,Timpani,1.0,0.3,50,1.0
347.125,747.125,336.0071,97,1.0,A Clarinet 2,1.0,0.3,69,1.0
347.125,747.125,336.0071,97,1.0,Viola,1.0,0.3,62,1.0
347.125,747.125,336.0071,97,1.0,D Trumpet 1,1.0,0.3,69,1.0
347.125,747.125,336.0071,97,1.0,Violin 2,1.0,0.3,81,0.7087
347.125,747.125,336.0071,97,1.0,Contrabass,1.0,0.3,38,1.0
347.125,747.125,336.0071,97,1.0,D Horn 1,1.0,0.3,69,1.0
347.125,747.125,336.0071,97,1.0,Flute 2,1.0,0.3,78,1.0
347.125,747.125,336.0071,97,1.0,Violin 1,1.0,0.3,78,0.7087
347.125,747.125,336.0071,97,1.0,Flute 1,1.0,0.3,90,1.0
347.125,747.125,336.0071,97,1.0,Violin 1,1.0,0.3,69,0.7087
347.125,747.125,336.0071,97,1.0,Violin 1,1.0,0.3,62,0.7087
347.125,747.125,336.0071,97,1.0,Oboe 1,1.0,0.3,78,1.0
347.125,747.125,336.0071,97,1.0,A Clarinet 1,1.0,0.3,81,1.0
347.125,747.125,336.0071,97,1.0,D Horn 2,1.0,0.3,57,1.0
347.125,747.125,336.0071,97,1.0,Oboe 2,1.0,0.3,66,1.0
348.875,748.875,336.5321,97,2.75,D Trumpet 2,0.25,0.075,62,1.0
348.875,748.875,336.5321,97,2.75,Flute 1,0.25,0.075,90,1.0
348.875,748.875,336.5321,97,2.75,D Horn 2,0.25,0.075,62,1.0
348.875,748.875,336.5321,97,2.75,Timpani,0.25,0.075,50,1.0
348.875,748.875,336.5321,97,2.75,D Trumpet 1,0.25,0.075,74,1.0
348.875,748.875,336.5321,97,2.75,A Clarinet 2,0.25,0.075,66,1.0
348.875,748.875,336.5321,97,2.75,Oboe 2,0.25,0.075,78,1.0
348.875,748.875,336.5321,97,2.75,Flute 2,0.25,0.075,86,1.0
348.875,748.875,336.5321,97,2.75,Bassoon 2,0.25,0.075,50,1.0
348.875,748.875,336.5321,97,2.75,A Clarinet 1,0.25,0.075,74,1.0
