qstamp,tstamp,measure,beat,Flute 1,Flute 2,Oboe 1,Oboe 2,C Clarinet 1,C Clarinet 2,Bassoon 1,Bassoon 2,C Horn 1,C Horn 2,C Trumpet 1,C Trumpet 2,Timpani,Violin 1,Violin 2,Viola,Violoncello,Contrabass
798.0,147.7778,133,3.0,F6,B5,B5,F5,F5,B4,G3,G2,D4,G3,G4,G3,C3,B5,B4,G3,G2,G1
798.5,147.8704,133,3.5,F6,B5,B5,F5,F5,B4,G3,G2,D4,G3,G4,G3,C3,G5,G4,G3,G2,G1
799.0,147.963,134,1.0,E6,C6,C6,E5,E5,C5,C4,C3,E4,C4,C5,C4,C3,C6,C5,C4,C3,C2
801.0,148.3333,134,3.0,E6,C6,C6,E5,E5,C5,C4,C3,C4,C3,C5,C4,C3,r,r,C4,C3,C2
802.0,148.5185,135,1.0,A6,A5,A5,F5,A5,C5,F3,F2,C4,C3,C5,C4,C3,A5,A4,F4,F3,F2
802.5,148.6111,135,1.5,A6,A5,A5,F5,A5,C5,F3,F2,C4,C3,C5,C4,C3,G#5,G#4,F4,F3,F2
803.0,148.7037,135,2.0,A6,A5,A5,F5,A5,C5,F3,F2,C4,C3,C5,C4,C3,A5,A4,F4,F3,F2
803.5,148.7963,135,2.5,A6,A5,A5,F5,A5,C5,F3,F2,C4,C3,C5,C4,C3,F5,F4,F4,F3,F2
804.0,148.8889,135,3.0,A6,A5,A5,F5,A5,C5,F3,F2,C4,C3,C5,C4,C3,C5,C4,F4,F3,F2
804.5,148.9815,135,3.5,A6,A5,A5,F5,A5,C5,F3,F2,C4,C3,C5,C4,C3,A4,A3,F4,F3,F2
805.0,149.0741,136,1.0,G6,G5,G5,E5,G5,E5,G3,G2,C4,E3,C5,C4,G2,G4,G3,G4,G3,G2
807.0,149.4444,136,3.0,G6,G5,G5,E5,G5,E5,G3,G2,C4,E3,C5,C4,G2,r,r,G4,G3,G2
808.0,149.6296,137,1.0,B5,B5,B5,F5,F5,B4,G3,G2,D4,G3,G4,G3,G2,G5,G4,G3,G2,G1
808.5,149.7222,137,1.5,B5,B5,B5,F5,F5,B4,G3,G2,D4,G3,G4,G3,G2,F#5,F#4,G3,G2,G1
809.0,149.8148,137,2.0,B5,B5,B5,F5,F5,B4,G3,G2,D4,G3,G4,G3,G2,G5,G4,G3,G2,G1
809.5,149.9074,137,2.5,B5,B5,B5,F5,F5,B4,G3,G2,D4,G3,G4,G3,G2,A5,A4,G3,G2,G1
810.0,150.0,137,3.0,B5,B5,B5,F5,F5,B4,G3,G2,D4,G3,G4,G3,G2,B5,B4,G3,G2,G1
810.5,150.0926,137,3.5,B5,B5,B5,F5,F5,B4,G3,G2,D4,G3,G4,G3,G2,G5,G4,G3,G2,G1
811.0,150.1852,138,1.0,C6,C6,C6,E5,E5,C5,C4,C3,C4,E3,C5,C4,C3,C6,C5,C4,C3,C2
812.0,150.3704,138,2.0,B5,B5,B5,F5,F5,B4,G3,G2,D4,G3,G4,G3,G2,G5,G4,G3,G2,G1
812.5,150.463,138,2.5,B5,B5,B5,F5,F5,B4,G3,G2,D4,G3,G4,G3,G2,A5,A4,G3,G2,G1
813.0,150.5556,138,3.0,B5,B5,B5,F5,F5,B4,G3,G2,D4,G3,G4,G3,G2,B5,B4,G3,G2,G1
813.5,150.6481,138,3.5,B5,B5,B5,F5,F5,B4,G3,G2,D4,G3,G4,G3,G2,G5,G4,G3,G2,G1
814.0,150.7407,139,1.0,C6,C6,C6,E5,E5,C5,C4,C3,C4,E3,C5,C4,C3,C6,C5,C4,C3,C2
815.0,150.9259,139,2.0,B5,B5,B5,F5,F5,B4,G3,G2,D4,G3,G4,G3,G2,G5,G4,G3,G2,G1
815.5,151.0185,139,2.5,B5,B5,B5,F5,F5,B4,G3,G2,D4,G3,G4,G3,G2,F#5,F#4,G3,G2,G1
816.0,151.1111,139,3.0,B5,B5,B5,F5,F5,B4,G3,G2,D4,G3,G4,G3,G2,G5,G4,G3,G2,G1
816.5,151.2037,139,3.5,B5,B5,B5,F5,F5,B4,G3,G2,D4,G3,G4,G3,G2,F#5,F#4,G3,G2,G1
817.0,151.2963,140,1.0,D6,D6,D6,F5,D5,F4,G3,G2,D4,G3,G4,G3,G2,G5,G4,G4,G3,G2
817.5,151.3889,140,1.5,D6,D6,D6,F5,D5,F4,G3,G2,D4,G3,G4,G3,G2,A5,A4,G4,G3,G2
818.0,151.4815,140,2.0,D6,D6,D6,F5,D5,F4,G3,G2,D4,G3,G4,G3,G2,B5,B4,G3,G2,G1
818.5,151.5741,140,2.5,D6,D6,D6,F5,D5,F4,G3,G2,D4,G3,G4,G3,G2,C6,C5,G3,G2,G1
819.0,151.6667,140,3.0,D6,D6,D6,F5,D5,F4,G3,G2,D4,G3,G4,G3,G2,D6,D5,G3,G2,G1
819.5,151.7593,140,3.5,D6,D6,D6,F5,D5,F4,G3,G2,D4,G3,G4,G3,G2,B5,B4,G3,G2,G1
820.0,151.8519,141,1.0,C6,C6,C6,E5,C5,E4,C4,C3,C4,E3,C5,C4,C3,C6,C5,C4,C3,C2
822.0,152.2222,1,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,G4,E4,r,r,r
823.0,152.4074,2,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,A4,F4,C3,C3,C2
824.0,152.5926,2,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,A4,F4,C4,C4,C3
825.0,152.7778,2,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,B4,D4,C4,C4,C3
826.0,152.963,3,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,C5,E4,C4,C4,C3
827.0,153.1481,3,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,C5,E4,C4,C4,C3
828.0,153.3333,3,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,D5,D4,B3,B3,B2
829.0,153.5185,4,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,E5,E4,C4,C4,C3
830.0,153.7037,4,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,E5,E4,A3,A3,A2
831.0,153.8889,4,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,F#5,F#4,D4,D4,D3
832.0,154.0741,5,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,G5,G4,B3,B3,B2
833.0,154.2593,5,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,G5,G4,G3,G3,G2
834.0,154.4444,5,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,G#5,G#4,E4,E3,E2
835.0,154.6296,6,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,A5,A4,F4,F3,F2
836.0,154.8148,6,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,A5,A4,D4,D3,D2
837.0,155.0,6,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,B5,B4,G4,G3,G2
838.0,155.1852,7,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,C6,C5,E4,E3,E2
839.0,155.3704,7,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,C6,C5,C4,C3,C2
840.0,155.5556,7,3.0,C#6,C#6,C#5,C#5,C#5,C#5,C#4,C#3,r,r,r,r,r,C#6,C#5,C#4,C#3,C#2
841.0,155.7407,8,1.0,D6,D6,D5,D5,D5,D5,D4,D3,D4,D4,D5,D5,r,D6,D5,D4,D3,D2
842.0,155.9259,8,2.0,D6,D6,D5,D5,D5,D5,D4,D3,D4,D4,D5,D5,r,D6,D5,D4,D3,D2
843.0,156.1111,8,3.0,D6,D6,D5,D5,D5,D5,D4,D3,D4,D4,D5,D5,r,D6,D5,D4,D3,D2
844.0,156.2963,9,1.0,G5,G5,G4,G4,G4,G4,G3,G2,G3,G3,G4,G4,G2,G5,G4,G3,G2,G1
846.0,156.6667,10,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,G5,G4,r,r,r
847.0,156.8519,11,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,G#5,G#4,r,r,r
848.0,157.037,11,2.0,r,r,r,r,r,r,E-4,C4,r,r,r,r,r,G#5,G#4,E-4,C4,r
849.0,157.2222,11,3.0,r,r,r,r,r,r,D4,B3,r,r,r,r,r,G5,G4,D4,B3,r
850.0,157.4074,12,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,G#5,G#4,r,r,r
851.0,157.5926,12,2.0,r,r,r,r,r,r,E-4,C4,r,r,r,r,r,G#5,G#4,E-4,C4,r
852.0,157.7778,12,3.0,r,r,r,r,r,r,D4,B3,r,r,r,r,r,G5,G4,D4,B3,r
853.0,157.963,13,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,G#5,G#4,r,r,r
854.0,158.1481,13,2.0,r,r,G#5,E-5,r,r,E-4,C4,r,r,r,r,r,G#5,G#4,E-4,C4,C3
855.0,158.3333,13,3.0,r,r,G#5,F5,r,r,F4,D4,r,r,r,r,r,G#5,G#4,F4,D4,D3
856.0,158.5185,14,1.0,r,r,G#5,B-4,r,r,E-4,E-4,r,r,r,r,r,G#5,G#4,B-3,E-4,E-3
857.0,158.7037,14,2.0,r,r,G5,r,r,r,E-3,E-3,r,r,r,r,r,G5,G4,r,E-3,E-2
858.0,158.8889,14,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,E-5,E-4,r,r,r
859.0,159.0741,15,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,F5,F4,r,r,r
860.0,159.2593,15,2.0,r,r,r,r,r,r,C4,G#3,r,r,r,r,r,F5,F4,C4,G#3,r
861.0,159.4444,15,3.0,r,r,r,r,r,r,B-3,G3,r,r,r,r,r,E-5,E-4,B-3,G3,r
862.0,159.6296,16,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,F5,F4,r,r,r
863.0,159.8148,16,2.0,r,r,r,r,r,r,C4,G#3,r,r,r,r,r,F5,F4,C4,G#3,r
864.0,160.0,16,3.0,r,r,r,r,r,r,B-3,G3,r,r,r,r,r,E-5,E-4,B-3,G3,r
865.0,160.1852,17,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,F5,F4,r,r,r
866.0,160.3704,17,2.0,F6,F5,F5,C5,r,r,C4,A3,r,r,r,r,r,F5,C5,C4,A3,A2
867.0,160.5556,17,3.0,F6,F5,F5,D5,r,r,D4,B3,r,r,r,r,r,F5,D5,D4,B3,B2
868.0,160.7407,18,1.0,F6,F5,F5,G4,r,r,C4,C4,r,r,r,r,r,F5,G4,G3,C4,C3
869.0,160.9259,18,2.0,E-6,E-5,E-5,r,r,r,C3,C3,r,r,r,r,r,E-5,r,r,C3,C2
870.0,161.1111,18,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,C5,C4,r,r,r
871.0,161.2963,19,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,C#5,C#4,r,r,r
872.0,161.4815,19,2.0,r,r,r,r,r,r,F3,F3,r,r,r,r,r,C#5,C#4,G#4,F3,F2
873.0,161.6667,19,3.0,r,r,r,r,r,r,G3,G3,r,r,r,r,r,C#5,C#4,B-4,G3,G2
874.0,161.8519,20,1.0,r,r,r,r,r,r,G#3,G#3,r,r,r,r,r,C#5,C#4,E-4,G#3,G#2
875.0,162.037,20,2.0,r,r,r,r,r,r,G#2,G#2,r,r,r,r,r,C5,C4,r,G#2,G#1
876.0,162.2222,20,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,G#4,G#3,r,r,r
877.0,162.4074,21,1.0,B-5,B-5,C#5,B-4,r,r,r,r,r,r,r,r,r,B-4,B-3,r,r,r
878.0,162.5926,21,2.0,B-5,B-5,C#5,B-4,r,r,F#3,F#3,r,r,r,r,r,B-4,C#4,B-3,F#3,F#2
879.0,162.7778,21,3.0,B-5,B-5,C#5,B-4,r,r,F#3,F#3,r,r,r,r,r,B-4,C#4,B-3,F#3,F#2
880.0,162.963,22,1.0,B-5,B-5,C#5,B-4,r,r,F#3,F#3,r,r,r,r,r,B-4,C#4,B-3,F#3,F#2
881.0,163.1481,22,2.0,B-5,B-5,C#5,B-4,r,r,F#3,F#3,r,r,r,r,r,B-4,C#4,B-3,F#3,F#2
882.0,163.3333,22,3.0,B-5,B-5,E-5,C5,r,r,F#3,F#3,r,r,r,r,r,B-4,E-4,C4,F#3,F#2
883.0,163.5185,23,1.0,B-5,F5,F5,C#5,r,r,F3,F3,r,r,r,r,r,B-4,F4,C#4,F3,F2
884.0,163.7037,23,2.0,G#5,r,r,r,r,r,r,r,r,r,r,r,r,G#4,r,r,r,r
885.0,163.8889,23,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,F4,r,r,r,r
886.0,164.0741,24,1.0,G#5,E-5,E-5,B-4,r,r,F#3,F#3,r,r,r,r,r,G#4,E-4,B-3,F#3,F#2
887.0,164.2593,24,2.0,F#5,r,r,r,r,r,r,r,r,r,r,r,r,F#4,r,r,r,r
888.0,164.4444,24,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,E-4,r,r,r,r
889.0,164.6296,25,1.0,F#5,C#5,F5,C#5,r,r,G#3,G#3,r,r,r,r,r,F#4,C#4,G#3,G#3,G#2
890.0,164.8148,25,2.0,F5,r,r,r,r,r,r,r,r,r,r,r,r,F4,r,r,r,r
891.0,165.0,25,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,C#4,r,r,r,r
892.0,165.1852,26,1.0,F5,C5,E-5,C5,r,r,G#2,G#2,r,r,r,r,r,F4,C4,F#3,G#2,G#1
893.0,165.3704,26,2.0,E-5,r,r,r,r,r,r,r,r,r,r,r,r,E-4,r,r,r,r
894.0,165.5556,26,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,C4,r,r,r,r
895.0,165.7407,27,1.0,C#5,F4,C#5,F4,r,r,C#4,C#3,r,r,r,r,r,C#4,C#4,F3,C#4,C#2
897.0,166.1111,27,3.0,r,r,r,r,r,r,G#3,C#3,r,r,r,r,r,F#5,E-5,G#3,G#3,C#2
898.0,166.2963,28,1.0,r,r,r,r,r,r,B-3,C#3,r,r,r,r,r,F#5,E-5,B-3,B-3,C#2
899.0,166.4815,28,2.0,r,r,r,r,r,r,B-3,C#3,r,r,r,r,r,F#5,E-5,B-3,B-3,C#2
900.0,166.6667,28,3.0,r,r,r,r,r,r,C4,C#3,r,r,r,r,r,F#5,E-5,C4,C4,C#2
901.0,166.8519,29,1.0,r,r,r,r,r,r,C#4,C#3,r,r,r,r,r,F#5,E-5,C#4,C#4,C#2
902.0,167.037,29,2.0,r,r,r,r,r,r,C#4,C#3,r,r,r,r,r,F5,C#5,C#4,C#4,C#2
903.0,167.2222,29,3.0,E-6,F#5,r,r,r,r,G#3,C#3,r,r,r,r,r,E-5,F#4,G#3,G#3,C#2
904.0,167.4074,30,1.0,E-6,F#5,r,r,r,r,B-3,C#3,r,r,r,r,r,E-5,F#4,B-3,B-3,C#2
905.0,167.5926,30,2.0,E-6,F#5,r,r,r,r,B-3,C#3,r,r,r,r,r,E-5,F#4,B-3,B-3,C#2
906.0,167.7778,30,3.0,E-6,F#5,r,r,r,r,C4,C#3,r,r,r,r,r,E-5,F#4,C4,C4,C#2
907.0,167.963,31,1.0,E-6,F#5,r,r,r,r,C#4,C#3,r,r,r,r,r,E-5,F#4,C#4,C#4,C#2
908.0,168.1481,31,2.0,C#6,F5,r,r,r,r,C#4,C#3,r,r,r,r,r,C#5,F4,C#4,C#4,C#2
909.0,168.3333,31,3.0,r,r,r,r,r,r,G#3,C#3,r,r,r,r,r,F#5,E-5,G#3,G#3,C#2
910.0,168.5185,32,1.0,r,r,r,r,r,r,B-3,C#3,r,r,r,r,r,F#5,E-5,B-3,B-3,C#2
911.0,168.7037,32,2.0,r,r,r,r,r,r,B-3,C#3,r,r,r,r,r,F#5,E-5,B-3,B-3,C#2
912.0,168.8889,32,3.0,r,r,r,r,r,r,C4,C#3,r,r,r,r,r,F#5,E-5,C4,C4,C#2
913.0,169.0741,33,1.0,r,r,r,r,r,r,C#4,C#3,r,r,r,r,r,F#5,E-5,C#4,C#4,C#2
914.0,169.2593,33,2.0,r,r,r,r,r,r,C#4,C#3,r,r,r,r,r,F5,C#5,C#4,C#4,C#2
915.0,169.4444,33,3.0,E-6,F#5,r,r,r,r,G#3,C#3,r,r,r,r,r,E-5,F#4,G#3,G#3,C#2
916.0,169.6296,34,1.0,E-6,F#5,r,r,r,r,B-3,C#3,r,r,r,r,r,E-5,F#4,B-3,B-3,C#2
917.0,169.8148,34,2.0,E-6,F#5,r,r,r,r,B-3,C#3,r,r,r,r,r,E-5,F#4,B-3,B-3,C#2
918.0,170.0,34,3.0,E-6,F#5,r,r,r,r,C4,C#3,r,r,r,r,r,E-5,F#4,C4,C4,C#2
919.0,170.1852,35,1.0,C#6,F5,r,r,r,r,C#4,C#3,r,r,r,r,r,C#5,F4,C#4,C#4,C#2
920.0,170.3704,35,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,F4,C#4,r,r,r
921.0,170.5556,35,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,F4,C#4,r,r,r
922.0,170.7407,36,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,F4,C#4,r,r,r
923.0,170.9259,36,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,F4,C#4,r,r,r
924.0,171.1111,36,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,F4,C#4,A3,A2,A1
925.0,171.2963,37,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,F4,C#4,B-3,B-2,B-1
926.0,171.4815,37,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,F4,C#4,B-3,B-2,B-1
927.0,171.6667,37,3.0,r,r,A4,r,r,r,A3,r,r,r,r,r,r,F4,C#4,B-3,B-2,B-1
928.0,171.8519,38,1.0,r,r,B-4,r,r,r,B-3,r,r,r,r,r,r,F4,C#4,r,r,r
929.0,172.037,38,2.0,r,r,B-4,r,r,r,B-3,r,r,r,r,r,r,F4,C#4,r,r,r
930.0,172.2222,38,3.0,r,r,B-4,r,r,r,B-3,r,r,r,r,r,r,F4,D4,r,r,r
931.0,172.4074,39,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,F#4,E-4,r,r,r
932.0,172.5926,39,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,F#4,E-4,r,r,r
933.0,172.7778,39,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,F#4,E-4,r,r,r
934.0,172.963,40,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,F#4,E-4,r,r,r
935.0,173.1481,40,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,F#4,E-4,r,r,r
936.0,173.3333,40,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,F#4,E-4,B-3,B-2,B-1
937.0,173.5185,41,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,F#4,E-4,B3,B2,B1
938.0,173.7037,41,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,F#4,E-4,B3,B2,B1
939.0,173.8889,41,3.0,r,r,B-4,r,r,r,B-3,r,r,r,r,r,r,F#4,E-4,B3,B2,B1
940.0,174.0741,42,1.0,r,r,B4,r,r,r,B3,r,r,r,r,r,r,F#4,E-4,r,r,r
941.0,174.2593,42,2.0,r,r,B4,r,r,r,B3,r,r,r,r,r,r,F#4,E-4,r,r,r
942.0,174.4444,42,3.0,r,r,B4,r,r,r,B3,r,r,r,r,r,r,F#4,E-4,r,r,r
943.0,174.6296,43,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,G4,E4,r,r,r
944.0,174.8148,43,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,G4,E4,r,r,r
945.0,175.0,43,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,G4,E4,r,r,r
946.0,175.1852,44,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,G4,E4,r,r,r
947.0,175.3704,44,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,G4,E4,r,r,r
948.0,175.5556,44,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,G4,E4,B3,B2,B1
949.0,175.7407,45,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,G4,E4,C4,C3,C2
950.0,175.9259,45,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,G4,E4,C4,C3,C2
951.0,176.1111,45,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,G4,E4,C4,C3,C2
952.0,176.2963,46,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,G4,E4,C4,C3,C2
953.0,176.4815,46,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,G4,E4,C4,C3,C2
954.0,176.6667,46,3.0,G5,E5,G4,E4,G4,E4,G3,E3,C4,C3,C5,C4,C3,G4,E4,C4,C3,C2
954.5,176.7593,46,3.5,G5,E5,G4,E4,G4,E4,G3,E3,C4,C3,C5,C4,C3,G4,E4,C4,C3,C2
955.0,176.8519,47,1.0,A5,F5,A4,F4,A4,F4,A3,F3,C4,C3,C5,C4,C3,A4,F4,C4,C3,C2
955.5,176.9444,47,1.5,A5,F5,A4,F4,A4,F4,A3,F3,C4,C3,C5,C4,C3,A4,F4,C4,C3,C2
956.0,177.037,47,2.0,A5,F5,A4,F4,A4,F4,A3,F3,C4,C3,C5,C4,C3,A4,F4,C4,C4,C3
956.5,177.1296,47,2.5,A5,F5,A4,F4,A4,F4,A3,F3,C4,C3,C5,C4,C3,A4,F4,C4,C4,C3
957.0,177.2222,47,3.0,B5,D5,B4,D4,B4,D4,B3,D3,C4,C3,C5,C4,C3,B4,D4,C4,C4,C3
957.5,177.3148,47,3.5,B5,D5,B4,D4,B4,D4,B3,D3,C4,C3,C5,C4,C3,B4,D4,C4,C4,C3
958.0,177.4074,48,1.0,C6,E5,C5,E4,C5,E4,C4,E3,C4,C3,C5,C4,C3,C5,E4,C4,C4,C3
958.5,177.5,48,1.5,C6,E5,C5,E4,C5,E4,C4,E3,C4,C3,C5,C4,C3,C5,E4,C4,C4,C3
959.0,177.5926,48,2.0,C6,E5,C5,E4,C5,E4,C4,E3,C4,C3,C5,C4,C3,C5,E4,C4,C4,C3
959.5,177.6852,48,2.5,C6,E5,C5,E4,C5,E4,C4,E3,C4,C3,C5,C4,C3,C5,E4,C4,C4,C3
960.0,177.7778,48,3.0,D6,G5,D5,G4,D5,G4,D4,G3,G4,G3,D5,G4,G2,D5,D4,B3,B3,B2
960.5,177.8704,48,3.5,D6,G5,D5,G4,D5,G4,D4,G3,G4,G3,D5,G4,G2,D5,D4,B3,B3,B2
961.0,177.963,49,1.0,E6,G5,E5,G4,E5,G4,E4,G3,G4,G3,E5,C5,C3,E5,E4,C4,C4,C3
961.5,178.0556,49,1.5,E6,G5,E5,G4,E5,G4,E4,G3,G4,G3,E5,C5,C3,E5,E4,C4,C4,C3
962.0,178.1481,49,2.0,E6,G5,E5,G4,E5,G4,E4,G3,C4,C3,E5,C5,C3,E5,E4,A3,A3,A2
962.5,178.2407,49,2.5,E6,G5,E5,G4,E5,G4,E4,G3,C4,C3,E5,C5,C3,E5,E4,A3,A3,A2
963.0,178.3333,49,3.0,F#6,C6,F#5,C5,C5,F#4,F#4,C4,D4,C4,D5,C5,C3,F#5,F#4,D4,D4,D3
963.5,178.4259,49,3.5,F#6,C6,F#5,C5,C5,F#4,F#4,C4,D4,C4,D5,C5,C3,F#5,F#4,D4,D4,D3
964.0,178.5185,50,1.0,G6,G5,G5,G4,G5,G4,G4,G3,G3,G2,D5,G4,G2,G5,G4,B3,B3,B2
965.0,178.7037,50,2.0,G6,G5,G5,G4,G5,G4,G4,G3,G3,G2,r,r,r,G5,G4,G3,G3,G2
966.0,178.8889,50,3.0,G6,G5,G5,G4,G5,G4,G4,G3,G3,G2,G4,G3,G2,G#5,G#4,E4,E3,E2
966.5,178.9815,50,3.5,G6,G5,G5,G4,G5,G4,G4,G3,G3,G2,G4,G3,G2,G#5,G#4,E4,E3,E2
967.0,179.0741,51,1.0,G6,G5,G5,G4,G5,G4,G4,G3,G3,G2,G4,G3,G2,A5,A4,F4,F3,F2
968.0,179.2593,51,2.0,G6,G5,G5,G4,G5,G4,G4,G3,G3,G2,r,r,r,A5,A4,D4,D3,D2
969.0,179.4444,51,3.0,G6,G5,G5,G4,G5,G4,G4,G3,G3,G2,G4,G3,G2,B5,B4,G4,G3,G2
969.5,179.537,51,3.5,G6,G5,G5,G4,G5,G4,G4,G3,G3,G2,G4,G3,G2,B5,B4,G4,G3,G2
970.0,179.6296,52,1.0,G6,G5,G5,G4,G5,G4,G4,G3,G3,G2,G4,G3,G2,C6,C5,E4,E3,E2
971.0,179.8148,52,2.0,G6,G5,G5,G4,G5,G4,G4,G3,G3,G2,r,r,r,C6,C5,C4,C3,C2
972.0,180.0,52,3.0,G6,G5,G5,G4,G5,G4,G4,G3,G3,G2,G4,G3,G2,D6,D5,B3,B2,B1
972.5,180.0926,52,3.5,G6,G5,G5,G4,G5,G4,G4,G3,G3,G2,G4,G3,G2,D6,D5,B3,B2,B1
973.0,180.1852,53,1.0,G6,G5,G5,G4,G5,G4,G4,G3,G3,G2,G4,G3,G2,E6,E5,C4,C3,C2
973.5,180.2778,53,1.5,G6,G5,G5,G4,G5,G4,G4,G3,G3,G2,G4,G3,G2,E6,E5,C4,C3,C2
974.0,180.3704,53,2.0,E6,E5,E5,C5,E5,C5,A2,A2,E4,C4,C5,C4,C3,E6,E5,A3,A2,A1
974.5,180.463,53,2.5,E6,E5,E5,C5,E5,C5,A2,A2,E4,C4,C5,C4,C3,E6,E5,A3,A2,A1
975.0,180.5556,53,3.0,F#6,F#5,F#5,C5,F#5,C5,D3,D3,D4,C4,C5,C4,C3,F#6,F#5,D4,D3,D2
975.5,180.6481,53,3.5,F#6,F#5,F#5,C5,F#5,C5,D3,D3,D4,C4,C5,C4,C3,F#6,F#5,D4,D3,D2
976.0,180.7407,54,1.0,G6,G5,G5,G4,G5,G4,B2,B2,D4,G3,G4,G3,G2,G6,G5,B3,B2,B1
977.0,180.9259,54,2.0,G6,G5,G5,G4,G5,G4,G2,G2,r,r,r,r,r,G6,G5,G3,G2,G1
978.0,181.1111,54,3.0,C6,C5,C5,C4,C5,C4,A2,A2,r,r,r,r,r,C6,C5,A3,A2,A1
979.0,181.2963,55,1.0,D6,D5,D5,D4,D5,D4,B-2,B-2,r,r,r,r,r,D6,D5,B-3,B-2,B-1
980.0,181.4815,55,2.0,D6,D5,D5,B-4,B-4,D4,G2,G2,r,r,r,r,r,D6,D5,G3,G2,G1
981.0,181.6667,55,3.0,E6,E5,E5,B-4,B-4,E4,C3,C3,C4,C3,C5,C4,C3,E6,E5,C4,C3,C2
981.5,181.7593,55,3.5,E6,E5,E5,B-4,B-4,E4,C3,C3,C4,C3,C5,C4,C3,E6,E5,C4,C3,C2
982.0,181.8519,56,1.0,F6,F5,F5,C5,A4,F4,A2,A2,C4,C3,C5,C4,C3,F6,F5,A3,A2,A1
983.0,182.037,56,2.0,F6,F5,F5,C5,A4,F4,F2,F2,C4,C3,C5,C4,r,F6,F5,F3,F2,F1
984.0,182.2222,56,3.0,G5,G5,G5,C5,C5,G4,E3,E3,C4,C3,r,r,r,G5,G4,E4,E3,E2
985.0,182.4074,57,1.0,A5,A5,A5,C5,C5,A4,F3,F3,C4,C3,r,r,r,A5,A4,F4,F3,F2
986.0,182.5926,57,2.0,A5,A5,A5,F5,F5,A4,D3,D3,F4,D4,r,r,r,A5,A4,D4,D3,D2
987.0,182.7778,57,3.0,B5,B5,B5,F5,F5,B4,G3,G3,D4,G3,G4,G3,G2,B5,B4,G4,G3,G2
987.5,182.8704,57,3.5,B5,B5,B5,F5,F5,B4,G3,G3,D4,G3,G4,G3,G2,B5,B4,G4,G3,G2
