qstamp,tstamp,measure,beat,Principal Violin,Flute 1,Flute 2,Violin 1,Violin 2,Viola,Violoncello,Violone,Continuo
511.25,314.6154,341,1.8333,B4,C#5,B-4,B4,B3,G4,G2,G1,G2
511.5,314.7692,342,1.0,r,D5,B4,r,r,r,E2,E2,E2
511.75,314.9231,342,1.1667,C#5,E5,C#5,G4,G4,C#4,E2,E2,E2
512.0,315.0769,342,1.3333,B-4,C#5,B-4,F#4,C#4,F#4,F#2,F#2,F#2
512.5,315.3846,342,1.6667,B-4,C#5,B-4,F#4,F#4,E4,F#3,F#1,F#3
512.75,315.5385,342,1.8333,B4,B4,B4,F#4,F#4,E4,F#3,F#1,F#3
513.0,315.6923,343,1.0,B4,B4,B4,F#4,F#4,D4,B3,B1,B3
513.25,315.8462,343,1.1667,F#4,D5,D5,F#4,F#4,F#4,F#3,F#2,F#3
513.5,316.0,343,1.3333,F#4,D5,D5,F#4,F#4,F#4,F#3,F#2,F#3
513.75,316.1538,343,1.5,D4,F#5,F#5,D4,D4,D4,D3,D2,D3
514.0,316.3077,343,1.6667,D4,F#5,F#5,D4,D4,D4,D3,D2,D3
514.25,316.4615,343,1.8333,B3,B5,B5,B3,B3,B3,B2,B1,B2
514.5,316.6154,344,1.0,B3,B5,B5,B3,B3,B3,B2,B1,B2
514.75,316.7692,344,1.1667,B3,B5,B5,B3,B3,B3,D3,D2,D3
515.0,316.9231,344,1.3333,B3,B5,B5,B3,B3,B3,D3,D2,D3
515.25,317.0769,344,1.5,B3,B5,B5,B3,B3,B3,B2,B1,B2
515.5,317.2308,344,1.6667,r,r,r,r,r,r,B2,B1,B2
515.75,317.3846,344,1.8333,r,r,r,r,r,r,G2,G1,G2
516.0,317.5385,345,1.0,G5,D6,B5,G5,D5,B4,G2,G1,G2
516.25,317.6923,345,1.1667,G5,D6,D6,G5,D5,B4,G2,G1,G2
516.5,317.8462,345,1.3333,r,D6,G6,r,r,r,r,r,r
516.75,318.0,345,1.5,r,D6,D6,r,r,r,r,r,r
517.0,318.1538,345,1.6667,r,D6,B5,r,r,r,r,r,r
517.25,318.3077,345,1.8333,r,D6,G5,r,r,r,r,r,r
517.5,318.4615,346,1.0,A5,D6,F#5,A5,F#5,A4,D3,D2,D3
517.75,318.6154,346,1.1667,A5,D6,A5,A5,F#5,A4,D3,D2,D3
518.0,318.7692,346,1.3333,r,D6,D6,r,r,r,r,r,r
518.25,318.9231,346,1.5,r,D6,A5,r,r,r,r,r,r
518.5,319.0769,346,1.6667,r,D6,F#5,r,r,r,r,r,r
518.75,319.2308,346,1.8333,r,D6,D5,r,r,r,r,r,r
519.0,319.3846,347,1.0,B5,D6,B5,B5,G5,G4,G3,G2,G3
519.5,319.6923,347,1.3333,r,C6,A5,r,r,r,r,r,r
520.0,320.0,347,1.6667,r,B5,G5,r,r,r,r,r,r
520.5,320.3077,348,1.0,r,r,r,r,r,r,G2,G1,G2
521.0,320.6154,348,1.3333,r,B5,G5,r,r,r,r,r,r
521.25,320.7692,348,1.5,r,C6,A5,r,r,r,r,r,r
521.5,320.9231,348,1.6667,r,D6,B5,r,r,r,r,r,r
522.0,321.2308,349,1.0,r,C6,A5,r,r,r,D3,D2,D3
522.5,321.5385,349,1.3333,r,B5,G5,r,r,r,D3,D2,D3
523.0,321.8462,349,1.6667,r,A5,F#5,r,r,r,r,r,r
523.5,322.1538,350,1.0,r,r,r,r,r,r,D2,r,D2
524.0,322.4615,350,1.3333,r,A5,F#5,r,r,r,r,r,r
524.25,322.6154,350,1.5,r,B5,G5,r,r,r,r,r,r
524.5,322.7692,350,1.6667,r,C6,A5,r,r,r,r,r,r
525.0,323.0769,351,1.0,G5,B5,D5,G5,D5,B4,G2,G1,G2
525.25,323.2308,351,1.1667,G5,D6,D5,G5,D5,B4,G2,G1,G2
525.5,323.3846,351,1.3333,r,G6,D5,r,r,r,r,r,r
525.75,323.5385,351,1.5,r,D6,D5,r,r,r,r,r,r
526.0,323.6923,351,1.6667,r,B5,D5,r,r,r,r,r,r
526.25,323.8462,351,1.8333,r,G5,D5,r,r,r,r,r,r
526.5,324.0,352,1.0,A5,F#5,D5,A5,F#5,A4,D3,D2,D3
526.75,324.1538,352,1.1667,A5,A5,D5,A5,F#5,A4,D3,D2,D3
527.0,324.3077,352,1.3333,r,D6,D5,r,r,r,r,r,r
527.25,324.4615,352,1.5,r,A5,D5,r,r,r,r,r,r
527.5,324.6154,352,1.6667,r,F#5,D5,r,r,r,r,r,r
527.75,324.7692,352,1.8333,r,D5,D5,r,r,r,r,r,r
528.0,324.9231,353,1.0,B5,B5,D5,B5,G5,G4,G3,G2,G3
528.5,325.2308,353,1.3333,r,A5,C5,r,r,r,r,r,r
529.0,325.5385,353,1.6667,r,G5,B4,r,r,r,r,r,r
529.5,325.8462,354,1.0,r,r,r,r,r,G3,r,r,G3
530.0,326.1538,354,1.3333,r,G5,B4,r,r,r,r,r,r
530.25,326.3077,354,1.5,r,A5,C5,r,r,r,r,r,r
530.5,326.4615,354,1.6667,r,B5,D5,r,r,r,r,r,r
531.0,326.7692,355,1.0,r,A5,C5,r,r,D4,r,r,D4
531.5,327.0769,355,1.3333,r,G5,B4,r,r,r,r,r,r
532.0,327.3846,355,1.6667,r,F#5,A4,r,r,r,r,r,r
532.5,327.6923,356,1.0,r,r,r,r,r,D3,r,r,D3
533.0,328.0,356,1.3333,r,F#5,A4,r,r,r,r,r,r
533.25,328.1538,356,1.5,r,G5,B4,r,r,r,r,r,r
533.5,328.3077,356,1.6667,r,A5,C5,r,r,r,r,r,r
534.0,328.6154,357,1.0,r,G5,B4,r,r,G3,r,r,G3
534.25,328.7692,357,1.1667,B4,G5,D5,r,r,G3,r,r,G3
534.5,328.9231,357,1.3333,C5,G5,E5,r,r,r,G3,r,G3
534.75,329.0769,357,1.5,D5,G5,F#5,r,r,r,G3,r,G3
535.0,329.2308,357,1.6667,E5,G5,G5,r,r,r,F#3,r,G3
535.25,329.3846,357,1.8333,F#5,G5,A5,r,r,r,F#3,r,G3
535.5,329.5385,358,1.0,G5,G5,B5,r,r,r,E3,r,E3
535.75,329.6923,358,1.1667,B5,G5,G5,B5,G5,E4,E3,r,E3
536.0,329.8462,358,1.3333,B5,G5,E5,B5,G5,E4,G3,G2,G3
536.25,330.0,358,1.5,G5,G5,B4,G5,G5,E4,G3,G2,G3
536.5,330.1538,358,1.6667,G5,G5,E5,G5,G5,E4,E3,E2,E3
536.75,330.3077,358,1.8333,E5,G5,G5,E5,G5,E4,E3,E2,E3
537.0,330.4615,359,1.0,E5,G5,C#5,C#5,G5,E4,A2,A2,A2
537.25,330.6154,359,1.1667,C#5,E5,C#5,C#5,G5,E4,A2,A2,A2
537.5,330.7692,359,1.3333,D5,F#5,A5,r,r,r,A3,r,A3
537.75,330.9231,359,1.5,E5,G5,A5,r,r,r,A3,r,A3
538.0,331.0769,359,1.6667,F#5,A5,A5,r,r,r,G3,r,G3
538.25,331.2308,359,1.8333,G5,B5,A5,r,r,r,G3,r,G3
538.5,331.3846,360,1.0,A5,C#6,A5,r,r,r,F#3,r,F#3
538.75,331.5385,360,1.1667,C#6,A5,A5,C#6,A5,F#4,F#3,r,F#3
539.0,331.6923,360,1.3333,C#6,F#5,A5,C#6,A5,F#4,A3,A2,A3
539.25,331.8462,360,1.5,A5,C#5,A5,A5,A5,F#4,A3,A2,A3
539.5,332.0,360,1.6667,A5,F#5,A5,A5,A5,F#4,F#3,F#2,F#3
539.75,332.1538,360,1.8333,F#5,A5,A5,F#5,A5,F#4,F#3,F#2,F#3
540.0,332.3077,361,1.0,F#5,D5,A5,D5,A5,F#4,B2,B2,B2
540.25,332.4615,361,1.1667,D5,D5,F#5,D5,A5,F#4,B2,B2,B2
540.5,332.6154,361,1.3333,E5,B5,G5,r,r,r,B3,r,B3
540.75,332.7692,361,1.5,F#5,B5,A5,r,r,r,B3,r,B3
541.0,332.9231,361,1.6667,G5,B5,B5,r,r,r,A3,r,A3
541.25,333.0769,361,1.8333,A5,B5,C6,r,r,r,A3,r,A3
541.5,333.2308,362,1.0,G5,B5,D6,r,r,r,G3,r,G3
541.75,333.3846,362,1.1667,D6,B5,B5,D6,B5,G4,G3,r,G3
542.0,333.5385,362,1.3333,D6,B5,G5,D6,B5,G4,B3,B2,B3
542.25,333.6923,362,1.5,B5,B5,D5,B5,B5,G4,B3,B2,B3
542.5,333.8462,362,1.6667,B5,B5,G5,B5,B5,G4,G3,G2,G3
542.75,334.0,362,1.8333,G5,B5,B5,G5,B5,G4,G3,G2,G3
543.0,334.1538,363,1.0,G5,B5,G5,G5,B5,G4,E3,E2,E3
543.25,334.3077,363,1.1667,B5,B5,G5,G5,B5,G4,E3,E2,E3
543.5,334.4615,363,1.3333,B5,G5,G5,r,r,r,E4,r,E4
543.75,334.6154,363,1.5,G5,G5,G5,r,r,r,E4,r,E4
544.0,334.7692,363,1.6667,G5,B5,G5,r,r,r,D4,r,D4
544.25,334.9231,363,1.8333,E5,B5,G5,r,r,r,D4,r,D4
544.5,335.0769,364,1.0,E5,E6,G5,r,r,r,C#4,r,C#4
544.75,335.2308,364,1.1667,G5,E6,G5,G5,E5,E4,E4,r,E4
545.0,335.3846,364,1.3333,G5,E6,G5,G5,E5,E4,E4,E2,E4
545.25,335.5385,364,1.5,E5,E6,G5,E5,E5,E4,C#4,E2,C#4
545.5,335.6923,364,1.6667,E5,E6,G5,E5,E5,E4,C#4,C#2,C#4
545.75,335.8462,364,1.8333,C#5,E6,G5,C#5,E5,E4,A3,C#2,A3
546.0,336.0,365,1.0,C#5,E6,G5,C#5,E5,A4,A3,A1,A3
546.25,336.1538,365,1.1667,E5,A4,G5,C#5,E5,A4,C#4,A1,C#4
546.5,336.3077,365,1.3333,E5,A4,G5,r,r,r,C#4,C#2,C#4
546.75,336.4615,365,1.5,C#5,C#5,G5,r,r,r,A3,C#2,A3
547.0,336.6154,365,1.6667,C#5,C#5,G5,r,r,r,A3,A1,A3
547.25,336.7692,365,1.8333,A4,E5,G5,r,r,r,F#3,A1,F#3
547.5,336.9231,366,1.0,A4,E5,G5,r,r,r,F#3,F#1,F#3
547.75,337.0769,366,1.1667,C#5,C#5,A4,E4,A4,E4,A3,F#1,A3
548.0,337.2308,366,1.3333,C#5,C#5,A4,E4,A4,E4,A3,A1,A3
548.25,337.3846,366,1.5,A4,E5,C#5,A4,A4,E4,F#3,A1,F#3
548.5,337.5385,366,1.6667,A4,E5,C#5,A4,A4,E4,F#3,F#1,F#3
548.75,337.6923,366,1.8333,F#4,A5,E5,C#5,A4,E4,D3,F#1,D3
549.0,337.8462,367,1.0,F#4,A5,D5,D5,A4,F#4,D3,D1,D3
549.25,338.0,367,1.1667,A4,A5,F#5,D5,A4,F#4,D3,D1,D3
549.5,338.1538,367,1.3333,D5,A5,A5,r,r,r,r,r,r
549.75,338.3077,367,1.5,A4,A5,F#5,r,r,r,r,r,r
550.0,338.4615,367,1.6667,F#4,A5,D5,r,r,r,r,r,r
550.25,338.6154,367,1.8333,D4,A5,F#5,r,r,r,r,r,r
550.5,338.7692,368,1.0,C#4,A5,E5,E5,C#5,E4,A2,A1,A2
550.75,338.9231,368,1.1667,E4,A5,C#5,E5,C#5,E4,A2,A1,A2
551.0,339.0769,368,1.3333,A4,A5,A4,r,r,r,r,r,r
551.25,339.2308,368,1.5,E4,A5,C#5,r,r,r,r,r,r
551.5,339.3846,368,1.6667,C#4,A5,E5,r,r,r,r,r,r
551.75,339.5385,368,1.8333,A3,A5,G5,r,r,r,r,r,r
552.0,339.6923,369,1.0,A5,A5,F#5,F#5,D5,D4,D2,D2,D2
552.5,340.0,369,1.3333,A5,G5,E5,r,r,r,r,r,r
553.0,340.3077,369,1.6667,A5,F#5,D5,r,r,r,r,r,r
553.5,340.6154,370,1.0,A5,r,r,r,r,r,D3,r,D3
554.0,340.9231,370,1.3333,A5,F#5,D5,r,r,r,r,r,r
554.25,341.0769,370,1.5,A5,G5,E5,r,r,r,r,r,r
554.5,341.2308,370,1.6667,A5,A5,F#5,r,r,r,r,r,r
555.0,341.5385,371,1.0,A5,G5,E5,r,r,r,A2,r,A2
555.5,341.8462,371,1.3333,A5,F#5,D5,r,r,r,r,r,r
556.0,342.1538,371,1.6667,A5,E5,C#5,r,r,r,r,r,r
556.5,342.4615,372,1.0,A5,r,r,r,r,r,A3,r,A3
557.0,342.7692,372,1.3333,A5,E5,C#5,r,r,r,r,r,r
557.25,342.9231,372,1.5,A5,F#5,D5,r,r,r,r,r,r
557.5,343.0769,372,1.6667,A5,G5,E5,r,r,r,r,r,r
558.0,343.3846,373,1.0,A5,F#5,D5,D5,A4,F#4,D4,D2,D4
558.25,343.5385,373,1.1667,A5,F#5,D5,D5,A4,F#4,D4,D2,D4
558.5,343.6923,373,1.3333,D6,r,r,r,r,r,r,r,r
558.75,343.8462,373,1.5,A5,r,r,r,r,r,r,r,r
559.0,344.0,373,1.6667,F#5,r,r,r,r,r,r,r,r
559.25,344.1538,373,1.8333,D5,r,r,r,r,r,r,r,r
559.5,344.3077,374,1.0,C#5,E5,C#5,E5,C#5,E4,A3,r,A3
559.75,344.4615,374,1.1667,E5,E5,C#5,E5,C#5,E4,A3,r,A3
560.0,344.6154,374,1.3333,A5,r,r,r,r,r,r,r,r
560.25,344.7692,374,1.5,E5,r,r,r,r,r,r,r,r
560.5,344.9231,374,1.6667,C#5,r,r,r,r,r,r,r,r
560.75,345.0769,374,1.8333,A4,r,r,r,r,r,r,r,r
561.0,345.2308,375,1.0,A3,D5,D5,F#5,A4,D4,D3,r,D4
561.5,345.5385,375,1.3333,A3,r,r,E5,G4,r,r,r,r
562.0,345.8462,375,1.6667,A3,r,r,D5,F#4,r,r,r,r
562.5,346.1538,376,1.0,A3,r,r,r,r,D3,r,r,D3
563.0,346.4615,376,1.3333,A3,r,r,D5,F#4,r,r,r,r
563.25,346.6154,376,1.5,A3,r,r,E5,G4,r,r,r,r
563.5,346.7692,376,1.6667,A3,r,r,F#5,A4,r,r,r,r
564.0,347.0769,377,1.0,A3,r,r,E5,G4,A3,r,r,A3
564.5,347.3846,377,1.3333,A3,r,r,D5,F#4,r,r,r,r
565.0,347.6923,377,1.6667,A3,r,r,C#5,E4,r,r,r,r
565.5,348.0,378,1.0,A3,r,r,r,r,A4,r,r,A4
566.0,348.3077,378,1.3333,A3,r,r,C#5,E4,r,r,r,r
566.25,348.4615,378,1.5,A3,r,r,D5,F#4,r,r,r,r
566.5,348.6154,378,1.6667,A3,r,r,E5,G4,r,r,r,r
567.0,348.9231,379,1.0,A3,r,r,D5,F#4,D4,r,r,r
567.25,349.0769,379,1.1667,A3,r,r,D5,F#4,D4,D4,r,D4
567.5,349.2308,379,1.3333,r,A5,F#5,r,r,r,D4,r,D4
567.75,349.3846,379,1.5,r,B5,G5,r,r,r,A3,r,A3
568.0,349.5385,379,1.6667,r,A5,F#5,r,r,r,A3,r,A3
568.25,349.6923,379,1.8333,r,B5,G5,r,r,r,F#3,r,F#3
568.5,349.8462,380,1.0,r,C6,A5,r,r,r,F#3,r,F#3
568.75,350.0,380,1.1667,r,B5,G5,r,r,r,A3,r,A3
569.0,350.1538,380,1.3333,r,A5,F#5,r,r,r,A3,r,A3
569.25,350.3077,380,1.5,r,B5,G5,r,r,r,F#3,r,F#3
569.5,350.4615,380,1.6667,r,C6,A5,r,r,r,F#3,r,F#3
569.75,350.6154,380,1.8333,r,C6,A5,r,r,r,D3,r,D3
570.0,350.7692,381,1.0,r,C6,A5,r,r,r,D3,r,D3
570.25,350.9231,381,1.1667,C5,B5,G5,C5,A4,A4,D3,r,D3
570.5,351.0769,381,1.3333,C5,A5,F#5,C5,A4,A4,r,r,r
570.75,351.2308,381,1.5,A4,B5,G5,A4,F#4,F#4,r,r,r
571.0,351.3846,381,1.6667,A4,C6,A5,A4,F#4,F#4,r,r,r
571.25,351.5385,381,1.8333,F#4,B5,G5,F#4,D4,D4,r,r,r
571.5,351.6923,382,1.0,F#4,C6,A5,F#4,D4,D4,r,r,r
571.75,351.8462,382,1.1667,D4,E6,C6,D4,F#4,D4,D3,D2,D3
572.0,352.0,382,1.3333,D4,D6,B5,D4,G4,D4,D3,D2,D3
572.25,352.1538,382,1.5,D5,C6,A5,D5,A4,F#4,D3,D2,D3
572.5,352.3077,382,1.6667,D5,B5,G5,D5,B4,G4,D3,D2,D3
572.75,352.4615,382,1.8333,D5,A5,F#5,D5,C5,A4,D3,D2,D3
573.0,352.6154,383,1.0,B4,B5,G5,D5,B4,G4,G2,G1,G2
573.25,352.7692,383,1.1667,G4,A5,G5,D5,B4,G4,G2,G1,G4
573.5,352.9231,383,1.3333,G4,B5,D5,r,r,r,r,r,G4
573.75,353.0769,383,1.5,D4,C6,E5,r,r,r,r,r,D4
574.0,353.2308,383,1.6667,D4,B5,D5,r,r,r,r,r,D4
574.25,353.3846,383,1.8333,B3,C6,E5,r,r,r,r,r,B3
574.5,353.5385,384,1.0,B3,D6,F5,r,r,r,r,r,B3
574.75,353.6923,384,1.1667,D4,C6,E5,r,r,r,r,r,D4
575.0,353.8462,384,1.3333,D4,B5,D5,r,r,r,r,r,D4
575.25,354.0,384,1.5,B3,C6,E5,r,r,r,r,r,B3
575.5,354.1538,384,1.6667,B3,D6,F5,r,r,r,r,r,B3
575.75,354.3077,384,1.8333,G3,D6,F5,r,r,r,r,r,G3
576.0,354.4615,385,1.0,G3,D6,F5,r,r,r,r,r,G3
576.25,354.6154,385,1.1667,G3,C6,E5,F5,D5,B4,D3,r,D3
576.5,354.7692,385,1.3333,G3,B5,D5,F5,D5,B4,D3,r,D3
576.75,354.9231,385,1.5,G3,C6,E5,D5,D5,B4,B2,r,B2
577.0,355.0769,385,1.6667,r,D6,F5,D5,D5,B4,B2,r,B2
577.25,355.2308,385,1.8333,r,C6,E5,B4,D5,B4,G2,r,G2
577.5,355.3846,386,1.0,r,D6,F5,B4,D5,B4,G2,r,G2
577.75,355.5385,386,1.1667,r,F6,A5,B4,G4,B4,G3,r,G3
578.0,355.6923,386,1.3333,r,E6,G5,C5,A4,G4,G3,G2,G3
578.25,355.8462,386,1.5,r,D6,F5,D5,B4,G4,G3,G2,G3
578.5,356.0,386,1.6667,r,C6,E5,E5,C5,G4,G3,G2,G3
578.75,356.1538,386,1.8333,r,B5,D5,F5,D5,G4,G3,G2,G3
579.0,356.3077,387,1.0,E5,C6,E5,E5,C5,G4,C3,C2,C3
579.25,356.4615,387,1.1667,F5,D6,E5,F5,C5,G4,C3,C2,C3
579.5,356.6154,387,1.3333,E5,C6,G5,E5,r,E4,C4,C3,C4
579.75,356.7692,387,1.5,D5,D6,G5,D5,r,E4,C4,C3,C4
580.0,356.9231,387,1.6667,C5,E6,C6,C5,E5,A4,A3,A2,A3
580.25,357.0769,387,1.8333,B4,E6,C6,B4,E5,A4,A3,A2,A3
580.5,357.2308,388,1.0,A4,E6,C6,A4,A4,A4,F#3,F#2,F#3
580.75,357.3846,388,1.1667,D5,E6,C6,D5,A4,F#4,F#3,F#2,F#3
581.0,357.5385,388,1.3333,D5,D6,B5,D5,B4,F#4,B3,B2,B3
581.25,357.6923,388,1.5,B4,C6,A5,B4,B4,D4,B3,B2,B3
581.5,357.8462,388,1.6667,B4,D6,B5,B4,D5,D4,G3,G2,G3
581.75,358.0,388,1.8333,G4,D6,B5,G4,D5,G4,G3,G2,G3
582.0,358.1538,389,1.0,G4,D6,B5,G4,G4,G4,E3,E2,E3
582.25,358.3077,389,1.1667,C5,D6,B5,C5,G4,E4,E3,E2,E3
582.5,358.4615,389,1.3333,C5,C6,A5,C5,A4,E4,A3,A2,A3
582.75,358.6154,389,1.5,A4,B5,G5,A4,A4,C4,A3,A2,A3
583.0,358.7692,389,1.6667,A4,C6,A5,A4,C5,C4,F#3,F#2,F#3
583.25,358.9231,389,1.8333,F#4,C6,A5,F#4,C5,F#4,F#3,F#2,F#3
583.5,359.0769,390,1.0,F#4,C6,A5,F#4,F#4,F#4,D3,D2,D3
583.75,359.2308,390,1.1667,B4,C6,A5,B4,F#4,D4,D3,D2,D3
584.0,359.3846,390,1.3333,B4,B5,G5,B4,G4,D4,G3,G2,G3
584.25,359.5385,390,1.5,G4,A5,F#5,G4,G4,B3,G3,G2,G3
584.5,359.6923,390,1.6667,G4,B5,G5,G4,B4,B3,E3,E2,E3
584.75,359.8462,390,1.8333,E4,B5,G5,E4,B4,G3,E3,E2,E3
585.0,360.0,391,1.0,E4,B5,G5,E4,E4,G3,C3,C2,C3
585.25,360.1538,391,1.1667,G4,G5,G5,E4,E4,G3,C3,C2,C3
585.5,360.3077,391,1.3333,F#4,A5,C6,r,E5,C5,C3,C2,C3
585.75,360.4615,391,1.5,G4,B5,C6,r,E5,C5,C3,C2,C3
586.0,360.6154,391,1.6667,A4,C6,C6,r,D5,B4,r,r,r
586.25,360.7692,391,1.8333,B4,D6,C6,r,D5,B4,r,r,r
586.5,360.9231,392,1.0,C5,E6,C6,r,C5,A4,r,r,r
586.75,361.0769,392,1.1667,E5,C6,C6,E5,E5,A4,r,r,r
587.0,361.2308,392,1.3333,E5,G5,C6,E5,E5,A4,C3,C2,C3
587.25,361.3846,392,1.5,C5,E5,C6,C5,E5,A4,C3,C2,C3
587.5,361.5385,392,1.6667,C5,A5,C6,C5,E5,A4,A2,A1,A2
587.75,361.6923,392,1.8333,A4,C6,C6,A4,E5,A4,A2,A1,A2
588.0,361.8462,393,1.0,A4,F#5,C6,A4,F#5,A4,D3,D2,D3
588.25,362.0,393,1.1667,F#4,F#5,A5,A4,F#5,A4,D3,D2,D3
588.5,362.1538,393,1.3333,G4,D6,B5,r,F#5,D5,D3,D2,D3
588.75,362.3077,393,1.5,A4,D6,C6,r,F#5,D5,D3,D2,D3
589.0,362.4615,393,1.6667,B4,D6,D6,r,E5,C5,r,r,r
589.25,362.6154,393,1.8333,C5,D6,E6,r,E5,C5,r,r,r
589.5,362.7692,394,1.0,D5,D6,F#5,r,D5,B4,r,r,r
589.75,362.9231,394,1.1667,F#5,D6,D6,F#5,F#5,B4,r,r,r
590.0,363.0769,394,1.3333,F#5,D6,B5,F#5,F#5,B4,D3,D2,D3
590.25,363.2308,394,1.5,D5,D6,F#5,D5,F#5,B4,D3,D2,D3
590.5,363.3846,394,1.6667,D5,D6,B5,D5,F#5,B4,B2,B1,B2
590.75,363.5385,394,1.8333,B4,D6,D6,B4,F#5,B4,B2,B1,B2
591.0,363.6923,395,1.0,B4,D6,G5,B4,G5,B4,E3,E2,E3
591.25,363.8462,395,1.1667,G4,B5,G5,B4,G5,B4,E3,E2,E3
591.5,364.0,395,1.3333,A4,C6,E6,r,G5,E5,E3,E2,E3
591.75,364.1538,395,1.5,B4,D6,E6,r,G5,E5,E3,E2,E3
592.0,364.3077,395,1.6667,C5,E6,E6,r,F#5,D5,r,r,r
592.25,364.4615,395,1.8333,D5,F#6,E6,r,F#5,D5,r,r,r
592.5,364.6154,396,1.0,E5,G6,E6,r,E5,C5,r,r,r
592.75,364.7692,396,1.1667,G5,D6,E6,G5,G5,C5,r,r,r
593.0,364.9231,396,1.3333,G5,C6,E6,G5,G5,C5,E3,E2,E3
593.25,365.0769,396,1.5,E5,G5,E6,E5,G5,C5,E3,E2,E3
593.5,365.2308,396,1.6667,E5,C6,E6,E5,G5,C5,C3,C2,C3
593.75,365.3846,396,1.8333,C5,E6,E6,C5,G5,C5,C3,C2,C3
594.0,365.5385,397,1.0,C5,C6,E6,C5,A5,C5,A2,A1,A2
594.25,365.6923,397,1.1667,E5,C6,E6,C5,A5,C5,C4,A1,C4
594.5,365.8462,397,1.3333,E5,C6,C6,r,r,r,C4,A1,C4
594.75,366.0,397,1.5,C5,C6,C6,r,r,r,A3,A1,A3
595.0,366.1538,397,1.6667,C5,C6,E6,r,r,r,A3,r,A3
595.25,366.3077,397,1.8333,A4,C6,E6,r,r,r,F#3,r,F#3
595.5,366.4615,398,1.0,A4,C6,A5,r,r,r,F#3,r,F#3
595.75,366.6154,398,1.1667,C6,C6,A5,C6,A5,A4,A3,r,A3
596.0,366.7692,398,1.3333,C6,C6,A5,C6,A5,A4,A3,A2,A3
596.25,366.9231,398,1.5,A5,C6,A5,A5,A5,A4,F#3,A2,F#3
596.5,367.0769,398,1.6667,A5,C6,A5,A5,A5,A4,F#3,F#2,F#3
596.75,367.2308,398,1.8333,F#5,C6,A5,F#5,A5,A4,D3,F#2,D3
597.0,367.3846,399,1.0,F#5,C6,A5,F#5,A5,D5,D3,D2,D3
597.25,367.5385,399,1.1667,A5,C6,D5,F#5,A5,D5,F#3,D2,F#3
597.5,367.6923,399,1.3333,A5,C6,D5,r,r,r,F#3,D2,F#3
597.75,367.8462,399,1.5,F#5,C6,F#5,r,r,r,D3,D2,D3
598.0,368.0,399,1.6667,F#5,C6,F#5,r,r,r,D3,D2,D3
598.25,368.1538,399,1.8333,D5,C6,A5,r,r,r,B2,D2,B2
598.5,368.3077,400,1.0,D5,C6,A5,r,r,r,B2,r,B2
598.75,368.4615,400,1.1667,F#5,D5,D6,F#5,A4,A4,D3,r,D3
599.0,368.6154,400,1.3333,F#5,F#5,D6,F#5,A4,A4,D3,D2,D3
599.25,368.7692,400,1.5,D5,A5,A5,D5,D5,A4,B2,D2,B2
599.5,368.9231,400,1.6667,D5,A5,A5,D5,D5,A4,B2,B1,B2
599.75,369.0769,400,1.8333,C5,D6,F#5,F#5,F#5,A4,G2,B1,G2
600.0,369.2308,401,1.0,B4,D6,G5,G5,D5,B4,G2,G1,G2
600.25,369.3846,401,1.1667,D5,D6,B5,G5,D5,B4,G2,G1,G2
600.5,369.5385,401,1.3333,G5,D6,D6,r,r,r,r,r,r
600.75,369.6923,401,1.5,D5,D6,B5,r,r,r,r,r,r
601.0,369.8462,401,1.6667,B4,D6,G5,r,r,r,r,r,r
601.25,370.0,401,1.8333,G4,D6,B5,r,r,r,r,r,r
601.5,370.1538,402,1.0,F#4,D6,A5,A5,F#5,A4,D3,D2,D3
601.75,370.3077,402,1.1667,A4,D6,F#5,A5,F#5,A4,D3,D2,D3
602.0,370.4615,402,1.3333,D5,D6,D5,r,r,r,r,r,r
602.25,370.6154,402,1.5,A4,D6,F#5,r,r,r,r,r,r
602.5,370.7692,402,1.6667,F#4,D6,A5,r,r,r,r,r,r
602.75,370.9231,402,1.8333,D4,D6,C6,r,r,r,r,r,r
603.0,371.0769,403,1.0,D6,D6,B5,B5,G5,G4,G3,G2,G3
603.5,371.3846,403,1.3333,D6,C6,A5,r,r,r,r,r,r
604.0,371.6923,403,1.6667,D6,B5,G5,r,r,r,r,r,r
604.5,372.0,404,1.0,D6,r,r,r,r,r,G2,r,G2
605.0,372.3077,404,1.3333,D6,B5,G5,r,r,r,r,r,r
605.25,372.4615,404,1.5,D6,C6,A5,r,r,r,r,r,r
605.5,372.6154,404,1.6667,D6,D6,B5,r,r,r,r,r,r
606.0,372.9231,405,1.0,D6,C6,A5,r,r,r,D2,r,D2
606.5,373.2308,405,1.3333,D6,B5,G5,r,r,r,r,r,r
607.0,373.5385,405,1.6667,D6,A5,F#5,r,r,r,r,r,r
607.5,373.8462,406,1.0,D6,r,r,r,r,r,D3,r,D3
608.0,374.1538,406,1.3333,D6,A5,F#5,r,r,r,r,r,r
608.25,374.3077,406,1.5,D6,B5,G5,r,r,r,r,r,r
608.5,374.4615,406,1.6667,D6,C6,A5,r,r,r,r,r,r
609.0,374.7692,407,1.0,D6,B5,D5,G5,D5,B4,G3,G2,G3
609.25,374.9231,407,1.1667,D6,C6,D5,G5,D5,B4,G3,G2,G3
609.5,375.0769,407,1.3333,G6,D6,D5,r,r,r,r,r,r
609.75,375.2308,407,1.5,D6,B5,D5,r,r,r,r,r,r
610.0,375.3846,407,1.6667,B5,G5,D5,r,r,r,r,r,r
