qstamp_start,qstamp_end,Flute 1,Flute 2,Oboe 1,Oboe 2,Bb Clarinet 1,Bb Clarinet 2,Bassoon 1,Bassoon 2,F Horn 1,F Horn 2,F Horn 3,F Horn 4,F Trumpet 1,F Trumpet 2,F Trumpet 3,Alto Trombone,Tenor Trombone,Bass Trombone,Bass Tuba,Timpani,Violin 1,Violin 2,Viola,Violoncello,Contrabass
2331.0,2335.0,U(Flute 2)&P5(Oboe 1)&P2(Oboe 2)&P5(Bb Clarinet 1)&P2(Bb Clarinet 2)&P5(Bassoon 1)&P5(Bassoon 2)&P5(F Horn 3)&P2(F Horn 4),U(Flute 1)&P5(Oboe 1)&P2(Oboe 2)&P5(Bb Clarinet 1)&P2(Bb Clarinet 2)&P5(Bassoon 1)&P5(Bassoon 2)&P5(F Horn 3)&P2(F Horn 4),P5(Flute 1)&P5(Flute 2)&P4(Oboe 2)&U(Bb Clarinet 1)&P4(Bb Clarinet 2)&P8(Bassoon 1)&P8(Bassoon 2)&P8(F Horn 3)&P4(F Horn 4),P2(Flute 1)&P2(Flute 2)&P4(Oboe 1)&P4(Bb Clarinet 1)&U(Bb Clarinet 2)&P4(Bassoon 1)&P4(Bassoon 2)&P4(F Horn 3)&P8(F Horn 4),P5(Flute 1)&P5(Flute 2)&U(Oboe 1)&P4(Oboe 2)&P4(Bb Clarinet 2)&P8(Bassoon 1)&P8(Bassoon 2)&P8(F Horn 3)&P4(F Horn 4),P2(Flute 1)&P2(Flute 2)&P4(Oboe 1)&U(Oboe 2)&P4(Bb Clarinet 1)&P4(Bassoon 1)&P4(Bassoon 2)&P4(F Horn 3)&P8(F Horn 4),P5(Flute 1)&P5(Flute 2)&P8(Oboe 1)&P4(Oboe 2)&P8(Bb Clarinet 1)&P4(Bb Clarinet 2)&U(Bassoon 2)&P8(F Horn 3)&P4(F Horn 4),P5(Flute 1)&P5(Flute 2)&P8(Oboe 1)&P4(Oboe 2)&P8(Bb Clarinet 1)&P4(Bb Clarinet 2)&U(Bassoon 1)&P8(F Horn 3)&P4(F Horn 4),P2(F Horn 2)&P8(F Trumpet 1)&P8(F Trumpet 2)&P4(Bass Tuba)&P4(Timpani)&P4(Contrabass),P2(F Horn 1)&P2(F Trumpet 1)&P2(F Trumpet 2)&P5(Bass Tuba)&P5(Timpani)&P5(Contrabass),P5(Flute 1)&P5(Flute 2)&P8(Oboe 1)&P4(Oboe 2)&P8(Bb Clarinet 1)&P4(Bb Clarinet 2)&P8(Bassoon 1)&P8(Bassoon 2)&P4(F Horn 4),P2(Flute 1)&P2(Flute 2)&P4(Oboe 1)&P8(Oboe 2)&P4(Bb Clarinet 1)&P8(Bb Clarinet 2)&P4(Bassoon 1)&P4(Bassoon 2)&P4(F Horn 3),P8(F Horn 1)&P2(F Horn 2)&P8(F Trumpet 2)&P4(Bass Tuba)&P4(Timpani)&P4(Contrabass),P8(F Horn 1)&P2(F Horn 2)&P8(F Trumpet 1)&P4(Bass Tuba)&P4(Timpani)&P4(Contrabass),P8(Tenor Trombone),Main Part,P8(F Trumpet 3),P8(Main)&P4(Violoncello),P4(F Horn 1)&P5(F Horn 2)&P4(F Trumpet 1)&P4(F Trumpet 2)&P8(Timpani)&U(Contrabass),P4(F Horn 1)&P5(F Horn 2)&P4(F Trumpet 1)&P4(F Trumpet 2)&P8(Bass Tuba)&P8(Contrabass),P8(Viola),,P8(Violin 1),P4(Main)&P4(Bass Trombone),P4(F Horn 1)&P5(F Horn 2)&P4(F Trumpet 1)&P4(F Trumpet 2)&U(Bass Tuba)&P8(Timpani)
2335.0,2355.0,P8(Oboe 2),,,P8(Flute 1),,,U(Bassoon 2),U(Bassoon 1),,,,,,Main Part,,,,,,,U(Violin 2)&P8(Viola),U(Violin 1)&P8(Viola),P8(Violin 1)&P8(Violin 2),P8(Contrabass),P8(Violoncello)
2355.0,2367.0,P8(Bb Clarinet 2),,,,,P8(Flute 1),U(Bassoon 2),U(Bassoon 1),,Main Part,,,,P8(F Trumpet 3)&P8(Bass Trombone),P8(F Trumpet 2)&P8(Bass Trombone),P4(Bass Tuba),,P8(F Trumpet 2)&P8(F Trumpet 3),P4(Alto Trombone),,U(Violin 2)&P8(Viola),U(Violin 1)&P8(Viola),P8(Violin 1)&P8(Violin 2),P8(Contrabass),P8(Violoncello)
2367.0,2387.0,,U(Oboe 1),U(Flute 2),U(Bb Clarinet 1),U(Oboe 2),,U(Bassoon 2),U(Bassoon 1),,,U(F Horn 4),U(F Horn 3),Main Part,,,,,,,,U(Violin 2)&P8(Viola),U(Violin 1)&P8(Viola),P8(Violin 1)&P8(Violin 2),P8(Contrabass),P8(Violoncello)
2387.0,2399.0,P8(Bb Clarinet 2),U(Oboe 1)&P6(Oboe 2)&P6(Bb Clarinet 1),U(Flute 2)&P6(Oboe 2)&P6(Bb Clarinet 1),P6(Flute 2)&P6(Oboe 1)&U(Bb Clarinet 1),P6(Flute 2)&P6(Oboe 1)&U(Oboe 2),P8(Flute 1),U(Bassoon 2),U(Bassoon 1),Main Part,,U(F Horn 4),U(F Horn 3),P3(F Trumpet 3)&P4(Alto Trombone),P4(Bass Tuba),P3(F Trumpet 1)&P6(Alto Trombone),P4(F Trumpet 1)&P6(F Trumpet 3),,,P4(F Trumpet 2),,U(Violin 2)&P8(Viola),U(Violin 1)&P8(Viola),P8(Violin 1)&P8(Violin 2),P8(Contrabass),P8(Violoncello)
2399.0,2421.0,,,,,,,U(Bassoon 2),U(Bassoon 1),,,,,Main Part,U(Main),,,,,,,U(Violin 2)&P8(Viola),U(Violin 1)&P8(Viola),P8(Violin 1)&P8(Violin 2),P8(Contrabass),P8(Violoncello)
2421.0,2434.0,U(Flute 2)&P8(Bb Clarinet 2),U(Flute 1)&P8(Bb Clarinet 2),,U(Bb Clarinet 1),U(Oboe 2),P8(Flute 1)&P8(Flute 2),,,Main Part,,,,P2(Alto Trombone)&P8(Tenor Trombone)&P4(Bass Trombone)&P4(Bass Tuba),U(F Trumpet 3),U(F Trumpet 2),P2(F Trumpet 1)&P2(Tenor Trombone),P8(F Trumpet 1)&P2(Alto Trombone)&P4(Bass Trombone)&P4(Bass Tuba),P4(F Trumpet 1)&P4(Tenor Trombone)&P8(Bass Tuba),P4(F Trumpet 1)&P4(Tenor Trombone)&P8(Bass Trombone),,U(Violin 2)&P8(Viola),U(Violin 1)&P8(Viola),P8(Violin 1)&P8(Violin 2),P8(Contrabass),P8(Violoncello)
2434.0,2438.0,U(Flute 2)&P5(Oboe 1)&P2(Oboe 2)&P2(Bb Clarinet 1)&P8(Bb Clarinet 2),U(Flute 1)&P5(Oboe 1)&P2(Oboe 2)&P2(Bb Clarinet 1)&P8(Bb Clarinet 2),P5(Flute 1)&P5(Flute 2)&P4(Oboe 2)&P4(Bb Clarinet 1)&P5(Bb Clarinet 2),P2(Flute 1)&P2(Flute 2)&P4(Oboe 1)&U(Bb Clarinet 1)&P2(Bb Clarinet 2),P2(Flute 1)&P2(Flute 2)&P4(Oboe 1)&U(Oboe 2)&P2(Bb Clarinet 2),P8(Flute 1)&P8(Flute 2)&P5(Oboe 1)&P2(Oboe 2)&P2(Bb Clarinet 1),U(Bassoon 2),U(Bassoon 1),Main Part,U(Main)&P8(Bass Trombone)&P8(Bass Tuba),,,P2(Alto Trombone),U(F Trumpet 3),U(F Trumpet 2),P2(F Trumpet 1),,P8(Main)&P8(F Horn 2)&P8(Bass Tuba),P8(Main)&P8(F Horn 2)&P8(Bass Trombone),,U(Violin 2)&P8(Viola),U(Violin 1)&P8(Viola),P8(Violin 1)&P8(Violin 2),P8(Contrabass),P8(Violoncello)
2438.0,2442.0,P5(Flute 2)&P3(Oboe 1)&P8(Oboe 2)&P3(Bb Clarinet 1)&P5(Bb Clarinet 2),P5(Flute 1)&P7(Oboe 1)&P5(Oboe 2)&P7(Bb Clarinet 1)&P8(Bb Clarinet 2),P3(Flute 1)&P7(Flute 2)&P3(Oboe 2)&U(Bb Clarinet 1)&P7(Bb Clarinet 2),P8(Flute 1)&P5(Flute 2)&P3(Oboe 1)&P3(Bb Clarinet 1)&P5(Bb Clarinet 2),P3(Flute 1)&P7(Flute 2)&U(Oboe 1)&P3(Oboe 2)&P7(Bb Clarinet 2),P5(Flute 1)&P8(Flute 2)&P7(Oboe 1)&P5(Oboe 2)&P7(Bb Clarinet 1),U(Bassoon 2),U(Bassoon 1),Main Part,U(Main)&P8(Bass Trombone)&P8(Bass Tuba),,,P5(F Trumpet 3),,P5(F Trumpet 1),,,P8(Main)&P8(F Horn 2)&P8(Bass Tuba),P8(Main)&P8(F Horn 2)&P8(Bass Trombone),,U(Violin 2)&P8(Viola),U(Violin 1)&P8(Viola),P8(Violin 1)&P8(Violin 2),P8(Contrabass),P8(Violoncello)
2442.0,2451.0,P8(Oboe 2),P7(Oboe 1)&P7(Bb Clarinet 1),P7(Flute 2)&U(Bb Clarinet 1),P8(Flute 1),P7(Flute 2)&U(Oboe 1),,U(Bassoon 2),U(Bassoon 1),Main Part,,,,,,P3(Tenor Trombone),,P5(Main)&P3(F Trumpet 3),,,,U(Violin 2)&P8(Viola),U(Violin 1)&P8(Viola),P8(Violin 1)&P8(Violin 2),P8(Contrabass),P8(Violoncello)
2451.0,2463.0,P4(Flute 2),P4(Flute 1),,,P4(Bb Clarinet 2),P4(Bb Clarinet 1),U(Bassoon 2),U(Bassoon 1),Main Part,U(Main),,,,,,,,,,,U(Violin 2)&P8(Viola),U(Violin 1)&P8(Viola),P8(Violin 1)&P8(Violin 2),P8(Contrabass),P8(Violoncello)
2463.0,2477.0,,,U(Oboe 2)&U(Bb Clarinet 1)&P4(Bb Clarinet 2),U(Oboe 1)&U(Bb Clarinet 1)&P4(Bb Clarinet 2),U(Oboe 1)&U(Oboe 2)&P4(Bb Clarinet 2),P4(Oboe 1)&P4(Oboe 2)&P4(Bb Clarinet 1),U(Bassoon 2),U(Bassoon 1),U(Alto Trombone),,,,Main Part,U(Main),,U(F Horn 1),,U(Timpani)&P8(Violin 1)&P8(Violin 2)&P8(Viola),,U(Bass Trombone)&P8(Violin 1)&P8(Violin 2)&P8(Viola),P8(Bass Trombone)&P8(Timpani)&U(Violin 2)&P8(Viola),P8(Bass Trombone)&P8(Timpani)&U(Violin 1)&P8(Viola),P8(Bass Trombone)&P8(Timpani)&P8(Violin 1)&P8(Violin 2),P8(Contrabass),P8(Violoncello)
2477.0,2487.0,U(Flute 2),U(Flute 1),U(Oboe 2)&U(Bb Clarinet 1),U(Oboe 1)&U(Bb Clarinet 1),U(Oboe 1)&U(Oboe 2),,U(Bassoon 2),U(Bassoon 1),U(Alto Trombone)&P8(Timpani)&P8(Violin 1)&P8(Violin 2)&P8(Viola),,U(F Horn 4),U(F Horn 3),Main Part,U(Main),,U(F Horn 1)&P8(Timpani)&P8(Violin 1)&P8(Violin 2)&P8(Viola),,,,P8(F Horn 1)&P8(Alto Trombone)&P8(Violin 1)&P8(Violin 2)&P8(Viola),P8(F Horn 1)&P8(Alto Trombone)&P8(Timpani)&U(Violin 2)&P8(Viola),P8(F Horn 1)&P8(Alto Trombone)&P8(Timpani)&U(Violin 1)&P8(Viola),P8(F Horn 1)&P8(Alto Trombone)&P8(Timpani)&P8(Violin 1)&P8(Violin 2),P8(Contrabass),P8(Violoncello)
2487.0,2509.0,Main Part,U(Main),P8(Bb Clarinet 2),U(Bb Clarinet 1),U(Oboe 2),P8(Oboe 1),U(Bassoon 2),U(Bassoon 1),,P8(Timpani),,,,,,,,,,P8(F Horn 2),U(Violin 2)&P8(Viola),U(Violin 1)&P8(Viola),P8(Violin 1)&P8(Violin 2),P8(Contrabass),P8(Violoncello)
2509.0,2513.0,U(Flute 2)&P8(F Horn 1)&P4(F Horn 2)&P4(Timpani),U(Flute 1)&P8(F Horn 1)&P4(F Horn 2)&P4(Timpani),P6(Oboe 2)&P6(Bb Clarinet 1)&P8(Bb Clarinet 2),P6(Oboe 1)&U(Bb Clarinet 1)&P6(Bb Clarinet 2),P6(Oboe 1)&U(Oboe 2)&P6(Bb Clarinet 2),P8(Oboe 1)&P6(Oboe 2)&P6(Bb Clarinet 1),U(Bassoon 2),U(Bassoon 1),P8(Flute 1)&P8(Flute 2)&P4(F Horn 2)&P4(Timpani),P4(Flute 1)&P4(Flute 2)&P4(F Horn 1)&P8(Timpani),P3(F Horn 4),P3(F Horn 3),Main Part,,,P3(Tenor Trombone)&P6(Bass Trombone)&P6(Bass Tuba)&P6(Violoncello)&P6(Contrabass),P3(Alto Trombone)&P4(Bass Trombone)&P4(Bass Tuba)&P4(Violoncello)&P4(Contrabass),P6(Alto Trombone)&P4(Tenor Trombone)&P8(Bass Tuba)&P8(Violoncello)&P8(Contrabass),P6(Alto Trombone)&P4(Tenor Trombone)&P8(Bass Trombone)&P8(Violoncello)&P8(Contrabass),P4(Flute 1)&P4(Flute 2)&P4(F Horn 1)&P8(F Horn 2),U(Violin 2)&P8(Viola),U(Violin 1)&P8(Viola),P8(Violin 1)&P8(Violin 2),P6(Alto Trombone)&P4(Tenor Trombone)&P8(Bass Trombone)&P8(Bass Tuba)&P8(Contrabass),P6(Alto Trombone)&P4(Tenor Trombone)&P8(Bass Trombone)&P8(Bass Tuba)&P8(Violoncello)
2513.0,2517.0,U(Flute 2)&P8(F Horn 1)&P4(F Horn 2)&P4(Timpani),U(Flute 1)&P8(F Horn 1)&P4(F Horn 2)&P4(Timpani),P6(Oboe 2)&P6(Bb Clarinet 1)&P8(Bb Clarinet 2),P6(Oboe 1)&U(Bb Clarinet 1)&P6(Bb Clarinet 2),P6(Oboe 1)&U(Oboe 2)&P6(Bb Clarinet 2),P8(Oboe 1)&P6(Oboe 2)&P6(Bb Clarinet 1),U(Bassoon 2),U(Bassoon 1),P8(Flute 1)&P8(Flute 2)&P4(F Horn 2)&P4(Timpani),P4(Flute 1)&P4(Flute 2)&P4(F Horn 1)&P8(Timpani),P3(F Horn 4),P3(F Horn 3),Main Part,,,P3(Tenor Trombone)&P6(Bass Trombone)&P6(Bass Tuba)&P6(Violoncello)&P6(Contrabass),P3(Alto Trombone)&P4(Bass Trombone)&P4(Bass Tuba)&P4(Violoncello)&P4(Contrabass),P6(Alto Trombone)&P4(Tenor Trombone)&P8(Bass Tuba)&P8(Violoncello)&P8(Contrabass),P6(Alto Trombone)&P4(Tenor Trombone)&P8(Bass Trombone)&P8(Violoncello)&P8(Contrabass),P4(Flute 1)&P4(Flute 2)&P4(F Horn 1)&P8(F Horn 2),U(Violin 2)&P8(Viola),U(Violin 1)&P8(Viola),P8(Violin 1)&P8(Violin 2),P6(Alto Trombone)&P4(Tenor Trombone)&P8(Bass Trombone)&P8(Bass Tuba)&P8(Contrabass),P6(Alto Trombone)&P4(Tenor Trombone)&P8(Bass Trombone)&P8(Bass Tuba)&P8(Violoncello)
2517.0,2521.0,U(Flute 2)&P8(F Horn 1)&P4(Timpani),U(Flute 1)&P8(F Horn 1)&P4(Timpani),P8(Bb Clarinet 2),U(Bb Clarinet 1)&P8(Bassoon 1)&P8(Bassoon 2)&P8(F Horn 2),U(Oboe 2)&P8(Bassoon 1)&P8(Bassoon 2)&P8(F Horn 2),P8(Oboe 1),P8(Oboe 2)&P8(Bb Clarinet 1)&P8(Bassoon 2)&P8(F Horn 2),P8(Oboe 2)&P8(Bb Clarinet 1)&P8(Bassoon 1)&P8(F Horn 2),P8(Flute 1)&P8(Flute 2)&P4(Timpani),P8(Oboe 2)&P8(Bb Clarinet 1)&P8(Bassoon 1)&P8(Bassoon 2),,,Main Part,,,,,P8(Bass Tuba)&P8(Violoncello)&P8(Contrabass),P8(Bass Trombone)&P8(Violoncello)&P8(Contrabass),P4(Flute 1)&P4(Flute 2)&P4(F Horn 1),U(Violin 2)&P8(Viola),U(Violin 1)&P8(Viola),P8(Violin 1)&P8(Violin 2),P8(Bass Trombone)&P8(Bass Tuba)&P8(Contrabass),P8(Bass Trombone)&P8(Bass Tuba)&P8(Violoncello)
2521.0,2527.0,U(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(Bb Clarinet 1)&P8(Bb Clarinet 2)&P8(Bassoon 1)&P8(Bassoon 2)&P8(F Horn 1)&P8(F Horn 2)&P8(F Horn 3)&P8(F Horn 4)&P8(Main)&P8(F Trumpet 2)&P8(F Trumpet 3)&P8(Alto Trombone)&P8(Tenor Trombone)&P8(Bass Trombone)&P8(Bass Tuba)&U(Violin 1)&U(Violin 2)&P8(Viola)&P8(Violoncello)&P8(Contrabass),U(Flute 1)&P8(Oboe 1)&P8(Oboe 2)&P8(Bb Clarinet 1)&P8(Bb Clarinet 2)&P8(Bassoon 1)&P8(Bassoon 2)&P8(F Horn 1)&P8(F Horn 2)&P8(F Horn 3)&P8(F Horn 4)&P8(Main)&P8(F Trumpet 2)&P8(F Trumpet 3)&P8(Alto Trombone)&P8(Tenor Trombone)&P8(Bass Trombone)&P8(Bass Tuba)&U(Violin 1)&U(Violin 2)&P8(Viola)&P8(Violoncello)&P8(Contrabass),P8(Flute 1)&P8(Flute 2)&P8(Oboe 2)&U(Bb Clarinet 1)&P8(Bb Clarinet 2)&P8(Bassoon 1)&P8(Bassoon 2)&P8(F Horn 1)&P8(F Horn 2)&P8(F Horn 3)&P8(F Horn 4)&P8(Main)&P8(F Trumpet 2)&P8(F Trumpet 3)&P8(Alto Trombone)&P8(Tenor Trombone)&P8(Bass Trombone)&P8(Bass Tuba)&P8(Violin 1)&P8(Violin 2)&P8(Viola)&P8(Violoncello)&P8(Contrabass),P8(Flute 1)&P8(Flute 2)&P8(Oboe 1)&P8(Bb Clarinet 1)&U(Bb Clarinet 2)&P8(Bassoon 1)&P8(Bassoon 2)&P8(F Horn 1)&P8(F Horn 2)&P8(F Horn 3)&P8(F Horn 4)&U(Main)&U(F Trumpet 2)&P8(F Trumpet 3)&P8(Alto Trombone)&P8(Tenor Trombone)&P8(Bass Trombone)&P8(Bass Tuba)&P8(Violin 1)&P8(Violin 2)&U(Viola)&P8(Violoncello)&P8(Contrabass),P8(Flute 1)&P8(Flute 2)&U(Oboe 1)&P8(Oboe 2)&P8(Bb Clarinet 2)&P8(Bassoon 1)&P8(Bassoon 2)&P8(F Horn 1)&P8(F Horn 2)&P8(F Horn 3)&P8(F Horn 4)&P8(Main)&P8(F Trumpet 2)&P8(F Trumpet 3)&P8(Alto Trombone)&P8(Tenor Trombone)&P8(Bass Trombone)&P8(Bass Tuba)&P8(Violin 1)&P8(Violin 2)&P8(Viola)&P8(Violoncello)&P8(Contrabass),P8(Flute 1)&P8(Flute 2)&P8(Oboe 1)&U(Oboe 2)&P8(Bb Clarinet 1)&P8(Bassoon 1)&P8(Bassoon 2)&P8(F Horn 1)&P8(F Horn 2)&P8(F Horn 3)&P8(F Horn 4)&U(Main)&U(F Trumpet 2)&P8(F Trumpet 3)&P8(Alto Trombone)&P8(Tenor Trombone)&P8(Bass Trombone)&P8(Bass Tuba)&P8(Violin 1)&P8(Violin 2)&U(Viola)&P8(Violoncello)&P8(Contrabass),P8(Flute 1)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(Bb Clarinet 1)&P8(Bb Clarinet 2)&P8(Bassoon 2)&P8(F Horn 1)&P8(F Horn 2)&P8(F Horn 3)&P8(F Horn 4)&P8(Main)&P8(F Trumpet 2)&P8(F Trumpet 3)&U(Alto Trombone)&U(Tenor Trombone)&P8(Bass Trombone)&P8(Bass Tuba)&P8(Violin 1)&P8(Violin 2)&P8(Viola)&U(Violoncello)&P8(Contrabass),P8(Flute 1)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(Bb Clarinet 1)&P8(Bb Clarinet 2)&P8(Bassoon 1)&P8(F Horn 1)&P8(F Horn 2)&P8(F Horn 3)&P8(F Horn 4)&P8(Main)&P8(F Trumpet 2)&P8(F Trumpet 3)&P8(Alto Trombone)&P8(Tenor Trombone)&U(Bass Trombone)&P8(Bass Tuba)&P8(Violin 1)&P8(Violin 2)&P8(Viola)&P8(Violoncello)&U(Contrabass),P8(Flute 1)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(Bb Clarinet 1)&P8(Bb Clarinet 2)&P8(Bassoon 1)&P8(Bassoon 2)&P8(F Horn 2)&U(F Horn 3)&P8(F Horn 4)&P8(Main)&P8(F Trumpet 2)&P8(F Trumpet 3)&P8(Alto Trombone)&P8(Tenor Trombone)&P8(Bass Trombone)&P8(Bass Tuba)&P8(Violin 1)&P8(Violin 2)&P8(Viola)&P8(Violoncello)&P8(Contrabass),P8(Flute 1)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(Bb Clarinet 1)&P8(Bb Clarinet 2)&P8(Bassoon 1)&P8(Bassoon 2)&P8(F Horn 1)&P8(F Horn 3)&P8(F Horn 4)&P8(Main)&P8(F Trumpet 2)&P8(F Trumpet 3)&P8(Alto Trombone)&P8(Tenor Trombone)&P8(Bass Trombone)&P8(Bass Tuba)&P8(Violin 1)&P8(Violin 2)&P8(Viola)&P8(Violoncello)&P8(Contrabass),P8(Flute 1)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(Bb Clarinet 1)&P8(Bb Clarinet 2)&P8(Bassoon 1)&P8(Bassoon 2)&U(F Horn 1)&P8(F Horn 2)&P8(F Horn 4)&P8(Main)&P8(F Trumpet 2)&P8(F Trumpet 3)&P8(Alto Trombone)&P8(Tenor Trombone)&P8(Bass Trombone)&P8(Bass Tuba)&P8(Violin 1)&P8(Violin 2)&P8(Viola)&P8(Violoncello)&P8(Contrabass),P8(Flute 1)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(Bb Clarinet 1)&P8(Bb Clarinet 2)&P8(Bassoon 1)&P8(Bassoon 2)&P8(F Horn 1)&P8(F Horn 2)&P8(F Horn 3)&P8(Main)&P8(F Trumpet 2)&P8(F Trumpet 3)&P8(Alto Trombone)&P8(Tenor Trombone)&P8(Bass Trombone)&P8(Bass Tuba)&P8(Violin 1)&P8(Violin 2)&P8(Viola)&P8(Violoncello)&P8(Contrabass),Main Part,P8(Flute 1)&P8(Flute 2)&P8(Oboe 1)&U(Oboe 2)&P8(Bb Clarinet 1)&U(Bb Clarinet 2)&P8(Bassoon 1)&P8(Bassoon 2)&P8(F Horn 1)&P8(F Horn 2)&P8(F Horn 3)&P8(F Horn 4)&U(Main)&P8(F Trumpet 3)&P8(Alto Trombone)&P8(Tenor Trombone)&P8(Bass Trombone)&P8(Bass Tuba)&P8(Violin 1)&P8(Violin 2)&U(Viola)&P8(Violoncello)&P8(Contrabass),P8(Flute 1)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(Bb Clarinet 1)&P8(Bb Clarinet 2)&P8(Bassoon 1)&P8(Bassoon 2)&P8(F Horn 1)&P8(F Horn 2)&P8(F Horn 3)&P8(F Horn 4)&P8(Main)&P8(F Trumpet 2)&P8(Alto Trombone)&P8(Tenor Trombone)&P8(Bass Trombone)&P8(Bass Tuba)&P8(Violin 1)&P8(Violin 2)&P8(Viola)&P8(Violoncello)&P8(Contrabass),P8(Flute 1)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(Bb Clarinet 1)&P8(Bb Clarinet 2)&U(Bassoon 1)&P8(Bassoon 2)&P8(F Horn 1)&P8(F Horn 2)&P8(F Horn 3)&P8(F Horn 4)&P8(Main)&P8(F Trumpet 2)&P8(F Trumpet 3)&U(Tenor Trombone)&P8(Bass Trombone)&P8(Bass Tuba)&P8(Violin 1)&P8(Violin 2)&P8(Viola)&U(Violoncello)&P8(Contrabass),P8(Flute 1)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(Bb Clarinet 1)&P8(Bb Clarinet 2)&U(Bassoon 1)&P8(Bassoon 2)&P8(F Horn 1)&P8(F Horn 2)&P8(F Horn 3)&P8(F Horn 4)&P8(Main)&P8(F Trumpet 2)&P8(F Trumpet 3)&U(Alto Trombone)&P8(Bass Trombone)&P8(Bass Tuba)&P8(Violin 1)&P8(Violin 2)&P8(Viola)&U(Violoncello)&P8(Contrabass),P8(Flute 1)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(Bb Clarinet 1)&P8(Bb Clarinet 2)&P8(Bassoon 1)&U(Bassoon 2)&P8(F Horn 1)&P8(F Horn 2)&P8(F Horn 3)&P8(F Horn 4)&P8(Main)&P8(F Trumpet 2)&P8(F Trumpet 3)&P8(Alto Trombone)&P8(Tenor Trombone)&P8(Bass Tuba)&P8(Violin 1)&P8(Violin 2)&P8(Viola)&P8(Violoncello)&U(Contrabass),P8(Flute 1)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(Bb Clarinet 1)&P8(Bb Clarinet 2)&P8(Bassoon 1)&P8(Bassoon 2)&P8(F Horn 1)&P8(F Horn 2)&P8(F Horn 3)&P8(F Horn 4)&P8(Main)&P8(F Trumpet 2)&P8(F Trumpet 3)&P8(Alto Trombone)&P8(Tenor Trombone)&P8(Bass Trombone)&P8(Violin 1)&P8(Violin 2)&P8(Viola)&P8(Violoncello)&P8(Contrabass),,U(Flute 1)&U(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(Bb Clarinet 1)&P8(Bb Clarinet 2)&P8(Bassoon 1)&P8(Bassoon 2)&P8(F Horn 1)&P8(F Horn 2)&P8(F Horn 3)&P8(F Horn 4)&P8(Main)&P8(F Trumpet 2)&P8(F Trumpet 3)&P8(Alto Trombone)&P8(Tenor Trombone)&P8(Bass Trombone)&P8(Bass Tuba)&U(Violin 2)&P8(Viola)&P8(Violoncello)&P8(Contrabass),U(Flute 1)&U(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(Bb Clarinet 1)&P8(Bb Clarinet 2)&P8(Bassoon 1)&P8(Bassoon 2)&P8(F Horn 1)&P8(F Horn 2)&P8(F Horn 3)&P8(F Horn 4)&P8(Main)&P8(F Trumpet 2)&P8(F Trumpet 3)&P8(Alto Trombone)&P8(Tenor Trombone)&P8(Bass Trombone)&P8(Bass Tuba)&U(Violin 1)&P8(Viola)&P8(Violoncello)&P8(Contrabass),P8(Flute 1)&P8(Flute 2)&P8(Oboe 1)&U(Oboe 2)&P8(Bb Clarinet 1)&U(Bb Clarinet 2)&P8(Bassoon 1)&P8(Bassoon 2)&P8(F Horn 1)&P8(F Horn 2)&P8(F Horn 3)&P8(F Horn 4)&U(Main)&U(F Trumpet 2)&P8(F Trumpet 3)&P8(Alto Trombone)&P8(Tenor Trombone)&P8(Bass Trombone)&P8(Bass Tuba)&P8(Violin 1)&P8(Violin 2)&P8(Violoncello)&P8(Contrabass),P8(Flute 1)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(Bb Clarinet 1)&P8(Bb Clarinet 2)&U(Bassoon 1)&P8(Bassoon 2)&P8(F Horn 1)&P8(F Horn 2)&P8(F Horn 3)&P8(F Horn 4)&P8(Main)&P8(F Trumpet 2)&P8(F Trumpet 3)&U(Alto Trombone)&U(Tenor Trombone)&P8(Bass Trombone)&P8(Bass Tuba)&P8(Violin 1)&P8(Violin 2)&P8(Viola)&P8(Contrabass),P8(Flute 1)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(Bb Clarinet 1)&P8(Bb Clarinet 2)&P8(Bassoon 1)&U(Bassoon 2)&P8(F Horn 1)&P8(F Horn 2)&P8(F Horn 3)&P8(F Horn 4)&P8(Main)&P8(F Trumpet 2)&P8(F Trumpet 3)&P8(Alto Trombone)&P8(Tenor Trombone)&U(Bass Trombone)&P8(Bass Tuba)&P8(Violin 1)&P8(Violin 2)&P8(Viola)&P8(Violoncello)
