score_qstamp,qstamp,measure,beat,726696_tstamp,728534_tstamp,729214_tstamp,726691_tstamp,729227_tstamp,726680_tstamp,726652_tstamp,726628_tstamp,726688_tstamp,726641_tstamp
357.8333,357.8333,240,1.2222,629.2167,577.0567,513.1767,624.7767,572.9367,804.1567,424.4367,790.4967,665.2967,523.1567
358.0,358.0,240,1.3333,629.5342,577.6742,513.3942,624.9942,573.1742,804.3742,424.6342,790.7342,665.7742,523.4342
358.1667,358.1667,240,1.4444,629.8116,578.1548,513.6116,625.2916,573.4832,804.6916,424.7943,791.0316,666.7316,523.7516
358.3333,358.3333,240,1.5556,630.0289,578.6289,513.8289,625.5267,573.7089,804.9089,424.9889,791.2489,667.7289,523.9689
358.5,358.5,240,1.6667,630.3252,578.9652,514.0463,625.823,573.9863,805.1263,425.2063,791.4863,667.9463,524.1863
358.6667,358.6667,240,1.7778,630.6038,579.2238,514.2638,626.8838,574.2038,805.3638,425.354,791.8038,668.1838,524.4352
358.8333,358.8333,240,1.8889,630.8411,579.5411,514.4211,627.1211,574.4211,805.6233,425.5411,792.0222,668.4022,524.7011
359.0,359.0,241,1.0,631.0785,579.7785,514.6385,627.357,574.7985,806.5785,425.7392,792.2585,669.5385,524.937
359.1667,359.1667,241,1.1111,631.3959,580.0959,514.8559,627.7159,575.0359,806.8359,425.9559,792.5118,669.8759,525.1759
359.3333,359.3333,241,1.2222,631.6132,580.3332,515.0732,627.9332,575.2532,807.0532,426.1532,792.7332,670.1132,525.3932
359.5,359.5,241,1.3333,631.9014,582.1507,515.2907,628.1907,575.6307,807.3507,426.3107,792.9507,670.4107,525.6107
359.6667,359.6667,241,1.4444,632.2481,582.4281,515.5481,628.5281,575.8881,807.5681,426.5281,793.3081,670.9881,525.8881
359.8333,359.8333,241,1.5556,632.4708,582.6508,515.7654,628.7454,576.1054,807.7908,426.6854,793.5254,671.2054,526.1054
360.0,360.0,241,1.6667,632.7028,582.9428,515.9628,628.9828,576.4228,808.0428,426.9028,793.7628,671.5428,526.3228
360.1667,360.1667,241,1.7778,632.9803,583.2203,516.1803,629.2403,576.7603,808.2803,427.0603,794.0403,671.8803,526.5803
360.3333,360.3333,241,1.8889,633.2776,583.4376,516.5776,629.4576,576.9776,808.4976,427.2388,794.2776,672.1176,526.7976
360.5,360.5,242,1.0,633.495,583.675,516.795,629.775,577.29,808.75,427.4375,794.535,672.375,527.055
360.6667,360.6667,242,1.1111,633.7525,583.9325,517.0125,630.1525,577.5725,809.0525,427.6325,794.7725,672.6925,527.3525
360.8333,360.8333,242,1.2222,634.0098,584.1898,517.2796,630.4698,577.8396,809.3098,427.8498,795.0698,672.9698,527.5898
361.0,361.0,242,1.3333,634.2872,584.4272,517.6472,630.8072,578.1872,809.5272,428.0672,795.2872,673.2016,527.8072
361.1667,361.1667,242,1.4444,634.5446,584.6846,517.8846,631.0846,578.4446,809.7492,428.2846,795.6046,673.4892,528.0892
361.3333,361.3333,242,1.5556,634.8219,584.9495,518.2657,631.3638,578.6819,810.0219,428.5219,795.8219,673.7495,528.3419
361.5,361.5,242,1.6667,635.0994,585.2594,518.5194,631.6594,578.9394,810.2394,428.7394,796.0794,674.0394,528.5788
361.6667,361.6667,242,1.7778,635.4168,585.5168,520.4464,631.8968,579.2168,810.5368,428.9568,796.4568,674.3168,528.8768
361.8333,361.8333,242,1.8889,635.6941,585.7341,520.8282,632.1141,579.5341,810.7741,429.1741,796.6741,674.6141,529.2141
362.0,362.0,243,1.0,635.9515,586.006,522.9345,632.3315,579.7915,811.0115,429.3858,796.9145,674.9115,529.5315
363.0,363.0,243,1.6667,637.5159,587.8159,525.2154,633.7559,581.5918,812.8159,430.5359,798.5359,677.0559,531.4436
363.375,363.375,243,1.9167,638.225,588.545,527.045,634.445,582.245,813.425,430.965,799.265,677.785,532.045
363.5,363.5,244,1.0,638.4081,588.7281,527.2281,634.6281,582.4081,813.6481,431.1281,799.4281,678.0081,532.2681
365.0,365.0,245,1.0,640.7646,591.2846,529.4046,637.0246,585.0846,816.2046,432.7846,801.6846,681.3246,534.7446
366.0,366.0,245,1.6667,642.6289,596.7625,591.2667,638.8289,586.8489,817.9089,433.9289,803.5089,683.6089,536.3889
366.5,366.5,246,1.0,643.2811,599.6411,595.5011,639.4611,587.6211,818.8011,434.5811,804.3211,684.5011,537.0411
367.5,367.5,246,1.6667,644.8855,612.7455,706.9855,641.1455,589.3255,820.5655,435.6855,806.0255,686.7855,538.9255
367.875,367.875,246,1.9167,645.6838,613.2346,707.4746,641.8746,590.0692,821.2746,436.2146,806.6946,687.7638,539.6946
368.0,368.0,247,1.0,645.8752,613.3976,707.6376,642.0728,590.2728,821.5608,436.3776,806.8928,688.0256,539.8928
369.5,369.5,248,1.0,648.4684,615.3542,709.6942,644.5942,592.9026,825.5168,438.2342,809.5214,692.8368,542.944
