qstamp,tstamp,measure,beat,Tromba 1,Tromba 2,Tromba 3,Timpani,Traverso 1,Traverso 2,Oboe 1,Oboe 2,Violin 1,Violin 2,Viola,Soprano 1,Soprano 2,Alto,Tenor,Bass,Continuo
914.0,313.0257,229,2.0,A4,A4,A4,A2,G5,G5,G5,r,G5,r,r,G5,r,E4,C#4,E3,E3
915.0,313.2866,229,2.5,A4,A4,A4,A2,G5,G5,G5,A4,G5,A4,E4,G5,E5,E4,C#4,C#3,C#3
915.5,313.417,229,2.75,A4,A4,A4,A2,G5,G5,G5,C#5,G5,C#5,A4,G5,E5,E4,C#4,E3,E3
916.0,313.5475,230,1.0,A4,A4,A4,A2,G5,G5,G5,E5,G5,E5,C#5,G5,C#5,E4,C#4,A3,A3
917.0,313.8083,230,1.5,A4,A4,A4,A2,C#5,C#5,C#5,r,C#5,r,r,C#5,E5,A4,A3,E3,E3
917.5,313.9388,230,1.75,A4,A4,A4,A2,E5,E5,E5,r,E5,r,r,E5,E5,A4,C#4,A3,A3
918.0,314.0692,230,2.0,A4,A4,A4,A2,G5,G5,G5,r,G5,r,r,G5,A4,A4,E4,C#4,C#4
919.0,314.3301,230,2.5,A4,A4,A4,A2,G5,G5,G5,C#5,G5,C#5,E4,G5,E5,A4,C#4,A3,A3
919.5,314.4605,230,2.75,A4,A4,A4,A2,G5,G5,G5,E5,G5,E5,A4,G5,E5,A4,E4,C#4,C#4
920.0,314.5909,231,1.0,A4,A4,A4,D3,F#5,F#5,F#5,D5,F#5,D5,A4,F#5,D5,A4,F#4,D4,D4
920.5,314.7214,231,1.25,A4,A4,A4,D3,E5,F#5,E5,D5,E5,D5,A4,F#5,D5,A4,F#4,D4,D4
921.0,314.8518,231,1.5,D5,A4,A4,D3,D5,A4,D5,A4,D5,A4,F#4,F#5,D5,A4,A3,D4,D3
921.5,314.9823,231,1.75,E5,A4,A4,D3,E5,A4,E5,A4,E5,A4,F#4,F#5,D5,A4,A3,D4,D3
922.0,315.1127,231,2.0,F#5,D5,A4,D3,F#5,F#5,F#5,D5,F#5,D5,B4,r,r,r,D4,r,D4
922.5,315.2431,231,2.25,G5,E5,A4,D3,G5,G5,G5,E5,G5,E5,B4,r,r,r,D4,r,D4
923.0,315.3736,231,2.5,A5,F#5,r,r,A5,A5,A5,F#5,A5,F#5,F#4,F#5,D5,A4,D4,B3,B3
923.5,315.504,231,2.75,B5,G5,r,r,B5,B5,B5,G5,B5,G5,E4,G5,C#5,G4,D4,B3,B3
924.0,315.6344,232,1.0,A5,F#5,r,r,A5,A5,A5,F#5,A5,F#5,F#4,F#5,D5,A4,D4,F#3,F#3
925.0,315.8953,232,1.5,G5,E5,r,r,G5,G5,G5,E5,G5,E5,G4,E5,B4,G4,D4,B3,B3
925.5,316.0257,232,1.75,F#5,D5,r,r,F#5,F#5,F#5,D5,F#5,D5,A4,D5,B4,F#4,D4,B3,B3
926.0,316.1562,232,2.0,G5,E5,r,r,G5,G5,G5,E5,G5,E5,B4,E5,B4,G4,B3,G3,G3
927.0,316.417,232,2.5,F#5,E5,A4,A2,F#5,F#5,F#5,D5,F#5,D5,A4,D5,A4,F#4,F#3,A3,A3
927.5,316.5475,232,2.75,E5,C#5,A4,A2,E5,E5,E5,C#5,E5,C#5,A4,C#5,A4,E4,A3,A3,A3
928.0,316.6779,233,1.0,F#5,D5,A4,D3,F#5,F#5,F#5,D5,F#5,D5,A4,D5,A4,F#4,A3,D3,D3
929.0,316.9388,233,1.5,D5,A4,F#4,r,D5,D5,D5,A4,D5,A4,F#4,D5,A4,F#4,A3,D3,D2
930.0,317.1996,233,2.0,r,r,r,r,r,r,r,r,r,r,A3,r,r,r,A3,r,D3
930.5,317.3301,233,2.25,r,r,r,r,r,r,r,r,r,r,B3,r,r,r,B3,r,D3
931.0,317.4605,233,2.5,r,r,r,r,r,r,r,r,r,r,G3,r,r,r,G3,r,D3
931.5,317.5909,233,2.75,r,r,r,r,r,r,r,r,r,r,A3,r,r,r,A3,r,D3
932.0,317.7214,234,1.0,r,r,r,r,r,r,r,r,r,r,B3,r,r,r,B3,r,D3
932.5,317.8518,234,1.25,r,r,r,r,r,r,r,r,r,r,C#4,r,r,r,C#4,r,D3
933.0,317.9823,234,1.5,r,r,r,r,r,r,r,r,r,r,A3,r,r,r,A3,r,D3
933.5,318.1127,234,1.75,r,r,r,r,r,r,r,r,r,r,B3,r,r,r,B3,r,D3
934.0,318.2431,234,2.0,r,r,r,r,r,r,r,r,r,r,C#4,r,r,r,C#4,r,C#3
934.5,318.3736,234,2.25,r,r,r,r,r,r,r,r,r,r,D4,r,r,r,D4,r,C#3
935.0,318.504,234,2.5,r,r,r,r,r,r,r,r,r,r,B3,r,r,r,B3,r,C#3
935.5,318.6344,234,2.75,r,r,r,r,r,r,r,r,r,r,C#4,r,r,r,C#4,r,C#3
936.0,318.7649,235,1.0,r,r,r,r,r,r,r,r,r,r,D4,r,r,r,D4,r,B2
936.5,318.8953,235,1.25,r,r,r,r,r,r,r,r,r,r,E4,r,r,r,E4,r,B2
937.0,319.0257,235,1.5,r,r,r,r,r,r,r,r,r,r,C#4,r,r,r,C#4,r,D3
937.5,319.1562,235,1.75,r,r,r,r,r,r,r,r,r,r,D4,r,r,r,D4,r,D3
938.0,319.2866,235,2.0,r,r,r,r,r,r,r,r,r,D4,B3,r,r,D4,B3,r,G3
938.5,319.417,235,2.25,r,r,r,r,r,r,r,r,r,E4,B3,r,r,E4,B3,r,G3
939.0,319.5475,235,2.5,r,r,r,r,r,r,r,r,r,C#4,B3,r,r,C#4,B3,r,G3
939.5,319.6779,235,2.75,r,r,r,r,r,r,r,r,r,D4,B3,r,r,D4,B3,r,G3
940.0,319.8083,236,1.0,r,r,r,r,r,r,r,r,r,E4,C#4,r,r,E4,C#4,r,G3
940.5,319.9388,236,1.25,r,r,r,r,r,r,r,r,r,F#4,C#4,r,r,F#4,C#4,r,G3
941.0,320.0692,236,1.5,r,r,r,r,r,r,r,r,r,D4,C#4,r,r,D4,C#4,r,G3
941.5,320.1996,236,1.75,r,r,r,r,r,r,r,r,r,E4,C#4,r,r,E4,C#4,r,G3
942.0,320.3301,236,2.0,r,r,r,r,r,r,r,r,r,F#4,E-4,r,r,F#4,E-4,r,F#3
942.5,320.4605,236,2.25,r,r,r,r,r,r,r,r,r,G4,E-4,r,r,G4,E-4,r,F#3
943.0,320.5909,236,2.5,r,r,r,r,r,r,r,r,r,E4,E-4,r,r,E4,E-4,r,F#3
943.5,320.7214,236,2.75,r,r,r,r,r,r,r,r,r,F#4,E-4,r,r,F#4,E-4,r,F#3
944.0,320.8518,237,1.0,r,r,r,r,r,r,r,r,r,G4,E4,r,r,G4,E4,r,E3
944.5,320.9823,237,1.25,r,r,r,r,r,r,r,r,r,A4,F#4,r,r,A4,F#4,r,E3
945.0,321.1127,237,1.5,r,r,r,r,r,r,r,r,r,F#4,D4,r,r,F#4,D4,r,E3
945.5,321.2431,237,1.75,r,r,r,r,r,r,r,r,r,G4,E4,r,r,G4,E4,r,E3
946.0,321.3736,237,2.0,r,r,r,r,C#5,A4,C#5,A4,C#5,E4,C#4,C#5,A4,E4,C#4,r,A3
946.5,321.504,237,2.25,r,r,r,r,D5,B4,D5,B4,D5,E4,C#4,D5,B4,E4,C#4,r,A3
947.0,321.6344,237,2.5,r,r,r,r,B4,G4,B4,G4,B4,E4,C#4,B4,G4,E4,C#4,r,A3
947.5,321.7649,237,2.75,r,r,r,r,C#5,A4,C#5,A4,C#5,E4,C#4,C#5,A4,E4,C#4,r,A3
948.0,321.8953,238,1.0,r,r,r,r,D5,B4,D5,B4,D5,F#4,B3,D5,B4,F#4,B3,r,A3
948.5,322.0257,238,1.25,r,r,r,r,E5,C#5,E5,C#5,E5,F#4,B3,E5,C#5,F#4,B3,r,A3
949.0,322.1562,238,1.5,r,r,r,r,C#5,A4,C#5,A4,C#5,F#4,B3,C#5,A4,F#4,B3,r,A3
949.5,322.2866,238,1.75,r,r,r,r,D5,B4,D5,B4,D5,F#4,B3,D5,B4,F#4,B3,r,A3
950.0,322.417,238,2.0,r,r,r,r,E5,C#5,E5,C#5,E5,G4,E4,E5,C#5,G4,E4,r,G3
950.5,322.5475,238,2.25,r,r,r,r,F#5,D5,F#5,D5,F#5,G4,E4,F#5,D5,G4,E4,r,G3
951.0,322.6779,238,2.5,r,r,r,r,D5,B4,D5,B4,D5,G4,E4,D5,B4,G4,E4,r,G3
951.5,322.8083,238,2.75,r,r,r,r,E5,C#5,E5,C#5,E5,G4,E4,E5,C#5,G4,E4,r,G3
952.0,322.9388,239,1.0,r,r,r,r,F#5,D5,F#5,D5,F#5,A4,A3,F#5,D5,A4,A3,r,F#3
952.5,323.0692,239,1.25,r,r,r,r,G5,E5,G5,E5,G5,B4,A3,G5,E5,B4,A3,r,F#3
953.0,323.1996,239,1.5,r,r,r,r,E5,C#5,E5,C#5,E5,G4,B-3,E5,C#5,G4,B-3,r,F#3
953.5,323.3301,239,1.75,r,r,r,r,F#5,D5,F#5,D5,F#5,A4,B-3,F#5,D5,A4,B-3,r,F#3
954.0,323.4605,239,2.0,r,r,r,r,D5,B4,D5,B4,D5,F#4,B3,D5,B4,F#4,B3,r,G3
954.5,323.5909,239,2.25,r,r,r,r,D5,C#5,D5,B4,D5,F#4,C#4,D5,B4,F#4,C#4,r,G3
955.0,323.7214,239,2.5,r,r,r,r,D5,A4,D5,B4,D5,F#4,A3,D5,B4,F#4,A3,r,G3
955.5,323.8518,239,2.75,r,r,r,r,D5,B4,D5,B4,D5,F#4,B3,D5,B4,F#4,B3,r,G3
956.0,323.9823,240,1.0,r,r,r,r,E5,C#5,E5,A4,E5,E4,C#4,E5,A4,E4,C#4,r,G3
956.5,324.1127,240,1.25,r,r,r,r,E5,D5,E5,A4,E5,E4,D4,E5,A4,E4,D4,r,G3
957.0,324.2431,240,1.5,r,r,r,r,E5,B4,E5,A4,E5,E4,B3,E5,A4,E4,B3,r,G3
957.5,324.3736,240,1.75,r,r,r,r,E5,C#5,E5,A4,E5,E4,C#4,E5,A4,E4,C#4,r,G3
958.0,324.504,240,2.0,r,r,r,r,F#5,E-5,F#5,A5,F#5,A3,E-4,F#5,A4,A3,E-4,r,F#3
958.5,324.6344,240,2.25,r,r,r,r,F#5,E5,F#5,A5,F#5,A3,E4,F#5,A4,A3,E4,r,F#3
959.0,324.7649,240,2.5,r,r,r,r,F#5,C#5,F#5,A5,F#5,A3,C#4,F#5,A4,A3,C#4,r,F#3
959.5,324.8953,240,2.75,r,r,r,r,F#5,E-5,F#5,A5,F#5,A3,E-4,F#5,A4,A3,E-4,r,F#3
960.0,325.0257,241,1.0,r,r,r,r,G5,E5,G5,G5,G5,B3,E4,G5,G4,B3,E4,r,E3
960.5,325.1562,241,1.25,r,r,r,r,G5,F#5,G5,A5,G5,B3,F#4,G5,G4,B3,F#4,r,E3
961.0,325.2866,241,1.5,r,r,r,r,G4,D5,G4,F#5,G4,B4,D4,G4,G4,B3,D4,r,E2
961.5,325.417,241,1.75,r,r,r,r,G4,E5,G4,G5,G4,B4,E4,G4,G4,B3,E4,r,E2
962.0,325.5475,241,2.0,r,r,r,r,G5,C#5,G5,E5,G5,E5,C#4,G5,E5,r,C#4,E3,E3
962.5,325.6779,241,2.25,r,r,r,r,G5,D5,G5,E5,G5,E5,D4,G5,E5,r,D4,F#3,F#3
963.0,325.8083,241,2.5,r,r,r,r,G5,B4,G5,E5,G5,E5,B3,G5,E5,r,B3,D3,D3
963.5,325.9388,241,2.75,r,r,r,r,G5,C#5,G5,E5,G5,E5,C#4,G5,E5,r,C#4,E3,E3
964.0,326.0692,242,1.0,r,r,r,r,G5,A4,G5,E5,G5,E5,A3,G5,E5,r,A3,F#3,F#3
964.5,326.1996,242,1.25,r,r,r,r,G5,B4,G5,E5,G5,E5,B3,G5,E5,r,B3,G3,G3
965.0,326.3301,242,1.5,r,r,r,r,G5,G4,G5,E5,G5,E5,G3,G5,E5,r,G3,E3,E3
965.5,326.4605,242,1.75,r,r,r,r,G5,A4,G5,E5,G5,E5,A3,G5,E5,r,A3,F#3,F#3
966.0,326.5909,242,2.0,r,r,r,r,F#5,B4,F#5,D5,F#5,D5,B3,F#5,D5,r,B3,G3,G3
966.5,326.7214,242,2.25,r,r,r,r,F#5,C#5,F#5,D5,F#5,D5,C#4,F#5,D5,r,C#4,A3,A3
967.0,326.8518,242,2.5,r,r,r,r,F#5,A4,F#5,D5,F#5,D5,A3,F#5,D5,r,A3,F#3,F#3
967.5,326.9823,242,2.75,r,r,r,r,F#5,B4,F#5,D5,F#5,D5,B3,F#5,D5,r,B3,G3,G3
968.0,327.1127,243,1.0,r,r,r,r,E5,C#5,E5,D5,E5,D5,C#4,E5,D5,r,C#4,A3,A3
968.5,327.2431,243,1.25,r,r,r,r,E5,D5,E5,D5,E5,D5,D4,E5,D5,r,D4,A3,A3
969.0,327.3736,243,1.5,r,r,r,r,A4,E5,A4,C#5,A4,C#5,E4,A4,C#5,r,E4,A2,A2
969.5,327.504,243,1.75,r,r,r,r,A4,D5,A4,B4,A4,C#5,D4,A4,B4,r,D4,A2,A2
970.0,327.6344,243,2.0,E5,A4,r,r,A5,C#5,A5,A4,A5,E4,C#4,A5,A4,E4,C#4,r,r
970.5,327.7649,243,2.25,F#5,A4,r,r,A5,D5,A5,B4,A5,F#4,D4,A5,B4,F#4,D4,r,r
971.0,327.8953,243,2.5,D5,A4,r,r,A5,B4,A5,G4,A5,D4,B3,A5,G4,D4,B3,A3,A3
971.5,328.0257,243,2.75,E5,A4,r,r,A5,C#5,A5,A4,A5,E4,C#4,A5,A4,E4,C#4,G3,G3
972.0,328.1562,244,1.0,F#5,D5,r,r,A5,D5,A5,B4,A5,F#4,D4,A5,B4,F#4,D4,F#3,F#3
972.5,328.2866,244,1.25,G5,E5,r,r,A5,E5,A5,C#5,A5,G4,E4,A5,C#5,G4,E4,F#3,F#3
973.0,328.417,244,1.5,E5,C#5,r,r,A5,C#5,A5,A4,A5,E4,C#4,A5,A4,E4,C#4,G3,G3
973.5,328.5475,244,1.75,F#5,D5,r,r,A5,D5,A5,B4,A5,F#4,D4,A5,B4,F#4,D4,F#3,F#3
974.0,328.6779,244,2.0,G5,E5,r,r,G5,E5,G5,C#5,G5,G4,E4,G5,C#5,G4,E4,E3,E3
974.5,328.8083,244,2.25,A5,F#5,r,r,G5,F#5,G5,D5,G5,A4,F#4,G5,D5,A4,F#4,E3,E3
975.0,328.9388,244,2.5,F#5,D5,r,r,G5,D5,G5,B4,G5,F#4,D4,G5,B4,F#4,D4,F#3,F#3
975.5,329.0692,244,2.75,G5,E5,r,r,G5,E5,G5,C#5,G5,G4,E4,G5,C#5,G4,E4,E3,E3
976.0,329.1996,245,1.0,A5,F#5,r,r,F#5,F#5,F#5,D5,F#5,A4,F#4,F#5,D5,A4,F#4,D3,D3
976.5,329.3301,245,1.25,A5,F#5,r,r,F#5,F#5,F#5,D5,F#5,A4,E4,F#5,D5,A4,F#4,C#3,C#3
977.0,329.4605,245,1.5,A5,F#5,r,r,D5,D5,D5,A4,D5,F#4,F#4,D5,A4,F#4,F#4,D3,D3
977.5,329.5909,245,1.75,A5,F#5,r,r,D5,D5,D5,A4,D5,F#4,G4,D5,A4,F#4,F#4,E3,E3
978.0,329.7214,245,2.0,A5,F#5,D5,D3,A4,A4,A4,D5,A4,D5,A4,A4,D5,r,F#4,F#3,F#3
978.5,329.8518,245,2.25,A5,F#5,D5,D3,B4,B4,B4,D5,B4,D5,A4,B4,D5,r,F#4,G3,G3
979.0,329.9823,245,2.5,A5,F#5,r,r,G4,G4,G4,D5,G4,D5,G4,G4,D5,r,F#4,E3,E3
979.5,330.1127,245,2.75,A5,F#5,r,r,A4,A4,A4,D5,A4,D5,F#4,A4,D5,r,F#4,F#3,F#3
980.0,330.2431,246,1.0,A5,F#5,D4,D3,B4,B4,B4,D5,B4,D5,E4,B4,D5,r,F#4,G3,G3
980.5,330.3736,246,1.25,A5,F#5,D4,D3,C#5,C#5,C#5,D5,C#5,D5,E4,C#5,D5,r,F#4,A3,A3
981.0,330.504,246,1.5,A5,G5,r,r,A4,A4,A4,D5,A4,D5,E4,A4,D5,r,F#4,F#3,F#3
981.5,330.6344,246,1.75,A5,F#5,r,r,B4,B4,B4,D5,B4,D5,E4,B4,D5,r,F#4,G3,G3
982.0,330.7649,246,2.0,A5,E5,A4,A2,C#5,C#5,C#5,C#5,C#5,C#5,E4,C#5,C#5,A4,E4,A3,A3
982.5,330.8953,246,2.25,A5,E5,A4,A2,D5,D5,D5,B4,D5,B4,E4,D5,C#5,A4,E4,B3,B3
983.0,331.0257,246,2.5,A5,F#5,r,r,B4,B4,B4,A4,B4,A4,E4,B4,A4,A4,E4,G3,G3
983.5,331.1562,246,2.75,A5,E5,r,r,C#5,C#5,C#5,G4,C#5,G4,E4,C#5,A4,A4,E4,A3,A3
984.0,331.2866,247,1.0,A5,D5,F#4,D3,D5,D5,D5,F#4,D5,F#4,D4,D5,F#4,A4,D4,B3,B3
984.5,331.417,247,1.25,A5,D5,F#4,D3,E5,E5,E5,A4,E5,A4,D4,E5,F#4,A4,D4,C#4,C#4
985.0,331.5475,247,1.5,A5,r,r,r,C#5,C#5,C#5,G4,C#5,G4,D4,C#5,F#4,A4,D4,A3,A3
985.5,331.6779,247,1.75,A5,r,r,r,D5,D5,D5,F#4,D5,F#4,D4,D5,F#4,A4,D4,B3,B3
986.0,331.8083,247,2.0,A5,E5,A4,A2,E5,E5,E5,E4,E5,E4,A3,E5,E4,A4,A3,C#4,C#4
986.5,331.9388,247,2.25,A5,E5,A4,A2,F#5,F#5,F#5,E4,F#5,E4,A3,F#5,E4,A4,A3,D4,D4
987.0,332.0692,247,2.5,A5,r,r,r,D5,D5,D5,E5,D5,E5,A3,D5,E5,A4,A3,B3,B3
987.5,332.1996,247,2.75,A5,r,r,r,E5,E5,E5,E5,E5,E5,A3,E5,E5,A4,A3,C#4,C#4
988.0,332.3301,248,1.0,A5,F#5,D5,D3,F#5,F#5,F#5,D5,F#5,D5,A4,F#5,D5,A4,A3,D4,D4
989.0,332.5909,248,1.5,r,r,r,r,E5,E5,E5,E5,E5,E5,G4,E5,E5,G4,B3,B3,B3
989.5,332.7214,248,1.75,r,r,r,r,D5,D5,D5,F#5,D5,F#5,F#4,D5,F#5,F#4,B3,B3,B3
990.0,332.8518,248,2.0,r,r,r,r,F#5,F#5,F#5,G5,F#5,G5,B4,F#5,G5,B4,B3,G3,G3
990.5,332.9823,248,2.25,r,r,r,r,E5,E5,E5,G5,E5,G5,B4,E5,G5,B4,B3,G3,G3
991.0,333.1127,248,2.5,r,r,r,r,D5,D5,D5,E5,D5,E5,A4,D5,E5,A4,E4,A3,A3
991.5,333.2431,248,2.75,r,r,r,r,C#5,C#5,C#5,E5,C#5,E5,A4,C#5,E5,A4,E4,A3,A3
992.0,333.3736,249,1.0,r,r,r,r,D5,D5,D5,F#5,D5,F#5,A4,D5,F#5,A4,D4,D3,D3
992.5,333.504,249,1.25,A5,F#5,r,r,D5,D5,D5,F#5,D5,F#5,A4,D5,F#5,A4,D4,D3,D3
993.0,333.6344,249,1.5,G5,E5,r,r,A4,A4,A4,D5,A4,D5,F#4,A4,D5,A4,F#4,D4,r
993.5,333.7649,249,1.75,A5,F#5,r,r,A4,A4,A4,D5,A4,D5,F#4,A4,D5,A4,F#4,C#4,r
994.0,333.8953,249,2.0,F#5,D5,D4,D3,F#5,F#5,F#5,D5,F#5,D5,F#4,F#5,D5,B4,F#4,B3,B2
994.5,334.0257,249,2.25,A5,F#5,D4,D3,F#5,F#5,F#5,D5,F#5,D5,F#4,F#5,D5,B4,F#4,A3,B2
995.0,334.1562,249,2.5,G5,E5,r,r,D5,D5,D5,D5,D5,D5,B4,D5,D5,B4,G4,B3,r
995.5,334.2866,249,2.75,A5,F#5,r,r,D5,D5,D5,D5,D5,D5,B4,D5,D5,B4,G4,B3,r
996.0,334.417,250,1.0,F#5,D5,A4,D3,A5,A5,A5,D5,A5,D5,A4,A5,D5,A4,D4,F#3,F#2
996.5,334.5475,250,1.25,A5,F#5,A4,D3,A5,A5,A5,D5,A5,D5,A4,A5,D5,A4,D4,F#3,F#2
997.0,334.6779,250,1.5,G5,E5,r,r,G5,G5,G5,D5,G5,D5,B4,D5,D5,B4,D4,G3,r
997.25,334.7431,250,1.625,G5,E5,r,r,F#5,F#5,F#5,D5,F#5,D5,B4,D5,D5,B4,D4,G3,r
997.5,334.8083,250,1.75,A5,F#5,r,r,E5,E5,E5,D5,E5,D5,B4,E5,D5,B4,D4,G3,r
997.75,334.8736,250,1.875,A5,F#5,r,r,D5,D5,D5,D5,D5,D5,B4,E5,D5,B4,D4,G3,r
998.0,334.9388,250,2.0,F#5,D5,A4,A2,F#5,F#5,F#5,D5,F#5,D5,A4,F#5,D5,A4,A3,A3,A2
998.5,335.0692,250,2.25,A5,F#5,A4,A2,F#5,F#5,F#5,D5,F#5,D5,A4,F#5,D5,A4,A3,A3,A2
999.0,335.1996,250,2.5,G5,E5,r,r,E5,E5,E5,C#5,E5,C#5,G4,E5,C#5,G4,A3,A3,r
999.5,335.3301,250,2.75,A5,F#5,r,r,E5,E5,E5,C#5,E5,C#5,G4,E5,C#5,G4,A3,A3,r
1000.0,335.4605,251,1.0,F#5,D5,A4,D3,D5,D5,D5,D5,D5,A4,F#4,D5,D5,F#4,A3,D3,D2
