qstamp,tstamp,measure,beat,Flute,Oboe 1,Oboe 2,Bb Clarinet 1,Bb Clarinet 2,Bassoon 1,Bassoon 2,Bb (basso) Horn 1,Bb (basso) Horn 2,Bb Trumpet 1,Bb Trumpet 2,Timpani,Violin 1,Violin 2,Viola,Violoncello,Contrabass
523.0,196.125,163,2.0,E-6,G5,E-5,G4,E-4,C4,C4,r,r,r,r,r,G4,r,r,r,r
523.25,196.2188,163,2.25,E-6,G5,E-5,G4,E-4,C4,C4,r,r,r,r,r,A4,r,r,r,r
523.5,196.3125,163,2.5,E-6,G5,E-5,G4,E-4,C4,C4,r,r,r,r,r,B-4,E-4,C4,C3,r
523.75,196.4063,163,2.75,E-6,G5,E-5,G4,E-4,C4,C4,r,r,r,r,r,B4,E-4,C4,C3,r
524.0,196.5,164,1.0,E-6,G5,E-5,G4,E-4,C4,C4,r,r,r,r,r,C5,E-4,C4,C3,r
524.25,196.5938,164,1.25,E-6,G5,E-5,G4,E-4,C4,C4,r,r,r,r,r,B4,E-4,C4,C3,r
524.5,196.6875,164,1.5,E-6,G5,E-5,G4,E-4,C4,C4,r,r,r,r,r,C5,E-4,C4,C3,r
524.75,196.7813,164,1.75,E-6,G5,E-5,G4,E-4,C4,C4,r,r,r,r,r,E-5,E-4,C4,C3,r
525.0,196.875,164,2.0,E-6,G5,E-5,G4,E-4,C4,C4,r,r,r,r,r,G4,r,r,r,r
525.25,196.9688,164,2.25,E-6,G5,E-5,G4,E-4,C4,C4,r,r,r,r,r,A4,r,r,r,r
525.5,197.0625,164,2.5,E-6,G5,E-5,G4,E-4,C4,C4,r,r,r,r,r,B-4,E-4,C4,C3,r
525.75,197.1563,164,2.75,E-6,G5,E-5,G4,E-4,C4,C4,r,r,r,r,r,B4,E-4,C4,C3,r
526.0,197.25,165,1.0,E-6,C6,E-5,A5,A4,E-4,C4,C4,F3,F4,F3,F2,C5,C5,A3,F2,F1
526.25,197.3438,165,1.25,E-6,C6,E-5,A5,A4,E-4,C4,C4,F3,F4,F3,F2,B4,B4,A3,F2,F1
526.5,197.4375,165,1.5,E-6,C6,E-5,A5,A4,E-4,C4,C4,F3,F4,F3,F2,C5,C5,A3,F2,F1
526.75,197.5313,165,1.75,E-6,C6,E-5,A5,A4,E-4,C4,C4,F3,F4,F3,F2,E-5,E-5,A3,F2,F1
527.0,197.625,165,2.0,r,r,r,r,r,r,r,r,r,r,r,r,A4,A4,r,r,r
527.25,197.7188,165,2.25,r,r,r,r,r,r,r,r,r,r,r,r,B-4,B-4,r,r,r
527.5,197.8125,165,2.5,E-6,C6,E-5,A5,A4,E-4,C4,C4,F3,F4,F3,F2,B4,B4,A3,F2,F1
527.75,197.9063,165,2.75,E-6,C6,E-5,A5,A4,E-4,C4,C4,F3,F4,F3,F2,C5,C5,A3,F2,F1
528.0,198.0,166,1.0,E-6,C6,E-5,A5,A4,E-4,C4,C4,F3,F4,F3,F2,C5,C5,A3,F2,F1
528.25,198.0938,166,1.25,E-6,C6,E-5,A5,A4,E-4,C4,C4,F3,F4,F3,F2,B4,B4,A3,F2,F1
528.5,198.1875,166,1.5,E-6,C6,E-5,A5,A4,E-4,C4,C4,F3,F4,F3,F2,C5,C5,A3,F2,F1
528.75,198.2813,166,1.75,E-6,C6,E-5,A5,A4,E-4,C4,C4,F3,F4,F3,F2,E-5,E-5,A3,F2,F1
529.0,198.375,166,2.0,r,r,r,r,r,r,r,r,r,r,r,r,A4,A4,r,r,r
529.25,198.4688,166,2.25,r,r,r,r,r,r,r,r,r,r,r,r,B-4,B-4,r,r,r
529.5,198.5625,166,2.5,E-6,C6,E-5,A5,A4,E-4,C4,C4,F3,F4,F3,F2,B4,B4,A3,F2,F1
529.75,198.6563,166,2.75,E-6,C6,E-5,A5,A4,E-4,C4,C4,F3,F4,F3,F2,C5,C5,A3,F2,F1
530.0,198.75,167,1.0,E-6,C6,E-5,A5,A4,E-4,C4,C4,F3,F4,F3,F2,C5,C5,A3,F2,F1
530.25,198.8438,167,1.25,E-6,C6,E-5,A5,A4,E-4,C4,C4,F3,F4,F3,F2,B4,B4,A3,F2,F1
530.5,198.9375,167,1.5,E-6,C6,E-5,A5,A4,E-4,C4,C4,F3,F4,F3,F2,C5,C5,A3,F2,F1
530.75,199.0313,167,1.75,E-6,C6,E-5,A5,A4,E-4,C4,C4,F3,F4,F3,F2,E-5,E-5,A3,F2,F1
531.0,199.125,167,2.0,r,r,r,r,r,r,r,r,r,r,r,r,A4,A4,r,r,r
531.25,199.2188,167,2.25,r,r,r,r,r,r,r,r,r,r,r,r,B-4,B-4,r,r,r
531.5,199.3125,167,2.5,E-6,C6,E-5,A5,A4,E-4,C4,C4,F3,F4,F3,F2,B4,B4,A3,F2,F1
531.75,199.4063,167,2.75,E-6,C6,E-5,A5,A4,E-4,C4,C4,F3,F4,F3,F2,C5,C5,A3,F2,F1
532.0,199.5,168,1.0,E-6,C6,E-5,A5,A4,E-4,C4,C4,F3,F4,F3,F2,C5,C5,A3,F2,F1
532.25,199.5938,168,1.25,E-6,C6,E-5,A5,A4,E-4,C4,C4,F3,F4,F3,F2,B4,B4,A3,F2,F1
532.5,199.6875,168,1.5,E-6,C6,E-5,A5,A4,E-4,C4,C4,F3,F4,F3,F2,C5,C5,A3,F2,F1
532.75,199.7813,168,1.75,E-6,C6,E-5,A5,A4,E-4,C4,C4,F3,F4,F3,F2,E-5,E-5,A3,F2,F1
533.0,199.875,168,2.0,r,r,r,r,r,r,r,r,r,r,r,r,A4,A4,r,r,r
533.25,199.9688,168,2.25,r,r,r,r,r,r,r,r,r,r,r,r,B-4,B-4,r,r,r
533.5,200.0625,168,2.5,E-6,C6,E-5,A5,A4,E-4,C4,C4,F3,F4,F3,F2,B4,B4,A3,F2,F1
533.75,200.1563,168,2.75,E-6,C6,E-5,A5,A4,E-4,C4,C4,F3,F4,F3,F2,C5,C5,A3,F2,F1
534.0,200.25,169,1.0,E-6,C6,E-5,A5,A4,E-4,C4,C4,F3,F4,F3,F2,C5,C5,A3,F2,F1
534.5,200.4375,169,1.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F2,F1
535.0,200.625,169,2.0,E-6,C6,E-5,A5,A4,E-4,C4,C4,F3,F4,F3,F2,F#5,F#5,F#4,F2,F1
535.5,200.8125,169,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F2,F1
536.0,201.0,170,1.0,E-6,C6,E-5,A5,A4,E-4,C4,C4,F3,F4,F3,F2,E-5,E-5,E-4,F2,F1
536.5,201.1875,170,1.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F2,F1
537.0,201.375,170,2.0,E-6,C6,E-5,A5,A4,E-4,C4,C4,F3,F4,F3,F2,C5,C5,C4,F2,F1
537.5,201.5625,170,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F2,F1
538.0,201.75,171,1.0,E-6,C6,E-5,A5,A4,E-4,C4,C4,F3,F4,F3,F2,A4,A4,A3,F2,F1
538.5,201.9375,171,1.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F2,F1
539.0,202.125,171,2.0,E-6,C6,E-5,A5,A4,E-4,C4,C4,F3,F4,F3,F2,F#4,F#4,F#3,F2,F1
539.5,202.3125,171,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F2,F1
540.0,202.5,172,1.0,E-6,C6,E-5,A5,A4,E-4,C4,C4,F3,F4,F3,F2,E-4,E-4,E-3,F2,F1
540.5,202.6875,172,1.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F2,F1
541.0,202.875,172,2.0,E-6,C6,E-5,A5,A4,E-4,C4,C4,F3,F4,F3,F2,F#4,F#4,F#3,F2,F1
541.5,203.0625,172,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F2,F1
542.0,203.25,173,1.0,E-6,C6,E-5,A5,A4,C4,A3,C4,F2,C5,C5,F2,E-4,A3,r,F2,F1
543.0,203.625,173,2.0,E-6,C6,E-5,A5,A4,C4,A3,C4,F2,C5,C5,r,E-4,A3,E-3,E-3,F1
543.25,203.7188,173,2.25,E-6,C6,E-5,A5,A4,C4,A3,C4,F2,C5,C5,r,E-4,A3,D3,D3,F1
543.5,203.8125,173,2.5,E-6,C6,E-5,A5,A4,C4,A3,C4,F2,C5,C5,r,E-4,A3,E-3,E-3,F1
543.75,203.9063,173,2.75,E-6,C6,E-5,A5,A4,C4,A3,C4,F2,C5,C5,r,E-4,A3,F#3,F#3,F1
544.0,204.0,174,1.0,E-6,C6,E-5,A5,A4,C4,A3,C4,F2,C5,C5,F2,E-4,A3,r,r,F1
545.0,204.375,174,2.0,E-6,C6,E-5,A5,A4,C4,A3,C4,F2,C5,C5,r,E-4,A3,E-3,E-3,F1
545.25,204.4688,174,2.25,E-6,C6,E-5,A5,A4,C4,A3,C4,F2,C5,C5,r,E-4,A3,D3,D3,F1
545.5,204.5625,174,2.5,E-6,C6,E-5,A5,A4,C4,A3,C4,F2,C5,C5,r,E-4,A3,E-3,E-3,F1
545.75,204.6563,174,2.75,E-6,C6,E-5,A5,A4,C4,A3,C4,F2,C5,C5,r,E-4,A3,F#3,F#3,F1
546.0,204.75,175,1.0,E-6,C6,E-5,A5,A4,C4,A3,C4,F2,C5,C5,F2,E-4,A3,r,r,F1
547.0,205.125,175,2.0,E-6,C6,E-5,A5,A4,C4,A3,C4,F2,C5,C5,r,E-4,A3,E-3,E-3,F1
547.25,205.2188,175,2.25,E-6,C6,E-5,A5,A4,C4,A3,C4,F2,C5,C5,r,E-4,A3,D3,D3,F1
547.5,205.3125,175,2.5,E-6,C6,E-5,A5,A4,C4,A3,C4,F2,C5,C5,r,E-4,A3,E-3,E-3,F1
547.75,205.4063,175,2.75,E-6,C6,E-5,A5,A4,C4,A3,C4,F2,C5,C5,r,E-4,A3,F#3,F#3,F1
548.0,205.5,176,1.0,E-6,C6,E-5,A5,A4,C4,A3,C4,F2,C5,C5,F2,E-4,A3,r,r,F1
549.0,205.875,176,2.0,E-6,C6,E-5,A5,A4,C4,A3,C4,F2,C5,C5,r,E-4,A3,E-3,E-3,F1
549.25,205.9688,176,2.25,E-6,C6,E-5,A5,A4,C4,A3,C4,F2,C5,C5,r,E-4,A3,D3,D3,F1
549.5,206.0625,176,2.5,E-6,C6,E-5,A5,A4,C4,A3,C4,F2,C5,C5,r,E-4,A3,E-3,E-3,F1
549.75,206.1563,176,2.75,E-6,C6,E-5,A5,A4,C4,A3,C4,F2,C5,C5,r,E-4,A3,F#3,F#3,F1
550.0,206.25,177,1.0,E-6,C6,E-5,A5,A4,F3,F3,C4,F2,C5,C5,F2,E-4,A3,E-3,F2,F1
550.5,206.4375,177,1.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F2,F1
551.0,206.625,177,2.0,E-6,C6,E-5,A5,A4,A3,F3,C4,F2,E-5,C5,F2,F#5,F#5,F#4,F2,F1
551.5,206.8125,177,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F2,F1
552.0,207.0,178,1.0,E-6,C6,E-5,A5,A4,A3,F3,C4,F2,E-5,C5,F2,E-5,E-5,E-4,F2,F1
552.5,207.1875,178,1.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F2,F1
553.0,207.375,178,2.0,E-6,C6,E-5,A5,A4,A3,F3,C4,F2,E-5,C5,F2,C5,C5,C4,F2,F1
553.5,207.5625,178,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F2,F1
554.0,207.75,179,1.0,E-6,C6,E-5,A5,A4,A3,F3,C4,F2,E-5,C5,F2,A4,A4,G#3,F2,F1
554.5,207.9375,179,1.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F2,F1
555.0,208.125,179,2.0,E-6,C6,E-5,A5,A4,A3,F3,C4,F2,E-5,C5,F2,F#4,F#4,F#3,F2,F1
555.5,208.3125,179,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F2,F1
556.0,208.5,180,1.0,E-6,C6,E-5,A5,A4,A3,F3,C4,F2,E-5,C5,F2,E-4,E-4,E-3,F2,F1
556.5,208.6875,180,1.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F2,F1
557.0,208.875,180,2.0,E-6,C6,E-5,A5,A4,A3,F3,C4,F2,E-5,C5,F2,F#4,F#4,F#3,F2,F1
557.5,209.0625,180,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F2,F1
558.0,209.25,181,1.0,E-6,C6,E-5,A5,A4,C4,A3,C4,F3,C5,C5,F2,E-4,A3,r,F2,F1
559.0,209.625,181,2.0,E-6,C6,E-5,A5,A4,C4,A3,C4,F3,C5,C5,r,E-4,A3,E-3,E-3,F1
559.25,209.7188,181,2.25,E-6,C6,E-5,A5,A4,C4,A3,C4,F3,C5,C5,r,E-4,A3,D3,D3,F1
559.5,209.8125,181,2.5,E-6,C6,E-5,A5,A4,C4,A3,C4,F3,C5,C5,r,E-4,A3,E-3,E-3,F1
559.75,209.9063,181,2.75,E-6,C6,E-5,A5,A4,C4,A3,C4,F3,C5,C5,r,E-4,A3,F#3,F#3,F1
560.0,210.0,182,1.0,E-6,C6,E-5,A5,A4,C4,A3,C4,F3,C5,C5,F2,E-4,A3,r,r,F1
561.0,210.375,182,2.0,E-6,C6,E-5,A5,A4,C4,A3,C4,F3,C5,C5,r,E-4,A3,E-3,E-3,F1
561.25,210.4688,182,2.25,E-6,C6,E-5,A5,A4,C4,A3,C4,F3,C5,C5,r,E-4,A3,D3,D3,F1
561.5,210.5625,182,2.5,E-6,C6,E-5,A5,A4,C4,A3,C4,F3,C5,C5,r,E-4,A3,E-3,E-3,F1
561.75,210.6563,182,2.75,E-6,C6,E-5,A5,A4,C4,A3,C4,F3,C5,C5,r,E-4,A3,F#3,F#3,F1
562.0,210.75,183,1.0,E-6,C6,E-5,A5,A4,C4,A3,C4,F3,C5,C5,F2,E-4,A3,r,r,F1
563.0,211.125,183,2.0,E-6,C6,E-5,A5,A4,C4,A3,C4,F3,C5,C5,r,E-4,A3,E-3,E-3,F1
563.25,211.2188,183,2.25,E-6,C6,E-5,A5,A4,C4,A3,C4,F3,C5,C5,r,E-4,A3,D3,D3,F1
563.5,211.3125,183,2.5,E-6,C6,E-5,A5,A4,C4,A3,C4,F3,C5,C5,r,E-4,A3,E-3,E-3,F1
563.75,211.4063,183,2.75,E-6,C6,E-5,A5,A4,C4,A3,C4,F3,C5,C5,r,E-4,A3,F#3,F#3,F1
564.0,211.5,184,1.0,E-6,C6,E-5,A5,A4,C4,A3,C4,F3,C5,C5,F2,E-4,A3,r,r,F1
565.0,211.875,184,2.0,E-6,C6,E-5,A5,A4,C4,A3,C4,F3,C5,C5,r,E-4,A3,E-3,E-3,F1
565.25,211.9688,184,2.25,E-6,C6,E-5,A5,A4,C4,A3,C4,F3,C5,C5,r,E-4,A3,D3,D3,F1
565.5,212.0625,184,2.5,E-6,C6,E-5,A5,A4,C4,A3,C4,F3,C5,C5,r,E-4,A3,E-3,E-3,F1
565.75,212.1563,184,2.75,E-6,C6,E-5,A5,A4,C4,A3,C4,F3,C5,C5,r,E-4,A3,F#3,F#3,F1
566.0,212.25,185,1.0,E-6,C6,E-5,A5,A4,C4,A3,C4,F3,C5,C5,F2,E-4,A3,r,r,F1
567.0,212.625,185,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E-3,E-3,r
567.25,212.7188,185,2.25,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D3,D3,r
567.5,212.8125,185,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E-3,E-3,r
567.75,212.9063,185,2.75,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F#3,F#3,r
568.0,213.0,186,1.0,r,r,r,r,r,r,r,r,r,r,r,r,E-4,r,r,r,r
568.25,213.0938,186,1.25,r,r,r,r,r,r,r,r,r,r,r,r,D4,r,r,r,r
568.5,213.1875,186,1.5,r,r,r,r,r,r,r,r,r,r,r,r,E-4,r,r,r,r
568.75,213.2813,186,1.75,r,r,r,r,r,r,r,r,r,r,r,r,F#4,r,r,r,r
569.0,213.375,186,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D3,D3,r
569.25,213.4688,186,2.25,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C#3,C#3,r
569.5,213.5625,186,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D3,D3,r
569.75,213.6563,186,2.75,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F3,F3,r
570.0,213.75,187,1.0,r,r,r,r,r,r,r,r,r,r,r,r,D4,r,r,r,r
570.25,213.8438,187,1.25,r,r,r,r,r,r,r,r,r,r,r,r,C#4,r,r,r,r
570.5,213.9375,187,1.5,r,r,r,r,r,r,r,r,r,r,r,r,D4,r,r,r,r
570.75,214.0313,187,1.75,r,r,r,r,r,r,r,r,r,r,r,r,F4,r,r,r,r
571.0,214.125,187,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C3,r
571.25,214.2188,187,2.25,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B2,r
571.5,214.3125,187,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C3,r
571.75,214.4063,187,2.75,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E-3,r
572.0,214.5,188,1.0,r,r,r,r,r,r,r,r,r,r,r,r,C4,r,r,C3,r
572.25,214.5938,188,1.25,r,r,r,r,r,r,r,r,r,r,r,r,B3,r,r,B2,r
572.5,214.6875,188,1.5,r,r,r,r,r,r,r,r,r,r,r,r,C4,r,r,C3,r
572.75,214.7813,188,1.75,r,r,r,r,r,r,r,r,r,r,r,r,E-4,r,r,E-3,r
573.0,214.875,188,2.0,r,r,r,r,r,B-3,r,r,r,r,r,r,B-3,r,r,B-2,r
573.25,214.9688,188,2.25,r,r,r,r,r,A3,r,r,r,r,r,r,A3,r,r,A2,r
573.5,215.0625,188,2.5,r,r,r,r,r,B-3,r,r,r,r,r,r,B-3,r,r,B-2,r
573.75,215.1563,188,2.75,r,r,r,r,r,D4,r,r,r,r,r,r,D4,r,r,D3,r
574.0,215.25,189,1.0,r,r,r,r,r,B-3,r,r,r,r,r,r,B-3,r,B-3,B-2,r
574.25,215.3438,189,1.25,r,r,r,r,r,A3,r,r,r,r,r,r,B-3,r,B-3,B-2,r
574.5,215.4375,189,1.5,r,r,r,r,r,B-3,r,r,r,r,r,r,r,r,r,r,r
574.75,215.5313,189,1.75,r,r,r,r,r,D4,r,r,r,r,r,r,r,r,r,r,r
575.0,215.625,189,2.0,r,r,r,r,r,F3,r,r,r,r,r,r,B-4,r,B-3,B-3,r
575.25,215.7188,189,2.25,r,r,r,r,r,G3,r,r,r,r,r,r,B-4,r,B-3,B-3,r
575.5,215.8125,189,2.5,r,r,r,r,r,A3,r,r,r,r,r,r,r,r,r,r,r
575.75,215.9063,189,2.75,r,r,r,r,r,B-3,r,r,r,r,r,r,r,r,r,r,r
576.0,216.0,190,1.0,r,r,r,r,r,C4,r,r,r,r,r,r,B-4,r,G3,E-3,r
576.25,216.0938,190,1.25,r,r,r,r,r,B3,r,r,r,r,r,r,B-4,r,G3,E-3,r
576.5,216.1875,190,1.5,r,r,r,r,r,C4,r,r,r,r,r,r,r,r,r,r,r
576.75,216.2813,190,1.75,r,r,r,r,r,E-4,r,r,r,r,r,r,r,r,r,r,r
577.0,216.375,190,2.0,r,r,r,r,r,G4,r,r,r,r,r,r,r,r,r,r,r
577.25,216.4688,190,2.25,r,r,r,r,r,F4,r,r,r,r,r,r,r,r,r,r,r
577.5,216.5625,190,2.5,r,r,r,r,r,E-4,r,r,r,r,r,r,r,r,r,r,r
577.75,216.6563,190,2.75,r,r,r,r,r,D4,r,r,r,r,r,r,r,r,r,r,r
578.0,216.75,191,1.0,r,r,r,r,r,C4,r,r,r,r,r,r,r,r,r,r,r
578.25,216.8438,191,1.25,r,r,r,r,r,B-3,r,r,r,r,r,r,r,r,r,r,r
578.5,216.9375,191,1.5,r,r,r,r,r,A3,r,r,r,r,r,r,r,r,r,r,r
578.75,217.0313,191,1.75,r,r,r,r,r,G3,r,r,r,r,r,r,r,r,r,r,r
579.0,217.125,191,2.0,r,r,r,r,r,F3,F2,r,r,r,r,r,A4,r,F3,F3,r
579.25,217.2188,191,2.25,r,r,r,r,r,F3,F2,r,r,r,r,r,A4,r,F3,E-3,r
579.5,217.3125,191,2.5,r,r,r,r,r,r,r,r,r,r,r,r,A4,r,r,D3,r
579.75,217.4063,191,2.75,r,r,r,r,r,r,r,r,r,r,r,r,A4,r,r,C3,r
580.0,217.5,192,1.0,r,r,r,r,r,B-2,B-2,r,r,r,r,r,B-4,D4,F3,B-2,r
580.25,217.5938,192,1.25,r,r,r,r,r,B-2,B-2,r,r,r,r,r,B-4,D4,F3,C3,r
580.5,217.6875,192,1.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D3,r
580.75,217.7813,192,1.75,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B-2,r
581.0,217.875,192,2.0,r,r,r,r,r,F2,F2,r,r,r,r,r,C5,F4,F3,F2,r
581.25,217.9688,192,2.25,r,r,r,r,r,F2,F2,r,r,r,r,r,C5,F4,F3,A2,r
581.5,218.0625,192,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C3,r
581.75,218.1563,192,2.75,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F3,r
582.0,218.25,193,1.0,B-5,D5,B-4,B-4,F4,B-2,B-2,B-3,D3,B-4,B-3,B-2,B-4,B-4,B-3,B-2,B-1
582.25,218.3438,193,1.25,B-5,D5,B-4,B-4,F4,B-2,B-2,B-3,D3,B-4,B-3,B-2,A4,A4,A3,B-2,B-1
582.5,218.4375,193,1.5,r,r,r,r,r,r,r,r,r,r,r,r,B-4,B-4,B-3,r,r
582.75,218.5313,193,1.75,r,r,r,r,r,r,r,r,r,r,r,r,D5,D5,D4,r,r
583.0,218.625,193,2.0,B-5,D5,B-4,D5,B-4,B-3,B-3,B-3,B-3,B-4,B-3,B-2,F4,F4,F3,B-3,B-2
583.25,218.7188,193,2.25,B-5,D5,B-4,D5,B-4,B-3,B-3,B-3,B-3,B-4,B-3,B-2,G4,G4,G3,B-3,B-2
583.5,218.8125,193,2.5,r,r,r,r,r,r,r,r,r,r,r,r,A4,A4,A3,r,r
583.75,218.9063,193,2.75,r,r,r,r,r,r,r,r,r,r,r,r,B-4,B-4,B-3,r,r
584.0,219.0,194,1.0,B-5,C5,B-4,C5,G4,E-3,E-3,C4,B-3,B-4,B-3,B-2,C5,C5,C4,E-3,E-2
584.25,219.0938,194,1.25,B-5,C5,B-4,C5,G4,E-3,E-3,C4,B-3,B-4,B-3,B-2,B4,B4,B3,E-3,E-2
584.5,219.1875,194,1.5,r,r,r,r,r,r,r,r,r,r,r,r,C5,C5,C4,r,r
584.75,219.2813,194,1.75,r,r,r,r,r,r,r,r,r,r,r,r,E-5,E-5,E-4,r,r
585.0,219.375,194,2.0,r,r,r,r,r,r,r,r,r,r,r,r,G5,G5,G4,r,r
585.25,219.4688,194,2.25,r,r,r,r,r,r,r,r,r,r,r,r,F5,F5,F4,r,r
585.5,219.5625,194,2.5,r,r,r,r,r,r,r,r,r,r,r,r,E-5,E-5,E-4,r,r
585.75,219.6563,194,2.75,r,r,r,r,r,r,r,r,r,r,r,r,D5,D5,D4,r,r
586.0,219.75,195,1.0,r,r,r,r,r,r,r,r,r,r,r,r,C5,C5,C4,r,r
586.25,219.8438,195,1.25,r,r,r,r,r,r,r,r,r,r,r,r,B-4,B-4,B-3,r,r
586.5,219.9375,195,1.5,r,r,r,r,r,r,r,r,r,r,r,r,A4,A4,A3,r,r
586.75,220.0313,195,1.75,r,r,r,r,r,r,r,r,r,r,r,r,G4,G4,G3,r,r
587.0,220.125,195,2.0,A5,A5,C5,F5,A4,F4,F3,C4,F3,F4,F3,F2,A5,F5,F3,F3,F2
587.25,220.2188,195,2.25,A5,A5,C5,F5,A4,F4,F3,C4,F3,F4,F3,F2,A5,F5,E-4,E-3,E-2
587.5,220.3125,195,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D4,D3,D2
587.75,220.4063,195,2.75,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C4,C3,C2
588.0,220.5,196,1.0,B-5,B-5,D5,D5,B-4,B-3,B-2,D4,B-3,F4,F3,B-2,B-5,F5,B-3,B-2,B-1
588.25,220.5938,196,1.25,B-5,B-5,D5,D5,B-4,B-3,B-2,D4,B-3,F4,F3,B-2,B-5,F5,C4,C3,C2
588.5,220.6875,196,1.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D4,D3,D2
588.75,220.7813,196,1.75,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B-3,B-2,B-1
589.0,220.875,196,2.0,C6,A5,C5,C5,A4,F3,F2,C4,F3,F4,F3,F2,C6,F5,F3,F2,F1
589.25,220.9688,196,2.25,C6,A5,C5,C5,A4,F3,F2,C4,F3,F4,F3,F2,C6,F5,A3,A2,A1
589.5,221.0625,196,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C4,C3,C2
589.75,221.1563,196,2.75,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F4,F3,F2
590.0,221.25,197,1.0,B-5,B-5,D5,D5,B-4,B-3,B-2,B-3,D3,B-4,B-3,B-2,B-3,B-4,D4,B-2,B-1
590.25,221.3438,197,1.25,B-5,B-5,D5,D5,B-4,B-3,B-2,B-3,D3,B-4,B-3,B-2,D4,B-4,D4,B-2,B-1
590.5,221.4375,197,1.5,B-5,B-5,D5,D5,B-4,B-3,B-2,B-3,D3,B-4,B-3,B-2,F4,B-4,D4,B-2,B-1
590.75,221.5313,197,1.75,B-5,B-5,D5,D5,B-4,B-3,B-2,B-3,D3,B-4,B-3,B-2,B-4,B-4,D4,B-2,B-1
591.0,221.625,197,2.0,r,r,r,r,r,r,r,r,r,r,r,r,D5,B-4,D4,B-2,B-1
591.25,221.7188,197,2.25,r,r,r,r,r,r,r,r,r,r,r,r,F5,B-4,D4,B-2,B-1
591.5,221.8125,197,2.5,r,r,r,r,r,r,r,r,r,r,r,r,B-5,B-4,D4,B-2,B-1
591.75,221.9063,197,2.75,r,r,r,r,r,r,r,r,r,r,r,r,B-5,B-4,D4,B-2,B-1
592.0,222.0,198,1.0,A5,B-5,D5,D5,B-4,D4,B-3,B-3,D3,B-4,B-3,B-2,B-5,B-4,D4,B-2,B-1
593.5,222.5625,198,2.5,r,r,r,r,r,r,r,r,r,r,r,r,F6,B-4,D4,B-2,B-1
594.0,222.75,199,1.0,A5,A5,C5,E-5,C5,E-4,C4,C4,F3,B-4,B-3,B-2,A5,A4,E-4,B-2,B-1
594.5,222.9375,199,1.5,A5,A5,C5,E-5,C5,E-4,C4,C4,F3,B-4,B-3,B-2,E-6,A4,E-4,B-2,B-1
595.0,223.125,199,2.0,r,r,r,r,r,r,r,r,r,r,r,r,A5,A4,E-4,B-2,B-1
595.5,223.3125,199,2.5,r,r,r,r,r,r,r,r,r,r,r,r,C6,A4,E-4,B-2,B-1
596.0,223.5,200,1.0,A5,A5,C5,E-5,C5,E-4,C4,C4,F3,B-4,B-3,B-2,E-5,A4,E-4,B-2,B-1
596.5,223.6875,200,1.5,A5,A5,C5,E-5,C5,E-4,C4,C4,F3,B-4,B-3,B-2,G5,A4,E-4,B-2,B-1
597.0,223.875,200,2.0,r,r,r,r,r,r,r,r,r,r,r,r,C5,A4,E-4,B-2,B-1
597.5,224.0625,200,2.5,r,r,r,r,r,r,r,r,r,r,r,r,F5,A4,E-4,B-2,B-1
