score_qstamp,qstamp,measure,beat,723383_tstamp,729191_tstamp,723375_tstamp,730990_tstamp,736448_tstamp,723387_tstamp,723405_tstamp,723416_tstamp,723412_tstamp,723396_tstamp,728538_tstamp,736453_tstamp,723379_tstamp,711683_tstamp
759.5,1073.5,380,2.5,402.2717,410.1117,441.2717,729.6117,333.7917,363.0517,328.2717,317.7317,333.2117,297.8117,325.2317,346.3717,308.8717,327.4717
759.75,1073.75,380,2.75,402.3758,410.2158,441.3758,729.7158,333.8958,363.1558,328.3758,317.8358,333.3158,297.8889,325.3358,346.4958,308.9758,327.5758
760.0,1074.0,381,1.0,402.44,410.32,441.48,729.82,334.0,363.26,328.48,317.94,333.42,297.96,325.44,346.6,309.08,327.68
760.5,1074.5,381,1.5,402.6483,410.5283,441.6883,730.1283,334.2083,363.4683,328.6842,318.1483,333.6283,298.1083,325.6483,346.8483,309.248,327.8883
760.75,1074.75,381,1.75,402.7325,410.6325,441.7925,730.2325,334.3125,363.5525,328.7725,318.2463,333.7125,298.1925,325.7525,346.9525,309.2925,327.9762
761.0,1075.0,381,2.0,402.8367,410.7367,441.8967,730.3367,334.4167,363.6567,328.8767,318.3367,333.8167,298.2967,325.8567,347.0567,309.3967,328.0767
761.25,1075.25,381,2.25,402.9408,410.8408,442.0208,730.4616,334.5208,363.7608,328.9808,318.4408,333.9208,298.4008,325.9608,347.1608,309.5008,328.1808
761.5,1075.5,381,2.5,403.045,410.945,442.125,730.585,334.625,363.865,329.085,318.525,334.025,298.485,326.0483,347.245,309.605,328.285
761.75,1075.75,381,2.75,403.1492,411.0492,442.2292,730.6892,334.6892,363.9692,329.1315,318.6292,334.1292,298.5892,326.1092,347.3492,309.7092,328.3692
762.0,1076.0,382,1.0,403.2533,411.1533,442.3333,730.7933,334.7733,364.0733,329.1933,318.7133,334.2333,298.6933,326.2133,347.4533,309.8133,328.4733
762.5,1076.5,382,1.5,403.4617,411.4217,442.6017,731.2017,335.0017,364.2817,329.4017,318.9217,334.4417,298.9017,326.4217,347.7017,310.0217,328.6817
762.75,1076.75,382,1.75,403.5658,411.5258,442.6658,731.3058,335.1058,364.3658,329.5058,319.0058,334.5458,299.0012,326.5258,347.8058,310.1012,328.7858
763.0,1077.0,382,2.0,403.67,411.63,442.77,731.41,335.21,364.47,329.59,319.11,334.635,299.025,326.63,347.91,310.13,328.89
763.25,1077.25,382,2.25,403.7742,411.7342,442.8671,731.5142,335.3142,364.5342,329.6942,319.1942,334.7142,299.0942,326.7342,348.0142,310.2342,328.9942
763.5,1077.5,382,2.5,403.8783,411.8383,442.9583,731.6183,335.4183,364.6383,329.7983,319.2983,334.7983,299.1594,326.8291,348.1183,310.3383,329.0983
763.75,1077.75,382,2.75,403.9165,411.9425,443.0625,731.7225,335.5075,364.7425,329.9025,319.4025,334.9025,299.2625,326.9025,348.2025,310.4425,329.2025
764.0,1078.0,383,1.0,403.9667,412.0467,443.1667,731.8267,335.5667,364.8267,330.0067,319.5067,335.0067,299.3667,327.0067,348.3067,310.5467,329.3067
764.5,1078.5,383,1.5,404.175,412.255,443.375,732.115,335.775,365.035,330.155,319.655,335.2075,299.575,327.215,348.515,310.715,329.515
764.75,1078.75,383,1.75,404.2792,412.3592,443.4792,732.2192,335.8792,365.1392,330.2592,319.7392,335.2992,299.6792,327.2878,348.6192,310.8096,329.5592
765.0,1079.0,383,2.0,404.3833,412.4633,443.5833,732.3299,335.9833,365.2433,330.3633,319.8433,335.4033,299.7833,327.3433,348.7233,310.9033,329.6633
765.25,1079.25,383,2.25,404.4875,412.5295,443.6875,732.4675,336.0875,365.3475,330.4675,319.9475,335.5075,299.8875,327.4475,348.8275,311.0075,329.7675
765.5,1079.5,383,2.5,404.5917,412.5917,443.7917,732.5717,336.1917,365.4517,330.5717,320.0517,335.6117,299.9917,327.5517,348.9317,311.1117,329.8717
765.75,1079.75,383,2.75,404.6958,412.6558,443.8958,732.6758,336.2958,365.5558,330.6758,320.1289,335.7158,300.0326,327.6558,349.0358,311.2158,329.9489
766.0,1080.0,384,1.0,404.8,412.76,444.0,732.78,336.4,365.66,330.76,320.2,335.82,300.1,327.76,349.14,311.32,330.02
766.5,1080.5,384,1.5,404.9476,412.9683,444.2083,732.9883,336.6083,365.8683,330.9683,320.4083,336.0283,300.2083,327.9683,349.3683,311.5283,330.2283
766.75,1080.75,384,1.75,404.9592,413.0725,444.3125,733.1525,336.7125,365.9725,331.0725,320.5125,336.1325,300.3125,328.0725,349.5125,311.6325,330.3325
767.0,1081.0,384,2.0,405.0567,413.1767,444.4167,733.2767,336.8167,366.0767,331.1567,320.6167,336.2167,300.4167,328.1767,349.6167,311.7367,330.4367
767.25,1081.25,384,2.25,405.1608,413.2808,444.5608,733.4408,336.9202,366.2008,331.2603,320.7052,336.3208,300.5208,328.2808,349.7208,311.8408,330.5408
767.5,1081.5,384,2.5,405.265,413.385,444.665,733.545,336.965,366.305,331.325,320.765,336.425,300.625,328.385,349.825,311.945,330.645
767.75,1081.75,384,2.75,405.3692,413.4892,444.7692,733.7168,337.0692,366.4092,331.4292,320.8692,336.5292,300.6699,328.4892,349.9292,312.0492,330.7492
768.0,1082.0,385,1.0,405.4533,413.5933,444.8733,733.8533,337.1733,366.5133,331.5333,320.9733,336.5978,300.7133,328.5933,350.0333,312.0693,330.8533
768.5,1082.5,385,1.5,405.6617,413.8017,445.0817,734.1217,337.3817,366.7217,331.7417,321.1817,336.8017,300.9017,328.7606,350.2417,312.1817,330.9963
768.75,1082.75,385,1.75,405.7257,413.9058,445.1858,734.2258,337.4858,366.8258,331.8458,321.2858,336.9058,301.0058,328.8258,350.3458,312.2858,331.0858
769.0,1083.0,385,2.0,405.7388,414.01,445.29,734.33,337.59,366.93,331.95,321.39,337.01,301.11,328.93,350.45,312.39,331.19
769.25,1083.25,385,2.25,405.8342,414.1142,445.3942,734.4342,337.6942,367.0342,332.0542,321.4942,337.1142,301.1942,329.0342,350.5542,312.4942,331.2942
769.5,1083.5,385,2.5,405.9383,414.2183,445.4983,734.5383,337.7983,367.1383,332.1583,321.5983,337.2183,301.2983,329.1383,350.6583,312.5197,331.3983
769.75,1083.75,385,2.75,405.9528,414.3225,445.6025,734.6425,337.8825,367.2225,332.2225,321.6525,337.3225,301.4025,329.2106,350.7625,312.6025,331.4706
770.0,1084.0,386,1.0,406.0067,414.4334,445.7067,734.7467,337.9667,367.3267,332.3267,321.7267,337.4267,301.5067,329.2867,350.8667,312.7067,331.5467
770.5,1084.5,386,1.5,406.215,414.715,445.915,735.075,338.175,367.535,332.5175,321.935,337.635,301.715,329.515,351.095,312.915,331.775
770.75,1084.75,386,1.75,406.3192,414.7598,446.0192,735.1792,338.2397,367.6196,332.5792,322.0196,337.7392,301.8192,329.6192,351.1992,313.0192,331.8792
771.0,1085.0,386,2.0,406.4233,414.8433,446.1233,735.2633,338.3433,367.7033,332.6633,322.0633,337.8233,301.8833,329.7233,351.2833,313.0705,331.9833
771.25,1085.25,386,2.25,406.5275,414.9475,446.2275,735.3675,338.4475,367.8075,332.7675,322.1675,337.9275,301.9875,329.7958,351.3875,313.1275,332.0675
771.5,1085.5,386,2.5,406.6317,415.0517,446.3317,735.4951,338.5517,367.8917,332.8717,322.2317,338.0317,302.0658,329.8917,351.4917,313.2317,332.1517
771.75,1085.75,386,2.75,406.679,415.1558,446.4358,735.6474,338.6158,367.9958,332.9479,322.3358,338.1358,302.1558,329.9958,351.5958,313.3358,332.2558
772.0,1086.0,387,1.0,406.74,415.28,446.54,735.76,338.72,368.08,333.04,322.44,338.24,302.22,330.1,351.7,313.44,332.36
772.5,1086.5,387,1.5,406.9483,415.4742,446.7683,736.0883,338.8883,368.2883,333.2483,322.6483,338.4483,302.4283,330.3083,351.9083,313.6342,332.5621
772.75,1086.75,387,1.75,407.0525,415.5725,446.8725,736.1925,338.9925,368.3925,333.3525,322.7525,338.5525,302.5221,330.4125,352.0125,313.7325,332.6125
773.0,1087.0,387,2.0,407.1567,415.6767,446.9767,736.2967,339.0967,368.4967,333.4567,322.8567,338.6567,302.5394,330.5167,352.1167,313.8367,332.7167
773.25,1087.25,387,2.25,407.2608,415.7808,447.1008,736.4608,339.2008,368.6008,333.5608,322.9608,338.7608,302.6408,330.6208,352.2208,313.9408,332.8208
773.5,1087.5,387,2.5,407.365,415.885,447.205,736.585,339.305,368.705,333.665,323.065,338.865,302.745,330.725,352.325,314.045,332.925
773.75,1087.75,387,2.75,407.4692,415.9892,447.3092,736.6892,339.4092,368.8092,333.7692,323.1292,338.9497,302.8082,330.8292,352.4292,314.1492,333.0292
774.0,1088.0,388,1.0,407.5733,416.0933,447.4133,736.7933,339.5133,368.9133,333.8733,323.2333,339.0333,302.8533,330.9133,352.5333,314.2333,333.1167
774.5,1088.5,388,1.5,407.7817,416.3017,447.6217,737.0217,339.7217,369.1417,334.0817,323.4217,339.2017,303.0017,331.0417,352.7817,314.3017,333.3208
774.75,1088.75,388,1.75,407.8858,416.4058,447.7258,737.1516,339.8258,369.2458,334.1858,323.5258,339.3058,303.1058,331.1458,352.8858,314.4058,333.4058
775.0,1089.0,388,2.0,407.99,416.51,447.83,737.27,339.93,369.35,334.29,323.61,339.41,303.21,331.25,352.99,314.51,333.51
775.25,1089.25,388,2.25,408.0306,416.6142,447.9542,737.3742,340.0342,369.4542,334.3942,323.7142,339.5142,303.3142,331.3542,353.0942,314.6142,333.6142
775.5,1089.5,388,2.5,408.0783,416.7183,448.0583,737.4783,340.0994,369.4996,334.4983,323.8183,339.6183,303.4183,331.4583,353.1983,314.7183,333.7183
775.75,1089.75,388,2.75,408.1825,416.8225,448.1625,737.605,340.2025,369.6025,334.6025,323.9225,339.7225,303.4825,331.5625,353.3025,314.8225,333.8225
776.0,1090.0,389,1.0,408.2867,416.9267,448.2667,737.7267,340.3067,369.7067,334.7067,324.0267,339.8267,303.5867,331.6667,353.4067,314.9267,333.9267
776.5,1090.5,389,1.5,408.495,417.135,448.495,738.015,340.515,369.915,334.915,324.2088,340.035,303.715,331.865,353.615,315.135,334.135
776.75,1090.75,389,1.75,408.5992,417.2392,448.5992,738.1192,340.6192,370.0192,335.0192,324.2792,340.1392,303.8192,331.9392,353.7192,315.1899,334.2196
777.0,1091.0,389,2.0,408.7033,417.3433,448.7099,738.2431,340.7233,370.1233,335.1233,324.3833,340.2433,303.9233,332.0433,353.8233,315.2433,334.3033
777.25,1091.25,389,2.25,408.8075,417.4475,448.8475,738.4475,340.8275,370.2275,335.2138,324.4875,340.3475,304.0225,332.1475,353.9275,315.3475,334.4075
777.5,1091.5,389,2.5,408.9117,417.5517,448.9517,738.5517,340.9317,370.3317,335.2383,324.5917,340.4517,304.0917,332.2517,354.0317,315.4517,334.5117
777.75,1091.75,389,2.75,408.9712,417.6558,449.0558,738.6558,341.0158,370.4358,335.3358,324.6958,340.5558,304.1958,332.3558,354.1358,315.5558,334.6158
778.0,1092.0,390,1.0,409.04,417.76,449.16,738.76,341.12,370.54,335.44,324.8,340.66,304.3,332.46,354.24,315.62,334.72
778.5,1092.5,390,1.5,409.2483,417.9883,449.3883,739.1283,341.3283,370.7483,335.6483,325.0083,340.8683,304.5083,332.6683,354.4683,315.7683,334.9283
778.75,1092.75,390,1.75,409.3525,418.0925,449.4708,739.2325,341.4325,370.8525,335.7525,325.1125,340.9631,304.6125,332.7725,354.5725,315.8725,335.0325
779.0,1093.0,390,2.0,409.4567,418.1967,449.5567,739.3367,341.5367,370.9567,335.8567,325.2167,341.0167,304.7167,332.8767,354.6767,315.9767,335.1367
779.25,1093.25,390,2.25,409.5608,418.3008,449.6608,739.4408,341.6408,371.0608,335.9608,325.3208,341.1208,304.8208,332.9808,354.7808,316.0808,335.2408
779.5,1093.5,390,2.5,409.665,418.405,449.765,739.545,341.6962,371.165,336.0483,325.425,341.225,304.9031,333.085,354.885,316.133,335.345
779.75,1093.75,390,2.75,409.7692,418.5092,449.8692,739.6492,341.7892,371.2692,336.1292,325.5049,341.3292,304.9162,333.1892,354.9892,316.2092,335.4492
780.0,1094.0,391,1.0,409.8733,418.6133,449.9733,739.7533,341.8933,371.3733,336.2333,325.5333,341.4333,304.9933,333.2933,355.0933,316.3133,335.5533
780.5,1094.5,391,1.5,409.9617,418.8217,450.1817,740.1217,342.1017,371.5817,336.4417,325.7417,341.6417,305.2017,333.4817,355.3417,316.5217,335.7617
780.75,1094.75,391,1.75,410.0258,418.9258,450.2858,740.2258,342.2029,371.6858,336.5458,325.8458,341.7458,305.3029,333.5858,355.4458,316.6258,335.8658
781.0,1095.0,391,2.0,410.13,419.03,450.39,740.33,342.29,371.79,336.65,325.95,341.81,305.39,333.675,355.55,316.73,335.97
781.25,1095.25,391,2.25,410.2342,419.1342,450.4942,740.5342,342.3942,371.8942,336.7542,326.0542,341.8942,305.4267,333.7336,355.6542,316.8342,336.0148
781.5,1095.5,391,2.5,410.3383,419.2383,450.5983,740.6383,342.4983,371.9983,336.8383,326.1461,341.9983,305.4362,333.8183,355.7583,316.9383,336.0983
781.75,1095.75,391,2.75,410.4425,419.3425,450.7025,740.7425,342.5706,372.0825,336.9425,326.2225,342.1025,305.5025,333.9225,355.8625,317.0256,336.2025
782.0,1096.0,392,1.0,410.5467,419.4467,450.8067,740.8467,342.6467,372.1867,337.0467,326.3267,342.2067,305.6067,334.0267,355.9667,317.0834,336.2867
782.5,1096.5,392,1.5,410.755,419.655,451.015,741.055,342.855,372.395,337.255,326.495,342.415,305.815,334.215,356.175,317.275,336.495
782.75,1096.75,392,1.75,410.8592,419.7592,451.1192,741.1592,342.9592,372.4992,337.3592,326.5992,342.5192,305.9192,334.3192,356.2792,317.3792,336.5992
783.0,1097.0,392,2.0,410.9633,419.8233,451.2233,741.2633,343.0633,372.6033,337.4633,326.7033,342.6233,306.0233,334.4233,356.3833,317.4833,336.7033
783.25,1097.25,392,2.25,411.0675,419.9275,451.3275,741.3675,343.1675,372.6846,337.5675,326.8075,342.7275,306.1275,334.5275,356.4875,317.5875,336.8075
783.5,1097.5,392,2.5,411.1717,420.0317,451.4317,741.4717,343.2717,372.7117,337.6717,326.9117,342.8317,306.2317,334.6158,356.5917,317.6717,336.8772
783.75,1097.75,392,2.75,411.2758,420.1358,451.5358,741.5758,343.3758,372.8158,337.7758,327.0158,342.9358,306.3179,334.7158,356.6958,317.7758,336.9758
784.0,1098.0,393,1.0,411.36,420.24,451.64,741.68,343.48,372.92,337.88,327.12,343.04,306.42,334.82,356.8,317.88,337.08
784.5,1098.5,393,1.5,411.5683,420.4483,451.8683,741.9883,343.6883,373.1283,338.0883,327.3283,343.2483,306.6283,335.0483,357.0283,318.0883,337.3083
784.75,1098.75,393,1.75,411.6725,420.5525,451.9725,742.0925,343.7925,373.2325,338.1925,327.4325,343.3525,306.7325,335.1525,357.1325,318.1641,337.4125
785.0,1099.0,393,2.0,411.7389,420.6567,452.0767,742.1967,343.8967,373.3167,338.2967,327.5367,343.4567,306.8367,335.2567,357.2367,318.1771,337.5167
785.25,1099.25,393,2.25,411.8208,420.7608,452.1808,742.3008,344.0008,373.4208,338.4008,327.6208,343.5608,306.9408,335.3608,357.3408,318.2608,337.6208
785.5,1099.5,393,2.5,411.925,420.865,452.285,742.405,344.045,373.525,338.505,327.725,343.665,307.045,335.465,357.445,318.365,337.725
785.75,1099.75,393,2.75,412.0292,420.9692,452.3892,742.5092,344.1492,373.6292,338.5946,327.7923,343.7692,307.1492,335.5618,357.5492,318.4692,337.8292
786.0,1100.0,394,1.0,412.1333,421.0733,452.4933,742.6133,344.2533,373.7333,338.6933,327.8733,343.8533,307.2533,335.5933,357.6533,318.5733,337.8587
786.5,1100.5,394,1.5,412.3417,421.2817,452.7017,742.9017,344.4617,373.9817,338.9017,328.0817,344.0617,307.4617,335.8017,357.8617,318.7817,338.0617
786.75,1100.75,394,1.75,412.4458,421.3658,452.8058,743.0058,344.5658,374.0858,339.0058,328.1858,344.1658,307.5658,335.9058,357.9658,318.8814,338.1658
787.0,1101.0,394,2.0,412.4975,421.47,452.91,743.11,344.67,374.19,339.11,328.29,344.27,307.6175,336.01,358.07,318.93,338.27
787.25,1101.25,394,2.25,412.5714,421.5742,453.0142,743.2142,344.7742,374.2942,339.2142,328.3942,344.3742,307.6318,336.1142,358.1742,319.0218,338.3742
787.5,1101.5,394,2.5,412.6583,421.6783,453.1183,743.3183,344.8783,374.3983,339.3183,328.4983,344.4496,307.6783,336.1746,358.2783,319.0348,338.4783
787.75,1101.75,394,2.75,412.7025,421.7712,453.2225,743.4225,344.9625,374.5025,339.4225,328.6025,344.5225,307.7625,336.2625,358.3625,319.1025,338.5825
788.0,1102.0,395,1.0,412.8067,421.8667,453.3267,743.5267,345.0667,374.6067,339.5267,328.7067,344.6267,307.8667,336.3667,358.4667,319.2067,338.6467
788.5,1102.5,395,1.5,413.0075,422.075,453.535,743.895,345.275,374.815,339.735,328.915,344.835,308.075,336.575,358.735,319.415,338.855
788.75,1102.75,395,1.75,413.0313,422.1792,453.6392,743.9992,345.3478,374.9192,339.8392,329.0192,344.9392,308.1792,336.6792,358.8392,319.5192,338.9592
789.0,1103.0,395,2.0,413.0833,422.2833,453.7433,744.1033,345.4033,375.0033,339.9144,329.1233,345.0433,308.2033,336.7833,358.9433,319.6233,339.0633
789.25,1103.25,395,2.25,413.1812,422.3875,453.8475,744.2075,345.5075,375.1075,339.9375,329.2275,345.1475,308.2375,336.8875,359.0475,319.7275,339.1538
789.5,1103.5,395,2.5,413.1986,422.4517,453.9517,744.3117,345.6117,375.1717,339.9702,329.2886,345.2517,308.2717,336.9917,359.1517,319.8158,339.2517
789.75,1103.75,395,2.75,413.2958,422.5558,454.0558,744.4558,345.7158,375.2758,340.0158,329.3358,345.3558,308.3758,337.0958,359.2558,319.832,339.3558
790.0,1104.0,396,1.0,413.4,422.66,454.16,744.58,345.82,375.38,340.12,329.44,345.46,308.48,337.2,359.36,319.88,339.46
790.5,1104.5,396,1.5,413.6042,422.8683,454.3683,744.8215,346.0483,375.5883,340.3283,329.6483,345.6683,308.6883,337.4083,359.5683,320.0883,339.6683
790.75,1104.75,396,1.75,413.6925,422.9725,454.4725,744.9725,346.1525,375.6925,340.4325,329.7325,345.7725,308.7842,337.5125,359.6725,320.1925,339.7725
791.0,1105.0,396,2.0,413.7967,423.0767,454.5767,745.0767,346.2567,375.7967,340.5367,329.8367,345.8767,308.8567,337.6167,359.7767,320.2967,339.8767
791.25,1105.25,396,2.25,413.9008,423.1808,454.6808,745.2608,346.3608,375.9008,340.6408,329.9408,345.9808,308.9608,337.7208,359.8808,320.4008,339.9808
791.5,1105.5,396,2.5,414.005,423.285,454.785,745.365,346.465,376.005,340.745,330.045,346.0525,309.065,337.825,359.985,320.505,340.085
791.75,1105.75,396,2.75,414.1031,423.3892,454.8892,745.4692,346.5692,376.1092,340.8492,330.1492,346.1492,309.1692,337.9292,360.0892,320.5723,340.1892
792.0,1106.0,397,1.0,414.1733,423.4933,454.9933,745.5733,346.6733,376.2133,340.9533,330.2533,346.2533,309.2733,338.0333,360.1933,320.6533,340.2933
792.5,1106.5,397,1.5,414.3817,423.7017,455.2017,745.8617,346.8817,376.4217,341.2217,330.4617,346.4617,309.4817,338.2417,360.4617,320.8617,340.5017
792.75,1106.75,397,1.75,414.4858,423.8058,455.3058,746.0058,346.9858,376.5258,341.3258,330.5658,346.5658,309.5858,338.3458,360.5658,320.9658,340.6058
793.0,1107.0,397,2.0,414.59,423.91,455.41,746.13,347.05,376.63,341.43,330.67,346.67,309.69,338.45,360.67,321.07,340.71
793.25,1107.25,397,2.25,414.6942,424.0142,455.5742,746.2342,347.1542,376.7342,341.5342,330.7542,346.7742,309.7942,338.5542,360.7742,321.1742,340.8142
793.5,1107.5,397,2.5,414.7197,424.1183,455.6983,746.3383,347.2583,376.8383,341.6383,330.8583,346.8783,309.8123,338.6583,360.8783,321.2783,340.9183
793.75,1107.75,397,2.75,414.7825,424.2225,455.8025,746.4425,347.3625,376.9425,341.7425,330.9125,346.9825,309.8625,338.7625,360.9825,321.3356,341.0225
794.0,1108.0,398,1.0,414.8867,424.3267,455.9067,746.5668,347.4667,377.0467,341.8467,330.9867,347.0867,309.9667,338.8667,361.0867,321.4267,341.1267
794.5,1108.5,398,1.5,415.095,424.535,456.115,746.855,347.675,377.255,342.055,331.195,347.295,310.175,339.0675,361.295,321.635,341.335
794.75,1108.75,398,1.75,415.1992,424.6392,456.2192,746.9592,347.7592,377.3592,342.1278,331.2992,347.3992,310.2498,339.1592,361.3992,321.7078,341.4192
795.0,1109.0,398,2.0,415.3033,424.7433,456.3233,747.0798,347.8033,377.4633,342.1833,331.4033,347.4833,310.3233,339.2633,361.5033,321.7633,341.5233
795.25,1109.25,398,2.25,415.4075,424.8475,456.4275,747.2675,347.9075,377.5675,342.2737,331.5075,347.5875,310.4275,339.3675,361.6075,321.8675,341.6275
795.5,1109.5,398,2.5,415.4879,424.9517,456.5317,747.3717,348.0117,377.6717,342.3717,331.6117,347.6917,310.5223,339.4717,361.7117,321.9717,341.7317
795.75,1109.75,398,2.75,415.5558,425.0358,456.6358,747.4758,348.1158,377.7358,342.4519,331.6558,347.7958,310.5558,339.5095,361.8158,322.0758,341.779
796.0,1110.0,399,1.0,415.66,425.14,456.74,747.58,348.22,377.84,342.54,331.76,347.9,310.66,339.54,361.92,322.18,341.88
796.5,1110.5,399,1.5,415.8683,425.3483,456.9483,747.8883,348.4283,378.0483,342.7483,331.9683,348.0942,310.8683,339.7483,362.1283,322.3883,342.0883
796.75,1110.75,399,1.75,415.9725,425.4525,457.0525,747.9925,348.4925,378.1525,342.8525,332.0481,348.1925,310.9325,339.8525,362.2325,322.4925,342.1925
797.0,1111.0,399,2.0,416.0767,425.5567,457.1567,748.0967,348.5967,378.2567,342.9567,332.1167,348.2967,311.0367,339.9567,362.3367,322.5193,342.2967
797.25,1111.25,399,2.25,416.1808,425.6608,457.2808,748.2008,348.7008,378.3608,343.0608,332.2208,348.3608,311.1408,340.0608,362.4408,322.6208,342.4008
797.5,1111.5,399,2.5,416.285,425.765,457.385,748.345,348.805,378.465,343.165,332.325,348.465,311.2262,340.165,362.545,322.725,342.465
797.75,1111.75,399,2.75,416.3892,425.8692,457.4892,748.4492,348.9092,378.5692,343.2364,332.4292,348.5692,311.2892,340.2692,362.6492,322.7898,342.5692
798.0,1112.0,400,1.0,416.4933,425.9733,457.5933,748.5533,349.0133,378.6733,343.3333,332.5333,348.6733,311.3933,340.3733,362.7533,322.8533,342.6733
798.5,1112.5,400,1.5,416.7017,426.2617,457.8417,748.8417,349.2217,378.8817,343.5417,332.7617,348.8817,311.6017,340.5817,362.9617,323.0617,342.8817
798.75,1112.75,400,1.75,416.8058,426.3658,457.9458,748.9458,349.3258,378.9858,343.6458,332.8658,348.9553,311.7058,340.6858,363.0658,323.1658,342.9858
799.0,1113.0,400,2.0,416.91,426.47,458.05,749.05,349.43,379.09,343.75,332.97,349.05,311.81,340.79,363.17,323.27,343.09
799.25,1113.25,400,2.25,417.0142,426.529,458.1542,749.2742,349.5342,379.1581,343.8542,333.0742,349.1542,311.9142,340.8942,363.2742,323.3742,343.1942
799.5,1113.5,400,2.5,417.0266,426.5783,458.2583,749.3783,349.6383,379.2583,343.9583,333.1626,349.2583,312.0183,340.9983,363.3783,323.4783,343.2983
799.75,1113.75,400,2.75,417.0335,426.6825,458.2965,749.4825,349.7025,379.3625,344.0156,333.1775,349.3625,312.1225,341.1025,363.4825,323.5137,343.4025
800.0,1114.0,401,1.0,417.0467,426.7867,458.3867,749.6001,349.8067,379.4667,344.1067,333.2667,349.4667,312.2267,341.2067,363.5867,323.5867,343.5067
800.5,1114.5,401,1.5,417.255,426.995,458.595,749.875,350.015,379.675,344.315,333.475,349.675,312.3112,341.415,363.855,323.795,343.715
800.75,1114.75,401,1.75,417.3592,427.0992,458.6992,749.9792,350.1192,379.7792,344.4192,333.5792,349.7792,312.3199,341.5192,363.9592,323.8992,343.8192
801.0,1115.0,401,2.0,417.4633,427.2033,458.8033,750.0833,350.2233,379.8833,344.5233,333.6833,349.8833,312.4233,341.6233,364.0633,324.0033,343.9233
801.25,1115.25,401,2.25,417.5675,427.2875,458.9075,750.1875,350.3275,379.9875,344.6275,333.7475,349.9875,312.4919,341.7215,364.1675,324.1012,343.9879
801.5,1115.5,401,2.5,417.6717,427.3917,459.0117,750.2917,350.4317,380.0917,344.7317,333.8517,350.0917,312.5717,341.7517,364.2717,324.1186,344.0317
801.75,1115.75,401,2.75,417.7758,427.4958,459.1158,750.4158,350.5358,380.1958,344.7958,333.9558,350.1958,312.646,341.8558,364.3758,324.2158,344.1358
802.0,1116.0,402,1.0,417.88,427.6,459.22,750.52,350.64,380.3,344.9,334.04,350.3,312.68,341.94,364.48,324.32,344.24
802.5,1116.5,402,1.5,418.0883,427.8083,459.4283,750.8283,350.7883,380.5083,345.1083,334.1683,350.4883,312.8812,342.1428,364.7083,324.5283,344.4483
802.75,1116.75,402,1.75,418.1925,427.9125,459.5325,750.9325,350.8925,380.6125,345.1925,334.2725,350.5925,312.8961,342.2125,364.8125,324.5931,344.5442
803.0,1117.0,402,2.0,418.2967,428.0167,459.6367,751.0367,350.9967,380.7167,345.2967,334.3767,350.6967,312.9767,342.3167,364.9167,324.6767,344.6167
803.25,1117.25,402,2.25,418.4008,428.1208,459.7408,751.1816,351.1008,380.8008,345.4004,334.4808,350.8008,313.0808,342.4208,365.0208,324.7808,344.7208
803.5,1117.5,402,2.5,418.505,428.225,459.845,751.325,351.205,380.885,345.485,334.585,350.905,313.185,342.525,365.125,324.885,344.825
803.75,1117.75,402,2.75,418.6092,428.3292,459.9492,751.4292,351.2892,380.9892,345.5892,334.6892,351.0092,313.2892,342.6292,365.2292,324.9373,344.9292
804.0,1118.0,403,1.0,418.7133,428.4333,460.0533,751.5333,351.3933,381.0933,345.6933,334.7933,351.1133,313.3933,342.7333,365.3333,325.0333,345.0333
804.5,1118.5,403,1.5,418.9217,428.6417,460.2617,751.8817,351.6017,381.3017,345.9017,335.0017,351.3108,313.6017,342.9417,365.6017,325.2417,345.2417
804.75,1118.75,403,1.75,419.0258,428.7458,460.3658,751.9858,351.7058,381.4058,346.0058,335.1058,351.4058,313.7058,343.0458,365.7058,325.3458,345.3458
805.0,1119.0,403,2.0,419.13,428.81,460.47,752.09,351.81,381.51,346.11,335.21,351.49,313.81,343.15,365.81,325.45,345.45
805.25,1119.25,403,2.25,419.2342,428.9142,460.5742,752.1942,351.9142,381.6142,346.2142,335.3142,351.5942,313.9142,343.2542,365.9142,325.5108,345.5542
805.5,1119.5,403,2.5,419.3383,429.0183,460.6783,752.2983,352.0183,381.7183,346.3183,335.4061,351.6983,314.0183,343.3583,366.0183,325.5783,345.6583
805.75,1119.75,403,2.75,419.4425,429.1225,460.7825,752.4025,352.1225,381.8225,346.4225,335.4825,351.8025,314.0518,343.4625,366.1225,325.6825,345.7456
806.0,1120.0,404,1.0,419.5467,429.2267,460.8867,752.5067,352.2267,381.9267,346.5267,335.5867,351.9067,314.1067,343.5667,366.2267,325.7667,345.8067
806.5,1120.5,404,1.5,419.6129,429.435,461.095,752.815,352.435,382.125,346.735,335.795,352.115,314.315,343.775,366.455,325.975,346.015
806.75,1120.75,404,1.75,419.6392,429.5392,461.1992,752.9392,352.5392,382.1992,346.8192,335.8992,352.2192,314.3797,343.8792,366.5592,326.0792,346.1192
807.0,1121.0,404,2.0,419.7433,429.6433,461.3033,753.0899,352.6433,382.3033,346.9233,336.0033,352.3233,314.4633,343.9833,366.6633,326.1833,346.2233
807.25,1121.25,404,2.25,419.8475,429.7475,461.4075,753.2275,352.7475,382.4075,347.0275,336.0938,352.4275,314.5675,344.0815,366.7675,326.2875,346.3275
