score_qstamp,qstamp,measure,beat,729164_tstamp,736762_tstamp,736769_tstamp,736751_tstamp,736758_tstamp
197.6667,197.6667,66,3.6667,530.44,374.55,382.73,416.14,330.79
197.8333,197.8333,66,3.8333,530.735,374.675,382.855,416.44,330.955
197.875,197.875,66,3.875,530.7786,374.7062,382.8862,416.6062,331.0524
198.0,198.0,67,1.0,531.02,374.8,382.98,416.88,331.16
198.1667,198.1667,67,1.1667,531.145,374.965,383.465,417.045,331.385
198.3333,198.3333,67,1.3333,531.27,375.09,383.59,417.17,331.81
198.5,198.5,67,1.5,531.395,375.215,383.76,418.12,331.935
198.6667,198.6667,67,1.6667,531.52,375.34,384.18,418.52,332.14
198.8333,198.8333,67,1.8333,531.645,375.465,384.53,418.665,332.685
199.0,199.0,67,2.0,531.77,375.61,384.71,418.97,332.81
199.1667,199.1667,67,2.1667,531.915,375.735,385.035,419.17,333.255
199.3333,199.3333,67,2.3333,532.04,375.86,385.3,419.72,333.38
199.5,199.5,67,2.5,532.165,375.985,385.525,419.955,333.68
199.6667,199.6667,67,2.6667,532.29,376.11,385.65,420.31,334.05
199.8333,199.8333,67,2.8333,532.415,376.235,385.775,420.435,334.195
200.0,200.0,67,3.0,532.54,376.36,385.9,420.62,334.36
200.1667,200.1667,67,3.1667,532.665,378.525,386.685,421.255,335.045
200.3333,200.3333,67,3.3333,532.93,378.73,386.87,421.51,335.17
200.5,200.5,67,3.5,535.325,379.155,387.19,421.76,335.395
200.6667,200.6667,67,3.6667,535.54,379.3,387.46,422.18,335.62
200.75,200.75,67,3.75,535.6025,379.5075,387.6625,422.4475,335.6825
200.8333,200.8333,67,3.8333,535.97,379.625,387.825,422.63,335.89
201.0,201.0,68,1.0,536.51,379.89,388.13,423.01,336.47
201.1667,201.1667,68,1.1667,536.755,380.435,388.595,423.135,336.835
201.3333,201.3333,68,1.3333,536.98,380.56,388.72,423.26,336.96
201.5,201.5,68,1.5,537.37,380.77,388.98,424.385,337.125
201.6667,201.6667,68,1.6667,537.51,381.13,389.33,424.51,337.25
201.8333,201.8333,68,1.8333,537.855,381.395,389.555,424.935,337.395
202.0,202.0,68,2.0,538.1,381.52,389.74,425.1,337.6
202.1667,202.1667,68,2.1667,538.335,382.025,390.195,425.495,338.055
202.3333,202.3333,68,2.3333,538.63,382.49,390.59,426.09,338.53
202.5,202.5,68,2.5,538.895,382.815,390.975,426.215,338.655
202.6667,202.6667,68,2.6667,539.12,382.94,391.1,426.48,338.78
202.8333,202.8333,68,2.8333,539.48,383.235,391.29,427.045,339.07
203.0,203.0,68,3.0,539.7,383.45,391.61,427.28,339.36
203.1667,203.1667,68,3.1667,539.97,383.835,392.025,427.45,339.555
203.3333,203.3333,68,3.3333,540.28,384.14,392.28,427.9,339.9
203.5,203.5,68,3.5,540.665,384.455,392.615,428.395,340.165
203.6667,203.6667,68,3.6667,540.79,384.72,392.89,428.67,340.29
203.8333,203.8333,68,3.8333,541.215,385.075,393.235,429.195,340.715
204.0,204.0,69,1.0,541.56,385.46,393.56,429.66,341.02
204.1667,204.1667,69,1.1667,541.87,385.73,393.87,430.09,341.39
204.3333,204.3333,69,1.3333,542.05,386.06,394.19,430.36,341.59
204.5,204.5,69,1.5,542.395,386.415,394.355,430.635,341.855
204.6667,204.6667,69,1.6667,542.56,386.54,394.48,430.86,342.02
204.8333,204.8333,69,1.8333,543.135,386.77,394.755,431.2,342.29
205.0,205.0,69,2.0,543.29,387.03,395.25,431.97,342.85
205.1667,205.1667,69,2.1667,543.455,387.395,395.575,432.115,342.975
205.25,205.25,69,2.25,543.6175,387.4775,395.69,432.73,343.0975
205.3333,205.3333,69,2.3333,543.86,387.82,396.0,432.8,343.16
205.5,205.5,69,2.5,543.985,388.08,396.285,433.005,343.705
205.6667,205.6667,69,2.6667,544.2,388.42,396.57,433.13,343.83
205.75,205.75,69,2.75,544.5725,388.5125,396.6325,433.5725,343.8925
205.8333,205.8333,69,2.8333,544.875,388.73,396.895,433.835,343.955
206.0,206.0,69,3.0,545.06,389.0,397.18,434.0,344.44
206.1667,206.1667,69,3.1667,545.19,389.315,397.455,434.125,344.565
206.25,206.25,69,3.25,545.275,389.4075,397.5475,434.4975,344.7075
206.3333,206.3333,69,3.3333,545.53,389.47,397.61,434.61,344.77
206.5,206.5,69,3.5,545.855,389.815,397.995,435.075,345.115
206.6667,206.6667,69,3.6667,545.98,389.94,398.12,435.2,345.24
206.75,206.75,69,3.75,546.0425,390.0225,398.24,435.44,345.47
206.8333,206.8333,69,3.8333,546.175,390.145,398.44,435.625,345.62
207.0,207.0,70,1.0,546.56,390.47,398.63,435.76,345.79
207.1667,207.1667,70,1.1667,546.955,390.83,399.055,436.215,346.135
207.3333,207.3333,70,1.3333,547.08,391.02,399.2,436.52,346.4
207.5,207.5,70,1.5,547.565,392.01,399.77,436.81,346.645
207.6667,207.6667,70,1.6667,547.95,392.15,400.33,437.11,346.79
207.8333,207.8333,70,1.8333,548.095,392.275,400.455,437.29,346.93
208.0,208.0,70,2.0,548.5,392.4,400.58,438.14,347.06
208.1667,208.1667,70,2.1667,548.625,392.525,400.705,438.305,347.36
208.25,208.25,70,2.25,548.6875,392.6175,400.79,438.4275,347.7075
208.3333,208.3333,70,2.3333,548.84,392.73,400.89,438.65,347.89
208.5,208.5,70,2.5,549.13,393.015,401.175,438.89,348.155
208.6667,208.6667,70,2.6667,549.5,393.4,401.58,439.3,348.4
208.75,208.75,70,2.75,549.57,393.4625,401.6425,439.565,348.4875
208.8333,208.8333,70,2.8333,549.825,393.61,401.765,439.68,348.76
209.0,209.0,70,3.0,550.0,393.93,402.11,440.04,348.99
209.1667,209.1667,70,3.1667,550.355,394.255,402.415,440.335,349.255
209.25,209.25,70,3.25,550.4525,394.4375,402.6175,440.5725,349.4275
209.3333,209.3333,70,3.3333,550.56,394.5,402.68,440.66,349.5
209.5,209.5,70,3.5,550.865,394.985,403.165,441.025,349.785
209.6667,209.6667,70,3.6667,551.15,395.11,403.29,441.36,349.91
209.75,209.75,70,3.75,551.4525,395.2925,403.4525,441.6925,350.1925
209.8333,209.8333,70,3.8333,551.515,395.39,403.55,441.755,350.275
210.0,210.0,71,1.0,551.7,395.86,404.02,442.04,350.54
210.1667,210.1667,71,1.1667,552.105,395.985,404.145,442.39,350.81
210.25,210.25,71,1.25,552.285,396.07,404.2375,442.63,351.025
210.3333,210.3333,71,1.3333,552.41,396.33,404.51,442.75,351.25
210.5,210.5,71,1.5,552.555,396.675,404.84,443.075,351.435
210.6667,210.6667,71,1.6667,552.68,396.8,404.98,443.42,351.6
210.75,210.75,71,1.75,553.07,396.885,405.135,443.575,351.9825
210.8333,210.8333,71,1.8333,553.245,397.15,405.29,443.78,352.055
211.0,211.0,71,2.0,553.55,397.41,405.55,444.09,352.21
211.1667,211.1667,71,2.1667,553.795,397.645,405.805,444.365,352.335
211.25,211.25,71,2.25,554.0175,397.7925,405.9175,444.7775,352.8175
211.3333,211.3333,71,2.3333,554.08,397.9,406.02,444.86,352.88
211.5,211.5,71,2.5,554.43,398.16,406.325,445.025,353.005
211.6667,211.6667,71,2.6667,554.69,398.49,406.65,445.39,353.16
211.75,211.75,71,2.75,554.8725,398.6525,406.9125,445.57,353.3125
211.8333,211.8333,71,2.8333,554.935,398.715,406.975,445.655,353.375
212.0,212.0,71,3.0,555.22,399.18,407.34,446.12,353.74
212.1667,212.1667,71,3.1667,555.59,399.445,407.6,446.47,353.995
212.25,212.25,71,3.25,555.9075,399.8075,407.9475,447.0275,354.3275
212.3333,212.3333,71,3.3333,555.97,399.87,408.03,447.09,354.39
212.5,212.5,71,3.5,556.205,399.995,408.155,447.255,354.515
212.6667,212.6667,71,3.6667,556.38,400.12,408.28,447.38,354.66
212.75,212.75,71,3.75,556.8025,400.6225,408.5025,447.4425,354.9025
212.8333,212.8333,71,3.8333,556.865,400.685,408.63,447.67,354.97
213.0,213.0,72,1.0,557.13,400.81,408.97,448.33,355.35
213.125,213.125,72,1.125,557.399,401.0894,409.199,448.4438,355.5018
213.25,213.25,72,1.25,557.5975,401.515,409.3575,448.6575,355.7575
213.375,213.375,72,1.375,557.9112,401.6312,409.7312,449.1912,356.0112
213.5,213.5,72,1.5,558.135,401.73,409.865,449.33,356.24
213.625,213.625,72,1.625,558.2588,401.8388,409.9588,449.6388,356.5388
213.75,213.75,72,1.75,558.3525,402.2925,410.2925,450.0325,356.7925
213.875,213.875,72,1.875,558.4524,402.3924,410.5662,450.1262,356.9662
214.0,214.0,72,2.0,558.56,402.5,410.66,450.22,357.06
214.125,214.125,72,2.125,558.6938,402.9138,411.0338,450.4104,357.3538
214.25,214.25,72,2.25,559.1975,403.03,411.1975,450.6225,357.4475
214.375,214.375,72,2.375,559.6412,403.1648,411.3448,451.1284,357.6412
214.5,214.5,72,2.5,559.805,403.315,411.555,451.335,357.755
214.625,214.625,72,2.625,560.0376,403.6832,411.8656,451.684,358.1344
214.75,214.75,72,2.75,560.1925,403.925,412.085,451.8425,358.3625
214.875,214.875,72,2.875,560.4962,404.0362,412.1962,451.9686,358.4562
215.0,215.0,72,3.0,560.59,404.13,412.29,452.07,358.55
215.125,215.125,72,3.125,560.6838,404.558,412.6876,452.1638,358.8038
215.25,215.25,72,3.25,560.855,404.7975,412.7975,452.2775,358.9175
215.375,215.375,72,3.375,561.3112,404.9112,413.0072,453.064,359.1048
215.5,215.5,72,3.5,561.525,405.04,413.205,453.515,359.265
215.625,215.625,72,3.625,561.6988,405.1988,413.2988,453.8188,359.5188
215.75,215.75,72,3.75,561.8725,405.5125,413.6725,454.0725,359.7525
215.875,215.875,72,3.875,562.1324,405.6248,413.8048,454.2924,359.8462
216.0,216.0,73,1.0,562.44,405.9,414.04,454.54,360.04
216.125,216.125,73,1.125,563.0076,406.8738,415.4338,455.6338,360.6338
216.25,216.25,73,1.25,563.1275,406.9875,415.5475,455.7275,360.7275
216.375,216.375,73,1.375,563.2412,407.0812,415.6412,455.8212,360.8212
216.5,216.5,73,1.5,563.335,407.175,415.735,455.915,360.915
216.625,216.625,73,1.625,563.9288,407.2688,415.8288,456.0088,361.2088
216.75,216.75,73,1.75,564.0225,407.3625,415.9225,456.1025,361.315
216.875,216.875,73,1.875,564.301,407.4562,416.0162,456.423,362.7162
217.0,217.0,73,2.0,564.41,407.55,416.27,457.02,362.81
217.125,217.125,73,2.125,564.5038,407.6438,416.6238,457.5066,362.9038
217.25,217.25,73,2.25,564.5975,407.7375,416.7175,457.81,362.9975
217.375,217.375,73,2.375,565.0112,407.8312,416.8112,458.0008,363.0912
217.5,217.5,73,2.5,565.185,408.265,416.955,458.21,363.185
217.625,217.625,73,2.625,565.5188,408.6928,417.2588,458.4776,363.2788
217.75,217.75,73,2.75,565.625,409.0925,417.4525,458.585,363.3725
217.875,217.875,73,2.875,565.8862,409.4062,417.5662,458.6862,363.4662
218.0,218.0,73,3.0,565.98,409.52,417.66,458.8,363.56
218.125,218.125,73,3.125,566.2138,409.8338,418.0138,459.0138,363.9338
218.25,218.25,73,3.25,566.3075,409.935,418.1675,459.285,364.2025
218.375,218.375,73,3.375,566.6812,410.1812,418.3836,459.7612,364.5212
218.5,218.5,73,3.5,566.775,410.335,418.515,459.855,364.615
218.625,218.625,73,3.625,567.1688,410.6288,418.7688,460.3568,364.7088
218.75,218.75,73,3.75,567.275,410.7625,418.9075,460.5825,364.8125
218.875,218.875,73,3.875,567.4562,411.1362,419.3162,460.7562,365.061
219.0,219.0,74,1.0,567.65,411.27,419.43,460.91,365.18
219.125,219.125,74,1.125,567.8626,411.4484,419.6532,461.214,365.318
219.25,219.25,74,1.25,568.4325,411.835,419.975,461.9175,365.615
219.375,219.375,74,1.375,568.5312,412.0112,420.1912,462.0112,365.9512
219.5,219.5,74,1.5,568.71,412.22,420.385,462.115,366.075
219.625,219.625,74,1.625,569.0588,412.5188,420.5576,462.2788,366.2588
219.75,219.75,74,1.75,569.2525,412.8125,420.9525,462.4725,366.3725
219.875,219.875,74,1.875,569.3462,412.9186,421.0462,462.5662,366.491
220.0,220.0,74,2.0,569.44,413.04,421.2,462.66,366.74
220.125,220.125,74,2.125,569.869,413.3338,421.4938,462.7538,367.0338
220.25,220.25,74,2.25,570.0275,413.605,421.785,463.05,367.1275
220.375,220.375,74,2.375,570.1212,413.7624,421.9412,463.7624,367.3224
220.5,220.5,74,2.5,570.255,413.915,422.075,463.975,367.455
220.625,220.625,74,2.625,570.5592,414.3616,422.5216,464.3504,367.828
220.75,220.75,74,2.75,570.865,414.5225,422.685,464.8225,368.0325
220.875,220.875,74,2.875,571.0086,414.6162,422.7962,464.9162,368.1962
221.0,221.0,74,3.0,571.11,414.75,422.91,465.06,368.29
221.125,221.125,74,3.125,571.4838,415.0638,423.3638,465.2714,368.5038
221.25,221.25,74,3.25,571.5775,415.1575,423.4575,465.4975,368.5975
221.375,221.375,74,3.375,571.7448,415.4312,423.6512,465.7032,368.8424
221.5,221.5,74,3.5,571.945,415.725,423.865,465.985,369.075
221.625,221.625,74,3.625,572.2952,416.0988,424.2988,466.1388,369.2788
221.75,221.75,74,3.75,572.5125,416.205,424.3925,466.8525,369.63
221.875,221.875,74,3.875,572.6062,416.3572,424.511,466.9462,369.7462
222.0,222.0,75,1.0,572.8,416.52,424.68,467.22,369.84
222.125,222.125,75,1.125,573.7414,417.6738,425.4738,468.6918,370.3138
222.25,222.25,75,1.25,573.8475,417.7675,425.8275,468.9275,370.4075
222.375,222.375,75,1.375,573.9412,417.8612,425.9212,469.032,370.5012
222.5,222.5,75,1.5,574.035,417.955,426.015,469.295,370.595
222.625,222.625,75,1.625,574.1376,418.2488,426.144,469.3888,370.8296
222.75,222.75,75,1.75,574.2625,418.3425,426.2975,469.4825,371.185
222.875,222.875,75,1.875,574.6734,418.4362,426.4962,469.5762,371.7162
223.0,223.0,75,2.0,574.79,418.53,426.68,469.71,371.85
223.125,223.125,75,2.125,574.9076,419.0504,427.219,469.9046,371.9838
223.25,223.25,75,2.25,575.0175,419.2575,427.3775,470.2575,372.0975
223.375,223.375,75,2.375,575.6312,419.3512,427.4712,470.3512,372.5912
223.5,223.5,75,2.5,575.725,419.465,427.595,470.445,372.925
223.625,223.625,75,2.625,575.8188,419.8752,428.0164,470.5388,373.0188
223.75,223.75,75,2.75,575.9125,419.9725,428.1125,470.645,373.1125
223.875,223.875,75,2.875,576.1696,420.3462,428.4462,471.3682,373.3696
224.0,224.0,75,3.0,576.4,420.44,428.54,471.6,373.56
224.125,224.125,75,3.125,576.4938,420.6738,428.6476,471.9338,373.6538
224.25,224.25,75,3.25,576.835,420.775,428.885,472.0275,373.7775
224.375,224.375,75,3.375,577.0672,421.2012,429.0612,472.5412,373.9436
224.5,224.5,75,3.5,577.315,421.295,429.33,472.635,374.09
224.625,224.625,75,3.625,577.7488,421.5576,429.704,472.7288,374.3888
224.75,224.75,75,3.75,577.85,421.6675,429.85,473.0775,374.49
224.875,224.875,75,3.875,578.0162,421.7962,429.9962,473.4162,374.6362
225.0,225.0,76,1.0,578.16,422.05,430.25,473.53,374.77
225.125,225.125,76,1.125,578.6038,422.3438,430.4838,473.6438,374.9038
225.25,225.25,76,1.25,578.75,422.4575,430.6375,473.8925,375.0175
225.375,225.375,76,1.375,578.9448,422.9312,431.0912,474.5912,375.5512
225.5,225.5,76,1.5,579.07,423.035,431.2,474.715,375.65
225.625,225.625,76,1.625,579.2788,423.2588,431.3588,474.9188,375.7588
225.75,225.75,76,1.75,579.7125,423.725,431.8925,475.4725,376.0925
225.875,225.875,76,1.875,579.8062,423.8262,431.9924,475.5786,376.1862
226.0,226.0,76,2.0,579.9,423.92,432.1,475.76,376.28
226.125,226.125,76,2.125,580.0138,424.0276,432.2138,475.8938,376.3738
226.25,226.25,76,2.25,580.4475,424.2125,432.385,476.2225,376.5125
226.375,226.375,76,2.375,580.5824,424.4812,432.6412,476.4812,377.0224
226.5,226.5,76,2.5,580.695,424.655,432.815,476.59,377.135
226.625,226.625,76,2.625,580.9232,424.8752,433.0776,476.7856,377.2664
226.75,226.75,76,2.75,581.2425,425.075,433.2925,477.1625,377.6425
226.875,226.875,76,2.875,581.3362,425.2762,433.4562,477.4162,377.7362
227.0,227.0,76,3.0,581.44,425.38,433.59,477.59,377.83
227.125,227.125,76,3.125,581.6152,425.4838,433.6838,478.0038,377.9238
227.25,227.25,76,3.25,581.9825,425.5775,433.9175,478.1775,378.07
227.375,227.375,76,3.375,582.2112,426.152,434.3736,478.4912,378.5536
227.5,227.5,76,3.5,582.415,426.385,434.545,478.665,378.665
227.625,227.625,76,3.625,582.5976,426.6892,434.8492,478.7788,378.7588
227.75,227.75,76,3.75,582.8325,427.0125,435.1525,479.2125,379.2125
227.875,227.875,76,3.875,582.9572,427.1062,435.2586,479.5662,379.4786
228.0,228.0,77,1.0,583.32,427.28,435.44,479.66,379.6
228.125,228.125,77,1.125,583.8338,427.6538,435.7738,479.7538,379.7738
228.25,228.25,77,1.25,584.3075,428.3075,436.4675,480.2475,380.1475
228.375,228.375,77,1.375,584.4012,428.4012,436.5612,480.3448,380.2412
228.5,228.5,77,1.5,584.495,428.495,436.655,480.495,380.335
228.625,228.625,77,1.625,584.5888,428.5888,436.7488,480.5888,380.4288
228.75,228.75,77,1.75,584.6825,428.685,436.86,481.1425,380.6525
228.875,228.875,77,1.875,584.7762,429.0362,437.1562,481.5362,380.8162
229.0,229.0,77,2.0,584.98,429.15,437.29,481.66,380.94
229.125,229.125,77,2.125,585.1238,429.2638,437.6514,481.7638,381.4038
229.25,229.25,77,2.25,585.42,429.63,437.7775,482.2325,381.4975
229.375,229.375,77,2.375,585.8312,429.7912,437.8936,482.3936,381.5912
229.5,229.5,77,2.5,585.925,429.93,438.105,482.625,381.965
229.625,229.625,77,2.625,586.0188,430.1988,438.2788,482.7188,382.0588
229.75,229.75,77,2.75,586.25,430.33,438.495,483.05,382.1775
229.875,229.875,77,2.875,586.5662,430.5662,438.7262,483.2862,382.4262
230.0,230.0,77,3.0,586.74,430.66,438.82,483.76,382.54
230.125,230.125,77,3.125,586.8338,431.196,439.3036,483.8538,382.6338
230.25,230.25,77,3.25,586.9275,431.4875,439.5475,483.9475,382.7275
230.375,230.375,77,3.375,587.3812,431.5812,439.6412,484.3012,382.8464
230.5,230.5,77,3.5,587.585,431.675,439.805,484.47,383.375
230.625,230.625,77,3.625,587.8488,431.8728,440.0488,484.7288,383.4688
230.75,230.75,77,3.75,588.0275,432.13,440.2725,484.9425,383.62
230.875,230.875,77,3.875,588.2162,432.2762,440.4362,485.182,383.8362
231.0,231.0,78,1.0,588.52,432.55,440.73,485.52,384.06
231.125,231.125,78,1.125,589.1038,432.972,441.0148,485.8438,384.5838
231.25,231.25,78,1.25,589.1975,433.6975,441.8575,486.03,384.6775
231.375,231.375,78,1.375,589.2912,433.7912,441.9512,486.8112,384.7712
231.5,231.5,78,1.5,589.39,433.885,442.065,486.905,384.87
231.625,231.625,78,1.625,589.5188,433.9788,442.1588,486.9988,385.1388
231.75,231.75,78,1.75,589.7925,434.0725,442.2525,487.0925,385.2325
231.875,231.875,78,1.875,589.9848,434.2062,442.3662,487.4124,385.651
232.0,232.0,78,2.0,590.32,434.32,442.48,487.52,385.8
232.125,232.125,78,2.125,590.5138,434.5538,442.8938,487.6538,385.8938
232.25,232.25,78,2.25,590.7075,434.91,442.995,488.03,386.01
232.375,232.375,78,2.375,590.8212,435.2012,443.3612,488.1812,386.2212
232.5,232.5,78,2.5,591.15,435.295,443.455,488.455,386.35
232.625,232.625,78,2.625,591.3392,435.6288,443.7888,488.9088,386.6488
232.75,232.75,78,2.75,591.5275,435.7375,443.9,489.0025,386.7625
232.875,232.875,78,2.875,591.7962,436.0362,444.1962,489.221,387.0362
233.0,233.0,78,3.0,592.07,436.21,444.33,489.53,387.24
233.125,233.125,78,3.125,592.2238,436.3638,444.4514,489.7238,387.4838
233.25,233.25,78,3.25,592.3175,436.5925,444.7775,489.8175,387.6725
233.375,233.375,78,3.375,592.512,436.8312,444.9024,489.9112,387.8312
233.5,233.5,78,3.5,593.07,437.09,445.25,491.125,387.97
233.625,233.625,78,3.625,593.2388,437.3188,445.4976,491.2188,388.1988
233.75,233.75,78,3.75,593.4575,437.565,445.7175,491.3125,388.2925
233.875,233.875,78,3.875,593.6262,437.8062,445.9862,491.4062,388.5124
234.0,234.0,79,1.0,593.8,438.0,446.16,491.5,388.68
234.125,234.125,79,1.125,593.9352,438.1904,446.3504,491.6214,388.8566
234.25,234.25,79,1.25,594.0925,438.465,446.645,492.02,388.9875
234.375,234.375,79,1.375,594.3812,438.6412,446.8212,492.2012,389.2012
234.5,234.5,79,1.5,594.7,438.87,447.09,492.5,389.405
234.625,234.625,79,1.625,594.8288,438.9888,447.2288,492.6088,389.5288
234.75,234.75,79,1.75,595.0025,439.3025,447.4625,492.915,389.8225
234.875,234.875,79,1.875,595.1648,439.3962,447.5762,493.1886,389.9162
235.0,235.0,79,2.0,595.42,439.67,447.81,493.39,390.09
235.125,235.125,79,2.125,595.6552,439.8238,447.9838,493.6714,390.3838
235.25,235.25,79,2.25,595.815,440.1575,448.3375,493.9175,390.4775
235.375,235.375,79,2.375,595.9936,440.3424,448.5136,494.1136,390.6048
235.5,235.5,79,2.5,596.225,440.445,448.625,494.405,390.845
235.625,235.625,79,2.625,596.414,440.5576,448.7188,494.5988,391.014
235.75,235.75,79,2.75,596.6525,440.8125,448.9925,494.845,391.25
235.875,235.875,79,2.875,596.8386,441.2248,449.3848,495.1262,391.3724
236.0,236.0,79,3.0,597.04,441.36,449.52,495.36,391.5
236.125,236.125,79,3.125,597.2538,441.5538,449.7538,495.5938,391.869
236.25,236.25,79,3.25,597.4975,441.8675,450.025,495.8675,391.9875
236.375,236.375,79,3.375,597.6812,442.0624,450.1812,496.0624,392.0812
236.5,236.5,79,3.5,597.85,442.25,450.41,496.305,392.215
236.625,236.625,79,3.625,598.0864,442.4488,450.6088,496.5664,392.3088
236.75,236.75,79,3.75,598.3125,442.6575,450.82,496.8,392.4325
236.875,236.875,79,3.875,598.4762,442.8562,451.0362,497.0524,392.7362
237.0,237.0,80,1.0,598.67,443.07,451.24,497.27,392.97
237.125,237.125,80,1.125,598.879,443.2714,451.4314,497.5428,393.0914
237.25,237.25,80,1.25,599.0575,443.4775,451.6375,497.775,393.2375
237.375,237.375,80,1.375,599.3112,443.7312,451.8912,498.0512,393.4224
237.5,237.5,80,1.5,599.44,443.955,452.12,498.28,393.615
237.625,237.625,80,1.625,599.6376,444.1388,452.3188,498.4988,393.7388
237.75,237.75,80,1.75,599.8925,444.37,452.53,498.7725,394.0325
237.875,237.875,80,1.875,600.0986,444.6034,452.7772,499.0248,394.1524
238.0,238.0,80,2.0,600.22,444.78,452.94,499.22,394.26
238.125,238.125,80,2.125,600.4676,445.0152,453.1752,499.4938,394.5338
238.25,238.25,80,2.25,600.7275,445.4275,453.51,499.7275,394.6875
238.375,238.375,80,2.375,600.8272,445.5212,453.7412,499.9648,394.7956
238.5,238.5,80,2.5,601.115,445.67,453.85,500.215,395.115
238.625,238.625,80,2.625,601.3264,445.7688,453.9864,500.4888,395.3368
238.75,238.75,80,2.75,601.5275,445.9225,454.1025,500.7525,395.5425
238.875,238.875,80,2.875,601.6962,446.0162,454.1962,500.9762,395.6562
239.0,239.0,80,3.0,601.89,446.33,454.51,501.29,395.75
239.125,239.125,80,3.125,602.1742,446.8638,455.0438,501.5904,395.9838
239.25,239.25,80,3.25,602.3975,446.9575,455.1375,501.815,396.0775
239.375,239.375,80,3.375,602.5824,447.1712,455.3512,502.0344,396.2896
239.5,239.5,80,3.5,602.825,447.43,455.585,502.385,396.665
239.625,239.625,80,3.625,602.9188,447.5388,455.9984,502.4788,396.7588
239.75,239.75,80,3.75,603.2725,447.8525,456.1525,502.9575,396.8525
239.875,239.875,80,3.875,603.5462,448.0662,456.2462,503.3462,397.0662
240.0,240.0,81,1.0,603.92,448.28,456.5,503.86,397.44
240.1667,240.1667,81,1.1667,604.045,448.405,457.085,503.985,397.905
240.3333,240.3333,81,1.3333,604.67,448.53,457.29,504.59,398.03
240.5,240.5,81,1.5,604.825,448.775,457.415,505.075,398.275
240.6667,240.6667,81,1.6667,605.06,449.56,457.72,505.44,398.66
240.8333,240.8333,81,1.8333,605.785,449.845,458.285,506.145,399.085
241.0,241.0,81,2.0,605.91,450.09,458.41,506.29,399.23
241.1667,241.1667,81,2.1667,606.11,450.335,458.535,506.435,399.355
241.3333,241.3333,81,2.3333,606.26,450.5,458.66,506.56,399.48
241.5,241.5,81,2.5,606.49,450.69,458.905,506.685,399.605
241.6667,241.6667,81,2.6667,606.91,451.01,459.19,506.81,399.73
241.8333,241.8333,81,2.8333,607.135,451.135,459.315,506.935,399.855
242.0,242.0,81,3.0,607.48,451.62,459.8,507.06,399.98
242.1667,242.1667,81,3.1667,607.625,451.905,460.065,507.185,400.105
242.3333,242.3333,81,3.3333,607.95,452.23,460.41,507.31,400.23
242.5,242.5,81,3.5,608.275,452.47,460.535,507.735,400.495
242.6667,242.6667,81,3.6667,608.58,452.62,460.8,507.86,400.62
242.8333,242.8333,81,3.8333,609.405,453.445,461.3,511.325,402.985
243.0,243.0,82,1.0,609.53,453.65,461.7,511.45,403.11
243.1667,243.1667,82,1.1667,609.655,453.775,461.935,511.575,403.235
243.3333,243.3333,82,1.3333,609.78,453.9,462.06,511.7,403.42
243.5,243.5,82,1.5,610.065,454.06,462.23,511.825,403.785
243.6667,243.6667,82,1.6667,610.21,454.27,462.43,511.95,403.91
243.75,243.75,82,1.75,610.2925,454.3575,462.5175,512.025,404.0125
243.8333,243.8333,82,1.8333,610.665,454.63,462.775,512.675,404.28
244.0,244.0,82,2.0,610.86,454.9,463.02,512.8,404.52
245.0,245.0,82,3.0,612.27,456.53,464.11,514.76,406.41
245.5,245.5,82,3.5,612.925,457.11,465.26,515.665,407.045
245.75,245.75,82,3.75,613.4925,457.8725,466.025,516.855,407.7725
246.0,246.0,83,1.0,613.92,458.1,466.34,517.1,408.2
246.1667,246.1667,83,1.1667,614.305,458.445,466.605,517.225,408.545
246.3333,246.3333,83,1.3333,614.53,458.57,466.73,517.35,408.73
246.5,246.5,83,1.5,615.465,459.455,467.655,518.465,409.2
246.6667,246.6667,83,1.6667,615.82,459.72,467.88,518.88,409.34
246.8333,246.8333,83,1.8333,615.945,459.845,468.005,519.125,409.725
247.0,247.0,83,2.0,616.31,459.97,468.13,519.5,409.91
247.1667,247.1667,83,2.1667,616.435,460.095,468.255,519.875,410.085
247.3333,247.3333,83,2.3333,616.56,460.54,468.7,520.18,410.4
247.5,247.5,83,2.5,616.685,460.705,468.865,520.55,410.525
247.6667,247.6667,83,2.6667,616.81,460.98,469.14,520.93,410.65
247.8333,247.8333,83,2.8333,617.085,461.365,469.565,521.23,410.775
248.0,248.0,83,3.0,617.26,461.52,469.7,521.48,410.9
248.1667,248.1667,83,3.1667,618.305,462.325,470.485,521.985,411.645
248.3333,248.3333,83,3.3333,618.43,462.45,470.61,522.25,411.97
248.5,248.5,83,3.5,618.555,462.575,470.735,522.645,412.175
248.6667,248.6667,83,3.6667,618.68,462.7,470.86,522.86,412.3
248.75,248.75,83,3.75,618.7425,462.8,470.9375,523.105,412.545
248.8333,248.8333,83,3.8333,618.805,463.05,471.135,523.185,412.645
249.0,249.0,84,1.0,618.95,463.25,471.39,523.71,413.08
249.1667,249.1667,84,1.1667,619.11,463.455,471.815,523.955,413.315
249.3333,249.3333,84,1.3333,619.24,463.58,471.94,524.56,413.56
249.5,249.5,84,1.5,620.1,464.365,472.705,524.685,413.905
249.6667,249.6667,84,1.6667,620.27,464.49,472.83,525.01,414.03
249.8333,249.8333,84,1.8333,620.575,464.675,472.955,525.49,414.33
