qstamp,tstamp,measure,beat,Flute 1,Flute 2,Oboe 1,Oboe 2,Bb Clarinet 1,Bb Clarinet 2,Bassoon 1,Bassoon 2,Contrabassoon,C Horn 1,C Horn 2,F Horn 3,F Horn 4,F Trumpet 1,F Trumpet 2,Trombone 1,Trombone 2,Trombone 3,Timpani,Violin 1,Violin 2,Viola,Violoncello,Contrabass
108.0,45.0,19,1.0,F6,C6,C6,C5,F5,C5,A3,A2,A1,C4,C3,F4,A3,F5,F4,F4,C4,A2,r,C5,A4,C5,A2,A1
108.5,45.2083,19,1.1667,F6,C6,C6,C5,F5,C5,A3,A2,A1,C4,C3,F4,A3,F5,F4,F4,C4,A2,r,C5,A4,C5,A2,A1
109.5,45.625,19,1.5,r,r,r,r,r,r,A3,A2,A1,r,r,r,r,r,r,F4,C4,A2,r,r,A4,C5,A2,A1
110.5,46.0417,19,1.8333,r,r,r,r,r,r,A3,A2,A1,r,r,r,r,r,r,F4,C4,A2,r,r,A4,C5,A2,A1
111.5,46.4583,19,2.1667,r,r,r,r,r,r,A3,A2,A1,r,r,r,r,r,r,F4,C4,A2,r,r,A4,C5,A2,A1
112.0,46.6667,19,2.3333,r,r,r,r,r,r,A3,A2,A1,r,r,r,r,r,r,F4,C4,A2,r,A3,A4,C5,A2,A1
112.3333,46.8055,19,2.4444,r,r,r,r,r,r,A3,A2,A1,r,r,r,r,r,r,F4,C4,A2,r,C4,A4,C5,A2,A1
112.5,46.875,19,2.5,r,r,r,r,r,r,A3,A2,A1,r,r,r,r,r,r,F4,C4,A2,r,C4,A4,C5,A2,A1
112.6667,46.9445,19,2.5556,r,r,r,r,r,r,A3,A2,A1,r,r,r,r,r,r,F4,C4,A2,r,F4,A4,C5,A2,A1
113.0,47.0833,19,2.6667,r,r,r,r,r,r,A3,A2,A1,r,r,r,r,r,r,F4,C4,A2,r,C5,A4,C5,A2,A1
113.3333,47.2222,19,2.7778,r,r,r,r,r,r,A3,A2,A1,r,r,r,r,r,r,F4,C4,A2,r,F5,A4,C5,A2,A1
113.5,47.2917,19,2.8333,r,r,r,r,r,r,A3,A2,A1,r,r,r,r,r,r,F4,C4,A2,r,F5,A4,C5,A2,A1
113.6667,47.3611,19,2.8889,r,r,r,r,r,r,A3,A2,A1,r,r,r,r,r,r,F4,C4,A2,r,A5,A4,C5,A2,A1
114.0,47.5,20,1.0,r,r,r,r,r,r,C4,C3,C2,r,r,r,r,r,r,F4,G3,C3,r,G5,G4,C5,C3,C2
114.5,47.7083,20,1.1667,r,r,r,r,r,r,C4,C3,C2,r,r,r,r,r,r,F4,G3,C3,r,G5,G4,C5,C3,C2
115.5,48.125,20,1.5,r,r,r,r,r,r,C4,C3,C2,r,r,r,r,r,r,F4,G3,C3,r,r,G4,C5,C3,C2
116.5,48.5417,20,1.8333,r,r,r,r,r,r,C4,C3,C2,r,r,r,r,r,r,F4,G3,C3,r,r,G4,C5,C3,C2
117.0,48.75,20,2.0,r,r,r,r,r,r,C4,C3,C2,r,r,r,r,r,r,E4,G3,C3,r,r,G4,B-4,C3,C2
117.5,48.9583,20,2.1667,r,r,r,r,r,r,C4,C3,C2,r,r,r,r,r,r,E4,G3,C3,r,r,G4,B-4,C3,C2
118.0,49.1667,20,2.3333,r,r,r,r,r,r,C4,C3,C2,r,r,r,r,r,r,E4,G3,C3,r,C4,G4,B-4,C3,C2
118.3333,49.3055,20,2.4444,r,r,r,r,r,r,C4,C3,C2,r,r,r,r,r,r,E4,G3,C3,r,E4,G4,B-4,C3,C2
118.5,49.375,20,2.5,r,r,r,r,r,r,C4,C3,C2,r,r,r,r,r,r,E4,G3,C3,r,E4,G4,B-4,C3,C2
118.6667,49.4445,20,2.5556,r,r,r,r,r,r,C4,C3,C2,r,r,r,r,r,r,E4,G3,C3,r,G4,G4,B-4,C3,C2
119.0,49.5833,20,2.6667,r,r,r,r,r,r,C4,C3,C2,r,r,r,r,r,r,E4,G3,C3,r,C5,G4,B-4,C3,C2
119.3333,49.7222,20,2.7778,r,r,r,r,r,r,C4,C3,C2,r,r,r,r,r,r,E4,G3,C3,r,E5,G4,B-4,C3,C2
119.5,49.7917,20,2.8333,r,r,r,r,r,r,C4,C3,C2,r,r,r,r,r,r,E4,G3,C3,r,E5,G4,B-4,C3,C2
119.6667,49.8611,20,2.8889,r,r,r,r,r,r,C4,C3,C2,r,r,r,r,r,r,E4,G3,C3,r,C6,G4,B-4,C3,C2
120.0,50.0,21,1.0,F5,F5,F5,F5,C5,C5,C4,A3,A2,F4,C4,F4,A3,F5,F4,F4,C4,A3,r,F5,C5,A4,A3,A2
120.5,50.2083,21,1.1667,F5,F5,F5,F5,C5,C5,C4,A3,A2,F4,C4,F4,A3,F5,F4,F4,C4,A3,r,F5,C5,F4,A3,A2
121.5,50.625,21,1.5,F5,F5,F5,F5,C5,C5,C4,A3,r,F4,C4,F4,A3,F5,F4,r,r,r,r,F5,r,F4,r,r
122.5,51.0417,21,1.8333,F5,F5,F5,F5,C5,C5,C4,A3,r,F4,C4,F4,A3,F5,F4,r,r,r,r,F5,r,F4,r,r
123.0,51.25,21,2.0,F5,F5,F5,F5,C5,C5,C4,A3,r,F4,C4,F4,A3,F5,F4,r,r,r,r,F5,r,F4,A2,r
123.3333,51.3889,21,2.1111,F5,F5,F5,F5,C5,C5,C4,A3,r,F4,C4,F4,A3,F5,F4,r,r,r,r,F5,r,F4,C3,r
123.5,51.4583,21,2.1667,F5,F5,F5,F5,C5,C5,C4,A3,r,F4,C4,F4,A3,F5,F4,r,r,r,r,F5,r,F4,C3,r
123.6667,51.5278,21,2.2222,F5,F5,F5,F5,C5,C5,C4,A3,r,F4,C4,F4,A3,F5,F4,r,r,r,r,F5,r,F4,F3,r
124.0,51.6667,21,2.3333,F5,F5,F5,F5,C5,C5,C4,A3,r,F4,C4,F4,A3,F5,F4,r,r,r,r,F5,A3,F4,A3,r
124.3333,51.8055,21,2.4444,F5,F5,F5,F5,C5,C5,C4,A3,r,F4,C4,F4,A3,F5,F4,r,r,r,r,F5,C4,F4,A3,r
124.5,51.875,21,2.5,F5,F5,F5,F5,C5,C5,C4,A3,r,F4,C4,F4,A3,F5,F4,r,r,r,r,F5,C4,F4,A3,r
124.6667,51.9445,21,2.5556,F5,F5,F5,F5,C5,C5,C4,A3,r,F4,C4,F4,A3,F5,F4,r,r,r,r,F5,F4,F4,A3,r
125.0,52.0833,21,2.6667,F5,F5,F5,F5,C5,C5,C4,A3,r,F4,C4,F4,A3,F5,F4,r,r,r,r,F5,A4,F4,r,r
125.3333,52.2222,21,2.7778,F5,F5,F5,F5,C5,C5,C4,A3,r,F4,C4,F4,A3,F5,F4,r,r,r,r,F5,C5,F4,r,r
125.5,52.2917,21,2.8333,F5,F5,F5,F5,C5,C5,C4,A3,r,F4,C4,F4,A3,F5,F4,r,r,r,r,F5,C5,F4,r,r
125.6667,52.3611,21,2.8889,F5,F5,F5,F5,C5,C5,C4,A3,r,F4,C4,F4,A3,F5,F4,r,r,r,r,F5,F5,F4,r,r
126.0,52.5,22,1.0,G#5,G#5,G#5,F#5,E-5,C5,C4,G#3,r,G#4,E-4,F#4,G#3,E-5,C5,r,r,r,r,G#5,G#5,F#4,G#3,G#2
126.5,52.7083,22,1.1667,G#5,G#5,G#5,F#5,E-5,C5,C4,G#3,r,G#4,E-4,F#4,G#3,E-5,C5,r,r,r,r,G#5,G#5,F#4,G#3,G#2
127.0,52.9167,22,1.3333,G#5,G#5,G#5,F#5,E-5,C5,C4,G#3,r,G#4,E-4,F#4,G#3,E-5,C5,r,r,r,r,G#5,r,F#4,r,r
127.5,53.125,22,1.5,G#5,G#5,G#5,F#5,E-5,C5,C4,G#3,r,G#4,E-4,F#4,G#3,E-5,C5,r,r,r,r,G#5,r,F#4,r,r
128.5,53.5417,22,1.8333,G#5,G#5,G#5,F#5,E-5,C5,C4,G#3,r,G#4,E-4,F#4,G#3,E-5,C5,r,r,r,r,G#5,r,F#4,r,r
129.0,53.75,22,2.0,G#5,G#5,G#5,F#5,E-5,C5,C4,G#3,r,G#4,E-4,F#4,G#3,E-5,C5,r,r,r,r,G#5,r,F#4,G#2,r
129.3333,53.8889,22,2.1111,G#5,G#5,G#5,F#5,E-5,C5,C4,G#3,r,G#4,E-4,F#4,G#3,E-5,C5,r,r,r,r,G#5,r,F#4,C3,r
129.5,53.9583,22,2.1667,G#5,G#5,G#5,F#5,E-5,C5,C4,G#3,r,G#4,E-4,F#4,G#3,E-5,C5,r,r,r,r,G#5,r,F#4,C3,r
129.6667,54.0278,22,2.2222,G#5,G#5,G#5,F#5,E-5,C5,C4,G#3,r,G#4,E-4,F#4,G#3,E-5,C5,r,r,r,r,G#5,r,F#4,E-3,r
130.0,54.1667,22,2.3333,G#5,G#5,G#5,F#5,E-5,C5,C4,G#3,r,G#4,E-4,F#4,G#3,E-5,C5,r,r,r,r,G#5,G#3,F#4,G#3,r
130.3333,54.3055,22,2.4444,G#5,G#5,G#5,F#5,E-5,C5,C4,G#3,r,G#4,E-4,F#4,G#3,E-5,C5,r,r,r,r,G#5,C4,F#4,G#3,r
130.5,54.375,22,2.5,G#5,G#5,G#5,F#5,E-5,C5,C4,G#3,r,G#4,E-4,F#4,G#3,E-5,C5,r,r,r,r,G#5,C4,F#4,G#3,r
130.6667,54.4445,22,2.5556,G#5,G#5,G#5,F#5,E-5,C5,C4,G#3,r,G#4,E-4,F#4,G#3,E-5,C5,r,r,r,r,G#5,E-4,F#4,G#3,r
131.0,54.5833,22,2.6667,G#5,G#5,G#5,F#5,E-5,C5,C4,G#3,r,G#4,E-4,F#4,G#3,E-5,C5,r,r,r,r,G#5,G#4,F#4,r,r
131.3333,54.7222,22,2.7778,G#5,G#5,G#5,F#5,E-5,C5,C4,G#3,r,G#4,E-4,F#4,G#3,E-5,C5,r,r,r,r,G#5,C5,F#4,r,r
131.5,54.7917,22,2.8333,G#5,G#5,G#5,F#5,E-5,C5,C4,G#3,r,G#4,E-4,F#4,G#3,E-5,C5,r,r,r,r,G#5,C5,F#4,r,r
131.6667,54.8611,22,2.8889,G#5,G#5,G#5,F#5,E-5,C5,C4,G#3,r,G#4,E-4,F#4,G#3,E-5,C5,r,r,r,r,G#5,G#5,F#4,r,r
132.0,55.0,23,1.0,F6,G#5,G#5,F5,F5,C#5,C#4,C#3,r,F4,C#4,F4,G#3,F5,G#4,r,r,r,r,F6,F5,F4,C#3,C#2
133.0,55.4167,23,1.3333,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C#5,C#4,r,r,r
134.0,55.8333,23,1.6667,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C#5,C#4,r,r,r
135.0,56.25,23,2.0,F5,r,r,r,F4,r,F3,r,r,r,r,r,r,r,r,r,r,r,r,C#5,C#4,C#3,C#3,C#2
136.0,56.6667,23,2.3333,F5,r,r,r,F4,r,F3,r,r,r,r,r,r,r,r,r,r,r,r,C#5,C#4,C#3,C#3,C#2
137.0,57.0833,23,2.6667,F5,r,r,r,F4,r,F3,r,r,r,r,r,r,r,r,r,r,r,r,C#5,C#4,C#3,C#3,C#2
138.0,57.5,24,1.0,F5,r,r,r,F4,r,F3,r,r,r,r,r,r,r,r,r,r,r,r,C#5,C#4,C#3,E-3,E-2
139.0,57.9167,24,1.3333,F#5,r,r,r,F#4,r,F#3,r,r,r,r,r,r,r,r,r,r,r,r,C#5,C#4,C#3,E-3,E-2
140.0,58.3333,24,1.6667,F#5,r,r,r,F#4,r,F#3,r,r,r,r,r,r,r,r,r,r,r,r,C#5,C#4,C#3,E-3,E-2
141.0,58.75,24,2.0,G#5,r,r,r,G#4,r,G#3,r,r,r,r,r,r,r,r,r,r,r,r,C#5,C#4,C#3,F3,F2
142.0,59.1667,24,2.3333,G#5,r,r,r,G#4,r,G#3,r,r,r,r,r,r,r,r,r,r,r,r,C#5,C#4,C#3,F3,F2
143.0,59.5833,24,2.6667,G#5,r,r,r,G#4,r,G#3,r,r,r,r,r,r,r,r,r,r,r,r,C#5,C#4,C#3,F3,F2
144.0,60.0,25,1.0,G#5,r,r,r,G#4,r,G#3,r,r,r,r,r,r,r,r,r,r,r,r,C#5,C#4,C#3,F#3,F#2
145.0,60.4167,25,1.3333,B-5,r,r,r,B-4,r,B-3,r,r,r,r,r,r,r,r,r,r,r,r,C#5,F#4,F#3,F#3,F#2
146.0,60.8333,25,1.6667,B-5,r,r,r,B-4,r,B-3,r,r,r,r,r,r,r,r,r,r,r,r,C#5,F4,F3,G3,G2
146.5,61.0417,25,1.8333,B5,r,r,r,B4,r,B3,r,r,r,r,r,r,r,r,r,r,r,r,C#5,F4,F3,G3,G2
147.0,61.25,25,2.0,B5,r,r,r,B4,r,B3,r,r,r,r,r,r,r,r,r,r,r,r,C#5,E-4,E-3,G#3,G#2
148.0,61.6667,25,2.3333,C6,r,r,r,C5,r,C4,r,r,r,r,r,r,r,r,r,r,r,r,C5,G#4,G#3,G#3,G#2
149.0,62.0833,25,2.6667,C6,r,r,r,C5,r,C4,r,r,r,r,r,r,r,r,r,r,r,r,C5,F#4,F#3,A3,A2
149.5,62.2917,25,2.8333,F5,r,r,r,F5,r,F4,r,r,r,r,r,r,r,r,r,r,r,r,C5,F#4,F#3,A3,A2
150.0,62.5,26,1.0,F5,r,r,r,E-5,r,F4,r,r,r,r,r,r,r,r,r,r,r,r,C5,F#4,E-4,B-3,B-2
150.5,62.7083,26,1.1667,F5,r,r,r,C#5,r,F4,r,r,r,r,r,r,r,r,r,r,r,r,C5,F#4,E-4,B-3,B-2
151.0,62.9167,26,1.3333,F5,r,r,r,C5,r,F4,r,r,r,r,r,r,r,r,r,r,r,r,B-4,F4,C#4,r,r
151.5,63.125,26,1.5,F5,r,r,r,C#5,r,F4,r,r,r,r,r,r,r,r,r,r,r,r,B-4,F4,C#4,r,r
152.0,63.3333,26,1.6667,F5,r,r,r,F5,r,F4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
152.5,63.5417,26,1.8333,F#5,r,r,r,B-5,r,F#4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
153.0,63.75,26,2.0,G5,r,r,r,C#6,r,G4,r,r,r,r,r,r,r,r,r,r,r,r,B-4,G4,C#4,E-3,E-2
153.5,63.9583,26,2.1667,G5,r,r,r,B-5,r,G4,r,r,r,r,r,r,r,r,r,r,r,r,B-4,G4,C#4,E-3,E-2
154.0,64.1667,26,2.3333,G5,r,r,r,G5,r,G4,r,r,r,r,r,r,r,r,r,r,r,r,G4,C#4,B-3,r,r
154.5,64.375,26,2.5,G5,r,r,r,C#5,r,G4,r,r,r,r,r,r,r,r,r,r,r,r,G4,C#4,B-3,r,r
155.0,64.5833,26,2.6667,G5,r,r,r,B-4,r,G4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
155.5,64.7917,26,2.8333,B-5,r,r,r,G4,r,C#4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
156.0,65.0,27,1.0,G#5,C#5,r,r,G#4,C#4,C#4,F3,r,r,r,F4,F3,r,r,r,r,r,r,G#4,C#4,G#3,F3,F2
157.5,65.625,27,1.5,G#5,C#5,r,r,G#4,C#4,C#4,F3,r,r,r,F4,F3,r,r,r,r,r,r,r,r,r,F2,r
158.0,65.8333,27,1.6667,G#5,C#5,r,r,G#4,C#4,r,F3,r,r,r,F4,F3,r,r,r,r,r,r,r,r,r,G#2,r
158.5,66.0417,27,1.8333,G#5,C#5,r,r,G#4,C#4,r,F3,r,r,r,F4,F3,r,r,r,r,r,r,r,r,F3,C#3,r
159.0,66.25,27,2.0,G#5,C#5,r,r,G#4,C#4,r,F3,r,r,r,F4,F3,r,r,r,r,r,r,r,r,G#3,F3,r
159.5,66.4583,27,2.1667,G#5,C#5,r,r,G#4,C#4,r,F3,r,r,r,F4,F3,r,r,r,r,r,r,F4,r,C#4,F3,r
160.0,66.6667,27,2.3333,G#5,C#5,r,r,G#4,C#4,r,F3,r,r,r,F4,F3,r,r,r,r,r,r,G#4,r,F4,r,r
160.5,66.875,27,2.5,G#5,C#5,r,r,G#4,C#4,r,F3,r,r,r,F4,F3,r,r,r,r,r,r,C#5,r,G#4,r,r
161.0,67.0833,27,2.6667,G#5,C#5,r,r,G#4,C#4,r,F3,r,r,r,F4,F3,r,r,r,r,r,r,F5,r,C#5,r,r
162.0,67.5,28,1.0,G#5,E-5,r,r,C5,F#4,r,G#3,r,r,r,E-4,G#3,r,r,r,r,r,r,E-5,F#4,C5,r,G#2
163.5,68.125,28,1.5,G#5,E-5,r,r,C5,F#4,r,G#3,r,r,r,E-4,G#3,r,r,r,r,r,r,r,r,r,G#2,r
164.0,68.3333,28,1.6667,G#5,E-5,r,r,C5,F#4,r,G#3,r,r,r,E-4,G#3,r,r,r,r,r,r,r,r,r,E-3,r
164.5,68.5417,28,1.8333,G#5,E-5,r,r,C5,F#4,r,G#3,r,r,r,E-4,G#3,r,r,r,r,r,r,r,r,G#3,F#3,r
165.0,68.75,28,2.0,G#5,E-5,r,r,C5,F#4,r,G#3,r,r,r,E-4,G#3,r,r,r,r,r,r,r,r,E-4,G#3,r
165.5,68.9583,28,2.1667,G#5,E-5,r,r,C5,F#4,r,G#3,r,r,r,E-4,G#3,r,r,r,r,r,r,G#4,r,F#4,G#3,r
166.0,69.1667,28,2.3333,G#5,E-5,r,r,C5,F#4,r,G#3,r,r,r,E-4,G#3,r,r,r,r,r,r,C5,r,G#4,r,r
166.5,69.375,28,2.5,G#5,E-5,r,r,C5,F#4,r,G#3,r,r,r,E-4,G#3,r,r,r,r,r,r,E-5,r,G#4,r,r
167.0,69.5833,28,2.6667,G#5,E-5,r,r,C5,F#4,r,G#3,r,r,r,E-4,G#3,r,r,r,r,r,r,G#5,r,F#4,r,r
168.0,70.0,29,1.0,C#5,C#5,C#5,C#5,G#4,F4,r,F4,r,r,r,G#4,F4,r,r,r,r,r,r,C#5,G#4,F3,F3,F2
168.5,70.2083,29,1.1667,C#5,C#5,C#5,C#5,G#4,F4,r,F4,r,r,r,G#4,F4,r,r,r,r,r,r,G#4,C#4,G#3,F3,F2
169.0,70.4167,29,1.3333,r,C#5,C#5,C#5,G#4,F4,r,r,r,r,r,G#4,r,r,r,r,r,r,r,C#5,G#4,F3,r,r
169.5,70.625,29,1.5,r,C#5,C#5,C#5,G#4,F4,F2,r,r,r,r,G#4,r,r,r,r,r,r,r,G#4,C#4,G#3,r,r
170.0,70.8333,29,1.6667,r,C#5,C#5,C#5,G#4,F4,G#2,r,r,r,r,G#4,r,r,r,r,r,r,r,C#5,G#4,F3,r,r
170.5,71.0417,29,1.8333,r,C#5,C#5,C#5,G#4,F4,C#3,r,r,r,r,G#4,r,r,r,r,r,r,r,G#4,C#4,G#3,r,r
171.0,71.25,29,2.0,r,C#5,C#5,C#5,G#4,F4,F3,r,r,r,r,G#4,r,r,r,r,r,r,r,C#5,G#4,F3,r,r
171.5,71.4583,29,2.1667,r,C#5,C#5,C#5,G#4,F4,G#3,r,r,r,r,G#4,r,r,r,r,r,r,r,G#4,C#4,G#3,r,r
172.0,71.6667,29,2.3333,r,C#5,C#5,C#5,G#4,F4,C#4,r,r,r,r,G#4,r,r,r,r,r,r,r,C#5,G#4,F3,r,r
172.5,71.875,29,2.5,r,C#5,C#5,C#5,G#4,F4,F4,r,r,r,r,G#4,r,r,r,r,r,r,r,G#4,C#4,G#3,r,r
173.0,72.0833,29,2.6667,r,C#5,C#5,C#5,G#4,F4,G#4,r,r,r,r,G#4,r,r,r,r,r,r,r,C#5,G#4,F3,r,r
173.5,72.2917,29,2.8333,r,C#5,C#5,C#5,G#4,F4,G#4,r,r,r,r,G#4,r,r,r,r,r,r,r,G#4,C#4,G#3,r,r
174.0,72.5,30,1.0,r,E5,E5,D5,D5,B4,G#4,E3,r,E4,E4,G#4,G#4,r,r,r,r,r,r,B4,G#4,E3,E3,E2
174.5,72.7083,30,1.1667,r,E5,E5,D5,D5,B4,G#4,E3,r,E4,E4,G#4,G#4,r,r,r,r,r,r,G#4,D4,G#3,E3,E2
175.0,72.9167,30,1.3333,r,E5,E5,D5,D5,B4,G#4,E3,r,E4,E4,G#4,G#4,r,r,r,r,r,r,B4,G#4,E3,r,r
175.5,73.125,30,1.5,E4,E5,E5,D5,D5,B4,r,E3,r,E4,E4,G#4,G#4,r,r,r,r,r,r,G#4,D4,G#3,r,r
176.0,73.3333,30,1.6667,G#4,E5,E5,D5,D5,B4,r,E3,r,E4,E4,G#4,G#4,r,r,r,r,r,r,B4,G#4,E3,r,r
176.5,73.5417,30,1.8333,B4,E5,E5,D5,D5,B4,r,E3,r,E4,E4,G#4,G#4,r,r,r,r,r,r,G#4,D4,G#3,r,r
177.0,73.75,30,2.0,D5,E5,E5,D5,D5,B4,r,E3,r,E4,E4,G#4,G#4,r,r,r,r,r,r,B4,G#4,E3,r,r
177.5,73.9583,30,2.1667,E5,E5,E5,D5,D5,B4,r,E3,r,E4,E4,G#4,G#4,r,r,r,r,r,r,G#4,D4,G#3,r,r
178.0,74.1667,30,2.3333,G#5,E5,E5,D5,D5,B4,r,E3,r,E4,E4,G#4,G#4,r,r,r,r,r,r,B4,G#4,E3,r,r
178.5,74.375,30,2.5,B5,E5,E5,D5,D5,B4,r,E3,r,E4,E4,G#4,G#4,r,r,r,r,r,r,G#4,D4,G#3,r,r
179.0,74.5833,30,2.6667,E6,E5,E5,D5,D5,B4,r,E3,r,E4,E4,G#4,G#4,r,r,r,r,r,r,B4,G#4,E3,r,r
179.5,74.7917,30,2.8333,E6,E5,E5,D5,D5,B4,r,E3,r,E4,E4,G#4,G#4,r,r,r,r,r,r,G#4,D4,G#3,r,r
180.0,75.0,31,1.0,E6,C#6,C#6,C#5,C#5,A4,r,E3,r,E4,E4,A4,A4,r,r,r,r,r,r,C#5,A4,A3,A2,r
181.0,75.4167,31,1.3333,E6,C#6,C#6,C#5,C#5,A4,r,E3,r,r,r,r,r,r,r,r,r,r,r,C#5,A4,A3,A2,r
182.0,75.8333,31,1.6667,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C#5,A4,A3,A2,r
183.0,76.25,31,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C#5,A4,A3,A2,r
184.0,76.6667,31,2.3333,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C#5,A4,F3,A2,r
185.0,77.0833,31,2.6667,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C#5,A4,F3,A2,r
186.0,77.5,32,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C#5,A4,D3,A2,r
187.5,78.125,32,1.5,r,r,r,r,F4,r,C4,r,r,r,r,r,r,r,r,r,r,r,r,C#5,A4,D3,A2,r
188.0,78.3333,32,1.6667,r,r,r,r,A4,r,E4,r,r,r,r,r,r,r,r,r,r,r,r,C#5,A4,D3,A2,r
188.5,78.5417,32,1.8333,D5,r,r,r,D5,r,A4,r,r,r,r,r,r,r,r,r,r,r,r,C#5,A4,D3,A2,r
189.0,78.75,32,2.0,F5,r,r,r,F5,r,C5,r,r,r,r,r,r,r,r,r,r,r,r,B4,G#4,D3,A2,r
189.5,78.9583,32,2.1667,G#5,r,r,r,G#4,r,C5,r,r,r,r,r,r,r,r,r,r,r,r,B4,G#4,D3,A2,r
190.0,79.1667,32,2.3333,B5,r,r,r,B4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B4,G#4,D3,A2,r
190.5,79.375,32,2.5,D6,r,r,r,D5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B4,G#4,D3,A2,r
191.0,79.5833,32,2.6667,F6,r,G#5,B4,F5,r,A4,E4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
192.0,80.0,33,1.0,E6,r,A5,C#5,E5,r,E5,E4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,A2,r
193.0,80.4167,33,1.3333,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C#4,A3,A3,A2,r
194.0,80.8333,33,1.6667,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C#4,A3,A3,A2,r
195.0,81.25,33,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C#4,A3,A3,A2,r
196.0,81.6667,33,2.3333,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C#4,A3,A3,A2,r
197.0,82.0833,33,2.6667,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C#4,A3,A3,A2,r
198.0,82.5,34,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C#4,A3,F3,A2,r
200.0,83.3333,34,1.6667,r,r,r,r,r,F3,C3,r,r,r,r,r,r,r,r,r,r,r,r,C#4,A3,F3,A2,r
201.0,83.75,34,2.0,r,r,r,r,r,A3,E3,r,r,r,r,r,r,r,r,r,r,r,r,C#4,A3,F3,A2,r
202.0,84.1667,34,2.3333,r,r,r,r,r,D4,A3,r,r,r,r,r,r,r,r,r,r,r,r,C#4,A3,F3,A2,r
203.0,84.5833,34,2.6667,F4,r,r,r,r,F4,C4,r,r,r,r,r,r,r,r,r,r,r,r,C#4,A3,F3,A2,r
204.0,85.0,35,1.0,G#4,r,r,r,r,r,D4,r,r,r,r,r,r,r,r,r,r,r,r,B3,G#3,F3,A2,r
205.0,85.4167,35,1.3333,B4,r,r,r,r,r,F#4,r,r,r,r,r,r,r,r,r,r,r,r,B3,G#3,F3,A2,r
206.0,85.8333,35,1.6667,D5,r,r,r,r,r,A4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
207.0,86.25,35,2.0,F5,r,r,r,r,r,C5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
210.0,87.5,36,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E3,A1
211.0,87.9167,36,1.3333,r,r,r,r,E4,r,C#4,C#4,r,r,r,r,r,r,r,r,r,r,r,r,r,E4,r,r
212.0,88.3333,36,1.6667,E5,E5,r,r,F#4,r,D4,D4,r,r,r,r,r,r,r,r,r,r,r,r,r,E4,r,r
213.0,88.75,36,2.0,E5,E5,r,r,G#4,r,B3,B3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
214.0,89.1667,36,2.3333,r,r,r,r,G#4,r,B3,B3,r,r,r,r,r,r,r,r,r,r,r,r,r,E4,r,r
215.0,89.5833,36,2.6667,E5,E5,r,r,A4,r,C#4,C#4,r,r,r,r,r,r,r,r,r,r,r,r,r,E4,E3,r
216.0,90.0,36,3.0,E5,E5,r,r,C#5,r,D4,D4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
217.0,90.4167,36,3.3333,r,r,r,r,C#5,r,D4,D4,r,r,r,r,r,r,r,r,r,r,r,r,r,E4,r,r
217.5,90.625,36,3.5,r,r,r,r,B4,r,D4,D4,r,r,r,r,r,r,r,r,r,r,r,r,r,E4,r,r
218.0,90.8333,36,3.6667,E5,E5,r,r,F#4,r,D4,D4,r,r,r,r,r,r,r,r,r,r,r,r,r,E4,E3,r
218.5,91.0417,36,3.8333,E5,E5,r,r,G#4,r,D4,D4,r,r,r,r,r,r,r,r,r,r,r,r,r,E4,E3,r
219.0,91.25,37,1.0,E5,E5,r,r,F#4,r,D4,D4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E3,A1
220.0,91.6667,37,1.3333,r,r,r,r,E4,r,C#4,C#4,r,r,r,r,r,r,r,r,r,r,r,r,r,E4,r,r
