qstamp,tstamp,measure,beat,Flute 1,Flute 2,Oboe 1,Oboe 2,C Clarinet 1,C Clarinet 2,Bassoon 1,Bassoon 2,C Horn 1,C Horn 2,C Trumpet 1,C Trumpet 2,Timpani,Violin 1,Violin 2,Viola,Violoncello,Contrabass
372.75,148.9678,99,1.75,r,r,r,r,r,r,r,r,r,r,r,r,r,F5,r,r,r,r
373.0,149.053,99,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,G5,r,r,r,r
373.5,149.2235,99,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,G5,r,r,r,r
374.0,149.3939,100,1.0,r,r,G5,r,r,r,E4,r,r,r,r,r,r,G5,C#5,B-4,E4,r
375.5,149.9053,100,2.5,r,r,F#5,r,r,r,E-4,r,r,r,r,r,r,r,C#5,B-4,E-4,r
376.0,150.0758,101,1.0,r,r,G5,r,r,r,E4,r,r,r,r,r,r,r,C#5,B-4,E4,r
377.5,150.5871,101,2.5,r,r,F#5,r,r,r,E-4,r,r,r,r,r,r,r,C#5,B-4,E-4,r
378.0,150.7576,102,1.0,r,r,G5,r,r,r,E4,r,r,r,r,r,r,r,C#5,B-4,E4,r
379.25,151.1837,102,2.25,r,r,r,r,r,r,r,r,r,r,r,r,r,A4,r,r,r,r
379.5,151.2689,102,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,B4,r,r,r,r
379.75,151.3542,102,2.75,r,r,r,r,r,r,r,r,r,r,r,r,r,C#5,r,r,r,r
380.0,151.4394,103,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,D5,r,r,r,r
380.25,151.5246,103,1.25,r,r,r,r,r,r,r,r,r,r,r,r,r,E5,r,r,r,r
380.5,151.6098,103,1.5,r,r,r,r,r,r,r,r,r,r,r,r,r,F5,r,r,r,r
380.75,151.6951,103,1.75,r,r,r,r,r,r,r,r,r,r,r,r,r,G5,r,r,r,r
381.0,151.7803,103,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,A5,r,r,r,r
381.5,151.9508,103,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,A5,r,r,r,r
382.0,152.1212,104,1.0,r,r,A5,r,r,r,F4,F3,r,r,r,r,r,A5,D5,A4,F4,F3
383.5,152.6326,104,2.5,r,r,G#5,r,r,r,E4,E3,r,r,r,r,r,r,D5,G4,E4,E3
384.0,152.803,105,1.0,r,r,A5,r,r,r,F4,F3,r,r,r,r,r,r,D5,A4,F4,F3
385.5,153.3144,105,2.5,r,r,G#5,r,r,r,E4,E3,r,r,r,r,r,r,D5,G4,E4,E3
386.0,153.4848,106,1.0,r,r,A5,r,r,r,F4,F3,r,r,r,r,r,r,D5,A4,F4,F3
387.25,153.911,106,2.25,r,r,r,r,r,r,r,r,r,r,r,r,r,A4,r,r,r,r
387.5,153.9962,106,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,B4,r,r,r,r
387.75,154.0814,106,2.75,r,r,r,r,r,r,r,r,r,r,r,r,r,C#5,r,r,r,r
388.0,154.1667,107,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,D5,r,r,r,r
388.25,154.2519,107,1.25,r,r,r,r,r,r,r,r,r,r,r,r,r,E5,r,r,r,r
388.5,154.3371,107,1.5,r,r,r,r,r,r,r,r,r,r,r,r,r,F5,r,r,r,r
388.75,154.4223,107,1.75,r,r,r,r,r,r,r,r,r,r,r,r,r,G5,r,r,r,r
389.0,154.5076,107,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,A5,r,r,r,r
389.5,154.678,107,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,A5,r,r,r,r
390.0,154.8485,108,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,A5,E-4,C4,F3,F2
391.25,155.2746,108,2.25,r,r,r,r,r,r,r,r,r,r,r,r,r,A4,r,r,r,r
391.5,155.3598,108,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,B-4,r,r,r,r
391.75,155.4451,108,2.75,r,r,r,r,r,r,r,r,r,r,r,r,r,C5,r,r,r,r
392.0,155.5303,109,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,D5,r,r,r,r
392.25,155.6155,109,1.25,r,r,r,r,r,r,r,r,r,r,r,r,r,E-5,r,r,r,r
392.5,155.7008,109,1.5,r,r,r,r,r,r,r,r,r,r,r,r,r,F5,r,r,r,r
392.75,155.786,109,1.75,r,r,r,r,r,r,r,r,r,r,r,r,r,G5,r,r,r,r
393.0,155.8712,109,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,A5,r,r,r,r
393.5,156.0417,109,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,A5,r,r,r,r
394.0,156.2121,110,1.0,B-5,B-5,D5,B-4,r,r,D4,B-3,r,r,r,r,r,B-5,B-4,F4,B-3,B-1
396.0,156.8939,111,1.0,B-5,B-5,D5,B-4,r,r,D4,B-3,r,r,r,r,r,F5,B-4,F4,B-3,B-1
397.0,157.2348,111,2.0,B-5,B-5,D5,B-4,r,r,D4,B-3,r,r,r,r,r,D5,B-4,F4,B-3,B-1
398.0,157.5758,112,1.0,A5,A5,E-5,C5,r,r,E-4,C4,r,r,r,r,r,E-5,A4,C4,B-2,B-1
399.0,157.9167,112,2.0,A5,A5,E-5,C5,r,r,E-4,C4,r,r,r,r,r,C5,A4,C4,B-2,B-1
400.0,158.2576,113,1.0,A5,A5,E-5,C5,r,r,E-4,C4,r,r,r,r,r,A4,A4,C4,B-2,B-1
401.0,158.5985,113,2.0,A5,A5,E-5,C5,r,r,E-4,C4,r,r,r,r,r,E-4,A4,C4,B-2,B-1
402.0,158.9394,114,1.0,B-5,B-5,D5,B-4,r,r,D4,B-3,r,r,r,r,r,D4,B-4,F4,B-2,B-1
403.0,159.2803,114,2.0,B-5,B-5,D5,B-4,r,r,D4,B-3,r,r,r,r,r,B-5,B-4,F4,B-2,B-1
404.0,159.6212,115,1.0,B-5,B-5,D5,B-4,r,r,D4,B-3,r,r,r,r,r,F5,B-4,F4,B-2,B-1
405.0,159.9621,115,2.0,B-5,B-5,D5,B-4,r,r,D4,B-3,r,r,r,r,r,D5,B-4,F4,B-2,B-1
406.0,160.303,116,1.0,A5,A5,E-5,C5,r,r,E-4,C4,r,r,r,r,r,E-5,A4,C4,B-2,B-1
407.0,160.6439,116,2.0,A5,A5,E-5,C5,r,r,E-4,C4,r,r,r,r,r,C5,A4,C4,B-2,B-1
408.0,160.9848,117,1.0,A5,A5,E-5,C5,r,r,E-4,C4,r,r,r,r,r,A4,A4,C4,B-2,B-1
409.0,161.3258,117,2.0,A5,A5,E-5,C5,r,r,E-4,C4,r,r,r,r,r,E-4,A4,C4,B-2,B-1
410.0,161.6667,118,1.0,B-5,B-5,D5,B-4,r,r,D4,B-3,r,r,r,r,r,D4,B-4,B-3,B-2,B-1
410.5,161.8371,118,1.5,B-5,B-5,D5,B-4,r,r,D4,B-3,r,r,r,r,r,D4,F4,D4,B-2,B-1
411.0,162.0076,118,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F4,D4,r,r
411.25,162.0928,118,2.25,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F4,D4,B-2,r
411.5,162.178,118,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F4,D4,C3,r
411.75,162.2633,118,2.75,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F4,D4,D3,r
412.0,162.3485,119,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F4,D4,E-3,r
412.25,162.4337,119,1.25,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F4,D4,F3,r
412.5,162.5189,119,1.5,r,r,r,r,r,r,r,r,r,r,r,r,r,B-4,F4,D4,G3,r
412.75,162.6042,119,1.75,r,r,r,r,r,r,r,r,r,r,r,r,r,B-4,F4,D4,A3,r
413.0,162.6894,119,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,B-4,F4,D4,B-3,r
413.5,162.8598,119,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,B-4,F4,D4,B-3,r
414.0,163.0303,120,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,B-4,F4,E-4,C4,r
415.0,163.3712,120,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,A4,F4,E-4,r,r
415.25,163.4564,120,2.25,r,r,r,r,r,r,r,r,r,r,r,r,r,A4,F4,E-4,C3,r
415.5,163.5417,120,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F4,E-4,D3,r
415.75,163.6269,120,2.75,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F4,E-4,E-3,r
416.0,163.7121,121,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F4,E-4,F3,r
416.25,163.7973,121,1.25,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F4,E-4,G3,r
416.5,163.8826,121,1.5,r,r,r,r,r,r,r,r,r,r,r,r,r,C5,F4,E-4,A3,r
416.75,163.9678,121,1.75,r,r,r,r,r,r,r,r,r,r,r,r,r,C5,F4,E-4,B-3,r
417.0,164.053,121,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,C5,F4,E-4,C4,r
417.5,164.2235,121,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,C5,F4,E-4,C4,r
418.0,164.3939,122,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,C5,F4,F4,D4,r
418.5,164.5644,122,1.5,r,r,r,r,r,r,r,r,r,r,r,r,r,B-4,F4,F4,D4,r
419.0,164.7348,122,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,D5,F4,D4,D4,r
419.5,164.9053,122,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,D5,F4,D4,D4,r
420.0,165.0758,123,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,D5,G4,E-4,E-4,r
420.5,165.2462,123,1.5,r,r,r,r,r,r,r,r,r,r,r,r,r,C5,G4,E-4,E-4,r
421.0,165.4167,123,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,C5,G4,E4,E4,r
421.5,165.5871,123,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,B-4,G4,E4,E4,r
422.0,165.7576,124,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,A4,C4,F4,F4,F2
423.25,166.1837,124,2.25,r,r,r,r,r,r,r,r,r,r,r,r,r,F4,r,r,r,r
423.5,166.2689,124,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,G4,r,r,r,r
423.75,166.3542,124,2.75,r,r,r,r,r,r,r,r,r,r,r,r,r,A4,r,r,r,r
424.0,166.4394,125,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,B-4,r,r,r,r
424.25,166.5246,125,1.25,r,r,r,r,r,r,r,r,r,r,r,r,r,C5,r,r,r,r
424.5,166.6098,125,1.5,r,r,r,r,r,r,r,r,r,r,r,r,r,D5,r,r,r,r
424.75,166.6951,125,1.75,r,r,r,r,r,r,r,r,r,r,r,r,r,E5,r,r,r,r
425.0,166.7803,125,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,F5,r,r,r,r
425.5,166.9508,125,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,F5,D5,r,r,r
425.75,167.036,125,2.75,r,r,r,r,r,r,r,r,r,r,r,r,r,F5,C5,r,r,r
426.0,167.1212,126,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,G5,B-4,C4,C4,C2
426.25,167.2064,126,1.25,r,r,r,r,r,r,r,r,r,r,r,r,r,G5,A4,C4,C4,C2
426.5,167.2917,126,1.5,r,r,r,r,r,r,r,r,r,r,r,r,r,G5,G4,C4,C4,C2
426.75,167.3769,126,1.75,r,r,r,r,r,r,r,r,r,r,r,r,r,G5,F4,C4,C4,C2
427.0,167.4621,126,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E4,r,r,r
427.25,167.5473,126,2.25,r,r,r,r,r,r,r,r,r,r,r,r,r,G4,E4,r,r,r
427.5,167.6326,126,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,A4,r,r,r,r
427.75,167.7178,126,2.75,r,r,r,r,r,r,r,r,r,r,r,r,r,B4,r,r,r,r
428.0,167.803,127,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,C5,r,r,r,r
428.25,167.8883,127,1.25,r,r,r,r,r,r,r,r,r,r,r,r,r,D5,r,r,r,r
428.5,167.9735,127,1.5,r,r,r,r,r,r,r,r,r,r,r,r,r,E5,r,r,r,r
428.75,168.0587,127,1.75,r,r,r,r,r,r,r,r,r,r,r,r,r,F5,r,r,r,r
429.0,168.1439,127,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,G5,r,r,r,r
429.5,168.3144,127,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,G5,C5,E4,r,r
429.75,168.3996,127,2.75,r,r,r,r,r,r,r,r,r,r,r,r,r,G5,B-4,E4,r,r
430.0,168.4848,128,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,A5,A4,F4,F3,F2
430.25,168.5701,128,1.25,r,r,r,r,r,r,r,r,r,r,r,r,r,A5,G4,F4,F3,F2
430.5,168.6553,128,1.5,r,r,r,r,r,r,r,r,r,r,r,r,r,A5,F4,F4,F3,F2
430.75,168.7405,128,1.75,r,r,r,r,r,r,r,r,r,r,r,r,r,A5,E4,F4,F3,F2
431.0,168.8258,128,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F4,r,r,r
431.25,168.911,128,2.25,r,r,r,r,r,r,r,r,r,r,r,r,r,r,A3,F3,F3,r
431.5,168.9962,128,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B-3,G3,G3,r
431.75,169.0814,128,2.75,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C4,A3,A3,r
432.0,169.1667,129,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D4,B-3,B-3,r
432.25,169.2519,129,1.25,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E4,C4,C4,r
432.5,169.3371,129,1.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F4,D4,D4,r
432.75,169.4223,129,1.75,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G4,E4,E4,r
433.0,169.5076,129,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,A4,F4,F4,r
433.5,169.678,129,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,A5,A4,F4,F4,r
433.75,169.7633,129,2.75,r,r,r,r,r,r,r,r,r,r,r,r,r,G5,A4,F4,F4,r
434.0,169.8485,130,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,F5,B-4,G4,G4,r
434.25,169.9337,130,1.25,r,r,r,r,r,r,r,r,r,r,r,r,r,E5,B-4,G4,G4,r
434.5,170.0189,130,1.5,r,r,r,r,r,r,r,r,r,r,r,r,r,D5,B-4,G4,G4,r
434.75,170.1042,130,1.75,r,r,r,r,r,r,r,r,r,r,r,r,r,C5,B-4,G4,G4,r
435.0,170.1894,130,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,B-4,r,r,r,r
435.25,170.2746,130,2.25,r,r,r,r,r,r,r,r,r,r,r,r,r,B-4,B-3,G3,G3,r
435.5,170.3598,130,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C4,A3,A3,r
435.75,170.4451,130,2.75,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D4,B-3,B-3,r
436.0,170.5303,131,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E4,C4,C4,r
436.25,170.6155,131,1.25,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F4,D4,D4,r
436.5,170.7008,131,1.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G4,E4,E4,r
436.75,170.786,131,1.75,r,r,r,r,r,r,r,r,r,r,r,r,r,r,A4,F4,F4,r
437.0,170.8712,131,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B-4,G4,G4,r
437.5,171.0417,131,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,B-5,B-4,G4,G4,r
437.75,171.1269,131,2.75,r,r,r,r,r,r,r,r,r,r,r,r,r,A5,B-4,G4,G4,r
438.0,171.2121,132,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,G5,C#4,G4,G4,A2
438.25,171.2973,132,1.25,r,r,r,r,r,r,r,r,r,r,r,r,r,F5,C#4,G4,G4,A2
438.5,171.3826,132,1.5,r,r,r,r,r,r,G4,E4,r,r,r,r,r,E5,A3,G4,G4,A2
438.75,171.4678,132,1.75,r,r,r,r,r,r,G4,E4,r,r,r,r,r,D5,B3,G4,G4,A2
439.0,171.553,132,2.0,r,r,r,r,r,r,G4,E4,r,r,r,r,r,C#5,C#4,E4,E3,E2
439.25,171.6383,132,2.25,r,r,r,r,r,r,G4,E4,r,r,r,r,r,C#5,D4,E4,E3,E2
439.5,171.7235,132,2.5,r,r,r,r,r,r,G4,E4,r,r,r,r,r,r,E4,E4,E3,E2
439.75,171.8087,132,2.75,r,r,r,r,r,r,G4,E4,r,r,r,r,r,r,F4,E4,E3,E2
440.0,171.8939,133,1.0,r,r,r,r,r,r,G4,E4,r,r,r,r,r,r,G4,C#4,C#3,C#2
440.5,172.0644,133,1.5,G6,r,E5,r,r,r,r,r,r,r,r,r,r,E6,r,C#4,C#3,C#2
440.75,172.1496,133,1.75,G6,r,E5,r,r,r,r,r,r,r,r,r,r,D6,r,C#4,C#3,C#2
441.0,172.2348,133,2.0,G6,r,E5,r,r,r,r,r,r,r,r,r,r,C#6,r,A3,A2,A1
441.25,172.3201,133,2.25,G6,r,E5,r,r,r,r,r,r,r,r,r,r,B5,r,A3,A2,A1
441.5,172.4053,133,2.5,G6,r,E5,r,r,r,r,r,r,r,r,r,r,A5,r,A3,A2,A1
441.75,172.4905,133,2.75,G6,r,E5,r,r,r,r,r,r,r,r,r,r,G5,r,A3,A2,A1
442.0,172.5758,134,1.0,F#6,r,D5,r,r,r,r,r,r,r,r,r,r,F#5,r,D5,D4,D3
442.5,172.7462,134,1.5,r,r,r,r,r,r,F#4,D4,r,r,r,r,r,r,D4,D5,D4,D3
442.75,172.8314,134,1.75,r,r,r,r,r,r,F#4,D4,r,r,r,r,r,r,E4,D5,D4,D3
443.0,172.9167,134,2.0,r,r,r,r,r,r,F#4,D4,r,r,r,r,r,r,F#4,A4,A3,A2
443.25,173.0019,134,2.25,r,r,r,r,r,r,F#4,D4,r,r,r,r,r,r,G4,A4,A3,A2
443.5,173.0871,134,2.5,r,r,r,r,r,r,F#4,D4,r,r,r,r,r,r,A4,A4,A3,A2
443.75,173.1723,134,2.75,r,r,r,r,r,r,F#4,D4,r,r,r,r,r,r,B4,A4,A3,A2
444.0,173.2576,135,1.0,r,r,r,r,r,r,F#4,D4,r,r,r,r,r,r,C5,F#4,F#3,F#2
444.5,173.428,135,1.5,C6,r,A5,r,r,r,r,r,r,r,r,r,r,A5,r,F#4,F#3,F#2
444.75,173.5133,135,1.75,C6,r,A5,r,r,r,r,r,r,r,r,r,r,G5,r,F#4,F#3,F#2
445.0,173.5985,135,2.0,C6,r,A5,r,r,r,r,r,r,r,r,r,r,F#5,r,D4,D3,D2
445.25,173.6837,135,2.25,C6,r,A5,r,r,r,r,r,r,r,r,r,r,E5,r,D4,D3,D2
445.5,173.7689,135,2.5,C6,r,A5,r,r,r,r,r,r,r,r,r,r,D5,r,D4,D3,D2
445.75,173.8542,135,2.75,C6,r,A5,r,r,r,r,r,r,r,r,r,r,C5,r,D4,D3,D2
446.0,173.9394,136,1.0,B5,r,G5,r,r,r,r,r,r,r,r,r,r,B4,r,G4,G3,G2
446.5,174.1098,136,1.5,r,r,r,r,r,r,F4,D4,r,r,r,r,r,r,G4,G4,G3,G2
446.75,174.1951,136,1.75,r,r,r,r,r,r,F4,D4,r,r,r,r,r,r,A4,G4,G3,G2
447.0,174.2803,136,2.0,r,r,r,r,r,r,F4,D4,r,r,r,r,r,r,B4,D4,D3,D2
447.25,174.3655,136,2.25,r,r,r,r,r,r,F4,D4,r,r,r,r,r,r,C5,D4,D3,D2
447.5,174.4508,136,2.5,r,r,r,r,r,r,F4,D4,r,r,r,r,r,r,D5,D4,D3,D2
447.75,174.536,136,2.75,r,r,r,r,r,r,F4,D4,r,r,r,r,r,r,E5,D4,D3,D2
448.0,174.6212,137,1.0,r,r,r,r,r,r,F4,D4,r,r,r,r,r,r,F5,B3,B2,B1
448.5,174.7917,137,1.5,F6,r,D5,r,r,r,r,r,r,r,r,r,r,D6,r,B3,B2,B1
448.75,174.8769,137,1.75,F6,r,D5,r,r,r,r,r,r,r,r,r,r,C6,r,B3,B2,B1
449.0,174.9621,137,2.0,F6,r,D5,r,r,r,r,r,r,r,r,r,r,B5,r,G3,G2,G1
449.25,175.0473,137,2.25,F6,r,D5,r,r,r,r,r,r,r,r,r,r,A5,r,G3,G2,G1
449.5,175.1326,137,2.5,F6,r,D5,r,r,r,r,r,r,r,r,r,r,G5,r,G3,G2,G1
449.75,175.2178,137,2.75,F6,r,D5,r,r,r,r,r,r,r,r,r,r,F5,r,G3,G2,G1
450.0,175.303,138,1.0,E6,r,C5,r,r,r,r,r,r,r,r,r,r,E5,r,C4,C4,C3
450.5,175.4735,138,1.5,r,r,r,r,r,r,E4,C4,r,r,r,r,r,r,C4,C4,C4,C3
450.75,175.5587,138,1.75,r,r,r,r,r,r,E4,C4,r,r,r,r,r,r,D4,C4,C4,C3
451.0,175.6439,138,2.0,r,r,r,r,r,r,E4,C4,r,r,r,r,r,r,E4,G4,G3,G2
451.25,175.7292,138,2.25,r,r,r,r,r,r,E4,C4,r,r,r,r,r,r,F4,G4,G3,G2
451.5,175.8144,138,2.5,r,r,r,r,r,r,E4,C4,r,r,r,r,r,r,G4,G4,G3,G2
451.75,175.8996,138,2.75,r,r,r,r,r,r,E4,C4,r,r,r,r,r,r,A4,G4,G3,G2
452.0,175.9848,139,1.0,r,r,r,r,r,r,E4,C4,r,r,r,r,r,r,B-4,E4,E3,E2
452.5,176.1553,139,1.5,B-5,r,G5,r,r,r,r,r,r,r,r,r,r,G5,r,E4,E3,E2
452.75,176.2405,139,1.75,B-5,r,G5,r,r,r,r,r,r,r,r,r,r,F5,r,E4,E3,E2
453.0,176.3258,139,2.0,B-5,r,G5,r,r,r,r,r,r,r,r,r,r,E5,r,C4,C3,C2
453.25,176.411,139,2.25,B-5,r,G5,r,r,r,r,r,r,r,r,r,r,D5,r,C4,C3,C2
453.5,176.4962,139,2.5,B-5,r,G5,r,r,r,r,r,r,r,r,r,r,C5,r,C4,C3,C2
453.75,176.5814,139,2.75,B-5,r,G5,r,r,r,r,r,r,r,r,r,r,B-4,r,C4,C3,C2
454.0,176.6667,140,1.0,A5,r,F5,A4,r,r,F2,F2,r,r,r,r,r,A4,A4,F4,F2,F1
454.5,176.8371,140,1.5,A5,r,F5,A4,r,r,F3,F3,r,r,r,r,r,A5,A5,A3,F3,F2
454.75,176.9223,140,1.75,A5,r,F5,A4,r,r,F3,F3,r,r,r,r,r,G5,G5,A3,F3,F2
455.0,177.0076,140,2.0,r,r,r,r,r,r,F3,F3,r,r,r,r,r,F5,F5,A4,F3,F2
455.25,177.0928,140,2.25,r,r,r,r,r,r,F3,F3,r,r,r,r,r,E5,E5,A4,F3,F2
455.5,177.178,140,2.5,r,r,r,r,r,r,F3,F3,r,r,r,r,r,D5,D5,A4,F3,F2
455.75,177.2633,140,2.75,r,r,r,r,r,r,F3,F3,r,r,r,r,r,C#5,C#5,A4,F3,F2
456.0,177.3485,141,1.0,D6,r,A5,D5,r,r,F3,F3,r,r,r,r,r,B4,B4,A4,F3,F2
456.5,177.5189,141,1.5,D6,r,A5,D5,r,r,F3,F3,r,r,r,r,r,A5,A5,A4,F3,F2
456.75,177.6042,141,1.75,D6,r,A5,D5,r,r,F3,F3,r,r,r,r,r,G5,G5,A4,F3,F2
457.0,177.6894,141,2.0,r,r,r,r,r,r,F3,F3,r,r,r,r,r,F5,F5,A4,F3,F2
457.25,177.7746,141,2.25,r,r,r,r,r,r,F3,F3,r,r,r,r,r,E5,E5,A4,F3,F2
457.5,177.8598,141,2.5,r,r,r,r,r,r,F#3,F#3,r,r,r,r,r,D5,D5,A4,F#3,F#2
457.75,177.9451,141,2.75,r,r,r,r,r,r,F#3,F#3,r,r,r,r,r,C5,C5,A4,F#3,F#2
458.0,178.0303,142,1.0,D6,G5,G5,B4,D5,B4,G3,G3,G4,G3,r,r,r,B4,B4,B3,G3,G2
458.25,178.1155,142,1.25,D6,G5,G5,B4,D5,B4,G3,G3,G4,G3,r,r,r,G5,D5,B4,G3,G2
458.5,178.2008,142,1.5,D6,G5,G5,B4,D5,B4,G3,G3,G4,G3,r,r,r,G5,D5,B4,G3,G2
458.75,178.286,142,1.75,D6,G5,G5,B4,D5,B4,G3,G3,G4,G3,r,r,r,G5,D5,B4,G3,G2
459.0,178.3712,142,2.0,D6,G5,G5,B4,D5,B4,B3,B3,G4,G3,r,r,r,G5,D5,B4,B3,B2
459.5,178.5417,142,2.5,D6,G5,G5,B4,D5,B4,C4,C4,G4,G3,r,r,r,G5,D5,B4,C4,C3
460.0,178.7121,143,1.0,D6,G5,G5,B4,D5,B4,D4,D4,G4,G3,r,r,r,G5,D5,B4,D4,D3
460.5,178.8826,143,1.5,D6,G5,G5,B4,D5,B4,E4,E4,G4,G3,r,r,r,G5,D5,B4,E4,E3
461.0,179.053,143,2.0,D6,G5,G5,B4,D5,B4,F4,F4,G4,G3,r,r,r,G5,D5,B4,F4,F3
462.0,179.3939,144,1.0,E6,G5,G5,C5,E5,C5,F4,F4,G4,G3,r,r,r,G5,E5,C5,F4,F3
462.5,179.5644,144,1.5,E6,G5,G5,C5,E5,C5,E4,E4,G4,G3,r,r,r,G5,E5,C5,E4,E3
463.0,179.7348,144,2.0,E6,G5,G5,C5,E5,C5,G4,G4,G4,G3,r,r,r,G5,E5,C5,G4,G3
463.5,179.9053,144,2.5,E6,G5,G5,C5,E5,C5,E4,E4,G4,G3,r,r,r,G5,E5,C5,E4,E3
464.0,180.0758,145,1.0,E6,G5,G5,C5,E5,C5,C4,C4,G4,G3,r,r,r,G5,E5,C5,C4,C3
464.5,180.2462,145,1.5,E6,G5,G5,C5,E5,C5,C4,C4,G4,G3,r,r,r,G5,E5,C5,C4,C3
465.0,180.4167,145,2.0,E6,G5,G5,C5,E5,C5,E4,E4,G4,G3,r,r,r,G5,E5,C5,E4,E3
465.5,180.5871,145,2.5,E6,G5,G5,C5,E5,C5,C4,C4,G4,G3,r,r,r,G5,E5,C5,C4,C3
466.0,180.7576,146,1.0,D6,B5,G5,B4,D5,B4,G3,G3,G4,G3,G5,G4,G2,G5,D5,B4,G3,G2
466.25,180.8428,146,1.25,D6,B5,G5,B4,D5,B4,G3,G3,G4,G3,G5,G4,G2,B5,G5,B4,G3,G2
466.5,180.928,146,1.5,D6,B5,G5,B4,D5,B4,G3,G3,G4,G3,G5,G4,G2,B5,G5,G3,G3,G2
466.75,181.0133,146,1.75,D6,B5,G5,B4,D5,B4,G3,G3,G4,G3,G5,G4,G2,B5,G5,G3,G3,G2
467.0,181.0985,146,2.0,D6,B5,G5,B4,D5,B4,B3,B3,G4,G3,G5,G4,G2,B5,G5,B3,B3,B2
467.5,181.2689,146,2.5,D6,B5,G5,B4,D5,B4,C4,C4,G4,G3,G5,G4,G2,B5,G5,C4,C4,C3
468.0,181.4394,147,1.0,D6,B5,G5,B4,D5,B4,D4,D4,G4,G3,G5,G4,G2,B5,G5,D4,D4,D3
468.5,181.6098,147,1.5,D6,B5,G5,B4,D5,B4,E-4,E-4,G4,G3,G5,G4,G2,B5,G5,E-4,E-4,E-3
