score_qstamp,qstamp,measure,beat,589445_tstamp,736427_tstamp,736433_tstamp,729156_tstamp,711704_tstamp,723418_tstamp,735782_tstamp,736411_tstamp
237.6667,237.6667,160,1.1111,455.1067,329.3134,313.9667,292.8067,334.1667,318.6667,305.5067,297.0867
237.8333,237.8333,160,1.2222,455.2733,329.4933,314.1333,292.9733,334.3333,318.8333,305.6733,297.2533
237.875,237.875,160,1.25,455.315,329.615,314.255,293.015,334.375,318.875,305.715,297.295
238.0,238.0,160,1.3333,455.46,329.74,314.38,293.14,334.5,319.0,305.84,297.44
238.1667,238.1667,160,1.4444,455.7267,329.9267,314.6067,293.3867,334.7401,319.3667,306.0667,297.6067
238.3333,238.3333,160,1.5556,455.8933,330.1733,314.8066,293.5533,334.9533,319.5733,306.2533,297.7733
238.375,238.375,160,1.5833,455.935,330.265,314.915,293.595,335.015,319.615,306.335,297.915
238.5,238.5,160,1.6667,456.06,330.42,315.06,293.72,335.16,319.74,306.48,298.04
238.6667,238.6667,160,1.7778,456.3401,330.6734,315.2667,294.0067,335.4667,319.9267,306.6867,298.2267
238.8333,238.8333,160,1.8889,456.5466,330.8533,315.4466,294.1733,335.6333,320.3733,306.8533,298.4066
238.875,238.875,160,1.9167,456.615,330.975,315.595,294.215,335.695,320.435,306.895,298.475
239.0,239.0,161,1.0,456.74,331.1,315.74,294.34,335.82,320.62,307.02,298.6
239.1667,239.1667,161,1.1111,457.0001,331.3467,315.9067,294.5667,336.0667,320.8267,307.2667,298.8001
239.3333,239.3333,161,1.2222,457.1933,331.5533,316.0733,294.7333,336.2599,321.2466,307.4333,299.0066
239.375,239.375,161,1.25,457.305,331.665,316.22,294.775,336.315,321.295,307.475,299.135
239.5,239.5,161,1.3333,457.46,331.8,316.38,294.94,336.44,321.42,307.6,299.28
239.6667,239.6667,161,1.4444,457.7067,332.0067,316.5467,295.1867,336.7067,321.8267,307.8667,299.4467
239.8333,239.8333,161,1.5556,457.8733,332.2733,316.7932,295.3533,336.8733,321.9933,308.0333,299.6533
239.875,239.875,161,1.5833,458.015,332.355,316.855,295.395,336.915,322.035,308.075,299.695
240.0,240.0,161,1.6667,458.14,332.48,316.98,295.54,337.04,322.16,308.2,299.84
240.1667,240.1667,161,1.7778,458.4667,332.7267,317.2267,295.8667,337.3401,322.4467,308.5067,300.1467
240.3333,240.3333,161,1.8889,458.6333,332.8933,317.4533,296.0333,337.5533,322.6733,308.6733,300.3133
240.375,240.375,161,1.9167,458.675,332.935,317.595,296.075,337.635,322.775,308.715,300.355
240.5,240.5,162,1.0,458.86,333.2,317.74,296.2,337.82,322.92,308.84,300.48
241.5,241.5,162,1.6667,460.58,334.68,319.16,297.48,339.38,324.6,310.06,301.82
242.0,242.0,163,1.0,461.22,335.46,320.16,298.18,340.06,325.56,310.94,302.58
243.0,243.0,163,1.6667,462.54,336.92,321.18,299.28,341.46,326.88,312.1,303.74
243.5,243.5,164,1.0,463.38,337.74,322.32,299.98,342.28,327.78,312.88,304.58
244.0,244.0,164,1.3333,464.08,338.46,322.82,300.74,343.16,329.0,313.4,305.08
244.5,244.5,164,1.6667,464.58,338.96,323.32,301.26,343.66,329.5,313.9,305.58
245.0,245.0,165,1.0,465.46,339.88,324.14,301.9,344.5,330.86,314.68,306.52
245.5,245.5,165,1.3333,466.08,341.08,324.84,302.48,345.28,331.36,315.54,307.18
246.0,246.0,165,1.6667,466.76,341.58,325.44,303.18,346.12,331.84,316.18,307.86
246.375,246.375,165,1.9167,467.355,341.955,325.815,303.595,346.515,332.175,316.715,308.275
246.5,246.5,166,1.0,467.48,342.08,326.0,303.72,346.64,332.3,316.84,308.4
247.0,247.0,166,1.3333,468.14,342.92,326.52,304.36,347.38,332.96,317.48,309.08
247.375,247.375,166,1.5833,468.695,343.33,327.05,304.775,347.895,333.53,317.95,309.565
247.5,247.5,166,1.6667,468.82,343.46,327.24,304.9,348.04,333.68,318.12,309.7
247.875,247.875,166,1.9167,469.355,344.075,327.835,305.355,348.695,334.215,318.555,310.195
248.0,248.0,167,1.0,469.52,344.2,327.96,305.48,348.82,334.34,318.68,310.32
248.25,248.25,167,1.1667,469.93,344.81,328.41,305.83,349.22,334.95,319.11,310.85
248.5,248.5,167,1.3333,470.66,345.12,328.66,306.08,349.5,335.26,319.54,311.1
248.75,248.75,167,1.5,470.91,345.39,328.91,306.33,349.85,335.51,319.79,311.35
249.0,249.0,167,1.6667,471.16,345.64,329.16,306.82,350.2,335.76,320.04,311.6
249.25,249.25,167,1.8333,471.41,345.91,329.55,307.11,350.45,336.01,320.31,311.97
249.5,249.5,168,1.0,471.68,346.3,329.88,307.36,350.96,336.42,320.62,312.22
249.75,249.75,168,1.1667,472.05,346.65,330.23,307.69,351.35,336.73,320.97,312.55
250.0,250.0,168,1.3333,472.42,346.9,330.5,307.94,351.62,337.02,321.22,312.84
250.25,250.25,168,1.5,472.73,347.35,330.87,308.29,352.01,337.41,321.57,313.17
250.5,250.5,168,1.6667,472.98,347.6,331.12,308.54,352.26,337.68,321.82,313.42
250.75,250.75,168,1.8333,473.43,347.97,331.53,308.93,352.72,337.93,322.19,313.83
251.0,251.0,169,1.0,473.72,348.22,331.78,309.18,353.0,338.36,322.48,314.08
251.5,251.5,169,1.3333,474.36,349.06,332.44,309.84,353.62,339.0,323.04,314.74
251.75,251.75,169,1.5,474.65,349.41,332.73,310.09,354.11,339.39,323.41,314.99
252.0,252.0,169,1.6667,475.02,349.66,333.0,310.46,354.36,339.66,323.66,315.32
252.5,252.5,170,1.0,475.74,350.34,333.66,311.02,355.08,340.36,324.32,315.96
253.0,253.0,170,1.3333,476.3,351.04,334.2,311.68,355.78,340.94,324.98,316.56
253.5,253.5,170,1.6667,477.0,351.68,335.1,312.3,356.48,341.64,325.54,317.18
254.0,254.0,171,1.0,477.74,352.24,335.62,312.98,357.3,342.42,326.26,317.96
255.0,255.0,171,1.6667,478.98,353.68,336.74,314.08,358.52,343.5,327.46,319.0
255.25,255.25,171,1.8333,479.45,354.21,337.23,314.37,359.09,343.99,327.89,319.51
255.5,255.5,172,1.0,479.74,354.5,337.48,314.78,359.42,344.24,328.14,319.76
256.0,256.0,172,1.3333,480.44,355.14,338.18,315.32,360.02,344.88,328.64,320.32
256.5,256.5,172,1.6667,481.1,355.82,338.76,315.96,360.74,345.52,329.28,320.98
257.0,257.0,173,1.0,481.72,356.44,339.34,316.52,361.4,346.12,329.86,321.54
257.5,257.5,173,1.3333,482.36,357.14,340.14,317.1,362.06,346.94,330.54,322.12
257.75,257.75,173,1.5,482.77,357.47,340.39,317.51,362.49,347.19,330.79,322.49
258.0,258.0,173,1.6667,483.1,357.78,340.64,317.76,362.78,347.44,331.08,322.78
258.5,258.5,174,1.0,483.72,358.44,341.22,318.36,363.5,348.0,331.7,323.36
259.0,259.0,174,1.3333,484.4,359.1,341.8,318.96,364.16,348.6,332.3,323.9
259.5,259.5,174,1.6667,485.1,359.9,342.46,319.6,364.84,349.22,333.08,324.54
260.0,260.0,175,1.0,485.84,360.46,343.1,320.3,365.7,350.06,333.58,325.24
260.25,260.25,175,1.1667,486.31,361.05,343.51,320.55,366.25,350.31,334.01,325.49
260.5,260.5,175,1.3333,486.56,361.3,343.76,320.8,366.5,350.56,334.26,325.74
260.75,260.75,175,1.5,486.83,361.63,344.15,321.11,366.75,350.97,334.61,326.07
261.0,261.0,175,1.6667,487.08,361.88,344.4,321.36,367.0,351.22,334.86,326.32
261.25,261.25,175,1.8333,487.55,362.25,344.69,321.63,367.39,351.49,335.23,326.69
261.5,261.5,176,1.0,487.8,362.54,345.02,321.98,367.68,351.84,335.48,326.96
262.0,262.0,176,1.3333,488.5,363.32,345.72,322.6,368.4,352.5,336.08,327.64
262.5,262.5,176,1.6667,489.12,363.98,346.28,323.3,369.24,353.18,336.7,328.16
263.0,263.0,177,1.0,489.68,364.68,346.92,323.8,369.76,353.82,337.3,328.76
263.5,263.5,177,1.3333,490.46,365.54,347.66,324.6,370.62,354.58,337.96,329.42
263.75,263.75,177,1.5,490.71,365.79,347.91,324.85,370.87,354.83,338.25,329.67
264.0,264.0,177,1.6667,491.04,366.08,348.2,325.1,371.16,355.1,338.68,329.96
264.25,264.25,177,1.8333,491.43,366.51,348.59,325.35,371.55,355.47,338.99,330.33
264.5,264.5,178,1.0,491.68,366.76,348.84,325.64,371.82,355.72,339.24,330.58
265.0,265.0,178,1.3333,492.5,367.46,349.74,326.42,372.7,356.62,339.94,331.18
265.25,265.25,178,1.5,492.75,367.77,349.99,326.67,372.95,356.87,340.19,331.43
265.5,265.5,178,1.6667,493.04,368.24,350.28,326.92,373.2,357.12,340.66,331.82
266.0,266.0,179,1.0,493.64,368.8,350.78,327.46,373.86,357.64,341.16,332.32
266.5,266.5,179,1.3333,494.46,369.66,351.46,328.24,374.86,358.46,341.9,333.24
266.75,266.75,179,1.5,494.71,369.91,351.71,328.49,375.11,358.71,342.15,333.49
267.0,267.0,179,1.6667,494.96,370.18,352.04,328.74,375.4,358.96,342.52,333.74
267.5,267.5,180,1.0,495.62,370.92,352.7,329.26,375.94,359.68,343.1,334.24
267.75,267.75,180,1.1667,495.97,371.47,353.19,329.55,376.25,359.99,343.53,334.51
268.0,268.0,180,1.3333,496.22,371.72,353.44,329.96,376.62,360.24,343.8,334.82
268.25,268.25,180,1.5,496.75,372.15,353.69,330.21,377.09,360.65,344.17,335.07
268.5,268.5,180,1.6667,497.0,372.4,353.94,330.56,377.36,361.04,344.6,335.38
268.75,268.75,180,1.8333,497.31,372.69,354.27,330.81,377.65,361.33,344.85,335.63
269.0,269.0,181,1.0,497.58,373.2,354.62,331.22,378.04,361.74,345.18,335.96
269.25,269.25,181,1.1667,497.85,373.45,355.15,331.47,378.31,362.01,345.83,336.31
269.5,269.5,181,1.3333,498.1,373.86,355.4,331.72,378.68,362.44,346.08,336.56
269.75,269.75,181,1.5,498.35,374.37,355.65,332.01,379.05,362.87,346.33,336.83
270.0,270.0,181,1.6667,498.8,374.62,355.94,332.36,379.36,363.22,346.58,337.2
270.25,270.25,181,1.8333,499.07,374.91,356.23,332.63,379.61,363.57,346.89,337.45
270.5,270.5,182,1.0,499.4,375.18,356.48,332.9,379.94,364.0,347.24,337.72
271.0,271.0,182,1.3333,500.2,376.0,357.3,333.72,380.76,364.94,348.12,338.42
271.5,271.5,182,1.6667,500.84,376.76,358.02,334.36,381.62,365.86,348.8,339.08
272.0,272.0,183,1.0,501.54,377.5,358.68,335.02,382.24,366.56,349.8,339.6
272.375,272.375,183,1.25,502.035,378.075,359.495,335.415,382.775,367.175,350.255,340.235
272.5,272.5,183,1.3333,502.18,378.2,359.62,335.54,382.9,367.32,350.42,340.36
272.875,272.875,183,1.5833,502.675,378.795,359.995,335.915,383.395,367.795,350.795,340.735
273.0,273.0,183,1.6667,502.8,378.92,360.12,336.04,383.52,367.92,350.92,340.86
273.375,273.375,183,1.9167,503.175,379.395,360.495,336.455,383.895,368.295,351.475,341.295
273.5,273.5,184,1.0,503.3,379.58,360.64,336.76,384.08,368.58,351.94,341.44
273.875,273.875,184,1.25,504.035,380.2,361.21,337.135,384.935,369.155,352.505,341.995
274.0,274.0,184,1.3333,504.18,380.48,361.46,337.26,385.06,369.3,352.64,342.14
274.375,274.375,184,1.5833,504.675,380.955,361.835,337.735,385.815,369.815,353.23,342.61
274.5,274.5,184,1.6667,504.8,381.08,361.96,337.86,385.94,369.94,353.36,342.74
274.875,274.875,184,1.9167,505.255,381.455,362.335,338.25,386.335,370.315,353.735,343.115
275.0,275.0,185,1.0,505.48,381.58,362.48,338.42,386.46,370.62,353.94,343.28
275.375,275.375,185,1.25,505.975,381.975,362.995,338.815,386.975,371.195,354.515,343.755
275.5,275.5,185,1.3333,506.1,382.1,363.12,338.94,387.1,371.32,354.7,343.88
275.875,275.875,185,1.5833,506.715,382.815,363.675,339.595,387.635,371.815,355.155,344.355
276.0,276.0,185,1.6667,506.84,382.94,363.8,339.72,387.76,371.94,355.28,344.48
276.375,276.375,185,1.9167,507.395,383.455,364.215,340.195,388.435,372.335,355.835,344.955
276.5,276.5,186,1.0,507.54,383.58,364.36,340.32,388.56,372.62,356.0,345.08
276.875,276.875,186,1.25,508.055,384.075,364.995,340.795,389.175,373.215,356.575,345.585
277.0,277.0,186,1.3333,508.18,384.2,365.12,340.92,389.3,373.34,356.74,345.72
277.375,277.375,186,1.5833,508.675,384.775,365.555,341.395,389.835,373.755,357.175,346.215
277.5,277.5,186,1.6667,508.86,384.9,365.74,341.52,390.0,373.88,357.3,346.34
277.875,277.875,186,1.9167,509.275,385.295,366.155,341.915,390.515,374.305,357.815,346.735
278.0,278.0,187,1.0,509.5,385.52,366.28,342.1,390.64,374.58,358.02,346.86
278.375,278.375,187,1.25,510.175,386.055,366.87,342.695,391.595,375.135,358.595,347.295
278.5,278.5,187,1.3333,510.32,386.2,367.02,342.82,391.72,375.26,358.72,347.42
278.875,278.875,187,1.5833,510.715,386.695,367.51,343.195,392.095,375.755,359.195,347.895
279.0,279.0,187,1.6667,510.84,386.82,367.68,343.32,392.22,375.88,359.32,348.02
279.375,279.375,187,1.9167,511.215,387.215,368.075,343.695,392.61,376.455,359.935,348.515
279.5,279.5,188,1.0,511.52,387.34,368.28,343.82,392.74,376.58,360.06,348.64
279.875,279.875,188,1.25,512.035,388.015,368.775,344.255,393.415,377.09,360.595,349.155
280.0,280.0,188,1.3333,512.16,388.14,368.9,344.38,393.54,377.28,360.72,349.28
280.375,280.375,188,1.5833,512.635,388.675,369.275,344.755,394.175,377.715,361.255,349.755
280.5,280.5,188,1.6667,512.76,388.8,369.4,344.88,394.3,377.84,361.38,349.88
280.875,280.875,188,1.9167,513.315,389.255,369.775,345.27,394.69,378.23,361.795,350.315
281.0,281.0,189,1.0,513.48,389.4,370.04,345.74,394.96,378.36,362.06,350.44
281.375,281.375,189,1.25,514.035,389.935,370.555,346.315,395.595,379.015,362.535,350.915
281.5,281.5,189,1.3333,514.16,390.06,370.68,346.44,395.74,379.14,362.68,351.04
281.875,281.875,189,1.5833,514.715,390.655,371.215,346.855,396.235,379.775,363.175,351.535
282.0,282.0,189,1.6667,514.84,390.78,371.36,346.98,396.38,379.9,363.32,351.66
282.375,282.375,189,1.9167,515.315,391.295,371.795,347.395,396.935,380.415,363.895,352.075
282.5,282.5,190,1.0,515.52,391.42,371.96,347.54,397.06,380.54,364.02,352.28
282.875,282.875,190,1.25,516.055,391.895,372.395,348.015,397.635,380.995,364.715,352.755
283.0,283.0,190,1.3333,516.22,392.06,372.56,348.14,397.78,381.16,364.84,352.88
283.375,283.375,190,1.5833,516.635,392.555,372.975,348.555,398.33,381.695,365.215,353.355
283.5,283.5,190,1.6667,516.76,392.68,373.1,348.68,398.52,381.82,365.34,353.48
283.875,283.875,190,1.9167,517.275,393.195,373.635,349.115,399.015,382.355,365.755,353.915
284.0,284.0,191,1.0,517.52,393.36,373.82,349.32,399.24,382.5,365.96,354.1
284.5,284.5,191,1.3333,518.28,394.12,374.72,350.04,400.18,383.26,366.8,354.76
285.0,285.0,191,1.6667,518.9,394.62,375.22,350.54,401.18,383.76,367.3,355.5
285.5,285.5,192,1.0,519.62,395.4,375.72,351.2,401.62,384.66,368.18,356.0
286.0,286.0,192,1.3333,520.32,396.18,376.4,351.78,402.46,385.26,368.86,356.66
286.5,286.5,192,1.6667,520.92,396.68,377.06,352.4,403.46,385.76,369.36,357.32
287.0,287.0,193,1.0,521.68,397.46,377.68,353.1,403.98,386.64,370.18,357.9
287.5,287.5,193,1.3333,522.38,398.14,378.26,353.6,404.58,387.22,370.86,358.5
288.0,288.0,193,1.6667,523.04,398.76,378.86,354.2,405.14,387.78,371.56,359.26
288.5,288.5,194,1.0,523.74,399.5,379.5,354.92,406.18,388.62,372.3,359.76
289.0,289.0,194,1.3333,524.34,400.14,380.16,355.42,406.94,389.16,372.84,360.3
289.5,289.5,194,1.6667,525.12,400.96,380.82,356.04,407.76,389.92,373.72,360.94
290.0,290.0,195,1.0,525.96,401.92,381.64,356.78,408.64,390.72,374.46,361.62
290.5,290.5,195,1.3333,526.7,402.86,382.38,357.32,409.56,391.46,375.52,362.56
291.0,291.0,195,1.6667,527.4,403.72,383.08,358.02,412.0,393.04,377.54,364.96
291.5,291.5,196,1.0,534.18,406.7,384.0,358.82,412.84,394.68,379.7,371.72
