qstamp,tstamp,measure,beat,Tromba 1,Tromba 2,Tromba 3,Timpani,Traverso 1,Traverso 2,Oboe 1,Oboe 2,Bassoon,Violin 1,Violin 2,Viola,Soprano 1,Soprano 2,Alto,Tenor,Bass,Continuo
265.0,165.241,129,4.0,r,r,r,r,F#5,A4,F#5,A4,r,F#5,A4,D5,A4,r,F#4,D4,r,D3
265.25,165.4006,129,4.25,r,r,r,r,F#5,A4,F#5,A4,r,F#5,A4,D5,A4,r,E4,D4,r,D3
265.5,165.5601,129,4.5,r,r,r,r,r,r,r,r,r,r,r,r,D5,r,D4,G3,r,B2
265.75,165.7197,129,4.75,r,r,r,r,r,r,r,r,r,r,r,r,D5,r,C#4,G3,r,B2
266.0,165.8793,130,1.0,r,r,r,r,A5,F#5,A5,F#5,r,A5,F#5,D5,D5,r,A4,F#3,r,A2
266.5,166.1984,130,1.5,r,r,r,r,r,r,r,r,r,r,r,r,C#5,r,D4,F#3,r,G2
266.75,166.358,130,1.75,r,r,r,r,r,r,r,r,r,r,r,r,B4,r,D4,F#3,r,G2
267.0,166.5176,130,2.0,r,r,r,r,G5,A5,G5,A5,r,G5,A5,A4,A4,r,D4,E3,r,A2
267.5,166.8367,130,2.5,r,r,r,r,r,r,r,r,r,r,r,r,G4,r,C#4,E3,r,A3
268.0,167.1559,130,3.0,r,r,r,r,F#5,A5,F#5,A5,r,F#5,A5,D5,F#4,r,D4,D3,r,D3
268.5,167.475,130,3.5,r,r,r,r,r,r,r,r,r,r,r,r,F#4,r,A4,D3,r,F#3
268.75,167.6346,130,3.75,r,r,r,r,r,r,r,r,r,r,r,r,G4,r,A4,D3,r,E3
269.0,167.7942,130,4.0,r,r,r,r,F#5,D5,F#5,D5,r,F#5,D5,A4,A4,r,D5,F#3,r,D3
269.5,168.1133,130,4.5,r,r,r,r,r,r,r,r,r,r,r,r,A4,r,E4,A3,r,C#3
270.0,168.4325,131,1.0,r,r,r,r,F#5,D5,F#5,D5,r,F#5,D5,B4,A4,r,F#4,D4,r,B2
270.5,168.7516,131,1.5,r,r,r,r,r,r,r,r,r,r,r,r,D5,r,G#4,E4,r,A2
270.75,168.9112,131,1.75,r,r,r,r,r,r,r,r,r,r,r,r,C#5,r,A4,F#4,r,A2
271.0,169.0708,131,2.0,r,r,r,r,E5,D5,E5,D5,r,E5,D5,B4,D5,r,B4,E4,r,G#2
271.25,169.2304,131,2.25,r,r,r,r,E5,D5,E5,D5,r,E5,D5,B4,D5,r,B4,D4,r,G#2
271.5,169.3899,131,2.5,r,r,r,r,r,r,r,r,r,r,r,r,E5,r,B4,C#4,E3,E2
271.75,169.5495,131,2.75,r,r,r,r,r,r,r,r,r,r,r,r,E5,r,B4,B3,E3,E2
272.0,169.7091,131,3.0,r,r,r,r,E5,C#5,E5,C#5,r,E5,C#5,A4,C#5,r,B4,C#4,E3,A2
272.25,169.8686,131,3.25,r,r,r,r,E5,C#5,E5,C#5,r,E5,C#5,A4,C#5,r,B4,E4,E3,A2
272.5,170.0282,131,3.5,r,r,r,r,r,r,r,r,r,r,r,r,A4,r,A4,A4,F#3,F#2
272.75,170.1878,131,3.75,r,r,r,r,r,r,r,r,r,r,r,r,A4,r,A4,G4,F#3,F#2
273.0,170.3474,131,4.0,r,r,r,r,D5,B4,D5,B4,r,D5,B4,F#4,r,r,A4,F#4,F#3,D3
273.25,170.5069,131,4.25,r,r,r,r,D5,B4,D5,B4,r,D5,B4,F#4,r,r,A4,E4,F#3,D3
273.5,170.6665,131,4.5,r,r,r,r,r,r,r,r,r,r,r,r,D5,r,B4,D4,G3,B2
273.75,170.8261,131,4.75,r,r,r,r,r,r,r,r,r,r,r,r,D5,r,B4,C#4,G3,B2
274.0,170.9857,132,1.0,r,r,r,r,G5,B4,G5,B4,r,G5,B4,E4,G5,r,B4,B3,G3,E3
274.25,171.1452,132,1.25,r,r,r,r,G5,B4,G5,B4,r,G5,B4,E4,G5,r,B4,D4,G3,E3
274.5,171.3048,132,1.5,r,r,r,r,r,r,r,r,r,r,r,r,G5,r,B4,G4,F#3,E3
274.75,171.4644,132,1.75,r,r,r,r,r,r,r,r,r,r,r,r,G5,r,C#5,F#4,F#3,E3
275.0,171.624,132,2.0,r,r,r,r,E5,A4,E5,A4,r,E5,A4,E4,r,r,C#5,E4,G3,C#3
275.25,171.7835,132,2.25,r,r,r,r,E5,A4,E5,A4,r,E5,A4,E4,r,r,C#5,D4,G3,C#3
275.5,171.9431,132,2.5,r,r,r,r,r,r,r,r,r,r,r,r,E5,r,C#5,C#4,A3,A2
275.75,172.1027,132,2.75,r,r,r,r,r,r,r,r,r,r,r,r,E5,r,C#5,B3,A3,A2
276.0,172.2623,132,3.0,r,r,r,r,F#5,A4,F#5,A4,r,F#5,A4,D4,F#5,r,D5,A3,F#3,D3
276.25,172.4218,132,3.25,r,r,r,r,F#5,A4,F#5,A4,r,F#5,A4,D4,F#5,r,D5,C#4,F#3,D3
276.5,172.5814,132,3.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D5,D4,E3,C#3
276.75,172.741,132,3.75,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D5,E4,E3,C#3
277.0,172.9006,132,4.0,r,r,r,r,F#5,D5,F#5,D5,r,F#5,D5,B4,r,r,r,F#4,D3,B2
277.25,173.0601,132,4.25,r,r,r,r,F#5,D5,F#5,D5,r,F#5,D5,B4,r,r,r,G4,D3,B2
277.5,173.2197,132,4.5,r,r,r,r,r,r,r,r,r,r,r,r,A4,r,A3,F#4,C#3,C#3
277.75,173.3793,132,4.75,r,r,r,r,r,r,r,r,r,r,r,r,A4,r,A3,E4,C#3,C#3
278.0,173.5389,133,1.0,r,r,r,r,F#5,D5,F#5,D5,r,F#5,D5,B4,B4,r,F#4,D4,B2,D3
278.25,173.6984,133,1.25,r,r,r,r,F#5,D5,F#5,D5,r,F#5,D5,B4,C#5,r,F#4,C#4,B2,D3
278.5,173.858,133,1.5,r,r,r,r,r,r,r,r,r,r,r,r,D5,r,E4,B3,A3,E3
278.75,174.0176,133,1.75,r,r,r,r,r,r,r,r,r,r,r,r,B4,r,E4,D4,G#3,E3
279.0,174.1772,133,2.0,r,r,r,r,A5,E5,A5,E5,r,A5,E5,C#5,C#5,r,E4,C#4,A3,A2
279.25,174.3367,133,2.25,r,r,r,r,A5,E5,A5,E5,r,A5,E5,C#5,C#5,r,E4,B3,A3,A2
279.5,174.4963,133,2.5,r,r,r,r,r,r,r,r,r,r,r,r,D5,r,A4,A3,D3,F#2
279.75,174.6559,133,2.75,r,r,r,r,r,r,r,r,r,r,r,r,D5,r,A4,G#3,D3,F#2
280.0,174.8155,133,3.0,r,r,r,r,A5,E5,A5,E5,r,A5,E5,C#5,E5,r,A4,E4,C#3,E2
280.5,175.1346,133,3.5,r,r,r,r,r,r,r,r,r,r,r,r,E5,r,G#4,A3,C#3,D2
280.75,175.2942,133,3.75,r,r,r,r,r,r,r,r,r,r,r,r,E5,r,F#4,A3,C#3,D2
281.0,175.4538,133,4.0,r,r,r,r,D5,E5,D5,E5,r,D5,E5,E4,E5,r,E4,A3,B2,E2
281.5,175.7729,133,4.5,r,r,r,r,r,r,r,r,r,r,r,r,E5,r,D4,G#3,B2,E3
282.0,176.0921,134,1.0,r,r,r,r,C#5,E5,C#5,E5,r,C#5,E5,E4,E5,r,C#4,A3,A2,A2
282.5,176.4112,134,1.5,r,r,r,r,r,r,r,r,r,r,r,r,E5,r,C#4,E4,A2,C#3
282.75,176.5708,134,1.75,r,r,r,r,r,r,r,r,r,r,r,r,E5,r,D4,E4,A2,B2
283.0,176.7304,134,2.0,r,r,r,r,C#5,A4,C#5,A4,r,C#5,A4,E4,E5,r,E4,A4,C#3,A2
283.5,177.0495,134,2.5,r,r,r,r,r,r,r,r,r,r,r,r,E5,r,E4,B3,E3,G2
284.0,177.3686,134,3.0,r,r,r,r,F#5,A4,F#5,A4,r,F#5,A4,C#5,r,r,E4,C#4,A3,F#2
284.5,177.6878,134,3.5,r,r,r,r,r,r,r,r,r,r,r,r,F#5,r,A4,E-4,B3,E3
284.75,177.8474,134,3.75,r,r,r,r,r,r,r,r,r,r,r,r,F#5,r,G4,E4,C4,E3
285.0,178.0069,134,4.0,r,r,r,r,F#5,B4,F#5,B4,r,F#5,B4,F#4,F#5,r,A4,F#4,B3,E-3
285.25,178.1665,134,4.25,r,r,r,r,F#5,B4,F#5,B4,r,F#5,B4,F#4,F#5,r,A4,F#4,A3,E-3
285.5,178.3261,134,4.5,r,r,r,r,r,r,r,r,r,r,r,r,E-5,B4,A4,F#4,G3,B2
285.75,178.4857,134,4.75,r,r,r,r,r,r,r,r,r,r,r,r,E-5,B4,A4,F#4,F#3,B2
286.0,178.6452,135,1.0,r,r,r,r,E5,B4,E5,B4,r,E5,B4,G4,G5,B4,G4,F#4,G3,E2
286.25,178.8048,135,1.25,r,r,r,r,E5,B4,E5,B4,r,E5,B4,G4,G5,B4,G4,F#4,B3,B2
286.5,178.9644,135,1.5,r,r,r,r,r,r,r,r,r,r,r,r,G5,C5,G4,E4,E4,E3
286.75,179.124,135,1.75,r,r,r,r,r,r,r,r,r,r,r,r,G5,C5,G4,E4,D4,D3
287.0,179.2835,135,2.0,r,r,r,r,A5,E5,A5,E5,r,A5,E5,A4,G5,C5,A4,E4,C4,C3
287.25,179.4431,135,2.25,r,r,r,r,A5,E5,A5,E5,r,A5,E5,A4,G5,C5,A4,E4,B3,B2
287.5,179.6027,135,2.5,r,r,r,r,r,r,r,r,r,r,r,r,F#5,D5,A4,E4,A3,A2
287.75,179.7623,135,2.75,r,r,r,r,r,r,r,r,r,r,r,r,E5,D5,A4,E4,G3,G2
288.0,179.9218,135,3.0,r,r,r,r,D5,A4,D5,A4,r,D5,A4,A4,A5,D5,A4,F4,F3,F2
288.25,180.0814,135,3.25,r,r,r,r,D5,A4,D5,A4,r,D5,A4,A4,A5,D5,G#4,F4,A3,A2
288.5,180.241,135,3.5,r,r,r,r,r,r,r,r,r,r,r,r,A4,C5,A4,F4,D4,D3
288.75,180.4006,135,3.75,r,r,r,r,r,r,r,r,r,r,r,r,A4,C5,A4,E4,C4,C3
289.0,180.5601,135,4.0,r,r,r,r,D5,B4,D5,B4,r,D5,B4,A4,B4,D5,D5,D4,B3,B2
289.25,180.7197,135,4.25,r,r,r,r,D5,B4,D5,B4,r,D5,B4,A4,B4,D5,D5,C4,A3,A2
289.5,180.8793,135,4.5,r,r,r,r,r,r,r,r,r,r,r,r,B4,E5,E4,B3,G#3,G#2
289.75,181.0389,135,4.75,r,r,r,r,r,r,r,r,r,r,r,r,B4,E5,E4,A3,F3,F2
290.0,181.1984,136,1.0,r,r,r,r,C5,B4,C5,B4,r,C5,B4,G#4,B4,C5,E4,G#3,E3,E2
290.25,181.358,136,1.25,r,r,r,r,C5,B4,C5,B4,r,C5,B4,G#4,G#4,C5,E4,E3,G#3,G#2
290.5,181.5176,136,1.5,r,r,r,r,r,r,r,r,r,r,r,r,F#4,B4,E4,F#3,A3,A2
290.75,181.6772,136,1.75,r,r,r,r,r,r,r,r,r,r,r,r,E4,B4,E4,G#3,B3,B2
291.0,181.8367,136,2.0,r,r,r,r,E5,A4,E5,A4,r,E5,A4,E4,E5,A4,r,A3,C4,C3
291.25,181.9963,136,2.25,r,r,r,r,E5,A4,E5,A4,r,E5,A4,E4,E5,A4,r,B3,D4,D3
291.5,182.1559,136,2.5,r,r,r,r,r,r,r,r,r,r,r,r,E5,G4,E4,C4,C4,C3
291.75,182.3155,136,2.75,r,r,r,r,r,r,r,r,r,r,r,r,E5,G4,E4,D4,B3,B2
292.0,182.475,136,3.0,r,r,r,r,F#5,A4,F#5,A4,r,F#5,A4,C4,E5,F#4,F#4,C4,A3,A2
292.25,182.6346,136,3.25,r,r,r,r,F#5,A4,F#5,A4,r,F#5,A4,C4,E5,F#4,F#4,B3,G3,G2
292.5,182.7942,136,3.5,r,r,r,r,r,r,r,r,r,r,r,r,F#5,E5,F#4,A3,F#3,F#2
292.75,182.9538,136,3.75,r,r,r,r,r,r,r,r,r,r,r,r,F#5,E-5,F#4,C4,A3,A2
293.0,183.1133,136,4.0,r,r,r,r,E5,B4,E5,B4,r,E5,B4,B3,B4,E5,G4,B3,G3,G2
293.25,183.2729,136,4.25,r,r,r,r,E5,B4,E5,B4,r,E5,B4,B3,B4,E5,G4,B3,F#3,G2
293.5,183.4325,136,4.5,r,r,r,r,r,r,r,r,r,r,r,r,E5,A4,A4,E3,E3,C3
293.75,183.5921,136,4.75,r,r,r,r,r,r,r,r,r,r,r,r,E5,A4,A4,F#3,E-3,C3
294.0,183.7516,137,1.0,r,r,r,r,E5,B4,E5,B4,r,E5,B4,G4,E5,G4,B4,G3,B3,B2
294.25,183.9112,137,1.25,r,r,r,r,E5,B4,E5,B4,r,E5,B4,G4,D5,G4,B4,B3,B3,B2
294.5,184.0708,137,1.5,r,r,r,r,r,r,r,r,r,r,r,r,C5,G4,C5,E4,E3,A2
295.0,184.3899,137,2.0,r,r,r,r,A4,F#4,A4,F#4,r,A4,F#4,E-4,C5,F#4,F#4,E4,B2,B2
295.5,184.7091,137,2.5,r,r,r,r,r,r,r,r,r,r,r,r,B4,F#4,F#4,E-4,B2,B2
295.75,184.8686,137,2.75,r,r,r,r,r,r,r,r,r,r,r,r,A4,F#4,F#4,E-4,B2,B2
296.0,185.0282,137,3.0,r,r,r,r,G4,E4,G4,E4,r,G4,E4,B3,G4,E4,G4,E4,E3,E3
296.5,185.3474,137,3.5,r,r,r,r,r,r,r,r,r,r,r,r,E4,E4,B4,B3,G3,G3
296.75,185.5069,137,3.75,r,r,r,r,r,r,r,r,r,r,r,r,E4,E4,A4,B3,F#3,F#3
297.0,185.6665,137,4.0,r,r,r,r,r,r,r,r,r,r,r,r,G4,r,G4,E4,E3,E3
297.5,185.9857,137,4.5,r,r,r,r,r,r,r,r,r,r,r,r,B4,B4,F#4,F#4,D3,D3
298.0,186.3048,138,1.0,r,r,r,r,r,r,r,r,r,r,r,r,E5,B4,E4,G4,C#3,C#3
298.5,186.624,138,1.5,r,r,r,r,r,r,r,r,r,r,r,r,F#5,B4,D4,B3,D3,D3
298.75,186.7835,138,1.75,r,r,r,r,r,r,r,r,r,r,r,r,G5,B4,D4,B3,E3,E3
299.0,186.9431,138,2.0,r,r,r,r,r,r,r,r,r,r,r,r,F#5,B-4,C#4,F#4,F#3,F#3
299.25,187.1027,138,2.25,r,r,r,r,r,r,r,r,r,r,r,r,E5,B-4,C#4,F#4,F#3,F#3
299.5,187.2623,138,2.5,r,r,r,r,r,r,r,r,r,r,r,r,D5,B-4,C#4,F#4,F#3,F#2
299.75,187.4218,138,2.75,r,r,r,r,r,r,r,r,r,r,r,r,C#5,B-4,C#4,F#4,F#3,F#2
300.0,187.5814,138,3.0,r,r,r,r,r,r,r,r,r,r,r,r,D5,B4,B3,F#4,B2,B2
300.5,187.9006,138,3.5,r,r,r,r,B4,F#4,B4,F#4,D4,B4,F#4,F#4,B4,F#4,B3,F#4,B2,D4
300.75,188.0601,138,3.75,r,r,r,r,B4,F#4,B4,F#4,C#4,B4,F#4,E4,B4,F#4,B3,F#4,B2,C#4
301.0,188.2197,138,4.0,r,r,r,r,D5,F#5,D5,F#5,B3,D5,F#5,D4,r,r,r,r,r,B3
301.5,188.5389,138,4.5,r,r,r,r,F#5,F#5,F#5,F#5,A3,F#5,F#5,C#4,r,r,r,r,r,A3
302.0,188.858,139,1.0,r,r,r,r,B5,F#5,B5,F#5,G#3,B5,F#5,B3,r,r,r,r,r,G#3
302.5,189.1772,139,1.5,r,r,r,r,C#6,F#5,C#6,F#5,A3,C#6,F#5,A3,r,r,r,r,r,A3
302.75,189.3367,139,1.75,r,r,r,r,D6,F#5,D6,F#5,B3,D6,F#5,A3,r,r,r,r,r,B3
303.0,189.4963,139,2.0,r,r,r,r,C#6,F5,C#6,F5,C#4,C#6,F5,G#3,r,r,r,r,r,C#4
303.25,189.6559,139,2.25,r,r,r,r,B5,F5,B5,F5,C#4,B5,F5,G#3,r,r,r,r,r,C#4
303.5,189.8155,139,2.5,r,r,r,r,A5,F5,A5,F5,C#3,A5,F5,C#4,C#5,C#5,B4,C#4,C#3,C#3
303.75,189.975,139,2.75,r,r,r,r,G#5,F5,G#5,F5,C#3,G#5,F5,C#4,C#5,C#5,B4,C#4,C#3,C#3
304.0,190.1346,139,3.0,A5,F#5,r,r,A5,F#5,A5,F#5,F#3,A5,F#5,C#4,C#5,C#5,A4,C#4,F#3,F#3
304.5,190.4538,139,3.5,A5,F#5,r,r,F#5,C#5,F#5,C#5,F#3,F#5,C#5,A4,E-5,A4,F#4,F#4,F#3,F#3
305.0,190.7729,139,4.0,A5,F#5,r,r,r,r,r,r,r,r,r,r,E-5,A4,F#4,A3,F#3,r
305.5,191.0921,139,4.5,A5,F#5,r,r,r,r,r,r,r,r,r,r,E5,G#4,G#4,B3,F#3,r
306.0,191.4112,140,1.0,A5,F#5,r,r,r,r,r,r,F#2,r,r,r,E5,F#4,A4,C#4,F#3,F#2
306.5,191.7304,140,1.5,A5,F#5,r,r,r,r,r,r,F#2,r,r,r,E-5,F#4,B4,B3,F#3,F#2
307.0,192.0495,140,2.0,A5,F#5,r,r,r,r,r,r,r,r,r,r,E5,F#4,C#5,A3,F#3,r
307.5,192.3686,140,2.5,A5,F#5,r,r,F#5,C#5,F#5,C#5,r,F#5,C#5,A4,F#5,F#4,C#5,A3,F#3,r
308.0,192.6878,140,3.0,A5,F#5,r,r,F#5,E-5,F#5,E-5,B2,F#5,E-5,A4,E-5,F#4,B4,B3,B2,B2
308.5,193.0069,140,3.5,A5,F#5,r,r,G#5,E5,G#5,E5,B2,G#5,E5,G#4,E-5,F#4,B4,B3,B2,B2
309.0,193.3261,140,4.0,A5,F#5,r,r,G#5,E5,G#5,E5,r,G#5,E5,G#4,r,r,r,r,r,r
309.5,193.6452,140,4.5,A5,F#5,r,r,A5,F#5,A5,F#5,r,A5,F#5,E4,r,r,r,r,r,r
310.0,193.9644,141,1.0,A5,F#5,r,r,A5,F#5,A5,F#5,B3,A5,F#5,E-4,r,r,r,r,r,B2
310.5,194.2835,141,1.5,A5,F#5,r,r,G#5,E5,G#5,E5,B3,G#5,E5,B3,r,r,r,r,r,B2
311.0,194.6027,141,2.0,A5,F#5,r,r,A5,F#5,A5,F#5,r,A5,F#5,E-4,r,r,r,r,r,r
311.5,194.9218,141,2.5,A5,F#5,r,r,B5,E-5,B5,E-5,r,B5,E-5,F#4,B4,B4,A4,B3,B2,r
312.0,195.241,141,3.0,G#5,E5,r,r,G#5,E5,G#5,E5,E3,G#5,E5,B3,B4,B4,G#4,B3,E3,E3
312.5,195.5601,141,3.5,G#5,E5,r,r,G#5,E5,G#5,E5,E3,G#5,E5,B3,C#5,A4,E4,E4,E3,E3
313.0,195.8793,141,4.0,G#5,E5,r,r,r,r,r,r,r,r,r,r,C#5,G#4,E4,G#3,E3,r
313.5,196.1984,141,4.5,G#5,E5,r,r,r,r,r,r,r,r,r,r,D5,F#4,F#4,A3,E3,r
314.0,196.5176,142,1.0,G#5,E5,r,r,r,r,r,r,E2,r,r,r,D5,E4,G#4,B3,E3,E2
314.5,196.8367,142,1.5,G#5,E5,r,r,r,r,r,r,E2,r,r,r,C#5,E4,A4,A3,E3,E2
315.0,197.1559,142,2.0,G#5,E5,r,r,r,r,r,r,r,r,r,r,D5,E4,B4,G#3,E3,r
315.5,197.475,142,2.5,G#5,E5,r,r,E5,B4,E5,B4,r,E5,B4,G#4,E5,E4,B4,G#3,E3,r
316.0,197.7942,142,3.0,G5,E5,r,r,E5,C#5,E5,C#5,A2,E5,C#5,E4,C#5,E4,A4,A3,A2,A2
316.5,198.1133,142,3.5,G5,E5,r,r,F#5,D5,F#5,D5,A2,F#5,D5,A4,C#5,E4,A4,A3,A2,A2
317.0,198.4325,142,4.0,G5,E5,r,r,F#5,D5,F#5,D5,r,F#5,D5,A4,r,r,r,r,r,r
317.5,198.7516,142,4.5,G5,E5,r,r,G5,E5,G5,E5,r,G5,E5,C#4,r,r,r,r,r,r
318.0,199.0708,143,1.0,G5,E5,r,r,G5,E5,G5,E5,A3,G5,E5,C#4,r,r,r,r,r,A2
318.5,199.3899,143,1.5,G5,E5,r,r,F#5,D5,F#5,D5,A3,F#5,D5,A3,r,r,r,r,r,A2
319.0,199.7091,143,2.0,G5,E5,r,r,G5,E5,G5,E5,r,G5,E5,C#4,r,r,r,r,r,r
319.5,200.0282,143,2.5,G5,E5,A4,A2,A5,C#5,A5,C#5,r,A5,C#5,E4,A4,C#5,G4,E4,A2,r
320.0,200.3474,143,3.0,F#5,D5,A4,D3,F#5,D5,F#5,D5,D3,F#5,D5,A3,A4,D5,F#4,D4,D3,D3
320.5,200.6665,143,3.5,F#5,D5,D4,D3,G5,E5,G5,E5,D3,G5,E5,G3,B4,E5,G4,D4,D3,D3
321.0,200.9857,143,4.0,F#5,D5,D4,D3,G5,E5,G5,E5,r,G5,E5,B3,B4,E5,G4,D4,D3,r
321.5,201.3048,143,4.5,F#5,D5,D4,D3,A5,F#5,A5,F#5,r,A5,F#5,A3,C5,F#5,A4,D4,D3,r
322.0,201.624,144,1.0,F#5,D5,D4,D3,A5,F#5,A5,F#5,D2,A5,F#5,D4,C5,A4,D4,D4,D3,D2
322.5,201.9431,144,1.5,F#5,D5,D4,D3,G5,E5,G5,E5,D2,G5,E5,D4,B4,G4,D4,D4,D3,D2
323.0,202.2623,144,2.0,F#5,D5,r,r,A5,F#5,A5,F#5,r,A5,F#5,D4,C5,A4,D4,A3,D3,r
323.5,202.5814,144,2.5,F#5,D5,F#5,D3,B5,D5,B5,D5,r,B5,D5,F#4,D5,B4,D4,A3,D3,r
324.0,202.9006,144,3.0,E5,D5,G5,D3,G5,D5,G5,D5,G2,G5,D5,B4,B4,G4,D4,B3,G2,G2
324.5,203.2197,144,3.5,E5,D5,A5,D3,F#5,D5,F#5,D5,G2,F#5,D5,A4,A4,B4,D4,B3,G2,G2
325.0,203.5389,144,4.0,E5,D5,B5,D3,E5,B4,E5,B4,G3,E5,B4,G4,G4,E5,r,r,r,G3
325.5,203.858,144,4.5,E5,D5,A5,D3,F#5,B4,F#5,B4,G3,F#5,B4,F#4,F#4,F#5,D4,B3,G3,G3
325.75,204.0176,144,4.75,E5,D5,A5,D3,G5,B4,G5,B4,G3,G5,B4,F#4,F#4,G5,D4,B3,G3,G3
326.0,204.1772,145,1.0,E5,A4,A5,A2,C#5,A4,C#5,A4,G3,C#5,A4,E4,E4,C#5,A4,E4,G3,G3
326.5,204.4963,145,1.5,F#5,A4,A5,A2,D5,A4,D5,A4,F#3,D5,A4,A3,D5,D5,A4,A3,F#3,F#3
326.75,204.6559,145,1.75,G5,A4,A5,A2,E5,A4,E5,A4,E3,E5,A4,A3,C#5,E5,G4,A3,E3,E3
327.0,204.8155,145,2.0,F#5,r,r,D3,D5,A4,D5,A4,F#3,D5,A4,D4,D5,D5,A4,D4,F#3,F#3
327.5,205.1346,145,2.5,D5,D5,D5,D3,D5,B4,D5,B4,G3,D5,B4,G4,G4,D5,D4,B3,G3,G3
328.0,205.4538,145,3.0,D5,D5,D5,D3,D5,A4,D5,A4,A3,D5,A4,F#4,F#4,D5,A4,F#3,A3,A3
328.5,205.7729,145,3.5,A4,A4,A4,A2,E5,D4,E5,D4,A3,E5,A4,G4,F#4,E5,G4,E3,A3,A3
328.75,205.9325,145,3.75,A4,A4,A4,A2,F#5,D4,F#5,D4,A3,F#5,A4,F#4,F#4,F#5,F#4,D3,A3,A3
329.0,206.0921,145,4.0,A4,A4,A4,A2,A4,E4,A4,E4,A2,A4,A4,E4,E4,A4,G4,A3,A2,A2
329.5,206.4112,145,4.5,F#4,F#4,F#4,D3,C#5,A4,C#5,A4,A2,C#5,A4,G4,E4,C#5,G4,A3,A2,A2
330.0,206.7304,146,1.0,F#4,F#4,F#4,D3,D5,F#4,D5,F#4,D3,D5,A4,F#4,D4,D5,F#4,A3,D3,D3
330.5,207.0495,146,1.5,r,r,r,r,D4,r,D4,r,F#3,D4,A3,F#3,D4,D5,A4,A3,F#3,F#3
330.75,207.2091,146,1.75,r,r,r,r,D4,r,D4,r,E3,D4,A3,F#3,D4,C#5,G4,A3,E3,E3
331.0,207.3686,146,2.0,A5,F#5,D5,r,F#4,r,F#4,r,D3,F#4,D4,A3,F#4,D5,F#4,A3,D3,D3
331.5,207.6878,146,2.5,r,r,r,r,A4,r,A4,r,C#3,A4,E4,C#4,A4,A4,E4,C#4,C#3,C#3
332.0,208.0069,146,3.0,A5,F#5,D5,r,D5,r,D5,r,B2,D5,F#4,D4,D5,A4,F#4,F#3,B2,B2
332.5,208.3261,146,3.5,r,r,r,r,E5,r,E5,r,C#3,E5,B4,B3,E5,G#4,B3,D4,C#3,C#3
332.75,208.4857,146,3.75,r,r,r,r,F#5,r,F#5,r,D3,F#5,B4,B3,F#5,F#4,B3,D4,D3,D3
333.0,208.6452,146,4.0,G#5,E5,D5,r,E5,r,E5,r,E3,E5,B4,B3,E5,G#4,B3,B3,E3,E3
333.25,208.8048,146,4.25,G#5,E5,D5,r,D5,r,D5,r,E3,D5,B4,B3,D5,G#4,B3,B3,E3,E3
333.5,208.9644,146,4.5,r,r,r,r,C#5,E4,C#5,E4,E2,C#5,G#4,E4,C#5,G#4,E4,B3,E3,E2
333.75,209.124,146,4.75,r,r,r,r,B4,E4,B4,E4,E2,B4,G#4,E4,B4,G#4,E4,B3,E3,E2
334.0,209.2835,147,1.0,A5,E5,A4,A2,C#5,E4,C#5,E4,A2,C#5,E4,E4,C#5,A4,E4,A3,A2,A2
334.25,209.4431,147,1.25,A5,E5,A4,A2,E5,E4,E5,E4,A2,E5,E4,E4,E5,A4,E4,A3,A2,A2
334.5,209.6027,147,1.5,r,r,r,r,A5,F#4,A5,F#4,A2,A5,F#4,r,A5,A4,F#4,r,r,A2
334.75,209.7623,147,1.75,r,r,r,r,G5,F#4,G5,F#4,A2,G5,F#4,r,G5,A4,F#4,r,r,A2
335.0,209.9218,147,2.0,r,r,r,r,F#5,F#4,F#5,F#4,r,F#5,F#4,r,F#5,r,F#4,r,r,D3
335.25,210.0814,147,2.25,r,r,r,r,E5,F#4,E5,F#4,r,E5,F#4,r,E5,r,F#4,r,r,D3
335.5,210.241,147,2.5,r,r,r,r,D5,G4,D5,G4,r,D5,G4,r,D5,r,G4,r,r,B2
335.75,210.4006,147,2.75,r,r,r,r,C#5,G4,C#5,G4,r,C#5,G4,r,C#5,r,G4,r,r,B2
336.0,210.5601,147,3.0,r,r,r,r,B4,G4,B4,G4,r,B4,G4,r,B4,r,G4,r,r,E3
336.25,210.7197,147,3.25,r,r,r,r,D5,G4,D5,G4,r,D5,G4,r,D5,r,G4,r,r,E3
336.5,210.8793,147,3.5,r,r,r,r,G5,F#4,G5,F#4,r,G5,F#4,r,G5,r,F#4,r,r,E3
336.75,211.0389,147,3.75,r,r,r,r,F#5,F#4,F#5,F#4,r,F#5,F#4,r,F#5,r,F#4,r,r,E3
337.0,211.1984,147,4.0,r,r,r,r,E5,G4,E5,G4,r,E5,G4,r,E5,r,G4,r,r,C#3
337.25,211.358,147,4.25,r,r,r,r,D5,G4,D5,G4,r,D5,G4,r,D5,r,G4,r,r,C#3
337.5,211.5176,147,4.5,r,r,r,r,C#5,A4,C#5,A4,r,C#5,A4,r,C#5,r,A4,r,r,A2
337.75,211.6772,147,4.75,r,r,r,r,B4,A4,B4,A4,r,B4,A4,r,B4,r,A4,r,r,A2
338.0,211.8367,148,1.0,r,r,r,r,A4,F#4,A4,F#4,r,A4,F#4,r,A4,r,F#4,r,r,D3
