score_qstamp,qstamp,tstamp,measure,beat,instrument,duration_quarter,duration,pitch,velocity
320.625,320.625,208.0571,90,2.5,Violin 2,1.0,0.3,64,0.7087
320.625,320.625,208.0571,90,2.5,Violin 2,1.0,0.3,76,0.7087
321.125,321.125,208.2071,90,3.0,Violoncello,0.5,0.15,62,1.0
321.125,321.125,208.2071,90,3.0,Viola,0.5,0.15,62,1.0
321.125,321.125,208.2071,90,3.0,Contrabass,0.5,0.15,50,1.0
321.625,321.625,208.3571,90,3.5,Viola,0.5,0.15,62,1.0
321.625,321.625,208.3571,90,3.5,Violin 2,1.0,0.3,64,0.7087
321.625,321.625,208.3571,90,3.5,Violoncello,0.5,0.15,62,1.0
321.625,321.625,208.3571,90,3.5,Contrabass,0.5,0.15,50,1.0
321.625,321.625,208.3571,90,3.5,Violin 2,1.0,0.3,76,0.7087
322.125,322.125,208.5071,90,4.0,Contrabass,0.5,0.15,49,1.0
322.125,322.125,208.5071,90,4.0,Viola,0.5,0.15,61,1.0
322.125,322.125,208.5071,90,4.0,Violoncello,0.5,0.15,61,1.0
322.625,322.625,208.6571,90,4.5,Contrabass,0.5,0.15,48,1.0
322.625,322.625,208.6571,90,4.5,Violin 2,0.5,0.15,64,0.7087
322.625,322.625,208.6571,90,4.5,Viola,0.5,0.15,60,1.0
322.625,322.625,208.6571,90,4.5,Violoncello,0.5,0.15,60,1.0
322.625,322.625,208.6571,90,4.5,Violin 2,0.5,0.15,76,0.7087
323.125,323.125,208.8071,91,1.0,D Horn 1,4.0,1.2,64,1.0
323.125,323.125,208.8071,91,1.0,D Horn 2,4.0,1.2,64,1.0
323.125,323.125,208.8071,91,1.0,Contrabass,2.0,0.6,49,1.0
323.125,323.125,208.8071,91,1.0,Flute 1,2.0,0.6,88,1.0
323.125,323.125,208.8071,91,1.0,Violin 1,2.0,0.6,88,1.0
323.125,323.125,208.8071,91,1.0,Oboe 2,2.0,0.6,76,1.0
323.125,323.125,208.8071,91,1.0,D Trumpet 2,4.0,1.2,76,1.0
323.125,323.125,208.8071,91,1.0,Oboe 1,2.0,0.6,76,1.0
323.125,323.125,208.8071,91,1.0,Violin 2,0.5,0.15,64,0.7087
323.125,323.125,208.8071,91,1.0,Violin 2,0.5,0.15,76,0.7087
323.125,323.125,208.8071,91,1.0,A Clarinet 2,4.0,1.2,76,1.0
323.125,323.125,208.8071,91,1.0,Violoncello,2.0,0.6,61,1.0
323.125,323.125,208.8071,91,1.0,D Trumpet 1,4.0,1.2,76,1.0
323.125,323.125,208.8071,91,1.0,Viola,2.0,0.6,61,1.0
323.125,323.125,208.8071,91,1.0,Flute 2,2.0,0.6,88,1.0
323.125,323.125,208.8071,91,1.0,A Clarinet 1,4.0,1.2,76,1.0
323.625,323.625,208.9571,91,1.5,Violin 2,1.0,0.3,64,0.7087
323.625,323.625,208.9571,91,1.5,Violin 2,1.0,0.3,76,0.7087
324.625,324.625,209.2571,91,2.5,Violin 2,1.0,0.3,76,0.7087
324.625,324.625,209.2571,91,2.5,Violin 2,1.0,0.3,64,0.7087
325.125,325.125,209.4071,91,3.0,Viola,0.5,0.15,61,1.0
325.125,325.125,209.4071,91,3.0,Oboe 1,0.5,0.15,76,1.0
325.125,325.125,209.4071,91,3.0,Contrabass,0.5,0.15,49,1.0
325.125,325.125,209.4071,91,3.0,Flute 1,0.5,0.15,88,1.0
325.125,325.125,209.4071,91,3.0,Flute 2,0.5,0.15,88,1.0
325.125,325.125,209.4071,91,3.0,Oboe 2,0.5,0.15,76,1.0
325.125,325.125,209.4071,91,3.0,Violoncello,0.5,0.15,61,1.0
325.125,325.125,209.4071,91,3.0,Violin 1,0.5,0.15,88,1.0
325.625,325.625,209.5571,91,3.5,Violin 2,1.0,0.3,76,0.7087
325.625,325.625,209.5571,91,3.5,Oboe 1,0.5,0.15,76,1.0
325.625,325.625,209.5571,91,3.5,Violin 2,1.0,0.3,64,0.7087
325.625,325.625,209.5571,91,3.5,Contrabass,0.5,0.15,49,1.0
325.625,325.625,209.5571,91,3.5,Violoncello,0.5,0.15,61,1.0
325.625,325.625,209.5571,91,3.5,Violin 1,0.5,0.15,88,1.0
325.625,325.625,209.5571,91,3.5,Flute 1,0.5,0.15,88,1.0
325.625,325.625,209.5571,91,3.5,Viola,0.5,0.15,61,1.0
325.625,325.625,209.5571,91,3.5,Oboe 2,0.5,0.15,76,1.0
325.625,325.625,209.5571,91,3.5,Flute 2,0.5,0.15,88,1.0
326.125,326.125,209.7071,91,4.0,Contrabass,0.5,0.15,47,1.0
326.125,326.125,209.7071,91,4.0,Viola,0.5,0.15,59,1.0
326.125,326.125,209.7071,91,4.0,Flute 2,0.5,0.15,86,1.0
326.125,326.125,209.7071,91,4.0,Violoncello,0.5,0.15,59,1.0
326.125,326.125,209.7071,91,4.0,Oboe 1,0.5,0.15,74,1.0
326.125,326.125,209.7071,91,4.0,Violin 1,0.5,0.15,86,1.0
326.125,326.125,209.7071,91,4.0,Oboe 2,0.5,0.15,74,1.0
326.125,326.125,209.7071,91,4.0,Flute 1,0.5,0.15,86,1.0
326.625,326.625,209.8571,91,4.5,Contrabass,0.5,0.15,46,1.0
326.625,326.625,209.8571,91,4.5,Oboe 1,0.5,0.15,73,1.0
326.625,326.625,209.8571,91,4.5,Violin 2,0.5,0.15,64,0.7087
326.625,326.625,209.8571,91,4.5,Oboe 2,0.5,0.15,73,1.0
326.625,326.625,209.8571,91,4.5,Viola,0.5,0.15,58,1.0
326.625,326.625,209.8571,91,4.5,Violin 1,0.5,0.15,85,1.0
326.625,326.625,209.8571,91,4.5,Violoncello,0.5,0.15,58,1.0
326.625,326.625,209.8571,91,4.5,Flute 2,0.5,0.15,85,1.0
326.625,326.625,209.8571,91,4.5,Flute 1,0.5,0.15,85,1.0
326.625,326.625,209.8571,91,4.5,Violin 2,0.5,0.15,76,0.7087
327.125,327.125,210.0071,92,1.0,D Trumpet 2,4.0,1.2,76,1.0
327.125,327.125,210.0071,92,1.0,A Clarinet 1,4.0,1.2,76,1.0
327.125,327.125,210.0071,92,1.0,Violin 1,2.0,0.6,86,1.0
327.125,327.125,210.0071,92,1.0,D Horn 2,4.0,1.2,64,1.0
327.125,327.125,210.0071,92,1.0,Oboe 1,2.0,0.6,74,1.0
327.125,327.125,210.0071,92,1.0,Violin 2,0.5,0.15,76,0.7087
327.125,327.125,210.0071,92,1.0,Contrabass,2.0,0.6,47,1.0
327.125,327.125,210.0071,92,1.0,D Trumpet 1,4.0,1.2,76,1.0
327.125,327.125,210.0071,92,1.0,Violoncello,2.0,0.6,59,1.0
327.125,327.125,210.0071,92,1.0,Flute 2,2.0,0.6,86,1.0
327.125,327.125,210.0071,92,1.0,D Horn 1,4.0,1.2,64,1.0
327.125,327.125,210.0071,92,1.0,Oboe 2,2.0,0.6,74,1.0
327.125,327.125,210.0071,92,1.0,Flute 1,2.0,0.6,86,1.0
327.125,327.125,210.0071,92,1.0,Viola,2.0,0.6,59,1.0
327.125,327.125,210.0071,92,1.0,Violin 2,0.5,0.15,64,0.7087
327.125,327.125,210.0071,92,1.0,A Clarinet 2,4.0,1.2,76,1.0
327.625,327.625,210.1571,92,1.5,Violin 2,1.0,0.3,64,0.7087
327.625,327.625,210.1571,92,1.5,Violin 2,1.0,0.3,76,0.7087
328.625,328.625,210.4571,92,2.5,Violin 2,1.0,0.3,64,0.7087
328.625,328.625,210.4571,92,2.5,Violin 2,1.0,0.3,76,0.7087
329.125,329.125,210.6071,92,3.0,Viola,0.5,0.15,59,1.0
329.125,329.125,210.6071,92,3.0,Oboe 1,0.5,0.15,74,1.0
329.125,329.125,210.6071,92,3.0,Violoncello,0.5,0.15,59,1.0
329.125,329.125,210.6071,92,3.0,Flute 2,0.5,0.15,86,1.0
329.125,329.125,210.6071,92,3.0,Oboe 2,0.5,0.15,74,1.0
329.125,329.125,210.6071,92,3.0,Violin 1,0.5,0.15,86,1.0
329.125,329.125,210.6071,92,3.0,Contrabass,0.5,0.15,47,1.0
329.125,329.125,210.6071,92,3.0,Flute 1,0.5,0.15,86,1.0
329.625,329.625,210.7571,92,3.5,Violoncello,0.5,0.15,59,1.0
329.625,329.625,210.7571,92,3.5,Violin 2,1.0,0.3,64,0.7087
329.625,329.625,210.7571,92,3.5,Violin 2,1.0,0.3,76,0.7087
329.625,329.625,210.7571,92,3.5,Viola,0.5,0.15,59,1.0
329.625,329.625,210.7571,92,3.5,Oboe 1,0.5,0.15,74,1.0
329.625,329.625,210.7571,92,3.5,Violin 1,0.5,0.15,86,1.0
329.625,329.625,210.7571,92,3.5,Flute 2,0.5,0.15,86,1.0
329.625,329.625,210.7571,92,3.5,Oboe 2,0.5,0.15,74,1.0
329.625,329.625,210.7571,92,3.5,Contrabass,0.5,0.15,47,1.0
329.625,329.625,210.7571,92,3.5,Flute 1,0.5,0.15,86,1.0
330.125,330.125,210.9071,92,4.0,Flute 1,0.5,0.15,85,1.0
330.125,330.125,210.9071,92,4.0,Oboe 1,0.5,0.15,73,1.0
330.125,330.125,210.9071,92,4.0,Contrabass,0.5,0.15,45,1.0
330.125,330.125,210.9071,92,4.0,Violoncello,0.5,0.15,57,1.0
330.125,330.125,210.9071,92,4.0,Violin 1,0.5,0.15,85,1.0
330.125,330.125,210.9071,92,4.0,Flute 2,0.5,0.15,85,1.0
330.125,330.125,210.9071,92,4.0,Oboe 2,0.5,0.15,73,1.0
330.125,330.125,210.9071,92,4.0,Viola,0.5,0.15,57,1.0
330.625,330.625,211.0571,92,4.5,Contrabass,0.5,0.15,44,1.0
330.625,330.625,211.0571,92,4.5,Violin 2,0.5,0.15,76,0.7087
330.625,330.625,211.0571,92,4.5,Oboe 1,0.5,0.15,72,1.0
330.625,330.625,211.0571,92,4.5,Violoncello,0.5,0.15,56,1.0
330.625,330.625,211.0571,92,4.5,Violin 1,0.5,0.15,84,1.0
330.625,330.625,211.0571,92,4.5,Flute 2,0.5,0.15,84,1.0
330.625,330.625,211.0571,92,4.5,Oboe 2,0.5,0.15,72,1.0
330.625,330.625,211.0571,92,4.5,Viola,0.5,0.15,56,1.0
330.625,330.625,211.0571,92,4.5,Violin 2,0.5,0.15,64,0.7087
330.625,330.625,211.0571,92,4.5,Flute 1,0.5,0.15,84,1.0
331.125,331.125,211.2071,93,1.0,Violoncello,0.5,0.15,57,1.0
331.125,331.125,211.2071,93,1.0,Oboe 1,0.5,0.15,73,1.0
331.125,331.125,211.2071,93,1.0,Flute 1,0.5,0.15,85,1.0
331.125,331.125,211.2071,93,1.0,A Clarinet 2,4.0,1.2,76,1.0
331.125,331.125,211.2071,93,1.0,D Trumpet 1,4.0,1.2,76,1.0
331.125,331.125,211.2071,93,1.0,A Clarinet 1,4.0,1.2,76,1.0
331.125,331.125,211.2071,93,1.0,D Trumpet 2,4.0,1.2,76,1.0
331.125,331.125,211.2071,93,1.0,Violin 2,0.5,0.15,76,0.7087
331.125,331.125,211.2071,93,1.0,Violin 1,0.5,0.15,85,1.0
331.125,331.125,211.2071,93,1.0,Violin 2,0.5,0.15,64,0.7087
331.125,331.125,211.2071,93,1.0,Flute 2,0.5,0.15,85,1.0
331.125,331.125,211.2071,93,1.0,D Horn 2,4.0,1.2,64,1.0
331.125,331.125,211.2071,93,1.0,Viola,0.5,0.15,57,1.0
331.125,331.125,211.2071,93,1.0,Oboe 2,0.5,0.15,73,1.0
331.125,331.125,211.2071,93,1.0,Contrabass,0.5,0.15,45,1.0
331.125,331.125,211.2071,93,1.0,D Horn 1,4.0,1.2,64,1.0
331.625,331.625,211.3571,93,1.5,Contrabass,0.5,0.15,52,1.0
331.625,331.625,211.3571,93,1.5,Violin 2,1.0,0.3,64,0.7087
331.625,331.625,211.3571,93,1.5,Violin 2,1.0,0.3,76,0.7087
331.625,331.625,211.3571,93,1.5,Flute 1,0.5,0.15,85,1.0
331.625,331.625,211.3571,93,1.5,Violin 1,0.5,0.15,85,1.0
331.625,331.625,211.3571,93,1.5,Viola,0.5,0.15,64,1.0
331.625,331.625,211.3571,93,1.5,Oboe 1,0.5,0.15,73,1.0
331.625,331.625,211.3571,93,1.5,Flute 2,0.5,0.15,85,1.0
331.625,331.625,211.3571,93,1.5,Oboe 2,0.5,0.15,73,1.0
331.625,331.625,211.3571,93,1.5,Violoncello,0.5,0.15,64,1.0
332.125,332.125,211.5071,93,2.0,Oboe 2,0.5,0.15,71,1.0
332.125,332.125,211.5071,93,2.0,Oboe 1,0.5,0.15,71,1.0
332.125,332.125,211.5071,93,2.0,Flute 1,0.5,0.15,83,1.0
332.125,332.125,211.5071,93,2.0,Violoncello,0.5,0.15,62,1.0
332.125,332.125,211.5071,93,2.0,Flute 2,0.5,0.15,83,1.0
332.125,332.125,211.5071,93,2.0,Contrabass,0.5,0.15,50,1.0
332.125,332.125,211.5071,93,2.0,Violin 1,0.5,0.15,83,1.0
332.125,332.125,211.5071,93,2.0,Viola,0.5,0.15,62,1.0
332.625,332.625,211.6571,93,2.5,Violoncello,0.5,0.15,61,1.0
332.625,332.625,211.6571,93,2.5,Flute 2,0.5,0.15,82,1.0
332.625,332.625,211.6571,93,2.5,Viola,0.5,0.15,61,1.0
332.625,332.625,211.6571,93,2.5,Violin 2,1.0,0.3,64,0.7087
332.625,332.625,211.6571,93,2.5,Oboe 1,0.5,0.15,70,1.0
332.625,332.625,211.6571,93,2.5,Violin 2,1.0,0.3,76,0.7087
332.625,332.625,211.6571,93,2.5,Violin 1,0.5,0.15,82,1.0
332.625,332.625,211.6571,93,2.5,Oboe 2,0.5,0.15,70,1.0
332.625,332.625,211.6571,93,2.5,Flute 1,0.5,0.15,82,1.0
332.625,332.625,211.6571,93,2.5,Contrabass,0.5,0.15,49,1.0
333.125,333.125,211.8071,93,3.0,Oboe 1,0.5,0.15,71,1.0
333.125,333.125,211.8071,93,3.0,Contrabass,0.5,0.15,50,1.0
333.125,333.125,211.8071,93,3.0,Viola,0.5,0.15,62,1.0
333.125,333.125,211.8071,93,3.0,Oboe 2,0.5,0.15,71,1.0
333.125,333.125,211.8071,93,3.0,Violin 1,0.5,0.15,83,1.0
333.125,333.125,211.8071,93,3.0,Flute 1,0.5,0.15,83,1.0
333.125,333.125,211.8071,93,3.0,Violoncello,0.5,0.15,62,1.0
333.125,333.125,211.8071,93,3.0,Flute 2,0.5,0.15,83,1.0
333.625,333.625,211.9571,93,3.5,Flute 2,0.5,0.15,83,1.0
333.625,333.625,211.9571,93,3.5,Violin 2,1.0,0.3,64,0.7087
333.625,333.625,211.9571,93,3.5,Contrabass,0.5,0.15,50,1.0
333.625,333.625,211.9571,93,3.5,Violin 2,1.0,0.3,76,0.7087
333.625,333.625,211.9571,93,3.5,Violin 1,0.5,0.15,83,1.0
333.625,333.625,211.9571,93,3.5,Viola,0.5,0.15,62,1.0
333.625,333.625,211.9571,93,3.5,Oboe 2,0.5,0.15,71,1.0
333.625,333.625,211.9571,93,3.5,Flute 1,0.5,0.15,83,1.0
333.625,333.625,211.9571,93,3.5,Violoncello,0.5,0.15,62,1.0
333.625,333.625,211.9571,93,3.5,Oboe 1,0.5,0.15,71,1.0
334.125,334.125,212.1071,93,4.0,Oboe 1,0.5,0.15,69,1.0
334.125,334.125,212.1071,93,4.0,Flute 2,0.5,0.15,81,1.0
334.125,334.125,212.1071,93,4.0,Contrabass,0.5,0.15,49,1.0
334.125,334.125,212.1071,93,4.0,Flute 1,0.5,0.15,81,1.0
334.125,334.125,212.1071,93,4.0,Violoncello,0.5,0.15,61,1.0
334.125,334.125,212.1071,93,4.0,Violin 1,0.5,0.15,81,1.0
334.125,334.125,212.1071,93,4.0,Oboe 2,0.5,0.15,69,1.0
334.125,334.125,212.1071,93,4.0,Viola,0.5,0.15,61,1.0
334.625,334.625,212.2571,93,4.5,Flute 1,0.5,0.15,80,1.0
334.625,334.625,212.2571,93,4.5,Flute 2,0.5,0.15,80,1.0
334.625,334.625,212.2571,93,4.5,Violin 2,0.5,0.15,64,0.7087
334.625,334.625,212.2571,93,4.5,Oboe 1,0.5,0.15,68,1.0
334.625,334.625,212.2571,93,4.5,Violin 2,0.5,0.15,76,0.7087
334.625,334.625,212.2571,93,4.5,Oboe 2,0.5,0.15,68,1.0
334.625,334.625,212.2571,93,4.5,Violoncello,0.5,0.15,60,1.0
334.625,334.625,212.2571,93,4.5,Contrabass,0.5,0.15,48,1.0
334.625,334.625,212.2571,93,4.5,Viola,0.5,0.15,60,1.0
334.625,334.625,212.2571,93,4.5,Violin 1,0.5,0.15,80,1.0
335.125,335.125,212.4071,94,1.0,Flute 1,0.5,0.15,81,1.0
335.125,335.125,212.4071,94,1.0,Flute 2,0.5,0.15,81,1.0
335.125,335.125,212.4071,94,1.0,Oboe 2,0.5,0.15,69,1.0
335.125,335.125,212.4071,94,1.0,Violin 2,0.5,0.15,64,0.7087
335.125,335.125,212.4071,94,1.0,Oboe 1,0.5,0.15,69,1.0
335.125,335.125,212.4071,94,1.0,Violoncello,0.5,0.15,61,1.0
335.125,335.125,212.4071,94,1.0,A Clarinet 2,4.0,1.2,76,1.0
335.125,335.125,212.4071,94,1.0,Violin 2,0.5,0.15,76,0.7087
335.125,335.125,212.4071,94,1.0,D Horn 1,4.0,1.2,64,1.0
335.125,335.125,212.4071,94,1.0,Contrabass,0.5,0.15,49,1.0
335.125,335.125,212.4071,94,1.0,A Clarinet 1,4.0,1.2,76,1.0
335.125,335.125,212.4071,94,1.0,Viola,0.5,0.15,61,1.0
335.125,335.125,212.4071,94,1.0,D Horn 2,4.0,1.2,64,1.0
335.125,335.125,212.4071,94,1.0,Violin 1,0.5,0.15,81,1.0
335.125,335.125,212.4071,94,1.0,D Trumpet 1,4.0,1.2,76,1.0
335.125,335.125,212.4071,94,1.0,D Trumpet 2,4.0,1.2,76,1.0
335.625,335.625,212.5571,94,1.5,Violin 1,0.5,0.15,88,1.0
335.625,335.625,212.5571,94,1.5,Oboe 1,0.5,0.15,76,1.0
335.625,335.625,212.5571,94,1.5,Flute 2,0.5,0.15,88,1.0
335.625,335.625,212.5571,94,1.5,Violin 2,1.0,0.3,64,0.7087
335.625,335.625,212.5571,94,1.5,Flute 1,0.5,0.15,88,1.0
335.625,335.625,212.5571,94,1.5,Viola,0.5,0.15,61,1.0
335.625,335.625,212.5571,94,1.5,Violin 2,1.0,0.3,76,0.7087
335.625,335.625,212.5571,94,1.5,Violoncello,0.5,0.15,61,1.0
335.625,335.625,212.5571,94,1.5,Oboe 2,0.5,0.15,76,1.0
335.625,335.625,212.5571,94,1.5,Contrabass,0.5,0.15,49,1.0
336.125,336.125,212.7071,94,2.0,Viola,0.5,0.15,59,1.0
336.125,336.125,212.7071,94,2.0,Oboe 1,0.5,0.15,74,1.0
336.125,336.125,212.7071,94,2.0,Oboe 2,0.5,0.15,74,1.0
336.125,336.125,212.7071,94,2.0,Flute 1,0.5,0.15,86,1.0
336.125,336.125,212.7071,94,2.0,Violin 1,0.5,0.15,86,1.0
336.125,336.125,212.7071,94,2.0,Violoncello,0.5,0.15,59,1.0
336.125,336.125,212.7071,94,2.0,Contrabass,0.5,0.15,47,1.0
336.125,336.125,212.7071,94,2.0,Flute 2,0.5,0.15,86,1.0
336.625,336.625,212.8571,94,2.5,Violoncello,0.5,0.15,58,1.0
336.625,336.625,212.8571,94,2.5,Oboe 2,0.5,0.15,73,1.0
336.625,336.625,212.8571,94,2.5,Violin 2,1.0,0.3,64,0.7087
336.625,336.625,212.8571,94,2.5,Violin 2,1.0,0.3,76,0.7087
336.625,336.625,212.8571,94,2.5,Contrabass,0.5,0.15,46,1.0
336.625,336.625,212.8571,94,2.5,Violin 1,0.5,0.15,85,1.0
336.625,336.625,212.8571,94,2.5,Flute 1,0.5,0.15,85,1.0
336.625,336.625,212.8571,94,2.5,Oboe 1,0.5,0.15,73,1.0
336.625,336.625,212.8571,94,2.5,Viola,0.5,0.15,58,1.0
336.625,336.625,212.8571,94,2.5,Flute 2,0.5,0.15,85,1.0
337.125,337.125,213.0071,94,3.0,Flute 2,0.5,0.15,86,1.0
337.125,337.125,213.0071,94,3.0,Violin 1,0.5,0.15,86,1.0
337.125,337.125,213.0071,94,3.0,Oboe 1,0.5,0.15,74,1.0
337.125,337.125,213.0071,94,3.0,Flute 1,0.5,0.15,86,1.0
337.125,337.125,213.0071,94,3.0,Oboe 2,0.5,0.15,74,1.0
337.125,337.125,213.0071,94,3.0,Contrabass,0.5,0.15,47,1.0
337.125,337.125,213.0071,94,3.0,Viola,0.5,0.15,59,1.0
337.125,337.125,213.0071,94,3.0,Violoncello,0.5,0.15,59,1.0
337.625,337.625,213.1571,94,3.5,Violin 1,0.5,0.15,86,1.0
337.625,337.625,213.1571,94,3.5,Oboe 1,0.5,0.15,74,1.0
337.625,337.625,213.1571,94,3.5,Violin 2,1.0,0.3,76,0.7087
337.625,337.625,213.1571,94,3.5,Violin 2,1.0,0.3,64,0.7087
337.625,337.625,213.1571,94,3.5,Oboe 2,0.5,0.15,74,1.0
337.625,337.625,213.1571,94,3.5,Viola,0.5,0.15,71,1.0
337.625,337.625,213.1571,94,3.5,Contrabass,0.5,0.15,47,1.0
337.625,337.625,213.1571,94,3.5,Flute 2,0.5,0.15,86,1.0
337.625,337.625,213.1571,94,3.5,Violoncello,0.5,0.15,59,1.0
337.625,337.625,213.1571,94,3.5,Flute 1,0.5,0.15,86,1.0
338.125,338.125,213.3071,94,4.0,Viola,0.5,0.15,69,1.0
338.125,338.125,213.3071,94,4.0,Contrabass,0.5,0.15,45,1.0
338.125,338.125,213.3071,94,4.0,Violin 1,0.5,0.15,85,1.0
338.125,338.125,213.3071,94,4.0,Flute 2,0.5,0.15,85,1.0
338.125,338.125,213.3071,94,4.0,Oboe 1,0.5,0.15,73,1.0
338.125,338.125,213.3071,94,4.0,Oboe 2,0.5,0.15,73,1.0
338.125,338.125,213.3071,94,4.0,Violoncello,0.5,0.15,57,1.0
338.125,338.125,213.3071,94,4.0,Flute 1,0.5,0.15,85,1.0
338.625,338.625,213.4571,94,4.5,Oboe 1,0.5,0.15,72,1.0
338.625,338.625,213.4571,94,4.5,Viola,0.5,0.15,68,1.0
338.625,338.625,213.4571,94,4.5,Violoncello,0.5,0.15,56,1.0
338.625,338.625,213.4571,94,4.5,Violin 2,0.5,0.15,76,0.7087
338.625,338.625,213.4571,94,4.5,Flute 2,0.5,0.15,84,1.0
338.625,338.625,213.4571,94,4.5,Violin 1,0.5,0.15,84,1.0
338.625,338.625,213.4571,94,4.5,Flute 1,0.5,0.15,84,1.0
338.625,338.625,213.4571,94,4.5,Contrabass,0.5,0.15,44,1.0
338.625,338.625,213.4571,94,4.5,Violin 2,0.5,0.15,64,0.7087
338.625,338.625,213.4571,94,4.5,Oboe 2,0.5,0.15,72,1.0
339.125,339.125,213.6071,95,1.0,Violin 1,0.5,0.15,85,1.0
339.125,339.125,213.6071,95,1.0,Contrabass,0.5,0.15,45,1.0
339.125,339.125,213.6071,95,1.0,Violoncello,0.5,0.15,57,1.0
339.125,339.125,213.6071,95,1.0,A Clarinet 2,4.0,1.2,73,1.0
339.125,339.125,213.6071,95,1.0,Oboe 1,4.0,1.2,73,1.0
339.125,339.125,213.6071,95,1.0,A Clarinet 1,4.0,1.2,73,1.0
339.125,339.125,213.6071,95,1.0,Violin 2,0.5,0.15,64,0.7087
339.125,339.125,213.6071,95,1.0,Oboe 2,4.0,1.2,73,1.0
339.125,339.125,213.6071,95,1.0,Flute 1,0.5,0.15,85,1.0
339.125,339.125,213.6071,95,1.0,Viola,0.5,0.15,69,1.0
339.125,339.125,213.6071,95,1.0,Flute 2,0.5,0.15,85,1.0
339.125,339.125,213.6071,95,1.0,Violin 2,0.5,0.15,76,0.7087
339.625,339.625,213.7571,95,1.5,Violin 2,1.0,0.3,73,1.0
339.625,339.625,213.7571,95,1.5,Flute 1,0.5,0.15,85,1.0
339.625,339.625,213.7571,95,1.5,Viola,0.5,0.15,69,1.0
339.625,339.625,213.7571,95,1.5,Flute 2,0.5,0.15,85,1.0
339.625,339.625,213.7571,95,1.5,Violin 1,0.5,0.15,85,1.0
339.625,339.625,213.7571,95,1.5,Contrabass,0.5,0.15,45,1.0
339.625,339.625,213.7571,95,1.5,Violoncello,0.5,0.15,57,1.0
340.125,340.125,213.9071,95,2.0,Flute 2,0.5,0.15,83,1.0
340.125,340.125,213.9071,95,2.0,Violin 1,0.5,0.15,83,1.0
340.125,340.125,213.9071,95,2.0,Violoncello,0.5,0.15,56,1.0
340.125,340.125,213.9071,95,2.0,Viola,0.5,0.15,68,1.0
340.125,340.125,213.9071,95,2.0,Contrabass,0.5,0.15,44,1.0
340.125,340.125,213.9071,95,2.0,Flute 1,0.5,0.15,83,1.0
340.625,340.625,214.0571,95,2.5,Violin 2,1.0,0.3,73,1.0
340.625,340.625,214.0571,95,2.5,Flute 1,0.5,0.15,81,1.0
340.625,340.625,214.0571,95,2.5,Violin 1,0.5,0.15,81,1.0
340.625,340.625,214.0571,95,2.5,Viola,0.5,0.15,66,1.0
340.625,340.625,214.0571,95,2.5,Flute 2,0.5,0.15,81,1.0
340.625,340.625,214.0571,95,2.5,Contrabass,0.5,0.15,42,1.0
340.625,340.625,214.0571,95,2.5,Violoncello,0.5,0.15,54,1.0
341.125,341.125,214.2071,95,3.0,Flute 2,0.5,0.15,83,1.0
341.125,341.125,214.2071,95,3.0,Viola,0.5,0.15,68,1.0
341.125,341.125,214.2071,95,3.0,Contrabass,0.5,0.15,44,1.0
341.125,341.125,214.2071,95,3.0,Violin 1,0.5,0.15,83,1.0
341.125,341.125,214.2071,95,3.0,Flute 1,0.5,0.15,83,1.0
341.125,341.125,214.2071,95,3.0,Violoncello,0.5,0.15,56,1.0
341.625,341.625,214.3571,95,3.5,Violin 2,1.0,0.3,73,1.0
341.625,341.625,214.3571,95,3.5,Violoncello,0.5,0.15,56,1.0
341.625,341.625,214.3571,95,3.5,Contrabass,0.5,0.15,44,1.0
341.625,341.625,214.3571,95,3.5,Flute 2,0.5,0.15,83,1.0
341.625,341.625,214.3571,95,3.5,Viola,0.5,0.15,68,1.0
341.625,341.625,214.3571,95,3.5,Flute 1,0.5,0.15,83,1.0
341.625,341.625,214.3571,95,3.5,Violin 1,0.5,0.15,83,1.0
342.125,342.125,214.5071,95,4.0,Flute 1,0.5,0.15,81,1.0
342.125,342.125,214.5071,95,4.0,Viola,0.5,0.15,66,1.0
342.125,342.125,214.5071,95,4.0,Flute 2,0.5,0.15,81,1.0
342.125,342.125,214.5071,95,4.0,Violin 1,0.5,0.15,81,1.0
342.125,342.125,214.5071,95,4.0,Contrabass,0.5,0.15,42,1.0
342.125,342.125,214.5071,95,4.0,Violoncello,0.5,0.15,54,1.0
342.625,342.625,214.6571,95,4.5,Violoncello,0.5,0.15,53,1.0
342.625,342.625,214.6571,95,4.5,Flute 2,0.5,0.15,80,1.0
342.625,342.625,214.6571,95,4.5,Violin 2,0.5,0.15,73,1.0
342.625,342.625,214.6571,95,4.5,Flute 1,0.5,0.15,80,1.0
342.625,342.625,214.6571,95,4.5,Contrabass,0.5,0.15,41,1.0
342.625,342.625,214.6571,95,4.5,Violin 1,0.5,0.15,80,1.0
342.625,342.625,214.6571,95,4.5,Viola,0.5,0.15,65,1.0
343.125,343.125,214.8071,96,1.0,Violin 1,0.5,0.15,81,1.0
343.125,343.125,214.8071,96,1.0,Timpani,2.0,0.6,45,1.0
343.125,343.125,214.8071,96,1.0,Flute 1,0.5,0.15,81,1.0
343.125,343.125,214.8071,96,1.0,D Horn 1,4.0,1.2,69,1.0
343.125,343.125,214.8071,96,1.0,D Trumpet 1,4.0,1.2,69,1.0
343.125,343.125,214.8071,96,1.0,Oboe 1,0.5,0.15,73,1.0
343.125,343.125,214.8071,96,1.0,Oboe 2,0.5,0.15,73,1.0
