qstamp,tstamp,measure,beat,Violin 1,Violin 2,Violin 3,Viola 1,Viola 2,Viola 3,Violoncello 1,Violoncello 2,Violoncello 3,Violone,Harpsichord
349.5,161.3077,47,2.0,C5,E4,G3,G3,G3,G3,r,r,r,r,r
349.75,161.4231,47,2.1667,D5,E4,G3,G3,G3,G3,r,r,r,r,r
350.0,161.5385,47,2.3333,E5,G4,C4,G3,G3,G3,r,r,r,r,r
350.25,161.6538,47,2.5,D5,G4,C4,G3,G3,G3,r,r,r,r,r
350.5,161.7692,47,2.6667,C5,C5,E4,G3,G3,G3,r,r,r,r,r
350.75,161.8846,47,2.8333,B4,C5,E4,G3,G3,G3,r,r,r,r,r
351.0,162.0,47,3.0,A4,F#4,D4,D4,D4,D4,C3,C3,C3,C2,C3
351.25,162.1154,47,3.1667,B4,F#4,D4,D4,D4,D4,C3,C3,C3,C2,C3
351.5,162.2308,47,3.3333,C5,A4,F#4,D4,D4,D4,C3,C3,C3,C2,C3
351.75,162.3462,47,3.5,B4,A4,F#4,D4,D4,D4,C3,C3,C3,C2,C3
352.0,162.4615,47,3.6667,A4,D5,A4,D4,D4,D4,r,r,r,r,r
352.25,162.5769,47,3.8333,G4,D5,A4,D4,D4,D4,r,r,r,r,r
352.5,162.6923,47,4.0,F#4,A4,D4,D4,D4,D4,r,r,r,r,r
352.75,162.8077,47,4.1667,G4,A4,D4,D4,D4,D4,r,r,r,r,r
353.0,162.9231,47,4.3333,A4,D5,F#4,D4,D4,D4,r,r,r,r,r
353.25,163.0385,47,4.5,G4,D5,F#4,D4,D4,D4,r,r,r,r,r
353.5,163.1538,47,4.6667,F#4,F#5,A4,D4,D4,D4,r,r,r,r,r
353.75,163.2692,47,4.8333,E4,F#5,A4,D4,D4,D4,r,r,r,r,r
354.0,163.3846,48,1.0,D4,G5,D5,D4,D4,D4,B2,B2,B2,B1,B2
354.25,163.5,48,1.1667,E4,G5,D5,D4,D4,D4,B2,B2,B2,B1,B2
354.5,163.6154,48,1.3333,D4,G4,G4,B3,B3,B3,A2,A2,A2,A1,A2
354.75,163.7308,48,1.5,C4,A4,A4,C4,C4,C4,A2,A2,A2,A1,A2
355.0,163.8462,48,1.6667,B3,B4,B4,D4,D4,D4,G2,G2,G2,G1,G2
355.25,163.9615,48,1.8333,C4,B4,B4,D4,D4,D4,G2,G2,G2,G1,G2
355.5,164.0769,48,2.0,A3,D4,D4,D3,D3,D3,D3,D3,D3,D2,D3
355.75,164.1923,48,2.1667,B3,D4,D4,D3,D3,D3,D3,D3,D3,D2,D3
356.0,164.3077,48,2.3333,C4,G4,G4,A3,A3,A3,D3,D3,D3,D2,D3
356.25,164.4231,48,2.5,D4,G4,G4,A3,A3,A3,D3,D3,D3,D2,D3
356.5,164.5385,48,2.6667,E4,F#4,F#4,C4,C4,C4,D2,D2,D2,D1,D2
356.75,164.6538,48,2.8333,F#4,F#4,F#4,C4,C4,C4,D2,D2,D2,D1,D2
357.0,164.7692,48,3.0,G4,G4,G4,B3,B3,B3,G2,G2,G2,G1,G2
357.25,164.8846,48,3.1667,B4,G4,G4,B3,B3,B3,G2,G2,G2,G1,G2
357.5,165.0,48,3.3333,D5,B4,B4,B3,B3,B3,G2,G2,G2,G1,G2
357.75,165.1154,48,3.5,G4,B4,B4,B3,B3,B3,G2,G2,G2,G1,G2
358.0,165.2308,48,3.6667,B4,D5,D5,B3,B3,B3,G2,G2,G2,G1,G2
358.25,165.3462,48,3.8333,D5,D5,D5,B3,B3,B3,G2,G2,G2,G1,G2
358.5,165.4615,48,4.0,G5,G5,G5,B3,B3,B3,G2,G2,G2,G1,G2
358.75,165.5769,48,4.1667,D5,G5,G5,B3,B3,B3,G2,G2,G2,G1,G2
359.0,165.6923,48,4.3333,B4,G5,G5,B3,B3,B3,G2,G2,G2,G1,G2
359.25,165.8077,48,4.5,G4,G5,G5,B3,B3,B3,G2,G2,G2,G1,G2
359.5,165.9231,48,4.6667,G3,G5,G5,B3,B3,B3,G2,G2,G2,G1,G2
360.0,166.1538,13,1.0,D4,D4,D4,A4,A4,A4,D3,D3,D3,D2,D3
360.25,166.2692,13,1.1667,D4,D4,D4,A4,A4,A4,C#3,C#3,C#3,C#2,C#3
360.5,166.3846,13,1.3333,F#4,F#4,F#4,A4,A4,A4,D3,D3,D3,D2,D3
360.75,166.5,13,1.5,F#4,F#4,F#4,A4,A4,A4,E3,E3,E3,E2,E3
361.0,166.6154,13,1.6667,A4,A4,A4,A4,A4,A4,F#3,F#3,F#3,F#2,F#3
361.25,166.7308,13,1.8333,A4,A4,A4,A4,A4,A4,G3,G3,G3,G2,G3
361.5,166.8462,13,2.0,C#4,C#4,C#4,A4,A4,A4,A3,A3,A3,A2,A3
361.75,166.9615,13,2.1667,C#4,C#4,C#4,A4,A4,A4,B3,B3,B3,B2,B3
362.0,167.0769,13,2.3333,E4,E4,E4,A4,A4,A4,A3,A3,A3,A2,A3
362.25,167.1923,13,2.5,E4,E4,E4,A4,A4,A4,G3,G3,G3,G2,G3
362.5,167.3077,13,2.6667,A4,A4,A4,A4,A4,A4,F#3,F#3,F#3,F#2,F#3
362.75,167.4231,13,2.8333,A4,A4,A4,A4,A4,A4,E3,E3,E3,E2,E3
363.0,167.5385,13,3.0,D4,D4,D4,A4,A4,A4,F#3,F#3,F#3,F#2,F#3
363.25,167.6538,13,3.1667,D4,D4,D4,A4,A4,A4,A3,A3,A3,A2,A3
363.5,167.7692,13,3.3333,F#4,F#4,F#4,A4,A4,A4,G3,G3,G3,G2,G3
363.75,167.8846,13,3.5,F#4,F#4,F#4,A4,A4,A4,F#3,F#3,F#3,F#2,F#3
364.0,168.0,13,3.6667,A4,A4,A4,A4,A4,A4,E3,E3,E3,E2,E3
364.25,168.1154,13,3.8333,A4,A4,A4,A4,A4,A4,D3,D3,D3,D2,D3
364.5,168.2308,13,4.0,A3,A3,A3,A4,A4,A4,C#3,C#3,C#3,C#2,C#3
364.75,168.3462,13,4.1667,A3,A3,A3,A4,A4,A4,E3,E3,E3,E2,E3
365.0,168.4615,13,4.3333,E4,E4,E4,A4,A4,A4,D3,D3,D3,D2,D3
365.25,168.5769,13,4.5,E4,E4,E4,A4,A4,A4,C#3,C#3,C#3,C#2,C#3
365.5,168.6923,13,4.6667,A4,A4,A4,A4,A4,A4,B2,B2,B2,B1,B2
365.75,168.8077,13,4.8333,A4,A4,A4,A4,A4,A4,A2,A2,A2,A1,A2
366.0,168.9231,14,1.0,B4,B4,B4,G4,G4,G4,E3,E3,E3,E2,E3
366.25,169.0385,14,1.1667,B4,B4,B4,F#4,F#4,F#4,E3,E3,E3,E2,E3
366.5,169.1538,14,1.3333,B4,B4,B4,E4,E4,E4,G3,G3,G3,G2,G3
366.75,169.2692,14,1.5,B4,B4,B4,F#4,F#4,F#4,G3,G3,G3,G2,G3
367.0,169.3846,14,1.6667,B4,B4,B4,G4,G4,G4,B3,B3,B3,B2,B3
367.25,169.5,14,1.8333,B4,B4,B4,A4,A4,A4,B3,B3,B3,B2,B3
367.5,169.6154,14,2.0,B4,B4,B4,B4,B4,B4,E-3,E-3,E-3,E-2,E-3
367.75,169.7308,14,2.1667,B4,B4,B4,C5,C5,C5,E-3,E-3,E-3,E-2,E-3
368.0,169.8462,14,2.3333,B4,B4,B4,B4,B4,B4,F#3,F#3,F#3,F#2,F#3
368.25,169.9615,14,2.5,B4,B4,B4,A4,A4,A4,F#3,F#3,F#3,F#2,F#3
368.5,170.0769,14,2.6667,B4,B4,B4,G4,G4,G4,B3,B3,B3,B2,B3
368.75,170.1923,14,2.8333,B4,B4,B4,F#4,F#4,F#4,B3,B3,B3,B2,B3
369.0,170.3077,14,3.0,B4,B4,B4,G4,G4,G4,E3,E3,E3,E2,E3
369.25,170.4231,14,3.1667,B4,B4,B4,B4,B4,B4,E3,E3,E3,E2,E3
369.5,170.5385,14,3.3333,B4,B4,B4,A4,A4,A4,G3,G3,G3,G2,G3
369.75,170.6538,14,3.5,B4,B4,B4,G4,G4,G4,G3,G3,G3,G2,G3
370.0,170.7692,14,3.6667,B4,B4,B4,F#4,F#4,F#4,B3,B3,B3,B2,B3
370.25,170.8846,14,3.8333,B4,B4,B4,E4,E4,E4,B3,B3,B3,B2,B3
370.5,171.0,14,4.0,B4,B4,B4,E-4,E-4,E-4,B2,B2,B2,B1,B2
370.75,171.1154,14,4.1667,B4,B4,B4,E4,E4,E4,B2,B2,B2,B1,B2
371.0,171.2308,14,4.3333,B4,B4,B4,E-4,E-4,E-4,F#3,F#3,F#3,F#2,F#3
371.25,171.3462,14,4.5,B4,B4,B4,C#4,C#4,C#4,F#3,F#3,F#3,F#2,F#3
371.5,171.4615,14,4.6667,B4,B4,B4,B3,B3,B3,B3,B3,B3,B2,B3
371.75,171.5769,14,4.8333,B4,B4,B4,A3,A3,A3,B3,B3,B3,B2,B3
372.0,171.6923,15,1.0,E5,B4,B4,G3,G3,G3,G2,G2,G2,G1,G2
372.25,171.8077,15,1.1667,F#5,B4,B4,G3,G3,G3,G2,G2,G2,G1,G2
372.5,171.9231,15,1.3333,G5,E5,E5,E4,E4,E4,G2,G2,G2,G1,G2
372.75,172.0385,15,1.5,E5,E5,E5,E4,E4,E4,G2,G2,G2,G1,G2
373.0,172.1538,15,1.6667,E-5,G5,G5,E4,E4,E4,r,r,r,r,r
373.25,172.2692,15,1.8333,E5,G5,G5,E4,E4,E4,r,r,r,r,r
373.5,172.3846,15,2.0,C#5,C5,C5,E4,E4,E4,A2,A2,A2,A1,A2
373.75,172.5,15,2.1667,E5,C5,C5,E4,E4,E4,A2,A2,A2,A1,A2
374.0,172.6154,15,2.3333,G5,E5,E5,E4,E4,E4,A2,A2,A2,A1,A2
374.25,172.7308,15,2.5,E5,E5,E5,E4,E4,E4,A2,A2,A2,A1,A2
374.5,172.8462,15,2.6667,E-5,G5,G5,E4,E4,E4,r,r,r,r,r
374.75,172.9615,15,2.8333,E5,G5,G5,E4,E4,E4,r,r,r,r,r
375.0,173.0769,15,3.0,B4,B4,B4,E4,E4,E4,B2,B2,B2,B1,B2
375.25,173.1923,15,3.1667,E5,B4,B4,E4,E4,E4,B2,B2,B2,B1,B2
375.375,173.25,15,3.25,F#5,B4,B4,E4,E4,E4,B2,B2,B2,B1,B2
375.5,173.3077,15,3.3333,G5,E5,E5,E4,E4,E4,B2,B2,B2,B1,B2
375.75,173.4231,15,3.5,E5,E5,E5,E4,E4,E4,B2,B2,B2,B1,B2
376.0,173.5385,15,3.6667,E-5,G5,G5,E4,E4,E4,r,r,r,r,r
376.25,173.6538,15,3.8333,E5,G5,G5,E4,E4,E4,r,r,r,r,r
376.5,173.7692,15,4.0,A4,A4,A4,E4,E4,E4,C3,C3,C3,C2,C3
376.75,173.8846,15,4.1667,E5,A4,A4,E4,E4,E4,C3,C3,C3,C2,C3
377.0,174.0,15,4.3333,G5,E5,E5,E4,E4,E4,C3,C3,C3,C2,C3
377.25,174.1154,15,4.5,E5,E5,E5,E4,E4,E4,C3,C3,C3,C2,C3
377.5,174.2308,15,4.6667,E-5,G5,G5,E4,E4,E4,r,r,r,r,r
377.75,174.3462,15,4.8333,E5,G5,G5,E4,E4,E4,r,r,r,r,r
378.0,174.4615,16,1.0,B4,B4,B4,E4,E4,E4,G2,G2,G2,G1,G2
378.25,174.5769,16,1.1667,E5,B4,B4,E4,E4,E4,G2,G2,G2,G1,G2
378.375,174.6346,16,1.25,F#5,B4,B4,E4,E4,E4,G2,G2,G2,G1,G2
378.5,174.6923,16,1.3333,G5,E5,E5,E4,E4,E4,G2,G2,G2,G1,G2
378.75,174.8077,16,1.5,E5,E5,E5,E4,E4,E4,G2,G2,G2,G1,G2
379.0,174.9231,16,1.6667,E-5,G5,G5,E4,E4,E4,r,r,r,r,r
379.25,175.0385,16,1.8333,E5,G5,G5,E4,E4,E4,r,r,r,r,r
379.5,175.1538,16,2.0,C5,C5,C5,E4,E4,E4,A2,A2,A2,A1,A2
379.75,175.2692,16,2.1667,E5,C5,C5,E4,E4,E4,A2,A2,A2,A1,A2
380.0,175.3846,16,2.3333,G5,E5,E5,E4,E4,E4,A2,A2,A2,A1,A2
380.25,175.5,16,2.5,E5,E5,E5,E4,E4,E4,A2,A2,A2,A1,A2
380.5,175.6154,16,2.6667,E-5,G5,G5,E4,E4,E4,r,r,r,r,r
380.75,175.7308,16,2.8333,E5,G5,G5,E4,E4,E4,r,r,r,r,r
381.0,175.8462,16,3.0,B4,B4,B4,G4,G4,G4,B2,B2,B2,B1,B2
381.25,175.9615,16,3.1667,E5,B4,B4,G4,G4,G4,B2,B2,B2,B1,B2
381.375,176.0192,16,3.25,F#5,B4,B4,G4,G4,G4,B2,B2,B2,B1,B2
381.5,176.0769,16,3.3333,G5,E5,E5,B4,B4,B4,A2,A2,A2,A1,A2
381.75,176.1923,16,3.5,E5,E5,E5,B4,B4,B4,A2,A2,A2,A1,A2
382.0,176.3077,16,3.6667,B4,E-5,E-5,F#4,F#4,F#4,B2,B2,B2,B1,B2
382.25,176.4231,16,3.8333,E-5,E-5,E-5,F#4,F#4,F#4,B2,B2,B2,B1,B2
382.5,176.5385,16,4.0,E5,E5,E5,G4,G4,G4,E2,E2,E2,E1,E2
382.75,176.6538,16,4.1667,C5,E5,E5,G4,G4,G4,E2,E2,E2,E1,E2
383.0,176.7692,16,4.3333,B4,E5,E5,G4,G4,G4,G2,G2,G2,G1,G2
383.25,176.8846,16,4.5,A4,E5,E5,G4,G4,G4,G2,G2,G2,G1,G2
383.5,177.0,16,4.6667,G4,r,r,r,r,r,B2,B2,B2,B1,B2
383.75,177.1154,16,4.8333,F#4,r,r,r,r,r,B2,B2,B2,B1,B2
384.0,177.2308,17,1.0,E4,r,r,E4,E4,E4,E3,E3,E3,E2,E3
384.25,177.3462,17,1.1667,E-4,r,r,E4,E4,E4,E3,E3,E3,E2,E3
384.5,177.4615,17,1.3333,E4,r,r,G4,G4,G4,E3,E3,E3,E2,E3
384.75,177.5769,17,1.5,F#4,r,r,G4,G4,G4,E3,E3,E3,E2,E3
385.0,177.6923,17,1.6667,G4,r,r,B4,B4,B4,r,r,r,r,r
385.25,177.8077,17,1.8333,A4,r,r,B4,B4,B4,r,r,r,r,r
385.5,177.9231,17,2.0,B4,r,r,E-4,E-4,E-4,r,r,r,r,r
385.75,178.0385,17,2.1667,C5,r,r,E-4,E-4,E-4,r,r,r,r,r
386.0,178.1538,17,2.3333,B4,r,r,F#4,F#4,F#4,r,r,r,r,r
386.25,178.2692,17,2.5,A4,r,r,F#4,F#4,F#4,r,r,r,r,r
386.5,178.3846,17,2.6667,G4,r,r,B4,B4,B4,r,r,r,r,r
386.75,178.5,17,2.8333,F#4,r,r,B4,B4,B4,r,r,r,r,r
387.0,178.6154,17,3.0,G4,E4,r,E4,E4,E4,r,r,r,r,r
387.25,178.7308,17,3.1667,G4,E-4,r,E4,E4,E4,r,r,r,r,r
387.5,178.8462,17,3.3333,B4,E4,r,G4,G4,G4,r,r,r,r,r
387.75,178.9615,17,3.5,B4,F#4,r,G4,G4,G4,r,r,r,r,r
388.0,179.0769,17,3.6667,E5,G4,r,B4,B4,B4,r,r,r,r,r
388.25,179.1923,17,3.8333,E5,A4,r,B4,B4,B4,r,r,r,r,r
388.5,179.3077,17,4.0,E-5,B4,r,B3,B3,B3,r,r,r,r,r
388.75,179.4231,17,4.1667,E5,C5,r,B3,B3,B3,r,r,r,r,r
389.0,179.5385,17,4.3333,E-5,B4,r,F#4,F#4,F#4,r,r,r,r,r
389.25,179.6538,17,4.5,C#5,A4,r,F#4,F#4,F#4,r,r,r,r,r
389.5,179.7692,17,4.6667,B4,G4,r,B4,B4,B4,r,r,r,r,r
389.75,179.8846,17,4.8333,A4,F#4,r,B4,B4,B4,r,r,r,r,r
390.0,180.0,18,1.0,G4,G4,E4,E4,E4,E4,r,r,r,r,r
390.25,180.1154,18,1.1667,G4,G4,E-4,E-4,E-4,E-4,r,r,r,r,r
390.5,180.2308,18,1.3333,E4,B4,E4,E4,E4,E4,r,r,r,r,r
390.75,180.3462,18,1.5,E4,B4,F#4,F#4,F#4,F#4,r,r,r,r,r
391.0,180.4615,18,1.6667,B5,E5,G4,G4,G4,G4,r,r,r,r,r
391.25,180.5769,18,1.8333,B5,E5,A4,A4,A4,A4,r,r,r,r,r
391.5,180.6923,18,2.0,B5,E-5,B4,B4,B4,B4,r,r,r,r,r
391.75,180.8077,18,2.1667,B5,E5,C5,C5,C5,C5,r,r,r,r,r
392.0,180.9231,18,2.3333,B5,E-5,B4,B4,B4,B4,r,r,r,r,r
392.25,181.0385,18,2.5,B5,C#5,A4,A4,A4,A4,r,r,r,r,r
392.5,181.1538,18,2.6667,B5,B4,G4,G4,G4,G4,r,r,r,r,r
392.75,181.2692,18,2.8333,B5,A4,F#4,F#4,F#4,F#4,r,r,r,r,r
393.0,181.3846,18,3.0,B5,G4,G4,E4,E4,E4,E3,E3,E3,E2,E3
393.25,181.5,18,3.1667,B5,G4,G4,E4,E4,E4,E-3,E-3,E-3,E-2,E-3
393.5,181.6154,18,3.3333,B5,E4,B4,G4,G4,G4,E3,E3,E3,E2,E3
393.75,181.7308,18,3.5,B5,E4,B4,G4,G4,G4,F#3,F#3,F#3,F#2,F#3
394.0,181.8462,18,3.6667,B5,B5,E5,B3,B3,B3,G3,G3,G3,G2,G3
394.25,181.9615,18,3.8333,B5,B5,E5,B3,B3,B3,A3,A3,A3,A2,A3
394.5,182.0769,18,4.0,B5,B5,E-5,F#4,F#4,F#4,B3,B3,B3,B2,B3
394.75,182.1923,18,4.1667,B5,B5,E5,F#4,F#4,F#4,C4,C4,C4,C3,C4
395.0,182.3077,18,4.3333,B5,B5,E-5,A4,A4,A4,B3,B3,B3,B2,B3
395.25,182.4231,18,4.5,B5,B5,C#5,A4,A4,A4,A3,A3,A3,A2,A3
395.5,182.5385,18,4.6667,B5,B5,B4,B3,B3,B3,G3,G3,G3,G2,G3
395.75,182.6538,18,4.8333,B5,B5,A4,B3,B3,B3,F#3,F#3,F#3,F#2,F#3
396.0,182.7692,19,1.0,G5,B4,B4,G4,G4,G4,E3,E3,E3,E2,E3
396.25,182.8846,19,1.1667,A5,B4,C#5,G4,G4,G4,E-3,E-3,E-3,E-2,E-3
396.5,183.0,19,1.3333,G5,E5,B4,G4,G4,G4,E3,E3,E3,E2,E3
396.75,183.1154,19,1.5,F#5,E5,A4,G4,G4,G4,F#3,F#3,F#3,F#2,F#3
397.0,183.2308,19,1.6667,E5,B4,G4,G4,G4,G4,G3,G3,G3,G2,G3
397.25,183.3462,19,1.8333,D5,B4,F#4,G4,G4,G4,E3,E3,E3,E2,E3
397.5,183.4615,19,2.0,C#5,C#5,E4,G4,G4,G4,A3,A3,A3,A2,A3
397.75,183.5769,19,2.1667,B4,D5,E4,G4,G4,G4,B3,B3,B3,B2,B3
398.0,183.6923,19,2.3333,C#5,C#5,A4,G4,G4,G4,A3,A3,A3,A2,A3
398.25,183.8077,19,2.5,D5,B4,A4,G4,G4,G4,G3,G3,G3,G2,G3
398.5,183.9231,19,2.6667,E5,A4,E4,G4,G4,G4,F#3,F#3,F#3,F#2,F#3
398.75,184.0385,19,2.8333,C#5,G4,E4,G4,G4,G4,E3,E3,E3,E2,E3
399.0,184.1538,19,3.0,F#5,A4,F#4,F#4,F#4,F#4,D3,D3,D3,D2,D3
399.25,184.2692,19,3.1667,G5,A4,B4,F#4,F#4,F#4,C#3,C#3,C#3,C#2,C#3
399.5,184.3846,19,3.3333,F#5,D5,A4,F#4,F#4,F#4,D3,D3,D3,D2,D3
399.75,184.5,19,3.5,E5,D5,G4,F#4,F#4,F#4,E3,E3,E3,E2,E3
400.0,184.6154,19,3.6667,D5,A4,F#4,F#4,F#4,F#4,F#3,F#3,F#3,F#2,F#3
400.25,184.7308,19,3.8333,C#5,A4,E4,F#4,F#4,F#4,D3,D3,D3,D2,D3
400.5,184.8462,19,4.0,B4,B4,D4,F#4,F#4,F#4,G3,G3,G3,G2,G3
400.75,184.9615,19,4.1667,B-4,C5,D4,F#4,F#4,F#4,A3,A3,A3,A2,A3
401.0,185.0769,19,4.3333,B4,B4,G4,F#4,F#4,F#4,G3,G3,G3,G2,G3
401.25,185.1923,19,4.5,C#5,A4,G4,F#4,F#4,F#4,F#3,F#3,F#3,F#2,F#3
401.5,185.3077,19,4.6667,D5,G4,D4,F#4,F#4,F#4,E3,E3,E3,E2,E3
401.75,185.4231,19,4.8333,B4,F#4,D4,F#4,F#4,F#4,D3,D3,D3,D2,D3
402.0,185.5385,20,1.0,E5,E4,E4,E4,E4,E4,C#3,C#3,C#3,C#2,C#3
402.25,185.6538,20,1.1667,F#5,E4,A4,E4,E4,E4,B2,B2,B2,B1,B2
402.5,185.7692,20,1.3333,E5,C#5,G4,E4,E4,E4,C#3,C#3,C#3,C#2,C#3
402.75,185.8846,20,1.5,D5,C#5,F#4,E4,E4,E4,D3,D3,D3,D2,D3
403.0,186.0,20,1.6667,C#5,G5,E4,E4,E4,E4,E3,E3,E3,E2,E3
403.25,186.1154,20,1.8333,B4,G5,D4,E4,E4,E4,C#3,C#3,C#3,C#2,C#3
403.5,186.2308,20,2.0,B-4,B-4,C#4,E4,E4,E4,F#3,F#3,F#3,F#2,F#3
403.75,186.3462,20,2.1667,G#4,B-4,C#4,E4,E4,E4,G3,G3,G3,G2,G3
404.0,186.4615,20,2.3333,B-4,C#5,F#4,E4,E4,E4,F#3,F#3,F#3,F#2,F#3
404.25,186.5769,20,2.5,B4,C#5,F#4,E4,E4,E4,E3,E3,E3,E2,E3
404.5,186.6923,20,2.6667,C#5,F#5,B-4,E4,E4,E4,D3,D3,D3,D2,D3
404.75,186.8077,20,2.8333,B-4,F#5,B-4,E4,E4,E4,C#3,C#3,C#3,C#2,C#3
405.0,186.9231,20,3.0,B4,B4,B4,D4,D4,D4,B2,B2,B2,B1,B2
405.25,187.0385,20,3.1667,B4,B4,B4,C#4,D4,D4,B2,B2,B2,B1,B2
405.5,187.1538,20,3.3333,D5,D5,D5,B3,F#4,F#4,B2,B2,B2,B1,B2
405.75,187.2692,20,3.5,D5,D5,D5,C#4,F#4,F#4,B2,B2,B2,B1,B2
406.0,187.3846,20,3.6667,F#5,F#5,F#5,D4,B4,B4,r,r,r,r,r
406.25,187.5,20,3.8333,F#5,F#5,F#5,E4,B4,B4,r,r,r,r,r
406.5,187.6154,20,4.0,A4,B-4,B-4,F#4,C#4,C#4,F#2,F#2,F#2,F#1,F#2
406.75,187.7308,20,4.1667,A4,B-4,B-4,G4,C#4,C#4,F#2,F#2,F#2,F#1,F#2
407.0,187.8462,20,4.3333,C#5,C#5,C#5,F#4,E4,E4,F#2,F#2,F#2,F#1,F#2
407.25,187.9615,20,4.5,C#5,C#5,C#5,E4,E4,E4,F#2,F#2,F#2,F#1,F#2
407.5,188.0769,20,4.6667,F#5,F#5,F#5,D4,B-4,B-4,r,r,r,r,r
407.75,188.1923,20,4.8333,F#5,F#5,F#5,C#4,B-4,B-4,r,r,r,r,r
408.0,188.3077,21,1.0,B4,B4,B4,D4,B3,B3,B2,B2,B2,B1,B2
408.25,188.4231,21,1.1667,B4,B4,B4,D4,B-3,B-3,B2,B2,B2,B1,B2
408.5,188.5385,21,1.3333,D5,D5,D5,F#4,B3,B3,B2,B2,B2,B1,B2
408.75,188.6538,21,1.5,D5,D5,D5,F#4,C#4,C#4,B2,B2,B2,B1,B2
409.0,188.7692,21,1.6667,F#5,F#5,F#5,B4,D4,D4,r,r,r,r,r
409.25,188.8846,21,1.8333,F#5,F#5,F#5,B4,E4,E4,r,r,r,r,r
409.5,189.0,21,2.0,F#4,F#4,F#4,B-4,F#4,F#4,F#3,F#3,F#3,F#2,F#3
409.75,189.1154,21,2.1667,F#4,F#4,F#4,B4,G4,G4,F#3,F#3,F#3,F#2,F#3
410.0,189.2308,21,2.3333,C#5,C#5,C#5,B-4,F#4,F#4,F#3,F#3,F#3,F#2,F#3
410.25,189.3462,21,2.5,C#5,C#5,C#5,G#4,E4,E4,F#3,F#3,F#3,F#2,F#3
410.5,189.4615,21,2.6667,F#5,F#5,F#5,F#4,D4,D4,r,r,r,r,r
410.75,189.5769,21,2.8333,F#5,F#5,F#5,E4,C#4,C#4,r,r,r,r,r
411.0,189.6923,21,3.0,B4,B4,B4,D4,D4,D4,B2,B2,B2,B1,B2
411.25,189.8077,21,3.1667,B-4,B-4,B-4,D4,D4,D4,B2,B2,B2,B1,B2
411.5,189.9231,21,3.3333,B4,B4,B4,B3,F#4,F#4,D3,D3,D3,D2,D3
411.75,190.0385,21,3.5,C#5,C#5,C#5,B3,F#4,F#4,D3,D3,D3,D2,D3
412.0,190.1538,21,3.6667,D5,D5,D5,F#4,B4,B4,F#3,F#3,F#3,F#2,F#3
412.25,190.2692,21,3.8333,E5,E5,E5,F#4,B4,B4,F#3,F#3,F#3,F#2,F#3
412.5,190.3846,21,4.0,F#5,F#5,F#5,F#4,B-4,B-4,B-2,B-2,B-2,B-1,B-2
412.75,190.5,21,4.1667,G5,G5,G5,F#4,B4,B4,B-2,B-2,B-2,B-1,B-2
413.0,190.6154,21,4.3333,F#5,F#5,F#5,F#4,B-4,B-4,C#3,C#3,C#3,C#2,C#3
413.25,190.7308,21,4.5,E5,E5,E5,F#4,G#4,G#4,C#3,C#3,C#3,C#2,C#3
413.5,190.8462,21,4.6667,D5,D5,D5,F#4,F#4,F#4,F#3,F#3,F#3,F#2,F#3
413.75,190.9615,21,4.8333,C#5,C#5,C#5,F#4,E4,E4,F#3,F#3,F#3,F#2,F#3
414.0,191.0769,22,1.0,B4,B4,B4,F#4,D4,D4,B2,B2,B2,B1,B2
414.25,191.1923,22,1.1667,B4,B4,B4,F#4,D4,D4,B-2,B-2,B-2,B-1,B-2
414.5,191.3077,22,1.3333,D5,D5,D5,F#4,B3,F#4,B2,B2,B2,B1,B2
414.75,191.4231,22,1.5,D5,D5,D5,F#4,B3,F#4,C#3,C#3,C#3,C#2,C#3
415.0,191.5385,22,1.6667,F#4,F#4,F#4,F#4,F#4,B4,D3,D3,D3,D2,D3
415.25,191.6538,22,1.8333,F#4,F#4,F#4,F#4,F#4,B4,E3,E3,E3,E2,E3
415.5,191.7692,22,2.0,C#5,C#5,C#5,F#4,F#4,B-4,F#3,F#3,F#3,F#2,F#3
415.75,191.8846,22,2.1667,C#5,C#5,C#5,F#4,F#4,B4,G3,G3,G3,G2,G3
416.0,192.0,22,2.3333,E5,E5,E5,F#4,F#4,B-4,F#3,F#3,F#3,F#2,F#3
416.25,192.1154,22,2.5,E5,E5,E5,F#4,F#4,G#4,E3,E3,E3,E2,E3
416.5,192.2308,22,2.6667,F#4,F#4,F#4,F#4,F#4,F#4,D3,D3,D3,D2,D3
416.75,192.3462,22,2.8333,F#4,F#4,F#4,F#4,F#4,E4,C#3,C#3,C#3,C#2,C#3
417.0,192.4615,22,3.0,D5,D5,D5,D5,F#4,F#4,B2,B2,B2,B1,B2
417.25,192.5769,22,3.1667,D5,D5,D5,E5,F#4,G4,B-2,B-2,B-2,B-1,B-2
417.5,192.6923,22,3.3333,D5,D5,D5,D5,B4,F#4,B2,B2,B2,B1,B2
417.75,192.8077,22,3.5,D5,D5,D5,C#5,B4,E4,C#3,C#3,C#3,C#2,C#3
418.0,192.9231,22,3.6667,D5,D5,D5,B4,F#4,D4,D3,D3,D3,D2,D3
418.25,193.0385,22,3.8333,D5,D5,D5,A4,F#4,C#4,B2,B2,B2,B1,B2
418.5,193.1538,22,4.0,D5,D5,D5,G4,G4,B3,E3,E3,E3,E2,E3
418.75,193.2692,22,4.1667,D5,D5,D5,F#4,A4,B3,F#3,F#3,F#3,F#2,F#3
419.0,193.3846,22,4.3333,D5,D5,D5,G4,G4,E4,E3,E3,E3,E2,E3
