score_qstamp,qstamp,measure,beat,246970_tstamp,831988_tstamp,728900_tstamp,728913_tstamp,728891_tstamp,728895_tstamp,729159_tstamp,728920_tstamp,736745_tstamp,728955_tstamp,728954_tstamp,728933_tstamp,728925_tstamp,728905_tstamp,728909_tstamp,728942_tstamp,728956_tstamp,728960_tstamp
1887.5,2328.5,630,1.5,823.2467,823.2467,791.7067,791.7267,801.5467,849.0934,685.7267,806.3067,901.3467,792.3667,766.5867,804.5267,797.8667,752.0467,811.7534,761.0067,813.5067,820.0667
1888.0,2329.0,630,2.0,823.5333,823.5333,791.9333,791.8933,801.7533,849.3533,685.8933,806.4733,901.5733,792.5733,766.7533,804.7666,798.0733,752.2533,811.9533,761.1733,813.6933,820.2733
1888.5,2329.5,630,2.5,823.72,823.72,792.16,792.06,801.96,849.56,686.12,806.7,901.9,792.74,767.0,804.98,798.28,752.42,812.14,761.46,814.0,820.56
1889.0,2330.0,630,3.0,823.9801,823.9801,792.3667,792.3534,802.2267,849.8134,686.2867,806.8734,902.1267,792.9067,767.2134,805.2267,798.4867,752.6467,812.4268,761.6667,814.1868,820.7467
1889.5,2330.5,630,3.5,824.1733,824.1733,792.5733,792.5333,802.3933,849.9933,686.4533,807.0733,902.2933,793.1533,767.3933,805.3933,798.6933,752.8133,812.6533,761.8333,814.3933,820.9333
1890.0,2331.0,631,1.0,824.34,824.34,792.74,792.7,802.64,850.24,686.62,807.28,902.54,793.36,767.6,805.6,798.88,753.0,812.82,762.0,814.56,821.1
1890.5,2331.5,631,1.5,824.6467,824.6467,792.9867,793.0067,802.8267,850.5267,686.7867,807.7067,902.8267,793.6267,767.7667,805.7667,799.1267,753.2667,812.9867,762.1867,814.9267,821.4467
1891.0,2332.0,631,2.0,824.8133,824.8133,793.1533,793.1733,802.9933,850.6933,686.9533,807.8733,902.9933,793.7933,767.9533,805.9666,799.3533,753.4333,813.1533,762.3533,815.0933,821.6133
1891.5,2332.5,631,2.5,825.04,825.04,793.38,793.36,803.18,850.86,687.16,808.04,903.24,793.96,768.22,806.32,799.58,753.62,813.32,762.58,815.36,821.78
1892.0,2333.0,631,3.0,825.3001,825.3001,793.5667,793.5602,803.3467,851.0334,687.3467,808.2067,903.4934,794.1267,768.3867,806.4867,799.7667,753.8067,813.4867,762.7467,815.5267,822.0467
1892.5,2333.5,631,3.5,825.5733,825.5733,793.7533,793.7933,803.5133,851.2533,687.5133,808.3933,903.6933,794.3133,768.5933,806.6733,799.9333,753.9733,813.6533,762.9133,815.6933,822.2133
1893.0,2334.0,632,1.0,825.76,825.76,793.98,794.04,803.68,851.42,687.68,808.58,903.88,794.52,768.82,806.84,800.14,754.14,813.82,763.08,815.86,822.38
1893.5,2334.5,632,1.5,825.9467,825.9467,794.1867,794.2667,804.1267,851.7667,687.8467,808.8467,904.2067,794.8134,769.0267,807.0867,800.3867,754.4067,814.0067,763.2467,816.1467,822.5867
1894.0,2335.0,632,2.0,826.1133,826.1133,794.3733,794.4333,804.2933,851.9333,688.0133,809.0133,904.3733,794.9933,769.1933,807.2533,800.5533,754.5733,814.1733,763.4133,816.3133,822.7533
1894.5,2335.5,632,2.5,826.4,826.4,794.58,794.68,804.54,852.28,688.18,809.2,904.56,795.16,769.38,807.58,800.84,754.8,814.34,763.66,816.6,823.06
1895.0,2336.0,632,3.0,826.5801,826.5801,794.7801,794.8869,804.7268,852.4735,688.3601,809.3868,904.8668,795.3334,769.5668,807.7467,801.0467,754.9667,814.5067,763.8535,816.7868,823.2602
1895.5,2336.5,632,3.5,826.7933,826.7933,794.9933,795.1333,804.9333,852.6933,688.5533,809.6133,905.1133,795.5133,769.7733,807.9133,801.2133,755.2333,814.6733,764.0733,817.0333,823.4933
1896.0,2337.0,633,1.0,826.96,826.96,795.16,795.3,805.1,852.86,688.72,809.78,905.28,795.68,769.94,808.08,801.38,755.4,814.84,764.24,817.2,823.66
1896.5,2337.5,633,1.5,827.2067,827.2067,795.4267,795.5667,805.3867,853.1067,688.9267,810.0267,905.5867,795.9667,770.1467,808.3267,801.6467,755.5667,815.0067,764.4667,817.5067,823.9667
1897.0,2338.0,633,2.0,827.3866,827.3866,795.5933,795.7333,805.5533,853.2733,689.0933,810.1933,905.7533,796.1333,770.3133,808.4933,801.8133,755.7333,815.1733,764.6333,817.6733,824.1333
1897.5,2338.5,633,2.5,827.7,827.72,795.9,795.98,805.98,853.52,689.36,810.46,906.08,796.6,770.54,808.8,802.14,756.02,815.36,764.88,818.06,824.44
1898.0,2339.0,633,3.0,827.9069,827.9202,796.1002,796.1936,806.1467,853.7403,689.5736,810.6736,906.3137,796.7667,770.7536,809.0136,802.3335,756.2135,815.5267,765.0735,818.2267,824.6804
1898.5,2339.5,633,3.5,828.1933,828.1933,796.3333,796.5133,806.3133,854.0133,689.8333,810.9333,906.6133,796.9333,771.0133,809.3533,802.5533,756.4333,815.6933,765.2933,818.4333,824.9933
1899.0,2340.0,634,1.0,828.42,828.42,796.52,796.7,806.48,854.18,690.0,811.1,906.78,797.1,771.26,809.52,802.72,756.6,815.86,765.46,818.6,825.16
1899.5,2340.5,634,1.5,828.5934,828.5934,796.7267,796.9067,806.6467,854.4067,690.1867,811.3267,906.9667,797.2867,771.4267,809.6867,802.9867,756.7867,816.0267,765.6467,818.8067,825.4067
1900.0,2341.0,634,2.0,828.7933,828.7933,796.9533,797.1133,806.8133,854.5733,690.3533,811.5266,907.1333,797.4533,771.6133,809.8533,803.1533,757.0533,816.1933,765.8133,818.9999,825.6466
1900.5,2341.5,634,2.5,829.0,829.0,797.12,797.3,807.04,854.88,690.52,811.7,907.44,797.62,771.78,810.02,803.36,757.22,816.36,766.02,819.34,825.98
1901.0,2342.0,634,3.0,829.2867,829.2867,797.3467,797.5067,807.2669,855.1068,690.6867,811.8667,907.7471,797.8534,771.9867,810.2201,803.6134,757.3867,816.5267,766.1934,819.5067,826.227
1901.5,2342.5,634,3.5,829.4799,829.4799,797.5133,797.6733,807.5133,855.3333,690.8533,812.1733,908.0733,798.0333,772.1533,810.4733,803.9133,757.5533,816.6933,766.4133,819.7533,826.5133
1902.0,2343.0,635,1.0,829.7,829.7,797.68,797.94,807.68,855.5,691.02,812.34,908.24,798.2,772.3,810.86,804.08,757.72,816.76,766.58,819.94,826.68
1902.5,2343.5,635,1.5,829.9067,829.9067,797.9067,798.1267,807.8467,855.7867,691.3667,812.7267,908.5667,798.3667,772.6067,811.1267,804.2467,757.9667,816.9267,766.8467,820.4267,827.1067
1902.75,2343.75,635,1.75,829.99,829.99,798.0,798.21,807.94,855.87,691.45,812.81,908.65,798.45,772.69,811.21,804.47,758.05,817.01,766.93,820.51,827.19
1903.0,2344.0,635,2.0,830.1333,830.1333,798.0933,798.3533,808.1131,855.9533,691.5333,812.8933,908.7333,798.6131,772.7733,811.2933,804.5999,758.1533,817.0933,767.0133,820.5933,827.2733
1903.5,2344.5,635,2.5,830.32,830.32,798.38,798.62,808.32,856.24,691.7,813.06,908.9,798.82,772.98,811.46,804.88,758.34,817.1571,767.18,820.76,827.64
1903.75,2344.75,635,2.75,830.4699,830.4699,798.4633,798.7433,808.4233,856.3466,691.7833,813.1433,909.0033,798.9033,773.0633,811.5433,804.9833,758.4466,817.2033,767.2633,820.8433,827.7833
1904.0,2345.0,635,3.0,830.5867,830.5867,798.5467,798.8535,808.5067,856.4667,691.8467,813.2401,909.1001,799.0135,773.1534,811.6267,805.0667,758.5467,817.2667,767.3601,820.9267,827.8667
1904.5,2345.5,635,3.5,830.7933,830.7933,798.7666,799.1133,808.7733,856.6333,692.0133,813.4333,909.3733,799.2733,773.3733,811.7933,805.2333,758.7133,817.4333,767.5666,821.1866,828.0333
1904.75,2345.75,635,3.75,830.8767,830.8767,798.8567,799.1967,808.8567,856.7501,692.0967,813.5167,909.4567,799.3767,773.4567,811.8767,805.3167,758.7767,817.5167,767.6567,821.2767,828.1167
1905.0,2346.0,636,1.0,830.96,830.96,798.94,799.28,808.94,856.84,692.18,813.6,909.54,799.46,773.54,811.96,805.4,758.86,817.6,767.74,821.36,828.2
1905.5,2346.5,636,1.5,831.2467,831.2467,799.1667,799.7067,809.1067,857.0667,692.3467,813.8867,909.7402,799.6467,773.7067,812.3067,805.6135,759.0267,817.9467,767.9267,821.5869,828.5267
1905.75,2346.75,636,1.75,831.33,831.33,799.25,799.79,809.19,857.15,692.43,813.97,909.89,799.77,773.87,812.43,805.83,759.11,818.03,768.01,821.81,828.63
1906.0,2347.0,636,2.0,831.4133,831.4133,799.3333,799.8733,809.2733,857.2333,692.5133,814.0533,909.9866,799.8533,774.0133,812.5533,805.9133,759.1933,818.1133,768.0933,821.8933,828.7133
1906.5,2347.5,636,2.5,831.58,831.58,799.56,800.06,809.62,857.4,692.68,814.22,910.28,800.1,774.18,812.72,806.08,759.36,818.28,768.32,822.08,828.88
1906.75,2347.75,636,2.75,831.7666,831.7666,799.6433,800.1433,809.7033,857.5866,692.7633,814.3066,910.4633,800.1833,774.2633,812.8233,806.1633,759.5433,818.3633,768.4233,822.1633,828.9831
1907.0,2348.0,636,3.0,831.8734,831.8734,799.7334,800.2267,809.8067,857.6867,692.8467,814.4535,910.5467,800.2667,774.3467,812.9067,806.2467,759.6267,818.4467,768.5067,822.2467,829.1667
1907.5,2348.5,636,3.5,832.0733,832.0733,799.9333,800.3933,809.9733,857.8933,693.0066,814.6733,910.7133,800.4333,774.5133,813.0733,806.4133,759.7933,818.6333,768.6733,822.4133,829.3333
1907.75,2348.75,636,3.75,832.1567,832.1567,800.0167,800.4767,810.0567,857.9767,693.0767,814.7567,910.7967,800.5167,774.5967,813.1567,806.4967,759.8767,818.7167,768.7567,822.4967,829.4167
1908.0,2349.0,637,1.0,832.28,832.28,800.1,800.6,810.14,858.08,693.16,814.84,910.88,800.6,774.68,813.24,806.58,759.96,818.8,768.86,822.58,829.5
1908.5,2349.5,637,1.5,832.4867,832.4867,800.3467,800.7867,810.3467,858.3667,693.3267,815.0867,911.1067,800.8267,774.8467,813.4267,806.7467,760.1867,819.1067,769.0867,822.8267,829.7267
1908.75,2349.75,637,1.75,832.63,832.63,800.43,800.87,810.46,858.45,693.45,815.17,911.19,800.91,774.93,813.51,806.91,760.27,819.19,769.17,822.93,829.85
1909.0,2350.0,637,2.0,832.7133,832.7133,800.5133,800.9533,810.5733,858.5333,693.5333,815.2533,911.2733,800.9933,775.0133,813.5933,806.9933,760.3533,819.2733,769.2533,823.0333,829.9733
1909.5,2350.5,637,2.5,832.88,832.88,800.76,801.24,810.78,858.7,693.7,815.52,911.58,801.22,775.28,813.78,807.22,760.54,819.44,769.42,823.26,830.32
1910.0,2351.0,637,3.0,833.0735,833.0735,800.9267,801.4067,810.9467,858.8667,693.8267,815.6867,911.7467,801.3867,775.4467,813.9467,807.3867,760.7067,819.5373,769.5867,823.4267,830.4867
1910.5,2351.5,637,3.5,833.2933,833.2933,801.0933,801.5733,811.1133,859.0533,693.9933,815.8533,911.9133,801.5533,775.6133,814.1133,807.5533,760.8733,819.6733,769.7533,823.5933,830.6533
1911.0,2352.0,638,1.0,833.46,833.46,801.26,801.74,811.28,859.22,694.16,816.02,912.08,801.76,775.8,814.28,807.72,761.04,819.84,769.92,823.82,830.82
1911.5,2352.5,638,1.5,833.6267,833.6267,801.4267,801.9067,811.4467,859.3934,694.3267,816.1867,912.2467,801.9334,775.9667,814.4467,807.8867,761.2067,820.0067,770.0867,823.9867,830.9867
1912.0,2353.0,638,2.0,834.2333,834.2333,801.6933,802.2999,811.8662,859.9933,694.6799,816.4599,912.6533,802.2533,776.1933,814.9666,808.4533,761.5133,820.5733,770.4666,824.5533,831.3933
1912.5,2353.5,638,2.5,834.4,834.4,801.86,802.52,812.12,860.16,694.86,816.72,912.82,802.54,776.36,815.14,808.62,761.68,820.74,770.64,824.72,831.56
1913.0,2354.0,638,3.0,834.5667,834.5667,802.0267,802.7067,812.3267,860.3267,695.0267,816.8934,912.9867,802.7067,776.5267,815.3067,808.7867,761.8467,820.9067,770.8067,824.8867,831.7267
1913.5,2354.5,638,3.5,834.7333,834.7333,802.1933,802.8933,812.4933,860.4933,695.1933,817.0733,913.1533,802.8733,776.7133,815.4733,808.9533,762.0133,821.0733,770.9733,825.0533,831.8933
1914.0,2355.0,639,1.0,834.9,834.9,802.48,803.06,812.66,860.66,695.36,817.28,913.48,803.04,777.04,815.64,809.12,762.18,821.24,771.14,825.22,832.06
1914.5,2355.5,639,1.5,835.0667,835.0667,802.8067,803.2267,812.8267,860.8867,695.6267,817.4667,913.7667,803.3267,777.2334,815.8067,809.3267,762.4067,821.4067,771.3467,825.5067,832.2267
1914.75,2355.75,639,1.75,835.15,835.15,802.89,803.31,812.91,860.98,695.71,817.55,913.87,803.41,777.33,815.89,809.41,762.49,821.49,771.45,825.59,832.31
1915.0,2356.0,639,2.0,835.2333,835.2333,802.9733,803.3933,812.9933,861.0933,695.7933,817.6333,913.9733,803.4933,777.4133,815.9733,809.4933,762.5933,821.5733,771.5333,825.6733,832.3933
1915.5,2356.5,639,2.5,835.54,835.54,803.14,803.78,813.16,861.28,695.96,817.92,914.22,803.66,777.68,816.14,809.66,762.8,821.74,771.72,825.92,832.68
1915.75,2356.75,639,2.75,835.6233,835.6233,803.2233,803.8633,813.2433,861.3633,696.0433,818.0033,914.3033,803.7433,777.7633,816.2233,809.7433,762.8833,821.8233,771.8033,826.0033,832.7633
1916.0,2357.0,639,3.0,835.7067,835.7067,803.3067,803.9467,813.3267,861.4467,696.1267,818.0867,914.3867,803.8267,777.8467,816.3067,809.8267,762.9667,821.9067,771.8867,826.0867,832.8467
1916.5,2357.5,639,3.5,835.8733,835.8733,803.5133,804.1733,813.6733,861.7533,696.3533,818.2533,914.6933,804.0133,778.0333,816.4733,810.1266,763.1333,822.3933,772.0733,826.2533,833.0533
1916.75,2357.75,639,3.75,835.9567,835.9567,803.5967,804.2567,813.7901,861.8367,696.4367,818.3367,914.7767,804.0967,778.1167,816.5567,810.2167,763.2167,822.4767,772.1567,826.3367,833.1367
1917.0,2358.0,640,1.0,836.04,836.04,803.68,804.34,813.88,861.92,696.52,818.42,914.86,804.18,778.2,816.64,810.3,763.3,822.56,772.24,826.42,833.22
1917.5,2358.5,640,1.5,836.3467,836.3467,803.9667,804.6067,814.0467,862.1267,696.6867,818.7867,915.1067,804.4667,778.4067,817.1867,810.5067,763.4667,822.7867,772.4667,826.7467,833.6267
1917.75,2358.75,640,1.75,836.43,836.43,804.05,804.69,814.15,862.21,696.77,818.87,915.2,804.55,778.49,817.27,810.61,763.55,822.89,772.55,826.87,833.71
1918.0,2359.0,640,2.0,836.5599,836.5599,804.1533,804.7733,814.2333,862.3333,696.8533,818.9533,915.3199,804.6333,778.5733,817.3533,810.7133,763.6333,822.9733,772.6333,826.9533,833.7933
1918.5,2359.5,640,2.5,836.74,836.74,804.38,804.94,814.4,862.56,697.02,819.18,915.62,804.84,778.84,817.52,810.9,763.8,823.24,772.84,827.22,834.0
1918.75,2359.75,640,2.75,836.8666,836.8666,804.4633,805.0233,814.4833,862.6433,697.1033,819.2633,915.7233,804.9233,778.9233,817.6233,810.9833,763.8833,823.3233,772.9233,827.3033,834.0833
1919.0,2360.0,640,3.0,836.9667,836.9667,804.5467,805.1067,814.5667,862.7267,697.1867,819.3467,915.8067,805.0067,779.0067,817.7067,811.0667,763.9667,823.4067,773.0067,827.3867,834.1667
1919.5,2360.5,640,3.5,837.1733,837.1733,804.7133,805.2933,814.7333,862.8933,697.3533,819.5133,915.9733,805.1933,779.1733,817.8733,811.2333,764.1533,823.5733,773.1733,827.5533,834.3333
1919.75,2360.75,640,3.75,837.2767,837.2767,804.7967,805.5167,814.9567,863.0134,697.4567,819.5967,916.0567,805.2767,779.2567,817.9734,811.3967,764.2367,823.6567,773.2567,827.6367,834.4967
1920.0,2361.0,641,1.0,837.38,837.38,804.88,805.6,815.04,863.1,697.54,819.68,916.14,805.36,779.34,818.06,811.48,764.32,823.74,773.34,827.72,834.58
1920.5,2361.5,641,1.5,837.5867,837.5867,805.1067,805.7867,815.2467,863.3667,697.7267,819.8867,916.4267,805.5534,779.5267,818.2267,811.6467,764.5267,823.9867,773.5667,827.9467,834.8467
1920.75,2361.75,641,1.75,837.67,837.67,805.19,805.87,815.38,863.45,697.81,819.97,916.51,805.7,779.61,818.31,811.73,764.61,824.07,773.65,828.03,834.93
1921.0,2362.0,641,2.0,837.7533,837.7533,805.2866,806.0999,815.5132,863.5333,697.9333,820.0533,916.5933,805.8266,779.6933,818.5533,811.8733,764.6933,824.1533,773.7333,828.2933,835.0466
1921.5,2362.5,641,2.5,837.92,837.92,805.52,806.28,815.7,863.74,698.1,820.22,916.88,806.02,779.9,818.72,812.06,764.86,824.36,773.9,828.5,835.22
1922.0,2363.0,641,3.0,838.0667,838.0667,805.6867,806.4467,815.8667,863.9067,698.1867,820.3667,917.0467,806.1867,780.0667,818.8467,812.2267,765.0267,824.5535,774.0667,828.6667,835.3867
1922.5,2363.5,641,3.5,838.1733,838.1733,805.8533,806.6133,816.0333,864.0733,698.3533,820.5333,917.2333,806.3533,780.2333,819.0133,812.3933,765.1933,824.7733,774.2333,828.8333,835.5533
1923.0,2364.0,642,1.0,838.34,838.34,806.02,806.78,816.2,864.24,698.52,820.7,917.4,806.52,780.4,819.22,812.6,765.36,824.94,774.42,829.06,835.72
1923.5,2364.5,642,1.5,838.5067,838.5067,806.2067,806.9467,816.3667,864.4267,698.6867,820.8667,917.5667,806.6867,780.5667,819.3867,812.8667,765.5267,825.1067,774.6267,829.2267,835.8867
1924.0,2365.0,642,2.0,838.6733,838.6733,806.3933,807.2197,816.5333,864.6466,698.8533,821.0333,917.7333,806.8533,780.7333,819.5533,813.0333,765.6933,825.2733,774.7933,829.3933,836.0533
1924.5,2365.5,642,2.5,839.22,839.22,806.84,807.54,816.88,864.92,699.24,821.66,918.28,807.26,781.26,820.18,813.56,766.1,825.72,775.08,829.74,836.5
1925.0,2366.0,642,3.0,839.3934,839.3934,807.0067,807.8602,817.1137,865.1671,699.4401,821.8334,918.4467,807.4267,781.4468,820.3467,813.7267,766.2667,825.8867,775.2601,829.9737,836.6667
1925.5,2366.5,642,3.5,839.5733,839.5733,807.1733,808.0933,817.4133,865.5133,699.6333,822.0133,918.6133,807.5933,781.6533,820.5133,813.8933,766.4333,826.0533,775.4533,830.2733,836.8333
1926.0,2367.0,643,1.0,839.74,839.74,807.34,808.26,817.58,865.68,699.8,822.18,918.78,807.76,781.82,820.68,814.06,766.6,826.22,775.62,830.44,837.08
1926.5,2367.5,643,1.5,839.9067,839.9067,807.5067,808.5467,817.7467,865.8467,699.9667,822.4934,919.0667,807.9267,782.0467,820.8869,814.2267,766.7667,826.3867,775.8267,830.6267,837.2467
1926.75,2367.75,643,1.75,839.99,839.99,807.59,808.63,817.83,865.93,700.05,822.59,919.15,808.01,782.15,821.09,814.31,766.85,826.47,775.91,830.71,837.33
1927.0,2368.0,643,2.0,840.0733,840.0733,807.6866,808.7133,817.9133,866.0133,700.1333,822.6733,919.2666,808.0933,782.2333,821.1733,814.3933,766.9333,826.5533,776.0333,830.7933,837.4133
1927.5,2368.5,643,2.5,840.24,840.24,807.88,808.88,818.12,866.18,700.3,822.84,919.44,808.26,782.4,821.34,814.56,767.1,826.72,776.2,830.96,837.58
1927.75,2368.75,643,2.75,840.3233,840.3233,807.9633,809.0433,818.3633,866.2633,700.3833,822.9233,919.5233,808.3433,782.4866,821.4233,814.6433,767.1833,826.8033,776.2833,831.0433,837.6633
1928.0,2369.0,643,3.0,840.4067,840.4067,808.0601,809.1267,818.4467,866.4137,700.4667,823.0067,919.6067,808.4267,782.6067,821.5201,814.7267,767.2734,826.8867,776.3667,831.1267,837.7534
1928.5,2369.5,643,3.5,840.5733,840.5733,808.2533,809.2933,818.6133,866.9133,700.6333,823.1733,919.9733,808.6133,782.7733,821.7333,814.8933,767.4533,827.0533,776.5533,831.2933,838.1133
1928.75,2369.75,643,3.75,840.6901,840.6901,808.3567,809.3767,818.6967,866.9967,700.7167,823.2567,920.0567,808.6967,782.8567,821.8167,814.9767,767.5367,827.1367,776.6367,831.3767,838.1967
1929.0,2370.0,644,1.0,840.78,840.78,808.56,809.46,818.78,867.08,700.82,823.34,920.14,808.78,783.02,821.9,815.08,767.62,827.22,776.72,831.46,838.38
1929.5,2370.5,644,1.5,841.0201,841.0201,808.7601,809.6267,818.9467,867.2467,701.1067,823.6667,920.4067,809.1667,783.1867,822.0867,815.4667,767.7867,827.6667,776.9067,831.8467,838.6467
1929.75,2370.75,644,1.75,841.13,841.13,808.87,809.72,819.03,867.33,701.19,823.75,920.5,809.25,783.27,822.17,815.55,767.87,827.75,776.99,831.93,838.73
1930.0,2371.0,644,2.0,841.2133,841.2133,808.9533,809.8333,819.1266,867.4133,701.2733,823.8333,920.6933,809.3533,783.3533,822.2933,815.6333,768.0333,827.8733,777.1733,832.0933,838.8133
1930.5,2371.5,644,2.5,841.38,841.38,809.18,810.02,819.3,867.58,701.44,824.0,920.86,809.54,783.52,822.46,815.8,768.2,828.12,777.36,832.26,839.08
1930.75,2371.75,644,2.75,841.5833,841.6033,809.2633,810.1266,819.3833,867.6633,701.5233,824.0833,920.9833,809.6233,783.6066,822.5433,815.8866,768.2833,828.2033,777.4433,832.3433,839.1833
1931.0,2372.0,644,3.0,841.6935,841.7467,809.3467,810.2667,819.5135,867.7467,701.6267,824.1667,921.1267,809.7067,783.7067,822.6267,816.0001,768.3667,828.3268,777.5467,832.4669,839.2667
1931.5,2372.5,644,3.5,842.4533,842.4533,809.5133,810.4666,819.7333,867.9133,701.8133,824.3599,921.2933,809.9133,783.8733,822.7933,816.4533,768.5333,828.5333,777.7133,832.7133,839.4333
1931.75,2372.75,644,3.75,842.5367,842.5367,809.5967,810.5567,819.8167,867.9967,701.8967,824.4567,921.3767,809.9967,783.9567,822.8767,816.5367,768.6167,828.6167,777.7967,832.7967,839.5167
1932.0,2373.0,645,1.0,842.62,842.62,809.68,810.64,819.96,868.08,701.98,824.54,921.46,810.08,784.04,822.96,816.62,768.7,828.7,777.88,832.88,839.6
1932.5,2373.5,645,1.5,842.8467,842.8467,809.9267,810.8735,820.1867,868.7067,702.3134,824.8467,921.7267,810.3267,784.4667,823.6467,816.7867,768.9467,828.9267,778.1667,833.1867,839.9601
1933.0,2374.0,645,2.0,843.0133,843.0133,810.0933,811.0933,820.3533,868.8733,702.4933,825.0133,921.8933,810.4933,784.6533,823.8133,816.9533,769.1133,829.0933,778.3333,833.3533,840.1533
1933.5,2374.5,645,2.5,843.2,843.2,810.34,811.28,820.52,869.08,702.68,825.18,922.12,810.74,784.92,823.98,817.16,769.32,829.28,778.5,833.52,840.32
1934.0,2375.0,645,3.0,843.4203,843.4203,810.5067,811.4467,820.7734,869.2667,702.8667,825.3467,922.4068,810.9134,785.0867,824.2267,817.3467,769.4867,829.4467,778.7467,833.7867,840.4867
1934.5,2375.5,645,3.5,843.6933,843.6933,810.6733,811.6133,820.9533,869.4333,703.0333,825.5133,922.6133,811.1133,785.2533,824.3933,817.5133,769.6533,829.6133,778.9133,833.9533,840.6533
1935.0,2376.0,646,1.0,843.86,843.86,810.84,811.8,821.12,869.6,703.2,825.68,922.86,811.28,785.42,824.56,817.68,769.82,829.78,779.08,834.12,840.82
1935.5,2376.5,646,1.5,844.4267,844.4267,811.0067,811.9867,821.2867,869.8867,703.3667,825.8467,923.0267,811.4467,785.6067,824.7667,817.8467,769.9867,829.9467,779.2467,834.3867,840.9867
1936.0,2377.0,646,2.0,844.5933,844.5933,811.1733,812.1533,821.5132,870.0533,703.5333,826.0133,923.1933,811.6266,785.7733,824.9333,818.0133,770.1733,830.1133,779.4133,834.5533,841.1533
1936.5,2377.5,646,2.5,844.76,844.76,811.54,812.4,821.76,870.24,703.7,826.18,923.36,811.8,785.94,825.1,818.18,770.38,830.74,779.64,835.0,841.34
1937.0,2378.0,646,3.0,844.9467,844.9467,811.7534,812.6739,822.0667,870.4067,703.8667,826.6267,923.9136,812.0267,786.1067,825.3067,818.3467,770.5734,830.9067,779.8134,835.1667,841.5268
1937.5,2378.5,646,3.5,845.1133,845.1133,811.9733,813.0533,822.2333,870.5733,704.0333,826.8133,924.1733,812.2533,786.2733,825.4733,818.5733,770.7933,831.0733,779.9933,835.3333,841.9133
1938.0,2379.0,647,1.0,845.28,845.28,812.14,813.24,822.4,870.84,704.2,826.98,924.34,812.5,786.44,825.64,818.86,770.98,831.24,780.16,835.5,842.2
1938.5,2379.5,647,1.5,845.5467,845.5467,812.3267,813.6134,822.7067,871.4067,704.3867,827.4667,924.6067,812.7267,786.6467,825.8267,819.1667,771.1667,831.5467,780.3467,835.6667,842.5467
1938.75,2379.75,647,1.75,845.63,845.63,812.42,813.71,822.79,871.49,704.47,827.55,924.69,812.81,786.73,825.91,819.25,771.27,831.63,780.43,835.75,842.63
1939.0,2380.0,647,2.0,845.7133,845.7133,812.5133,813.7933,822.8733,871.5733,704.5533,827.6333,924.7733,812.8933,786.8133,825.9933,819.3333,771.3933,831.7133,780.5133,835.8333,842.7133
1939.5,2380.5,647,2.5,845.88,845.88,812.82,813.96,823.06,871.74,704.72,827.8,924.94,813.16,787.02,826.16,819.5,771.56,831.88,780.68,836.0,842.88
1939.75,2380.75,647,2.75,845.9633,845.9633,812.9033,814.0433,823.1633,871.8233,704.8033,827.8833,925.0233,813.3633,787.1033,826.2433,819.5833,771.6433,831.9633,780.7633,836.0833,842.9633
1940.0,2381.0,647,3.0,846.0467,846.0467,812.9867,814.1267,823.2467,871.9067,704.8867,827.9667,925.1067,813.4467,787.2001,826.3267,819.6667,771.7334,832.0467,780.8467,836.1667,843.0467
1940.5,2381.5,647,3.5,846.2133,846.2133,813.1533,814.2933,823.5133,872.0933,705.1133,828.1333,925.5533,813.6333,787.3933,826.4933,819.9533,771.9133,832.2133,781.0133,836.3333,843.2133
1940.75,2381.75,647,3.75,846.2967,846.2967,813.3167,814.3767,823.6367,872.1767,705.1967,828.2167,925.6367,813.7167,787.5167,826.5767,820.0367,771.9967,832.2967,781.0967,836.4167,843.2967
1941.0,2382.0,648,1.0,846.38,846.38,813.4,814.5,823.72,872.26,705.28,828.3,925.74,813.8,787.6,826.66,820.12,772.1,832.38,781.18,836.5,843.38
1941.5,2382.5,648,1.5,846.6734,846.6734,813.5801,814.6867,823.9667,872.4667,705.4467,828.4734,925.9667,813.9667,787.8067,826.9134,820.2867,772.2867,832.8067,781.5667,837.0867,843.5467
1941.75,2382.75,648,1.75,846.77,846.77,813.69,814.77,824.05,872.55,705.53,828.59,926.05,814.05,787.93,827.02,820.39,772.37,832.89,781.65,837.17,843.65
1942.0,2383.0,648,2.0,846.8666,846.8666,813.7933,814.8533,824.1533,872.6333,705.6133,828.6733,926.1933,814.1333,788.0133,827.1133,820.4733,772.4733,832.9733,781.7333,837.2933,843.7533
1942.5,2383.5,648,2.5,847.06,847.06,814.02,815.08,824.36,872.8,705.78,828.86,926.44,814.3,788.28,827.32,820.64,772.64,833.18,781.9,837.52,844.06
1942.75,2383.75,648,2.75,847.1433,847.1433,814.1033,815.1633,824.4433,872.8833,705.8633,828.9433,926.5233,814.4433,788.3633,827.4233,820.7233,772.7233,833.2633,781.9833,837.6033,844.1433
1943.0,2384.0,648,3.0,847.2468,847.2468,814.1867,815.2802,824.5267,873.0337,705.9467,829.0267,926.6268,814.5267,788.4467,827.5067,820.8134,772.8267,833.3534,782.0667,837.6867,844.2468
1943.5,2384.5,648,3.5,847.5733,847.6333,814.3533,815.5133,824.6933,873.3933,706.1133,829.2333,926.8933,814.6933,788.6133,827.6733,820.9933,773.0133,833.6333,782.2333,837.8533,844.4533
