score_qstamp,qstamp,measure,beat,589447_tstamp,736429_tstamp,736435_tstamp,729158_tstamp,711706_tstamp,723420_tstamp,735784_tstamp,736413_tstamp
31.0,211.0,16,2.0,112.0516,80.3974,115.0858,90.5858,79.1858,115.0458,100.7658,111.1458
31.5,211.5,16,2.5,112.2962,80.6162,115.2962,90.7562,79.3962,115.2362,100.9362,111.3162
32.0,212.0,17,1.0,112.4667,80.7867,115.4867,90.9267,79.5667,115.4467,101.1467,111.4867
32.5,212.5,17,1.5,112.6371,80.9571,115.6913,91.0971,79.7542,115.6171,101.3171,111.8139
33.0,213.0,17,2.0,112.898,81.1876,115.9676,91.3676,79.9676,115.8876,101.5676,112.0476
33.5,213.5,17,2.5,113.118,81.358,116.158,91.538,80.198,116.174,101.738,112.218
34.0,214.0,18,1.0,113.2885,81.537,116.3285,91.7085,80.3685,116.357,101.917,112.3885
34.5,214.5,18,1.5,113.4789,81.7989,116.4989,91.9389,80.5389,116.5989,102.1745,112.5989
35.0,215.0,18,2.0,113.7094,81.9894,117.0094,92.1094,80.7494,116.7694,102.3494,112.7694
35.5,215.5,18,2.5,113.8798,82.2198,117.1998,92.4198,80.9398,117.0398,102.5398,112.9598
36.0,216.0,19,1.0,114.0503,82.3903,117.3703,92.5903,81.1103,117.2103,102.7103,113.1503
36.5,216.5,19,1.5,114.2448,82.6008,117.5408,92.7608,81.3008,117.4208,102.8808,113.4208
37.0,217.0,19,2.0,114.5312,82.7712,117.7224,92.9312,81.5112,117.5912,103.0736,113.5912
37.5,217.5,19,2.5,114.7017,82.9417,117.9017,93.1017,81.6817,117.7617,103.2617,113.7617
38.0,218.0,20,1.0,114.8721,83.1363,118.1721,93.2721,81.8721,117.9884,103.4321,113.9321
38.5,218.5,20,1.5,115.1252,83.3426,118.3452,93.5026,82.0426,118.1826,103.6304,114.1182
39.0,219.0,20,2.0,115.313,83.539,118.533,93.673,82.213,118.392,103.853,114.406
39.5,219.5,20,2.5,115.5235,83.7235,118.8035,93.8505,82.4435,118.7035,104.034,114.5835
40.0,220.0,21,1.0,115.7356,83.8939,118.9739,94.1078,82.6417,118.8739,104.2678,114.7539
40.5,220.5,21,1.5,115.9488,84.1244,119.2844,94.2932,82.8444,119.0444,104.4644,115.0444
41.0,221.0,21,2.0,116.1748,84.3496,119.4548,94.594,83.0148,119.2888,104.6496,115.2148
41.5,221.5,21,2.5,116.4453,84.5653,119.8453,94.7853,83.1853,119.5053,104.8253,115.4453
42.0,222.0,22,1.0,116.6158,84.7358,120.0158,94.9558,83.4558,119.7632,105.0432,115.6316
42.5,222.5,22,1.5,116.8462,84.9062,120.2062,95.1262,83.6062,119.9462,105.2462,115.8862
43.0,223.0,22,2.0,117.0167,85.0767,120.3767,95.2967,83.8101,120.1167,105.4167,116.0567
43.5,223.5,22,2.5,117.1871,85.3271,120.5471,95.4671,83.9871,120.3297,105.6071,116.2271
44.0,224.0,23,1.0,117.3576,85.4976,120.7552,95.6904,84.1576,120.5976,105.7776,116.3976
44.5,224.5,23,1.5,117.588,85.668,121.0,95.868,84.328,120.808,105.972,116.728
45.0,225.0,23,2.0,117.834,85.9355,121.2185,96.0755,84.577,121.0185,106.1785,116.8985
45.5,225.5,23,2.5,118.0289,86.1289,121.3889,96.2489,84.7489,121.1889,106.3489,117.0689
46.0,226.0,24,1.0,118.1994,86.3188,121.6394,96.4588,84.9194,121.3594,106.5194,117.2394
46.5,226.5,24,1.5,118.4698,86.5498,121.9098,96.6698,85.1498,121.5996,106.7098,117.4098
47.0,227.0,24,2.0,118.6403,86.7203,122.0803,96.8403,85.3203,121.8003,106.8803,117.6615
47.5,227.5,24,2.5,118.8108,86.8908,122.2508,97.0108,85.4908,121.9908,107.0508,117.9108
48.0,228.0,25,1.0,118.9812,87.0612,122.4672,97.1812,85.6412,122.1612,107.2212,118.0812
48.5,228.5,25,1.5,119.1517,87.2317,122.7317,97.3717,85.8317,122.3317,107.3917,118.2517
49.0,229.0,25,2.0,119.4242,87.4842,122.9042,97.6242,86.0642,122.6263,107.7021,118.4642
49.5,229.5,25,2.5,119.6126,87.6726,123.1052,97.8126,86.2526,122.8326,107.8726,118.6526
50.0,230.0,26,1.0,119.806,87.875,123.363,97.989,86.429,123.009,108.043,118.826
50.5,230.5,26,1.5,120.0735,88.1135,123.5335,98.2135,86.6535,123.2735,108.2535,119.0135
51.0,231.0,26,2.0,120.2439,88.2878,123.7717,98.3917,86.8278,123.4478,108.4239,119.2478
51.5,231.5,26,2.5,120.4632,88.4944,123.9744,98.5944,87.0144,123.6632,108.5944,119.4344
52.0,232.0,27,1.0,120.6848,88.7048,124.2248,98.7848,87.1848,123.8648,108.8048,119.6248
52.5,232.5,27,1.5,120.8553,88.8753,124.4153,98.9553,87.3706,124.0706,108.9753,119.8153
53.0,233.0,27,2.0,121.0858,89.0658,124.6458,99.1858,87.5858,124.3058,109.1458,120.0458
53.5,233.5,27,2.5,121.2562,89.2724,124.8162,99.3562,87.7562,124.4924,109.3162,120.2362
54.0,234.0,28,1.0,121.4667,89.4667,125.0667,99.6267,87.9267,124.7067,109.5467,120.4067
54.5,234.5,28,1.5,121.6971,89.6371,125.3771,99.8371,88.1171,124.9171,109.7571,120.6113
55.0,235.0,28,2.0,121.8828,89.8352,125.5552,100.0276,88.3228,125.0876,109.9504,120.838
55.5,235.5,28,2.5,122.098,90.078,125.738,100.198,88.518,125.318,110.158,121.058
56.0,236.0,29,1.0,122.2685,90.2485,125.9085,100.3685,88.6885,125.5085,110.3285,121.2285
56.5,236.5,29,1.5,122.4589,90.4189,126.1389,100.5789,88.8778,125.7589,110.4989,121.4789
57.0,237.0,29,2.0,122.7094,90.6294,126.3482,100.7694,89.0788,125.9882,110.7294,121.6494
57.5,237.5,29,2.5,122.9598,90.8398,126.7398,100.9398,89.2598,126.2198,110.8998,121.8798
58.0,238.0,30,1.0,123.1406,91.0103,126.9103,101.1103,89.4406,126.3903,111.0703,122.0503
59.0,239.0,30,2.0,123.5512,91.4512,127.3912,101.5512,89.8712,126.8112,111.5912,122.4512
59.25,239.25,30,2.25,123.6364,91.5364,127.4764,101.6564,89.9564,126.8964,111.6764,122.5364
59.5,239.5,30,2.5,123.7217,91.6217,127.5617,101.7417,90.0417,127.0217,111.7617,122.6417
59.75,239.75,30,2.75,123.8069,91.7069,127.6469,101.8338,90.1269,127.1069,111.8669,122.7269
60.0,240.0,31,1.0,123.8921,91.7921,127.7321,101.9442,90.2121,127.1921,111.9642,122.8121
61.0,241.0,31,2.0,124.433,92.313,128.273,102.473,90.773,127.733,112.333,123.353
61.25,241.25,31,2.25,124.5183,92.3983,128.3583,102.5583,90.8583,127.8183,112.4183,123.4383
61.5,241.5,31,2.5,124.6035,92.4835,128.4435,102.6435,90.9435,127.9035,112.5035,123.5235
61.75,241.75,31,2.75,124.6887,92.5687,128.5287,102.7287,91.0287,127.9887,112.5887,123.6087
62.0,242.0,32,1.0,124.7739,92.6539,128.6139,102.8139,91.1139,128.0739,112.6739,123.7356
62.5,242.5,32,1.5,125.1044,92.9444,129.0644,103.1044,91.3444,128.4844,112.9444,124.0044
63.0,243.0,32,2.0,125.2748,93.1348,129.2348,103.2748,91.5148,128.6548,113.1148,124.1748
63.5,243.5,32,2.5,125.4453,93.3053,129.4053,103.4453,91.5757,128.8253,113.2853,124.3506
64.0,244.0,33,1.0,125.6158,93.4758,129.5758,103.6158,91.7158,128.9958,113.4558,124.5358
64.25,244.25,33,1.25,125.701,93.561,129.663,103.701,91.801,129.081,113.541,124.642
64.5,244.5,33,1.5,125.7862,93.6462,129.7862,103.7862,91.8862,129.1662,113.6324,124.7462
64.75,244.75,33,1.75,125.8714,93.7314,129.8714,103.8714,91.9914,129.2514,113.7314,124.8314
65.0,245.0,33,2.0,125.9901,93.8167,129.9567,103.9567,92.0767,129.3367,113.8167,124.9167
65.25,245.25,33,2.25,126.1019,93.9419,130.0419,104.0457,92.1619,129.4619,113.9019,125.0419
65.5,245.5,33,2.5,126.1871,94.0271,130.1271,104.1671,92.2471,129.5471,113.9871,125.1271
65.75,245.75,33,2.75,126.2723,94.1123,130.2123,104.2523,92.3323,129.6323,114.0723,125.2123
66.0,246.0,34,1.0,126.3928,94.1976,130.4032,104.3552,92.4176,129.7728,114.228,125.2976
67.0,247.0,34,2.0,126.8985,94.7585,130.8585,104.8585,92.8585,130.4185,114.5785,125.7985
67.25,247.25,34,2.25,126.9837,94.8437,130.9637,104.9437,92.9437,130.5037,114.6637,125.8837
67.5,247.5,34,2.5,127.0689,94.9289,131.0489,105.0289,93.0289,130.5889,114.7578,125.9689
67.75,247.75,34,2.75,127.1542,95.0142,131.1342,105.1142,93.1142,130.6742,114.9142,126.0542
68.0,248.0,35,1.0,127.2394,95.0994,131.2394,105.1994,93.1994,130.7594,114.9994,126.1394
68.5,248.5,35,1.5,127.4098,95.2698,131.4698,105.4898,93.3698,130.9698,115.1698,126.4298
69.0,249.0,35,2.0,127.6403,95.4409,131.8403,105.7203,93.5803,131.1403,115.4003,126.6003
69.25,249.25,35,2.25,127.7255,95.5655,131.9255,105.8055,93.6655,131.2255,115.4855,126.6855
69.5,249.5,35,2.5,127.8108,95.6508,132.0108,105.8908,93.7508,131.3108,115.5708,126.7708
69.75,249.75,35,2.75,127.896,95.736,132.096,105.976,93.836,131.396,115.656,126.856
70.0,250.0,36,1.0,128.0624,95.8284,132.1896,106.072,93.9272,131.492,115.7436,126.9496
70.5,250.5,36,1.5,128.3117,96.1117,132.4917,106.4117,94.1917,131.8517,116.0117,127.3717
71.0,251.0,36,2.0,128.4821,96.2821,132.6621,106.5821,94.3621,132.0221,116.1821,127.5421
71.5,251.5,36,2.5,128.6652,96.4526,132.8326,106.7432,94.5326,132.1926,116.3526,127.6385
72.0,252.0,37,1.0,128.863,96.646,133.003,106.863,94.703,132.363,116.523,127.803
72.25,252.25,37,1.25,128.9683,96.7566,133.1215,106.9483,94.7883,132.4483,116.6166,127.8883
72.5,252.5,37,1.5,129.0535,96.8535,133.2535,107.0335,94.8735,132.5335,116.7135,127.9735
72.75,252.75,37,1.75,129.1387,96.9387,133.3387,107.1187,94.9587,132.6374,116.8174,128.0787
73.0,253.0,37,2.0,129.2239,97.0239,133.4239,107.2039,95.0439,132.7239,116.9039,128.1639
73.25,253.25,37,2.25,129.3292,97.1092,133.5292,107.2892,95.1492,132.8092,116.9892,128.2492
73.5,253.5,37,2.5,129.4144,97.1944,133.6144,107.3744,95.2344,132.8944,117.0744,128.3344
73.75,253.75,37,2.75,129.4996,97.2796,133.6996,107.4596,95.3784,133.0796,117.1596,128.4396
74.0,254.0,38,1.0,129.7096,97.4344,133.8888,108.0296,95.4648,133.2248,117.2592,128.5744
74.5,254.5,38,1.5,129.9153,97.6553,134.1553,108.2553,95.6353,133.3953,117.4753,128.7953
75.0,255.0,38,2.0,130.1206,97.8722,134.3374,108.4258,95.8232,133.5858,117.6458,128.9858
75.5,255.5,38,2.5,130.5524,98.2324,134.6762,108.5962,96.0962,133.8762,118.0762,129.2562
76.0,256.0,39,1.0,130.7267,98.4067,134.8467,108.7667,96.2667,134.0667,118.2467,129.4267
76.5,256.5,39,1.5,130.8971,98.5571,135.0971,108.9371,96.4371,134.2571,118.4171,129.6342
76.75,256.75,39,1.75,130.9823,98.6423,135.1823,109.0223,96.5223,134.3423,118.5023,129.7223
77.0,257.0,39,2.0,131.0676,98.7276,135.2752,109.1076,96.6076,134.4628,118.5876,129.8304
77.25,257.25,39,2.25,131.1528,98.8128,135.3728,109.1266,96.6928,134.5728,118.6528,129.9528
77.5,257.5,39,2.5,131.238,98.898,135.478,109.1344,96.778,134.658,118.738,130.038
77.75,257.75,39,2.75,131.3233,98.9833,135.5633,109.1633,96.8633,134.7633,118.8233,130.1233
78.0,258.0,40,1.0,131.4085,99.0685,135.6485,109.2485,96.9485,134.8485,118.9085,130.2085
78.5,258.5,40,1.5,131.6589,99.2589,135.8789,109.4189,97.1189,135.1189,119.0789,130.3989
79.0,259.0,40,2.0,131.8294,99.4494,136.0694,109.5894,97.3294,135.3094,119.2494,130.5694
79.5,259.5,40,2.5,131.9998,99.6198,136.3998,109.7998,97.5798,135.6196,119.4798,130.9198
80.0,260.0,41,1.0,132.1903,99.7903,136.5703,109.9703,97.7503,135.7903,119.6503,131.0903
80.5,260.5,41,1.5,132.3624,99.9608,136.7808,110.184,97.9208,135.9808,119.8808,131.2808
80.75,260.75,41,1.75,132.526,100.146,136.866,110.366,98.006,136.066,119.986,131.366
81.0,261.0,41,2.0,132.6112,100.2312,136.9512,110.4712,98.0912,136.1512,120.0712,131.4512
81.25,261.25,41,2.25,132.7564,100.3564,137.1164,110.5564,98.1764,136.2364,120.1764,131.5564
81.5,261.5,41,2.5,132.8417,100.4417,137.2017,110.6417,98.2617,136.3217,120.2617,131.6417
81.75,261.75,41,2.75,132.9407,100.5269,137.2869,110.7269,98.3469,136.4069,120.3469,131.7269
82.0,262.0,42,1.0,133.0521,100.6121,137.3721,110.8121,98.4321,136.4921,120.4321,131.8121
82.5,262.5,42,1.5,133.3226,100.8226,137.6078,110.9826,98.6426,136.6756,120.6226,132.013
82.75,262.75,42,1.75,133.4078,100.9278,137.7278,111.0678,98.7478,136.8478,120.7078,132.1678
83.0,263.0,42,2.0,133.493,101.033,137.813,111.186,98.833,136.933,120.806,132.273
83.25,263.25,42,2.25,133.5983,101.1383,137.9583,111.4383,98.9183,137.0583,120.9983,132.3983
83.5,263.5,42,2.5,133.6835,101.227,138.0705,111.5235,99.0035,137.1835,121.0835,132.4835
83.75,263.75,42,2.75,133.7687,101.3287,138.1887,111.6087,99.0887,137.2687,121.1687,132.5687
84.0,264.0,43,1.0,133.8539,101.4339,138.2739,111.6939,99.1739,137.3539,121.2539,132.6678
84.5,264.5,43,1.5,134.1444,101.6644,138.5644,111.8644,99.3844,137.5932,121.4644,132.9444
84.75,264.75,43,1.75,134.2296,101.7496,138.6496,111.9496,99.4696,137.7096,121.5496,133.0296
85.0,265.0,43,2.0,134.3148,101.8348,138.7348,112.0174,99.5548,137.7948,121.6348,133.1148
85.25,265.25,43,2.25,134.4201,101.9601,138.8801,112.1001,99.6601,137.9001,121.7201,133.2001
85.5,265.5,43,2.5,134.5253,102.0453,138.9653,112.1853,99.7453,138.0053,121.8253,133.2853
85.75,265.75,43,2.75,134.6305,102.1505,139.0505,112.2705,99.8305,138.0905,121.9105,133.3705
86.0,266.0,44,1.0,134.7158,102.2358,139.1358,112.3558,99.9158,138.1758,121.9958,133.4558
86.5,266.5,44,1.5,134.9062,102.4862,139.4462,112.6462,100.1262,138.4662,122.2662,133.6862
86.75,266.75,44,1.75,135.0714,102.5714,139.5314,112.7314,100.2114,138.5514,122.3514,133.7714
87.0,267.0,44,2.0,135.1567,102.6567,139.6167,112.8167,100.2967,138.6567,122.4367,133.8567
87.25,267.25,44,2.25,135.2419,102.7619,139.7238,112.9019,100.3819,138.7419,122.6219,133.9638
87.5,267.5,44,2.5,135.3271,102.8471,139.8271,112.9871,100.4671,138.8271,122.7071,134.0671
87.75,267.75,44,2.75,135.4123,102.9323,139.9123,113.0723,100.5523,138.9123,122.7923,134.1523
88.0,268.0,45,1.0,135.5176,103.0176,139.9976,113.1576,100.6376,138.9976,122.8776,134.2376
88.5,268.5,45,1.5,135.848,103.288,140.308,113.468,100.848,139.328,123.048,134.548
88.75,268.75,45,1.75,135.9333,103.3733,140.3933,113.5533,100.9333,139.4133,123.1333,134.6333
89.0,269.0,45,2.0,136.0185,103.4585,140.497,113.6385,101.0185,139.4985,123.2185,134.7185
89.25,269.25,45,2.25,136.1037,103.5437,140.6037,113.7237,101.1037,139.5837,123.3037,134.8037
89.5,269.5,45,2.5,136.1889,103.6289,140.6889,113.8089,101.1889,139.6689,123.3689,134.8889
89.75,269.75,45,2.75,136.2742,103.7284,140.7942,113.8942,101.2742,139.7542,123.4542,134.9742
90.0,270.0,46,1.0,136.3594,103.8388,140.8794,113.9794,101.3594,139.8394,123.5394,135.0594
90.25,270.25,46,1.25,136.4846,103.9246,140.9846,114.0846,101.4446,139.9892,123.6492,135.1846
90.5,270.5,46,1.5,136.5698,104.0098,141.1192,114.1996,101.5298,140.0898,123.7498,135.3898
90.75,270.75,46,1.75,136.6751,104.1551,141.2351,114.2951,101.6151,140.1751,123.8351,135.4751
91.0,271.0,46,2.0,136.7809,104.2403,141.3215,114.4003,101.7403,140.2603,123.9215,135.5603
91.5,271.5,46,2.5,136.9908,104.4108,141.5708,114.6016,101.9108,140.4816,124.1708,135.7308
92.0,272.0,47,1.0,137.1812,104.6236,141.7812,114.7812,102.1212,140.6648,124.3412,135.9024
92.5,272.5,47,1.5,137.3717,104.8317,141.9517,114.9517,102.3034,140.8917,124.5117,136.0917
93.0,273.0,47,2.0,137.5821,105.0021,142.1463,115.1221,102.4821,141.0821,124.7305,136.2621
94.0,274.0,48,1.0,138.063,105.523,142.706,115.583,102.863,141.543,125.183,136.703
94.5,274.5,48,1.5,138.2335,105.6935,142.8935,115.7535,103.1135,141.7335,125.3535,136.8735
95.0,275.0,48,2.0,138.4839,105.8639,143.0639,115.9239,103.2839,141.9039,125.5278,137.1439
95.5,275.5,48,2.5,138.6544,106.0344,143.2544,116.0944,103.4544,142.0744,125.7144,137.3144
96.0,276.0,49,1.0,138.8848,106.2048,143.5048,116.2848,103.6448,142.3048,125.9048,137.5448
96.5,276.5,49,1.5,139.0753,106.3953,143.7106,116.5153,103.8353,142.4753,126.0753,137.7353
97.0,277.0,49,2.0,139.2864,106.5948,143.909,116.709,104.0058,142.6806,126.2458,137.9406
97.5,277.5,49,2.5,139.5562,106.8362,144.1562,116.9562,104.1762,142.9562,126.5124,138.2162
98.0,278.0,50,1.0,139.7267,107.0067,144.3267,117.1267,104.3467,143.1267,126.7067,138.3867
98.25,278.25,50,1.25,139.8919,107.0919,144.4919,117.2119,104.4919,143.2119,126.8119,138.4838
98.5,278.5,50,1.5,139.9942,107.1771,144.5771,117.4084,104.5771,143.2971,126.8971,138.5771
98.75,278.75,50,1.75,140.0823,107.2692,144.6646,117.5023,104.6623,143.3823,126.9823,138.6646
99.0,279.0,50,2.0,140.1676,107.4076,144.7676,117.5876,104.7476,143.4876,127.0676,138.7676
99.5,279.5,50,2.5,140.338,107.578,144.978,117.758,104.918,143.738,127.238,138.938
100.0,280.0,51,1.0,140.5085,107.7485,145.2085,117.9285,105.0885,143.9285,127.4485,139.1085
100.5,280.5,51,1.5,140.7378,107.9789,145.4589,118.0989,105.2789,144.1389,127.6389,139.3389
101.0,281.0,51,2.0,140.9694,108.2294,145.6294,118.2694,105.4894,144.3294,127.8094,139.5494
102.0,282.0,52,1.0,141.3703,108.6503,146.0303,118.6503,105.8303,144.6703,128.1703,139.9703
102.5,282.5,52,1.5,141.5624,108.8208,146.2808,118.8208,106.0408,144.9808,128.4008,140.1808
103.0,283.0,52,2.0,141.8312,108.9912,146.4512,118.9912,106.2312,145.1712,128.5712,140.3512
103.5,283.5,52,2.5,142.0217,109.1617,146.6834,119.2817,106.4017,145.4034,128.7417,140.5217
104.0,284.0,53,1.0,142.1921,109.3321,146.8721,119.4521,106.5842,145.5921,128.9121,140.6921
104.5,284.5,53,1.5,142.4226,109.5626,147.1252,119.6226,106.8026,145.7626,129.1626,140.9826
105.0,285.0,53,2.0,142.593,109.733,147.313,119.793,106.973,146.013,129.353,141.153
105.5,285.5,53,2.5,142.8235,109.9435,147.6035,120.0105,107.1635,146.221,129.607,141.3835
106.0,286.0,54,1.0,143.0278,110.1339,147.7739,120.2539,107.3339,146.4739,129.7939,141.5539
106.25,286.25,54,1.25,143.1392,110.2584,147.9984,120.3592,107.4192,146.5592,129.8992,141.7736
106.5,286.5,54,1.5,143.2244,110.3688,148.1264,120.4644,107.5044,146.6444,129.9844,141.8644
106.75,286.75,54,1.75,143.4296,110.5096,148.2896,120.5496,107.5896,146.7296,130.1496,141.9496
107.0,287.0,54,2.0,143.5148,110.5948,148.3748,120.6348,107.6748,146.8148,130.2348,142.0348
107.25,287.25,54,2.25,143.6001,110.6802,148.4801,120.7201,107.7601,146.9601,130.3201,142.1201
107.5,287.5,54,2.5,143.6959,110.7853,148.5653,120.8253,107.8706,147.0559,130.4053,142.2159
107.75,287.75,54,2.75,143.8105,110.8705,148.6505,120.9105,107.9705,147.1705,130.4905,142.3305
108.0,288.0,55,1.0,143.8958,110.9558,148.7358,120.9958,108.0558,147.2558,130.5758,142.4158
108.25,288.25,55,1.25,143.981,111.081,148.8052,121.101,108.141,147.361,130.681,142.501
108.5,288.5,55,1.5,144.0724,111.1662,148.8462,121.1986,108.2262,147.5048,130.7724,142.5924
108.75,288.75,55,1.75,144.1714,111.2514,148.9314,121.3114,108.3714,147.6314,130.8914,142.7114
109.0,289.0,55,2.0,144.2567,111.3367,149.0767,121.3967,108.4567,147.7167,130.9767,142.7967
109.25,289.25,55,2.25,144.4019,111.4419,149.2219,121.5419,108.5619,147.8619,131.0619,142.9019
109.5,289.5,55,2.5,144.4871,111.5271,149.3071,121.6342,108.6471,147.9471,131.1471,142.9871
109.75,289.75,55,2.75,144.5723,111.6123,149.3923,121.7323,108.7323,148.0523,131.2323,143.0723
110.0,290.0,56,1.0,144.6576,111.6976,149.4952,121.8176,108.8176,148.1552,131.3176,143.1576
111.0,291.0,56,2.0,145.0585,112.0385,149.8385,122.1585,109.1585,148.4985,131.6585,143.4985
111.5,291.5,56,2.5,145.2978,112.3978,150.1578,122.3689,109.4289,148.8689,131.9689,143.9089
112.0,292.0,57,1.0,145.5594,112.6194,150.3394,122.5394,109.6594,149.0788,132.1594,144.157
112.5,292.5,57,1.5,145.7298,112.8196,150.6098,122.9098,109.8298,149.3298,132.429,144.3298
113.0,293.0,57,2.0,145.9003,113.0003,150.7803,123.0803,110.0003,149.5003,132.6403,144.5003
113.5,293.5,57,2.5,146.1508,113.1708,151.1124,123.2508,110.1708,149.7324,132.8108,144.7108
114.0,294.0,58,1.0,146.4012,113.4412,151.3296,123.5212,110.4012,149.9848,133.0212,144.9612
114.5,294.5,58,1.5,146.5717,113.6117,151.6317,123.6917,110.5717,150.2317,133.2117,145.1317
115.0,295.0,58,2.0,146.7421,113.7821,151.8021,123.8621,110.7421,150.4021,133.4221,145.3021
115.5,295.5,58,2.5,147.0126,114.0126,151.9926,124.0526,111.0126,150.6126,133.5926,145.5326
116.0,296.0,59,1.0,147.203,114.283,152.263,124.283,111.186,150.883,133.763,145.823
116.5,296.5,59,1.5,147.3735,114.4935,152.4335,124.4535,111.4335,151.0535,133.9335,145.9935
117.0,297.0,59,2.0,147.5439,114.6639,152.6039,124.6639,111.6039,151.3078,134.1839,146.1639
117.5,297.5,59,2.5,147.8288,114.8344,152.8888,124.8544,111.7744,151.4944,134.3544,146.3632
118.0,298.0,60,1.0,148.0648,115.044,153.0896,125.0896,111.9592,151.7448,134.5688,146.5848
118.5,298.5,60,1.5,148.2553,115.2953,153.3553,125.2953,112.1953,151.9153,134.8353,146.7753
119.0,299.0,60,2.0,148.4258,115.4774,153.5316,125.4658,112.3716,152.1058,135.0058,146.9458
119.5,299.5,60,2.5,148.6362,115.6762,153.7962,125.6562,112.5562,152.2962,135.1924,147.2762
120.0,300.0,61,1.0,148.8867,115.8601,154.0335,125.8535,112.7667,152.5602,135.3935,147.5067
120.5,300.5,61,1.5,149.0571,116.0571,154.2571,126.0971,112.9371,152.8571,135.6371,147.6971
121.0,301.0,61,2.0,149.2276,116.2276,154.4276,126.2676,113.1076,153.0656,135.8076,147.9676
121.5,301.5,61,2.5,149.496,116.418,154.638,126.498,113.278,153.298,135.978,148.138
122.0,302.0,62,1.0,149.714,116.737,155.0085,126.6885,113.4655,153.4685,136.1825,148.337
122.5,302.5,62,1.5,149.9189,116.9189,155.1789,126.9189,113.7789,153.7389,136.4189,148.5589
123.0,303.0,62,2.0,150.0894,117.0894,155.3494,127.0894,113.9494,153.9094,136.5894,148.7294
123.5,303.5,62,2.5,150.3594,117.2598,155.5198,127.2998,114.1198,154.1798,136.7598,148.8998
124.0,304.0,63,1.0,150.5303,117.4703,155.7503,127.4703,114.2903,154.3703,136.9303,149.1303
124.5,304.5,63,1.5,150.7008,117.6608,155.9208,127.6808,114.4632,154.5808,137.1808,149.3232
125.0,305.0,63,2.0,150.8712,117.8312,156.0912,127.8712,114.6912,154.7912,137.3512,149.5712
125.5,305.5,63,2.5,151.2034,118.0434,156.4034,128.0417,114.8617,155.0417,137.5285,149.7468
126.0,306.0,64,1.0,151.4121,118.2721,156.6042,128.2721,115.0321,155.2521,137.7721,149.9921
126.5,306.5,64,1.5,151.6026,118.5226,156.8626,128.5226,115.3026,155.4826,137.9426,150.2026
127.0,307.0,64,2.0,151.773,118.693,157.033,128.693,115.473,155.653,138.113,150.373
127.5,307.5,64,2.5,152.014,118.8905,157.2835,128.9035,115.6435,155.8435,138.2835,150.6035
128.0,308.0,65,1.0,152.2339,119.1339,157.4678,129.0939,115.8139,156.0539,138.4539,150.7939
128.5,308.5,65,1.5,152.4444,119.3044,157.7444,129.3044,116.0244,156.3644,138.7044,151.0044
129.0,309.0,65,2.0,152.6148,119.4748,157.9148,129.4748,116.1948,156.5348,138.8748,151.1748
129.5,309.5,65,2.5,152.8359,119.6453,158.1306,129.6506,116.3653,156.7306,139.0453,151.3453
130.0,310.0,66,1.0,153.0358,119.8558,158.3316,129.8558,116.5558,156.9358,139.2158,151.5958
130.5,310.5,66,1.5,153.3462,120.0848,158.6862,130.1186,116.7662,157.2062,139.5262,151.8262
131.0,311.0,66,2.0,153.5167,120.2967,158.8567,130.3167,116.9367,157.3767,139.6967,151.9967
131.5,311.5,66,2.5,153.6871,120.4671,159.0271,130.4871,117.1471,157.5471,139.8671,152.1742
132.0,312.0,67,1.0,153.8776,120.6576,159.1976,130.6576,117.3352,157.7776,140.0376,152.3776
132.5,312.5,67,1.5,154.108,120.856,159.488,130.876,117.536,158.008,140.268,152.628
133.0,313.0,67,2.0,154.2785,121.0385,159.6585,131.0585,117.7185,158.1785,140.4385,152.7985
133.5,313.5,67,2.5,154.4578,121.2378,159.8578,131.2289,117.8889,158.4067,140.6178,153.0089
134.0,314.0,68,1.0,154.6594,121.4194,160.0588,131.4194,118.0594,158.6194,140.8394,153.1794
134.5,314.5,68,1.5,154.9898,121.6698,160.3098,131.6698,118.3298,158.8498,141.0298,153.4298
135.0,315.0,68,2.0,155.1606,121.8406,160.4803,131.8403,118.5003,159.0203,141.2003,153.6003
135.5,315.5,68,2.5,155.3708,122.0308,160.6708,132.0108,118.6708,159.1908,141.3708,153.7708
136.0,316.0,69,1.0,155.5412,122.2072,160.9072,132.2072,118.8448,159.4848,141.5472,153.986
136.5,316.5,69,1.5,155.7317,122.4717,161.1717,132.4717,119.0717,159.7117,141.8117,154.2317
137.0,317.0,69,2.0,155.9063,122.6421,161.3442,132.6421,119.2421,159.8863,141.9821,154.4021
137.5,317.5,69,2.5,156.1326,122.8326,161.5326,132.8126,119.4126,160.0926,142.1526,154.5726
138.0,318.0,70,1.0,156.375,123.035,161.786,133.012,119.615,160.292,142.335,154.815
138.5,318.5,70,1.5,156.687,123.427,162.3135,133.3135,119.8535,160.6935,142.6735,155.1735
139.0,319.0,70,2.0,156.8639,123.6039,162.4839,133.4839,120.0239,160.8639,142.8439,155.3439
139.5,319.5,70,2.5,157.0344,123.7744,162.6544,133.6544,120.1944,161.0344,143.0144,155.5144
140.0,320.0,71,1.0,157.2384,123.9448,162.8344,133.844,120.3888,161.2192,143.1992,155.6992
140.5,320.5,71,1.5,157.5153,124.1153,163.0353,134.1106,120.6353,161.5153,143.4353,155.9153
141.0,321.0,71,2.0,157.6858,124.2858,163.2058,134.2858,120.8058,161.6858,143.6058,156.0858
