score_qstamp,qstamp,measure,beat,723382_tstamp,729190_tstamp,723374_tstamp,730989_tstamp,736447_tstamp,723386_tstamp,723404_tstamp,723411_tstamp,723399_tstamp,728531_tstamp,723395_tstamp,736452_tstamp,723378_tstamp,711682_tstamp
1392.0,2077.0,468,1.0,410.0322,344.5322,179.1379,147.0727,336.6354,388.4922,386.2322,350.1122,381.1108,320.4511,352.2566,304.5922,320.9122,332.2544
1393.0,2078.0,468,2.0,410.2703,344.7703,179.1382,147.0744,336.6362,388.7303,386.4703,350.3503,381.1122,320.4525,352.3402,305.0103,321.1503,332.2547
1394.0,2079.0,468,3.0,410.4808,345.2084,179.1386,147.0761,336.637,388.9602,386.7084,350.6084,381.1135,320.4539,352.3441,305.2768,321.3884,332.2551
1395.0,2080.0,469,1.0,410.4876,345.5055,179.1389,147.0778,336.6378,388.9655,386.9465,350.9865,381.1148,320.4554,352.348,305.6465,321.6265,332.2555
1396.0,2081.0,469,2.0,410.4944,345.8246,179.1392,147.0795,336.6386,388.9708,387.1846,351.2246,381.1161,320.4568,352.3519,305.9492,321.8646,332.2559
1397.0,2082.0,469,3.0,410.5427,346.0735,179.1395,147.2427,336.6394,388.9761,387.4227,351.4627,381.1175,320.4582,352.3558,306.2308,322.1027,332.2562
1398.0,2083.0,470,1.0,410.7808,346.3808,179.1398,147.4808,336.7008,389.0408,387.6408,351.7008,381.1188,320.4596,352.3597,306.5448,322.3408,332.2566
1399.0,2084.0,470,2.0,411.0189,346.6389,179.2189,147.5714,336.9389,389.2789,387.8789,352.0189,381.1389,320.6389,352.3999,306.9389,322.5789,332.257
1400.0,2085.0,470,3.0,411.0403,347.094,179.457,147.6228,337.177,389.537,388.117,352.277,381.317,320.877,352.4397,307.237,322.817,332.2573
1401.0,2086.0,471,1.0,411.0452,347.3351,179.6951,147.7613,337.4151,389.7751,388.3551,352.5351,381.5551,321.1151,352.6751,307.4951,323.0551,332.2577
1402.0,2087.0,471,2.0,411.0501,347.5732,179.9332,147.7932,337.6532,390.2132,388.5932,352.9332,381.7932,321.3532,352.9132,307.9332,323.2932,332.2581
1403.0,2088.0,471,3.0,411.0549,347.8313,180.1713,148.0313,337.8913,390.4513,388.8313,353.1713,382.0313,321.5913,353.1513,308.1713,323.5313,332.2585
1404.0,2089.0,472,1.0,411.0598,348.0694,180.3827,148.047,338.1694,391.0894,389.0694,353.4376,382.2694,321.8294,353.3894,308.4294,323.7694,332.2588
1405.0,2090.0,472,2.0,411.1208,348.9404,180.4474,148.0542,338.4074,391.3644,389.3074,353.9058,382.5074,322.0674,353.6274,308.9828,324.0074,332.2592
1406.0,2091.0,472,3.0,411.1276,349.7655,180.6855,148.0808,338.6455,391.711,389.5455,354.3455,382.7455,322.2628,353.8655,309.4855,324.2455,332.2596
1407.0,2092.0,473,1.0,411.1344,350.0288,180.9236,148.088,338.8836,392.2732,389.7836,354.6016,382.9836,322.2777,354.1036,309.7524,324.4836,332.2599
1408.0,2093.0,473,2.0,411.1417,350.4417,181.1617,148.0952,339.1217,394.1217,390.0217,354.9617,383.2217,322.4817,354.198,310.1217,324.7217,332.4617
1409.0,2094.0,473,3.0,411.1517,350.6798,181.3998,148.1699,339.3598,394.3598,390.2598,355.1998,383.2998,322.7198,354.4198,310.3598,324.9598,332.6998
1410.0,2095.0,474,1.0,411.1804,351.1779,181.6379,148.389,339.5979,395.1579,390.4979,355.7358,383.5379,322.9579,354.6579,310.6979,325.7958,332.9179
1412.0,2097.0,474,3.0,411.1899,351.9341,182.1141,148.6461,340.0541,395.6341,390.8541,356.4941,384.0541,323.1941,355.1341,311.4541,326.277,333.227
1412.5,2097.5,474,3.5,411.1923,352.0532,182.2332,148.6495,340.1732,395.7532,390.9732,356.6132,384.1864,323.3132,355.2532,311.5732,326.2887,333.3332
1413.0,2098.0,475,1.0,411.1946,352.2322,182.3322,148.6529,340.2922,395.8922,391.0922,356.8122,384.3122,323.4322,355.3722,311.7288,326.2979,333.4522
1416.0,2101.0,476,1.0,411.2865,353.2665,182.8665,148.9809,340.9865,396.7665,391.8065,357.7665,385.0865,324.1065,356.1465,312.6665,327.0065,334.1465
1418.0,2103.0,476,3.0,411.5045,353.9227,183.3276,148.9973,341.5427,397.4827,392.0552,358.3827,385.3019,324.5014,356.4827,313.4027,327.1427,334.6627
1418.5,2103.5,476,3.5,411.5066,354.0417,183.4013,149.0417,341.6417,397.542,392.1017,358.5519,385.3118,324.6006,356.5831,313.5251,327.2454,334.7427
1419.0,2104.0,477,1.0,411.5086,354.1608,183.4083,149.1208,341.7608,397.5528,392.1752,358.7816,385.3408,324.6808,356.6008,313.6808,327.3208,334.7576
1422.0,2107.0,478,1.0,411.5751,355.1404,183.4438,149.5797,342.4476,398.1551,392.3151,359.6551,386.045,325.2751,357.3751,314.6351,327.9351,335.3951
1423.0,2108.0,478,2.0,411.8132,355.5532,183.6332,149.8132,342.6666,398.5528,392.4433,359.9932,386.2532,325.5132,357.6132,315.0532,328.1732,335.5066
1424.0,2109.0,478,3.0,411.9623,355.7913,183.8638,150.0513,342.748,398.8939,392.5313,360.2313,386.4856,325.5249,357.8513,315.2913,328.4113,335.681
1425.0,2110.0,479,1.0,412.1294,356.0694,183.89,150.2894,342.7694,399.5494,392.7547,360.5294,386.7094,325.53,357.9094,315.5494,328.5347,335.7147
1426.0,2111.0,479,2.0,412.3674,356.4148,183.9211,150.4474,343.0074,399.7874,392.8674,360.7948,386.9474,325.5351,358.1337,315.9274,328.7674,335.8274
1427.0,2112.0,479,3.0,412.6055,356.711,183.9311,150.6855,343.0769,400.0855,392.9855,361.1055,387.1128,325.5455,358.2614,316.2055,328.8855,335.9474
1428.0,2113.0,480,1.0,412.8436,357.0672,183.9518,150.9236,343.2718,400.3636,393.0636,361.3636,387.3016,325.7836,358.3634,316.5072,329.1236,335.9679
1430.0,2115.0,480,3.0,413.2598,357.9198,184.3425,151.085,343.4412,400.8398,393.521,362.5198,387.3528,326.021,358.7398,317.5998,329.4036,335.9819
1430.5,2115.5,480,3.5,413.3789,358.0389,184.3462,151.088,343.4419,400.9589,393.5269,362.6589,387.3789,326.0215,358.8589,317.7189,329.4058,335.9824
1431.0,2116.0,481,1.0,413.4979,358.1579,184.3499,151.0909,343.4426,401.0779,393.5329,362.7779,387.4979,326.0221,358.9779,317.8379,329.408,335.9829
1433.0,2118.0,481,3.0,413.5788,358.6341,184.5012,151.2141,343.4452,401.5541,393.8741,363.2541,387.9741,326.0242,359.4541,318.3141,329.4166,335.9849
1433.5,2118.5,481,3.5,413.6732,358.7532,184.5111,151.3332,343.4459,401.6732,393.9932,363.3932,388.0932,326.0247,359.5732,318.4332,329.4188,335.9854
1434.0,2119.0,482,1.0,413.7922,358.8722,184.5215,151.4522,343.4465,401.7922,394.1001,363.5122,388.2122,326.0253,359.6922,318.5522,329.4722,335.9859
1436.0,2121.0,482,3.0,414.9484,359.7684,184.8495,151.8884,343.4492,402.2684,394.1032,364.0536,388.6742,326.0274,360.1471,319.3484,329.6861,335.988
1436.5,2121.5,482,3.5,415.1274,359.9274,184.922,152.0074,343.4499,402.3874,394.104,364.3474,388.7427,326.028,360.2274,319.4674,329.6896,335.9885
1437.0,2122.0,483,1.0,415.2465,360.0595,184.9305,152.1065,343.4505,402.5065,394.1047,364.4665,388.7546,326.0285,360.3465,319.5865,329.6931,335.989
1440.0,2125.0,484,1.0,415.9808,361.0808,185.3835,152.8608,343.4545,403.2208,394.1094,365.4608,389.0019,326.0317,360.7208,320.6424,329.7321,335.9921
1442.0,2127.0,484,3.0,416.3794,361.617,185.7428,153.0798,343.4572,403.6828,394.1125,366.177,389.117,326.0339,361.197,321.257,329.917,335.9941
1442.5,2127.5,484,3.5,416.496,361.852,185.7613,153.1423,343.4579,403.7023,394.1133,366.296,389.236,326.0344,361.3027,321.456,330.036,335.9946
1443.0,2128.0,485,1.0,416.6151,361.9951,185.7713,153.1593,343.4585,403.7193,394.1141,366.4151,389.3551,326.0349,361.3351,321.5751,330.1551,335.9951
1446.0,2131.0,486,1.0,417.0494,362.9894,186.0418,153.4595,343.5017,404.3294,394.1188,367.4894,389.9694,326.0382,361.6747,322.5494,330.4747,335.9982
1447.0,2132.0,486,2.0,417.2874,363.5674,186.0567,153.479,343.5157,404.5674,394.1268,367.7474,390.2074,326.0392,361.9074,322.9096,330.7074,335.9992
1448.0,2133.0,486,3.0,417.5255,363.8055,186.2328,153.5255,343.6685,404.8002,394.2623,367.9855,390.4455,326.0811,362.1455,323.1855,330.9455,336.0328
1449.0,2134.0,487,1.0,417.7636,364.0436,186.3879,153.7036,343.8607,404.8111,394.3024,368.2236,390.662,326.0915,362.2318,323.4836,331.1518,336.0506
1450.0,2135.0,487,2.0,418.0017,364.4153,186.4219,153.902,343.8675,404.8427,394.3672,368.5617,390.6843,326.1209,362.302,323.7851,331.1812,336.0809
1451.0,2136.0,487,3.0,418.2598,364.7998,186.4327,153.9133,343.8743,404.9466,394.5798,368.8198,390.8466,326.1308,362.3466,324.1798,331.1944,336.0908
1452.0,2137.0,488,1.0,418.5379,365.0579,186.509,154.0179,343.9179,405.1579,394.8179,369.2379,390.929,326.146,362.5579,324.4979,331.3379,336.106
1453.0,2138.0,488,2.0,418.7243,365.476,186.5298,154.236,344.156,405.396,395.056,369.596,391.036,326.356,362.796,325.016,331.516,336.316
1454.0,2139.0,488,3.0,418.7741,365.7141,186.5541,154.2741,344.2541,405.6341,395.2941,369.8341,391.1741,326.4341,362.8828,325.2541,331.5794,336.4141
1455.0,2140.0,489,1.0,418.8922,366.1288,186.601,154.4322,344.3211,405.9766,395.5322,370.0722,391.2122,326.4696,363.0414,325.7054,331.701,336.6522
1456.0,2141.0,489,2.0,418.9903,366.4503,186.6201,154.6103,344.3703,406.2303,395.6103,370.3703,391.4103,326.4903,363.1303,326.0703,331.7303,336.6852
1457.0,2142.0,489,3.0,419.0684,366.6884,186.6234,154.6884,344.4884,406.4684,395.7684,370.6684,391.5484,326.6484,363.2428,326.4484,331.8484,336.7484
1458.0,2143.0,490,1.0,419.3065,366.7785,186.6267,154.7189,344.7265,406.7065,395.9665,370.9065,391.7065,326.7665,363.4465,326.6865,332.0865,336.7789
1460.0,2145.0,490,3.0,419.6736,367.0009,186.6332,154.7283,345.1808,406.9072,396.1659,371.3827,392.1827,326.9427,363.6617,327.4827,332.2524,336.9027
1460.5,2145.5,490,3.5,419.7417,367.0054,186.6348,154.7304,345.1847,406.9103,396.1684,371.5017,392.3017,327.0242,363.6709,327.6017,332.257,337.0022
1461.0,2146.0,491,1.0,419.8608,367.01,186.6364,154.7325,345.1887,406.9134,396.1709,371.6256,392.4208,327.0361,363.6804,327.7208,332.3008,337.0141
1464.0,2149.0,492,1.0,420.5751,367.2351,186.9551,155.0351,345.5751,407.3751,396.4551,372.9812,393.1351,327.7151,364.0351,329.1706,333.0151,337.6751
1466.0,2151.0,492,3.0,420.6913,367.2803,187.0063,155.5113,346.0852,407.8513,396.9313,373.6513,394.2617,328.2113,364.5113,329.8113,333.6765,338.1513
1466.5,2151.5,492,3.5,420.8103,367.2832,187.0081,155.6303,346.426,407.9703,397.1533,373.9103,394.4503,328.3303,364.6215,329.9406,333.9503,338.2703
1467.0,2152.0,493,1.0,420.9294,367.2861,187.0098,155.7494,346.7482,408.0894,397.4894,374.0294,394.5694,328.7388,364.6385,330.1894,334.0694,338.6694
1470.0,2155.0,494,1.0,421.6036,367.4436,187.0436,156.4836,347.5636,408.8036,398.7236,375.0436,395.2836,329.4852,364.9836,331.2836,334.8836,339.3836
1472.0,2157.0,494,3.0,422.0798,367.9198,187.5198,156.9598,348.1798,409.2798,399.1998,375.5398,395.7598,330.0798,365.3655,331.7598,335.3598,339.8598
1472.5,2157.5,494,3.5,422.1989,368.0389,187.6389,157.0789,348.2989,409.3989,399.3189,375.6589,395.8789,330.1989,365.3722,331.8789,335.4789,339.9789
1473.0,2158.0,495,1.0,422.3179,368.0779,187.7579,157.1224,348.4179,409.5179,399.4979,375.7779,395.9979,330.3179,365.3788,331.9979,335.5979,340.0979
1476.0,2161.0,496,1.0,423.0322,368.5722,188.4722,157.2922,349.7244,410.2322,400.6064,377.2986,396.7122,331.121,366.0722,333.5444,336.3122,341.081
1478.0,2163.0,496,3.0,423.5084,368.7433,188.4865,157.7684,351.2084,410.7084,401.4284,378.0084,396.9434,331.7684,366.5484,334.4284,336.4652,341.7684
1478.5,2163.5,496,3.5,423.5675,368.7454,188.4882,157.8874,351.3274,410.8274,401.5474,378.1674,396.9456,331.8874,366.6674,334.5474,336.4671,341.8874
1479.0,2164.0,497,1.0,423.5865,368.7475,188.4898,158.0065,351.4465,410.9465,401.6665,378.3065,396.9478,332.0065,366.7865,334.6665,336.469,342.0065
1482.0,2167.0,498,1.0,424.0808,368.7608,188.4997,158.7208,352.2808,411.6608,403.1832,379.5608,397.0008,332.9808,367.6208,335.9008,336.5008,342.9608
1484.0,2169.0,498,3.0,424.557,368.8162,188.5295,159.017,352.757,412.137,403.717,380.437,397.277,333.657,368.168,336.517,336.5562,343.634
1484.5,2169.5,498,3.5,424.676,368.836,188.5321,159.1018,352.876,412.256,403.836,380.556,397.396,333.776,368.296,336.636,336.5613,343.756
1485.0,2170.0,499,1.0,424.7951,368.9415,188.5347,159.1078,352.9951,412.4959,403.9551,380.6751,397.5076,333.8951,368.4151,336.7551,336.5713,343.8751
1488.0,2173.0,500,1.0,425.5694,369.4494,188.9094,159.3094,354.6494,414.0894,405.1094,381.7588,398.0894,334.9846,369.1294,338.0894,337.1894,344.9894
1490.0,2175.0,500,3.0,426.0455,369.9255,189.3855,159.5448,355.7255,415.4455,405.7455,382.3855,398.5855,335.5455,369.8655,338.7455,337.6655,345.5255
1490.5,2175.5,500,3.5,426.1646,370.0446,189.5046,159.5471,355.8646,415.5646,405.8646,382.5246,398.7046,335.6646,370.1246,338.8846,337.7846,345.6446
1491.0,2176.0,501,1.0,426.2836,370.1636,189.6236,159.5495,356.3236,416.2344,406.0976,382.6652,399.6036,336.1236,370.7216,339.2016,338.0836,346.2036
1494.0,2179.0,502,1.0,426.9979,370.4379,190.3379,159.7379,357.1779,418.0222,407.4579,384.1579,400.3179,336.8779,371.6379,340.1779,338.7979,346.9979
1496.0,2181.0,502,3.0,427.3234,370.4451,190.8141,159.7768,359.1125,418.8141,409.2882,384.9141,402.0741,337.5741,372.3141,341.2741,339.9541,347.5341
1496.5,2181.5,502,3.5,427.3261,370.4464,190.9332,159.8022,359.5252,419.9132,409.4132,385.3932,402.2328,337.6932,372.4332,341.6132,340.0732,347.6532
1497.0,2182.0,503,1.0,427.3287,370.4477,191.0522,159.8322,359.841,420.3986,409.7396,385.5766,402.4522,337.8122,372.5522,341.7322,340.2522,347.7722
1500.0,2185.0,504,1.0,427.4824,370.4553,191.5027,160.1026,361.5665,421.7665,410.5865,386.5265,403.9465,338.8265,373.8665,342.6865,341.1865,348.8465
1503.0,2188.0,505,1.0,427.601,370.4602,191.6603,160.3403,362.021,422.321,411.041,387.141,404.661,339.301,374.461,343.381,341.641,349.301
1504.0,2189.0,505,2.0,427.7526,370.4615,191.6628,160.3422,362.1726,422.6526,411.2726,387.2926,404.8326,339.4652,374.6126,343.5326,341.7575,349.4526
1505.0,2190.0,505,3.0,427.8441,370.4628,191.6653,160.3441,362.3441,422.8041,411.4241,387.4841,405.0041,339.6641,374.7641,343.6841,341.9041,349.6841
1506.0,2191.0,506,1.0,427.9956,370.4641,191.6678,160.3459,362.6828,422.9556,411.5756,387.6356,405.3204,339.8156,374.9756,343.8356,342.0556,349.8356
1507.0,2192.0,506,2.0,428.1471,370.4655,191.6703,160.3478,362.9071,423.1071,411.7871,387.8671,405.7271,340.0071,375.3671,343.9871,342.2071,350.0271
1508.0,2193.0,506,3.0,428.2986,370.4668,191.6728,160.3497,363.0958,423.2586,411.9386,388.0186,405.8786,340.1586,375.5186,344.1386,342.3586,350.273
1509.0,2194.0,507,1.0,428.4501,370.4681,191.6752,160.3516,363.2501,423.4202,412.0901,388.1901,406.0301,340.6501,375.7103,344.5103,342.6608,350.4802
1510.0,2195.0,507,2.0,428.6016,370.4694,191.6777,160.3535,363.4416,423.5816,412.2416,388.3416,406.2016,340.8016,375.8816,344.6816,342.8816,350.6816
1511.0,2196.0,507,3.0,428.7532,370.4707,191.6932,160.3554,363.5932,423.7332,412.3932,388.5064,406.3732,340.9796,376.0332,344.8332,343.0596,350.952
1512.0,2197.0,508,1.0,428.9047,370.472,191.8447,160.3573,363.7447,423.8847,412.5447,388.6694,406.5294,341.1694,376.2047,344.9847,343.2247,351.1647
1513.0,2198.0,508,2.0,429.0562,370.4734,191.9962,160.3592,363.8962,424.0362,412.6962,388.8562,406.6962,341.3362,376.3562,345.1362,343.3762,351.3162
1514.0,2199.0,508,3.0,429.2077,370.4747,192.1477,160.4477,364.0677,424.1877,412.8477,389.0077,406.8877,341.4877,376.5077,345.2877,343.5277,351.4877
1515.0,2200.0,509,1.0,429.3592,370.476,192.2992,160.5992,364.2192,424.3196,412.9992,389.1592,407.0592,341.6392,376.6592,345.4392,343.6792,351.6392
1516.0,2201.0,509,2.0,429.5107,370.4773,192.4507,160.7415,364.3707,424.4707,413.1507,389.3107,407.2107,341.7907,376.8107,345.5907,343.8307,351.8107
1517.0,2202.0,509,3.0,429.6623,370.4786,192.6023,160.7823,364.5423,424.6223,413.3023,389.4623,407.4423,341.9423,376.9823,345.7423,343.9823,351.9623
1518.0,2203.0,510,1.0,429.8138,370.4799,192.7538,160.9338,364.7276,424.7738,413.4538,389.6138,407.5938,342.0938,377.1338,345.8938,344.1338,352.1138
1519.0,2204.0,510,2.0,429.9653,370.4816,192.9053,160.9817,364.9253,424.9253,413.6053,389.7853,407.8453,342.3053,377.3453,346.0453,344.2853,352.2853
1520.0,2205.0,510,3.0,430.1168,370.4833,193.0071,160.9841,365.0768,425.0768,413.8368,389.9368,407.9968,342.4768,377.4968,346.1968,344.4368,352.4968
1521.0,2206.0,511,1.0,430.2683,370.485,193.0411,160.9866,365.2283,425.2283,413.9883,390.0883,408.1483,342.6283,377.6483,346.3442,344.5883,352.6483
1522.0,2207.0,511,2.0,430.4198,370.4867,193.0472,160.989,365.3798,425.3798,414.1398,390.2398,408.2998,342.7798,377.7998,346.4798,344.7398,352.7998
1523.0,2208.0,511,3.0,430.5113,370.4883,193.0533,160.9915,365.5513,425.5113,414.2913,390.4113,408.5113,342.9313,377.9513,346.6313,344.9113,352.9513
1524.0,2209.0,512,1.0,430.6629,370.49,193.0593,160.9939,365.7229,425.6629,414.4429,390.5629,408.7029,343.0858,378.1029,346.7829,345.0629,353.1029
1525.0,2210.0,512,2.0,430.8144,370.4917,193.1944,160.9964,365.8744,425.8144,414.5944,390.7144,408.8544,343.2544,378.2544,346.9344,345.1972,353.2744
1526.0,2211.0,512,3.0,430.9659,370.4934,193.3459,160.9988,366.0259,425.9459,414.7459,390.8718,409.0318,343.4059,378.4059,347.0859,345.3459,353.4259
1527.0,2212.0,513,1.0,431.1174,370.4951,193.3772,161.0774,366.1774,426.0774,414.8974,391.0374,409.2174,343.5574,378.5574,347.2374,345.4974,353.5774
1528.0,2213.0,513,2.0,431.2689,370.4968,193.4889,161.2144,366.3489,426.2089,415.0489,391.1889,409.3778,343.7089,378.7089,347.3889,345.6489,353.7289
1529.0,2214.0,513,3.0,431.4204,370.4984,193.6404,161.3604,366.5004,426.3604,415.2004,391.3404,409.5408,343.8604,378.8604,347.5404,345.8004,353.8804
1530.0,2215.0,514,1.0,431.5319,370.5119,193.7919,161.5119,366.6876,426.5119,415.3638,391.5157,409.7438,344.0119,379.0119,347.6919,345.9319,354.0319
1531.0,2216.0,514,2.0,431.6835,370.6635,193.9435,161.6635,366.8635,426.6835,415.5235,391.6835,409.967,344.187,379.2235,347.8435,346.1035,354.2435
1532.0,2217.0,514,3.0,431.835,370.815,194.095,161.7247,367.015,426.835,415.675,391.835,410.135,344.355,379.375,347.995,346.255,354.395
1533.0,2218.0,515,1.0,431.9865,370.9665,194.2465,161.7342,367.1665,427.0065,415.833,391.9865,410.3465,344.5065,379.5265,348.1465,346.4065,354.5465
1534.0,2219.0,515,2.0,432.138,371.118,194.398,161.798,367.358,427.158,415.998,392.138,410.498,344.649,379.678,348.298,346.558,354.698
1535.0,2220.0,515,3.0,432.2895,371.2695,194.4895,161.9495,367.5095,427.3095,416.1495,392.2895,410.6495,344.7895,379.8295,348.4495,346.7095,354.8295
1536.0,2221.0,516,1.0,432.441,371.3562,194.621,162.101,367.663,427.461,416.301,392.442,410.801,344.941,379.981,348.581,346.841,354.981
1538.0,2223.0,516,3.0,432.7441,371.4441,194.9241,162.4041,368.0041,427.7641,416.6041,392.8241,411.1841,345.2841,380.3641,348.8841,347.1641,355.3082
1539.0,2224.0,517,1.0,432.8956,371.5222,195.0189,162.5556,368.1556,427.8785,416.7556,392.9756,411.3824,345.4356,380.5156,349.0356,347.3156,355.4756
1540.0,2225.0,517,2.0,433.0471,371.5439,195.1536,162.6153,368.3271,428.0236,416.9071,393.1471,411.5471,345.5871,380.6871,349.1871,347.4671,355.6271
1541.0,2226.0,517,3.0,433.1986,371.5986,195.2986,162.7386,368.4786,428.1586,417.0586,393.2986,411.6986,345.7386,380.8386,349.3386,347.6186,355.7786
1542.0,2227.0,518,1.0,433.3501,371.7501,195.4301,162.8901,368.6301,428.3101,417.2101,393.4501,411.8501,345.8901,380.9901,349.4701,347.7501,355.9301
1544.0,2229.0,518,3.0,433.6532,371.8932,195.5992,163.1932,368.9732,428.6332,417.5732,393.8132,412.2732,346.2332,381.3732,349.7932,348.0532,356.2732
1545.0,2230.0,519,1.0,433.8047,372.0447,195.6007,163.3447,369.1294,428.7894,417.7247,393.9741,412.4341,346.3894,381.5247,349.9447,348.2094,356.4247
1547.0,2232.0,519,3.0,433.8877,372.3477,195.602,163.6477,369.4877,429.1077,418.0477,394.3277,412.8077,346.7677,381.8677,350.2677,348.5277,356.7877
1548.0,2233.0,520,1.0,434.0212,372.4792,195.6027,163.7992,369.6192,429.2592,418.1992,394.4792,412.9792,346.8992,382.0192,350.4192,348.6792,356.9392
1550.0,2235.0,520,3.0,434.0423,372.7428,195.6041,163.8388,369.9469,429.5623,418.5423,394.8223,413.3846,347.3023,382.4023,350.7223,349.0023,357.3223
1551.0,2236.0,521,1.0,434.1807,372.7669,195.6048,163.9738,370.1476,429.7138,418.6938,394.9738,413.5538,347.4538,382.5676,350.8738,349.1538,357.4738
1552.0,2237.0,521,2.0,434.1879,372.7925,195.6055,164.1253,370.3253,429.8853,418.8653,395.2453,413.7706,347.6053,382.8306,351.0253,349.3053,357.6253
1553.0,2238.0,521,3.0,434.1951,372.8768,195.6061,164.2768,370.4768,430.0368,419.0168,395.3968,413.9368,347.7568,382.9968,351.1768,349.4568,357.7768
1554.0,2239.0,522,1.0,434.2483,373.0141,195.6068,164.4283,370.6283,430.1883,419.1683,395.5483,414.0966,347.8883,383.1483,351.3283,349.6083,357.9283
1555.0,2240.0,522,2.0,434.4198,373.1466,195.6075,164.5699,370.7798,430.3398,419.3598,395.7198,414.2998,348.0398,383.2998,351.4998,349.7598,358.0798
1556.0,2241.0,522,3.0,434.5713,373.2713,195.6082,164.6186,370.9313,430.4913,419.5113,395.8713,414.4513,348.2113,383.4513,351.6513,349.9113,358.2513
1557.0,2242.0,523,1.0,434.7229,373.4229,195.6089,164.7629,371.0829,430.6429,419.6629,396.0229,414.6458,348.3829,383.6058,351.8029,350.0629,358.4229
1558.0,2243.0,523,2.0,434.8744,373.5744,195.6096,164.9144,371.2744,430.7944,419.8144,396.2144,414.8144,348.5544,383.8144,351.9544,350.2144,358.5944
1559.0,2244.0,523,3.0,434.971,373.7259,195.6103,165.0659,371.4259,430.9459,419.9459,396.3659,414.9659,348.7059,383.9659,352.1059,350.3659,358.7459
1560.0,2245.0,524,1.0,435.0774,373.8774,195.6109,165.1196,371.5774,431.0774,420.0974,396.5174,415.1174,348.8574,384.1174,352.2574,350.5174,358.8974
1561.0,2246.0,524,2.0,435.2289,374.0289,195.6116,165.2689,371.7289,431.2289,420.2489,396.7089,415.3289,349.0089,384.3489,352.4089,350.6689,359.0489
1562.0,2247.0,524,3.0,435.3604,374.1804,195.6123,165.4204,371.8804,431.3804,420.4004,396.8804,415.4816,349.1608,384.5004,352.5604,350.8204,359.2004
1563.0,2248.0,525,1.0,435.5119,374.3207,195.613,165.5719,372.0319,431.5319,420.5519,397.0438,415.6919,349.3438,384.6519,352.7119,350.9719,359.3638
1564.0,2249.0,525,2.0,435.6635,374.3291,195.6137,165.7235,372.2235,431.6835,420.7235,397.2435,415.8835,349.5435,384.8435,352.8635,351.1235,359.5235
1565.0,2250.0,525,3.0,435.815,374.3375,195.6144,165.8619,372.375,431.835,420.875,397.395,416.035,349.695,384.995,353.015,351.275,359.675
1566.0,2251.0,526,1.0,435.9465,374.4333,195.6151,165.8865,372.5265,431.9865,421.0265,397.5465,416.1865,349.8465,385.1465,353.1665,351.4265,359.8265
1567.0,2252.0,526,2.0,436.098,374.578,195.6157,166.184,372.678,432.118,421.158,397.716,416.358,349.998,385.298,353.298,351.578,359.978
1568.0,2253.0,526,3.0,436.2495,374.7295,195.6164,166.3495,372.8495,432.2695,421.3095,397.8695,416.5695,350.1495,385.4495,353.4295,351.7295,360.1495
1569.0,2254.0,527,1.0,436.281,374.881,195.6171,166.501,373.001,432.401,421.441,398.021,416.741,350.301,385.601,353.561,351.861,360.301
1570.0,2255.0,527,2.0,436.4126,374.9844,195.6178,166.6526,373.1526,432.5526,421.5926,398.1726,416.8926,350.4126,385.7652,353.7126,352.0126,360.4526
1571.0,2256.0,527,3.0,436.5128,374.997,195.6185,166.8041,373.3041,432.7041,421.7441,398.3482,417.0441,350.5641,386.0041,353.8641,352.1641,360.6041
1572.0,2257.0,528,1.0,436.5751,375.0144,195.6192,166.9556,373.4556,432.8556,421.8956,398.5156,417.3756,350.7156,386.1556,354.0156,352.3556,360.7556
1574.0,2259.0,528,3.0,436.686,375.2586,195.7018,167.1986,373.7786,433.1586,422.1986,398.8186,417.7386,351.0386,386.4586,354.3186,352.6986,361.0786
1575.0,2260.0,529,1.0,436.6926,375.3701,195.7086,167.3501,373.9301,433.3701,422.4301,398.9701,417.8901,351.1901,386.6101,354.4501,352.8501,361.2301
1576.0,2261.0,529,2.0,436.6992,375.5216,195.7155,167.5016,374.0816,433.5216,422.5816,399.1216,418.0416,351.3632,386.7616,354.6016,353.0016,361.4016
1577.0,2262.0,529,3.0,436.8332,375.6732,195.7415,167.6532,374.2532,433.6732,422.7332,399.3132,418.1932,351.5332,386.9864,354.7532,353.1532,361.5732
1578.0,2263.0,530,1.0,436.9847,375.8247,195.7484,167.8047,374.4047,433.8247,422.8847,399.5447,418.3447,351.6847,387.1847,354.9047,353.3047,361.7247
1579.0,2264.0,530,2.0,437.0562,375.8595,195.7553,167.9562,374.5562,433.9762,423.0362,399.6962,418.4962,351.8362,387.3362,355.0362,353.4562,361.8762
1580.0,2265.0,530,3.0,437.2077,375.9219,195.7813,168.0277,374.7077,434.1277,423.1877,399.8677,418.6677,351.9877,387.4877,355.1877,353.6077,362.0277
1581.0,2266.0,531,1.0,437.3592,376.0192,195.7881,168.0992,374.8792,434.2792,423.3392,400.0192,418.9184,352.1392,387.6392,355.3392,353.7392,362.1792
1582.0,2267.0,531,2.0,437.5107,376.0367,195.795,168.1137,375.1107,434.4907,423.4907,400.1907,419.0907,352.3507,387.9014,355.4907,353.8907,362.3707
1583.0,2268.0,531,3.0,437.6623,376.1125,195.821,168.2023,375.2623,434.6423,423.6623,400.3623,419.2623,352.4823,388.0623,355.6423,354.0423,362.5223
