qstamp,tstamp,measure,beat,Flute 1,Flute 2,Oboe 1,Oboe 2,A Clarinet 1,A Clarinet 2,Bassoon 1,Bassoon 2,D Horn 1,D Horn 2,D Trumpet 1,D Trumpet 2,Timpani,Violin 1,Violin 2,Viola,Violoncello,Contrabass
770.0,116.6667,111,2.0,r,r,G5,C5,r,r,E4,B-3,r,r,r,r,r,r,r,r,r,r
771.0,116.8182,111,3.0,r,r,F5,C5,r,r,C4,A3,r,r,r,r,r,r,r,r,r,r
772.0,116.9697,112,1.0,r,r,B-5,E5,r,r,C4,G3,r,r,r,r,r,r,r,r,r,r
774.0,117.2727,112,3.0,r,r,A5,F5,r,r,C4,F3,r,r,r,r,r,r,r,r,r,r
775.0,117.4242,113,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,G4,E4,C4,B-3,B-2
776.0,117.5758,113,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,G4,E4,C4,B-3,B-2
777.0,117.7273,113,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,F4,F4,C4,A3,A2
778.0,117.8788,114,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,B-4,E4,C4,G3,G2
780.0,118.1818,114,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,A4,F4,C4,F3,F2
781.0,118.3333,115,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,D5,F4,B-3,B-3,B-2
783.0,118.6364,115,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,C5,F4,F4,A3,A2
784.0,118.7879,116,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,F5,B4,F3,D4,D3
786.0,119.0909,116,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,E5,C5,C4,C4,C3
787.0,119.2424,117,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,A5,C5,C4,F4,F3
789.0,119.5455,117,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,G5,C5,G4,E4,E3
790.0,119.697,118,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,B5,F5,G4,D4,D3
792.0,120.0,118,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,C6,E5,G4,C4,C3
793.0,120.1515,119,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,B5,F4,D4,G3,G2
794.0,120.303,119,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,B5,F4,D4,G4,G3
795.0,120.4545,119,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,B5,G4,F4,G4,G3
796.0,120.6061,120,1.0,C6,G5,E5,C5,G4,E4,E4,C4,r,r,r,r,r,C6,E4,C4,C4,C3
797.0,120.7576,120,2.0,C6,G5,E5,C5,G4,E4,E4,C4,r,r,r,r,r,G5,E4,C4,r,r
798.0,120.9091,120,3.0,C6,G5,E5,C5,G4,E4,E4,C4,r,r,r,r,r,E5,G4,E4,r,r
799.0,121.0606,121,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,F5,D4,B3,G3,G2
800.0,121.2121,121,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,F5,D4,B3,G4,G3
801.0,121.3636,121,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,F5,G4,D4,G4,G3
802.0,121.5152,122,1.0,C6,G5,E5,C5,G4,E4,E4,C4,r,r,r,r,r,E5,E4,C4,C4,C3
803.0,121.6667,122,2.0,C6,G5,E5,C5,G4,E4,E4,C4,r,r,r,r,r,G5,E4,C4,r,r
804.0,121.8182,122,3.0,C6,G5,E5,C5,G4,E4,E4,C4,r,r,r,r,r,C6,G4,E4,r,r
805.0,121.9697,123,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,B5,F4,D4,G3,G2
806.0,122.1212,123,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,B5,F4,D4,G4,G3
807.0,122.2727,123,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,B5,G4,F4,G4,G3
808.0,122.4242,124,1.0,C6,G5,E5,C5,G4,E4,E4,C4,r,r,r,r,r,C6,E4,C4,C4,C3
809.0,122.5758,124,2.0,C6,G5,E5,C5,G4,E4,E4,C4,r,r,r,r,r,G5,G4,E4,r,r
810.0,122.7273,124,3.0,C6,G5,E5,C5,G4,E4,E4,C4,r,r,r,r,r,E5,G4,E4,r,r
811.0,122.8788,125,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,B5,F4,D4,G3,G2
812.0,123.0303,125,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,B5,F4,D4,G4,G3
813.0,123.1818,125,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,B5,G4,F4,G4,G3
814.0,123.3333,126,1.0,C6,G5,E5,C5,G4,E4,E4,C4,r,r,r,r,r,C6,E4,C4,C4,C3
815.0,123.4848,126,2.0,C6,G5,E5,C5,G4,E4,E4,C4,r,r,r,r,r,G5,E4,C4,r,r
816.0,123.6364,126,3.0,C6,G5,E5,C5,G4,E4,E4,C4,r,r,r,r,r,E5,G4,E4,r,r
817.0,123.7879,127,1.0,E6,r,E5,r,r,r,E4,r,r,r,r,r,r,E5,G4,B-3,C3,C2
818.0,123.9394,127,2.0,E6,G5,E5,G4,r,r,E4,B-3,r,r,r,r,r,E5,G4,B-3,C4,C3
819.0,124.0909,127,3.0,E6,G5,E5,G4,r,r,E4,B-3,r,r,r,r,r,E5,G4,B-3,C4,C3
820.0,124.2424,128,1.0,F6,A5,F5,A4,F5,A4,F4,A3,F4,F4,A4,A3,F3,F5,F4,A3,F2,F1
821.0,124.3939,128,2.0,C6,A5,C5,A4,F5,A4,C4,A3,F4,F4,A4,A3,F3,C5,A4,C4,F3,F2
822.0,124.5455,128,3.0,A5,F5,A4,F4,F5,A4,A3,F3,F4,F4,A4,A3,F3,A4,F4,A3,F3,F2
823.0,124.697,129,1.0,B-5,r,B-4,r,r,r,B-3,r,r,r,r,r,r,B-4,G4,B-3,C3,C2
824.0,124.8485,129,2.0,B-5,E5,B-4,E4,r,r,B-3,C3,r,r,r,r,r,B-4,G4,B-3,C4,C3
825.0,125.0,129,3.0,B-5,E5,B-4,E4,r,r,B-3,C3,r,r,r,r,r,B-4,G4,B-3,C4,C3
826.0,125.1515,130,1.0,A5,F5,A4,F4,F5,A4,A3,F3,F4,F4,A4,A3,F3,A4,F4,A3,F2,F1
827.0,125.303,130,2.0,C6,A5,C5,A4,F5,A4,C4,A3,F4,F4,A4,A3,F3,C5,A4,C4,F3,F2
828.0,125.4545,130,3.0,F6,A5,F5,A4,F5,A4,F4,F3,F4,F4,A4,A3,F3,F5,F4,A3,F3,F2
829.0,125.6061,131,1.0,E6,r,E5,r,r,r,E4,r,r,r,r,r,r,E5,G4,B-3,C3,C2
830.0,125.7576,131,2.0,E6,G5,E5,G4,r,r,E4,B-3,r,r,r,r,r,E5,G4,B-3,C4,C3
831.0,125.9091,131,3.0,E6,G5,E5,G4,r,r,E4,B-3,r,r,r,r,r,E5,G4,B-3,C4,C3
832.0,126.0606,132,1.0,F6,A5,F5,A4,F5,A4,F4,A3,F4,F4,A4,A3,F3,F5,F4,A3,F2,F1
833.0,126.2121,132,2.0,C6,A5,C5,A4,F5,A4,C4,A3,F4,F4,A4,A3,F3,C5,A4,C4,F3,F2
834.0,126.3636,132,3.0,A5,F5,A4,F4,F5,A4,A3,F3,F4,F4,A4,A3,F3,A4,F4,A3,F3,F2
835.0,126.5152,133,1.0,E6,r,E5,r,r,r,E4,r,r,r,r,r,r,E5,G4,B-3,C3,C2
836.0,126.6667,133,2.0,E6,G5,E5,G4,r,r,E4,G3,r,r,r,r,r,E5,G4,B-3,C4,C3
837.0,126.8182,133,3.0,E6,G5,E5,G4,r,r,E4,G3,r,r,r,r,r,E5,G4,B-3,C4,C3
838.0,126.9697,134,1.0,F6,A5,F5,A4,F5,A4,F4,A3,F4,F4,A4,A3,F3,F5,F4,A3,F2,F1
839.0,127.1212,134,2.0,C6,A5,C5,A4,F5,A4,C4,A3,F4,F4,A4,A3,F3,C5,A4,C4,F3,F2
840.0,127.2727,134,3.0,A5,F5,A4,F4,F5,A4,A3,F3,F4,F4,A4,A3,F3,A4,F4,A3,F3,F2
841.0,127.4242,135,1.0,E6,r,E5,r,r,r,E4,r,r,r,r,r,r,E5,G4,B-3,C3,C2
842.0,127.5758,135,2.0,E6,G5,E5,G4,r,r,E4,B-3,r,r,r,r,r,E5,G4,B-3,C4,C3
843.0,127.7273,135,3.0,E6,G5,E5,G4,r,r,E4,B-3,r,r,r,r,r,E5,G4,B-3,C4,C3
844.0,127.8788,136,1.0,F6,A5,F5,A4,F5,A4,F4,A3,F4,F4,A4,A3,F3,F5,F4,A3,F3,F2
845.0,128.0303,136,2.0,C6,C6,C6,C5,F5,A4,C4,C4,F4,F4,A4,A3,F3,C5,C5,C5,C4,C3
846.0,128.1818,136,3.0,A5,A5,A5,A4,F5,A4,A3,A3,F4,F4,A4,A3,F3,A4,A4,A4,A3,A2
847.0,128.3333,137,1.0,F5,F5,F5,F5,F5,A4,F3,F3,F4,F4,A4,A3,F3,F4,F4,F4,F3,F2
848.0,128.4848,137,2.0,C5,C5,C5,C5,F5,A4,C4,C4,F4,F4,A4,A3,F3,C4,C4,C4,C4,C3
849.0,128.6364,137,3.0,A4,A4,A4,A4,F5,A4,A3,A3,F4,F4,A4,A3,F3,A3,A3,A3,A3,A2
850.0,128.7879,138,1.0,F5,F5,F5,A4,F5,A4,F3,F3,F4,F4,A4,A3,F3,F4,F4,F3,F3,F2
851.0,128.9394,138,2.0,r,r,r,r,r,r,C3,C3,r,r,r,r,r,r,r,r,C3,C2
852.0,129.0909,138,3.0,r,r,r,r,r,r,F2,F2,r,r,r,r,F3,r,r,r,F2,F1
853.0,129.2424,139,1.0,r,r,r,r,r,r,A2,A2,r,r,r,r,F3,r,r,r,A2,A1
854.0,129.3939,139,2.0,r,r,r,r,r,r,F2,F2,r,r,r,r,r,r,r,r,F2,F1
855.0,129.5455,139,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F3,r,r
856.0,129.697,140,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,A3,r,r
857.0,129.8485,140,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F3,r,r
858.0,130.0,140,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F4,r,r,r
859.0,130.1515,141,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,A4,r,r,r
860.0,130.303,141,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F4,r,r,r
861.0,130.4545,141,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,F5,F4,r,r,r
862.0,130.6061,142,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,A5,A4,r,r,r
863.0,130.7576,142,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,F5,F4,r,r,r
864.0,130.9091,142,3.0,F6,F5,F5,F4,F5,F4,F3,F2,A3,A3,A4,A4,F3,F5,F4,F3,F2,F1
865.0,131.0606,143,1.0,A6,A5,A5,A4,A5,A4,A3,A2,A3,A3,A4,A4,A2,A5,A4,A3,A2,A1
866.0,131.2121,143,2.0,F6,F5,F5,F4,r,r,F3,F2,r,r,r,r,r,F5,F4,F3,F2,F1
867.0,131.3636,143,3.0,F6,F5,F5,F4,r,r,F3,F2,A3,A3,A4,A4,F3,F5,F4,F3,F2,F1
868.0,131.5152,144,1.0,A6,A5,A5,A4,A5,A4,A3,A2,A3,A3,A4,A4,A2,A5,A4,A3,A2,A1
869.0,131.6667,144,2.0,F6,F5,F5,F4,r,r,F3,F2,r,r,r,r,r,F5,F4,F3,F2,F1
870.0,131.8182,144,3.0,F6,F5,F5,F4,r,r,F3,F2,A3,A3,A4,A4,F3,F5,F4,F3,F2,F1
871.0,131.9697,145,1.0,A6,A5,A5,A4,A5,A4,A3,A2,A3,A3,A4,A4,A2,A5,A4,A3,A2,A1
872.0,132.1212,145,2.0,F6,F5,F5,F4,r,r,F3,F2,r,r,r,r,r,F5,F4,F3,F2,F1
873.0,132.2727,145,3.0,F6,F5,F5,F4,r,r,F3,F2,A3,A3,A4,A4,F3,F5,F4,F3,F2,F1
874.0,132.4242,146,1.0,A6,A5,A5,A4,A5,A4,A3,A2,A3,A3,A4,A4,A2,A5,A4,A3,A2,A1
875.0,132.5758,146,2.0,F6,F5,F5,F4,r,r,F3,F2,r,r,r,r,r,F5,F4,F3,F2,F1
876.0,132.7273,146,3.0,F6,F5,F5,F4,r,r,F3,F2,A3,A3,A4,A4,F3,F5,F4,F3,F2,F1
877.0,132.8788,151,1.0,A6,A5,A5,A4,A5,A4,A3,A2,A3,A3,A4,A4,A2,A5,A5,A3,A2,A1
880.0,133.3333,152,1.0,A6,A5,A5,A4,r,r,A3,A2,r,r,r,r,r,A5,A5,A3,A2,A1
883.0,133.7879,153,1.0,A6,A5,A5,A4,r,r,A3,A2,r,r,r,r,r,A5,A5,A3,A2,A1
886.0,134.2424,154,1.0,A6,A5,A5,A4,r,r,A3,A2,r,r,r,r,r,A5,A5,A3,A2,A1
889.0,134.697,155,1.0,D6,D5,D5,D4,D5,F#4,A3,D3,D4,F#3,r,r,r,A5,A4,D3,D3,D2
891.0,135.1732,155,3.0,r,r,r,r,D5,F#4,A3,D3,D4,F#3,r,r,r,A5,A4,r,r,r
891.5,135.2922,155,3.5,r,r,r,r,C#5,E4,A3,A2,E4,A3,r,r,r,A5,A4,r,r,r
892.0,135.4113,156,1.0,r,r,r,r,D5,F#4,A3,D3,D4,F#3,r,r,r,A5,A4,r,r,r
895.0,136.1255,157,1.0,r,r,r,r,D5,F#4,A3,D3,D4,F#3,r,r,r,A5,A4,r,r,r
897.0,136.6017,157,3.0,r,r,r,r,D5,F#4,A3,D3,D4,F#3,r,r,r,A5,A4,r,r,r
897.5,136.7208,157,3.5,r,r,r,r,C#5,E4,A3,A2,E4,A3,r,r,r,A5,A4,r,r,r
898.0,136.8398,158,1.0,r,r,r,r,D5,F#4,A3,D3,D4,F#3,r,r,r,A5,A4,r,r,r
901.0,137.5541,159,1.0,r,r,r,r,D5,F#4,A3,D3,D4,F#3,r,r,r,A5,A4,r,r,r
903.0,138.0303,159,3.0,r,r,r,r,E5,G4,A3,C#3,E4,A3,r,r,r,A5,A4,r,r,r
904.0,138.2684,160,1.0,r,r,r,r,F#5,D5,A3,D3,F#4,D4,r,r,r,A5,A4,r,r,r
905.0,138.5065,160,2.0,r,r,r,r,G5,E5,A3,C#3,G4,E4,r,r,r,A5,A4,r,r,r
906.0,138.7446,160,3.0,r,r,r,r,F#5,D5,A3,D3,F#4,D4,r,r,r,A5,A4,r,r,r
907.0,138.9827,161,1.0,r,r,r,r,E5,C#5,A3,A2,E4,A3,r,r,r,A5,A4,r,r,r
909.0,139.4589,161,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,A5,A4,r,r,r
909.5,139.5779,161,3.5,r,r,r,r,r,r,r,r,r,r,r,r,r,G#5,G#4,r,r,r
910.0,139.697,162,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,A5,A4,r,r,r
912.0,140.1732,162,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,A5,A4,r,r,r
912.5,140.2922,162,3.5,r,r,r,r,r,r,r,r,r,r,r,r,r,G#5,G#4,r,r,r
913.0,140.4113,163,1.0,r,r,r,r,E5,C#5,A3,A2,E4,A3,r,r,r,A5,A4,r,r,r
915.0,140.8874,163,3.0,r,r,r,r,E5,C#5,A3,A2,E4,A3,r,r,r,A5,A4,r,r,r
915.5,141.0065,163,3.5,r,r,r,r,E-5,C5,A3,A2,F#4,A3,r,r,r,A5,A4,r,r,r
916.0,141.1255,164,1.0,r,r,r,r,E5,C#5,A3,A2,E4,A3,r,r,r,A5,A4,r,r,r
919.0,141.8398,165,1.0,r,r,r,r,E5,C#5,A3,A2,E4,A3,r,r,r,A5,A4,r,r,r
921.0,142.316,165,3.0,r,r,r,r,E5,C#5,A3,A2,E4,A3,r,r,r,A5,A4,r,r,r
921.5,142.4351,165,3.5,r,r,r,r,E-5,C5,A3,A2,F#4,A3,r,r,r,A5,A4,r,r,r
922.0,142.5541,166,1.0,r,r,r,r,E5,C#5,A3,A2,E4,A3,r,r,r,A5,A4,r,r,r
925.0,143.2684,167,1.0,r,r,r,r,E5,C#5,A3,A2,E4,A3,r,r,r,A5,A4,r,r,r
926.0,143.5065,167,2.0,r,r,r,r,E5,C#5,G3,A2,E4,A3,r,r,r,A5,A4,r,r,r
927.0,143.7446,167,3.0,r,r,r,r,F#5,D5,F#3,D3,F#4,D4,r,r,r,A5,A4,r,r,r
928.0,143.9827,168,1.0,r,r,r,r,A5,F#5,F#3,D3,A4,F#4,r,r,r,A5,A4,r,r,r
929.0,144.2208,168,2.0,r,r,r,r,G5,E5,E3,A2,G4,E4,r,r,r,A5,A4,r,r,r
930.0,144.4589,168,3.0,r,r,r,r,E5,G4,E3,A2,E4,A3,r,r,r,A5,A4,r,r,r
931.0,144.697,169,1.0,r,r,r,r,D5,F#4,F#3,D3,D4,F#3,r,r,r,A5,A4,r,r,r
933.0,145.1732,169,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,F#5,F#4,r,r,r
934.0,145.4113,170,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,A5,A4,r,r,r
935.0,145.6494,170,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,G5,G4,r,r,r
936.0,145.8874,170,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,E5,E4,r,r,r
936.5,146.0065,170,3.5,r,r,r,r,r,r,r,r,r,r,r,r,r,A5,A4,r,r,r
937.0,146.1255,171,1.0,r,r,D5,F#4,F#4,D4,A3,D3,D4,F#3,r,r,r,A5,A4,r,r,r
939.0,146.6017,171,3.0,r,r,D5,F#4,F#4,D4,A3,D3,D4,F#3,r,r,r,A5,A4,r,r,r
939.5,146.7208,171,3.5,r,r,C#5,E4,G4,E4,A3,A2,E4,A3,r,r,r,A5,A4,r,r,r
940.0,146.8398,172,1.0,D6,D5,D5,F#4,F#4,D4,A3,D3,D4,F#3,r,r,r,A5,A4,r,r,r
942.0,147.316,172,3.0,D6,D5,r,r,r,r,r,r,r,r,r,r,r,A5,A4,r,r,r
942.5,147.4351,172,3.5,C#6,C#5,r,r,r,r,r,r,r,r,r,r,r,A5,A4,r,r,r
943.0,147.5541,173,1.0,D6,D5,D5,F#4,F#4,D4,A3,D3,D4,F#3,r,r,r,A5,A4,r,r,r
945.0,148.0303,173,3.0,r,r,D5,F#4,F#4,D4,A3,D3,D4,F#3,r,r,r,A5,A4,r,r,r
945.5,148.1494,173,3.5,r,r,C#5,E4,G4,E4,A3,A2,E4,A3,r,r,r,A5,A4,r,r,r
946.0,148.2684,174,1.0,D6,D5,D5,F#4,F#4,D4,A3,D3,D4,F#3,r,r,r,A5,A4,r,r,r
948.0,148.7446,174,3.0,D6,D5,r,r,r,r,r,r,r,r,r,r,r,A5,A4,r,r,r
948.5,148.8636,174,3.5,C#6,C#5,r,r,r,r,r,r,r,r,r,r,r,A5,A4,r,r,r
949.0,148.9827,175,1.0,D6,D5,D5,F#4,F#4,D4,A3,D3,D4,F#3,r,r,r,A5,A4,r,r,r
951.0,149.4589,175,3.0,r,r,E5,A4,G4,E4,A3,C#3,E4,A3,r,r,r,A5,A4,r,r,r
952.0,149.697,176,1.0,r,r,F#5,A4,F#4,D4,A3,D3,F#4,D4,r,r,r,A5,A4,r,r,r
953.0,149.9351,176,2.0,r,r,G5,E5,G4,E4,A3,C#3,G4,E4,r,r,r,A5,A4,r,r,r
954.0,150.1732,176,3.0,r,r,F#5,D5,F#4,D4,A3,D3,F#4,D4,r,r,r,A5,A4,r,r,r
955.0,150.4113,177,1.0,r,r,E5,C#5,E4,C#4,A3,A2,E4,A3,r,r,r,A5,A4,r,r,r
957.0,150.8874,177,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,A5,A4,r,r,r
957.5,151.0065,177,3.5,r,r,r,r,r,r,r,r,r,r,r,r,r,G#5,G#4,r,r,r
958.0,151.1255,178,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,A5,A4,r,r,r
960.0,151.6017,178,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,A5,A4,r,r,r
960.5,151.7208,178,3.5,r,r,r,r,r,r,r,r,r,r,r,r,r,G#5,G#4,r,r,r
961.0,151.8398,179,1.0,r,r,E5,C#5,G4,G4,A3,A2,E4,A3,r,r,r,A5,A4,r,r,r
963.0,152.316,179,3.0,r,r,E5,C#5,G4,G4,A3,A2,E4,A3,r,r,r,A5,A4,r,r,r
963.5,152.4351,179,3.5,r,r,E-5,C5,F#4,F#4,A3,A2,F#4,A3,r,r,r,A5,A4,r,r,r
964.0,152.5541,180,1.0,E6,E5,E5,C#5,G4,G4,A3,A2,E4,A3,r,r,r,A5,A4,r,r,r
966.0,153.0303,180,3.0,E6,E5,r,r,r,r,r,r,r,r,r,r,r,A5,A4,r,r,r
966.5,153.1494,180,3.5,E-6,E-5,r,r,r,r,r,r,r,r,r,r,r,A5,A4,r,r,r
967.0,153.2684,181,1.0,E6,E5,E5,C#5,G4,G4,A3,A2,E4,A3,r,r,r,A5,A4,r,r,r
969.0,153.7446,181,3.0,r,r,E5,C#5,G4,G4,A3,A2,E4,A3,r,r,r,A5,A4,r,r,r
969.5,153.8636,181,3.5,r,r,E-5,C5,F#4,F#4,A3,A2,F#4,A3,r,r,r,A5,A4,r,r,r
970.0,153.9827,182,1.0,C#6,E5,E5,C#5,G4,G4,A3,A2,E4,A3,r,r,r,A5,A4,r,r,r
972.0,154.4589,182,3.0,C#6,E5,r,r,r,r,r,r,r,r,r,r,r,A5,A4,r,r,r
972.5,154.5779,182,3.5,E-6,E-5,r,r,r,r,r,r,r,r,r,r,r,A5,A4,r,r,r
973.0,154.697,183,1.0,E6,E5,E5,C#5,G4,E4,A3,C#3,E4,A3,r,r,r,A5,A4,r,r,r
974.0,154.9351,183,2.0,r,r,E5,C#5,G4,E4,G3,C#3,E4,A3,r,r,r,A5,A4,r,r,r
975.0,155.1732,183,3.0,r,r,F#5,D5,F#4,D4,F#3,D3,F#4,D4,r,r,r,A5,A4,r,r,r
976.0,155.4113,184,1.0,r,r,A5,F#5,F#4,D4,F#3,D3,A4,F#4,r,r,r,A5,A4,r,r,r
977.0,155.6494,184,2.0,r,r,G5,E5,E4,C#4,E3,A2,G4,E4,r,r,r,A5,A4,r,r,r
978.0,155.8874,184,3.0,r,r,E5,C#5,C#5,G4,E3,A2,E4,A3,r,r,r,A5,A4,r,r,r
979.0,156.1255,185,1.0,r,r,D5,D5,D5,F#4,F#3,D3,D4,F#3,r,r,r,A5,A4,r,r,r
981.0,156.6017,185,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,F#5,F#4,r,r,r
982.0,156.8398,186,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,A5,A4,r,r,r
983.0,157.0779,186,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,F#5,F#4,r,r,r
984.0,157.316,186,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,D5,D4,r,r,r
984.5,157.4351,186,3.5,r,r,r,r,r,r,r,r,r,r,r,r,r,A5,A4,r,r,r
985.0,157.5541,187,1.0,A5,r,F#5,r,A4,F#4,A3,F#3,r,A2,r,r,r,A5,A4,r,r,r
987.0,158.0303,187,3.0,A5,r,F#5,r,A4,F#4,A3,F#3,r,A2,r,r,r,A5,A4,r,r,r
987.5,158.1494,187,3.5,A5,r,F#5,r,A4,F#4,A3,F#3,r,G#2,r,r,r,A5,A4,r,r,r
988.0,158.2684,188,1.0,A5,r,F#5,r,A4,F#4,A3,F#3,r,A2,r,r,r,A5,A4,r,r,r
990.0,158.7446,188,3.0,B5,r,G5,r,B4,G4,B3,G3,r,r,r,r,r,A5,A4,r,r,r
991.0,158.9827,189,1.0,G5,r,E5,r,G4,E4,G3,E3,r,A2,r,r,r,A5,A4,r,r,r
993.0,159.4589,189,3.0,G5,r,E5,r,G4,E4,G3,E3,r,A2,r,r,r,A5,A4,r,r,r
993.5,159.5779,189,3.5,G5,r,E5,r,G4,E4,G3,E3,r,G#2,r,r,r,A5,A4,r,r,r
994.0,159.697,190,1.0,G5,r,E5,r,G4,E4,G3,E3,r,A2,r,r,r,A5,A4,r,r,r
996.0,160.1732,190,3.0,A5,r,F#5,r,A4,F#4,A3,F#3,r,r,r,r,r,A5,A4,r,r,r
997.0,160.4113,191,1.0,F#5,r,D5,r,F#4,D4,F#3,D3,r,A2,r,r,r,A5,A4,r,r,r
999.0,160.8874,191,3.0,F#5,r,D5,r,F#4,D4,F#3,D3,r,A2,r,r,r,A5,A4,r,r,r
999.5,161.0065,191,3.5,F#5,r,D5,r,F#4,D4,F#3,D3,r,G#2,r,r,r,A5,A4,r,r,r
1000.0,161.1255,192,1.0,F#5,r,D5,r,F#4,D4,F#3,D3,r,A2,r,r,r,A5,A4,r,r,r
1001.0,161.3636,192,2.0,A5,r,F#5,r,A4,F#4,A3,F#3,r,r,r,r,r,A5,A4,r,r,r
1002.0,161.6017,192,3.0,G5,r,E5,r,G4,E4,G3,E3,r,r,r,r,r,A5,A4,r,r,r
1003.0,161.8398,193,1.0,F#5,r,D5,r,F#4,D4,F#3,D3,r,A2,r,r,r,A5,A4,r,r,r
1005.0,162.316,193,3.0,F#5,r,D5,r,F#4,D4,F#3,D3,r,A2,r,r,r,A5,A4,r,r,r
1005.5,162.4351,193,3.5,F#5,r,D5,r,F#4,D4,F#3,D3,r,G#2,r,r,r,G#5,G#4,r,r,r
1006.0,162.5541,194,1.0,E5,r,C#5,r,E4,C#4,E3,C#3,r,A2,r,r,r,A5,A4,r,r,r
1008.0,163.0303,194,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,A5,A4,r,r,r
1008.5,163.1494,194,3.5,r,r,r,r,r,r,r,r,r,r,r,r,r,G#5,G#4,r,r,r
1009.0,163.2684,195,1.0,A5,r,F#5,r,A4,F#4,A3,F#3,A2,A2,r,r,r,A5,A4,r,r,r
1011.0,163.7446,195,3.0,A5,r,F#5,r,A4,F#4,A3,F#3,A2,A2,r,r,r,A5,A4,r,r,r
1011.5,163.8636,195,3.5,A5,r,F#5,r,A4,F#4,A3,F#3,G#2,G#2,r,r,r,A5,A4,r,r,r
1012.0,163.9827,196,1.0,A5,r,F#5,r,A4,F#4,A3,F#3,A2,A2,r,r,r,A5,A4,r,r,r
1013.0,164.2208,196,2.0,C#6,r,A5,r,C#5,A4,C#4,A3,r,r,r,r,r,A5,A4,r,r,r
1014.0,164.4589,196,3.0,B5,r,G5,r,B4,G4,B3,G3,r,r,r,r,r,A5,A4,r,r,r
1015.0,164.697,197,1.0,A5,r,F#5,r,A4,F#4,A3,F#3,A2,A2,r,r,r,A5,A4,r,r,r
1017.0,165.1732,197,3.0,G5,r,E5,r,G4,E4,G3,E3,A2,A2,r,r,r,A5,A4,r,r,r
1017.5,165.2922,197,3.5,G5,r,E5,r,G4,E4,G3,E3,G#2,G#2,r,r,r,A5,A4,r,r,r
1018.0,165.4113,198,1.0,G5,r,E5,r,G4,E4,G3,E3,A2,A2,r,r,r,A5,A4,r,r,r
1019.0,165.6494,198,2.0,B5,r,G5,r,B4,G4,B3,G3,r,r,r,r,r,A5,A4,r,r,r
1020.0,165.8874,198,3.0,A5,r,F#5,r,A4,F#4,A3,F#3,r,r,r,r,r,A5,A4,r,r,r
1021.0,166.1255,199,1.0,G5,r,E5,r,G4,E4,G3,E3,A2,A2,r,r,r,A5,A4,r,r,r
1022.0,166.3636,199,2.0,F#5,r,D5,r,F#4,D4,F#3,D3,A2,A2,r,r,r,A5,A4,r,r,r
