score_qstamp,qstamp,measure,beat,729210_tstamp,484064_tstamp,736779_tstamp
538.5,538.5,129,2.6667,576.0571,644.2371,907.2971
538.75,538.75,129,2.8333,576.4038,644.5638,907.7838
539.0,539.0,129,3.0,576.5705,644.7305,907.9705
539.25,539.25,129,3.1667,577.0971,644.9171,908.7171
539.5,539.5,129,3.3333,577.2638,645.0838,908.8838
539.75,539.75,129,3.5,577.4505,645.2505,909.0505
540.0,540.0,129,3.6667,577.6171,645.4171,909.2171
540.25,540.25,129,3.8333,577.7838,645.5838,909.5038
540.5,540.5,129,4.0,577.9505,645.7505,909.6705
540.75,540.75,129,4.1667,578.1171,646.2571,909.8371
541.0,541.0,129,4.3333,578.2876,646.4238,910.0152
541.25,541.25,129,4.5,578.4705,646.6505,910.5105
541.5,541.5,129,4.6667,578.6971,646.8171,910.6771
541.75,541.75,129,4.8333,578.9438,647.2438,911.1038
542.0,542.0,130,1.0,579.1105,647.4105,911.2705
542.1667,542.1667,130,1.1111,579.6216,647.7632,911.8032
542.3333,542.3333,130,1.2222,579.7327,647.8927,911.9327
542.5,542.5,130,1.3333,579.8438,648.0238,912.0638
542.6667,542.6667,130,1.4444,579.9549,648.1349,912.1749
542.8333,542.8333,130,1.5556,580.106,648.266,912.286
543.0,543.0,130,1.6667,580.2171,648.4371,912.3971
543.1667,543.1667,130,1.7778,580.3683,648.5566,912.6283
543.3333,543.3333,130,1.8889,580.4793,648.6793,912.7393
543.5,543.5,130,2.0,580.5905,648.7905,912.8705
543.6667,543.6667,130,2.1111,580.7016,648.9016,913.0656
543.8333,543.8333,130,2.2222,580.8127,649.0127,913.4527
544.0,544.0,130,2.3333,580.9238,649.1238,913.5752
544.1667,544.1667,130,2.4444,581.0749,649.2349,913.7349
544.3333,544.3333,130,2.5556,581.186,649.346,913.846
544.5,544.5,130,2.6667,581.2971,649.4571,913.9571
544.6667,544.6667,130,2.7778,581.5083,649.6083,914.0683
544.8333,544.8333,130,2.8889,581.6393,649.7593,914.4193
545.0,545.0,130,3.0,581.7505,649.8705,914.5305
545.1667,545.1667,130,3.1111,581.9216,650.3616,914.9216
545.3333,545.3333,130,3.2222,582.0327,650.4727,915.0327
545.5,545.5,130,3.3333,582.2838,650.6438,915.1638
545.6667,545.6667,130,3.4444,582.3949,650.7549,915.2749
545.8333,545.8333,130,3.5556,582.506,650.886,915.466
546.0,546.0,130,3.6667,582.6171,650.9971,915.5771
546.125,546.125,130,3.75,582.8605,651.1205,915.9805
546.25,546.25,130,3.8333,582.9438,651.2038,916.0638
546.375,546.375,130,3.9167,583.0271,651.2871,916.1471
546.5,546.5,130,4.0,583.1105,651.3705,916.2505
547.0,547.0,130,4.3333,583.8276,651.9238,916.8618
547.5,547.5,130,4.6667,584.1971,652.2571,917.3913
547.75,547.75,130,4.8333,584.4838,652.5438,917.7038
548.0,548.0,131,1.0,585.0465,652.9925,918.083
549.5,549.5,131,2.0,586.3105,654.9505,920.1305
550.5,550.5,131,2.6667,586.9771,655.6971,921.0171
550.75,550.75,131,2.8333,587.2438,655.9238,921.1838
551.0,551.0,131,3.0,587.5915,656.1535,921.5375
552.5,552.5,131,4.0,588.6505,657.2105,923.4705
553.5,553.5,131,4.6667,589.2771,657.8771,924.1371
553.75,553.75,131,4.8333,589.4438,658.0438,924.5638
554.0,554.0,132,1.0,590.4305,659.261,925.181
555.0,555.0,132,1.6667,591.3942,660.2771,926.4371
555.25,555.25,132,1.8333,591.6638,660.5438,926.7038
555.5,555.5,132,2.0,591.9325,660.7715,926.9325
556.5,556.5,132,2.6667,592.9171,661.8971,928.1571
556.75,556.75,132,2.8333,593.1838,662.0638,928.4438
557.0,557.0,132,3.0,593.3925,662.2725,928.7105
558.0,558.0,132,3.6667,595.8571,663.3171,932.1571
558.25,558.25,132,3.8333,596.1438,663.719,932.7638
558.5,558.5,132,4.0,596.3505,664.0125,932.9705
559.5,559.5,132,4.6667,597.1371,665.1371,933.6771
559.75,559.75,132,4.8333,597.3038,666.0866,933.8438
560.0,560.0,133,1.0,597.4705,666.5105,934.0105
562.5,562.5,133,2.6667,599.5171,669.2771,936.2571
562.75,562.75,133,2.8333,599.6838,669.5276,936.4238
563.0,563.0,133,3.0,599.8505,669.7105,936.5905
564.5,564.5,133,4.0,600.8505,670.9305,939.9705
565.5,565.5,133,4.6667,601.6742,672.0371,941.9571
565.75,565.75,133,4.8333,601.8438,672.2038,942.1238
566.0,566.0,134,1.0,602.0105,672.3705,942.2905
567.5,567.5,134,2.0,603.3905,674.0705,944.8505
568.5,568.5,134,2.6667,604.1771,674.8971,945.9571
568.75,568.75,134,2.8333,604.4638,675.1038,946.1238
569.0,569.0,134,3.0,604.6305,675.2705,946.2905
570.5,570.5,134,4.0,606.2905,677.1905,949.1905
571.5,571.5,134,4.6667,607.0371,678.0571,950.6971
571.75,571.75,134,4.8333,607.2038,678.2238,950.8638
572.0,572.0,135,1.0,607.381,678.3905,951.0305
573.5,573.5,135,2.0,609.0105,681.2705,953.9905
574.5,574.5,135,2.6667,609.7171,681.9371,954.7571
574.75,574.75,135,2.8333,609.8838,682.1038,954.9238
575.0,575.0,135,3.0,610.0505,682.2705,955.0905
576.5,576.5,135,4.0,611.2705,683.2705,956.1505
577.5,577.5,135,4.6667,612.8371,684.1571,959.7371
577.75,577.75,135,4.8333,613.0238,684.3238,959.9038
578.0,578.0,136,1.0,613.1905,684.4905,960.0705
579.5,579.5,136,2.0,614.3305,685.8705,961.4905
580.5,580.5,136,2.6667,615.1142,686.5371,962.3371
580.75,580.75,136,2.8333,615.339,686.7038,962.5238
581.0,581.0,136,3.0,615.6305,686.8705,962.6905
582.0,582.0,136,3.6667,616.6771,687.9371,964.7771
582.5,582.5,136,4.0,617.1505,688.2705,965.5305
583.0,583.0,136,4.3333,617.7438,689.2438,967.9676
583.5,583.5,136,4.6667,618.2771,689.9371,968.8571
584.0,584.0,137,1.0,618.9105,690.721,969.3105
584.5,584.5,137,1.3333,619.2676,691.1914,969.6438
585.0,585.0,137,1.6667,619.6571,691.5971,969.9771
585.5,585.5,137,2.0,619.9905,691.9905,971.4705
586.0,586.0,137,2.3333,620.7514,692.5476,972.9038
586.5,586.5,137,2.6667,621.3971,693.0571,973.7971
587.0,587.0,137,3.0,621.7305,693.5105,974.5305
587.5,587.5,137,3.3333,622.2666,693.9752,974.8876
588.0,588.0,137,3.6667,622.8971,694.3971,975.3171
588.5,588.5,137,4.0,623.3505,694.7305,976.8305
589.0,589.0,137,4.3333,623.7038,695.4038,977.1838
589.5,589.5,137,4.6667,624.0971,695.7971,977.5571
590.0,590.0,138,1.0,624.4305,696.4705,978.0505
590.5,590.5,138,1.3333,625.0238,696.8638,979.0438
591.0,591.0,138,1.6667,625.3571,697.2171,979.5171
591.5,591.5,138,2.0,625.6905,697.5905,980.1705
591.75,591.75,138,2.1667,626.1971,697.9971,980.7742
592.0,592.0,138,2.3333,626.4714,698.2476,981.2216
592.25,592.25,138,2.5,626.6705,698.4505,981.8905
592.5,592.5,138,2.6667,626.8371,698.6371,982.0571
592.75,592.75,138,2.8333,627.0666,698.9114,982.2808
593.0,593.0,138,3.0,627.3305,699.141,982.7905
593.25,593.25,138,3.1667,627.4971,699.4142,982.9571
593.5,593.5,138,3.3333,627.7714,699.599,983.1828
593.75,593.75,138,3.5,627.9705,699.8505,983.5905
594.0,594.0,138,3.6667,628.1571,700.0171,983.8771
594.25,594.25,138,3.8333,628.4638,700.3638,984.4238
594.5,594.5,138,4.0,628.6505,700.6305,984.5905
594.75,594.75,138,4.1667,628.8771,700.8342,985.2771
595.0,595.0,138,4.3333,629.1714,701.2038,985.697
595.25,595.25,138,4.5,629.3705,701.3905,986.164
595.5,595.5,138,4.6667,629.5771,701.6371,986.5426
595.75,595.75,138,4.8333,629.8752,702.018,987.2866
596.0,596.0,139,1.0,630.328,702.3905,987.8315
596.5,596.5,139,1.3333,631.2838,703.3638,989.9838
597.0,597.0,139,1.6667,631.6171,703.7171,990.5171
597.5,597.5,139,2.0,631.9505,704.0505,990.8505
598.0,598.0,139,2.3333,632.2876,704.3838,991.2038
598.5,598.5,139,2.6667,632.6571,705.0171,991.8797
599.0,599.0,139,3.0,633.1505,705.5105,992.681
599.5,599.5,139,3.3333,633.5838,705.9838,993.678
600.0,600.0,139,3.6667,633.9571,706.3971,994.1571
600.5,600.5,139,4.0,634.3305,706.7905,994.9705
601.0,601.0,139,4.3333,634.9838,707.5838,995.9218
601.5,601.5,139,4.6667,635.5171,707.9771,996.8371
602.0,602.0,140,1.0,635.9705,708.6505,997.8535
602.25,602.25,140,1.1667,636.1371,708.9371,998.0771
602.5,602.5,140,1.3333,636.3038,709.1238,998.3076
602.75,602.75,140,1.5,636.4705,709.2905,998.4905
603.0,603.0,140,1.6667,636.6371,709.4571,998.6571
603.25,603.25,140,1.8333,636.8038,709.6438,999.2874
603.5,603.5,140,2.0,636.9705,709.8105,999.8105
604.0,604.0,140,2.3333,637.8256,710.4428,1001.0438
604.5,604.5,140,2.6667,638.3771,710.9371,1001.4371
605.0,605.0,140,3.0,638.7105,711.3105,1002.0365
605.25,605.25,140,3.1667,639.0771,711.7171,1002.6542
605.5,605.5,140,3.3333,639.2638,711.9256,1003.0542
605.75,605.75,140,3.5,639.4705,712.2705,1003.3505
606.0,606.0,140,3.6667,639.6371,712.4371,1003.5171
606.25,606.25,140,3.8333,640.0038,712.6638,1004.4638
606.5,606.5,140,4.0,640.1705,712.8305,1004.6305
606.75,606.75,140,4.1667,640.4313,713.3571,1004.7971
607.0,607.0,140,4.3333,640.679,713.5276,1004.9638
607.25,607.25,140,4.5,641.1305,713.7105,1005.4105
607.5,607.5,140,4.6667,641.2971,713.8771,1005.5971
607.75,607.75,140,4.8333,641.5438,714.1828,1006.2038
608.0,608.0,141,1.0,641.7515,714.5105,1006.402
608.25,608.25,141,1.1667,642.2742,714.8771,1007.5371
608.5,608.5,141,1.3333,642.459,715.0438,1007.7038
609.0,609.0,141,1.6667,642.8571,715.4171,1008.0571
609.5,609.5,141,2.0,643.2105,715.761,1008.461
609.75,609.75,141,2.1667,643.3771,716.2371,1008.6971
610.0,610.0,141,2.3333,643.5438,716.4038,1009.0314
610.5,610.5,141,2.6667,644.0371,716.8571,1009.5771
611.0,611.0,141,3.0,644.5915,717.2505,1010.4925
611.25,611.25,141,3.1667,644.7771,717.6371,1010.7771
611.5,611.5,141,3.3333,644.9638,717.8238,1011.2238
612.0,612.0,141,3.6667,645.3171,718.1571,1011.6571
612.5,612.5,141,4.0,645.6705,718.4905,1012.1705
612.75,612.75,141,4.1667,646.4171,718.9371,1012.8571
613.0,613.0,141,4.3333,646.6276,719.1038,1013.0238
613.5,613.5,141,4.6667,646.9771,719.4371,1013.6171
614.0,614.0,142,1.0,647.3105,719.8105,1014.2505
614.25,614.25,142,1.1667,647.5971,720.0971,1015.0171
614.5,614.5,142,1.3333,647.7866,720.2638,1015.3238
615.0,615.0,142,1.6667,648.2971,720.6171,1015.6771
615.5,615.5,142,2.0,648.6305,721.0305,1016.541
615.75,615.75,142,2.1667,648.9171,721.1971,1016.8171
616.0,616.0,142,2.3333,649.0876,721.3638,1016.9838
616.5,616.5,142,2.6667,649.6771,721.6971,1017.5942
617.0,617.0,142,3.0,650.0305,722.0305,1018.2735
617.25,617.25,142,3.1667,650.2771,722.2371,1018.8771
617.5,617.5,142,3.3333,650.4714,722.5596,1019.0514
618.0,618.0,142,3.6667,650.8971,723.5571,1019.6171
618.5,618.5,142,4.0,651.3505,723.9105,1020.4905
618.75,618.75,142,4.1667,651.6971,724.1171,1020.6571
619.0,619.0,142,4.3333,651.8638,724.3028,1021.1104
619.25,619.25,142,4.5,652.1505,724.5705,1021.642
619.5,619.5,142,4.6667,652.3171,724.7571,1021.8971
619.75,619.75,142,4.8333,652.5638,725.0238,1022.3638
620.0,620.0,143,1.0,652.7305,725.1905,1022.5305
620.25,620.25,143,1.1667,652.9971,725.6971,1023.0571
620.5,620.5,143,1.3333,653.2838,725.8638,1023.2438
620.75,620.75,143,1.5,653.4505,726.0305,1023.4105
621.0,621.0,143,1.6667,653.6971,726.1971,1023.9171
621.25,621.25,143,1.8333,653.8838,726.4238,1024.4038
621.5,621.5,143,2.0,654.0505,726.5905,1024.5705
621.75,621.75,143,2.1667,654.3771,726.9971,1025.0171
622.0,622.0,143,2.3333,654.5638,727.1714,1025.1838
622.25,622.25,143,2.5,654.8105,727.3705,1025.5105
622.5,622.5,143,2.6667,654.9771,727.5571,1026.0571
622.75,622.75,143,2.8333,655.2104,727.7638,1026.2952
623.0,623.0,143,3.0,655.4905,728.0505,1026.5305
623.25,623.25,143,3.1667,655.7771,728.2571,1027.0171
623.5,623.5,143,3.3333,656.0504,728.4314,1027.2294
623.75,623.75,143,3.5,656.3505,728.6505,1027.7515
624.0,624.0,143,3.6667,656.5371,728.8371,1028.0571
624.25,624.25,143,3.8333,656.7038,729.1038,1028.2638
624.5,624.5,143,4.0,656.8705,729.2705,1028.5505
624.75,624.75,143,4.1667,657.0371,729.4971,1028.9571
625.0,625.0,143,4.3333,657.2152,729.6838,1029.1676
625.25,625.25,143,4.5,657.5105,729.9505,1029.6905
625.5,625.5,143,4.6667,657.6771,730.1171,1029.8771
625.75,625.75,143,4.8333,657.9038,730.3438,1030.3038
626.0,626.0,144,1.0,658.0705,730.5305,1030.4705
626.25,626.25,144,1.1667,658.3171,730.7771,1031.2742
626.5,626.5,144,1.3333,658.5276,731.0238,1031.4514
626.75,626.75,144,1.5,658.7305,731.1905,1031.6505
627.0,627.0,144,1.6667,658.9371,731.3771,1031.8971
627.25,627.25,144,1.8333,659.2438,731.5838,1032.2038
627.5,627.5,144,2.0,659.4105,731.7705,1032.6105
627.75,627.75,144,2.1667,659.6971,732.0171,1032.8171
628.0,628.0,144,2.3333,659.9076,732.1838,1033.0332
628.25,628.25,144,2.5,660.1105,732.3505,1033.4505
628.5,628.5,144,2.6667,660.2942,732.6171,1033.7971
628.75,628.75,144,2.8333,660.5438,732.8238,1034.2038
629.0,629.0,144,3.0,660.7105,732.9905,1034.3705
629.1667,629.1667,144,3.1111,661.0416,733.3216,1035.6616
629.3333,629.3333,144,3.2222,661.1527,733.4327,1035.7727
629.5,629.5,144,3.3333,661.2638,733.5628,1035.8838
629.6667,629.6667,144,3.4444,661.3749,733.7549,1035.9949
629.8333,629.8333,144,3.5556,661.486,733.866,1036.126
630.0,630.0,144,3.6667,661.5971,733.9771,1036.2371
630.1667,630.1667,144,3.7778,661.7683,734.1649,1036.3483
630.3333,630.3333,144,3.8889,661.9593,734.3193,1036.4593
630.5,630.5,144,4.0,662.0905,734.501,1036.581
630.6667,630.6667,144,4.1111,662.3216,734.8016,1036.7016
630.8333,630.8333,144,4.2222,662.4327,734.9127,1036.8127
631.0,631.0,144,4.3333,662.5704,735.0238,1037.0074
631.1667,631.1667,144,4.4444,662.7949,735.1549,1037.4749
631.3333,631.3333,144,4.5556,662.906,735.266,1037.586
631.5,631.5,144,4.6667,663.0171,735.3771,1037.6971
631.6667,631.6667,144,4.7778,663.1366,735.4883,1038.1283
631.8333,631.8333,144,4.8889,663.2593,735.5993,1038.2972
632.0,632.0,145,1.0,663.4505,735.7105,1038.4925
632.25,632.25,145,1.1667,663.7171,736.0971,1038.9371
632.5,632.5,145,1.3333,663.9514,736.3438,1039.239
632.75,632.75,145,1.5,664.1705,736.5105,1039.5105
633.0,633.0,145,1.6667,664.4371,736.7571,1039.8142
633.25,633.25,145,1.8333,664.6114,736.9476,1040.1638
633.5,633.5,145,2.0,664.8305,737.1515,1040.642
633.75,633.75,145,2.1667,665.0171,737.3971,1040.8571
634.0,634.0,145,2.3333,665.4038,737.6114,1041.1552
634.25,634.25,145,2.5,665.5705,737.8705,1041.461
634.5,634.5,145,2.6667,665.7371,738.0371,1041.8171
634.75,634.75,145,2.8333,665.9152,738.2856,1042.2066
635.0,635.0,145,3.0,666.1305,738.6305,1042.5505
635.25,635.25,145,3.1667,666.3771,738.8342,1043.2171
635.5,635.5,145,3.3333,666.5952,739.0238,1043.3838
635.75,635.75,145,3.5,666.8315,739.2105,1043.5905
636.0,636.0,145,3.6667,667.0571,739.3771,1043.8742
636.25,636.25,145,3.8333,667.2676,739.6838,1044.3438
636.5,636.5,145,4.0,667.648,739.8705,1044.6105
636.75,636.75,145,4.1667,668.0371,740.0571,1044.991
637.0,637.0,145,4.3333,668.2038,740.2714,1045.2638
637.25,637.25,145,4.5,668.3705,740.4905,1045.7305
637.5,637.5,145,4.6667,668.5371,740.6771,1045.9171
637.75,637.75,145,4.8333,668.7038,740.9838,1046.4038
638.0,638.0,146,1.0,668.8705,741.1505,1046.681
638.25,638.25,146,1.1667,669.1055,741.4171,1047.1571
638.5,638.5,146,1.3333,669.359,741.7438,1047.6038
638.75,638.75,146,1.5,669.6305,741.9105,1047.7705
639.0,639.0,146,1.6667,669.8371,742.1171,1048.0742
639.25,639.25,146,1.8333,670.0352,742.3038,1048.4476
639.5,639.5,146,2.0,670.2905,742.5305,1048.8105
639.75,639.75,146,2.1667,670.5371,742.7371,1049.1171
640.0,640.0,146,2.3333,670.8238,742.9914,1049.4276
640.25,640.25,146,2.5,670.9905,743.2105,1049.7305
640.5,640.5,146,2.6667,671.1771,743.3771,1050.0742
640.75,640.75,146,2.8333,671.3638,743.6142,1050.4466
641.0,641.0,146,3.0,671.5705,743.9305,1050.7105
641.25,641.25,146,3.1667,671.8571,744.2371,1051.5171
641.5,641.5,146,3.3333,672.1238,744.4038,1051.6838
641.75,641.75,146,3.5,672.2905,744.5705,1051.8505
642.0,642.0,146,3.6667,672.4771,744.7571,1052.1255
642.25,642.25,146,3.8333,672.7276,745.0038,1052.6038
642.5,642.5,146,4.0,672.942,745.1705,1052.7905
642.6667,642.6667,146,4.1111,673.1016,745.3816,1053.0416
642.8333,642.8333,146,4.2222,673.2127,745.5127,1053.1527
643.0,643.0,146,4.3333,673.3504,745.6352,1053.355
643.1667,643.1667,146,4.4444,673.5749,745.7949,1053.8549
643.3333,643.3333,146,4.5556,673.706,745.926,1053.966
643.5,643.5,146,4.6667,673.8171,746.0971,1054.1371
643.6667,643.6667,146,4.7778,674.1283,746.3283,1054.4683
643.8333,643.8333,146,4.8889,674.2393,746.4593,1054.5793
644.0,644.0,147,1.0,674.3505,746.5705,1054.7515
644.25,644.25,147,1.1667,674.5171,746.8171,1055.0371
644.5,644.5,147,1.3333,674.8838,747.0876,1055.5152
644.75,644.75,147,1.5,675.0505,747.2905,1055.8305
645.0,645.0,147,1.6667,675.2171,747.4771,1056.0771
645.25,645.25,147,1.8333,675.5228,747.7076,1056.6038
645.5,645.5,147,2.0,675.7915,748.1105,1056.9105
647.0,647.0,147,3.0,677.6705,749.7505,1059.3315
647.5,647.5,147,3.3333,678.0038,750.3038,1060.1038
648.0,648.0,147,3.6667,678.3371,750.6371,1060.4971
648.5,648.5,147,4.0,678.7505,750.9705,1061.8505
649.0,649.0,147,4.3333,679.3238,751.6552,1062.2038
649.5,649.5,147,4.6667,679.6571,752.0371,1062.5371
650.0,650.0,148,1.0,680.0905,752.3905,1063.4905
650.5,650.5,148,1.3333,680.7438,753.2038,1064.1438
651.0,651.0,148,1.6667,681.0771,753.5771,1064.7371
651.5,651.5,148,2.0,681.5905,753.9105,1065.8105
652.0,652.0,148,2.3333,682.1638,754.8638,1066.6714
652.5,652.5,148,2.6667,682.5571,755.1971,1067.2171
653.0,653.0,148,3.0,683.0705,755.7705,1068.061
653.5,653.5,148,3.3333,683.4038,756.5838,1068.8638
654.0,654.0,148,3.6667,683.8971,756.9171,1069.2771
654.5,654.5,148,4.0,684.5115,757.4905,1070.1715
655.0,655.0,148,4.3333,684.9238,758.1038,1070.7838
655.5,655.5,148,4.6667,685.411,758.9139,1071.7371
656.0,656.0,149,1.0,686.0305,759.684,1072.5905
657.0,657.0,149,1.6667,687.1142,761.3542,1075.2571
657.5,657.5,149,2.0,688.0105,761.7305,1075.641
658.5,658.5,149,2.6667,688.6971,763.2771,1076.7171
658.75,658.75,149,2.8333,688.8838,763.4438,1077.1038
659.0,659.0,149,3.0,689.0505,763.6105,1077.2705
660.0,660.0,149,3.6667,690.1571,764.8971,1078.0371
660.5,660.5,149,4.0,690.5505,765.6305,1078.3705
660.75,660.75,149,4.1667,690.8371,766.1171,1079.9571
661.0,661.0,149,4.3333,691.0838,766.4314,1080.1676
661.25,661.25,149,4.5,691.2505,766.6705,1080.6305
661.5,661.5,149,4.6667,691.4371,767.0171,1080.9571
661.75,661.75,149,4.8333,691.8038,767.6238,1081.459
662.0,662.0,150,1.0,692.001,767.7905,1081.7325
663.0,663.0,150,1.6667,693.2971,769.2771,1082.8371
663.5,663.5,150,2.0,693.6705,769.6105,1084.0505
664.5,664.5,150,2.6667,694.4971,770.8371,1085.3171
664.75,664.75,150,2.8333,694.6838,771.1238,1085.9438
665.0,665.0,150,3.0,694.8505,771.2905,1086.1105
666.0,666.0,150,3.6667,695.7771,772.4571,1087.5571
666.5,666.5,150,4.0,696.1905,773.3305,1088.4305
667.0,667.0,150,4.3333,696.8638,773.8238,1089.1238
667.25,667.25,150,4.5,697.0305,774.041,1089.4305
667.5,667.5,150,4.6667,697.2542,774.4371,1089.9171
667.75,667.75,150,4.8333,697.7638,775.0008,1090.6752
668.0,668.0,151,1.0,697.9905,775.4505,1091.1105
668.1667,668.1667,151,1.1111,698.1016,775.5648,1091.2216
668.3333,668.3333,151,1.2222,698.2127,775.7327,1091.3981
668.5,668.5,151,1.3333,698.3352,775.9038,1091.6428
668.6667,668.6667,151,1.4444,698.5098,776.1298,1091.9796
668.8333,668.8333,151,1.5556,698.658,776.352,1092.132
669.0,669.0,151,1.6667,698.8371,776.4971,1092.3771
669.1667,669.1667,151,1.7778,698.9483,776.6849,1092.6532
669.3333,669.3333,151,1.8889,699.1393,776.9393,1092.9193
669.5,669.5,151,2.0,699.3105,777.0915,1093.2335
669.6667,669.6667,151,2.1111,699.428,777.288,1093.4216
669.8333,669.8333,151,2.2222,699.6527,777.5054,1093.7162
670.0,670.0,151,2.3333,699.7638,777.7238,1093.959
670.1667,670.1667,151,2.4444,699.9643,777.9749,1094.2847
670.3333,670.3333,151,2.5556,700.132,778.172,1094.67
670.5,670.5,151,2.6667,700.2571,778.4055,1094.9771
670.6667,670.6667,151,2.7778,700.3883,778.6766,1095.1883
670.8333,670.8333,151,2.8889,700.5993,778.9551,1095.5944
671.0,671.0,151,3.0,700.763,779.3745,1096.0345
671.1667,671.1667,151,3.1111,701.3816,780.3216,1096.3016
671.3333,671.3333,151,3.2222,701.4927,780.4327,1096.4127
671.5,671.5,151,3.3333,701.6038,780.5438,1096.5238
671.6667,671.6667,151,3.4444,701.7149,780.6549,1096.7749
671.8333,671.8333,151,3.5556,701.826,780.766,1096.886
672.0,672.0,151,3.6667,701.9371,780.8771,1097.0171
672.1667,672.1667,151,3.7778,702.0766,780.9883,1097.1283
672.3333,672.3333,151,3.8889,702.1993,781.0993,1097.2586
672.5,672.5,151,4.0,702.3105,781.2105,1097.9575
672.6667,672.6667,151,4.1111,702.4216,781.4816,1098.5816
672.8333,672.8333,151,4.2222,702.5327,781.6689,1098.7308
673.0,673.0,151,4.3333,702.6438,781.918,1099.198
673.1667,673.1667,151,4.4444,702.7549,782.1749,1099.4549
673.3333,673.3333,151,4.5556,702.986,782.286,1099.646
673.5,673.5,151,4.6667,703.2026,782.4997,1099.9452
673.6667,673.6667,151,4.7778,703.3883,782.7483,1100.2883
673.8333,673.8333,151,4.8889,703.5793,782.8593,1100.3993
674.0,674.0,152,1.0,703.8105,782.9705,1100.6105
674.5,674.5,152,1.3333,704.3876,783.9838,1101.132
675.0,675.0,152,1.6667,704.8371,785.3971,1102.331
675.5,675.5,152,2.0,705.2105,785.7505,1103.6905
676.0,676.0,152,2.3333,705.5904,786.0838,1104.2656
676.5,676.5,152,2.6667,706.1055,786.4171,1105.1226
677.0,677.0,152,3.0,706.6705,786.9905,1105.8115
677.5,677.5,152,3.3333,707.2038,787.859,1106.6742
678.0,678.0,152,3.6667,707.5371,788.7942,1107.3742
678.5,678.5,152,4.0,707.9305,789.2105,1108.6505
679.0,679.0,152,4.3333,708.5428,789.5752,1109.1238
679.5,679.5,152,4.6667,708.9742,790.4371,1110.0794
680.0,680.0,153,1.0,709.5105,790.8105,1110.9315
680.5,680.5,153,1.3333,710.1438,791.699,1111.9038
681.0,681.0,153,1.6667,710.4771,792.1171,1112.2371
681.5,681.5,153,2.0,710.8105,792.4505,1113.1345
682.0,682.0,153,2.3333,711.2038,792.9904,1113.9238
682.5,682.5,153,2.6667,711.7713,793.9397,1115.1266
683.0,683.0,153,3.0,712.2905,794.5505,1116.0505
683.5,683.5,153,3.3333,713.0638,795.379,1117.3038
684.0,684.0,153,3.6667,713.3971,796.0171,1118.0536
684.5,684.5,153,4.0,714.0105,796.3505,1118.8505
685.0,685.0,153,4.3333,714.4838,797.3352,1120.1038
685.5,685.5,153,4.6667,714.8513,797.8571,1121.1707
686.0,686.0,154,1.0,715.524,798.7305,1122.182
686.5,686.5,154,1.3333,716.3038,800.1638,1123.0838
687.0,687.0,154,1.6667,716.6371,800.4971,1123.4171
687.5,687.5,154,2.0,716.9705,800.8305,1123.7505
688.0,688.0,154,2.3333,717.3114,801.1638,1124.0952
688.5,688.5,154,2.6667,717.6771,801.4971,1124.6171
689.0,689.0,154,3.0,718.2305,801.8305,1124.9905
689.5,689.5,154,3.3333,718.5638,802.1638,1125.3438
690.0,690.0,154,3.6667,718.8971,802.4971,1125.6771
690.5,690.5,154,4.0,719.2705,802.8305,1126.0105
691.0,691.0,154,4.3333,719.7238,803.1638,1126.577
691.5,691.5,154,4.6667,720.0571,803.4971,1127.5171
692.0,692.0,155,1.0,720.3905,803.8505,1128.1705
695.0,695.0,155,3.0,724.1105,809.3305,1138.2505
696.5,696.5,155,4.0,726.0905,812.8105,1141.7105
697.5,697.5,155,4.6667,726.8371,813.4942,1143.6571
698.0,698.0,156,1.0,727.1705,813.9905,1144.168
699.5,699.5,156,2.0,728.5305,815.1905,1146.1515
701.0,701.0,156,3.0,729.9715,817.2515,1149.686
702.0,702.0,156,3.6667,731.0171,818.3171,1151.9971
702.5,702.5,156,4.0,731.3505,818.6505,1152.3705
702.75,702.75,156,4.1667,731.7571,819.6971,1153.7165
703.0,703.0,156,4.3333,732.0238,820.2152,1154.2942
703.25,703.25,156,4.5,732.3105,820.6105,1154.8135
703.5,703.5,156,4.6667,732.4771,820.8171,1155.2965
703.75,703.75,156,4.8333,732.7628,821.418,1156.1628
704.0,704.0,157,1.0,733.0105,821.8915,1156.9925
705.5,705.5,157,2.0,734.7395,824.041,1160.5935
707.0,707.0,157,3.0,736.6505,826.882,1166.3535
707.5,707.5,157,3.3333,737.2142,827.8542,1167.9152
708.0,708.0,157,3.6667,737.7971,828.8997,1169.6669
708.5,708.5,157,4.0,738.4555,832.1105,1171.806
