score_qstamp,qstamp,measure,beat,736425_tstamp,729183_tstamp,735788_tstamp
553.5,553.5,139,2.75,126.895,114.835,127.1392
554.0,554.0,140,1.0,127.02,114.98,127.24
555.0,555.0,140,1.5,127.27,115.23,127.49
556.0,556.0,140,2.0,127.48,115.4,127.66
557.5,557.5,140,2.75,127.795,115.515,128.035
558.0,558.0,141,1.0,127.92,115.64,128.16
559.0,559.0,141,1.5,128.17,115.89,128.33
560.0,560.0,141,2.0,128.42,115.98,128.48
561.5,561.5,141,2.75,128.715,116.295,128.855
562.0,562.0,142,1.0,128.84,116.42,128.98
563.0,563.0,142,1.5,129.09,116.67,129.23
564.0,564.0,142,2.0,129.28,116.8,129.42
565.5,565.5,142,2.75,129.655,117.155,129.795
566.0,566.0,143,1.0,129.76,117.24,129.86
567.0,567.0,143,1.5,130.01,117.49,130.11
568.0,568.0,143,2.0,130.26,117.64,130.36
569.5,569.5,143,2.75,130.6275,117.955,130.6788
570.0,570.0,144,1.0,130.68,118.08,130.8
571.0,571.0,144,1.5,130.93,118.33,131.05
572.0,572.0,144,2.0,131.18,118.48,131.236
573.5,573.5,144,2.75,131.535,118.795,131.515
574.0,574.0,145,1.0,131.66,118.855,131.64
575.0,575.0,145,1.5,131.79,119.09,131.85
576.0,576.0,145,2.0,132.0,119.28,132.06
577.0,577.0,145,2.5,132.25,119.53,132.31
578.0,578.0,146,1.0,132.44,119.7,132.54
579.0,579.0,146,1.5,132.69,119.95,132.79
580.0,580.0,146,2.0,132.92,120.16,133.04
581.0,581.0,146,2.5,133.17,120.41,133.29
582.0,582.0,147,1.0,133.4,120.52,133.4
583.0,583.0,147,1.5,133.65,120.77,133.63
584.0,584.0,147,2.0,133.84,120.96,133.88
585.0,585.0,147,2.5,134.09,121.21,134.07
586.0,586.0,148,1.0,134.34,121.38,134.32
587.0,587.0,148,1.5,134.59,121.59,134.55
588.0,588.0,148,2.0,134.72,121.78,134.78
589.0,589.0,148,2.5,134.97,121.99,134.99
590.0,590.0,149,1.0,135.22,122.24,135.22
591.0,591.0,149,1.5,135.45,122.45,135.47
592.0,592.0,149,2.0,135.64,122.62,135.7
593.0,593.0,149,2.5,135.8567,122.79,135.89
594.0,594.0,150,1.0,136.08,123.04,136.12
595.0,595.0,150,1.5,136.33,123.23,136.31
596.0,596.0,150,2.0,136.54,123.48,136.56
597.0,597.0,150,2.5,136.77,123.71,136.81
598.0,598.0,151,1.0,136.92,123.96,137.02
599.0,599.0,151,1.5,137.17,124.15,137.27
600.0,600.0,151,2.0,137.42,124.32,137.5
601.0,601.0,151,2.5,137.67,124.53,137.69
602.0,602.0,152,1.0,137.92,124.76,137.94
603.0,603.0,152,1.5,138.15,124.89,138.19
604.0,604.0,152,2.0,138.4,125.12,138.4
604.3333,604.3333,152,2.1667,138.4833,125.2033,138.4833
604.6667,604.6667,152,2.3333,138.5667,125.2867,138.5667
605.0,605.0,152,2.5,138.65,125.3367,138.65
605.3333,605.3333,152,2.6667,138.6933,125.3966,138.7111
605.6667,605.6667,152,2.8333,138.7567,125.4767,138.7767
606.0,606.0,153,1.0,138.84,125.56,138.86
606.5,606.5,153,1.25,138.965,125.685,138.965
607.0,607.0,153,1.5,139.09,125.81,139.09
608.0,608.0,153,2.0,139.3,126.02,139.32
608.5,608.5,153,2.25,139.425,126.145,139.445
609.0,609.0,153,2.5,139.55,126.198,139.57
610.0,610.0,154,1.0,139.8,126.42,139.74
610.5,610.5,154,1.25,139.925,126.545,139.845
611.0,611.0,154,1.5,140.05,126.67,139.97
612.0,612.0,154,2.0,140.24,126.86,140.17
612.3333,612.3333,154,2.1667,140.3233,126.9433,140.2033
612.6667,612.6667,154,2.3333,140.4067,127.0267,140.2867
613.0,613.0,154,2.5,140.49,127.11,140.37
613.3333,613.3333,154,2.6667,140.5733,127.1933,140.4533
613.6667,613.6667,154,2.8333,140.6567,127.2767,140.5367
614.0,614.0,155,1.0,140.7,127.36,140.62
614.5,614.5,155,1.25,140.825,127.485,140.745
615.0,615.0,155,1.5,140.95,127.595,140.87
616.0,616.0,155,2.0,141.1,127.64,141.12
616.5,616.5,155,2.25,141.225,127.765,141.245
617.0,617.0,155,2.5,141.35,127.89,141.37
618.0,618.0,156,1.0,141.56,128.1,141.54
618.5,618.5,156,1.25,141.685,128.225,141.665
619.0,619.0,156,1.5,141.81,128.35,141.79
620.0,620.0,156,2.0,142.06,128.6,142.04
621.0,621.0,156,2.5,142.25,128.83,142.29
622.0,622.0,157,1.0,142.5,128.9378,142.54
623.0,623.0,157,1.5,142.71,129.1609,142.79
624.0,624.0,157,2.0,142.96,129.188,143.04
625.0,625.0,157,2.5,143.1767,129.39,143.29
626.0,626.0,158,1.0,143.42,129.63,143.54
627.0,627.0,158,1.5,143.67,129.87,143.81
628.0,628.0,158,2.0,143.92,130.12,144.08
629.0,629.0,158,2.5,144.17,130.37,144.33
630.0,630.0,159,1.0,144.42,130.62,144.58
631.0,631.0,159,1.5,144.67,130.87,144.83
632.0,632.0,159,2.0,144.92,131.12,145.08
633.0,633.0,159,2.5,145.17,131.37,145.33
634.0,634.0,160,1.0,145.42,131.62,145.58
635.0,635.0,160,1.5,145.67,131.87,145.83
636.0,636.0,160,2.0,145.92,132.12,146.08
637.0,637.0,160,2.5,146.17,132.37,146.33
638.0,638.0,161,1.0,146.42,132.62,146.58
639.0,639.0,161,1.5,146.67,132.87,146.83
640.0,640.0,161,2.0,146.92,133.12,147.08
641.0,641.0,161,2.5,147.17,133.37,147.33
642.0,642.0,162,1.0,147.42,133.6008,147.58
643.0,643.0,162,1.5,147.67,133.6104,147.8214
644.0,644.0,162,2.0,147.84,133.62,147.9417
644.3333,644.3333,162,2.1667,147.9233,133.7033,147.9486
644.6667,644.6667,162,2.3333,148.0067,133.7667,147.9556
645.0,645.0,162,2.5,148.09,133.85,147.9808
645.3333,645.3333,162,2.6667,148.1733,133.9333,147.9878
645.6667,645.6667,162,2.8333,148.2567,134.0167,147.9947
646.0,646.0,163,1.0,148.34,134.1,148.02
646.5,646.5,163,1.25,148.465,134.225,148.145
647.0,647.0,163,1.5,148.59,134.35,148.27
648.0,648.0,163,2.0,148.76,134.6,148.45
648.5,648.5,163,2.25,148.865,134.725,148.545
649.0,649.0,163,2.5,148.99,134.85,148.65
650.0,650.0,164,1.0,149.24,135.1,148.88
650.5,650.5,164,1.25,149.2775,135.225,149.005
651.0,651.0,164,1.5,149.3008,135.35,149.09
652.0,652.0,164,2.0,149.34,135.54,149.34
652.3333,652.3333,164,2.1667,149.4233,135.6233,149.367
652.6667,652.6667,164,2.3333,149.5067,135.7067,149.3763
653.0,653.0,164,2.5,149.59,135.79,149.43
653.3333,653.3333,164,2.6667,149.6617,135.8733,149.5133
653.6667,653.6667,164,2.8333,149.6721,135.9567,149.5967
654.0,654.0,165,1.0,149.7,136.04,149.68
654.5,654.5,165,1.25,149.825,136.165,149.805
655.0,655.0,165,1.5,149.9425,136.29,149.93
656.0,656.0,165,2.0,150.14,136.3831,150.18
656.5,656.5,165,2.25,150.265,136.3856,150.305
657.0,657.0,165,2.5,150.39,136.388,150.43
658.0,658.0,166,1.0,150.56,136.3929,150.64
658.5,658.5,166,1.25,150.685,136.3954,150.725
659.0,659.0,166,1.5,150.81,136.3978,150.85
660.0,660.0,166,2.0,150.98,136.54,151.1
661.0,661.0,166,2.5,151.23,136.79,151.35
661.5,661.5,166,2.75,151.355,136.915,151.475
662.0,662.0,167,1.0,151.48,137.04,151.6
663.0,663.0,167,1.5,151.73,137.29,151.85
664.0,664.0,167,2.0,151.94,137.5,152.1
665.0,665.0,167,2.5,152.1567,137.59,152.23
665.5,665.5,167,2.75,152.275,137.695,152.355
666.0,666.0,168,1.0,152.4,137.82,152.48
667.0,667.0,168,1.5,152.635,137.9388,152.71
668.0,668.0,168,2.0,152.88,138.18,152.9
669.0,669.0,168,2.5,152.99,138.33,153.15
670.0,670.0,169,1.0,153.2,138.54,153.38
671.0,671.0,169,1.5,153.41,138.71,153.5338
672.0,672.0,169,2.0,153.66,138.94,153.74
673.0,673.0,169,2.5,153.87,139.19,153.99
674.0,674.0,170,1.0,154.06,139.32,154.24
675.0,675.0,170,1.5,154.29,139.57,154.41
676.0,676.0,170,2.0,154.52,139.82,154.66
677.0,677.0,170,2.5,154.71,140.0058,154.8575
678.0,678.0,171,1.0,154.9333,140.1,155.06
679.0,679.0,171,1.5,155.15,140.31,155.31
680.0,680.0,171,2.0,155.36,140.48,155.54
681.0,681.0,171,2.5,155.61,140.7217,155.79
682.0,682.0,172,1.0,155.84,140.88,156.04
683.0,683.0,172,1.5,156.0833,141.13,156.29
684.0,684.0,172,2.0,156.3,141.38,156.54
684.3333,684.3333,172,2.1667,156.3833,141.4633,156.6233
684.6667,684.6667,172,2.3333,156.4667,141.5467,156.7067
685.0,685.0,172,2.5,156.55,141.6225,156.7525
685.3333,685.3333,172,2.6667,156.6333,141.6433,156.8044
685.6667,685.6667,172,2.8333,156.7167,141.6767,156.8442
686.0,686.0,173,1.0,156.8,141.76,156.88
686.5,686.5,173,1.25,156.925,141.885,157.005
687.0,687.0,173,1.5,156.9837,142.005,157.058
688.0,688.0,173,2.0,157.12,142.08,157.3
688.6667,688.6667,173,2.3333,157.2667,142.2467,157.4667
689.0,689.0,173,2.5,157.35,142.33,157.55
689.3333,689.3333,173,2.6667,157.4333,142.4133,157.6333
690.0,690.0,174,1.0,157.6,142.58,157.8
690.6667,690.6667,174,1.3333,157.7667,142.7467,157.9667
691.0,691.0,174,1.5,157.85,142.825,158.05
691.3333,691.3333,174,1.6667,157.9333,142.8933,158.1333
692.0,692.0,174,2.0,158.08,143.06,158.22
692.3333,692.3333,174,2.1667,158.1633,143.1043,158.3033
692.6667,692.6667,174,2.3333,158.2467,143.1127,158.3867
693.0,693.0,174,2.5,158.33,143.1214,158.47
693.3333,693.3333,174,2.6667,158.3933,143.1333,158.5533
693.6667,693.6667,174,2.8333,158.4767,143.1767,158.6367
694.0,694.0,175,1.0,158.56,143.26,158.72
694.5,694.5,175,1.25,158.685,143.385,158.825
695.0,695.0,175,1.5,158.81,143.51,158.95
696.0,696.0,175,2.0,158.96,143.74,159.1
696.5,696.5,175,2.25,159.085,143.8325,159.225
697.0,697.0,175,2.5,159.21,143.93,159.33
698.0,698.0,176,1.0,159.44,144.18,159.58
698.5,698.5,176,1.25,159.565,144.305,159.665
699.0,699.0,176,1.5,159.69,144.43,159.79
700.0,700.0,176,2.0,159.94,144.52,160.02
700.5,700.5,176,2.25,160.0325,144.6417,160.145
701.0,701.0,176,2.5,160.15,144.73,160.27
702.0,702.0,177,1.0,160.4,144.98,160.5
702.5,702.5,177,1.25,160.501,145.105,160.605
703.0,703.0,177,1.5,160.55,145.1967,160.73
706.0,706.0,178,1.0,161.24,145.82,161.46
706.5,706.5,178,1.25,161.345,145.945,161.585
707.0,707.0,178,1.5,161.3757,146.07,161.67
710.0,710.0,179,1.0,162.1,146.56,162.42
710.5,710.5,179,1.25,162.185,146.685,162.545
711.0,711.0,179,1.5,162.27,146.81,162.67
712.0,712.0,179,2.0,162.52,147.06,163.0
714.0,714.0,180,1.0,163.02,147.56,163.84
716.0,716.0,180,2.0,163.5,147.82,164.82
716.3333,716.3333,180,2.1667,163.5833,147.9033,164.9016
716.6667,716.6667,180,2.3333,163.6467,147.9867,164.9667
717.0,717.0,180,2.5,163.73,148.0443,165.05
717.3333,717.3333,180,2.6667,163.8133,148.0562,165.1333
717.6667,717.6667,180,2.8333,163.8967,148.1167,165.2167
718.0,718.0,181,1.0,163.96,148.2,165.3
718.3333,718.3333,181,1.1667,164.0233,148.2833,165.3833
718.5,718.5,181,1.25,164.065,148.325,165.425
718.6667,718.6667,181,1.3333,164.1034,148.3667,165.4667
719.0,719.0,181,1.5,164.17,148.45,165.55
719.3333,719.3333,181,1.6667,164.2533,148.5333,165.6333
719.6667,719.6667,181,1.8333,164.3367,148.5592,165.7056
720.0,720.0,181,2.0,164.42,148.64,165.76
720.3333,720.3333,181,2.1667,164.5017,148.7233,165.8433
720.5,720.5,181,2.25,164.525,148.765,165.885
720.6667,720.6667,181,2.3333,164.5634,148.8067,165.9267
721.0,721.0,181,2.5,164.63,148.89,166.01
721.3333,721.3333,181,2.6667,164.7133,148.9733,166.0933
721.6667,721.6667,181,2.8333,164.7967,149.0322,166.1767
722.0,722.0,182,1.0,164.88,149.0833,166.26
722.3333,722.3333,182,1.1667,164.9633,149.0972,166.3144
722.5,722.5,182,1.25,165.005,149.125,166.345
722.6667,722.6667,182,1.3333,165.0434,149.1667,166.3867
723.0,723.0,182,1.5,165.11,149.25,166.47
723.3333,723.3333,182,1.6667,165.1933,149.3333,166.5533
723.6667,723.6667,182,1.8333,165.2767,149.4167,166.6367
724.0,724.0,182,2.0,165.36,149.48,166.72
724.3333,724.3333,182,2.1667,165.4433,149.5633,166.8033
724.6667,724.6667,182,2.3333,165.5134,149.6244,166.8867
725.0,725.0,182,2.5,165.5567,149.6383,166.97
725.3333,725.3333,182,2.6667,165.6333,149.7133,167.0533
725.6667,725.6667,182,2.8333,165.7084,149.7767,167.1367
726.0,726.0,183,1.0,165.78,149.82,167.18
726.3333,726.3333,183,1.1667,165.8633,149.9033,167.2633
726.5,726.5,183,1.25,165.905,149.945,167.305
726.6667,726.6667,183,1.3333,165.9467,149.9867,167.3467
727.0,727.0,183,1.5,166.03,150.05,167.43
727.3333,727.3333,183,1.6667,166.0933,150.1333,167.5133
727.6667,727.6667,183,1.8333,166.1767,150.2056,167.5542
728.0,728.0,183,2.0,166.24,150.26,167.6
728.3333,728.3333,183,2.1667,166.3216,150.3233,167.6633
728.5,728.5,183,2.25,166.345,150.365,167.705
728.6667,728.6667,183,2.3333,166.3867,150.4067,167.7467
729.0,729.0,183,2.5,166.47,150.49,167.83
729.3333,729.3333,183,2.6667,166.5533,150.5733,167.9133
729.6667,729.6667,183,2.8333,166.6122,150.6142,167.9967
730.0,730.0,184,1.0,166.68,150.64,168.08
730.3333,730.3333,184,1.1667,166.7433,150.7233,168.1633
730.5,730.5,184,1.25,166.785,150.765,168.205
730.6667,730.6667,184,1.3333,166.8267,150.8067,168.2467
731.0,731.0,184,1.5,166.89,150.8375,168.33
731.3333,731.3333,184,1.6667,166.9733,150.9133,168.3933
731.6667,731.6667,184,1.8333,167.0567,150.9967,168.4767
732.0,732.0,184,2.0,167.14,151.08,168.56
732.3333,732.3333,184,2.1667,167.2233,151.1633,168.6433
732.6667,732.6667,184,2.3333,167.3067,151.2467,168.7267
733.0,733.0,184,2.5,167.39,151.33,168.79
733.3333,733.3333,184,2.6667,167.4511,151.4133,168.8533
733.5,733.5,184,2.75,167.475,151.455,168.895
733.6667,733.6667,184,2.8333,167.5167,151.4967,168.9367
734.0,734.0,185,1.0,167.6,151.58,169.02
734.3333,734.3333,185,1.1667,167.6833,151.6633,169.1033
734.6667,734.6667,185,1.3333,167.7634,151.7467,169.1867
735.0,735.0,185,1.5,167.83,151.83,169.27
735.3333,735.3333,185,1.6667,167.9133,151.9015,169.3089
735.6667,735.6667,185,1.8333,167.9967,151.9107,169.3367
736.0,736.0,185,2.0,168.08,151.92,169.42
736.3333,736.3333,185,2.1667,168.1633,152.0033,169.5033
736.6667,736.6667,185,2.3333,168.2253,152.0478,169.5867
737.0,737.0,185,2.5,168.25,152.07,169.65
737.3333,737.3333,185,2.6667,168.3333,152.1333,169.7133
737.5,737.5,185,2.75,168.375,152.175,169.755
737.6667,737.6667,185,2.8333,168.4167,152.2167,169.7722
738.0,738.0,186,1.0,168.5,152.3,169.84
738.3333,738.3333,186,1.1667,168.5833,152.3833,169.9233
738.6667,738.6667,186,1.3333,168.6667,152.4667,170.0067
739.0,739.0,186,1.5,168.71,152.55,170.09
739.3333,739.3333,186,1.6667,168.7933,152.6333,170.1733
739.6667,739.6667,186,1.8333,168.8656,152.7167,170.2273
740.0,740.0,186,2.0,168.92,152.768,170.26
740.3333,740.3333,186,2.1667,168.9633,152.7847,170.3433
740.6667,740.6667,186,2.3333,169.0467,152.8067,170.4267
741.0,741.0,186,2.5,169.13,152.89,170.51
741.3333,741.3333,186,2.6667,169.2133,152.9733,170.5933
741.6667,741.6667,186,2.8333,169.2967,153.0261,170.6767
742.0,742.0,187,1.0,169.38,153.04,170.76
742.3333,742.3333,187,1.1667,169.4633,153.1233,170.8433
742.6667,742.6667,187,1.3333,169.5467,153.2067,170.9267
743.0,743.0,187,1.5,169.5967,153.29,171.01
743.3333,743.3333,187,1.6667,169.6733,153.3442,171.0933
743.6667,743.6667,187,1.8333,169.7384,153.3546,171.1313
744.0,744.0,187,2.0,169.82,153.4,171.18
744.3333,744.3333,187,2.1667,169.9008,153.4833,171.2607
744.6667,744.6667,187,2.3333,169.9267,153.5667,171.2773
745.0,745.0,187,2.5,169.99,153.65,171.35
745.3333,745.3333,187,2.6667,170.0733,153.7333,171.4333
745.6667,745.6667,187,2.8333,170.1567,153.8167,171.5167
746.0,746.0,188,1.0,170.22,153.9,171.6
746.3333,746.3333,188,1.1667,170.3033,153.9811,171.6833
746.6667,746.6667,188,1.3333,170.3834,154.0267,171.7267
747.0,747.0,188,1.5,170.45,154.11,171.81
747.3333,747.3333,188,1.6667,170.5333,154.1933,171.8933
747.6667,747.6667,188,1.8333,170.6042,154.2522,171.9492
748.0,748.0,188,2.0,170.64,154.32,172.0
748.3333,748.3333,188,2.1667,170.7233,154.4033,172.0833
748.6667,748.6667,188,2.3333,170.7889,154.4867,172.1667
749.0,749.0,188,2.5,170.85,154.57,172.21
749.3333,749.3333,188,2.6667,170.9333,154.6533,172.2933
749.6667,749.6667,188,2.8333,171.0167,154.7367,172.3767
750.0,750.0,189,1.0,171.08,154.82,172.46
750.3333,750.3333,189,1.1667,171.1633,154.9033,172.5433
750.6667,750.6667,189,1.3333,171.2467,154.9867,172.5867
751.0,751.0,189,1.5,171.31,155.0175,172.67
751.3333,751.3333,189,1.6667,171.3711,155.0633,172.7533
751.6667,751.6667,189,1.8333,171.4367,155.0967,172.8233
752.0,752.0,189,2.0,171.52,155.18,172.84
752.3333,752.3333,189,2.1667,171.6033,155.2633,172.9233
752.6667,752.6667,189,2.3333,171.6867,155.3467,172.9934
753.0,753.0,189,2.5,171.755,155.415,173.07
753.3333,753.3333,189,2.6667,171.8333,155.4281,173.1533
753.6667,753.6667,189,2.8333,171.8922,155.4374,173.2167
754.0,754.0,190,1.0,171.96,155.5,173.3
756.0,756.0,190,2.0,172.38,155.88,173.72
756.3333,756.3333,190,2.1667,172.4633,155.9516,173.8033
756.6667,756.6667,190,2.3333,172.5467,156.0267,173.8867
757.0,757.0,190,2.5,172.63,156.11,173.97
757.3333,757.3333,190,2.6667,172.6911,156.1733,174.0533
757.6667,757.6667,190,2.8333,172.7567,156.2322,174.1167
758.0,758.0,191,1.0,172.82,156.3,174.2
759.0,759.0,191,1.5,173.07,156.57,174.45
760.0,760.0,191,2.0,173.26,156.82,174.54
760.3333,760.3333,191,2.1667,173.3433,156.8829,174.6233
760.6667,760.6667,191,2.3333,173.4267,156.8933,174.7067
761.0,761.0,191,2.5,173.51,156.93,174.79
761.3333,761.3333,191,2.6667,173.5711,156.9778,174.8733
761.6667,761.6667,191,2.8333,173.6367,157.0367,174.9567
762.0,762.0,192,1.0,173.72,157.12,175.04
762.5,762.5,192,1.25,173.845,157.245,175.165
763.0,763.0,192,1.5,173.97,157.37,175.29
764.0,764.0,192,2.0,174.1,157.5,175.48
764.3333,764.3333,192,2.1667,174.1816,157.5833,175.5633
764.6667,764.6667,192,2.3333,174.2467,157.6467,175.6467
765.0,765.0,192,2.5,174.33,157.73,175.73
765.3333,765.3333,192,2.6667,174.4133,157.8133,175.8133
765.6667,765.6667,192,2.8333,174.4967,157.8967,175.8967
766.0,766.0,193,1.0,174.58,157.98,175.98
767.0,767.0,193,1.5,174.83,158.21,176.27
768.0,768.0,193,2.0,175.08,158.24,176.34
768.3333,768.3333,193,2.1667,175.1633,158.3233,176.4233
768.6667,768.6667,193,2.3333,175.2467,158.4067,176.5067
769.0,769.0,193,2.5,175.3012,158.49,176.59
769.3333,769.3333,193,2.6667,175.3117,158.5733,176.6733
769.6667,769.6667,193,2.8333,175.3367,158.6567,176.7567
770.0,770.0,194,1.0,175.42,158.74,176.82
770.5,770.5,194,1.25,175.545,158.885,176.945
771.0,771.0,194,1.5,175.67,159.01,177.07
772.0,772.0,194,2.0,175.88,159.26,177.26
773.0,773.0,194,2.5,176.09,159.33,177.51
774.0,774.0,195,1.0,176.26,159.56,177.7
775.0,775.0,195,1.5,176.51,159.75,177.95
776.0,776.0,195,2.0,176.72,159.96,178.2
776.3333,776.3333,195,2.1667,176.8033,160.0433,178.2805
776.6667,776.6667,195,2.3333,176.8867,160.1267,178.2924
777.0,777.0,195,2.5,176.97,160.19,178.33
777.3333,777.3333,195,2.6667,177.0533,160.2615,178.4133
777.6667,777.6667,195,2.8333,177.1167,160.2707,178.4722
778.0,778.0,196,1.0,177.16,160.28,178.54
778.5,778.5,196,1.25,177.285,160.405,178.665
779.0,779.0,196,1.5,177.41,160.53,178.79
780.0,780.0,196,2.0,177.58,160.7,179.02
781.0,781.0,196,2.5,177.81,160.91,179.19
782.0,782.0,197,1.0,178.04,161.12,179.44
783.0,783.0,197,1.5,178.1775,161.37,179.63
784.0,784.0,197,2.0,178.38,161.48,179.86
784.3333,784.3333,197,2.1667,178.4633,161.5633,179.9433
784.6667,784.6667,197,2.3333,178.5467,161.6467,180.0267
785.0,785.0,197,2.5,178.63,161.706,180.11
785.3333,785.3333,197,2.6667,178.7133,161.7333,180.1433
785.6667,785.6667,197,2.8333,178.7967,161.8167,180.1767
786.0,786.0,198,1.0,178.88,161.9,180.26
786.5,786.5,198,1.25,179.005,162.025,180.385
787.0,787.0,198,1.5,179.13,162.15,180.51
788.0,788.0,198,2.0,179.26,162.24,180.68
788.3333,788.3333,198,2.1667,179.3433,162.3233,180.7633
788.6667,788.6667,198,2.3333,179.4267,162.4067,180.8467
789.0,789.0,198,2.5,179.49,162.49,180.93
789.3333,789.3333,198,2.6667,179.5666,162.5733,181.0133
789.6667,789.6667,198,2.8333,179.6367,162.6567,181.0967
790.0,790.0,199,1.0,179.72,162.74,181.18
791.0,791.0,199,1.5,179.97,162.9627,181.43
792.0,792.0,199,2.0,180.22,163.04,181.56
792.3333,792.3333,199,2.1667,180.3033,163.1233,181.6233
792.6667,792.6667,199,2.3333,180.3867,163.2067,181.7067
793.0,793.0,199,2.5,180.47,163.275,181.79
793.3333,793.3333,199,2.6667,180.5248,163.3466,181.8511
793.6667,793.6667,199,2.8333,180.5367,163.4167,181.9167
794.0,794.0,200,1.0,180.6,163.5,182.0
794.5,794.5,200,1.25,180.725,163.625,182.125
795.0,795.0,200,1.5,180.85,163.75,182.25
796.0,796.0,200,2.0,181.04,163.94,182.42
796.3333,796.3333,200,2.1667,181.1208,164.0233,182.5033
796.6667,796.6667,200,2.3333,181.1467,164.1067,182.5867
797.0,797.0,200,2.5,181.23,164.162,182.67
797.3333,797.3333,200,2.6667,181.3133,164.1787,182.7533
797.6667,797.6667,200,2.8333,181.3967,164.2567,182.8184
798.0,798.0,201,1.0,181.48,164.34,182.9
799.0,799.0,201,1.5,181.73,164.59,183.15
800.0,800.0,201,2.0,181.88,164.6764,183.4
800.3333,800.3333,201,2.1667,181.9616,164.7233,183.4647
800.6667,800.6667,201,2.3333,182.0267,164.7756,183.4867
801.0,801.0,201,2.5,182.11,164.85,183.57
801.3333,801.3333,201,2.6667,182.1933,164.9333,183.6533
801.6667,801.6667,201,2.8333,182.2767,165.0167,183.7367
802.0,802.0,202,1.0,182.36,165.1,183.82
802.5,802.5,202,1.25,182.485,165.225,183.945
803.0,803.0,202,1.5,182.61,165.35,184.07
804.0,804.0,202,2.0,182.76,165.48,184.24
805.0,805.0,202,2.5,182.99,165.65,184.45
806.0,806.0,203,1.0,183.18,165.9,184.66
807.0,807.0,203,1.5,183.43,166.11,184.85
808.0,808.0,203,2.0,183.62,166.3,185.035
808.3333,808.3333,203,2.1667,183.7033,166.3833,185.1033
808.6667,808.6667,203,2.3333,183.7817,166.4611,185.1867
809.0,809.0,203,2.5,183.81,166.475,185.27
809.3333,809.3333,203,2.6667,183.8933,166.5333,185.3333
809.6667,809.6667,203,2.8333,183.9767,166.5984,185.4167
810.0,810.0,204,1.0,184.04,166.68,185.5
810.5,810.5,204,1.25,184.165,166.805,185.625
811.0,811.0,204,1.5,184.29,166.93,185.75
812.0,812.0,204,2.0,184.48,167.1,185.96
813.0,813.0,204,2.5,184.69,167.31,186.21
814.0,814.0,205,1.0,184.92,167.52,186.36
815.0,815.0,205,1.5,185.09,167.71,186.61
816.0,816.0,205,2.0,185.34,167.9,186.82
816.3333,816.3333,205,2.1667,185.4233,167.9808,186.9033
816.6667,816.6667,205,2.3333,185.5067,168.0067,186.9822
817.0,817.0,205,2.5,185.5375,168.07,187.03
817.3333,817.3333,205,2.6667,185.6133,168.1366,187.1133
817.6667,817.6667,205,2.8333,185.6967,168.2167,187.1967
818.0,818.0,206,1.0,185.78,168.3,187.28
818.5,818.5,206,1.25,185.905,168.425,187.405
819.0,819.0,206,1.5,186.03,168.55,187.53
820.0,820.0,206,2.0,186.22,168.68,187.76
820.3333,820.3333,206,2.1667,186.3033,168.7616,187.8433
820.6667,820.6667,206,2.3333,186.3467,168.8267,187.9267
821.0,821.0,206,2.5,186.43,168.91,188.01
821.3333,821.3333,206,2.6667,186.5133,168.9933,188.0933
821.6667,821.6667,206,2.8333,186.5967,169.0767,188.1767
822.0,822.0,207,1.0,186.68,169.16,188.26
823.0,823.0,207,1.5,186.93,169.3823,188.51
824.0,824.0,207,2.0,187.12,169.42,188.5782
824.3333,824.3333,207,2.1667,187.2033,169.5033,188.6433
824.6667,824.6667,207,2.3333,187.2867,169.5867,188.7267
825.0,825.0,207,2.5,187.314,169.67,188.81
825.3333,825.3333,207,2.6667,187.3733,169.7533,188.8933
825.6667,825.6667,207,2.8333,187.4484,169.8367,188.9767
826.0,826.0,208,1.0,187.52,169.92,189.06
828.0,828.0,208,2.0,187.94,170.42,189.5
828.3333,828.3333,208,2.1667,187.9833,170.449,189.5833
828.6667,828.6667,208,2.3333,188.0667,170.4667,189.6667
829.0,829.0,208,2.5,188.15,170.55,189.735
829.3333,829.3333,208,2.6667,188.2333,170.5978,189.8133
829.6667,829.6667,208,2.8333,188.3167,170.6767,189.8884
830.0,830.0,209,1.0,188.4,170.76,189.96
831.0,831.0,209,1.5,188.65,171.01,190.21
832.0,832.0,209,2.0,188.82,171.14,190.46
832.3333,832.3333,209,2.1667,188.8708,171.2233,190.5433
832.6667,832.6667,209,2.3333,188.9267,171.3067,190.6267
833.0,833.0,209,2.5,189.01,171.39,190.71
833.3333,833.3333,209,2.6667,189.0933,171.4733,190.7578
833.6667,833.6667,209,2.8333,189.1567,171.5567,190.8367
834.0,834.0,210,1.0,189.24,171.64,190.92
834.5,834.5,210,1.25,189.365,171.765,191.045
835.0,835.0,210,1.5,189.49,171.8627,191.17
836.0,836.0,210,2.0,189.64,171.94,191.28
837.0,837.0,210,2.5,189.85,172.11,191.47
838.0,838.0,211,1.0,190.08,172.34,191.68
839.0,839.0,211,1.5,190.29,172.59,191.93
840.0,840.0,211,2.0,190.5,172.74,192.1
840.3333,840.3333,211,2.1667,190.5633,172.7567,192.1816
840.6667,840.6667,211,2.3333,190.6467,172.8267,192.2434
841.0,841.0,211,2.5,190.73,172.91,192.31
841.3333,841.3333,211,2.6667,190.8133,172.9933,192.3933
841.6667,841.6667,211,2.8333,190.8967,173.0767,192.4767
842.0,842.0,212,1.0,190.92,173.1,192.54
842.5,842.5,212,1.25,191.045,173.185,192.665
843.0,843.0,212,1.5,191.17,173.31,192.79
