qstamp,tstamp,measure,beat,Flute 1,Flute 2,Oboe 1,Oboe 2,Bb Clarinet 1,Bb Clarinet 2,Bassoon 1,Bassoon 2,F Horn 1,F Horn 2,F Trumpet 1,F Trumpet 2,Timpani,Violin 1,Violin 2,Viola,Violoncello,Contrabass
385.5,149.5652,25,2.5,D6,D6,B-5,D5,D5,G#4,G#3,F3,F4,F3,F4,F4,r,B-5,B-4,D4,F2,F1
386.0,149.7101,25,3.0,D6,D6,B-5,D5,D5,G#4,G#3,F3,F4,F3,F4,F4,r,B-5,D4,G#3,F2,F1
386.5,149.8551,25,3.5,D6,D6,B-5,D5,D5,G#4,G#3,F3,F4,F3,F4,F4,r,B-5,B-4,D4,F2,F1
386.75,149.9275,25,3.75,D6,D6,B-5,D5,D5,G#4,G#3,F3,F4,F3,F4,F4,F2,D5,B-4,D4,F2,F1
387.0,150.0,26,1.0,D6,D6,B-5,D5,D5,G#4,G#3,F3,F4,F3,F4,F4,F2,D5,D4,G#3,F2,F1
387.5,150.1449,26,1.5,D6,D6,B-5,D5,D5,G#4,G#3,F3,F4,F3,F4,F4,F2,D5,B-4,D4,F2,F1
388.0,150.2899,26,2.0,D6,D6,B-5,D5,D5,G#4,G#3,F3,F4,F3,F4,F4,F2,D5,D4,G#3,F2,F1
388.5,150.4348,26,2.5,D6,D6,B-5,D5,D5,G#4,G#3,F3,F4,F3,F4,F4,F2,D5,B-4,D4,F2,F1
389.0,150.5797,26,3.0,D6,D6,B-5,D5,D5,G#4,G#3,F3,F4,F3,F4,F4,F2,D5,D4,G#3,F2,F1
389.5,150.7246,26,3.5,D6,D6,B-5,D5,D5,G#4,G#3,F3,F4,F3,F4,F4,F2,D5,B-4,D4,F2,F1
390.0,150.8696,27,1.0,D6,D6,B-5,D5,D5,G#4,G#3,F3,F4,F3,F4,F4,F2,B-5,D4,G#3,F2,F1
390.5,151.0145,27,1.5,D6,D6,B-5,D5,D5,G#4,G#3,F3,F4,F3,F4,F4,F2,B-5,B-4,D4,F2,F1
391.0,151.1594,27,2.0,D6,D6,B-5,D5,D5,G#4,G#3,F3,F4,F3,F4,F4,r,B-5,D4,G#3,F2,F1
391.5,151.3043,27,2.5,D6,D6,B-5,D5,D5,G#4,G#3,F3,F4,F3,F4,F4,r,B-5,B-4,D4,F2,F1
392.0,151.4493,27,3.0,D6,D6,B-5,D5,D5,G#4,G#3,F3,F4,F3,F4,F4,r,B-5,D4,G#3,F2,F1
392.5,151.5942,27,3.5,D6,D6,B-5,D5,D5,G#4,G#3,F3,F4,F3,F4,F4,r,B-5,B-4,D4,F2,F1
392.75,151.6667,27,3.75,D6,D6,B-5,D5,D5,G#4,G#3,F3,F4,F3,F4,F4,F2,D5,B-4,D4,F2,F1
393.0,151.7391,28,1.0,D6,D6,B-5,D5,D5,G#4,G#3,F3,F4,F3,F4,F4,F2,D5,D4,G#3,F2,F1
393.5,151.8841,28,1.5,D6,D6,B-5,D5,D5,G#4,G#3,F3,F4,F3,F4,F4,F2,D5,B-4,D4,F2,F1
394.0,152.029,28,2.0,D6,D6,B-5,D5,D5,G#4,G#3,F3,F4,F3,F4,F4,F2,D5,D4,G#3,F2,F1
394.5,152.1739,28,2.5,D6,D6,B-5,D5,D5,G#4,G#3,F3,F4,F3,F4,F4,F2,D5,B-4,D4,F2,F1
395.0,152.3188,28,3.0,D6,D6,B-5,D5,D5,G#4,G#3,F3,F4,F3,F4,F4,F2,B-5,D4,G#3,F2,F1
395.5,152.4638,28,3.5,D6,D6,B-5,D5,D5,G#4,G#3,F3,F4,F3,F4,F4,F2,B-5,B-4,D4,F2,F1
395.75,152.5362,28,3.75,D6,D6,B-5,D5,D5,G#4,G#3,F3,F4,F3,F4,F4,F2,D5,B-4,D4,F2,F1
396.0,152.6087,29,1.0,D6,D6,B-5,D5,D5,G#4,G#3,F3,F4,F3,F4,F4,F2,D5,D4,G#3,F2,F1
396.5,152.7536,29,1.5,D6,D6,B-5,D5,D5,G#4,G#3,F3,F4,F3,F4,F4,F2,D5,B-4,D4,F2,F1
397.0,152.8986,29,2.0,D6,D6,B-5,D5,D5,G#4,G#3,F3,F4,F3,F4,F4,F2,D5,D4,G#3,F2,F1
397.5,153.0435,29,2.5,D6,D6,B-5,D5,D5,G#4,G#3,F3,F4,F3,F4,F4,F2,D5,B-4,D4,F2,F1
398.0,153.1884,29,3.0,D6,D6,B-5,D5,D5,G#4,G#3,F3,F4,F3,F4,F4,F2,B-5,D4,G#3,F2,F1
398.5,153.3333,29,3.5,D6,D6,B-5,D5,D5,G#4,G#3,F3,F4,F3,F4,F4,F2,B-5,B-4,D4,F2,F1
398.75,153.4058,29,3.75,D6,D6,B-5,D5,D5,G#4,G#3,F3,F4,F3,F4,F4,F2,D5,B-4,D4,F2,F1
399.0,153.4783,30,1.0,D6,D6,B-5,D5,D5,G#4,G#3,F3,F4,F3,F4,F4,F2,D5,D4,G#3,F2,F1
401.0,154.058,30,3.0,D6,D6,B-5,D5,D5,G#4,G#3,F3,F4,F3,F4,F4,F2,B-5,B-4,G#3,F2,F1
402.0,154.3478,31,1.0,D6,D6,D5,D5,D5,G#4,G#3,F3,F4,F3,F4,F4,F2,D5,D4,G#3,F2,F1
404.0,154.9275,31,3.0,D6,D6,B-5,r,D5,G#4,G#3,F3,F4,F3,F4,F4,F2,B-5,B-4,G#3,F2,F1
405.0,155.2174,32,1.0,D6,D6,D5,D5,D5,G#4,G#3,F3,F4,F3,F4,F4,F2,D5,D4,G#3,F2,F1
414.0,157.8261,34,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,C#4,A3,G3,r,r
416.0,158.4058,34,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,A4,C#4,G3,r,r
417.0,158.6957,35,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,C#4,A3,G3,r,r
419.0,159.2754,35,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,A4,C#4,G3,r,r
420.0,159.5652,36,1.0,r,r,r,r,r,r,A3,r,r,r,r,r,r,C#4,A3,G3,r,r
422.0,160.1449,36,3.0,r,r,r,r,r,r,G4,r,r,r,r,r,r,r,r,r,r,r
423.0,160.4348,37,1.0,r,r,r,r,r,r,A3,r,r,r,r,r,r,r,r,r,r,r
425.0,161.0145,37,3.0,r,r,r,r,r,r,G4,r,r,r,r,r,r,A4,A3,C#4,E4,E3
425.5,161.1594,37,3.5,r,r,r,r,r,r,G4,r,r,r,r,r,r,A4,A3,C#4,E4,E3
426.0,161.3043,38,1.0,r,r,r,r,r,r,F#4,r,r,r,r,r,r,A4,A3,D4,D4,D3
426.5,161.4493,38,1.5,r,r,r,r,r,r,F#4,r,r,r,r,r,r,B4,B3,D4,D4,D3
427.0,161.5942,38,2.0,r,r,r,r,r,r,D4,r,r,r,r,r,r,C#5,C#4,r,r,r
427.5,161.7391,38,2.5,r,r,r,r,r,r,D4,r,r,r,r,r,r,D5,D4,r,r,r
428.0,161.8841,38,3.0,r,r,r,r,r,r,A3,r,r,r,r,r,r,A4,A3,r,r,r
428.5,162.029,38,3.5,r,r,r,r,r,r,A3,r,r,r,r,r,r,A4,A3,r,r,r
429.0,162.1739,39,1.0,r,r,r,r,r,r,G3,r,r,r,r,r,r,A4,A3,E4,A3,A2
429.5,162.3188,39,1.5,r,r,r,r,r,r,G3,r,r,r,r,r,r,C#5,C#4,E4,A3,A2
430.0,162.4638,39,2.0,r,r,r,r,r,r,E3,r,r,r,r,r,r,D5,D4,r,r,r
430.5,162.6087,39,2.5,r,r,r,r,r,r,E3,r,r,r,r,r,r,E5,E4,r,r,r
431.0,162.7536,39,3.0,r,r,r,r,r,r,C#3,r,r,r,r,r,r,A4,A3,r,r,r
431.5,162.8986,39,3.5,r,r,r,r,r,r,C#3,r,r,r,r,r,r,A4,A3,r,r,r
432.0,163.0435,40,1.0,r,r,r,r,r,r,F#3,r,r,r,r,r,r,A4,A3,F#4,D3,D2
432.5,163.1884,40,1.5,r,r,r,r,r,r,F#3,r,r,r,r,r,r,D5,D4,F#4,D3,D2
433.0,163.3333,40,2.0,r,r,r,r,r,r,D3,r,r,r,r,r,r,E5,E4,r,r,r
433.5,163.4783,40,2.5,r,r,r,r,r,r,D3,r,r,r,r,r,r,F#5,F#4,r,r,r
434.0,163.6232,40,3.0,r,r,r,r,r,r,A2,r,r,r,r,r,r,G5,G4,r,r,r
434.5,163.7681,40,3.5,r,r,r,r,r,r,A2,r,r,r,r,r,r,F#5,F#4,r,r,r
435.0,163.913,41,1.0,r,r,r,r,r,r,A2,r,r,r,r,r,r,E5,E4,E4,A2,A1
436.0,164.2029,41,2.0,r,r,r,r,r,r,C3,r,r,r,r,r,r,A5,A4,r,r,r
437.0,164.4928,41,3.0,r,r,r,r,r,r,F#3,r,r,r,r,r,r,A5,A4,C4,A2,A1
438.0,164.7826,42,1.0,r,r,r,r,r,r,B2,r,r,r,r,r,r,A5,A4,D3,B2,B1
438.5,164.9275,42,1.5,r,r,r,r,r,r,B2,r,r,r,r,r,r,G5,G4,D3,B2,B1
439.0,165.0725,42,2.0,r,r,r,r,r,r,D3,r,r,r,r,r,r,D5,D4,r,r,r
439.5,165.2174,42,2.5,r,r,r,r,r,r,D3,r,r,r,r,r,r,E5,E4,r,r,r
440.0,165.3623,42,3.0,r,r,r,r,r,r,G3,r,r,r,r,r,r,F5,F4,D4,B3,B2
441.0,165.6522,43,1.0,r,r,r,r,r,r,C3,r,r,r,r,r,r,F5,F4,G3,C4,C3
441.5,165.7971,43,1.5,r,r,r,r,r,r,C3,r,r,r,r,r,r,E5,E4,G3,C4,C3
442.0,165.942,43,2.0,r,r,r,r,r,r,C4,r,r,r,r,r,r,C5,C4,r,r,r
442.5,166.087,43,2.5,r,r,r,r,r,r,C4,r,r,r,r,r,r,D5,D4,r,r,r
443.0,166.2319,43,3.0,r,r,r,r,r,r,C4,r,r,r,r,r,r,E-5,E-4,A3,F#3,F#2
444.0,166.5217,44,1.0,r,r,r,r,r,r,B3,r,r,r,r,r,r,r,r,D3,G3,G2
444.5,166.7717,44,1.5,r,r,r,r,r,r,B3,r,r,r,r,r,r,D5,D4,D3,G3,G2
445.0,167.0217,44,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,B4,B3,r,r,r
445.5,167.2717,44,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,C5,C4,r,r,r
446.0,167.5217,44,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,D5,D4,r,r,r
446.5,167.7717,44,3.5,r,r,r,r,r,r,r,r,r,r,r,r,r,B4,B3,r,r,r
447.0,168.0217,45,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,G4,G3,r,r,r
447.5,168.2717,45,1.5,r,r,r,r,r,r,r,r,r,r,r,r,r,B4,B3,r,r,r
448.0,168.5217,45,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,D5,D4,r,r,r
448.5,168.7717,45,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,F5,F4,r,r,r
449.0,169.0217,45,3.0,G5,G5,G4,G4,r,r,G3,r,r,r,r,r,r,E5,E4,r,r,r
449.5,169.2717,45,3.5,G5,G5,G4,G4,r,r,G3,r,r,r,r,r,r,D5,D4,r,r,r
450.0,169.5217,46,1.0,G5,G5,G4,G4,r,r,G3,r,r,r,r,r,r,C5,C4,E4,C4,C3
450.5,169.7717,46,1.5,A5,A5,A4,A4,r,r,A3,r,r,r,r,r,r,C5,C4,E4,C4,C3
451.0,170.0217,46,2.0,B5,B5,B4,B4,r,r,B3,r,r,r,r,r,r,r,r,C4,G3,G2
451.5,170.2717,46,2.5,C6,C6,C5,C5,r,r,C4,r,r,r,r,r,r,r,r,C4,G3,G2
452.0,170.5217,46,3.0,G5,G5,G4,G4,r,r,G3,r,r,r,r,r,r,C5,E4,G3,E3,E2
452.5,170.7717,46,3.5,G5,G5,G4,G4,r,r,G3,r,r,r,r,r,r,C5,E4,G3,E3,E2
453.0,171.0217,47,1.0,G5,G5,G4,G4,r,r,G3,r,r,r,r,r,r,G4,D4,B3,F3,F2
453.5,171.2717,47,1.5,B5,B5,B4,B4,r,r,B3,r,r,r,r,r,r,G4,D4,B3,F3,F2
454.0,171.5217,47,2.0,C6,C6,C5,C5,r,r,C4,r,r,r,r,r,r,B4,G4,D4,D3,D2
454.5,171.7717,47,2.5,D6,D6,D5,D5,r,r,D4,r,r,r,r,r,r,B4,G4,D4,D3,D2
455.0,172.0217,47,3.0,G5,G5,G4,G4,r,r,G3,r,r,r,r,r,r,D5,G4,F4,B2,B1
455.5,172.2717,47,3.5,G5,G5,G4,G4,r,r,G3,r,r,r,r,r,r,D5,G4,F4,B2,B1
456.0,172.5217,48,1.0,G5,r,r,G4,r,r,G3,r,r,r,r,r,r,G4,G4,C4,E3,E2
456.5,172.7717,48,1.5,C6,r,r,C5,r,r,C4,r,r,r,r,r,r,G4,G4,C4,E3,E2
457.0,173.0217,48,2.0,D6,r,r,D5,r,r,D4,r,r,r,r,r,r,C5,G4,E4,C3,C2
457.5,173.2717,48,2.5,E6,r,r,E5,r,r,E4,r,r,r,r,r,r,C5,G4,E4,C3,C2
458.0,173.5217,48,3.0,F6,r,r,F5,r,r,F4,r,r,r,r,r,r,E5,G4,C4,G2,G1
458.5,173.7717,48,3.5,E6,r,r,E5,r,r,E4,r,r,r,r,r,r,E5,G4,C4,G2,G1
459.0,174.0217,49,1.0,D6,r,r,D5,r,r,D4,r,r,r,r,r,r,D5,G4,B3,G2,G1
460.0,174.5217,49,2.0,G6,r,r,G5,r,r,G4,r,r,r,r,r,r,B4,G4,D4,B3,B2
461.0,175.0217,49,3.0,G6,r,r,G5,r,r,G4,r,r,r,r,r,r,D5,B3,G3,G3,G2
462.0,175.5217,50,1.0,G6,r,r,G5,r,r,G4,r,r,r,r,r,r,C5,C4,A3,A3,A2
462.5,175.7717,50,1.5,F#6,r,r,F#5,r,r,F#4,r,r,r,r,r,r,C5,C4,A3,A3,A2
463.0,176.0217,50,2.0,D6,r,r,D5,r,r,D4,r,r,r,r,r,r,A4,A3,D3,D4,D3
463.5,176.2717,50,2.5,E6,r,r,E5,r,r,E4,r,r,r,r,r,r,A4,A3,D3,D4,D3
464.0,176.5217,50,3.0,F6,r,r,F5,r,r,F4,r,r,r,r,r,r,D5,D4,B3,B3,B2
465.0,177.0217,51,1.0,F6,r,r,F5,r,r,F4,r,r,r,r,r,r,B4,B3,G3,G3,G2
465.5,177.2717,51,1.5,E6,r,r,E5,r,r,E4,r,r,r,r,r,r,B4,B3,G3,G3,G2
466.0,177.5217,51,2.0,C6,r,r,C5,r,r,C4,r,C4,C3,r,r,r,G4,G3,E3,C4,C3
466.5,177.7717,51,2.5,D6,r,r,D5,r,r,D4,r,C4,C3,r,r,r,G4,G3,E3,C4,C3
467.0,178.0217,51,3.0,E-6,C6,E-5,C5,r,r,E-4,C4,C4,C3,r,r,r,C5,C4,C3,A3,A2
468.0,178.5217,52,1.0,E-6,C6,E-5,C5,r,r,E-4,C4,C4,C3,r,r,r,r,E-4,r,F#2,F#1
468.25,178.6467,52,1.25,E-6,C6,E-5,C5,r,r,E-4,C4,C4,C3,r,r,r,r,E-4,r,F#2,F#1
468.5,178.7717,52,1.5,E-6,C6,E-5,C5,r,r,E-4,C4,C4,C3,r,r,r,r,E-4,r,A2,A1
468.75,178.8967,52,1.75,E-6,C6,E-5,C5,r,r,E-4,C4,C4,C3,r,r,r,r,E-4,r,A2,A1
469.0,179.0217,52,2.0,E-6,C6,E-5,C5,r,r,E-4,C4,C4,C3,r,r,r,r,E-4,r,C3,C2
469.5,179.2717,52,2.5,E-6,C6,E-5,C5,r,r,E-4,C4,C4,C3,r,r,r,r,E-4,r,E-3,E-2
470.0,179.5217,52,3.0,E-6,C6,E-5,C5,r,r,E-4,C4,C4,C3,r,r,r,r,E-4,r,F#3,F#2
470.5,179.7717,52,3.5,E-6,C6,E-5,C5,r,r,E-4,C4,C4,C3,r,r,r,r,E-4,r,A3,A2
471.0,180.0217,53,1.0,E-6,C6,E-5,C5,r,r,E-4,C4,C4,C3,r,r,r,A4,E-4,A3,C4,C3
471.5,180.2717,53,1.5,E-6,C6,E-5,C5,r,r,E-4,C4,C4,C3,r,r,r,C5,E-4,C4,C4,C3
472.0,180.5217,53,2.0,E-6,C6,E-5,C5,r,r,E-4,C4,C4,C3,r,r,r,E-5,E-4,E-4,r,r
472.5,180.7717,53,2.5,E-6,C6,E-5,C5,r,r,E-4,C4,C4,C3,r,r,r,F#5,E-4,F#4,r,r
473.0,181.0217,53,3.0,E-6,C6,E-5,C5,r,r,E-4,C4,C4,C3,r,r,r,A5,E-4,A4,r,r
473.5,181.2717,53,3.5,E-6,C6,E-5,C5,r,r,E-4,C4,C4,C3,r,r,r,C6,E-4,C5,r,r
474.0,181.5217,54,1.0,E-6,C6,E-5,C5,r,r,E-4,C4,C4,C3,r,r,r,E-6,E-4,E-5,r,r
476.0,182.5217,54,3.0,E-6,C6,E-5,C5,r,r,E-4,C4,C4,C3,r,r,r,C6,E-4,C5,r,r
477.0,183.0217,55,1.0,E-6,E-6,E-5,E-5,r,r,E-4,C4,C4,C3,C5,C4,C3,A5,E-4,A4,C3,C2
479.0,184.0217,55,3.0,C6,C6,C5,C5,r,r,C4,A3,C4,C3,C5,C4,C3,r,E-4,r,A2,A1
480.0,184.5217,56,1.0,E-6,C6,E-5,C5,r,r,E-4,C4,C4,C3,C5,C4,C3,r,E-4,r,F#2,F#1
480.5,184.7717,56,1.5,E-6,C6,E-5,C5,r,r,E-4,C4,C4,C3,C5,C4,C3,r,E-4,r,A2,A1
481.0,185.0217,56,2.0,E-6,C6,E-5,C5,r,r,E-4,C4,C4,C3,r,r,r,r,E-4,r,C3,C2
481.5,185.2717,56,2.5,E-6,C6,E-5,C5,r,r,E-4,C4,C4,C3,r,r,r,r,E-4,r,E-3,E-2
482.0,185.5217,56,3.0,E-6,C6,E-5,C5,r,r,E-4,C4,C4,C3,r,r,r,r,E-4,r,F#3,F#2
482.5,185.7717,56,3.5,E-6,C6,E-5,C5,r,r,E-4,C4,C4,C3,r,r,r,r,E-4,r,A3,A2
483.0,186.0217,57,1.0,E-6,C6,E-5,C5,r,r,E-4,C4,C4,C3,r,r,r,A4,E-4,A3,C4,C3
483.5,186.2717,57,1.5,E-6,C6,E-5,C5,r,r,E-4,C4,C4,C3,r,r,r,C5,E-4,C4,C4,C3
484.0,186.5217,57,2.0,E-6,C6,E-5,C5,r,r,E-4,C4,C4,C3,r,r,r,E-5,E-4,E-4,r,r
484.5,186.7717,57,2.5,E-6,C6,E-5,C5,r,r,E-4,C4,C4,C3,r,r,r,F#5,E-4,F#4,r,r
485.0,187.0217,57,3.0,E-6,C6,E-5,C5,r,r,E-4,C4,C4,C3,r,r,r,A5,E-4,A4,r,r
485.5,187.2717,57,3.5,E-6,C6,E-5,C5,r,r,E-4,C4,C4,C3,r,r,r,C6,E-4,C5,r,r
486.0,187.5217,58,1.0,E-6,C6,E-5,C5,r,r,E-4,C4,C4,C3,r,r,r,E-6,E-4,E-5,r,r
488.0,188.5217,58,3.0,E-6,C6,E-5,C5,r,r,E-4,C4,C4,C3,r,r,r,C6,E-4,C5,r,r
489.0,189.0217,59,1.0,E-6,r,E-5,r,r,r,E-4,C4,C4,C3,C5,C4,C3,A5,E-4,A4,C4,C3
491.0,190.0217,59,3.0,C6,r,C5,r,r,r,C4,A3,C4,C3,C5,C4,C3,r,E-4,r,A3,A2
492.0,190.5217,60,1.0,F6,D6,F5,D5,r,r,F4,D4,r,r,r,r,r,F5,F4,F4,G#3,G#2
494.0,191.5217,60,3.0,F6,D6,F5,D5,r,r,F4,D4,r,r,r,r,r,D5,F4,D4,r,r
495.0,192.0217,61,1.0,F6,r,F5,r,r,r,F4,D4,r,r,r,r,r,B4,F4,B3,D4,D3
497.0,193.0217,61,3.0,D6,r,D5,D5,r,r,D4,B3,r,r,r,r,r,r,F4,r,B3,B2
498.0,193.5217,62,1.0,G6,E6,G5,E5,G4,E4,C#4,B-3,G4,G4,r,r,r,G5,G4,E4,G3,G2
500.0,194.5217,62,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,E5,E4,C#4,B-3,B-2
501.0,195.0217,63,1.0,G#6,F6,G#5,F5,G#4,F4,G#3,F3,F4,F3,r,r,r,G#5,G#4,F4,F3,F2
503.0,196.0217,63,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,F5,F4,D4,G#3,G#2
504.0,196.5217,64,1.0,A6,F#6,A5,F#5,A4,F#4,E-4,C4,C4,C3,C5,C4,C3,A5,A4,F#4,E-3,E-2
506.0,197.5217,64,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,F#5,F#4,A3,C4,C3
507.0,198.0217,65,1.0,G6,G5,B5,G5,B4,G4,D4,B3,G4,G4,F4,F4,F2,B5,B4,G4,D3,D2
509.0,199.0217,65,3.0,G6,G5,B5,G5,B4,G4,D4,B3,r,r,r,r,r,G5,G4,D4,B3,B2
510.0,199.5217,66,1.0,G6,D6,B5,G5,B4,G4,D4,B3,G4,G4,F4,F4,F2,B5,B4,G4,D3,D2
512.0,200.5217,66,3.0,G6,D6,B5,G5,B4,G4,D4,B3,G4,G4,F4,F4,F2,G5,G4,D4,F3,F2
513.0,201.0217,67,1.0,G6,E6,C6,r,E5,C5,E4,r,G4,G4,C5,C4,C3,C6,C5,C4,E3,E2
515.0,202.0217,67,3.0,A6,A5,A5,A5,C6,C5,A3,A3,A4,r,C5,C4,C3,A5,A4,A3,A3,A2
516.0,202.5217,68,1.0,F6,F5,F5,F5,F5,F4,F4,F3,F4,F3,C5,C4,F2,F5,F4,F3,F3,F2
518.0,203.5217,68,3.0,D6,D5,D5,D5,D5,D4,D4,D3,r,r,C5,C4,F2,D5,D4,D3,D3,D2
519.0,204.0217,69,1.0,G6,r,G5,G5,G5,r,G4,G3,G4,G4,G5,G5,r,G5,G4,G3,G3,G2
521.0,205.0217,69,3.0,G5,G5,G4,G4,G4,G4,G3,G2,G4,G4,G5,G5,r,G4,G3,G3,G2,G1
522.0,205.5217,70,1.0,E6,C6,E5,C5,G4,E4,E4,C4,C4,C3,C5,C4,C3,E5,G4,C4,C3,C2
522.75,205.8967,70,1.75,E6,C6,E5,C5,G4,E4,E4,C4,C4,C3,C5,C4,C3,E5,G4,C4,C3,C2
523.0,206.0217,70,2.0,D6,B5,D5,B4,G#4,F4,D4,B3,C4,C3,C5,C4,F2,D5,G#4,B3,F2,F1
524.0,206.5217,70,3.0,F6,D6,F5,D5,G#4,F4,D4,B3,C4,C3,C5,C4,F2,F5,G#4,B3,F2,F1
524.75,206.8967,70,3.75,F6,D6,F5,D5,G#4,F4,D4,B3,C4,C3,C5,C4,F2,F5,G#4,B3,F2,F1
525.0,207.0217,71,1.0,E6,C6,E5,C5,G4,E4,E4,C4,C4,C3,C5,C4,C3,E5,G4,C4,C3,C2
526.0,207.5217,71,2.0,A6,F6,A5,F5,A4,F4,A3,F3,C4,C3,C5,C4,F2,A5,A4,C4,F2,F1
526.75,207.8967,71,2.75,A6,F6,A5,F5,A4,F4,A3,F3,C4,C3,C5,C4,F2,A5,B4,D4,F2,F1
527.0,208.0217,71,3.0,G6,E6,G5,E5,G4,E4,G3,E3,C4,C3,C5,C4,C3,G5,C5,E4,C3,C2
528.0,208.5217,72,1.0,A6,F6,A5,F5,A4,F4,A3,F3,C4,C3,C5,C4,F2,A5,A4,C4,F2,F1
528.75,208.8967,72,1.75,A6,F6,A5,F5,A4,F4,A3,F3,C4,C3,C5,C4,F2,A5,B4,D4,F2,F1
529.0,209.0217,72,2.0,G6,E6,G5,E5,G4,E4,G3,E3,C4,C3,C5,C4,C3,G5,C5,E4,C3,C2
530.0,209.5217,72,3.0,G6,G6,G5,G5,r,r,r,r,r,r,r,r,r,r,r,r,r,r
531.0,210.0217,73,1.0,F#6,r,F#5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
533.0,211.0217,73,3.0,G6,r,G5,r,r,r,r,G3,r,r,r,r,r,r,E4,r,r,r
534.0,211.5217,74,1.0,F6,r,F5,r,r,r,r,G3,r,r,r,r,r,r,D4,r,r,r
534.5,211.7717,74,1.5,F6,r,F5,r,r,r,r,G3,r,r,r,r,r,F5,D4,r,r,r
535.0,212.0217,74,2.0,F6,r,F5,r,r,r,r,G3,r,r,r,r,r,C5,B3,r,r,r
535.5,212.2717,74,2.5,F6,r,F5,r,r,r,r,G3,r,r,r,r,r,D5,B3,r,r,r
536.0,212.5217,74,3.0,E6,r,E5,r,r,r,G4,G3,r,r,r,r,r,E5,C4,r,r,r
536.5,212.7717,74,3.5,E6,r,E5,r,r,r,G4,G3,r,r,r,r,r,C5,C4,r,r,r
537.0,213.0217,75,1.0,D6,r,D5,r,r,r,F4,G3,r,r,r,r,r,r,r,r,r,r
537.5,213.2717,75,1.5,D6,r,D5,r,r,r,F4,G3,r,r,r,r,r,D5,r,r,r,r
538.0,213.5217,75,2.0,D6,r,D5,r,r,r,F4,G3,r,r,r,r,r,A4,D4,r,r,r
538.5,213.7717,75,2.5,D6,r,D5,r,r,r,F4,G3,r,r,r,r,r,B4,D4,r,r,r
539.0,214.0217,75,3.0,C6,r,C5,r,G5,G4,E4,G3,G4,G4,r,r,r,C5,E4,r,r,r
539.5,214.2717,75,3.5,C6,r,C5,r,G5,G4,E4,G3,G4,G4,r,r,r,G4,E4,r,r,r
540.0,214.5217,76,1.0,B5,r,B4,r,F5,F4,D4,G3,G4,G4,r,r,r,r,r,r,r,r
540.5,214.7717,76,1.5,B5,r,B4,r,F5,F4,D4,G3,G4,G4,r,r,r,r,F4,r,r,r
541.0,215.0217,76,2.0,B5,r,B4,r,F5,F4,D4,G3,G4,G4,r,r,r,B4,C4,r,r,r
541.5,215.2717,76,2.5,B5,r,B4,r,F5,F4,D4,G3,G4,G4,r,r,r,B4,D4,r,r,r
542.0,215.5217,76,3.0,C6,r,C5,r,E5,E4,C4,G3,G4,G4,r,r,r,C5,E4,r,r,r
542.5,215.7717,76,3.5,C6,r,C5,r,E5,E4,C4,G3,G4,G4,r,r,r,C5,C4,r,r,r
543.0,216.0217,77,1.0,D6,r,D5,r,D5,D4,B3,G3,G4,G4,r,r,r,r,r,r,r,r
543.5,216.2717,77,1.5,D6,r,D5,r,D5,D4,B3,G3,G4,G4,r,r,r,r,D4,r,r,r
544.0,216.5217,77,2.0,D6,r,D5,r,D5,D4,B3,G3,G4,G4,r,r,r,D5,A3,r,r,r
544.5,216.7717,77,2.5,D6,r,D5,r,D5,D4,B3,G3,G4,G4,r,r,r,D5,B3,r,r,r
545.0,217.0217,77,3.0,E6,C6,E5,r,C5,C4,B-3,G3,G4,G4,r,r,r,E5,C4,r,r,r
545.5,217.2717,77,3.5,E6,C6,E5,r,C5,C4,B-3,G3,G4,G4,r,r,r,E5,G3,r,r,r
546.0,217.5217,78,1.0,F6,C6,F5,r,C5,C4,A3,F3,A4,F4,r,r,r,r,r,r,r,r
546.5,217.7717,78,1.5,F6,C6,F5,r,C5,C4,A3,F3,A4,F4,r,r,r,A5,A4,r,r,r
547.0,218.0217,78,2.0,F6,C6,F5,r,C5,C4,A3,F3,r,r,r,r,r,E5,E4,r,r,r
547.5,218.2717,78,2.5,F6,C6,F5,r,C5,C4,A3,F3,r,r,r,r,r,F5,F4,r,r,r
548.0,218.5217,78,3.0,F6,D6,A5,r,A4,F4,F4,D3,r,r,r,r,r,G5,G4,r,r,r
548.5,218.7717,78,3.5,F6,D6,A5,r,A4,F4,D4,D3,r,r,r,r,r,A5,A4,r,r,r
549.0,219.0217,79,1.0,E6,C6,G5,r,G4,E4,G4,G3,r,r,r,r,r,r,r,r,r,r
