qstamp,tstamp,measure,beat,Flute 1,Flute 2,Oboe 1,Oboe 2,A Clarinet 1,A Clarinet 2,Bassoon 1,Bassoon 2,E Horn 1,E Horn 2,C Horn 3,C Horn 4,E Trumpet 1,E Trumpet 2,Timpani,Violin 1,Violin 2,Viola,Violoncello,Contrabass
115.5,48.1181,30,2.25,C#6,A5,A4,F#4,r,r,A3,C#3,A4,F#4,C#4,C#4,r,r,r,C5,C4,C#4,C#3,C#2
116.0,48.3264,30,2.5,C#6,A5,A4,F#4,r,r,A3,C#3,A4,F#4,C#4,C#4,r,r,r,C#5,C#4,F#4,C#3,C#2
116.5,48.5347,30,2.75,C#6,A5,A4,F#4,r,r,A3,C#3,A4,F#4,C#4,C#4,r,r,r,A4,A3,A4,C#3,C#2
117.0,48.743,31,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D6,D5,A3,C2,C2
117.5,48.9513,31,1.25,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D6,D5,A3,A2,C2
118.0,49.1596,31,1.5,D6,A5,F#5,A4,r,r,A3,C3,A4,F#4,D4,D4,r,r,r,D6,D5,A3,F#3,C2
118.5,49.3679,31,1.75,D6,A5,F#5,A4,r,r,A3,C3,A4,F#4,D4,D4,r,r,r,D6,D5,A3,A3,C2
119.0,49.5762,31,2.0,D6,A5,F#5,A4,r,r,A3,C3,A4,F#4,D4,D4,r,r,r,D6,D5,A3,C3,C2
119.5,49.7845,31,2.25,D6,A5,F#5,A4,r,r,A3,C3,A4,F#4,D4,D4,r,r,r,A5,A4,D4,C3,C2
120.0,49.9928,31,2.5,D6,A5,F#5,A4,r,r,A3,C3,A4,F#4,D4,D4,r,r,r,F#5,F#4,F#4,C3,C2
120.5,50.2011,31,2.75,D6,A5,F#5,A4,r,r,A3,C3,A4,F#4,D4,D4,r,r,r,D5,D4,A4,C3,C2
121.0,50.4094,32,1.0,E-6,A5,E-5,A4,r,r,F#3,B2,A4,F#4,E-4,E-4,r,r,r,E-5,E-4,A3,B2,B1
122.0,50.8261,32,1.5,B5,G5,r,r,r,r,G3,E3,G4,E4,r,r,r,r,r,r,B3,G3,B2,B1
122.5,51.0344,32,1.75,B5,G5,r,r,r,r,G3,E3,G4,E4,r,r,r,r,r,G5,E4,B3,B2,B1
123.0,51.2427,32,2.0,B5,G5,r,r,r,r,B3,G3,G4,E4,r,r,r,r,r,C5,G4,E4,B3,B2
123.5,51.451,32,2.25,B5,G5,r,r,r,r,B3,G3,G4,E4,r,r,r,r,r,C5,B4,G4,B3,B2
124.0,51.6593,32,2.5,A5,F#5,r,r,r,r,C4,A3,F#4,F#4,r,r,r,r,r,r,G4,F#4,B3,B2
124.5,51.8676,32,2.75,A5,F#5,r,r,r,r,C4,A3,F#4,F#4,r,r,r,r,r,F#5,B4,G4,B3,B2
125.0,52.0759,33,1.0,A5,F#5,r,r,r,r,A3,F#3,F#4,E-4,r,r,r,r,r,B4,F#4,E-4,B3,B2
125.5,52.2842,33,1.25,A5,F#5,r,r,r,r,A3,F#3,F#4,E-4,r,r,r,r,r,B4,A4,F#4,B3,B2
126.0,52.4925,33,1.5,G5,E5,r,r,r,r,B3,G3,E4,E4,r,r,r,r,r,r,G4,E4,B3,B2
126.5,52.7008,33,1.75,G5,E5,r,r,r,r,B3,G3,E4,E4,r,r,r,r,r,E5,B4,G4,B3,B2
127.0,52.9091,33,2.0,G5,E5,r,r,r,r,G3,E3,E4,C#4,r,r,r,r,r,A4,E4,C#4,B2,B1
127.5,53.1174,33,2.25,G5,E5,r,r,r,r,G3,E3,E4,C#4,r,r,r,r,r,A4,G4,E4,B2,B1
128.0,53.3257,33,2.5,F#5,E-5,r,r,r,r,A3,F#3,E-4,E-4,r,r,r,r,r,r,F#4,E-4,B2,B1
128.5,53.534,33,2.75,F#5,E-5,r,r,r,r,A3,F#3,E-4,E-4,r,r,r,r,r,E-5,A4,F#4,B2,B1
129.0,53.7423,34,1.0,E5,E5,r,r,r,r,G3,E3,E4,B3,r,r,r,r,r,B4,G4,E4,G2,G2
129.5,53.9506,34,1.25,E5,E5,r,r,r,r,G3,E3,E4,B3,r,r,r,r,r,B4,G4,E4,E3,G2
130.0,54.1589,34,1.5,r,r,B5,G5,r,r,r,r,B4,G4,r,r,r,r,r,B5,G5,r,G3,G2
130.5,54.3672,34,1.75,r,r,B5,G5,r,r,r,r,B4,G4,r,r,r,r,r,B5,G5,r,B3,G2
131.0,54.5755,34,2.0,r,r,B5,G5,r,r,r,r,B4,G4,r,r,r,r,r,B5,G5,B3,E3,G2
131.5,54.7838,34,2.25,r,r,B5,G5,r,r,r,r,B4,G4,r,r,r,r,r,B-5,F#5,E4,E3,G2
132.0,54.9921,34,2.5,r,r,G5,E5,r,r,r,r,G4,E4,r,r,r,r,r,B5,G5,G4,G2,G2
132.5,55.2004,34,2.75,r,r,G5,E5,r,r,r,r,G4,E4,r,r,r,r,r,G5,E5,B4,G2,G2
133.0,55.4087,35,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E4,A2,A2
133.5,55.617,35,1.25,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E4,E3,A2
134.0,55.8253,35,1.5,C#6,G5,r,r,r,r,E4,A3,r,r,r,r,r,r,r,G6,E6,r,A3,A2
134.5,56.0336,35,1.75,C#6,G5,r,r,r,r,E4,A3,r,r,r,r,r,r,r,G6,E6,r,C#4,A2
135.0,56.2419,35,2.0,C#6,G5,r,r,r,r,E4,A3,r,r,r,r,r,r,r,G6,E6,C#4,E3,A2
135.5,56.4502,35,2.25,C#6,G5,r,r,r,r,E4,A3,r,r,r,r,r,r,r,E6,C#6,E4,E3,A2
136.0,56.6585,35,2.5,C#6,G5,r,r,r,r,G4,A3,r,r,r,r,r,r,r,C#6,G5,G4,A2,A2
136.5,56.8668,35,2.75,C#6,G5,r,r,r,r,G4,A3,r,r,r,r,r,r,r,G5,E5,C#5,A2,A2
137.0,57.0751,36,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E4,B-2,B-2
137.5,57.2834,36,1.25,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E4,E3,B-2
138.0,57.4917,36,1.5,r,r,G5,E5,r,r,r,r,G4,E4,r,r,r,r,r,G5,E5,r,G3,B-2
138.5,57.7,36,1.75,r,r,G5,E5,r,r,r,r,G4,E4,r,r,r,r,r,G5,E5,r,C#4,B-2
139.0,57.9083,36,2.0,r,r,G5,E5,r,r,r,r,G4,E4,r,r,r,r,r,G5,E5,G3,E3,B-2
139.5,58.1166,36,2.25,r,r,G5,E5,r,r,r,r,G4,E4,r,r,r,r,r,F#5,E-5,C#4,E3,B-2
140.0,58.3249,36,2.5,r,r,E5,C#5,r,r,r,r,E4,C#4,r,r,r,r,r,G5,E5,E4,B-2,B-2
140.5,58.5332,36,2.75,r,r,E5,C#5,r,r,r,r,E4,C#4,r,r,r,r,r,E5,C#5,G4,B-2,B-2
141.0,58.7415,37,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C#4,F#2,F#2
141.5,58.9498,37,1.25,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C#4,E3,F#2
142.0,59.1581,37,1.5,B-5,E5,r,r,B-4,E4,C#4,F#3,r,r,r,r,r,r,r,E6,C#6,r,B-3,F#2
142.5,59.3664,37,1.75,B-5,E5,r,r,B-4,E4,C#4,F#3,r,r,r,r,r,r,r,E6,C#6,r,C#4,F#2
143.0,59.5747,37,2.0,B-5,E5,r,r,B-4,E4,C#4,F#3,r,r,r,r,r,r,r,E6,C#6,B-3,E3,F#2
143.5,59.783,37,2.25,B-5,E5,r,r,B-4,E4,C#4,F#3,r,r,r,r,r,r,r,C#6,B-5,C#4,E3,F#2
144.0,59.9913,37,2.5,B-5,C#5,r,r,B-4,C#4,E4,F#3,r,r,r,r,r,r,r,B-5,E5,E4,F#2,F#1
144.5,60.1996,37,2.75,B-5,C#5,r,r,B-4,C#4,E4,F#3,r,r,r,r,r,r,r,E5,C#5,B-4,F#2,F#1
145.0,60.4079,38,1.0,B5,E-5,r,r,B4,E-4,E-4,B3,r,r,r,r,r,r,r,E-5,F#4,B4,B2,B1
146.0,60.8246,38,1.5,B5,G5,B5,B4,B4,G4,C4,G3,B4,G4,r,r,r,r,r,r,B4,G4,B3,B2
146.5,61.0329,38,1.75,B5,G5,B5,B4,B4,G4,C4,G3,B4,G4,r,r,r,r,r,G5,B4,G4,B3,B2
147.0,61.2412,38,2.0,B5,G5,C6,C5,B4,G4,G3,E3,G4,E4,r,r,r,r,r,C5,B4,G4,B3,B2
147.5,61.4495,38,2.25,B5,G5,C6,C5,B4,G4,G3,E3,G4,E4,r,r,r,r,r,C5,G4,E4,B3,B2
148.0,61.6578,38,2.5,A5,F#5,C6,C5,A4,F#4,A3,F#3,A4,F#4,r,r,r,r,r,r,A4,F#4,B3,B2
148.5,61.8661,38,2.75,A5,F#5,C6,C5,A4,F#4,A3,F#3,A4,F#4,r,r,r,r,r,F#5,A4,F#4,B3,B2
149.0,62.0744,39,1.0,A5,F#5,B5,B4,A4,F#4,F#3,E-3,F#4,E-4,r,r,r,r,r,B4,A4,F#4,B3,B2
149.5,62.2827,39,1.25,A5,F#5,B5,B4,A4,F#4,F#3,E-3,F#4,E-4,r,r,r,r,r,B4,F#4,E-4,B3,B2
150.0,62.491,39,1.5,G5,E5,B5,B4,G4,E4,G3,E3,G4,E4,r,r,r,r,r,r,G4,E4,B3,B2
150.5,62.6993,39,1.75,G5,E5,B5,B4,G4,E4,G3,E3,G4,E4,r,r,r,r,r,E5,G4,E4,B3,B2
151.0,62.9076,39,2.0,G5,E5,A5,A4,G4,E4,E3,C#3,E4,C#4,r,r,r,r,r,A4,G4,E4,B3,B2
151.5,63.1159,39,2.25,G5,E5,A5,A4,G4,E4,E3,C#3,E4,C#4,r,r,r,r,r,A4,E4,C#4,B3,B2
152.0,63.3242,39,2.5,F#5,E-5,F#5,E-5,F#4,E-4,F#3,E-3,F#4,E-4,r,r,B4,B3,r,r,F#4,E-4,A2,A1
152.5,63.5325,39,2.75,F#5,E-5,F#5,E-5,F#4,E-4,F#3,E-3,F#4,E-4,r,r,B4,B3,r,E-5,F#4,E-4,A2,A1
153.0,63.7408,40,1.0,B5,E-5,B5,E-5,F#4,E-4,G3,G2,F#4,E-4,r,r,E5,E4,r,B5,F#4,E-4,G2,G1
153.5,63.9491,40,1.25,B5,E-5,B5,E-5,F#4,E-4,G3,G2,F#4,E-4,r,r,E5,E4,r,B5,E-5,F#4,G2,G1
154.0,64.1574,40,1.5,B5,G5,E6,E5,B4,G4,r,r,B4,G4,r,r,r,r,r,E6,B4,G4,r,r
154.5,64.3657,40,1.75,B5,G5,E6,E5,B4,G4,C4,C3,B4,G4,r,r,r,r,r,E6,B4,G4,C4,C3
155.0,64.574,40,2.0,B5,G5,E6,E5,B4,G4,F#3,F#2,B4,G4,r,r,r,r,r,E6,B4,G4,F#3,F#2
155.5,64.7823,40,2.25,C6,A5,E6,E5,C5,A4,F#3,F#2,A4,F#4,r,r,r,r,r,E6,C5,A4,F#3,F#2
156.0,64.9906,40,2.5,A5,F#5,D6,D5,A4,F#4,r,r,A4,F#4,r,r,r,r,r,D6,A4,F#4,r,r
156.5,65.1989,40,2.75,A5,F#5,D6,D5,A4,F#4,B3,B2,A4,F#4,r,r,r,r,r,D6,A4,F#4,B3,B2
157.0,65.4072,41,1.0,A5,F#5,D6,D5,A4,F#4,E3,E2,A4,F#4,r,r,r,r,r,D6,A4,F#4,E3,E2
157.5,65.6155,41,1.25,B5,G5,D6,D5,B4,G4,E3,E2,G4,E4,r,r,r,r,r,D6,B4,G4,E3,E2
158.0,65.8238,41,1.5,G5,E5,C6,C5,G4,E4,r,r,G4,E4,r,r,r,r,r,C6,G4,E4,r,r
158.5,66.0321,41,1.75,G5,E5,C6,C5,G4,E4,A3,A2,G4,E4,r,r,r,r,r,C6,G4,E4,A3,A2
159.0,66.2404,41,2.0,G5,E5,C6,C5,G4,E4,D3,D2,G4,E4,r,r,r,r,r,C6,G4,E4,D3,D2
159.5,66.4487,41,2.25,A5,F#5,C6,C5,A4,F#4,D3,D2,F#4,D4,r,r,r,r,r,C6,A4,F#4,D3,D2
160.0,66.657,41,2.5,F#5,D5,C6,C5,F#4,D4,r,r,F#4,D4,r,r,B4,B3,r,B5,F#4,D4,r,r
160.5,66.8653,41,2.75,F#5,D5,C6,C5,F#4,D4,G3,G2,F#4,D4,r,r,B4,B3,r,B5,F#4,D4,G3,G2
161.0,67.0736,42,1.0,G5,E5,G5,E5,G4,E4,C#3,C#2,E4,E3,r,r,E5,E4,r,B5,E4,G4,C#3,C#2
161.5,67.2819,42,1.25,G5,E5,G5,E5,G4,E4,C#3,C#2,E4,E3,r,r,E5,E4,r,B-5,G5,G4,C#3,C#2
162.0,67.4902,42,1.5,r,r,r,r,G5,E5,G4,E4,r,r,r,r,r,r,r,B-5,G5,G4,F#3,F#2
162.5,67.6985,42,1.75,r,r,r,r,F#5,D5,F#4,D4,r,r,r,r,r,r,r,D6,F#5,F#4,F#3,F#2
163.0,67.9068,42,2.0,r,r,r,r,F#5,D5,F#4,D4,B4,G4,r,r,r,r,r,G5,r,r,F#3,F#2
163.5,68.1151,42,2.25,r,r,r,r,F#5,D5,F#4,D4,B4,G4,r,r,r,r,r,G5,F#5,F#4,F#3,F#2
164.0,68.3234,42,2.5,r,r,r,r,F#5,D5,F#4,D4,B4,G4,r,r,r,r,r,r,F#5,F#4,F#2,F#1
164.5,68.5317,42,2.75,r,r,r,r,E5,C#5,E4,C#4,B4,G4,r,r,r,r,r,C#6,E5,E4,F#2,F#1
165.0,68.74,43,1.0,r,r,r,r,E5,C#5,E4,C#4,A4,F#4,r,r,r,r,r,F#5,r,r,F#2,F#1
165.5,68.9483,43,1.25,r,r,r,r,E5,C#5,E4,C#4,A4,F#4,r,r,r,r,r,F#5,E5,E4,F#2,F#1
166.0,69.1566,43,1.5,r,r,r,r,E5,C#5,E4,C#4,A4,F#4,r,r,r,r,r,r,E5,E4,F#3,F#2
166.5,69.3649,43,1.75,B5,B5,B4,B4,D5,B4,D4,B3,A4,F#4,r,r,r,r,r,B5,D5,D4,F#3,F#2
167.0,69.5732,43,2.0,E6,G5,G5,E5,E5,G4,E4,G3,G4,E4,r,r,r,r,r,E5,D5,D4,F#2,F#1
167.5,69.7815,43,2.25,E6,G5,G5,E5,E5,G4,E4,G3,G4,E4,r,r,r,r,r,A5,C#5,C#4,F#2,F#1
168.0,69.9898,43,2.5,D6,F#5,F#5,D5,D5,F#4,D4,F#3,F#4,D4,r,r,r,r,r,D5,C#5,C#4,F#3,F#2
168.5,70.1981,43,2.75,D6,F#5,F#5,D5,D5,F#4,D4,F#3,F#4,D4,r,r,r,r,r,G5,B4,B3,F#3,F#2
169.0,70.4064,44,1.0,E6,C#6,E5,C#5,C#5,E4,C#4,E3,E4,C#4,r,r,r,r,r,C#5,B4,B3,F#2,F#1
169.5,70.6147,44,1.25,E6,C#6,E5,C#5,C#5,E4,C#4,E3,E4,C#4,r,r,r,r,r,F#5,A4,A3,F#2,F#1
170.0,70.823,44,1.5,D6,B5,D5,B4,B4,D4,B3,D3,D4,B3,r,r,r,r,r,B4,A4,A3,F#3,F#2
170.5,71.0313,44,1.75,D6,B5,D5,B4,B4,D4,B3,D3,D4,B3,r,r,r,r,r,E5,G4,G3,F#3,F#2
171.0,71.2396,44,2.0,C#6,B-5,C#5,B-4,B-4,C#4,B-3,C#3,C#4,B-3,r,r,r,r,r,B-4,G4,G3,F#2,F#1
171.5,71.4479,44,2.25,C#6,B-5,C#5,B-4,B-4,C#4,B-3,C#3,C#4,B-3,r,r,r,r,r,B-4,F#4,F#3,F#2,F#1
172.0,71.6562,44,2.5,C#6,B-5,C#5,B-4,B-4,C#4,B-3,F#2,F#4,B-3,r,r,r,r,r,B-4,F#4,F#3,F#3,F#2
172.5,71.8645,44,2.75,C#6,B-5,C#5,B-4,B-4,C#4,B-3,F#2,F#4,B-3,r,r,r,r,r,B-4,E4,E3,F#3,F#2
173.0,72.0728,45,1.0,B5,B5,B4,B4,B4,B3,B3,G2,B3,B3,r,r,r,r,r,B4,E4,E3,G3,G2
173.5,72.2811,45,1.25,B5,B5,B4,B4,B4,B3,B3,G2,B3,B3,r,r,r,r,r,B4,D4,D3,G3,G2
174.0,72.4894,45,1.5,D6,B5,D5,B4,G4,E4,G3,E3,B3,B3,r,r,r,r,r,D5,G4,G3,B2,B1
174.5,72.6977,45,1.75,D6,B5,D5,B4,F#4,D4,F#3,D3,B3,B3,r,r,r,r,r,D5,F#4,F#3,B2,B1
175.0,72.906,45,2.0,B-5,F#5,B-4,F#4,F#4,D4,F#3,D3,D4,D4,r,r,r,r,r,B-4,F#4,F#3,D3,D2
176.0,73.3227,45,2.5,B-5,E5,B-4,E4,E4,C4,E3,C3,D4,D4,r,r,r,r,r,B-4,E4,E3,D2,D1
176.5,73.531,45,2.75,B-5,E5,B-4,E4,E4,C4,E3,C3,D4,D4,r,r,r,r,r,B-4,E4,E3,D2,D1
177.0,73.7393,46,1.0,B5,D5,B4,D4,D4,B3,D3,B2,D4,D4,r,r,r,r,r,B4,D4,D3,G2,G1
178.0,74.156,46,1.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D6,D5,B3,G3,r
179.0,74.5727,46,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C#6,C#5,B3,G3,r
180.0,74.9894,46,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B5,B4,C#4,A3,r
181.0,75.4061,47,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,A5,A4,C#4,A3,r
182.0,75.8228,47,1.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G5,G4,B3,D4,r
183.0,76.2395,47,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D5,D4,A3,C#4,r
184.0,76.6562,47,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D5,D4,G3,B3,r
185.0,77.0729,48,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D5,D4,F#3,A3,r
186.0,77.4896,48,1.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C#5,C#4,E3,G3,r
187.0,77.9063,48,2.0,r,r,r,r,F#4,D4,F#3,D3,r,r,r,r,r,r,r,B-4,B-3,F#3,D2,D2
187.5,78.1146,48,2.25,r,r,r,r,F#4,D4,F#3,D3,r,r,r,r,r,r,r,B-4,B-3,D3,D2,D2
188.0,78.3229,48,2.5,r,r,r,r,F#4,D4,F#3,D3,r,r,r,r,r,r,r,B-4,B-3,F#3,D3,D2
188.5,78.5312,48,2.75,r,r,r,r,F#4,D4,F#3,D3,r,r,r,r,r,r,r,B4,B3,F#3,D3,D2
189.0,78.7395,49,1.0,r,r,r,r,B4,F#4,B3,F#3,r,r,r,r,r,r,r,D5,D4,F#3,D2,D2
189.5,78.9478,49,1.25,r,r,r,r,B4,F#4,B3,F#3,r,r,r,r,r,r,r,D5,D4,F#3,D3,D2
190.0,79.1561,49,1.5,r,r,r,r,D5,B4,D4,B3,r,r,r,r,r,r,r,D5,D4,B3,F#3,D2
190.5,79.3644,49,1.75,r,r,r,r,D5,B4,D4,B3,r,r,r,r,r,r,r,F#5,F#4,B3,F#3,D2
191.0,79.5727,49,2.0,r,r,r,r,F#5,D5,F#4,D4,r,r,r,r,r,r,r,B5,B4,B3,D3,D3
191.5,79.781,49,2.25,r,r,r,r,F#5,D5,F#4,D4,r,r,r,r,r,r,r,B5,B4,D4,B3,D3
192.0,79.9893,49,2.5,r,r,r,r,D5,B4,D4,B3,r,r,r,r,r,r,r,B5,B4,F#4,D4,D3
192.5,80.1976,49,2.75,r,r,r,r,D5,B4,D4,B3,r,r,r,r,r,r,r,D6,D5,B4,F#4,D3
193.0,80.4059,50,1.0,r,r,r,r,B4,F#4,B3,D3,r,r,r,r,r,r,r,F#6,F#5,D5,B3,D3
194.0,80.8226,50,1.5,G6,E6,r,r,C5,E4,E3,C2,r,r,r,r,r,r,r,G6,E5,E3,C2,C2
194.5,81.0309,50,1.75,G6,E6,r,r,C5,E4,E3,C2,r,r,r,r,r,r,r,G6,E5,G3,G2,C2
195.0,81.2392,50,2.0,F#6,D6,r,r,C5,E4,E3,C2,r,r,r,r,r,r,r,F#6,D5,C4,E3,C2
195.5,81.4475,50,2.25,F#6,D6,r,r,C5,E4,E3,C2,r,r,r,r,r,r,r,F#6,D5,E4,G3,C2
196.0,81.6558,50,2.5,E6,C6,r,r,A4,F#4,F#3,D2,r,r,r,r,r,r,r,E6,C5,F#3,D3,D2
196.5,81.8641,50,2.75,E6,C6,r,r,A4,F#4,F#3,D2,r,r,r,r,r,r,r,E6,C5,A3,F#3,D2
197.0,82.0724,51,1.0,D6,B5,r,r,A4,F#4,F#3,D2,r,r,r,r,r,r,r,D6,B4,C4,A3,D2
197.5,82.2807,51,1.25,D6,B5,r,r,A4,F#4,F#3,D2,r,r,r,r,r,r,r,D6,B4,F#4,D4,D2
198.0,82.489,51,1.5,C6,C6,G5,E5,G5,E5,G3,E2,r,r,G4,E4,r,r,r,C6,C5,G3,E3,E2
198.5,82.6973,51,1.75,C6,C6,G5,E5,G5,E5,G3,E2,r,r,G4,E4,r,r,r,C6,C5,C4,G3,E2
199.0,82.9056,51,2.0,G5,G5,F#5,D5,F#5,D5,G3,E2,r,r,F#4,D4,r,r,r,G5,G4,E4,C4,E2
199.5,83.1139,51,2.25,G5,G5,F#5,D5,F#5,D5,G3,E2,r,r,F#4,D4,r,r,r,G5,G4,G4,E4,E2
200.0,83.3222,51,2.5,G5,G5,E5,C5,E5,C5,G3,E2,r,r,E4,C4,r,r,r,G5,G4,C4,G3,E2
200.5,83.5305,51,2.75,G5,G5,E5,C5,E5,C5,G3,E2,r,r,E4,C4,r,r,r,G5,G4,E4,C4,E2
201.0,83.7388,52,1.0,G5,G5,D5,B4,D5,B4,G3,E2,r,r,D4,B3,r,r,r,G5,G4,G3,E3,E2
201.5,83.9471,52,1.25,G5,G5,D5,B4,D5,B4,G3,E2,r,r,D4,B3,r,r,r,G5,G4,C4,G3,E2
202.0,84.1554,52,1.5,G5,G5,C5,C5,C5,C5,E-3,E-2,r,r,C4,C4,r,r,r,A5,A4,G3,E-3,E-2
202.5,84.3637,52,1.75,G5,G5,C5,C5,C5,C5,E-3,E-2,r,r,C4,C4,r,r,r,A5,A4,C4,G3,E-2
203.0,84.572,52,2.0,G5,G5,G4,G4,G4,G4,D3,D2,G3,G3,G3,G2,D5,G4,r,C6,C5,G3,D3,D2
203.5,84.7803,52,2.25,G5,G5,G4,G4,G4,G4,D3,D2,G3,G3,G3,G2,D5,G4,r,C6,C5,D4,G3,D2
204.0,84.9886,52,2.5,G5,G5,G4,G4,G4,G4,D3,D2,G3,G3,G3,G2,D5,G4,r,C6,C5,G3,D3,D2
204.5,85.1969,52,2.75,G5,G5,G4,G4,G4,G4,D3,D2,G3,G3,G3,G2,D5,G4,r,B5,B4,D4,G3,D2
205.0,85.4052,53,1.0,G5,G5,G4,G4,G4,G4,B2,B2,B3,G3,B3,G3,D5,G4,r,G5,G4,D3,B2,B1
205.5,85.6135,53,1.25,G5,G5,G4,G4,G4,G4,B2,B2,B3,G3,B3,G3,D5,G4,r,G5,G4,G3,D3,B1
206.0,85.8218,53,1.5,G5,G5,G4,G4,G4,G4,B2,B2,D4,B3,D4,B3,D5,G4,r,G5,G4,D3,B2,B1
206.5,86.0301,53,1.75,G5,G5,G4,G4,G4,G4,B2,B2,D4,B3,D4,B3,D5,G4,r,D5,D4,G3,D3,B1
207.0,86.2384,53,2.0,G5,G5,G4,G4,G4,G4,F3,F2,G4,D4,G4,D4,D5,B4,r,B4,B3,G3,F2,F1
207.5,86.4467,53,2.25,G5,G5,G4,G4,G4,G4,F3,F2,G4,D4,G4,D4,D5,B4,r,B4,D4,B3,F2,F1
208.0,86.655,53,2.5,G5,G5,G4,G4,G4,G4,F3,F2,D4,B3,D4,B3,D5,B4,r,B4,B3,G3,F2,F1
208.5,86.8633,53,2.75,G5,G5,G4,G4,G4,G4,F3,F2,D4,B3,D4,B3,D5,B4,r,G4,D4,B3,F2,F1
209.0,87.0716,54,1.0,F#5,F#5,F#4,F#4,F#4,F#4,F#3,F#2,F#4,F#4,C#4,F#3,F#5,F#5,r,F#4,B-3,C#4,F#2,F#1
210.5,87.6966,54,1.75,r,r,F#4,F#4,F#4,F#4,F#3,F#3,r,r,r,r,r,r,r,r,r,r,r,r
210.75,87.8008,54,1.875,r,r,B-4,B-4,B-4,B-4,B-3,B-3,r,r,r,r,r,r,r,r,r,r,r,r
211.0,87.905,54,2.0,r,r,C#5,C#5,C#5,C#5,C#4,C#4,r,r,C#4,C#4,r,r,r,r,r,r,r,r
211.6667,88.1828,54,2.3333,r,r,B-4,B-4,B-4,B-4,B-3,B-3,r,r,B-3,B-3,r,r,r,r,r,r,r,r
212.3333,88.4606,54,2.6667,r,r,B-4,B-4,B-4,B-4,B-3,B-3,r,r,B-3,B-3,r,r,r,r,r,r,r,r
213.0,88.7384,55,1.0,r,r,C#5,C#5,C#5,C#5,C#4,C#4,r,r,C#4,C#4,r,r,r,r,r,r,r,r
214.5,89.3634,55,1.75,r,r,B-4,B-4,B-4,B-4,B-3,B-3,r,r,B-3,B-3,r,r,r,r,r,r,r,r
215.0,89.5717,55,2.0,r,r,F#4,F#4,F#4,F#4,F#3,F#3,r,r,F#3,F#3,r,r,r,r,r,r,r,r
216.0,89.9884,55,2.5,r,r,F#5,F#5,F#5,F#5,F#4,F#4,r,r,F#4,F#4,r,r,r,r,r,r,r,r
217.0,90.4051,56,1.0,r,r,D5,D5,D5,D5,D4,D4,r,r,D4,D4,r,r,r,r,r,r,r,r
218.5,91.0301,56,1.75,r,r,C#5,C#5,C#5,C#5,C#4,C#4,r,r,C#4,C#4,r,r,r,r,r,r,r,r
219.0,91.2384,56,2.0,r,r,C#5,C#5,C#5,C#5,C#4,C#4,r,r,C#4,C#4,r,r,r,r,r,r,r,r
220.0,91.6551,56,2.5,F#6,B-5,B-4,B-4,B-4,B-4,B-3,F#2,F#4,F#4,B-3,B-3,r,r,r,F#6,F#5,C#5,F#2,F#1
221.0,92.0718,57,1.0,D6,F#5,F#4,F#4,F#4,F#4,F#3,B2,F#4,B3,F#3,F#3,r,r,r,D6,D5,D5,B2,B1
222.5,92.6968,57,1.75,C#6,F5,r,r,r,r,r,r,F4,G#3,C#4,C#4,r,r,r,C#6,C#5,G#4,C#3,C#2
223.0,92.9051,57,2.0,C#6,F5,r,r,r,r,r,r,F4,G#3,C#4,C#4,r,r,r,C#6,C#5,G#4,C#3,C#2
224.0,93.3218,57,2.5,B-5,F#5,B-4,F#4,B-4,F#4,F#2,F#2,F#4,B-3,C#4,B-3,r,r,r,B-5,B-4,B-4,F#2,F#1
225.0,93.7385,58,1.0,F#5,F#5,B-4,F#4,B-4,F#4,F#3,F#3,r,r,F#3,F#3,r,r,r,F#5,B-4,F#4,F#3,F#2
226.5,94.3635,58,1.75,r,r,r,r,r,r,C#4,C#3,r,r,F#3,F#3,r,r,r,r,r,E4,F#3,C#3
227.0,94.5718,58,2.0,F#5,F#5,r,r,F#4,B-3,C#4,C#3,E4,E4,E4,C#4,r,r,r,F#4,F#4,E4,E4,C#3
228.0,94.9885,58,2.5,r,r,r,r,r,r,B-3,B-2,E4,E4,r,r,r,r,r,r,r,C#4,E4,B-2
229.0,95.4052,59,1.0,F#6,B-5,r,r,F#5,B-4,F#3,F#2,E4,E4,C#4,B-3,r,r,r,F#5,B-4,B-3,E4,F#2
