qstamp_start,qstamp_end,Flute 1,Flute 2,Oboe 1,Oboe 2,A Clarinet 1,A Clarinet 2,Bassoon 1,Bassoon 2,D Horn 1,D Horn 2,D Trumpet 1,D Trumpet 2,Timpani,Violin 1,Violin 2,Viola,Violoncello,Contrabass
2512.0,2518.0,,,Main Part,,,,,P3(Main),,,,,,P3(Violin 2)&P5(Viola)&P3(Violoncello)&P3(Contrabass),P3(Violin 1)&P3(Viola)&P5(Violoncello)&P5(Contrabass),P5(Violin 1)&P3(Violin 2)&P7(Violoncello)&P7(Contrabass),P3(Violin 1)&P5(Violin 2)&P7(Viola)&P8(Contrabass),P3(Violin 1)&P5(Violin 2)&P7(Viola)&P8(Violoncello)
2518.0,2536.0,,,,,,,,,,,,,,Main Part,,,P8(Contrabass),P8(Violoncello)
2536.0,2560.0,,P5(Oboe 2)&P8(A Clarinet 1)&P3(A Clarinet 2)&P5(Bassoon 2),P8(Bassoon 1),P5(Flute 2)&P5(A Clarinet 1)&P3(A Clarinet 2)&P8(Bassoon 2),P8(Flute 2)&P5(Oboe 2)&P3(A Clarinet 2)&P5(Bassoon 2),P3(Flute 2)&P3(Oboe 2)&P3(A Clarinet 1)&P3(Bassoon 2),P8(Oboe 1),P5(Flute 2)&P8(Oboe 2)&P5(A Clarinet 1)&P3(A Clarinet 2),,,,,,Main Part,,,P8(Contrabass),P8(Violoncello)
2560.0,2595.0,Main Part,,P8(Main)&P8(Violin 1),,P3(A Clarinet 2)&P8(D Horn 1)&P8(D Horn 2)&P3(D Trumpet 1)&P3(D Trumpet 2),P3(A Clarinet 1)&P3(D Horn 1)&P3(D Horn 2)&U(D Trumpet 1)&P8(D Trumpet 2),,,P8(A Clarinet 1)&P3(A Clarinet 2)&U(D Horn 2)&P3(D Trumpet 1)&P3(D Trumpet 2),P8(A Clarinet 1)&P3(A Clarinet 2)&U(D Horn 1)&P3(D Trumpet 1)&P3(D Trumpet 2),P3(A Clarinet 1)&U(A Clarinet 2)&P3(D Horn 1)&P3(D Horn 2)&P8(D Trumpet 2),P3(A Clarinet 1)&P8(A Clarinet 2)&P3(D Horn 1)&P3(D Horn 2)&P8(D Trumpet 1),,P8(Main)&P8(Oboe 1),,,P8(Contrabass),P8(Violoncello)
2595.0,2598.0,,,,,,,U(Bassoon 2)&U(Main)&P8(Contrabass),U(Bassoon 1)&U(Main)&P8(Contrabass),,,,,,,,,Main Part,P8(Bassoon 1)&P8(Bassoon 2)&P8(Main)
2598.0,2601.0,,,,,,,,,,,,,,,,Main Part,,
2601.0,2604.0,,,,,,,,,,,,,,,Main Part,,,
2604.0,2632.0,P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(Viola)&P8(Violoncello)&P8(Contrabass),P8(Flute 1)&U(Oboe 1)&P8(Oboe 2)&P8(Viola)&P8(Violoncello)&P8(Contrabass),P8(Flute 1)&U(Flute 2)&P8(Oboe 2)&P8(Viola)&P8(Violoncello)&P8(Contrabass),P8(Flute 1)&P8(Flute 2)&P8(Oboe 1)&P8(Viola)&P8(Violoncello)&P8(Contrabass),,,,,,,U(D Trumpet 2),U(D Trumpet 1),,Main Part,P8(Main),P8(Flute 1)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(Violoncello)&P8(Contrabass),P8(Flute 1)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(Viola)&P8(Contrabass),P8(Flute 1)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(Viola)&P8(Violoncello)
2632.0,2644.0,P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2),P8(Flute 1)&U(Oboe 1)&P8(Oboe 2),P8(Flute 1)&U(Flute 2)&P8(Oboe 2),P8(Flute 1)&P8(Flute 2)&P8(Oboe 1),Main Part,P3(Main),P8(Violin 1)&P8(Violin 2)&U(Viola)&P8(Violoncello)&P8(Contrabass),,,,P8(D Trumpet 2),P8(D Trumpet 1),,P8(Bassoon 1)&P8(Violin 2)&P8(Viola)&P8(Violoncello)&P8(Contrabass),P8(Bassoon 1)&P8(Violin 1)&P8(Viola)&P8(Violoncello)&P8(Contrabass),U(Bassoon 1)&P8(Violin 1)&P8(Violin 2)&P8(Violoncello)&P8(Contrabass),P8(Bassoon 1)&P8(Violin 1)&P8(Violin 2)&P8(Viola)&P8(Contrabass),P8(Bassoon 1)&P8(Violin 1)&P8(Violin 2)&P8(Viola)&P8(Violoncello)
2644.0,2656.0,P8(Oboe 2)&P8(Main)&P8(Violin 2)&P8(Viola),,,P8(Flute 1)&P8(Main)&U(Violin 2)&P8(Viola),P3(A Clarinet 2),P3(A Clarinet 1),P8(Bassoon 2)&P8(Violoncello)&P8(Contrabass),P8(Bassoon 1)&P8(Violoncello)&P8(Contrabass),P8(D Horn 2),P8(D Horn 1),P8(D Trumpet 2),P8(D Trumpet 1),,Main Part,P8(Flute 1)&U(Oboe 2)&P8(Main)&P8(Viola),P8(Flute 1)&P8(Oboe 2)&P8(Main)&P8(Violin 2),P8(Bassoon 1)&P8(Bassoon 2)&P8(Contrabass),P8(Bassoon 1)&P8(Bassoon 2)&P8(Violoncello)
