score_qstamp,qstamp,measure,beat,723382_tstamp,729190_tstamp,723374_tstamp,730989_tstamp,736447_tstamp,723386_tstamp,723404_tstamp,723411_tstamp,723399_tstamp,728531_tstamp,723395_tstamp,736452_tstamp,723378_tstamp,711682_tstamp
1376.5,1935.5,462,3.5,404.3603,339.1367,175.8452,184.3777,315.1,333.5039,333.953,345.5403,326.1513,278.9638,327.2403,271.6114,284.9878,288.8136
1377.0,1936.0,463,1.0,404.6103,339.3703,175.8453,184.3778,315.1903,333.5047,333.9533,345.7903,326.1545,278.9645,327.4903,271.6115,284.988,288.8139
1378.0,1937.0,463,2.0,405.1103,339.8703,175.8455,184.3781,315.6903,333.5062,333.954,346.119,326.2202,278.9661,327.9903,271.6118,284.9884,288.8145
1379.0,1938.0,463,3.0,405.6103,340.2103,175.8457,184.3783,316.0448,333.5078,333.9546,346.2503,326.2298,278.9676,328.2891,271.6121,284.9888,288.8151
1379.5,1938.5,463,3.5,405.8603,340.4603,175.8458,184.3784,316.0529,333.5086,333.955,346.5003,326.2346,278.9684,328.3003,271.6122,284.9889,288.8154
1380.0,1939.0,464,1.0,405.9303,340.5303,175.8459,184.3786,316.0903,333.5093,333.9553,346.6303,326.2394,278.9691,328.4503,271.6123,284.9891,288.8157
1382.0,1941.0,464,3.0,406.6303,340.9303,175.8463,184.379,316.5703,333.5125,333.9566,347.3009,326.37,278.9722,329.1712,271.6128,284.9898,288.817
1382.5,1941.5,464,3.5,406.8803,341.1803,175.8464,184.3792,316.8203,333.5133,333.957,347.3603,326.3733,278.973,329.2003,271.613,284.99,288.8173
1383.0,1942.0,465,1.0,407.1303,341.4303,175.8465,184.3793,316.9703,333.514,333.9573,347.45,326.3765,278.9738,329.4234,271.6131,284.9902,288.8176
1384.0,1943.0,465,2.0,407.6303,341.8103,175.8467,184.3795,317.4703,333.5156,333.958,347.7903,326.6103,278.9753,329.7903,271.6133,284.9906,288.8182
1385.0,1944.0,465,3.0,408.0903,342.3052,175.8469,184.3797,317.8303,333.5172,333.9586,348.0194,326.7113,278.9768,330.0703,271.6136,284.9909,288.8188
1385.5,1944.5,465,3.5,408.3403,342.3322,175.847,184.3799,318.0803,333.5179,333.959,348.26,326.76,278.9776,330.3203,271.6137,284.9911,288.8191
1386.0,1945.0,466,1.0,408.4903,342.4503,175.8471,184.38,318.1703,333.5187,333.9593,348.3103,326.7664,278.9784,330.5703,271.6139,284.9913,288.8194
1387.0,1946.0,466,2.0,408.9103,342.9303,175.8473,184.3802,318.5303,333.6103,333.96,348.8103,326.7792,278.9799,330.6903,271.6141,284.9917,288.82
1388.0,1947.0,466,3.0,409.3952,343.3703,175.8475,184.3805,318.8456,333.6416,333.9617,349.3103,326.9903,279.0136,331.1903,271.6144,284.992,288.8538
1389.0,1948.0,467,1.0,409.7503,343.5103,175.8477,184.3808,318.8602,333.6433,333.9635,349.6823,327.2792,279.0226,331.3613,271.6146,284.9924,288.8625
1390.0,1949.0,467,2.0,410.0303,344.0103,175.8478,184.381,318.8702,333.645,333.9653,349.6913,327.4994,279.027,331.7303,271.6149,284.9927,288.8669
1391.0,1950.0,467,3.0,410.4103,344.1503,175.848,184.3813,318.8903,333.6467,333.9672,349.7103,327.9801,279.0314,332.0703,271.6151,284.9931,288.8713
1392.0,1951.0,468,1.0,410.8503,344.6503,175.8482,184.3815,319.3903,333.6483,333.969,350.0303,327.9834,279.0358,332.5703,271.6154,284.9935,288.8757
1393.0,1952.0,468,2.0,411.2703,344.7503,175.8484,184.3818,319.6503,333.65,333.9708,350.3503,327.9867,279.0601,332.7103,271.6157,284.9938,288.8801
1394.0,1953.0,468,3.0,411.5903,344.7921,175.8486,184.3821,320.0287,333.6517,333.9726,350.4076,327.99,279.0638,333.2103,271.6159,284.9942,288.8835
1395.0,1954.0,469,1.0,412.0903,344.9903,175.8488,184.3823,320.3703,333.6534,333.9744,350.4161,327.9933,279.0674,333.3876,271.6162,284.9946,288.8869
1396.0,1955.0,469,2.0,412.5903,345.4903,175.849,184.3826,320.8703,333.6551,333.9763,350.6903,327.9966,279.0711,333.4303,271.6164,284.9949,288.8903
1397.0,1956.0,469,3.0,412.9503,345.9903,175.8492,184.3828,321.2503,333.6568,333.9781,351.1903,327.9999,279.0748,333.9303,271.6167,284.9953,288.8938
1398.0,1957.0,470,1.0,413.2103,346.3703,175.8494,184.3831,321.7503,333.6585,333.9799,351.6903,328.1303,279.0785,334.4303,271.6169,284.9957,288.8972
1399.0,1958.0,470,2.0,413.6503,346.6503,175.8496,184.3833,321.9303,333.7103,334.2303,352.0303,328.4503,279.12,334.6866,271.6172,284.996,288.9903
1400.0,1959.0,470,3.0,414.1503,347.0618,175.8498,184.3836,322.4303,334.2103,334.2703,352.2793,328.9503,279.1222,334.6997,271.6175,284.9964,289.0019
1401.0,1960.0,471,1.0,414.37,347.072,175.85,184.3839,322.469,334.3217,334.7401,352.5903,329.4503,279.1243,335.1903,271.6177,284.9967,289.0039
1402.0,1961.0,471,2.0,414.5903,347.1903,175.8502,184.3841,322.4787,334.3239,334.7467,352.9404,329.9103,279.1264,335.6903,271.618,284.9971,289.0059
1403.0,1962.0,471,3.0,415.0903,347.6903,175.8504,184.3844,322.9103,334.326,334.7533,352.9596,330.4103,279.1285,336.1903,271.6182,284.9975,289.0079
1404.0,1963.0,472,1.0,415.5903,348.1903,175.8506,184.3846,323.4103,334.3282,334.7599,353.3903,330.9103,279.1306,336.6568,271.6185,284.9978,289.0098
1405.0,1964.0,472,2.0,416.0903,348.6903,175.8508,184.3849,323.6503,334.3304,334.8401,353.7703,331.4103,279.1327,336.8303,271.6187,284.9982,289.0118
1406.0,1965.0,472,3.0,416.5903,349.1903,175.851,184.3852,323.6789,334.3326,334.8443,354.2703,331.9103,279.1348,337.3303,271.619,284.9986,289.0138
1407.0,1966.0,473,1.0,417.0303,349.6903,175.8512,184.3854,324.1503,334.3347,334.8486,354.7703,332.4103,279.1369,337.7903,271.6192,284.9989,289.0158
1408.0,1967.0,473,2.0,417.5303,350.1903,175.8514,184.3857,324.6503,334.3369,334.8528,355.1835,332.9103,279.139,338.2317,271.6195,284.9993,289.0177
1409.0,1968.0,473,3.0,418.0303,350.6903,175.8516,184.3859,325.1503,334.3391,334.857,355.2703,333.4103,279.1767,338.6903,271.6198,284.9996,289.0197
1410.0,1969.0,474,1.0,418.5303,351.1903,175.8518,184.3862,325.6503,334.6303,335.0052,355.7303,333.9103,279.6303,339.1503,271.6401,285.0,289.4503
1412.0,1971.0,474,3.0,419.5103,351.8595,175.8522,184.3867,326.4303,335.1903,335.0768,356.3903,334.2745,279.6998,339.9303,271.6535,285.0022,289.5398
1412.5,1971.5,474,3.5,419.7603,352.0403,175.8523,184.3868,326.6803,335.3603,335.1802,356.6403,334.2803,279.9402,340.1803,271.6568,285.0028,289.7802
1413.0,1972.0,475,1.0,420.0103,352.2903,175.8524,184.387,326.9303,335.6103,335.2809,356.8703,334.5009,280.1303,340.3303,271.6604,285.0033,289.8303
1416.0,1975.0,476,1.0,421.3703,353.2503,175.8529,184.3877,327.9903,336.0103,335.6303,357.7503,334.5242,280.4211,340.7802,271.684,285.0067,290.3809
1418.0,1977.0,476,3.0,422.1903,353.9529,175.8533,184.3883,328.6503,337.2103,336.6503,358.3503,334.5274,281.2703,340.7963,271.688,285.0089,291.1303
1418.5,1977.5,476,3.5,422.4203,354.0403,175.8534,184.3884,328.9003,337.5603,336.9603,358.6003,334.5282,281.5203,340.8005,271.689,285.0094,291.3814
1419.0,1978.0,477,1.0,422.6503,354.2503,175.8535,184.3885,329.1503,337.8103,337.2103,358.7903,334.529,281.5592,340.8071,271.69,285.01,291.3993
1422.0,1981.0,478,1.0,423.9303,355.1503,175.8541,184.3893,330.1103,339.0903,338.5503,359.6503,334.5338,282.4503,341.3903,271.6961,285.0133,292.2903
1423.0,1982.0,478,2.0,424.3323,355.4591,175.8543,184.3896,330.3703,339.3308,339.0503,360.0068,334.5355,282.8303,341.8903,271.6981,285.0144,292.6786
1424.0,1983.0,478,3.0,424.7703,355.7903,175.8545,184.3898,330.8703,339.6103,339.8703,360.2303,334.5371,283.3303,342.2703,271.7303,285.0155,293.1703
1425.0,1984.0,479,1.0,425.2703,356.0903,175.8547,184.3901,331.1703,339.8903,340.3703,360.5903,334.5387,283.5303,342.4703,272.0803,285.0167,293.3903
1426.0,1985.0,479,2.0,425.5303,356.4303,175.8549,184.3903,331.4903,340.2303,340.5703,360.8103,334.6303,283.7594,342.8703,272.0942,285.0178,293.6194
1427.0,1986.0,479,3.0,425.9503,356.7103,175.8551,184.3906,331.8703,340.6186,340.9103,361.0903,335.0626,284.0452,342.9673,272.1074,285.0189,293.9052
1428.0,1987.0,480,1.0,426.279,357.0703,175.8553,184.3908,332.2903,341.0103,341.2503,361.4503,335.1103,284.2703,342.9798,272.1303,285.02,294.0903
1430.0,1989.0,480,3.0,426.3908,358.0903,175.8557,184.3914,333.0903,341.9703,342.0409,362.3103,335.3616,284.9021,343.305,272.9391,285.5638,294.8303
1430.5,1989.5,480,3.5,426.3943,358.3403,175.8558,184.3915,333.2803,342.2203,342.0825,362.5603,335.3621,284.9043,343.3069,273.1351,285.5658,295.0803
1431.0,1990.0,481,1.0,426.3977,358.5903,175.8559,184.3916,333.5303,342.3272,342.2103,362.8103,335.3626,284.9065,343.3088,273.1887,285.5679,295.3209
1433.0,1992.0,481,3.0,426.4331,358.7057,175.8563,184.3921,333.9103,342.8309,342.6303,363.2344,335.3647,284.9154,343.3163,273.2398,285.5763,295.4143
1433.5,1992.5,481,3.5,426.4371,358.7074,175.8564,184.3923,334.1603,342.8803,342.8803,363.2603,335.3652,284.9177,343.3182,273.4803,285.5783,295.4192
1434.0,1993.0,482,1.0,426.5103,358.709,175.8565,184.3924,334.4103,343.1303,343.1221,363.5103,335.3657,284.9199,343.3209,273.7303,285.6201,295.6303
1436.0,1995.0,482,3.0,426.7398,358.7154,175.8569,184.3929,335.1503,343.7703,343.5141,364.0903,335.3678,285.3402,343.3423,274.3395,285.6309,296.0703
1436.5,1995.5,482,3.5,426.7816,358.717,175.857,184.393,335.4003,344.0403,343.5206,364.3403,335.3683,285.3454,343.3431,274.6003,285.6336,296.3203
1437.0,1996.0,483,1.0,426.7884,358.7186,175.8571,184.3932,335.6303,344.2903,343.5279,364.4903,335.3688,285.3506,343.3438,274.8503,285.6362,296.4503
1440.0,1999.0,484,1.0,427.0103,358.7903,175.8577,184.394,336.6503,344.8398,343.9303,365.4303,335.372,285.8103,343.3483,275.6703,286.7903,296.7103
1442.0,2001.0,484,3.0,427.4075,359.6903,175.858,184.3945,337.3903,346.0703,344.9903,366.1703,335.374,286.9503,343.3512,276.6703,287.7903,297.3595
1442.5,2001.5,484,3.5,427.4106,359.9403,175.8581,184.3946,337.6403,346.3403,345.2403,366.3203,335.3746,287.2803,343.352,276.9203,288.0403,297.5816
1443.0,2002.0,485,1.0,427.4137,360.0903,175.8582,184.3947,337.8903,346.5503,345.3903,366.4303,335.3751,287.5303,343.3527,277.1703,288.2903,297.6103
1446.0,2005.0,486,1.0,427.5001,360.6852,175.8588,184.3955,338.3303,347.2503,346.6703,367.1207,335.3782,288.2703,343.3572,278.1703,289.4195,298.1303
1447.0,2006.0,486,2.0,427.5071,360.8001,175.859,184.3958,338.6234,347.8303,347.5103,367.1212,335.3792,288.8703,343.3587,278.3503,289.8703,298.7303
1448.0,2007.0,486,3.0,427.514,360.8004,175.8592,184.396,338.6316,348.3303,348.0103,367.1216,335.5103,289.3703,343.4,278.8503,290.3703,299.2303
1449.0,2008.0,487,1.0,427.5903,360.8007,175.8594,184.3963,338.6398,348.6988,348.4817,367.122,336.0103,289.6703,343.4009,279.2903,290.5952,299.5503
1450.0,2009.0,487,2.0,428.0903,360.8009,175.8596,184.3965,338.9503,349.0303,348.6703,367.1225,336.1446,290.1052,343.4018,279.6617,290.8903,299.9852
1451.0,2010.0,487,3.0,428.3393,360.8012,175.8598,184.3968,339.4503,349.359,349.121,367.1229,336.1525,290.1497,343.4028,279.8303,291.3446,300.0322
1452.0,2011.0,488,1.0,428.6606,360.8014,175.86,184.3971,339.5903,349.7903,349.4503,367.1234,336.1809,290.3409,343.4037,280.2103,291.4903,300.2452
1453.0,2012.0,488,2.0,428.6622,360.8017,175.8617,184.3973,339.7254,350.2503,349.9503,367.1238,336.2503,290.4377,343.4046,280.9103,291.9703,300.2788
1454.0,2013.0,488,3.0,428.6638,360.8019,175.8634,184.3976,339.7328,350.3103,350.3303,367.1242,336.6103,290.6903,343.4055,281.2459,292.0605,300.5903
1455.0,2014.0,489,1.0,428.6655,360.8022,175.865,184.3978,339.7503,350.8103,350.5103,367.1247,336.7503,291.1503,343.4064,281.3503,292.2103,301.0303
1456.0,2015.0,489,2.0,428.6671,360.8024,175.8667,184.3981,339.8063,351.2503,350.7903,367.1251,337.0903,291.3903,343.4073,281.6703,292.6303,301.2703
1457.0,2016.0,489,3.0,428.6688,360.8027,175.8684,184.3983,339.8132,351.6303,351.0503,367.1256,337.4903,291.6303,343.4082,282.0103,292.8503,301.4903
1332.0,2017.0,448,1.0,428.6704,360.803,175.87,184.3986,339.8303,351.8703,351.3303,367.126,337.6903,291.8703,343.4091,282.2903,293.0303,301.6303
1334.0,2019.0,448,3.0,428.6737,360.8035,175.8734,184.3991,340.0079,352.5303,351.7158,367.1269,338.1903,292.1926,343.411,282.7903,293.1303,302.0716
1334.5,2019.5,448,3.5,428.6745,360.8036,175.8742,184.3993,340.0103,352.7803,351.8003,367.1271,338.4403,292.1971,343.4114,283.0403,293.3803,302.0767
1335.0,2020.0,449,1.0,428.6753,360.8037,175.875,184.3994,340.0127,352.9103,352.0503,367.1273,338.6903,292.2903,343.4119,283.2903,293.5186,302.1703
1337.0,2022.0,449,3.0,428.6786,360.8042,175.8784,184.3999,340.2503,353.7103,353.0503,367.1282,339.6903,293.1103,343.4137,284.2903,294.4503,303.0103
1338.0,2023.0,450,1.0,428.7503,360.8045,175.88,184.4194,340.7503,354.1703,353.5503,367.1287,340.1903,293.4303,343.4146,284.7903,294.8103,303.3103
1340.0,2025.0,450,3.0,428.8077,360.805,175.8812,184.4325,340.9211,354.8903,354.502,367.1295,341.1903,293.5135,343.4164,285.7903,295.6623,303.3736
1340.5,2025.5,450,3.5,428.8097,360.8051,175.8814,184.4357,340.9214,355.1403,354.512,367.1298,341.4403,293.5171,343.4169,286.0403,295.6663,303.3771
1341.0,2026.0,451,1.0,428.8117,360.8053,175.8817,184.4389,340.9217,355.3903,354.5703,367.13,341.5588,293.5652,343.4174,286.2903,295.6702,303.4303
1343.0,2028.0,451,3.0,428.8198,360.8058,175.8829,185.3503,340.923,355.9303,355.1103,367.1309,342.0103,294.5503,343.4192,286.5903,296.0503,304.4303
1344.0,2029.0,452,1.0,428.8207,360.806,175.8834,185.6024,340.9236,356.3703,355.1854,367.1313,342.4103,294.8621,343.4703,286.9703,296.3103,304.7252
1346.0,2031.0,452,3.0,428.8223,360.8065,175.8846,185.6118,340.9249,356.9303,355.4103,367.1322,343.1332,294.9351,343.9496,287.6503,296.4749,304.9103
1346.5,2031.5,452,3.5,428.8227,360.8067,175.8849,185.6142,340.9252,357.1803,355.6603,367.1324,343.2403,294.9403,343.9542,287.9003,296.4793,305.1603
1347.0,2032.0,453,1.0,428.823,360.8068,175.8852,185.6165,340.9255,357.4303,355.9103,367.1326,343.4903,295.1903,343.9587,288.1503,296.6903,305.4103
1348.0,2033.0,453,2.0,428.8238,360.807,175.8857,185.7503,340.9262,357.7303,356.4103,367.1331,343.9103,295.6903,344.3903,288.4989,297.1903,305.6503
1349.0,2034.0,453,3.0,428.8246,360.8073,175.8863,186.1531,340.9268,357.8703,356.9103,367.1335,344.2703,295.9903,344.8903,288.6903,297.6903,305.8794
1350.0,2035.0,454,1.0,428.8253,360.8076,175.8869,186.7703,340.9275,358.3703,357.4103,367.134,344.6303,296.2303,345.2503,289.1703,297.9303,306.1103
1352.0,2037.0,454,3.0,428.8269,360.8081,175.888,187.7626,340.9287,359.2856,357.8197,367.1348,345.5358,296.6103,345.5123,289.8303,298.3564,306.5103
1352.5,2037.5,454,3.5,428.8273,360.8082,175.8883,187.8102,340.9291,359.3203,358.0603,367.1351,345.7603,296.8603,345.5164,290.0803,298.4803,306.7603
1353.0,2038.0,455,1.0,428.8277,360.8083,175.8886,188.0503,340.9294,359.5703,358.3103,367.1353,345.8303,297.0103,345.5503,290.3303,298.7303,306.9903
1355.0,2040.0,455,3.0,428.8292,360.8088,175.8897,188.43,340.9307,360.3696,358.9909,367.1362,346.6503,297.4948,346.3303,290.9194,299.3332,307.3939
1355.5,2040.5,455,3.5,428.8296,360.809,175.89,188.4358,340.931,360.4003,359.1403,367.1364,346.9003,297.6,346.5602,291.1403,299.4403,307.4803
1356.0,2041.0,456,1.0,428.83,360.8091,175.8903,188.5103,340.9313,360.5703,359.2588,367.1366,347.0903,297.6703,346.5624,291.2703,299.6103,307.5503
1358.0,2043.0,456,3.0,428.8315,360.8096,175.8914,188.7885,340.9326,360.8587,359.5703,367.1375,347.4103,297.6946,346.571,291.6503,299.7767,307.5748
1358.5,2043.5,456,3.5,428.8319,360.8097,175.8917,188.7914,340.9329,361.0603,359.8203,367.1377,347.6603,297.6982,346.5732,291.9003,299.8603,307.5785
1359.0,2044.0,457,1.0,428.8323,360.8099,175.892,188.7943,340.9332,361.3103,360.0703,367.1379,347.9103,297.8303,346.5754,292.1503,300.1103,307.7303
1360.0,2045.0,457,2.0,428.8331,360.8101,175.8926,188.8,340.9339,361.8103,360.5703,367.1384,348.4103,298.3303,346.5797,292.6503,300.6103,308.2303
1361.0,2046.0,457,3.0,428.8338,360.8104,175.8932,188.8023,340.9345,362.2503,360.9303,367.1388,348.7903,298.8103,346.6503,293.1503,300.9503,308.7103
1362.0,2047.0,458,1.0,428.8346,360.8106,175.8937,188.8045,340.9351,362.5903,361.2103,367.1393,349.2303,299.0503,347.1503,293.5103,301.2103,308.9303
1364.0,2049.0,458,3.0,428.8361,360.8111,175.8949,188.8089,340.9364,363.1503,361.8303,367.2903,349.8303,299.5103,348.1503,294.1503,301.6303,309.4103
1364.5,2049.5,458,3.5,428.8365,360.8113,175.8952,188.81,340.9367,363.4003,362.0803,367.3841,350.0803,299.6439,348.4003,294.4003,301.772,309.6211
1365.0,2050.0,459,1.0,428.8369,360.8114,175.8954,188.8112,340.9371,363.6503,362.1105,367.3905,350.1362,299.6519,348.6503,294.6503,301.9503,309.6276
1366.0,2051.0,459,2.0,428.8377,360.8116,175.896,188.8134,340.9377,364.0839,362.4103,367.5303,350.5903,299.9103,349.1503,294.9103,302.2503,309.6703
1367.0,2052.0,459,3.0,428.8384,360.8119,175.8966,188.8156,340.9383,364.3103,362.8503,368.0303,350.9303,300.2103,349.6503,295.3103,302.5303,310.0903
1368.0,2053.0,460,1.0,428.8392,360.8122,175.8972,188.8178,340.939,364.5903,363.0503,368.5303,351.2503,300.4103,350.0386,295.6703,302.7503,310.3303
1369.0,2054.0,460,2.0,428.84,360.8124,175.8977,188.82,340.9396,364.9503,363.4303,368.7803,351.6503,300.7103,350.1,296.1703,303.2503,310.6103
1370.0,2055.0,460,3.0,428.8451,360.8127,175.8983,188.8213,341.1503,365.4303,363.6703,368.797,352.0303,300.8395,350.1007,296.3303,303.7503,310.7395
1370.5,2055.5,460,3.5,428.8476,360.8128,175.8986,188.822,341.4003,365.5863,363.9023,368.9603,352.28,301.0616,350.101,296.5803,304.0,310.98
1371.0,2056.0,461,1.0,428.8502,360.8129,175.8989,188.8226,341.6503,365.6303,364.0103,369.2103,352.3103,301.0903,350.1013,296.7503,304.0202,311.0303
1372.0,2057.0,461,2.0,428.8554,360.8132,175.8994,188.8239,342.1503,366.1303,364.5103,369.6618,352.7703,301.4103,350.102,297.2503,304.0276,311.25
1373.0,2058.0,461,3.0,428.9009,360.8134,175.9004,188.8252,342.7503,366.4703,364.6395,369.6797,353.1103,301.5903,350.1027,297.7409,304.0351,311.4703
1374.0,2059.0,462,1.0,429.1903,360.8137,175.9303,188.8265,343.2503,366.7103,364.9703,370.0503,353.4503,301.8103,350.1033,297.9703,304.2103,311.7103
1376.0,2061.0,462,3.0,430.1903,360.8142,175.9698,188.829,343.4089,367.5103,365.5307,370.5406,354.0503,301.8576,350.1047,298.7703,304.3703,311.7634
1376.5,2061.5,462,3.5,430.4403,360.8143,175.9723,188.8297,343.4117,367.7603,365.5367,370.5409,354.3003,301.9803,350.105,299.0203,304.6203,311.9803
1377.0,2062.0,463,1.0,430.6903,360.8145,175.9749,188.8303,343.4145,368.0103,365.6503,370.5412,354.5211,302.2303,350.1053,299.2703,304.8703,312.2303
1378.0,2063.0,463,2.0,431.1903,360.8147,175.9799,188.8316,343.4201,368.5103,366.1503,370.5417,354.8703,302.7303,350.106,299.7703,305.3703,312.6581
1379.0,2064.0,463,3.0,431.6903,360.815,175.9898,188.8329,343.4234,368.7434,366.5703,370.5423,355.3703,303.0703,350.1067,300.0895,305.6211,312.9503
1379.5,2064.5,463,3.5,431.9014,360.8151,175.9948,188.8336,343.425,368.7687,366.7203,370.5426,355.564,303.17,350.107,300.1403,305.7203,313.1203
1380.0,2065.0,464,1.0,431.9193,360.8152,175.9998,188.8342,343.4267,368.7796,366.7903,370.5429,355.6703,303.2703,350.1073,300.2903,305.9303,313.1703
1382.0,2067.0,464,3.0,432.9103,360.8157,176.0099,188.8368,343.4333,369.5103,367.2922,370.544,356.252,303.5346,350.1087,301.0308,306.9303,313.355
1382.5,2067.5,464,3.5,433.1603,360.8159,176.0124,188.8374,343.435,369.7603,367.2981,370.5443,356.2589,303.5396,350.109,301.0468,307.1803,313.3603
1383.0,2068.0,465,1.0,433.4103,360.816,176.0149,188.8381,343.4366,370.0103,367.4703,370.5446,356.4703,303.6503,350.1093,301.2703,307.4303,313.6103
1384.0,2069.0,465,2.0,433.8703,360.8162,176.0199,188.8394,343.4399,370.5103,367.9703,370.5452,356.9703,304.1503,350.11,301.7703,307.9303,314.1103
1385.0,2070.0,465,3.0,434.3703,360.8165,176.2634,189.0903,343.4403,370.7303,368.4703,370.5457,357.3303,304.4303,350.1107,302.2703,308.2026,314.3992
1385.5,2070.5,465,3.5,434.4803,360.8166,176.4803,189.3403,343.4405,370.8095,368.5874,370.546,357.5803,304.5802,350.111,302.464,308.4003,314.5
1386.0,2071.0,466,1.0,434.4808,360.8168,176.7303,189.5703,343.4407,370.8703,368.6103,370.5463,357.7703,304.6503,350.1113,302.5703,308.5903,314.5503
1387.0,2072.0,466,2.0,434.4818,360.817,176.8187,189.6425,343.441,371.2586,369.0381,370.5469,358.1103,304.9903,350.112,302.9189,308.7703,314.9303
1388.0,2073.0,466,3.0,434.4829,360.8173,176.8814,189.6454,343.4413,371.7503,369.5303,370.5474,358.5768,305.3303,350.1127,303.3103,309.099,315.2303
1389.0,2074.0,467,1.0,434.4839,360.8175,176.8831,189.6484,343.4417,371.8217,369.6602,370.548,358.7243,305.4903,350.1133,303.5903,309.1049,315.4103
1390.0,2075.0,467,2.0,434.4849,360.8178,176.8849,189.6513,343.442,372.2303,369.6702,370.5486,358.7345,305.7194,350.114,304.0703,309.1098,315.6303
1391.0,2076.0,467,3.0,434.4859,360.818,176.8866,189.6542,343.4423,372.4581,369.6815,370.5492,358.9703,305.8103,350.1147,304.3303,309.1148,315.7103
1392.0,2077.0,468,1.0,434.487,360.8183,176.8883,189.6571,343.4427,372.9303,370.0703,370.5497,359.3103,305.8503,350.1153,304.6103,309.1197,315.8195
1393.0,2078.0,468,2.0,434.488,360.8185,176.89,189.6601,343.443,373.1903,370.3503,370.5503,359.5703,306.1604,350.116,305.0103,309.2903,316.1202
1394.0,2079.0,468,3.0,434.489,360.8188,176.8918,189.6638,343.4433,373.6903,370.5103,370.5509,360.0703,306.1903,350.1167,305.5103,309.6257,316.1281
1395.0,2080.0,469,1.0,434.49,360.8191,176.8935,189.6674,343.4437,373.7303,371.0103,370.5514,360.5703,306.4303,350.1173,305.6303,309.7103,316.136
1396.0,2081.0,469,2.0,434.4911,360.8193,176.8952,189.6711,343.444,374.1303,371.5103,370.552,361.0703,306.9303,350.118,306.1303,310.2103,316.3903
1397.0,2082.0,469,3.0,434.4921,360.8196,176.8969,189.6748,343.4443,374.4311,372.0103,370.5526,361.5703,307.4303,350.1187,306.1973,310.4103,316.8903
1398.0,2083.0,470,1.0,434.4931,360.8198,176.8987,189.6785,343.4447,374.7703,372.1784,370.5532,362.0503,307.8581,350.1193,306.6303,310.7589,317.3903
1399.0,2084.0,470,2.0,434.4941,360.9703,177.0103,189.7403,343.445,375.0903,372.2004,370.5537,362.2703,307.9503,350.1202,306.9303,310.8703,317.8903
1400.0,2085.0,470,3.0,434.4952,361.0473,177.0617,189.741,343.4453,375.5903,372.2176,370.5543,362.7703,308.4503,350.1298,307.2103,311.123,318.3903
1401.0,2086.0,471,1.0,434.4962,361.0558,177.0635,189.7417,343.4457,375.6716,372.6503,370.5549,363.2703,308.9503,350.1394,307.6103,311.129,318.8903
1402.0,2087.0,471,2.0,434.4972,361.3103,177.0653,189.7424,343.446,375.8703,373.1503,370.5554,363.3903,309.4206,350.6103,308.0226,311.1351,319.3409
1403.0,2088.0,471,3.0,434.4983,361.8103,177.0672,189.743,343.4463,376.3703,373.6503,370.556,363.8903,309.4302,351.1103,308.0369,311.2303,319.3504
1404.0,2089.0,472,1.0,434.4993,362.3103,177.069,189.7437,343.4467,376.7503,374.1503,370.5566,363.9703,309.4398,351.6103,308.4303,311.7303,319.3598
1405.0,2090.0,472,2.0,434.6503,362.7103,177.0708,189.7444,343.447,377.0303,374.6503,370.5572,364.3903,309.4683,352.0034,308.8303,312.1503,319.408
1406.0,2091.0,472,3.0,434.9659,363.0903,177.0727,189.7451,343.4473,377.5303,375.1503,370.5577,364.8903,309.477,352.0465,309.3303,312.2948,319.417
1407.0,2092.0,473,1.0,435.0303,363.5903,177.0745,189.7457,343.4477,378.0303,375.6503,370.5583,365.3903,309.8103,352.0541,309.8303,312.6703,319.7503
1408.0,2093.0,473,2.0,435.4616,364.0903,177.0764,189.7464,343.448,378.5303,376.1503,370.5589,365.8903,310.3103,352.1703,310.1473,313.1703,320.2503
1409.0,2094.0,473,3.0,435.473,364.5903,177.0782,189.7471,343.4483,378.9703,376.6503,370.5594,366.3703,310.8103,352.6703,310.3303,313.6703,320.7503
1410.0,2095.0,474,1.0,435.6703,365.0703,177.0809,189.7478,343.4487,379.3103,377.1503,370.56,366.8103,311.3103,353.1703,310.7103,314.0303,321.2503
1412.0,2097.0,474,3.0,435.849,365.6388,177.2449,189.7491,343.4493,380.2503,377.9156,370.561,367.7903,311.9703,353.3563,311.3621,314.5303,321.7703
1412.5,2097.5,474,3.5,435.8517,365.7829,177.2468,189.7495,343.4495,380.4203,378.1003,370.5612,367.9803,312.1403,353.4008,311.5403,314.7803,322.0203
1413.0,2098.0,475,1.0,435.8545,365.8103,177.2487,189.7498,343.4497,380.5703,378.3503,370.5614,368.2303,312.3303,353.41,311.7703,314.9103,322.2703
1416.0,2101.0,476,1.0,435.9206,366.1266,177.2602,189.7519,343.4507,381.7503,379.5703,370.5629,369.3703,313.1903,354.6503,312.6503,315.8103,323.0703
1418.0,2103.0,476,3.0,436.5903,366.1333,177.2766,189.7532,343.4513,382.4903,380.0103,370.5638,370.1903,313.7103,355.1197,313.3195,316.1903,323.6703
1418.5,2103.5,476,3.5,436.8403,366.135,177.3016,189.7536,343.4515,382.7203,380.1803,370.5641,370.3803,313.9403,355.2623,313.5203,316.4403,323.9003
1419.0,2104.0,477,1.0,437.2303,366.1367,177.3204,189.7539,343.4517,382.9103,380.4303,370.5643,370.6303,314.1503,355.3703,313.7703,316.5703,324.0903
