score_qstamp,qstamp,measure,beat,589444_tstamp,736426_tstamp,736431_tstamp,729155_tstamp,711703_tstamp,723417_tstamp,735781_tstamp,736410_tstamp
835.5,1215.5,209,2.75,464.3178,444.2178,441.7378,398.7178,306.7978,307.1778,410.7178,334.4778
836.0,1216.0,210,1.0,464.4517,444.3517,441.8917,398.8517,306.9517,307.3117,410.8634,334.6234
837.0,1217.0,210,1.5,464.7995,444.6795,442.1795,399.1195,307.3595,307.6795,411.1595,334.9795
838.0,1218.0,210,2.0,465.0674,445.0074,442.5074,399.4074,307.6274,307.9474,411.4474,335.3074
838.5,1218.5,210,2.25,465.2413,445.1413,442.6613,399.5413,307.7613,308.0813,411.5826,335.4413
839.0,1219.0,210,2.5,465.3953,445.2753,442.7953,399.6753,307.8953,308.2153,411.7353,335.5577
839.5,1219.5,210,2.75,465.5292,445.4292,442.9492,399.8092,308.0292,308.3692,411.8692,335.6692
840.0,1220.0,211,1.0,465.7031,445.5631,443.1231,399.9431,308.1631,308.5031,412.0031,335.8031
841.0,1221.0,211,1.5,465.971,445.851,443.391,400.211,308.471,308.771,412.271,336.071
842.0,1222.0,211,2.0,466.2988,446.2788,443.7788,400.4788,308.8388,309.0388,412.5988,336.3588
842.5,1222.5,211,2.25,466.4728,446.4128,443.9128,400.6128,308.9728,309.2928,412.7328,336.6928
843.0,1223.0,211,2.5,466.6334,446.5467,444.0467,400.7467,309.1267,309.4667,412.8667,336.8267
843.5,1223.5,211,2.75,466.8006,446.7006,444.2006,400.8806,309.2606,309.6006,413.0206,336.9606
844.0,1224.0,212,1.0,466.9345,446.8345,444.3345,401.0145,309.3945,309.7345,413.1545,337.0945
845.0,1225.0,212,1.5,467.3024,447.2024,444.6624,401.2824,309.7624,310.0624,413.4824,337.4224
846.0,1226.0,212,2.0,467.5909,447.4703,444.9915,401.5503,310.0303,310.4127,413.7503,337.6903
847.0,1227.0,212,2.5,467.9181,447.7781,445.3581,401.8381,310.4581,310.7781,414.0781,338.0581
848.0,1228.0,213,1.0,468.166,448.106,445.5647,402.066,310.726,311.106,414.346,338.326
849.0,1229.0,213,1.5,468.5166,448.3738,445.6338,402.3338,311.0414,311.3738,414.6138,338.6538
850.0,1230.0,213,2.0,468.8302,448.7085,445.9617,402.6034,311.3302,311.6417,414.8834,338.9217
851.0,1231.0,213,2.5,469.2295,449.0695,446.5895,402.9095,311.6895,312.0495,415.1895,339.2495
852.0,1232.0,214,1.0,469.4974,449.3374,446.8574,403.1774,311.9974,312.3522,415.4574,339.5174
853.0,1233.0,214,1.5,469.8453,449.7453,447.2253,403.4453,312.3253,312.6959,415.7653,339.8653
854.0,1234.0,214,2.0,470.1131,450.0131,447.5131,403.7131,312.6131,313.0131,416.0331,340.1531
855.0,1235.0,214,2.5,470.442,450.321,447.901,403.981,313.001,313.421,416.321,340.501
856.0,1236.0,215,1.0,470.7688,450.6088,448.1688,404.2488,313.3088,313.6888,416.5888,340.8088
857.0,1237.0,215,1.5,471.1868,450.9967,448.6367,404.5167,313.5367,314.0868,416.8567,341.1334
859.0,1239.0,215,2.5,471.8124,451.6124,449.2124,405.1124,314.2524,314.7724,417.5124,341.7648
860.0,1240.0,216,1.0,472.1003,451.8806,449.5024,405.3803,314.5227,315.0403,417.7803,342.0606
861.0,1241.0,216,1.5,472.3681,452.2281,449.9081,405.634,314.9481,315.3081,418.0481,342.3481
862.0,1242.0,216,2.0,472.636,452.496,450.176,405.896,315.216,315.576,418.316,342.676
862.5,1242.5,216,2.25,472.8499,452.6499,450.3099,406.0299,315.3499,315.7899,418.4899,342.8998
863.0,1243.0,216,2.5,473.0038,452.8038,450.4638,406.1838,315.5038,315.9438,418.6238,343.0438
863.5,1243.5,216,2.75,473.1378,452.9378,450.5978,406.3178,315.6378,316.0778,418.7578,343.1778
864.0,1244.0,217,1.0,473.2834,453.1468,450.7917,406.4517,315.7951,316.2585,418.8917,343.3117
865.0,1245.0,217,1.5,473.6595,453.4995,451.2595,406.7195,316.0995,316.5995,419.1595,343.7195
866.0,1246.0,217,2.0,473.9274,453.7674,451.5274,406.9474,316.3674,316.8674,419.4274,343.9874
866.5,1246.5,217,2.25,474.0826,453.9026,451.6613,407.0813,316.6026,317.0239,419.5813,344.1213
867.0,1247.0,217,2.5,474.2553,454.0553,451.7953,407.2153,316.7553,317.2153,419.7153,344.2553
867.5,1247.5,217,2.75,474.3892,454.1892,451.9292,407.3492,316.8892,317.3492,419.8492,344.3892
868.0,1248.0,218,1.0,474.5262,454.3231,452.0831,407.4831,317.0231,317.5031,419.9831,344.5231
869.0,1249.0,218,1.5,474.871,454.651,452.351,407.751,317.311,317.791,420.251,344.811
870.0,1250.0,218,2.0,475.1388,454.9588,452.7188,408.0388,317.6788,318.1588,420.5388,345.1988
870.5,1250.5,218,2.25,475.3256,455.1328,452.8728,408.1728,317.8928,318.2928,420.7128,345.3728
871.0,1251.0,218,2.5,475.4667,455.2667,453.0067,408.3067,318.0267,318.4267,420.8467,345.5067
871.5,1251.5,218,2.75,475.6406,455.4206,453.1806,408.4406,318.1606,318.5606,420.9806,345.6406
872.0,1252.0,219,1.0,475.789,455.598,453.329,408.589,318.2945,318.7435,421.1145,345.789
873.0,1253.0,219,1.5,476.0624,455.8824,453.6024,408.9224,318.5624,319.0224,421.3824,346.0624
874.0,1254.0,219,2.0,476.3303,456.1503,453.8903,409.1903,318.8503,319.2903,421.6503,346.3303
874.5,1254.5,219,2.25,476.4842,456.3242,454.0842,409.3242,319.0242,319.4442,421.7842,346.5642
875.0,1255.0,219,2.5,476.6181,456.4581,454.2181,409.4581,319.1781,319.5781,421.9181,346.7181
875.5,1255.5,219,2.75,476.772,456.672,454.352,409.592,319.332,319.744,422.072,346.852
876.0,1256.0,220,1.0,476.942,456.806,454.552,409.686,319.484,319.922,422.206,346.998
877.0,1257.0,220,1.5,477.2938,457.0738,454.8476,409.9338,319.7938,320.2738,422.4738,347.3338
878.0,1258.0,220,2.0,477.5834,457.4817,455.2017,410.2017,320.1617,320.5817,422.7817,347.6068
879.0,1259.0,220,2.5,477.919,457.7495,455.479,410.4095,320.4295,320.8495,423.0495,347.9495
880.0,1260.0,221,1.0,478.2574,458.0574,455.8574,410.7174,320.8174,321.2374,423.4174,348.3374
881.0,1261.0,221,1.5,478.5306,458.3653,456.1453,410.9853,321.0853,321.5053,423.6853,348.6053
882.0,1262.0,221,2.0,478.8731,458.6531,456.4931,411.2531,321.4331,321.8531,423.9331,348.8731
883.0,1263.0,221,2.5,479.141,458.941,456.761,411.501,321.701,322.121,424.201,349.141
884.0,1264.0,222,1.0,479.4664,459.2264,457.0992,411.7888,321.9976,322.3976,424.4776,349.4888
885.0,1265.0,222,1.5,479.7967,459.6167,457.4567,412.0567,322.3567,322.7967,424.7567,349.7767
886.0,1266.0,222,2.0,480.1645,459.9645,457.7445,412.3645,322.649,323.1445,425.0335,350.089
887.0,1267.0,222,2.5,480.4324,460.2324,458.0124,412.6324,322.9324,323.4324,425.3324,350.3724
888.0,1268.0,223,1.0,480.7406,460.5803,458.4006,412.9003,323.2403,323.7406,425.6006,350.7203
889.0,1269.0,223,1.5,481.0681,460.9481,458.8281,413.1681,323.6281,324.3081,425.9281,351.0281
890.0,1270.0,223,2.0,481.356,461.216,459.096,413.436,323.896,324.576,426.196,351.296
891.0,1271.0,223,2.5,481.7438,461.5838,459.4038,413.7038,324.2238,324.9438,426.5438,351.5638
892.0,1272.0,224,1.0,482.0117,461.9102,459.6717,413.8517,324.4917,325.2117,426.8117,351.8434
892.25,1272.25,224,1.125,482.1374,462.0187,459.7574,413.9574,324.5974,325.2787,426.9187,351.9187
892.5,1272.5,224,1.25,482.2056,462.1256,459.9112,414.0256,324.7112,325.3856,426.9856,352.1456
892.75,1272.75,224,1.375,482.2726,462.1926,459.9926,414.0926,324.7926,325.5452,427.103,352.2126
893.0,1273.0,224,1.5,482.3395,462.2595,460.0595,414.1595,324.8595,325.6195,427.1995,352.2795
894.0,1274.0,224,2.0,482.677,462.5348,460.3274,414.4348,325.1422,325.917,427.4748,352.5548
895.0,1275.0,224,2.5,482.9953,462.8353,460.7153,414.7153,325.4753,326.2753,427.8353,352.9553
896.0,1276.0,225,1.0,483.2631,463.1031,460.9893,414.9831,325.7462,326.5431,428.1031,353.2262
897.0,1277.0,225,1.5,483.611,463.471,461.371,415.251,326.031,326.891,428.411,353.511
898.0,1278.0,225,2.0,483.8788,463.7388,461.6388,415.5188,326.3188,327.1588,428.6788,353.7788
898.5,1278.5,225,2.25,484.0728,463.8928,461.7728,415.6528,326.4728,327.2928,428.8128,353.9128
899.0,1279.0,225,2.5,484.2067,464.0267,461.9067,415.7867,326.6467,327.4267,428.9467,354.0667
899.5,1279.5,225,2.75,484.3406,464.1606,462.0412,415.9206,326.7806,327.5806,429.0806,354.2006
900.0,1280.0,226,1.0,484.5035,464.378,462.209,416.069,327.016,327.827,429.2145,354.3545
900.25,1280.25,226,1.125,484.6215,464.5015,462.3015,416.1415,327.1215,327.9815,429.286,354.443
900.5,1280.5,226,1.25,484.7285,464.5685,462.4285,416.2085,327.2085,328.077,429.4085,354.5285
900.75,1280.75,226,1.375,484.7954,464.6554,462.5108,416.2754,327.2754,328.1554,429.4754,354.5954
901.0,1281.0,226,1.5,484.8624,464.7224,462.5824,416.3424,327.3424,328.2224,429.5424,354.6672
902.0,1282.0,226,2.0,485.1303,464.9903,462.8606,416.6103,327.6103,328.4903,429.8103,354.9903
903.0,1283.0,226,2.5,485.5181,465.3581,463.2781,416.8781,327.9381,328.9181,430.1381,355.3181
904.0,1284.0,227,1.0,485.792,465.626,463.546,417.146,328.206,329.186,430.406,355.612
905.0,1285.0,227,1.5,486.0938,465.9538,463.9338,417.4138,328.5138,329.4538,430.7138,355.9538
906.0,1286.0,227,2.0,486.3617,466.2217,464.2017,417.6617,328.8017,329.7217,430.9868,356.2217
906.5,1286.5,227,2.25,486.5156,466.3556,464.3356,417.7956,328.9356,329.8868,431.1756,356.3556
907.0,1287.0,227,2.5,486.6495,466.5295,464.5295,417.9295,329.1295,330.0295,431.3095,356.499
907.5,1287.5,227,2.75,486.807,466.6905,464.6635,418.0635,329.2635,330.167,431.4435,356.6435
908.0,1288.0,228,1.0,486.9748,466.8574,464.7974,418.1974,329.3974,330.3522,431.5774,356.7948
909.0,1289.0,228,1.5,487.3253,467.2653,465.1253,418.4653,329.7053,330.7453,431.8453,357.1653
909.25,1289.25,228,1.625,487.3922,467.3322,465.1922,418.5322,329.7722,330.8122,431.9122,357.2322
909.5,1289.5,228,1.75,487.4592,467.3992,465.2592,418.5992,329.8392,330.8792,431.9792,357.2992
909.75,1289.75,228,1.875,487.5262,467.4662,465.3862,418.6662,329.9062,330.9662,432.0462,357.3662
910.0,1290.0,228,2.0,487.6062,467.5331,465.4531,418.7331,329.9731,331.0331,432.1393,357.4331
910.25,1290.25,228,2.125,487.6801,467.6001,465.5202,418.8001,330.0801,331.1001,432.2402,357.5001
910.5,1290.5,228,2.25,487.787,467.727,465.607,418.867,330.147,331.187,432.327,357.627
910.75,1290.75,228,2.375,487.854,467.794,465.674,418.934,330.234,331.254,432.394,357.694
911.0,1291.0,228,2.5,487.921,467.861,465.761,419.001,330.301,331.361,432.461,357.761
911.25,1291.25,228,2.625,487.9879,467.9279,465.8279,419.0679,330.3679,331.4279,432.5279,357.8279
911.5,1291.5,228,2.75,488.0549,468.0396,465.9247,419.1349,330.4349,331.5149,432.5949,357.9949
911.75,1291.75,228,2.875,488.1219,468.1219,466.0019,419.2019,330.5019,331.5819,432.6619,358.0619
912.0,1292.0,229,1.0,488.2088,468.1888,466.0688,419.2688,330.5688,331.6488,432.7288,358.1288
912.25,1292.25,229,1.125,488.3358,468.2758,466.1758,419.3358,330.6958,331.7758,432.8558,358.1958
912.5,1292.5,229,1.25,488.4228,468.3712,466.2628,419.4028,330.7628,331.8484,432.9228,358.2628
912.75,1292.75,229,1.375,488.4897,468.4897,466.3297,419.4697,330.8297,331.9497,432.9897,358.3297
913.0,1293.0,229,1.5,488.5767,468.5567,466.4301,419.5367,330.8967,332.0167,433.0567,358.3967
913.25,1293.25,229,1.625,488.6437,468.6237,466.5037,419.6037,330.9637,332.0837,433.1237,358.4637
913.5,1293.5,229,1.75,488.7106,468.6906,466.5706,419.6706,331.0306,332.1506,433.1906,358.5306
913.75,1293.75,229,1.875,488.7776,468.7752,466.6376,419.7259,331.1176,332.2376,433.2576,358.5976
914.0,1294.0,229,2.0,488.8445,468.8845,466.709,419.7645,331.1845,332.3045,433.329,358.6645
914.25,1294.25,229,2.125,488.9115,468.9515,466.7915,419.8315,331.2515,332.3715,433.4315,358.7515
914.5,1294.5,229,2.25,488.9785,469.037,466.8585,419.8985,331.3185,332.4385,433.4985,358.8185
914.75,1294.75,229,2.375,489.0654,469.1054,466.9254,419.9654,331.3854,332.5054,433.5654,358.8908
915.0,1295.0,229,2.5,489.1524,469.1724,467.0048,420.0324,331.4648,332.5972,433.6324,358.9848
915.25,1295.25,229,2.625,489.2194,469.2394,467.0794,420.0994,331.5594,332.6794,433.6994,359.0594
915.5,1295.5,229,2.75,489.3063,469.3263,467.1726,420.1663,331.6263,332.7463,433.7726,359.1263
915.75,1295.75,229,2.875,489.4133,469.3933,467.2533,420.2333,331.7066,332.8733,433.8533,359.2333
916.0,1296.0,230,1.0,489.4803,469.4609,467.3403,420.3003,331.7806,332.9406,433.9206,359.3006
916.25,1296.25,230,1.125,489.5472,469.6272,467.4072,420.3672,331.8872,333.0272,434.0072,359.3872
916.5,1296.5,230,1.25,489.6142,469.6942,467.4742,420.4342,331.9542,333.0942,434.0742,359.4542
916.75,1296.75,230,1.375,489.7012,469.7612,467.5412,420.5012,332.0206,333.1612,434.1412,359.5206
917.0,1297.0,230,1.5,489.7681,469.8281,467.6081,420.5681,332.0681,333.2281,434.2081,359.5681
917.25,1297.25,230,1.625,489.8351,469.8951,467.6751,420.6351,332.1351,333.2951,434.2751,359.6351
917.5,1297.5,230,1.75,489.902,469.962,467.746,420.6684,332.202,333.362,434.344,359.704
917.75,1297.75,230,1.875,489.969,470.029,467.849,420.689,332.269,333.469,434.429,359.789
918.0,1298.0,230,2.0,490.036,470.112,467.916,420.756,332.336,333.536,434.496,359.856
918.25,1298.25,230,2.125,490.1029,470.1829,467.9829,420.8229,332.4229,333.6429,434.5629,359.9229
918.5,1298.5,230,2.25,490.1798,470.2499,468.0499,420.8899,332.4899,333.7099,434.6299,360.0097
918.75,1298.75,230,2.375,490.2569,470.3569,468.1369,420.9569,332.5569,333.7769,434.6969,360.0969
919.0,1299.0,230,2.5,490.3238,470.4238,468.2038,421.0238,332.6238,333.8438,434.8038,360.1638
919.25,1299.25,230,2.625,490.3908,470.5016,468.2708,421.0908,332.6908,333.9108,434.8708,360.2308
919.5,1299.5,230,2.75,490.5334,470.5956,468.3378,421.1578,332.7578,333.9956,434.9378,360.2978
919.75,1299.75,230,2.875,490.6047,470.6647,468.4247,421.2247,332.8247,334.1047,435.0047,360.3647
920.0,1300.0,231,1.0,490.6717,470.7551,468.5034,421.2917,332.8917,334.1717,435.0717,360.4317
921.0,1301.0,231,1.5,491.0585,471.0995,468.8595,421.5595,333.219,334.519,435.3395,360.7595
922.0,1302.0,231,2.0,491.3474,471.4296,469.2074,421.8274,333.5274,334.8674,435.7074,361.0674
923.0,1303.0,231,2.5,491.6553,471.7953,469.5353,422.0953,333.8153,335.2753,436.0153,361.4153
924.0,1304.0,232,1.0,492.0062,472.1631,469.9431,422.3831,334.2031,335.6093,436.4231,361.7231
925.0,1305.0,232,1.5,492.311,472.591,470.451,422.691,334.571,336.091,436.811,362.191
926.0,1306.0,232,2.0,492.5788,472.8788,470.7188,423.0388,334.8588,336.3788,437.0788,362.4588
926.5,1306.5,232,2.25,492.7728,473.0128,470.8528,423.1728,335.0128,336.5728,437.2128,362.6712
927.0,1307.0,232,2.5,492.9534,473.2667,470.9867,423.3067,335.1467,336.7134,437.3467,362.8267
927.5,1307.5,232,2.75,493.2406,473.4006,471.1206,423.4406,335.3006,336.9006,437.4806,362.9606
928.0,1308.0,233,1.0,493.3745,473.5345,471.269,423.5745,335.4925,337.0345,437.629,363.0945
929.0,1309.0,233,1.5,493.6848,473.892,471.6824,423.8624,335.8824,337.4424,438.1224,363.5424
930.0,1310.0,233,2.0,494.0103,474.2303,471.9503,424.1303,336.1503,337.7103,438.3903,363.8103
930.5,1310.5,233,2.25,494.1484,474.3884,472.0842,424.2642,336.2842,337.9736,438.5242,363.9442
931.0,1311.0,233,2.5,494.2981,474.5581,472.2181,424.3981,336.4181,338.2981,438.6581,364.1181
931.5,1311.5,233,2.75,494.452,474.712,472.396,424.532,336.552,338.432,438.812,364.252
932.0,1312.0,234,1.0,494.65,474.858,472.546,424.666,336.704,338.566,439.026,364.386
933.0,1313.0,234,1.5,494.9738,475.3138,472.8138,424.9338,337.0338,338.8876,439.2938,364.6538
934.0,1314.0,234,2.0,495.2417,475.5851,473.2102,425.2017,337.3285,339.2017,439.5617,364.9851
934.5,1314.5,234,2.25,495.3756,475.7556,473.4668,425.3356,337.5956,339.3512,439.6956,365.2512
935.0,1315.0,234,2.5,495.597,475.9295,473.6495,425.4695,337.7695,339.5885,439.839,365.437
935.5,1315.5,234,2.75,495.7835,476.0635,473.7835,425.6035,337.9035,339.747,440.1035,365.6235
936.0,1316.0,235,1.0,495.9174,476.2174,473.9174,425.7374,338.0974,339.8974,440.2374,365.7574
937.0,1317.0,235,1.5,496.2653,476.6053,474.1853,426.0253,338.4053,340.3106,440.6053,366.0453
938.0,1318.0,235,2.0,496.5531,476.8931,474.4531,426.2931,338.6731,340.5931,440.8731,366.3262
938.5,1318.5,235,2.25,496.721,477.074,474.667,426.427,338.848,340.727,441.007,366.474
939.0,1319.0,235,2.5,496.923,477.244,474.865,426.562,339.121,340.923,441.149,366.627
939.5,1319.5,235,2.75,497.0949,477.4349,475.0749,426.7149,339.2549,341.289,441.4349,366.8898
940.0,1320.0,236,1.0,497.2888,477.6976,475.2688,426.8488,339.424,341.4688,441.5688,367.0288
940.5,1320.5,236,1.25,497.4228,477.8428,475.4028,427.0256,339.6028,341.6028,441.7028,367.1628
941.0,1321.0,236,1.5,497.5567,477.9767,475.5367,427.1767,339.7367,341.7367,441.8367,367.2967
941.5,1321.5,236,1.75,497.7306,478.1106,475.6706,427.3106,339.8706,341.8706,441.9706,367.4306
942.0,1322.0,236,2.0,497.8645,478.2445,475.8135,427.4445,340.0045,342.0045,442.1045,367.587
942.5,1322.5,236,2.25,498.0185,478.3985,475.9785,427.5785,340.1385,342.1385,442.2385,367.7985
943.0,1323.0,236,2.5,498.1972,478.5324,476.1124,427.7124,340.2924,342.3724,442.3924,367.9572
943.5,1323.5,236,2.75,498.3463,478.7063,476.3063,427.8463,340.4863,342.5063,442.5263,368.1263
944.0,1324.0,237,1.0,498.4809,478.8403,476.4609,427.9803,340.6803,342.6403,442.6603,368.3003
945.0,1325.0,237,1.5,498.7881,479.2081,476.7681,428.2481,340.9881,342.9481,442.9281,368.5681
946.0,1326.0,237,2.0,499.116,479.476,477.136,428.516,341.296,343.376,443.196,368.856
946.5,1326.5,237,2.25,499.2598,479.6099,477.3293,428.6499,341.4299,343.5198,443.4099,368.9899
947.0,1327.0,237,2.5,499.4276,479.8838,477.5238,428.8038,341.5952,343.6638,443.6038,369.2438
947.5,1327.5,237,2.75,499.6178,480.0178,477.6578,428.9378,341.7778,343.7978,443.7378,369.3978
948.0,1328.0,238,1.0,499.7917,480.1717,477.7917,429.0717,341.9117,344.0317,443.9117,369.5317
949.0,1329.0,238,1.5,500.2795,480.5395,478.1795,429.3395,342.2995,344.3395,444.2995,369.8795
950.0,1330.0,238,2.0,500.5474,480.8074,478.4474,429.6074,342.5674,344.6074,444.5674,370.1474
950.5,1330.5,238,2.25,500.6813,481.0413,478.5813,429.7413,342.7013,344.7613,444.7013,370.3013
951.0,1331.0,238,2.5,500.8153,481.1753,478.7153,429.8753,342.8353,344.8953,444.8353,370.4353
951.5,1331.5,238,2.75,500.9584,481.3492,478.9492,430.0092,342.9692,345.1612,444.9984,370.6892
952.0,1332.0,239,1.0,501.1324,481.6262,479.1141,430.1431,343.1248,345.4155,445.2062,370.8231
952.5,1332.5,239,1.25,501.317,481.777,479.417,430.277,343.377,345.617,445.357,370.997
953.0,1333.0,239,1.5,501.451,481.911,479.551,430.411,343.511,345.751,445.491,371.131
953.5,1333.5,239,1.75,501.6049,482.0449,479.6849,430.5449,343.6449,345.8849,445.6249,371.3249
954.0,1334.0,239,2.0,501.7388,482.1788,479.8188,430.6788,343.7788,346.0188,445.7588,371.4588
954.5,1334.5,239,2.25,501.9728,482.3128,479.9528,430.8328,343.9328,346.1528,445.9728,371.5928
955.0,1335.0,239,2.5,502.1402,482.4534,480.0867,430.9667,344.0667,346.3001,446.1067,371.7267
955.5,1335.5,239,2.75,502.3406,482.6006,480.2206,431.1006,344.2018,346.5006,446.2406,371.8606
956.0,1336.0,240,1.0,502.4745,482.7345,480.3545,431.2345,344.3745,346.6635,446.4235,371.9945
957.0,1337.0,240,1.5,502.8424,483.1848,480.8448,431.5024,344.8024,347.0224,446.7224,372.4624
958.0,1338.0,240,2.0,503.1103,483.5103,481.1303,431.7703,345.0703,347.2903,446.9903,372.7303
958.5,1338.5,240,2.25,503.2442,483.6442,481.2642,431.9042,345.2042,347.4242,447.1842,372.8642
959.0,1339.0,240,2.5,503.3781,483.7781,481.3981,432.0381,345.3581,347.6981,447.3581,372.9981
959.5,1339.5,240,2.75,503.532,483.972,481.552,432.172,345.492,347.832,447.512,373.192
960.0,1340.0,241,1.0,503.692,484.132,481.724,432.306,345.678,347.972,447.646,373.35
961.0,1341.0,241,1.5,504.0338,484.4338,482.0338,432.5738,345.9738,348.3738,447.9938,373.6938
962.0,1342.0,241,2.0,504.3417,484.7485,482.3434,432.8217,346.3017,348.6451,448.2617,374.0017
962.5,1342.5,241,2.25,504.4756,484.9556,482.4956,432.9556,346.4356,348.8156,448.3956,374.1356
963.0,1343.0,241,2.5,504.6285,485.099,482.6485,433.0895,346.6075,348.9495,448.5295,374.2695
963.5,1343.5,241,2.75,504.8035,485.2435,482.8035,433.2235,346.7835,349.0835,448.6635,374.4035
964.0,1344.0,242,1.0,504.9548,485.3774,482.9548,433.3574,346.9374,349.2174,448.7974,374.5374
964.5,1344.5,242,1.25,505.1713,485.6513,483.1313,433.4913,347.1313,349.4913,448.9513,374.7313
965.0,1345.0,242,1.5,505.3053,485.7853,483.2865,433.6253,347.2653,349.6253,449.1106,374.8706
965.5,1345.5,242,1.75,505.4392,485.9192,483.5192,433.7592,347.4192,349.7792,449.2592,375.0192
966.0,1346.0,242,2.0,505.5731,486.0531,483.6531,433.8931,347.5531,349.9131,449.3931,375.1531
966.5,1346.5,242,2.25,505.827,486.267,483.874,434.027,347.767,350.054,449.527,375.367
967.0,1347.0,242,2.5,506.001,486.501,484.021,434.161,347.901,350.261,449.681,375.501
967.5,1347.5,242,2.75,506.1349,486.6349,484.1549,434.2949,348.0349,350.3949,449.8149,375.6349
968.0,1348.0,243,1.0,506.2688,486.7688,484.2888,434.4088,348.1688,350.5288,449.9576,375.7688
969.0,1349.0,243,1.5,506.5367,487.0967,484.6367,434.6767,348.4567,350.9367,450.2567,376.0367
969.75,1349.75,243,1.875,506.7752,487.3376,484.8576,434.8776,348.6576,351.1776,450.4576,376.2376
970.0,1350.0,243,2.0,506.8445,487.4045,484.9245,434.9445,348.7245,351.2445,450.5245,376.3045
971.0,1351.0,243,2.5,507.1124,487.6724,485.2124,435.2124,349.0916,351.5524,450.7924,376.5724
971.75,1351.75,243,2.875,507.3733,487.9933,485.4733,435.4533,349.3733,351.7733,451.0533,376.9466
972.0,1352.0,244,1.0,507.4403,488.1203,485.6403,435.5203,349.4403,351.8403,451.1403,377.0603
973.0,1353.0,244,1.5,507.7081,488.3881,485.9481,435.7881,349.7681,352.2281,451.4081,377.3281
973.75,1353.75,244,1.875,507.969,488.729,486.149,435.969,350.018,352.469,451.649,377.549
974.0,1354.0,244,2.0,508.036,488.796,486.216,436.036,350.132,352.536,451.736,377.636
975.0,1355.0,244,2.5,508.3038,489.0638,486.5276,436.3038,350.4038,352.8238,452.0038,377.9038
975.75,1355.75,244,2.875,508.6847,489.3294,486.7447,436.5047,350.6047,353.0341,452.2047,378.1647
976.0,1356.0,245,1.0,508.7634,489.4317,486.8117,436.5717,350.6717,353.1317,452.2717,378.2317
976.5,1356.5,245,1.25,508.9456,489.6656,487.0256,436.7456,350.8456,353.2656,452.4456,378.4256
977.0,1357.0,245,1.5,509.0995,489.7995,487.1795,436.8795,350.9795,353.3995,452.5795,378.5595
977.5,1357.5,245,1.75,509.2335,489.9335,487.3135,436.9387,351.1135,353.5335,452.7135,378.6935
978.0,1358.0,245,2.0,509.3674,490.1074,487.4474,437.0674,351.2874,353.6674,452.8474,378.8422
978.5,1358.5,245,2.25,509.6013,490.3413,487.6813,437.2013,351.4613,353.8813,452.9813,379.0213
979.0,1359.0,245,2.5,509.7353,490.5106,487.8153,437.3353,351.6753,354.0153,453.1153,379.1553
979.5,1359.5,245,2.75,509.8692,490.6492,487.9492,437.4292,351.8092,354.1492,453.2292,379.2892
980.0,1360.0,246,1.0,510.0062,490.7831,488.0831,437.5631,351.9431,354.2831,453.3631,379.4231
980.5,1360.5,246,1.25,510.277,490.977,488.297,437.717,352.097,354.457,453.537,379.577
981.0,1361.0,246,1.5,510.411,491.111,488.431,437.851,352.251,354.591,453.671,379.731
981.5,1361.5,246,1.75,510.5412,491.2449,488.5649,437.9849,352.3849,354.7249,453.8049,379.8649
982.0,1362.0,246,2.0,510.6188,491.3788,488.6988,438.1188,352.5188,354.8588,453.9188,379.9988
982.5,1362.5,246,2.25,510.8328,491.5928,489.0328,438.2528,352.7328,355.0528,454.0728,380.1728
983.0,1363.0,246,2.5,510.9867,491.7267,489.1667,438.3867,352.8867,355.1867,454.2067,380.3067
983.5,1363.5,246,2.75,511.1206,491.9006,489.2406,438.5006,353.0206,355.3206,454.3406,380.4406
984.0,1364.0,247,1.0,511.269,492.049,489.3745,438.6345,353.1545,355.4545,454.489,380.5745
985.0,1365.0,247,1.5,511.6424,492.3424,489.6472,438.9024,353.4448,355.7448,454.7824,380.9024
986.0,1366.0,247,2.0,511.9103,492.7103,489.9503,439.1703,353.7703,356.0903,455.0503,381.1903
987.0,1367.0,247,2.5,512.1781,493.0381,490.2781,439.4381,354.0781,356.3781,455.3181,381.5181
988.0,1368.0,248,1.0,512.546,493.352,490.586,439.706,354.384,356.658,455.626,381.826
989.0,1369.0,248,1.5,512.8138,493.6938,490.8538,439.9738,354.7138,357.0338,455.8938,382.1538
990.0,1370.0,248,2.0,513.1634,494.0468,491.2417,440.2417,354.9851,357.3017,456.1617,382.4434
991.0,1371.0,248,2.5,513.4695,494.3695,491.5095,440.5095,355.3095,357.5695,456.4695,382.7295
992.0,1372.0,249,1.0,513.7374,494.6748,491.8574,440.7574,355.5974,357.8374,456.7374,383.0174
993.0,1373.0,249,1.5,514.1653,495.0106,492.1253,441.0053,355.9453,358.2053,457.0453,383.3653
994.0,1374.0,249,2.0,514.4331,495.3531,492.4131,441.2731,356.2131,358.4731,457.3131,383.6331
995.0,1375.0,249,2.5,514.741,495.681,492.802,441.541,356.541,358.761,457.581,383.901
996.0,1376.0,250,1.0,515.0488,495.9576,493.0888,441.7688,356.8088,359.0464,457.8576,384.1776
997.0,1377.0,250,1.5,515.3567,496.3167,493.3967,442.0367,357.1767,359.3367,458.1367,384.4767
998.0,1378.0,250,2.0,515.6445,496.6445,493.7135,442.3045,357.4845,359.629,458.4645,384.8245
