qstamp,tstamp,measure,beat,Flute 1,Flute 2,Oboe 1,Oboe 2,Bb Clarinet 1,Bb Clarinet 2,Bassoon 1,Bassoon 2,F Horn 1,F Horn 2,Violin 1,Violin 2,Viola,Violoncello,Contrabass
107.0,48.6364,54,2.0,r,r,r,r,r,r,r,r,r,r,G4,r,r,r,r
107.5,48.8636,54,2.5,r,r,r,r,r,r,r,r,r,r,B-4,r,r,r,r
108.0,49.0909,55,1.0,r,r,r,r,r,r,r,r,r,r,A4,r,r,r,r
108.5,49.3182,55,1.5,r,r,r,r,r,r,r,r,r,r,D5,r,r,r,r
109.0,49.5455,55,2.0,r,r,r,r,r,r,r,r,r,r,E5,r,r,r,r
109.5,49.7727,55,2.5,r,r,r,r,r,r,r,r,r,r,G5,r,r,r,r
110.0,50.0,56,1.0,r,r,r,r,r,r,r,r,r,r,F5,r,r,r,r
110.5,50.2273,56,1.5,r,r,r,r,r,r,r,r,r,r,F5,r,r,r,r
111.0,50.4545,56,2.0,r,r,r,r,r,r,r,r,r,r,G5,r,r,r,r
111.5,50.6818,56,2.5,r,r,r,r,r,r,r,r,r,r,B-5,r,r,r,r
112.0,50.9091,57,1.0,r,r,r,r,A4,F4,A3,D3,F4,A3,A5,A4,D4,D3,D2
114.0,51.8182,58,1.0,r,r,r,r,A4,F4,A3,D3,F4,A3,r,r,r,r,r
114.5,52.0455,58,1.5,r,r,r,r,r,r,r,r,r,r,F4,r,r,r,r
115.0,52.2727,58,2.0,r,r,r,r,r,r,r,r,r,r,G4,r,r,r,r
115.5,52.5,58,2.5,r,r,r,r,r,r,r,r,r,r,B-4,r,r,r,r
116.0,52.7273,59,1.0,r,r,r,r,r,r,r,r,r,r,A4,r,r,r,r
116.5,52.9545,59,1.5,r,r,r,r,r,r,r,r,r,r,D5,r,r,r,r
117.0,53.1818,59,2.0,r,r,r,r,r,r,r,r,r,r,E5,r,r,r,r
117.5,53.4091,59,2.5,r,r,r,r,r,r,r,r,r,r,G5,r,r,r,r
118.0,53.6364,60,1.0,r,r,r,r,r,r,r,r,r,r,F5,r,r,r,r
118.5,53.8636,60,1.5,r,r,r,r,r,r,r,r,r,r,F5,r,r,r,r
119.0,54.0909,60,2.0,r,r,r,r,r,r,r,r,r,r,G5,r,r,r,r
119.5,54.3182,60,2.5,r,r,r,r,r,r,r,r,r,r,B-5,r,r,r,r
120.0,54.5455,61,1.0,r,r,r,r,A4,F4,A3,C3,F4,A3,A5,A4,C4,C3,C2
122.0,55.4545,62,1.0,r,r,r,r,A4,F4,A3,C3,F4,A3,r,r,r,r,r
122.5,55.6818,62,1.5,r,r,r,r,r,r,r,r,r,r,F5,r,r,r,r
123.0,55.9091,62,2.0,r,r,r,r,r,r,r,r,r,r,G5,r,r,r,r
123.5,56.1364,62,2.5,r,r,r,r,r,r,r,r,r,r,A5,r,r,r,r
124.0,56.3636,63,1.0,r,r,r,r,G4,F4,D4,B3,r,r,G5,D5,D4,B2,B1
126.0,57.2727,64,1.0,r,r,r,r,G4,F4,D4,B3,r,r,r,r,r,r,r
126.5,57.5,64,1.5,r,r,r,r,r,r,r,r,r,r,F#5,r,r,r,r
127.0,57.7273,64,2.0,r,r,r,r,r,r,r,r,r,r,G5,r,r,r,r
127.5,57.9545,64,2.5,r,r,r,r,r,r,r,r,r,r,A5,r,r,r,r
128.0,58.1818,65,1.0,r,r,r,r,r,r,r,r,r,r,G5,r,r,r,r
128.5,58.4091,65,1.5,r,r,r,r,r,r,r,r,r,r,F#5,A4,r,r,r
129.0,58.6364,65,2.0,r,r,r,r,r,r,r,r,r,r,G5,G4,r,r,r
129.5,58.8636,65,2.5,r,r,r,r,r,r,r,r,r,r,A5,F#4,r,r,r
130.0,59.0909,66,1.0,r,r,r,r,r,r,r,r,r,r,G5,G4,r,r,r
130.5,59.3182,66,1.5,r,r,r,r,r,r,r,r,r,r,F#5,r,r,A2,r
131.0,59.5455,66,2.0,r,r,r,r,r,r,r,r,r,r,G5,r,r,G2,r
131.5,59.7727,66,2.5,r,r,r,r,r,r,r,r,r,r,A5,r,r,F#2,r
132.0,60.0,67,1.0,r,r,r,r,r,r,r,r,r,r,G5,B3,D3,G2,r
132.5,60.2273,67,1.5,r,r,r,r,r,r,r,r,r,r,F5,D4,F3,G2,r
133.0,60.4545,67,2.0,r,r,r,r,r,r,r,r,r,r,D5,B3,D3,G2,r
133.5,60.6818,67,2.5,r,r,r,r,r,r,r,r,r,r,B4,D4,F3,G2,r
134.0,60.9091,68,1.0,r,r,r,r,r,r,r,r,r,r,G4,B3,D3,G2,r
134.5,61.1364,68,1.5,r,r,r,r,r,r,r,r,r,r,D5,D4,F3,G2,r
135.0,61.3636,68,2.0,r,r,r,r,r,r,r,r,r,r,B4,B3,D3,G2,r
135.5,61.5909,68,2.5,r,r,r,r,r,r,r,r,r,r,G4,D4,F3,G2,r
136.0,61.8182,69,1.0,r,r,r,r,r,r,r,r,r,r,A5,C4,E3,C3,r
136.5,62.0455,69,1.5,r,r,r,r,r,r,r,r,r,r,G5,E4,G3,C3,r
137.0,62.2727,69,2.0,r,r,r,r,r,r,r,r,r,r,E5,C4,E3,C3,r
137.5,62.5,69,2.5,r,r,r,r,r,r,r,r,r,r,C5,E4,G3,C3,r
138.0,62.7273,70,1.0,r,r,r,r,r,r,r,r,r,r,G4,C4,E3,C3,r
138.5,62.9545,70,1.5,r,r,r,r,r,r,r,r,r,r,E5,E4,G3,C3,r
139.0,63.1818,70,2.0,r,r,r,r,r,r,r,r,r,r,C5,C4,E3,C3,r
139.5,63.4091,70,2.5,r,r,r,r,r,r,r,r,r,r,G4,E4,G3,C3,r
140.0,63.6364,71,1.0,r,r,r,r,r,r,r,r,r,r,D4,A4,F3,B2,r
140.5,63.8636,71,1.5,r,r,r,r,r,r,r,r,r,r,G3,G4,G3,B2,r
141.0,64.0909,71,2.0,r,r,r,r,r,r,r,r,r,r,D4,F4,F3,B2,r
141.5,64.3182,71,2.5,r,r,r,r,r,r,r,r,r,r,G3,D4,G3,B2,r
142.0,64.5455,72,1.0,r,r,r,r,r,r,r,r,r,r,D4,G3,F3,B2,r
142.5,64.7727,72,1.5,r,r,r,r,r,r,r,r,r,r,G3,F4,G3,B2,r
143.0,65.0,72,2.0,r,r,r,r,r,r,r,r,r,r,D4,D4,F3,D3,r
143.5,65.2273,72,2.5,r,r,r,r,r,r,r,r,r,r,G3,G3,G3,B2,r
144.0,65.4545,73,1.0,r,r,r,r,r,r,r,r,r,r,E4,A4,E3,C3,r
144.5,65.6818,73,1.5,r,r,r,r,r,r,r,r,r,r,G3,G4,G3,C3,r
145.0,65.9091,73,2.0,r,r,r,r,r,r,r,r,r,r,E4,E4,E3,C3,r
145.5,66.1364,73,2.5,r,r,r,r,r,r,r,r,r,r,G3,C4,G3,C3,r
146.0,66.3636,74,1.0,r,r,r,r,r,r,r,r,r,r,E4,G3,E3,C3,r
146.5,66.5909,74,1.5,r,r,r,r,r,r,r,r,r,r,G3,E4,G3,C3,r
147.0,66.8182,74,2.0,r,r,r,r,r,r,r,r,r,r,E4,C4,E3,E3,r
147.5,67.0455,74,2.5,r,r,r,r,r,r,r,r,r,r,G3,G3,G3,C3,r
148.0,67.2727,75,1.0,r,r,r,r,r,r,r,r,r,r,G4,D4,B3,A3,r
148.5,67.5,75,1.5,r,r,r,r,r,r,r,r,r,r,G4,B3,G3,G3,r
149.0,67.7273,75,2.0,r,r,r,r,r,r,r,r,r,r,G4,D4,B3,F3,r
149.5,67.9545,75,2.5,r,r,r,r,r,r,r,r,r,r,G4,B3,G3,D3,r
150.0,68.1818,76,1.0,r,r,r,r,r,r,r,r,r,r,G4,D4,B3,G2,r
150.5,68.4091,76,1.5,r,r,r,r,r,r,r,r,r,r,G4,B3,G3,F3,r
151.0,68.6364,76,2.0,r,r,r,r,r,r,r,r,r,r,G4,D4,B3,D3,r
151.5,68.8636,76,2.5,r,r,r,r,r,r,r,r,r,r,G4,B3,G3,G2,r
152.0,69.0909,77,1.0,r,r,r,r,r,r,r,r,r,r,C5,E4,C4,A3,r
152.5,69.3182,77,1.5,r,r,r,r,r,r,r,r,r,r,C5,C4,G3,G3,r
153.0,69.5455,77,2.0,r,r,r,r,r,r,r,r,r,r,C5,E4,C4,E3,r
153.5,69.7727,77,2.5,r,r,r,r,r,r,r,r,r,r,C5,C4,G3,C3,r
154.0,70.0,78,1.0,r,r,r,r,r,r,r,r,r,r,C5,E4,C4,G2,r
154.5,70.2273,78,1.5,r,r,r,r,r,r,r,r,r,r,C5,C4,G3,E3,r
155.0,70.4545,78,2.0,r,r,r,r,r,r,r,r,r,r,C5,E4,C4,C3,r
155.5,70.6818,78,2.5,r,r,r,r,r,r,r,r,r,r,C5,C4,G3,G2,r
156.0,70.9091,79,1.0,G5,r,r,r,r,r,r,r,r,r,B4,F4,D4,A3,A2
156.5,71.1364,79,1.5,G5,r,r,r,r,r,r,r,r,r,B4,D4,G3,G3,G2
157.0,71.3636,79,2.0,G5,r,r,r,r,r,r,r,r,r,B4,G4,D4,F3,F2
157.5,71.5909,79,2.5,G5,r,r,r,r,r,r,r,r,r,B4,D4,G3,D3,D2
158.0,71.8182,80,1.0,G5,r,r,r,r,r,r,r,r,r,B4,G4,D4,G2,G1
158.5,72.0455,80,1.5,G5,r,r,r,r,r,r,r,r,r,B4,D4,G3,F3,F2
159.0,72.2727,80,2.0,G5,r,r,r,r,r,r,r,r,r,D5,G4,D4,D3,D2
159.5,72.5,80,2.5,G5,r,r,r,r,r,r,r,r,r,B4,D4,G3,G2,G1
160.0,72.7273,81,1.0,C6,r,r,r,r,r,r,r,r,r,C5,G4,E4,A3,A2
160.5,72.9545,81,1.5,C6,r,r,r,r,r,r,r,r,r,C5,E4,G3,G3,G2
161.0,73.1818,81,2.0,C6,r,r,r,r,r,r,r,r,r,C5,G4,E4,E3,E2
161.5,73.4091,81,2.5,C6,r,r,r,r,r,r,r,r,r,C5,E4,G3,C3,C2
162.0,73.6364,82,1.0,C6,r,r,r,r,r,r,r,r,r,C5,G4,E4,G2,G1
162.5,73.8636,82,1.5,C6,r,r,r,r,r,r,r,r,r,C5,E4,G3,E3,E2
163.0,74.0909,82,2.0,C6,r,r,r,r,r,r,r,r,r,E5,G4,E4,C3,C2
163.5,74.3182,82,2.5,C6,r,r,r,r,r,r,r,r,r,C5,E4,G3,G2,G1
164.0,74.5455,83,1.0,B5,r,r,r,A5,r,r,r,r,r,G5,D5,F4,G2,G1
164.3333,74.697,83,1.3333,B5,r,r,r,A5,r,r,r,r,r,A5,B4,D4,G2,G1
164.5,74.7727,83,1.5,B5,r,r,r,G5,r,r,r,r,r,A5,B4,D4,G2,G1
164.6667,74.8485,83,1.6667,B5,r,r,r,G5,r,r,r,r,r,G5,D5,F4,G2,G1
165.0,75.0,83,2.0,B5,r,r,r,F5,r,r,r,r,r,A5,B4,D4,G2,G1
165.3333,75.1515,83,2.3333,B5,r,r,r,F5,r,r,r,r,r,G5,D5,F4,G2,G1
165.5,75.2273,83,2.5,B5,r,r,r,D5,r,r,r,r,r,G5,D5,F4,G2,G1
165.6667,75.303,83,2.6667,B5,r,r,r,D5,r,r,r,r,r,A5,B4,D4,G2,G1
166.0,75.4545,84,1.0,B5,r,r,r,G4,r,r,r,r,r,G5,D5,F4,G2,G1
166.3333,75.606,84,1.3333,B5,r,r,r,G4,r,r,r,r,r,A5,B4,D4,G2,G1
166.5,75.6818,84,1.5,B5,r,r,r,F5,r,r,r,r,r,A5,B4,D4,G2,G1
166.6667,75.7576,84,1.6667,B5,r,r,r,F5,r,r,r,r,r,G5,D5,F4,G2,G1
167.0,75.9091,84,2.0,D6,r,r,r,D5,r,r,r,r,r,A5,B4,D4,G2,G1
167.3333,76.0606,84,2.3333,D6,r,r,r,D5,r,r,r,r,r,G5,D5,F4,G2,G1
167.5,76.1364,84,2.5,B5,r,r,r,G4,r,r,r,r,r,G5,D5,F4,G2,G1
167.6667,76.2121,84,2.6667,B5,r,r,r,G4,r,r,r,r,r,A5,B4,D4,G2,G1
168.0,76.3636,85,1.0,C6,r,r,r,A5,r,A4,r,r,r,G5,E5,G4,C3,C2
168.3333,76.5151,85,1.3333,C6,r,r,r,A5,r,A4,r,r,r,A5,C5,E4,C3,C2
168.5,76.5909,85,1.5,C6,r,r,r,G5,r,G4,r,r,r,A5,C5,E4,C3,C2
168.6667,76.6667,85,1.6667,C6,r,r,r,G5,r,G4,r,r,r,G5,E5,G4,C3,C2
169.0,76.8182,85,2.0,C6,r,r,r,E5,r,E4,r,r,r,A5,C5,E4,C3,C2
169.3333,76.9697,85,2.3333,C6,r,r,r,E5,r,E4,r,r,r,G5,E5,G4,C3,C2
169.5,77.0455,85,2.5,C6,r,r,r,C5,r,C4,r,r,r,G5,E5,G4,C3,C2
169.6667,77.1212,85,2.6667,C6,r,r,r,C5,r,C4,r,r,r,A5,C5,E4,C3,C2
170.0,77.2727,86,1.0,C6,r,r,r,G4,r,G3,r,r,r,G5,E5,G4,C3,C2
170.3333,77.4242,86,1.3333,C6,r,r,r,G4,r,G3,r,r,r,A5,C5,E4,C3,C2
170.5,77.5,86,1.5,C6,r,r,r,E5,r,E4,r,r,r,A5,C5,E4,C3,C2
170.6667,77.5758,86,1.6667,C6,r,r,r,E5,r,E4,r,r,r,G5,E5,G4,C3,C2
171.0,77.7273,86,2.0,E6,r,r,r,C5,r,C4,r,r,r,A5,C5,E4,C3,C2
171.3333,77.8788,86,2.3333,E6,r,r,r,C5,r,C4,r,r,r,G5,E5,G4,C3,C2
171.5,77.9545,86,2.5,C6,r,r,r,G4,r,G3,r,r,r,G5,E5,G4,C3,C2
171.6667,78.0303,86,2.6667,C6,r,r,r,G4,r,G3,r,r,r,A5,C5,E4,C3,C2
172.0,78.1818,87,1.0,A6,r,r,r,A5,r,A4,r,G4,r,G5,F5,G4,B2,B1
172.5,78.4091,87,1.5,G6,r,r,r,G5,r,G4,r,G4,r,G5,F5,G4,B2,B1
173.0,78.6364,87,2.0,F6,r,r,r,F5,r,F4,r,G4,r,A5,D5,F4,B2,B1
173.5,78.8636,87,2.5,D6,r,r,r,D5,r,D4,r,G4,r,A5,D5,F4,B2,B1
174.0,79.0909,88,1.0,G5,r,G5,G4,G4,r,G3,r,G4,r,G5,F5,G4,B2,B1
174.5,79.3182,88,1.5,F6,r,G5,G4,F5,r,F4,r,G4,r,G5,F5,G4,B2,B1
175.0,79.5455,88,2.0,D6,r,G5,G4,D5,r,D4,r,G4,r,A5,D5,F4,D3,D2
175.5,79.7727,88,2.5,G5,r,G5,G4,G4,r,G3,r,G4,r,A5,D5,F4,B2,B1
176.0,80.0,89,1.0,A6,r,G5,G4,A5,r,A4,r,C5,C4,G5,E5,G4,C3,C2
176.5,80.2273,89,1.5,G6,r,G5,G4,G5,r,G4,r,C5,C4,G5,E5,G4,C3,C2
177.0,80.4545,89,2.0,E6,r,G5,G4,E5,r,E4,r,C5,C4,A5,C5,E4,C3,C2
177.5,80.6818,89,2.5,C6,r,G5,G4,C5,r,C4,r,C5,C4,A5,C5,E4,C3,C2
178.0,80.9091,90,1.0,G5,r,C6,C5,G4,r,G3,r,C5,C4,G5,E5,G4,C3,C2
178.5,81.1364,90,1.5,E6,r,C6,C5,E5,r,E4,r,C5,C4,G5,E5,G4,C3,C2
179.0,81.3636,90,2.0,C6,r,C6,C5,C5,r,C4,r,C5,C4,A5,C5,E4,E3,E2
179.5,81.5909,90,2.5,G5,r,C6,C5,G4,r,G3,r,C5,C4,A5,C5,E4,C3,C2
180.0,81.8182,91,1.0,A6,r,A5,A5,A5,A5,A4,A4,B4,G4,G5,F5,G4,D3,D2
180.5,82.0455,91,1.5,G6,r,G5,G5,G5,G5,G4,G4,B4,G4,G5,F5,G4,D3,D2
181.0,82.2727,91,2.0,F6,r,F5,F5,F5,F5,F4,F4,B4,G4,A5,D5,F4,D3,D2
181.5,82.5,91,2.5,D6,r,D5,D5,D5,D5,D4,D4,B4,G4,A5,D5,F4,D3,D2
182.0,82.7273,92,1.0,G5,r,G4,G4,G4,G4,G3,G3,B4,G4,G5,F5,G4,D3,D2
182.5,82.9545,92,1.5,F6,r,F5,F5,F5,F5,F4,F4,B4,G4,G5,F5,G4,D3,D2
183.0,83.1818,92,2.0,D6,r,D5,D5,D5,D5,D4,D4,D5,G4,A5,D5,F4,F3,F2
183.5,83.4091,92,2.5,G5,r,G4,G4,G4,G4,G3,G3,B4,G4,A5,D5,F4,D3,D2
184.0,83.6364,93,1.0,G6,E6,G5,E5,E5,G4,E4,C4,C5,C4,G5,E5,G4,C3,C2
185.5,84.3182,93,2.5,r,r,r,r,r,r,r,r,C5,C4,A5,F5,A4,C3,C2
185.75,84.4318,93,2.75,r,r,r,r,r,r,r,r,C5,C4,B5,G5,B4,C3,C2
186.0,84.5455,94,1.0,r,r,r,r,r,r,r,r,C5,C4,C6,A5,C5,C3,C2
186.5,84.7727,94,1.5,r,r,r,r,r,r,r,r,C5,C4,B5,G5,B4,C3,C2
186.75,84.8864,94,1.75,r,r,r,r,r,r,r,r,C5,C4,A5,F5,A4,C3,C2
187.0,85.0,94,2.0,r,r,r,r,r,r,r,r,C5,C4,G5,E5,G4,C3,C2
187.5,85.2273,94,2.5,r,r,r,r,r,r,r,r,C5,C4,A5,F5,A4,C3,C2
187.75,85.3409,94,2.75,r,r,r,r,r,r,r,r,C5,C4,B5,G5,B4,C3,C2
188.0,85.4545,95,1.0,r,r,r,r,r,r,r,r,C5,C4,C6,A5,C5,C3,C2
188.5,85.6818,95,1.5,r,r,r,r,r,r,r,r,C4,C3,B5,G5,B4,C3,C2
188.75,85.7955,95,1.75,r,r,r,r,r,r,r,r,C4,C3,A5,F5,A4,C3,C2
189.0,85.9091,95,2.0,r,r,r,r,r,r,r,r,C4,C3,G5,E5,G4,C3,C2
189.5,86.1364,95,2.5,r,r,r,r,r,r,r,r,C4,C3,A5,F5,A4,C3,C2
189.75,86.25,95,2.75,r,r,r,r,r,r,r,r,C4,C3,B5,G5,B4,C3,C2
190.0,86.3636,96,1.0,A6,F6,C6,A5,F5,A4,A3,F3,C4,C3,C6,A5,C5,F2,F1
192.0,87.2727,97,1.0,r,r,C6,A5,r,r,r,r,r,r,A4,F4,A3,F2,F1
192.5,87.5,97,1.5,r,r,C6,A5,r,r,r,r,r,r,C5,C4,C4,F2,F1
193.0,87.7273,97,2.0,r,r,B5,G5,r,r,r,r,r,r,A4,F4,A3,F2,F1
193.5,87.9545,97,2.5,r,r,A5,F5,r,r,r,r,r,r,C5,C4,C4,F2,F1
194.0,88.1818,98,1.0,r,r,G5,E5,r,r,G4,E4,r,r,G4,E4,G3,C3,C2
194.5,88.4091,98,1.5,r,r,G5,E5,r,r,G4,E4,r,r,C5,C4,C4,C3,C2
195.0,88.6364,98,2.0,r,r,F5,D5,r,r,F4,D4,r,r,G4,E4,G3,C3,C2
195.5,88.8636,98,2.5,r,r,E5,C5,r,r,E4,C4,r,r,C5,C4,C4,C3,C2
196.0,89.0909,99,1.0,r,r,E5,C5,r,r,E4,C4,r,r,G4,F4,G3,G2,G1
196.5,89.3182,99,1.5,r,r,D5,B4,r,r,D4,B3,r,r,B4,D4,B3,G2,G1
197.0,89.5455,99,2.0,r,r,C5,A4,r,r,C4,A3,r,r,G4,F4,G3,G2,G1
197.5,89.7727,99,2.5,r,r,D5,B4,r,r,D4,B3,r,r,B4,D4,B3,G2,G1
198.0,90.0,100,1.0,r,r,E5,C5,r,r,E4,C4,C5,C4,G5,E5,G4,C3,C2
199.5,90.6818,100,2.5,r,r,r,r,r,r,r,r,C5,C4,A5,F5,A4,C3,C2
199.75,90.7955,100,2.75,r,r,r,r,r,r,r,r,C5,C4,B5,G5,B4,C3,C2
200.0,90.9091,101,1.0,r,r,r,r,r,r,r,r,C5,C4,C6,A5,C5,C3,C2
200.5,91.1364,101,1.5,r,r,r,r,r,r,r,r,C5,C4,B5,G5,B4,C3,C2
200.75,91.25,101,1.75,r,r,r,r,r,r,r,r,C5,C4,A5,F5,A4,C3,C2
201.0,91.3636,101,2.0,r,r,r,r,r,r,r,r,C5,C4,G5,E5,G4,C3,C2
201.5,91.5909,101,2.5,r,r,r,r,r,r,r,r,C5,C4,A5,F5,A4,C3,C2
201.75,91.7045,101,2.75,r,r,r,r,r,r,r,r,C5,C4,B5,G5,B4,C3,C2
202.0,91.8182,102,1.0,r,r,r,r,r,r,r,r,C5,C4,C6,A5,C5,C3,C2
202.3333,91.9697,102,1.3333,r,r,r,r,r,r,r,r,C4,C3,C6,A5,C5,C3,C2
202.5,92.0455,102,1.5,r,r,r,r,r,r,r,r,C4,C3,B5,G5,B4,C3,C2
202.6667,92.1212,102,1.6667,r,r,r,r,r,r,r,r,C4,C3,B5,G5,B4,C3,C2
202.75,92.1591,102,1.75,r,r,r,r,r,r,r,r,C4,C3,A5,F5,A4,C3,C2
203.0,92.2727,102,2.0,r,r,r,r,r,r,r,r,C4,C3,G5,E5,G4,C3,C2
203.3333,92.4242,102,2.3333,r,r,r,r,r,r,r,r,C4,C3,G5,E5,G4,C3,C2
203.5,92.5,102,2.5,r,r,r,r,r,r,r,r,C4,C3,A5,F5,A4,C3,C2
203.6667,92.5758,102,2.6667,r,r,r,r,r,r,r,r,C4,C3,A5,F5,A4,C3,C2
203.75,92.6136,102,2.75,r,r,r,r,r,r,r,r,C4,C3,B5,G5,B4,C3,C2
204.0,92.7273,103,1.0,A6,F6,C6,A5,F5,A4,A3,F3,C4,C3,C6,A5,C5,F2,F1
206.0,93.6364,104,1.0,r,r,C6,A5,r,r,C4,A3,C4,C3,A4,F4,A3,F2,F1
206.5,93.8636,104,1.5,r,r,C6,A5,r,r,C4,A3,C4,C3,C5,C4,C4,F2,F1
207.0,94.0909,104,2.0,r,r,B5,G5,r,r,B3,G3,C4,C3,A4,F4,A3,F2,F1
207.5,94.3182,104,2.5,r,r,A5,F5,r,r,A3,F3,C4,C3,C5,C4,C4,F2,F1
208.0,94.5455,105,1.0,r,r,G5,E5,G4,E4,G3,E3,C4,C3,G4,E4,G3,C3,C2
208.5,94.7727,105,1.5,r,r,G5,E5,G4,E4,G3,E3,C4,C3,C5,C4,C4,C3,C2
209.0,95.0,105,2.0,r,r,F5,D5,F4,D4,F3,D3,C4,C3,G4,E4,G3,C3,C2
209.5,95.2273,105,2.5,r,r,E5,C5,E4,C4,E3,C3,C4,C3,C5,C4,C4,C3,C2
210.0,95.4545,106,1.0,r,r,E5,C5,E4,C4,D3,B2,G4,G4,G4,F4,G3,G2,G1
210.5,95.6818,106,1.5,r,r,D5,B4,D4,B3,D3,B2,G4,G4,B4,D4,B3,G2,G1
211.0,95.9091,106,2.0,r,r,C5,A4,C4,A3,C3,A2,G4,G4,G4,F4,G3,G2,G1
211.5,96.1364,106,2.5,r,r,D5,B4,D4,B3,D3,B2,G4,G4,B4,D4,B3,G2,G1
212.0,96.3636,107,1.0,r,r,E5,C5,E4,C4,E3,C3,C4,C3,G4,E4,G3,C3,C2
212.5,96.5909,107,1.5,r,r,C5,C5,E4,C4,E3,C3,C4,C3,C5,C4,C4,C3,C2
213.0,96.8182,107,2.0,r,r,C6,C5,F4,D4,F3,D3,C4,C3,C5,C4,C4,C3,C2
213.5,97.0455,107,2.5,r,r,C6,C5,G4,E4,G3,E3,C4,C3,C5,C4,C4,C3,C2
214.0,97.2727,108,1.0,r,r,C6,A5,A4,F4,A3,F3,C4,C3,A4,F4,A3,F2,F1
214.5,97.5,108,1.5,r,r,C6,A5,C5,A4,C4,A3,C4,C3,C5,C4,C4,F2,F1
215.0,97.7273,108,2.0,r,r,B5,G5,B4,G4,B3,G3,C4,C3,A4,F4,A3,F2,F1
215.5,97.9545,108,2.5,r,r,A5,F5,A4,F4,A3,F3,C4,C3,C5,C4,C4,F2,F1
216.0,98.1818,109,1.0,r,r,G5,E5,G4,E4,G3,E3,C4,C3,G4,E4,G3,C3,C2
216.5,98.4091,109,1.5,r,r,G5,E5,G4,E4,G3,E3,C4,C3,C5,C4,C4,C3,C2
217.0,98.6364,109,2.0,r,r,F5,D5,F4,D4,F3,D3,C4,C3,G4,E4,G3,C3,C2
217.5,98.8636,109,2.5,r,r,E5,C5,E4,C4,E3,C3,C4,C3,C5,C4,C4,C3,C2
218.0,99.0909,110,1.0,r,r,E5,C5,E4,C4,D3,B2,G4,G4,G4,F4,G3,G2,G1
218.5,99.3182,110,1.5,r,r,D5,B4,D4,B3,D3,B2,G4,G4,B4,D4,B3,G2,G1
219.0,99.5455,110,2.0,r,r,C5,A4,C4,A3,C3,A2,G4,G4,G4,F4,G3,G2,G1
219.5,99.7727,110,2.5,r,r,D5,B4,D4,B3,D3,B2,G4,G4,B4,D4,B3,G2,G1
220.0,100.0,111,1.0,r,r,E5,C5,E4,C4,E3,C3,C4,C3,C5,E4,C4,C3,C2
220.3333,100.1515,111,1.3333,r,r,E5,C5,E4,C4,E3,C3,C4,C3,C6,E5,G4,C3,C2
220.6667,100.303,111,1.6667,r,r,r,r,r,r,r,r,C4,C3,C6,E5,G4,C3,C2
221.0,100.4545,111,2.0,r,r,C6,G5,C5,G4,G3,E3,C4,C3,C6,E5,G4,C3,C2
221.3333,100.606,111,2.3333,r,r,C6,G5,C5,G4,G3,E3,C4,C3,C6,F5,F4,D3,D2
221.6667,100.7576,111,2.6667,r,r,r,r,r,r,r,r,C4,C3,C6,G5,E4,E3,E2
222.0,100.9091,112,1.0,r,r,C6,A5,C5,A4,A3,F3,F4,F3,C6,A5,C5,F3,F2
222.3333,101.0606,112,1.3333,r,r,C6,A5,C5,A4,A3,F3,F4,F3,C5,C5,C5,F3,F2
222.6667,101.2121,112,1.6667,r,r,r,r,r,r,r,r,r,r,C6,A5,C5,F3,F2
223.0,101.3636,112,2.0,A6,F6,C6,A5,F5,A4,A3,F3,A4,A3,C5,C5,A4,A3,A2
223.3333,101.5151,112,2.3333,A6,F6,C6,A5,F5,A4,A3,F3,A4,A3,B5,G5,A4,A3,A2
223.6667,101.6667,112,2.6667,r,r,r,r,r,r,r,r,r,r,A5,F5,A4,A3,A2
224.0,101.8182,113,1.0,G6,E6,C6,G5,E5,G4,G3,E3,C5,r,G5,E5,G4,C4,C3
224.3333,101.9697,113,1.3333,G6,E6,C6,G5,E5,G4,G3,E3,C5,r,G4,G4,G4,C4,C3
224.6667,102.1212,113,1.6667,r,r,r,r,r,r,r,r,r,r,G5,E5,G4,C4,C3
225.0,102.2727,113,2.0,E6,C6,G5,E5,E5,C5,C4,E3,G4,G4,G4,G4,E4,E4,E3
225.3333,102.4242,113,2.3333,E6,C6,G5,E5,E5,C5,C4,E3,G4,G4,F5,D5,E4,E4,E3
225.6667,102.5758,113,2.6667,r,r,r,r,r,r,r,r,r,r,E5,C5,E4,E4,E3
226.0,102.7273,114,1.0,D6,B5,G5,D5,F5,B4,B3,D3,G4,G4,D5,F4,D4,G4,G3
226.3333,102.8788,114,1.3333,D6,B5,G5,D5,F5,B4,B3,D3,G4,G4,F4,D4,D4,G2,G1
226.6667,103.0303,114,1.6667,r,r,r,r,r,r,r,r,r,r,D5,F4,D4,G2,G1
227.0,103.1818,114,2.0,G6,B5,B5,D5,F5,B4,B3,D3,G4,G4,F4,D4,D4,G2,G1
227.3333,103.3333,114,2.3333,G6,B5,B5,D5,F5,B4,B3,D3,G4,G4,C5,E4,C4,G2,G1
227.6667,103.4849,114,2.6667,r,r,r,r,r,r,r,r,r,r,D5,F4,D4,G2,G1
228.0,103.6364,115,1.0,C6,C5,C6,C5,C5,C4,C4,C3,C4,C3,C5,C4,C3,C2,C2
228.3333,103.7879,115,1.3333,C6,C5,C6,C5,C5,C4,C4,C3,C4,C3,C5,C4,C3,C2,C2
