qstamp_start,qstamp_end,Flute 1,Flute 2,Oboe 1,Oboe 2,Bb Clarinet 1,Bb Clarinet 2,Bassoon 1,Bassoon 2,F Horn 1,F Horn 2,F Horn 3,F Horn 4,F Trumpet 1,F Trumpet 2,F Trumpet 3,Alto Trombone,Tenor Trombone,Bass Trombone,Bass Tuba,Timpani,Violin 1,Violin 2,Viola,Violoncello,Contrabass
1778.0,1786.0,Main Part,U(Main)&P8(Oboe 1)&P8(Oboe 2)&P8(Bb Clarinet 1)&P8(Bb Clarinet 2)&P8(Bassoon 1)&P8(Bassoon 2)&U(Violin 1)&P8(Violin 2)&P8(Viola)&P8(Violoncello)&P8(Contrabass),P8(Main)&P8(Flute 2)&U(Oboe 2)&P8(Bb Clarinet 1)&P8(Bb Clarinet 2)&P8(Bassoon 1)&P8(Bassoon 2)&P8(Violin 1)&U(Violin 2)&P8(Viola)&P8(Violoncello)&P8(Contrabass),P8(Main)&P8(Flute 2)&U(Oboe 1)&P8(Bb Clarinet 1)&P8(Bb Clarinet 2)&P8(Bassoon 1)&P8(Bassoon 2)&P8(Violin 1)&U(Violin 2)&P8(Viola)&P8(Violoncello)&P8(Contrabass),P8(Main)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&U(Bb Clarinet 2)&P8(Bassoon 1)&P8(Bassoon 2)&P8(Violin 1)&P8(Violin 2)&U(Viola)&P8(Violoncello)&P8(Contrabass),P8(Main)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&U(Bb Clarinet 1)&P8(Bassoon 1)&P8(Bassoon 2)&P8(Violin 1)&P8(Violin 2)&U(Viola)&P8(Violoncello)&P8(Contrabass),P8(Main)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(Bb Clarinet 1)&P8(Bb Clarinet 2)&P8(Bassoon 2)&P8(Violin 1)&P8(Violin 2)&P8(Viola)&U(Violoncello)&P8(Contrabass),P8(Main)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(Bb Clarinet 1)&P8(Bb Clarinet 2)&P8(Bassoon 1)&P8(Violin 1)&P8(Violin 2)&P8(Viola)&P8(Violoncello)&P8(Contrabass),U(F Horn 2)&P8(F Horn 3)&P8(F Horn 4)&P8(F Trumpet 1)&U(F Trumpet 2)&U(F Trumpet 3)&P8(Alto Trombone)&P8(Tenor Trombone)&P8(Bass Trombone)&P8(Bass Tuba),U(F Horn 1)&P8(F Horn 3)&P8(F Horn 4)&P8(F Trumpet 1)&U(F Trumpet 2)&U(F Trumpet 3)&P8(Alto Trombone)&P8(Tenor Trombone)&P8(Bass Trombone)&P8(Bass Tuba),P8(F Horn 1)&P8(F Horn 2)&U(F Horn 4)&P8(F Trumpet 1)&P8(F Trumpet 2)&P8(F Trumpet 3)&P8(Alto Trombone)&P8(Tenor Trombone)&P8(Bass Trombone)&P8(Bass Tuba),P8(F Horn 1)&P8(F Horn 2)&U(F Horn 3)&P8(F Trumpet 1)&P8(F Trumpet 2)&P8(F Trumpet 3)&P8(Alto Trombone)&P8(Tenor Trombone)&P8(Bass Trombone)&P8(Bass Tuba),P8(F Horn 1)&P8(F Horn 2)&P8(F Horn 3)&P8(F Horn 4)&P8(F Trumpet 2)&P8(F Trumpet 3)&P8(Alto Trombone)&P8(Tenor Trombone)&P8(Bass Trombone)&P8(Bass Tuba),U(F Horn 1)&U(F Horn 2)&P8(F Horn 3)&P8(F Horn 4)&P8(F Trumpet 1)&U(F Trumpet 3)&P8(Alto Trombone)&P8(Tenor Trombone)&P8(Bass Trombone)&P8(Bass Tuba),U(F Horn 1)&U(F Horn 2)&P8(F Horn 3)&P8(F Horn 4)&P8(F Trumpet 1)&U(F Trumpet 2)&P8(Alto Trombone)&P8(Tenor Trombone)&P8(Bass Trombone)&P8(Bass Tuba),P8(F Horn 1)&P8(F Horn 2)&P8(F Horn 3)&P8(F Horn 4)&P8(F Trumpet 1)&P8(F Trumpet 2)&P8(F Trumpet 3)&P8(Tenor Trombone)&P8(Bass Trombone)&P8(Bass Tuba),P8(F Horn 1)&P8(F Horn 2)&P8(F Horn 3)&P8(F Horn 4)&P8(F Trumpet 1)&P8(F Trumpet 2)&P8(F Trumpet 3)&P8(Alto Trombone)&P8(Bass Trombone)&P8(Bass Tuba),P8(F Horn 1)&P8(F Horn 2)&P8(F Horn 3)&P8(F Horn 4)&P8(F Trumpet 1)&P8(F Trumpet 2)&P8(F Trumpet 3)&P8(Alto Trombone)&P8(Tenor Trombone)&P8(Bass Tuba),P8(F Horn 1)&P8(F Horn 2)&P8(F Horn 3)&P8(F Horn 4)&P8(F Trumpet 1)&P8(F Trumpet 2)&P8(F Trumpet 3)&P8(Alto Trombone)&P8(Tenor Trombone)&P8(Bass Trombone),,U(Main)&U(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(Bb Clarinet 1)&P8(Bb Clarinet 2)&P8(Bassoon 1)&P8(Bassoon 2)&P8(Violin 2)&P8(Viola)&P8(Violoncello)&P8(Contrabass),P8(Main)&P8(Flute 2)&U(Oboe 1)&U(Oboe 2)&P8(Bb Clarinet 1)&P8(Bb Clarinet 2)&P8(Bassoon 1)&P8(Bassoon 2)&P8(Violin 1)&P8(Viola)&P8(Violoncello)&P8(Contrabass),P8(Main)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&U(Bb Clarinet 1)&U(Bb Clarinet 2)&P8(Bassoon 1)&P8(Bassoon 2)&P8(Violin 1)&P8(Violin 2)&P8(Violoncello)&P8(Contrabass),P8(Main)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(Bb Clarinet 1)&P8(Bb Clarinet 2)&U(Bassoon 1)&P8(Bassoon 2)&P8(Violin 1)&P8(Violin 2)&P8(Viola)&P8(Contrabass),P8(Main)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(Bb Clarinet 1)&P8(Bb Clarinet 2)&P8(Bassoon 1)&P8(Bassoon 2)&P8(Violin 1)&P8(Violin 2)&P8(Viola)&P8(Violoncello)
1786.0,1794.0,Main Part,U(Main)&P8(Oboe 1)&P8(Oboe 2)&P8(Bb Clarinet 1)&P8(Bb Clarinet 2)&U(Violin 1)&P8(Violin 2)&P8(Viola)&P8(Violoncello)&P8(Contrabass),P8(Main)&P8(Flute 2)&U(Oboe 2)&U(Bb Clarinet 1)&U(Bb Clarinet 2)&P8(Violin 1)&U(Violin 2)&U(Viola)&P8(Violoncello)&P8(Contrabass),P8(Main)&P8(Flute 2)&U(Oboe 1)&U(Bb Clarinet 1)&U(Bb Clarinet 2)&P8(Violin 1)&U(Violin 2)&U(Viola)&P8(Violoncello)&P8(Contrabass),P8(Main)&P8(Flute 2)&U(Oboe 1)&U(Oboe 2)&U(Bb Clarinet 2)&P8(Violin 1)&U(Violin 2)&U(Viola)&P8(Violoncello)&P8(Contrabass),P8(Main)&P8(Flute 2)&U(Oboe 1)&U(Oboe 2)&U(Bb Clarinet 1)&P8(Violin 1)&U(Violin 2)&U(Viola)&P8(Violoncello)&P8(Contrabass),P8(F Horn 3)&P8(F Trumpet 2)&P8(F Trumpet 3)&P8(Tenor Trombone)&P8(Bass Trombone),P8(F Horn 1)&U(F Horn 4)&P8(Bass Tuba),P8(Bassoon 2)&P8(F Horn 4)&P8(Bass Tuba),P8(F Trumpet 1)&U(Alto Trombone),P8(Bassoon 1)&P8(F Trumpet 2)&P8(F Trumpet 3)&U(Tenor Trombone)&U(Bass Trombone),U(Bassoon 2)&P8(F Horn 1)&P8(Bass Tuba),P8(F Horn 2)&P8(Alto Trombone),P8(Bassoon 1)&P8(F Horn 3)&U(F Trumpet 3)&P8(Tenor Trombone)&P8(Bass Trombone),P8(Bassoon 1)&P8(F Horn 3)&U(F Trumpet 2)&P8(Tenor Trombone)&P8(Bass Trombone),U(F Horn 2)&P8(F Trumpet 1),P8(Bassoon 1)&U(F Horn 3)&P8(F Trumpet 2)&P8(F Trumpet 3)&U(Bass Trombone),P8(Bassoon 1)&U(F Horn 3)&P8(F Trumpet 2)&P8(F Trumpet 3)&U(Tenor Trombone),P8(Bassoon 2)&P8(F Horn 1)&P8(F Horn 4),,U(Main)&U(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(Bb Clarinet 1)&P8(Bb Clarinet 2)&P8(Violin 2)&P8(Viola)&P8(Violoncello)&P8(Contrabass),P8(Main)&P8(Flute 2)&U(Oboe 1)&U(Oboe 2)&U(Bb Clarinet 1)&U(Bb Clarinet 2)&P8(Violin 1)&U(Viola)&P8(Violoncello)&P8(Contrabass),P8(Main)&P8(Flute 2)&U(Oboe 1)&U(Oboe 2)&U(Bb Clarinet 1)&U(Bb Clarinet 2)&P8(Violin 1)&U(Violin 2)&P8(Violoncello)&P8(Contrabass),P8(Main)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(Bb Clarinet 1)&P8(Bb Clarinet 2)&P8(Violin 1)&P8(Violin 2)&P8(Viola)&P8(Contrabass),P8(Main)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(Bb Clarinet 1)&P8(Bb Clarinet 2)&P8(Violin 1)&P8(Violin 2)&P8(Viola)&P8(Violoncello)
1794.0,1802.0,Main Part,U(Main)&P8(Oboe 1)&P8(Oboe 2)&P8(Bb Clarinet 1)&P8(Bb Clarinet 2)&U(Violin 1)&P8(Violin 2)&P8(Viola)&P8(Violoncello)&P8(Contrabass),P8(Main)&P8(Flute 2)&U(Oboe 2)&U(Bb Clarinet 1)&U(Bb Clarinet 2)&P8(Violin 1)&U(Violin 2)&U(Viola)&P8(Violoncello)&P8(Contrabass),P8(Main)&P8(Flute 2)&U(Oboe 1)&U(Bb Clarinet 1)&U(Bb Clarinet 2)&P8(Violin 1)&U(Violin 2)&U(Viola)&P8(Violoncello)&P8(Contrabass),P8(Main)&P8(Flute 2)&U(Oboe 1)&U(Oboe 2)&U(Bb Clarinet 2)&P8(Violin 1)&U(Violin 2)&U(Viola)&P8(Violoncello)&P8(Contrabass),P8(Main)&P8(Flute 2)&U(Oboe 1)&U(Oboe 2)&U(Bb Clarinet 1)&P8(Violin 1)&U(Violin 2)&U(Viola)&P8(Violoncello)&P8(Contrabass),U(F Horn 3)&P8(F Trumpet 2)&P8(F Trumpet 3)&U(Tenor Trombone)&U(Bass Trombone),P8(F Horn 1)&U(F Horn 4)&U(Bass Tuba),P8(Bassoon 2)&P8(F Horn 4)&P8(Bass Tuba),P8(F Trumpet 1)&U(Alto Trombone),U(Bassoon 1)&P8(F Trumpet 2)&P8(F Trumpet 3)&U(Tenor Trombone)&U(Bass Trombone),U(Bassoon 2)&P8(F Horn 1)&U(Bass Tuba),P8(F Horn 2)&P8(Alto Trombone),P8(Bassoon 1)&P8(F Horn 3)&U(F Trumpet 3)&P8(Tenor Trombone)&P8(Bass Trombone),P8(Bassoon 1)&P8(F Horn 3)&U(F Trumpet 2)&P8(Tenor Trombone)&P8(Bass Trombone),U(F Horn 2)&P8(F Trumpet 1),U(Bassoon 1)&U(F Horn 3)&P8(F Trumpet 2)&P8(F Trumpet 3)&U(Bass Trombone),U(Bassoon 1)&U(F Horn 3)&P8(F Trumpet 2)&P8(F Trumpet 3)&U(Tenor Trombone),U(Bassoon 2)&P8(F Horn 1)&U(F Horn 4),,U(Main)&U(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(Bb Clarinet 1)&P8(Bb Clarinet 2)&P8(Violin 2)&P8(Viola)&P8(Violoncello)&P8(Contrabass),P8(Main)&P8(Flute 2)&U(Oboe 1)&U(Oboe 2)&U(Bb Clarinet 1)&U(Bb Clarinet 2)&P8(Violin 1)&U(Viola)&P8(Violoncello)&P8(Contrabass),P8(Main)&P8(Flute 2)&U(Oboe 1)&U(Oboe 2)&U(Bb Clarinet 1)&U(Bb Clarinet 2)&P8(Violin 1)&U(Violin 2)&P8(Violoncello)&P8(Contrabass),P8(Main)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(Bb Clarinet 1)&P8(Bb Clarinet 2)&P8(Violin 1)&P8(Violin 2)&P8(Viola)&P8(Contrabass),P8(Main)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(Bb Clarinet 1)&P8(Bb Clarinet 2)&P8(Violin 1)&P8(Violin 2)&P8(Viola)&P8(Violoncello)
1802.0,1814.0,Main Part,U(Main)&P8(Oboe 1)&P8(Oboe 2)&P8(Bb Clarinet 1)&P8(Bb Clarinet 2),P8(Main)&P8(Flute 2)&U(Oboe 2)&U(Bb Clarinet 1)&U(Bb Clarinet 2),P8(Main)&P8(Flute 2)&U(Oboe 1)&U(Bb Clarinet 1)&U(Bb Clarinet 2),P8(Main)&P8(Flute 2)&U(Oboe 1)&U(Oboe 2)&U(Bb Clarinet 2),P8(Main)&P8(Flute 2)&U(Oboe 1)&U(Oboe 2)&U(Bb Clarinet 1),P3(Bassoon 2)&P3(F Horn 1)&P5(F Horn 2)&U(F Horn 3)&P3(F Horn 4)&P5(F Trumpet 1)&P8(F Trumpet 2)&P8(F Trumpet 3)&P5(Alto Trombone)&U(Tenor Trombone)&U(Bass Trombone)&P3(Bass Tuba),P3(Bassoon 1)&P8(F Horn 1)&P3(F Horn 2)&P3(F Horn 3)&U(F Horn 4)&P3(F Trumpet 1)&P3(F Trumpet 2)&P3(F Trumpet 3)&P3(Alto Trombone)&P3(Tenor Trombone)&P3(Bass Trombone)&U(Bass Tuba),P3(Bassoon 1)&P8(Bassoon 2)&P3(F Horn 2)&P3(F Horn 3)&P8(F Horn 4)&P3(F Trumpet 1)&P3(F Trumpet 2)&P3(F Trumpet 3)&P3(Alto Trombone)&P3(Tenor Trombone)&P3(Bass Trombone)&P8(Bass Tuba),P5(Bassoon 1)&P3(Bassoon 2)&P3(F Horn 1)&P5(F Horn 3)&P3(F Horn 4)&P8(F Trumpet 1)&P5(F Trumpet 2)&P5(F Trumpet 3)&U(Alto Trombone)&P5(Tenor Trombone)&P5(Bass Trombone)&P3(Bass Tuba),U(Bassoon 1)&P3(Bassoon 2)&P3(F Horn 1)&P5(F Horn 2)&P3(F Horn 4)&P5(F Trumpet 1)&P8(F Trumpet 2)&P8(F Trumpet 3)&P5(Alto Trombone)&U(Tenor Trombone)&U(Bass Trombone)&P3(Bass Tuba),P3(Bassoon 1)&U(Bassoon 2)&P8(F Horn 1)&P3(F Horn 2)&P3(F Horn 3)&P3(F Trumpet 1)&P3(F Trumpet 2)&P3(F Trumpet 3)&P3(Alto Trombone)&P3(Tenor Trombone)&P3(Bass Trombone)&U(Bass Tuba),P5(Bassoon 1)&P3(Bassoon 2)&P3(F Horn 1)&P8(F Horn 2)&P5(F Horn 3)&P3(F Horn 4)&P5(F Trumpet 2)&P5(F Trumpet 3)&P8(Alto Trombone)&P5(Tenor Trombone)&P5(Bass Trombone)&P3(Bass Tuba),P8(Bassoon 1)&P3(Bassoon 2)&P3(F Horn 1)&P5(F Horn 2)&P8(F Horn 3)&P3(F Horn 4)&P5(F Trumpet 1)&U(F Trumpet 3)&P5(Alto Trombone)&P8(Tenor Trombone)&P8(Bass Trombone)&P3(Bass Tuba),P8(Bassoon 1)&P3(Bassoon 2)&P3(F Horn 1)&P5(F Horn 2)&P8(F Horn 3)&P3(F Horn 4)&P5(F Trumpet 1)&U(F Trumpet 2)&P5(Alto Trombone)&P8(Tenor Trombone)&P8(Bass Trombone)&P3(Bass Tuba),P5(Bassoon 1)&P3(Bassoon 2)&P3(F Horn 1)&U(F Horn 2)&P5(F Horn 3)&P3(F Horn 4)&P8(F Trumpet 1)&P5(F Trumpet 2)&P5(F Trumpet 3)&P5(Tenor Trombone)&P5(Bass Trombone)&P3(Bass Tuba),U(Bassoon 1)&P3(Bassoon 2)&P3(F Horn 1)&P5(F Horn 2)&U(F Horn 3)&P3(F Horn 4)&P5(F Trumpet 1)&P8(F Trumpet 2)&P8(F Trumpet 3)&P5(Alto Trombone)&U(Bass Trombone)&P3(Bass Tuba),U(Bassoon 1)&P3(Bassoon 2)&P3(F Horn 1)&P5(F Horn 2)&U(F Horn 3)&P3(F Horn 4)&P5(F Trumpet 1)&P8(F Trumpet 2)&P8(F Trumpet 3)&P5(Alto Trombone)&U(Tenor Trombone)&P3(Bass Tuba),P3(Bassoon 1)&U(Bassoon 2)&P8(F Horn 1)&P3(F Horn 2)&P3(F Horn 3)&U(F Horn 4)&P3(F Trumpet 1)&P3(F Trumpet 2)&P3(F Trumpet 3)&P3(Alto Trombone)&P3(Tenor Trombone)&P3(Bass Trombone),,P8(Violin 2)&P8(Viola)&P8(Violoncello)&P8(Contrabass),P8(Violin 1)&P8(Viola)&P8(Violoncello)&P8(Contrabass),P8(Violin 1)&P8(Violin 2)&P8(Violoncello)&P8(Contrabass),P8(Violin 1)&P8(Violin 2)&P8(Viola)&P8(Contrabass),P8(Violin 1)&P8(Violin 2)&P8(Viola)&P8(Violoncello)
1814.0,1818.0,,,,,,,,,,,,,,,,,,,,,Main Part,U(Main),P8(Violoncello)&P8(Contrabass),P8(Viola)&P8(Contrabass),P8(Viola)&P8(Violoncello)
1818.0,1826.0,P8(Bb Clarinet 1),,,,P8(Flute 1),,,,,,,,,,,,,,,,U(Violin 2),U(Violin 1),Main Part,P8(Main)&P8(Contrabass),P8(Main)&P8(Violoncello)
1826.0,1834.0,Main Part,P8(Bb Clarinet 2)&P8(F Horn 3)&P8(F Horn 4),,,P8(Main),P8(Flute 2)&P8(F Horn 3)&P8(F Horn 4),,,,,P8(Flute 2)&P8(Bb Clarinet 2)&P8(F Horn 4),P8(Flute 2)&P8(Bb Clarinet 2)&P8(F Horn 3),,,,,,,,,U(Violin 2),U(Violin 1),P8(Violoncello)&P8(Contrabass),P8(Viola)&P8(Contrabass),P8(Viola)&P8(Violoncello)
1834.0,1842.0,Main Part,U(Main)&P8(Bb Clarinet 1)&P8(Bb Clarinet 2),P8(Oboe 2)&P8(F Horn 1),P8(Oboe 1)&P8(F Horn 1),P8(Main)&P8(Flute 2)&U(Bb Clarinet 2),P8(Main)&P8(Flute 2)&U(Bb Clarinet 1),,,P8(Oboe 1)&P8(Oboe 2),,P8(F Horn 4),P8(F Horn 3),,,,,,,,,U(Violin 2),U(Violin 1),P8(Violoncello)&P8(Contrabass),P8(Viola)&P8(Contrabass),P8(Viola)&P8(Violoncello)
1842.0,1850.0,Main Part,U(Main)&U(Oboe 1)&P8(Oboe 2)&P8(Bb Clarinet 1)&P8(Bb Clarinet 2),U(Main)&U(Flute 2)&P8(Oboe 2)&P8(Bb Clarinet 1)&P8(Bb Clarinet 2),P8(Main)&P8(Flute 2)&P8(Oboe 1)&P8(Bb Clarinet 1)&U(Bb Clarinet 2),P8(Main)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(Bb Clarinet 2),P8(Main)&P8(Flute 2)&P8(Oboe 1)&U(Oboe 2)&P8(Bb Clarinet 1),,,,,P8(F Horn 4),P8(F Horn 3),,,,,,,,,U(Violin 2),U(Violin 1),P8(Violoncello)&P8(Contrabass),P8(Viola)&P8(Contrabass),P8(Viola)&P8(Violoncello)
1850.0,1858.0,Main Part,U(Main)&U(Oboe 1)&P8(Oboe 2)&U(Bb Clarinet 1)&P8(Bb Clarinet 2)&P8(F Trumpet 1),U(Main)&U(Flute 2)&P8(Oboe 2)&U(Bb Clarinet 1)&P8(Bb Clarinet 2)&P8(F Trumpet 1),P8(Main)&P8(Flute 2)&P8(Oboe 1)&P8(Bb Clarinet 1)&U(Bb Clarinet 2)&U(F Trumpet 1),U(Main)&U(Flute 2)&U(Oboe 1)&P8(Oboe 2)&P8(Bb Clarinet 2)&P8(F Trumpet 1),P8(Main)&P8(Flute 2)&P8(Oboe 1)&U(Oboe 2)&P8(Bb Clarinet 1)&U(F Trumpet 1),,,,P7(F Trumpet 2),P8(F Horn 4),P8(F Horn 3),P8(Main)&P8(Flute 2)&P8(Oboe 1)&U(Oboe 2)&P8(Bb Clarinet 1)&U(Bb Clarinet 2),P7(F Horn 2),,,,,,,U(Violin 2),U(Violin 1),P8(Violoncello)&P8(Contrabass),P8(Viola)&P8(Contrabass),P8(Viola)&P8(Violoncello)
1858.0,1866.0,Main Part,U(Main)&U(Oboe 1)&P8(Oboe 2)&U(Bb Clarinet 1)&P8(Bb Clarinet 2)&P8(F Trumpet 1)&P8(F Trumpet 2),U(Main)&U(Flute 2)&P8(Oboe 2)&U(Bb Clarinet 1)&P8(Bb Clarinet 2)&P8(F Trumpet 1)&P8(F Trumpet 2),P8(Main)&P8(Flute 2)&P8(Oboe 1)&P8(Bb Clarinet 1)&U(Bb Clarinet 2)&U(F Trumpet 1)&U(F Trumpet 2),U(Main)&U(Flute 2)&U(Oboe 1)&P8(Oboe 2)&P8(Bb Clarinet 2)&P8(F Trumpet 1)&P8(F Trumpet 2),P8(Main)&P8(Flute 2)&P8(Oboe 1)&U(Oboe 2)&P8(Bb Clarinet 1)&U(F Trumpet 1)&U(F Trumpet 2),P8(Bassoon 2)&P7(F Trumpet 3),P8(Bassoon 1)&P7(F Trumpet 3),U(F Horn 2),U(F Horn 1),P8(F Horn 4),P8(F Horn 3),P8(Main)&P8(Flute 2)&P8(Oboe 1)&U(Oboe 2)&P8(Bb Clarinet 1)&U(Bb Clarinet 2)&U(F Trumpet 2),P8(Main)&P8(Flute 2)&P8(Oboe 1)&U(Oboe 2)&P8(Bb Clarinet 1)&U(Bb Clarinet 2)&U(F Trumpet 1),P7(Bassoon 1)&P7(Bassoon 2),U(Tenor Trombone),U(Alto Trombone),,,,P8(Violin 2),P8(Violin 1),P8(Violoncello)&P8(Contrabass),P8(Viola)&P8(Contrabass),P8(Viola)&P8(Violoncello)
1866.0,1874.0,Main Part,U(Main)&U(Oboe 1)&P8(Oboe 2)&U(Bb Clarinet 1)&P8(Bb Clarinet 2)&P8(F Trumpet 1)&P8(F Trumpet 2),U(Main)&U(Flute 2)&P8(Oboe 2)&U(Bb Clarinet 1)&P8(Bb Clarinet 2)&P8(F Trumpet 1)&P8(F Trumpet 2),P8(Main)&P8(Flute 2)&P8(Oboe 1)&P8(Bb Clarinet 1)&P8(Bb Clarinet 2)&P8(F Trumpet 1)&P8(F Trumpet 2),U(Main)&U(Flute 2)&U(Oboe 1)&P8(Oboe 2)&P8(Bb Clarinet 2)&P8(F Trumpet 1)&P8(F Trumpet 2),P8(Main)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(Bb Clarinet 1)&U(F Trumpet 1)&U(F Trumpet 2),P8(Bassoon 2)&P8(Violin 1)&P8(Violin 2)&P8(Viola)&U(Violoncello)&P8(Contrabass),P8(Bassoon 1)&P8(Violin 1)&P8(Violin 2)&P8(Viola)&P8(Violoncello)&U(Contrabass),U(F Horn 2)&U(F Trumpet 3),U(F Horn 1)&U(F Trumpet 3),P8(F Horn 4),P8(F Horn 3),P8(Main)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(Bb Clarinet 1)&U(Bb Clarinet 2)&U(F Trumpet 2),P8(Main)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(Bb Clarinet 1)&U(Bb Clarinet 2)&U(F Trumpet 1),U(F Horn 1)&U(F Horn 2),U(Tenor Trombone),U(Alto Trombone),,,,P8(Bassoon 1)&P8(Bassoon 2)&P8(Violin 2)&P8(Viola)&P8(Violoncello)&P8(Contrabass),P8(Bassoon 1)&P8(Bassoon 2)&P8(Violin 1)&U(Viola)&P8(Violoncello)&P8(Contrabass),P8(Bassoon 1)&P8(Bassoon 2)&P8(Violin 1)&U(Violin 2)&P8(Violoncello)&P8(Contrabass),U(Bassoon 1)&P8(Bassoon 2)&P8(Violin 1)&P8(Violin 2)&P8(Viola)&P8(Contrabass),P8(Bassoon 1)&U(Bassoon 2)&P8(Violin 1)&P8(Violin 2)&P8(Viola)&P8(Violoncello)
1874.0,1890.0,Main Part,U(Main)&U(Oboe 1)&P8(F Trumpet 1),U(Main)&U(Flute 2)&P8(F Trumpet 1),P8(F Trumpet 2),,,P8(Bassoon 2)&P8(Violin 1)&P8(Violin 2)&P8(Viola)&U(Violoncello)&P8(Contrabass),P8(Bassoon 1)&P8(Violin 1)&P8(Violin 2)&P8(Viola)&P8(Violoncello)&U(Contrabass),,,P8(F Horn 4),P8(F Horn 3),P8(Main)&P8(Flute 2)&P8(Oboe 1),P8(Oboe 2),,,,,,,P8(Bassoon 1)&P8(Bassoon 2)&P8(Violin 2)&P8(Viola)&P8(Violoncello)&P8(Contrabass),P8(Bassoon 1)&P8(Bassoon 2)&P8(Violin 1)&U(Viola)&P8(Violoncello)&P8(Contrabass),P8(Bassoon 1)&P8(Bassoon 2)&P8(Violin 1)&U(Violin 2)&P8(Violoncello)&P8(Contrabass),U(Bassoon 1)&P8(Bassoon 2)&P8(Violin 1)&P8(Violin 2)&P8(Viola)&P8(Contrabass),P8(Bassoon 1)&U(Bassoon 2)&P8(Violin 1)&P8(Violin 2)&P8(Viola)&P8(Violoncello)
1890.0,1898.0,Main Part,U(Oboe 1)&P2(F Horn 2)&P8(F Trumpet 1),U(Flute 2)&P2(F Horn 2)&P8(F Trumpet 1),,,,P8(Bassoon 2)&P8(F Horn 3)&U(F Horn 4),P8(Bassoon 1)&P8(F Horn 3)&P8(F Horn 4),,P2(Flute 2)&P2(Oboe 1)&P2(F Trumpet 1),P8(Bassoon 1)&P8(Bassoon 2)&P8(F Horn 4),U(Bassoon 1)&P8(Bassoon 2)&P8(F Horn 3),P8(Flute 2)&P8(Oboe 1)&P2(F Horn 2),,,P3(Tenor Trombone)&P2(Bass Trombone),P3(Alto Trombone)&P4(Bass Trombone),P2(Alto Trombone)&P4(Tenor Trombone),,,P8(Violin 2)&P8(Viola)&P8(Violoncello)&P8(Contrabass),P8(Violin 1)&P8(Viola)&P8(Violoncello)&P8(Contrabass),P8(Violin 1)&P8(Violin 2)&P8(Violoncello)&P8(Contrabass),P8(Violin 1)&P8(Violin 2)&P8(Viola)&P8(Contrabass),P8(Violin 1)&P8(Violin 2)&P8(Viola)&P8(Violoncello)
