qstamp,tstamp,measure,beat,Flute 1,Flute 2,Oboe 1,Oboe 2,Bb Clarinet 1,Bb Clarinet 2,Bassoon 1,Bassoon 2,F Horn 1,F Horn 2,F Horn 3,F Horn 4,F Trumpet 1,F Trumpet 2,F Trumpet 3,Alto Trombone,Tenor Trombone,Bass Trombone,Bass Tuba,Timpani,Violin 1,Violin 2,Viola,Violoncello,Contrabass
1647.0,989.4967,410,1.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E4,r,r,r,r
1648.0,990.3417,410,2.0,r,r,r,r,r,r,r,r,r,r,r,r,B-4,r,r,r,r,r,r,r,F4,D5,D4,B-3,B-1
1650.0,992.0319,411,1.0,r,r,r,r,r,r,r,r,r,r,r,r,B-4,r,r,r,r,r,r,r,G4,E-5,B-3,B-3,E-2
1651.0,992.877,411,1.5,r,r,r,r,r,r,r,r,r,r,r,r,B-4,r,r,r,r,r,r,r,F4,D5,B-3,B-4,B-1
1652.0,993.722,411,2.0,r,r,r,r,r,r,r,r,r,r,r,r,B-4,r,r,r,r,r,r,r,G#4,C#5,B-3,F#4,F#2
1653.0,994.5671,411,2.5,r,r,r,r,r,r,r,r,r,r,r,r,B4,r,r,r,r,r,r,r,G#4,E-5,G#3,E-4,B1
1654.0,995.4122,412,1.0,r,r,r,r,r,r,r,r,r,r,r,r,B4,r,r,r,r,r,r,r,G#4,C#5,G#3,G#4,C#2
1655.0,996.2572,412,1.5,r,r,r,r,r,r,r,r,r,r,r,r,G#4,r,r,r,r,r,r,r,F4,C#5,B3,C#4,C#2
1655.75,996.891,412,1.875,r,r,r,r,r,r,r,r,r,r,r,r,G#4,r,r,r,r,r,r,r,E-4,r,r,C#4,r
1655.875,996.9967,412,1.9375,r,r,r,r,r,r,r,r,r,r,r,r,G#4,r,r,r,r,r,r,r,F4,r,r,C#4,r
1656.0,997.1023,412,2.0,r,r,r,r,r,r,r,r,r,r,r,r,B-4,r,r,r,r,r,r,r,G4,C#5,B-3,C#4,F#1
1657.0,997.9474,412,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F#4,r
1658.0,998.7925,413,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B4,D4,F#4,B2
1659.0,999.6375,413,1.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E4,r
1659.5,1000.0601,413,1.75,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D4,r
1660.0,1000.4826,413,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F#4,F#3,F#3,r,r,F#4,C#5,B-3,C#4,F#2
1661.0,1001.3277,413,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D4,F#3,B2,r,r,F#4,D5,B3,B3,B2
1662.0,1002.1727,414,1.0,r,r,r,r,r,r,r,r,A4,A4,C#4,E3,r,r,r,C#4,A3,A2,r,r,G4,E5,C#4,A3,A2
1663.0,1003.0178,414,1.5,r,r,r,r,r,r,r,r,A4,A4,C#4,E3,r,r,r,C#4,A3,A2,r,r,G4,r,r,E4,r
1664.0,1003.8629,414,2.0,r,r,r,r,r,r,r,r,A4,A4,r,r,r,r,r,F#4,A3,D3,r,r,F#4,F#5,A3,E4,D2
1665.0,1004.7079,414,2.5,r,r,r,r,r,r,r,r,A4,A4,r,r,D5,r,r,F#4,A3,D3,r,r,F#4,r,r,D4,r
1665.5,1005.1305,414,2.75,r,r,r,r,r,r,r,r,A4,A4,r,r,D5,r,r,F#4,A3,D3,r,r,F#4,r,r,C4,r
1666.0,1005.553,415,1.0,D6,D6,r,r,r,r,r,r,r,r,D4,D3,D5,r,r,r,r,r,r,r,r,G5,D4,B-3,G1
1667.0,1006.3981,415,1.5,r,r,D5,D5,r,r,r,r,r,r,D4,D3,A4,r,r,r,r,r,r,r,r,F#5,D4,D3,D2
1668.0,1007.2432,415,2.0,r,r,r,r,r,D4,r,r,r,r,D4,D3,G4,r,r,r,r,r,r,r,D5,E5,D4,G3,G2
1669.0,1008.0882,415,2.5,r,r,r,r,D5,r,r,r,r,r,D4,D3,A4,r,r,r,r,r,r,r,D5,F#5,D4,D4,D2
1669.5,1008.5108,415,2.75,r,r,r,r,r,r,r,r,r,r,D4,D3,A4,r,r,r,r,r,r,r,D5,r,r,C4,r
1670.0,1008.9333,416,1.0,D6,D6,r,r,r,r,r,r,r,r,D4,D3,D5,r,r,r,r,r,r,r,D5,G5,D4,B-3,G1
1671.0,1009.7784,416,1.5,r,r,D5,D5,r,r,r,r,r,r,D4,D3,C5,r,r,r,r,r,r,r,D5,F#5,D4,D3,D2
1672.0,1010.6234,416,2.0,r,r,r,r,r,D4,r,r,r,r,D4,D3,B-4,r,r,r,r,r,r,r,D4,E5,D4,G3,G2
1673.0,1011.4685,416,2.5,r,r,r,r,D5,r,r,r,r,r,D4,D3,C5,r,r,r,r,r,r,r,D4,F#5,D4,D4,D2
1674.0,1012.3136,417,1.0,D6,D6,r,r,r,r,r,r,r,r,D4,D3,B-4,r,r,r,r,r,r,r,D4,G5,D3,D4,G1
1674.5,1012.7361,417,1.25,r,r,r,r,r,r,r,r,r,r,D4,D3,B-4,r,r,r,r,r,r,r,D5,r,r,D4,r
1675.0,1013.1586,417,1.5,r,r,r,r,r,r,r,r,r,r,D4,D3,A4,r,r,r,r,r,r,r,D5,r,r,D4,r
1675.5,1013.5812,417,1.75,r,r,r,r,r,r,r,r,r,r,D4,D3,A4,r,r,r,r,r,r,r,C5,r,r,D4,r
1676.0,1014.0037,417,2.0,r,r,r,r,r,r,r,r,r,r,D4,D3,G4,r,r,r,r,r,r,r,C5,G5,D3,D3,G1
1676.5,1014.4263,417,2.25,r,r,r,r,r,r,r,r,r,r,r,r,G4,r,r,r,r,r,r,r,B-4,r,r,D3,r
1677.5,1015.2713,417,2.75,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,A4,r,r,D3,r
1678.0,1015.6939,418,1.0,r,r,r,r,r,r,r,r,r,r,r,r,D5,r,r,r,r,r,r,r,A4,r,r,r,r
1678.5,1016.1164,418,1.25,r,r,r,r,r,r,r,r,r,r,r,r,D5,r,r,r,r,r,r,r,G4,r,r,r,r
1679.0,1016.5389,418,1.5,r,r,r,r,r,r,r,r,r,r,r,r,D4,r,r,r,r,r,r,r,G4,r,r,r,r
1679.5,1016.9615,418,1.75,r,r,r,r,r,r,r,r,r,r,r,r,D4,r,r,r,r,r,r,r,F4,r,r,r,r
1680.5,1017.8065,418,2.25,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E-4,r,r,r,r
1681.5,1018.6516,418,2.75,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D4,r,r,r,r
1682.0,1019.0741,419,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D4,G5,D3,G2,G1
1682.5,1019.4967,419,1.25,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,A4,r,r,r,r
1683.5,1020.3417,419,1.75,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G4,r,r,r,r
1684.5,1021.1868,419,2.25,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F4,r,r,r,r
1685.5,1022.0319,419,2.75,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E-4,r,r,r,r
1686.0,1022.4544,420,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E-4,r,r,r,r
1686.5,1022.877,420,1.25,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D4,r,r,r,r
1687.5,1023.722,420,1.75,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C4,r,r,r,r
1688.5,1024.5671,420,2.25,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B-3,r,r,r,r
1689.5,1025.4122,420,2.75,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,A3,r,r,r,r
1690.0,1025.8347,421,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,A3,F#5,D4,D3,D2
1690.5,1026.2572,421,1.25,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F#4,r,r,r,r
1691.5,1027.1023,421,1.75,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E4,r,r,r,r
1692.5,1027.9474,421,2.25,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D4,r,r,r,r
1693.5,1028.7925,421,2.75,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,A3,r,r,r,r
1694.0,1029.215,422,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,A3,F#5,D4,D3,D2
1694.5,1029.6375,422,1.25,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F#4,r,r,r,r
1695.5,1030.4826,422,1.75,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E4,r,r,r,r
1696.0,1030.9051,422,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E4,F#5,D4,D3,D2
1696.5,1031.3277,422,2.25,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D4,r,r,r,r
1697.5,1032.1727,422,2.75,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,A3,r,r,r,r
1698.0,1032.5953,423,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D4,F#5,D4,D3,D2
1701.5,1035.553,423,2.75,r,r,r,r,r,r,r,r,A3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
1702.0,1035.9756,424,1.0,r,r,r,r,r,r,r,r,D4,r,r,r,r,r,r,r,r,r,r,r,r,F#5,D4,D3,D2
1706.0,1039.3558,425,1.0,r,r,r,r,r,r,B-2,r,B-3,r,r,r,r,r,r,r,r,r,r,E-3,B-3,B-3,B-3,E-3,E-2
1706.5,1039.7784,425,1.25,r,r,r,r,r,r,B-2,r,B-3,r,r,r,r,r,r,r,r,r,r,E-3,E-4,E-4,B-3,E-3,E-2
1707.0,1040.2009,425,1.5,r,r,r,r,r,r,B-2,r,B-3,r,r,r,r,r,r,r,r,r,r,E-3,E-4,E-4,B-3,E-3,E-2
1707.5,1040.6234,425,1.75,r,r,r,r,r,r,B-2,r,B-3,r,r,r,r,r,r,r,r,r,r,r,G4,G4,B-3,B-2,B-1
1708.0,1041.046,425,2.0,r,r,r,r,r,r,E-3,r,E-4,r,r,r,r,r,r,r,r,r,r,r,G4,G4,B-3,A2,A1
1708.5,1041.4685,425,2.25,r,r,r,r,r,r,E-3,r,E-4,r,r,r,r,r,r,r,r,r,r,r,B-4,B-4,B-3,A2,A1
1709.0,1041.891,425,2.5,r,r,r,r,r,r,G3,r,G4,r,r,r,r,r,r,r,r,r,r,r,B-4,B-4,B-3,G#2,G#1
1709.5,1042.3136,425,2.75,r,r,r,r,r,r,G3,r,G4,r,r,r,r,r,r,r,r,r,r,r,D5,D5,B-3,G#2,G#1
1710.0,1042.7361,426,1.0,B-5,r,B-4,r,r,r,F3,r,F4,r,r,r,r,r,r,r,r,r,r,r,D5,D5,B-3,G2,G1
1710.5,1043.1586,426,1.25,B-5,r,B-4,r,r,r,F3,r,F4,r,r,r,r,r,r,r,r,r,r,r,E-5,E-5,B-3,G2,G1
1711.0,1043.5812,426,1.5,B-5,r,B-4,r,r,r,E-3,r,E-4,r,r,r,r,r,r,r,r,r,r,r,E-5,E-5,B-3,r,r
1711.5,1044.0037,426,1.75,G5,r,G4,r,r,r,E-3,r,E-4,r,r,r,r,r,r,r,r,r,r,r,B-4,B-4,B-3,r,r
1712.0,1044.4263,426,2.0,B-5,r,B-4,r,F4,F4,F3,r,r,r,r,r,r,r,r,r,r,r,r,r,B-4,B-4,B-3,r,r
1712.5,1044.8488,426,2.25,B-5,r,B-4,r,E-4,E-4,E-3,r,r,r,r,r,r,r,r,r,r,r,r,r,G4,G4,B-3,r,r
1713.0,1045.2713,426,2.5,E-6,r,E-5,r,D4,D4,D3,r,r,r,r,r,r,r,r,r,r,r,r,r,G4,G4,B-3,r,r
1713.5,1045.6939,426,2.75,E-6,r,E-5,r,C4,C4,C3,r,r,r,r,r,r,r,r,r,r,r,r,r,E-4,E-4,B-3,r,r
1714.0,1046.1164,427,1.0,D6,r,D5,r,F4,F4,F3,r,r,r,r,r,r,r,r,r,r,r,r,B2,B-3,B-3,B-3,B-3,B-2
1714.5,1046.5389,427,1.25,D6,r,D5,r,F4,F4,F3,r,r,r,r,r,r,r,r,r,r,r,r,B2,F4,F4,B-3,B-3,B-2
1715.0,1046.9615,427,1.5,r,r,r,r,B-3,B-3,B-2,r,r,r,r,r,r,r,r,r,r,r,r,B2,F4,F4,B-3,B-3,B-2
1715.5,1047.384,427,1.75,r,r,r,r,C4,C4,D3,r,r,r,r,r,r,r,r,r,r,r,r,r,B-4,B-4,B-3,F3,F2
1716.0,1047.8065,427,2.0,r,r,r,r,G4,G4,G3,r,r,r,r,r,r,r,r,r,r,r,r,r,B-4,B-4,B-3,E3,E2
1716.5,1048.2291,427,2.25,r,r,r,r,F4,F4,F3,r,r,r,r,r,r,r,r,r,r,r,r,r,D5,D5,B-3,E3,E2
1717.0,1048.6516,427,2.5,r,r,r,r,G4,G4,G3,r,r,r,r,r,r,r,r,r,r,r,r,r,D5,D5,B-3,E-3,E-2
1717.5,1049.0741,427,2.75,r,r,r,r,A4,A4,A3,r,r,r,r,r,r,r,r,r,r,r,r,r,F5,F5,B-3,E-3,E-2
1718.0,1049.4967,428,1.0,B-5,r,B-4,r,B-4,B-4,B-3,r,r,r,r,r,r,r,r,r,r,r,r,r,F5,F5,B-3,D3,D2
1718.5,1049.9192,428,1.25,B-5,r,B-4,r,B-4,B-4,B-3,r,r,r,r,r,r,r,r,r,r,r,r,r,B-5,B-5,B-3,D3,D2
1719.5,1050.7643,428,1.75,D6,r,D5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F5,F5,B-3,r,r
1720.0,1051.1868,428,2.0,E-6,r,E-5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F5,F5,B-3,r,r
1720.5,1051.6094,428,2.25,E-6,r,E-5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B-4,B-4,B-3,r,r
1721.0,1052.0319,428,2.5,F6,r,F5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B-4,B-4,B-3,r,r
1721.5,1052.4544,428,2.75,F6,r,F5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F4,F4,B-3,r,r
1722.0,1052.877,429,1.0,B-5,r,B-4,r,r,r,r,r,B-3,B-3,B-3,r,r,r,r,r,r,r,r,r,E-4,E-4,B-4,G3,G2
1722.5,1053.2995,429,1.25,B-5,r,B-4,r,r,r,r,r,B-3,B-3,B-3,r,r,r,r,r,r,r,r,r,B-4,B-4,B-4,G3,G2
1723.5,1054.1446,429,1.75,r,r,r,r,r,r,r,r,B-3,B-3,B-3,r,r,r,r,r,r,r,r,r,E-5,E-5,B-4,B-2,B-1
1724.0,1054.5671,429,2.0,B-5,B-5,B-4,B-4,B-4,B-4,r,r,E-4,B-3,G3,r,r,r,r,r,r,r,r,r,G5,G5,B-4,A2,A1
1724.5,1054.9896,429,2.25,B-5,B-5,B-4,B-4,B-4,B-4,r,r,E-4,B-3,G3,r,r,r,r,r,r,r,r,r,B-5,B-5,B-4,A2,A1
1725.0,1055.4122,429,2.5,B-5,B-5,B-4,B-4,B-4,B-4,r,r,D4,B-3,F3,r,r,r,r,r,r,r,r,r,B-5,B-5,B-4,G#2,G#1
1725.5,1055.8347,429,2.75,B-5,B-5,B-4,B-4,B-4,B-4,r,r,D4,B-3,F3,r,r,r,r,r,r,r,r,r,D6,D6,B-4,G#2,G#1
1726.0,1056.2572,430,1.0,F6,F6,F5,F5,F5,F5,r,r,B-3,B-3,B-3,r,r,r,r,r,r,r,r,r,E-4,E-4,B-4,G3,G2
1726.5,1056.6798,430,1.25,F6,F6,F5,F5,F5,F5,r,r,B-3,B-3,B-3,r,r,r,r,r,r,r,r,r,B-4,B-4,B-4,G3,G2
1727.0,1057.1023,430,1.5,E-6,E-6,E-5,E-5,E-5,E-5,r,r,B-3,B-3,B-3,r,r,r,r,r,r,r,r,r,B-4,B-4,B-4,G3,G2
1727.5,1057.5248,430,1.75,E-6,E-6,E-5,E-5,E-5,E-5,r,r,B-3,B-3,B-3,r,r,r,r,r,r,r,r,r,G5,G5,B-4,B-2,B-1
1728.0,1057.9474,430,2.0,B-5,B-5,B-4,B-4,B-4,B-4,r,r,G4,B-3,E-4,r,r,r,r,r,r,r,r,r,B-5,B-5,B-4,A2,A1
1728.5,1058.3699,430,2.25,B-5,B-5,B-4,B-4,B-4,B-4,r,r,G4,B-3,E-4,r,r,r,r,r,r,r,r,r,D6,D6,B-4,A2,A1
1729.0,1058.7925,430,2.5,B-5,B-5,B-4,B-4,B-4,B-4,r,r,F4,B-3,D4,r,r,r,r,r,r,r,r,r,D6,D6,B-4,G#2,G#1
1729.5,1059.215,430,2.75,B-5,B-5,B-4,B-4,B-4,B-4,r,r,F4,B-3,D4,r,r,r,r,r,r,r,r,r,F6,D5,B-4,G#2,G#1
1730.0,1059.6375,431,1.0,G6,G6,G5,G5,G5,G5,r,r,r,r,r,r,B-4,B-4,r,r,r,r,r,r,F6,F5,B-4,G2,G1
1730.5,1060.0601,431,1.25,G6,G6,G5,G5,G5,G5,r,r,r,r,r,r,B-4,B-4,r,r,r,r,r,r,B-5,B-4,B-4,G2,G1
1731.0,1060.4826,431,1.5,E-6,E-6,E-5,E-5,E-5,E-5,r,r,E-4,E-4,E-3,E-3,B-4,B-4,r,C#4,C#4,C#3,r,r,B-5,B-4,B-4,C#4,C#3
1731.5,1060.9051,431,1.75,E-6,E-6,E-5,E-5,E-5,E-5,r,r,E-4,E-4,E-3,E-3,B-4,B-4,r,C#4,C#4,C#3,r,r,E-6,E-5,B-4,C#4,C#3
1732.0,1061.3277,431,2.0,G#6,G#6,G#5,G#5,G#5,G#5,r,r,E-4,E-4,E-3,E-3,E-5,C5,r,C4,C4,C3,r,r,G6,G5,E-4,C4,C3
1732.5,1061.7502,431,2.25,G#6,G#6,G#5,G#5,G#5,G#5,r,r,E-4,E-4,E-3,E-3,E-5,C5,r,C4,C4,C3,r,r,E-6,C5,B-4,C4,C3
1733.0,1062.1727,431,2.5,F6,F6,F5,F5,F5,F5,r,r,F4,F4,F3,F3,D5,A4,r,E-4,E-4,E-3,r,r,E-6,C5,B-4,E-4,E-3
1733.5,1062.5953,431,2.75,F6,F6,F5,F5,F5,F5,r,r,F4,F4,F3,F3,D5,A4,r,E-4,E-4,E-3,r,r,F6,F5,B-4,E-4,E-3
1734.0,1063.0178,432,1.0,F6,F6,B-5,B-5,B-5,B-5,r,r,F4,F4,F3,F3,F5,D5,r,D4,D4,D3,r,r,G#6,G#5,F4,D4,D3
1734.5,1063.4403,432,1.25,F6,F6,B-5,B-5,B-5,B-5,r,r,F4,F4,F3,F3,F5,D5,r,D4,D4,D3,r,r,D6,D5,D5,D4,D3
1735.0,1063.8629,432,1.5,G5,G5,G5,G5,G5,G5,r,r,B4,G4,D4,G3,r,r,r,G4,F4,F3,r,r,D6,D5,D5,F4,F3
1735.5,1064.2854,432,1.75,G5,G5,G5,G5,G5,G5,r,r,B4,G4,D4,G3,r,r,r,G4,F4,F3,r,r,G6,G5,D5,F4,F3
1736.0,1064.7079,432,2.0,C#6,C#6,C#6,C#6,C#6,C#6,r,r,B-4,G4,C#4,G3,r,r,r,G4,E4,E3,r,r,B-6,B-5,C#5,E4,E3
1738.0,1066.3981,433,1.0,r,r,r,r,r,r,C3,r,C4,r,r,r,r,r,r,r,r,r,r,F2,C5,C4,F4,F3,F2
1738.5,1066.8206,433,1.25,r,r,r,r,r,r,C3,r,C4,r,r,r,r,r,r,r,r,r,r,F2,F5,F4,F4,F3,F2
1739.0,1067.2432,433,1.5,r,r,r,r,r,r,C3,r,C4,r,r,r,r,r,r,r,r,r,r,F2,F5,F4,F4,F3,F2
1739.5,1067.6657,433,1.75,r,r,r,r,r,r,C3,r,C4,r,r,r,r,r,r,r,r,r,r,r,G#5,G#4,F4,C3,C2
1740.0,1068.0882,433,2.0,r,r,r,r,r,r,F3,r,F4,r,r,r,r,r,r,r,r,r,r,r,G#5,G#4,F4,B2,B1
1740.5,1068.5108,433,2.25,r,r,r,r,r,r,F3,r,F4,r,r,r,r,r,r,r,r,r,r,r,D6,D5,F4,B2,B1
1741.0,1068.9333,433,2.5,r,r,r,r,r,r,G#3,r,G#4,r,r,r,r,r,r,r,r,r,r,r,D6,D5,F4,B-2,B-1
1741.5,1069.3558,433,2.75,r,r,r,r,r,r,G#3,r,G#4,r,r,r,r,r,r,r,r,r,r,r,E6,E5,F4,B-2,B-1
1742.0,1069.7784,434,1.0,C6,r,C5,r,r,r,G3,r,G4,r,r,r,r,r,r,r,r,r,r,r,E6,E5,F4,G#2,G#1
1742.5,1070.2009,434,1.25,C6,r,C5,r,r,r,G3,r,G4,r,r,r,r,r,r,r,r,r,r,r,F6,F5,F4,G#2,G#1
1743.0,1070.6234,434,1.5,C6,r,C5,r,r,r,F3,r,F4,r,r,r,r,r,r,r,r,r,r,r,F6,F5,F4,r,r
1743.5,1071.046,434,1.75,C6,r,C5,r,r,r,F3,r,F4,r,r,r,r,r,r,r,r,r,r,r,C6,C5,F4,r,r
1744.0,1071.4685,434,2.0,F6,r,F5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C6,C5,F4,r,r
1744.5,1071.891,434,2.25,E-6,r,E-5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F5,F4,F4,r,r
1745.0,1072.3136,434,2.5,D6,r,D5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F5,F4,F4,r,r
1745.5,1072.7361,434,2.75,C#6,r,C#5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B-5,B-4,F4,r,r
1746.0,1073.1586,435,1.0,C6,r,C5,r,C4,C4,r,r,C4,C4,r,r,r,r,r,r,r,r,r,F2,B-5,B-4,C5,F3,F2
1746.5,1073.5812,435,1.25,C6,r,C5,r,C4,C4,r,r,C4,C4,r,r,r,r,r,r,r,r,r,F2,G#5,G#4,C5,F3,F2
1747.0,1074.0037,435,1.5,r,r,r,r,C4,C4,r,r,C4,C4,r,r,r,r,r,r,r,r,r,F2,G#5,G#4,C5,F3,F2
1747.5,1074.4263,435,1.75,r,r,r,r,C4,C4,r,r,C4,C4,r,r,r,r,r,r,r,r,r,r,F6,F5,C5,G#2,G#1
1748.0,1074.8488,435,2.0,r,r,r,r,C5,C5,r,r,C5,C4,r,r,r,r,r,r,r,r,r,r,F6,F5,C5,G2,G1
1748.5,1075.2713,435,2.25,r,r,r,r,C5,C5,r,r,C5,C4,r,r,r,r,r,r,r,r,r,r,E-6,E-5,C5,G2,G1
1749.0,1075.6939,435,2.5,r,r,r,r,B-4,B-4,r,r,B-4,C4,r,r,r,r,r,r,r,r,r,r,E-6,E-5,C5,F#2,F#1
1749.5,1076.1164,435,2.75,r,r,r,r,B-4,B-4,r,r,B-4,C4,r,r,r,r,r,r,r,r,r,r,E6,E5,C5,F#2,F#1
1750.0,1076.5389,436,1.0,C6,r,C5,r,B-4,B-4,r,r,B-4,C4,r,r,r,r,r,r,r,r,r,r,E6,E5,C5,F2,F1
1750.5,1076.9615,436,1.25,C6,r,C5,r,B-4,B-4,r,r,B-4,C4,r,r,r,r,r,r,r,r,r,r,F6,F5,C5,F2,F1
1751.0,1077.384,436,1.5,C6,r,C5,r,A4,A4,r,r,A4,C4,r,r,r,r,r,r,r,r,r,r,F6,F5,C5,r,r
1751.5,1077.8065,436,1.75,C6,r,C5,r,A4,A4,r,r,A4,C4,r,r,r,r,r,r,r,r,r,r,C6,C5,C5,r,r
1752.0,1078.2291,436,2.0,C#6,r,C#5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C6,C5,C5,r,r
1752.5,1078.6516,436,2.25,E-6,r,E-5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F6,F5,C5,r,r
1753.0,1079.0741,436,2.5,E6,r,E5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F6,F5,C5,r,r
1753.5,1079.4967,436,2.75,F6,r,F5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F5,F4,C5,r,r
1754.0,1079.9192,437,1.0,r,r,r,r,G#4,G#4,r,r,G#4,G#3,r,r,r,r,r,r,r,r,r,r,B3,B3,B3,B2,B1
1754.75,1080.553,437,1.375,r,r,r,r,G#4,G#4,r,r,G#4,G#3,r,r,r,r,r,r,r,r,r,r,D4,D4,D3,D3,D2
1755.0,1080.7643,437,1.5,r,r,r,r,G#4,G#4,r,r,G#4,G#3,r,r,r,r,r,r,r,r,r,r,F#4,F#4,F#3,F#3,F#2
1755.5,1081.1868,437,1.75,r,r,r,r,G4,G4,r,r,G4,G3,r,r,r,r,r,r,r,r,r,r,G4,G4,G3,G3,G2
1756.0,1081.6094,437,2.0,G5,G5,G4,G4,G4,G4,r,r,G4,G3,r,r,E5,r,r,r,r,r,r,r,C4,C4,C3,C3,C2
1756.5,1082.0319,437,2.25,G5,G5,G4,G4,G4,G4,r,r,G4,G3,r,r,E5,r,r,r,r,r,r,r,E4,E4,E3,E3,E2
1757.0,1082.4544,437,2.5,G5,G5,G4,G4,r,r,r,r,r,r,r,r,E5,r,r,r,r,r,r,r,F#4,F#4,F#3,F#3,F#2
1757.5,1082.877,437,2.75,E6,E6,E5,E5,r,r,r,r,r,r,r,r,G4,r,r,r,r,r,r,r,G4,G4,G3,G3,G2
1758.0,1083.2995,438,1.0,E6,E6,E5,E5,B-4,B-4,r,r,B-4,B-3,r,r,E4,r,r,r,r,r,r,r,C#4,C#4,C#3,C#3,C#2
1758.75,1083.9333,438,1.375,E6,E6,E5,E5,B-4,B-4,r,r,B-4,B-3,r,r,E4,r,r,r,r,r,r,r,E4,E4,E3,E3,E2
1759.0,1084.1446,438,1.5,r,r,r,r,B-4,B-4,r,r,B-4,B-3,r,r,r,r,r,r,r,r,r,r,G#4,G#4,G#3,G#3,G#2
1759.5,1084.5671,438,1.75,r,r,r,r,A4,A4,r,r,A4,A3,r,r,r,r,r,r,r,r,r,r,A4,A4,A3,A3,A2
1760.0,1084.9896,438,2.0,F6,F6,F5,F5,A4,A4,r,r,A4,A3,r,r,A4,r,r,r,r,r,r,r,D4,D4,D3,D3,D2
1760.5,1085.4122,438,2.25,F6,F6,F5,F5,A4,A4,r,r,A4,A3,r,r,A4,r,r,r,r,r,r,r,F4,F4,F3,F3,F2
1761.0,1085.8347,438,2.5,F6,F6,F5,F5,r,r,r,r,r,r,r,r,A4,r,r,r,r,r,r,r,G#4,G#4,G#3,G#3,G#2
1761.5,1086.2572,438,2.75,F5,F5,F4,F4,r,r,r,r,r,r,r,r,D5,r,r,r,r,r,r,r,A4,A4,A3,A3,A2
1762.0,1086.6798,439,1.0,F#5,F#5,F#4,F#4,C5,C5,r,r,r,r,r,r,C5,C4,r,r,r,r,r,r,E-4,E-4,E-3,E-3,E-2
