qstamp,tstamp,measure,beat,Flute 1,Flute 2,Oboe 1,Oboe 2,Bb Clarinet 1,Bb Clarinet 2,Bassoon 1,Bassoon 2,F Horn 1,F Horn 2,F Horn 3,F Horn 4,F Trumpet 1,F Trumpet 2,F Trumpet 3,Alto Trombone,Tenor Trombone,Bass Trombone,Bass Tuba,Timpani,Violin 1,Violin 2,Viola,Violoncello,Contrabass
408.0,147.4699,56,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C5,r,r,r
409.0,147.8313,57,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F4,r,r,r
410.0,148.1928,57,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C6,C5,r,r,r
410.5,148.3735,57,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B-5,C5,r,r,r
411.0,148.5542,58,1.0,r,r,C5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,A5,F4,r,r,r
412.0,148.9157,58,2.0,r,r,D5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C6,C5,r,r,r
412.5,149.0964,58,2.5,r,r,E5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B-5,C5,r,r,r
413.0,149.2771,59,1.0,r,r,F5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,A5,F4,r,r,r
414.0,149.6386,59,2.0,r,r,C5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G5,C5,C5,r,r
414.5,149.8193,59,2.5,r,r,C5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G5,C5,B-4,r,r
415.0,150.0,60,1.0,r,r,C5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,A5,F4,A4,r,r
416.0,150.3614,60,2.0,r,r,C4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C5,C5,r,r
416.5,150.5422,60,2.5,r,r,C4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C5,B-4,r,r
417.0,150.7229,61,1.0,r,r,C5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F4,A4,r,r
418.0,151.0843,61,2.0,F6,C#6,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F5,B-4,r,r
418.5,151.2651,61,2.5,E-6,C6,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F5,C5,r,r
419.0,151.4458,62,1.0,C#6,B-5,r,r,B-4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F4,C#5,r,r
420.0,151.8072,62,2.0,F6,C#6,r,r,B-3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F5,r,r,r
420.5,151.988,62,2.5,E-6,C6,r,r,B-3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F5,r,r,r
421.0,152.1687,63,1.0,C#6,B-5,r,r,B-3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F4,r,r,r
421.25,152.259,63,1.25,C#6,B-5,r,r,C#4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F4,r,r,r
421.5,152.3494,63,1.5,C#6,B-5,r,r,F4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F4,r,r,r
421.75,152.4398,63,1.75,C#6,B-5,r,r,B-4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F4,r,r,r
422.0,152.5301,63,2.0,C6,F5,r,r,A4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F5,F5,r,r,r
422.25,152.6205,63,2.25,C6,F5,r,r,C5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F5,F5,r,r,r
422.5,152.7108,63,2.5,C6,F5,r,r,F5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F5,F5,r,r,r
422.75,152.8012,63,2.75,C6,F5,r,r,E-5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F5,F5,r,r,r
423.0,152.8916,64,1.0,C#6,F5,r,r,C#5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F5,F4,r,r,C#2
424.0,153.253,64,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G#4,F5,r,r,G#2
424.5,153.4337,64,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F#4,F5,r,r,G#2
425.0,153.6145,65,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F4,r,r,r,C#2
426.0,153.9759,65,2.0,r,r,r,r,r,r,r,r,C#4,C#4,r,r,r,r,r,r,r,r,r,r,F#4,r,r,r,G#2
426.5,154.1566,65,2.5,r,r,r,r,r,r,r,r,C#4,C#4,r,r,r,r,r,r,r,r,r,r,E-4,r,r,r,G#2
427.0,154.3373,66,1.0,r,r,r,r,r,r,G#3,C#3,C#4,C#4,r,r,r,r,r,r,r,r,r,r,F4,r,r,r,C#2
428.0,154.6988,66,2.0,r,r,r,r,r,r,G#3,C#3,E-4,C#4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G#2
429.0,155.0602,67,1.0,r,r,r,r,r,r,G#3,C#3,F4,C#4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C#2
430.0,155.4217,67,2.0,r,r,r,r,r,r,G#3,C#3,F#4,E-4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G#2
431.0,155.7831,68,1.0,r,r,r,r,r,r,G#3,C#3,G#4,F4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C#2
432.0,156.1446,68,2.0,r,r,r,r,r,r,G#3,C#3,F#4,E-4,r,r,r,r,r,r,r,r,r,r,r,r,G#4,G#3,G#2
432.5,156.3253,68,2.5,r,r,r,r,r,r,G#3,C#3,F4,C#4,r,r,r,r,r,r,r,r,r,r,r,r,G#4,G#3,G#2
433.0,156.506,69,1.0,r,r,r,r,r,r,G#3,E-3,E-4,C4,r,r,r,r,r,r,r,r,r,r,E-5,r,C5,G#3,G#1
434.0,156.8675,69,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E-5,r,C#5,B-3,G#2
434.5,157.0482,69,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E-5,r,B-4,B-3,G#2
435.0,157.2289,70,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G#5,r,E-5,C4,G#1
436.0,157.5904,70,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E-5,r,B-4,C#4,G#2
437.0,157.9518,71,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B5,r,B4,E-4,G#1
438.0,158.3133,71,2.0,r,r,E-5,E-4,E-4,E-4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E-5,E-4,G#4,C#4,G#2
438.5,158.494,71,2.5,r,r,E-5,E-4,E-4,E-4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F5,E-4,G#4,B3,G#2
439.0,158.6747,72,1.0,r,r,E-5,E-4,E-4,E-4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F#5,E-4,F#4,B-3,E-2
440.0,159.0361,72,2.0,r,r,E-5,E-4,F4,F4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F4,r,E-3,B-2
441.0,159.3976,73,1.0,r,r,E-5,E-4,F#4,F#4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F#4,r,E-3,E-2
442.0,159.759,73,2.0,r,r,r,r,G#4,G#4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G#4,E-4,F3,B-2
443.0,160.1205,74,1.0,r,r,r,r,B4,B4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B4,E4,F#3,C#2
443.5,160.3012,74,1.5,r,r,r,r,B-4,B-4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B-4,E4,F#3,C#2
444.0,160.4819,74,2.0,r,r,r,r,G#4,G#4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F#5,G#4,B-3,C#4,F#2
444.5,160.6627,74,2.5,r,r,r,r,B-4,B-4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F#5,B-4,E4,F#3,F#2
445.0,160.8434,75,1.0,r,r,r,r,B4,B4,r,r,F#4,E-4,F#3,r,r,r,r,r,r,r,r,r,F#5,B4,E-4,F#3,B1
445.5,161.0241,75,1.5,r,r,r,r,B4,B4,r,r,F#4,E-4,F#3,r,r,r,r,r,r,r,r,r,E-6,B4,E-5,F#4,B1
446.0,161.2048,75,2.0,r,r,r,r,r,r,r,r,F#4,E-4,F#3,r,r,r,r,r,r,r,r,r,B5,B4,B4,E-4,F#2
446.5,161.3855,75,2.5,r,r,r,r,r,r,r,r,F#4,E-4,F#3,r,r,r,r,r,r,r,r,r,G#5,B4,G#4,E-4,F#2
447.0,161.5663,76,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F#5,E-5,F#4,E4,B-1
447.5,161.747,76,1.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F#5,C#5,F#4,E4,B-1
448.0,161.9277,76,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F#5,B4,F#4,E4,F#2
448.5,162.1084,76,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F#5,C#5,F#4,E4,F#2
449.0,162.2892,77,1.0,r,r,r,r,r,r,r,r,F#4,E-4,F#3,r,r,r,r,r,r,r,r,r,F#5,E-5,F#4,F#3,B1
449.5,162.4699,77,1.5,r,r,r,r,r,r,r,r,F#4,E-4,F#3,r,r,r,r,r,r,r,r,r,E-6,E-5,E-5,F#4,B1
450.0,162.6506,77,2.0,r,r,r,r,r,r,r,r,F#4,E-4,F#3,r,r,r,r,r,r,r,r,r,B5,E-5,B4,E-4,F#2
450.5,162.8313,77,2.5,r,r,r,r,r,r,r,r,F#4,E-4,F#3,r,r,r,r,r,r,r,r,r,G#5,E-5,G#4,E-4,F#2
451.0,163.012,78,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F#5,E-5,F#4,E4,B-1
451.5,163.1928,78,1.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F#5,C#5,F#4,E4,B-1
452.0,163.3735,78,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F#5,B4,F#4,E4,F#2
452.5,163.5542,78,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F#5,C#5,F#4,E4,F#2
453.0,163.7349,79,1.0,r,r,r,r,r,r,r,r,F#4,E-4,F#3,r,r,r,r,r,r,r,r,r,F#5,E-5,F#4,F#3,B1
453.5,163.9157,79,1.5,r,r,r,r,r,r,r,r,F#4,E-4,F#3,r,r,r,r,r,r,r,r,r,E-6,E-5,E-5,F#4,B1
454.0,164.0964,79,2.0,r,r,r,r,r,r,r,r,F#4,E-4,F#3,r,r,r,r,r,r,r,r,r,B5,E-5,B4,E-4,F#2
454.5,164.2771,79,2.5,r,r,r,r,r,r,r,r,F#4,E-4,F#3,r,r,r,r,r,r,r,r,r,G#5,E-5,G#4,E-4,F#2
455.0,164.4578,80,1.0,r,r,r,r,r,r,r,r,F#4,E-4,F#3,r,r,r,r,r,r,r,r,r,F#5,E-5,F#4,E-4,B1
455.5,164.6386,80,1.5,r,r,r,r,r,r,r,r,F#4,E-4,F#3,r,r,r,r,r,r,r,r,r,E-6,E-5,E-5,F#4,B1
456.0,164.8193,80,2.0,r,r,r,r,r,r,r,r,F#4,E-4,F#3,r,r,r,r,r,r,r,r,r,B5,E-5,B4,E-4,F#2
456.5,165.0,80,2.5,r,r,r,r,r,r,r,r,F#4,E-4,F#3,r,r,r,r,r,r,r,r,r,G#5,E-5,G#4,E-4,F#2
457.0,165.1807,81,1.0,r,r,r,r,r,r,r,r,F#4,E-4,r,r,r,r,r,r,r,r,r,r,F#5,E-5,F#4,E-4,B-1
457.5,165.3614,81,1.5,r,r,r,r,r,r,r,r,F#4,E-4,r,r,r,r,r,r,r,r,r,r,E-6,E-5,E-5,F#4,B-1
458.0,165.5422,81,2.0,r,r,r,r,r,r,r,r,F#4,E-4,r,r,r,r,r,r,r,r,r,r,B5,E-5,B4,E-4,F#2
458.5,165.7229,81,2.5,r,r,r,r,r,r,r,r,F#4,E-4,r,r,r,r,r,r,r,r,r,r,G#5,E-5,G#4,E-4,F#2
459.0,165.9036,82,1.0,r,r,r,r,r,r,r,r,F#4,E-4,r,r,r,r,r,r,r,r,r,r,F#5,E-5,F#4,E-4,A1
460.0,166.2651,82,2.0,r,r,r,r,r,r,r,r,F#4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F#2
461.0,166.6265,83,1.0,r,r,r,r,r,r,r,r,F#4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G#1
462.0,166.988,83,2.0,r,r,r,r,r,r,r,r,F#4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F#2
463.0,167.3494,84,1.0,r,r,r,r,r,r,r,r,F#4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G1
464.0,167.7108,84,2.0,r,r,r,r,r,r,r,r,F#4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F#2
465.0,168.0723,85,1.0,r,r,r,r,r,r,r,r,F#4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F#1
466.0,168.4337,85,2.0,r,r,r,r,r,r,r,r,F#4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F#2
467.0,168.7952,86,1.0,r,r,r,r,r,r,r,r,F#4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
469.0,169.5181,87,1.0,r,r,r,r,r,r,r,r,F#4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
471.0,170.241,88,1.0,r,r,r,r,r,r,r,r,F#4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
472.0,170.6024,88,2.0,B-5,r,B-4,r,B-4,r,r,r,F#4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
473.0,170.9639,89,1.0,B-5,r,B-4,r,B-4,r,r,r,F#4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
474.0,171.3253,89,2.0,C6,r,B-4,r,C5,r,r,r,F#4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
475.0,171.6867,90,1.0,D6,r,B-4,r,D5,r,r,r,F4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
476.0,172.0482,90,2.0,E-6,r,B-4,r,E-5,r,r,r,E-4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
477.0,172.4096,91,1.0,F6,r,B-4,r,F5,r,r,r,D4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
478.0,172.7711,91,2.0,E-6,r,B-4,r,E-5,r,r,r,E-4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
478.5,172.9518,91,2.5,D6,r,B-4,r,D5,r,r,r,E-4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
479.0,173.1325,92,1.0,C6,r,A4,r,C5,r,r,r,F4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
481.0,173.8554,93,1.0,r,r,r,r,r,r,r,r,F#4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
483.0,174.5783,94,1.0,r,r,r,r,r,r,r,r,F#4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
484.0,174.9398,94,2.0,B-5,r,B-4,r,B-4,r,r,r,F#4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
485.0,175.3012,95,1.0,B-5,r,B-4,r,B-4,r,r,r,F#4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
486.0,175.6627,95,2.0,C6,r,B-4,r,C5,r,r,r,F#4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
487.0,176.0241,96,1.0,D6,r,B-4,r,D5,r,r,r,F4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
488.0,176.3855,96,2.0,E-6,r,B-4,r,E-5,r,r,r,E-4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
489.0,176.747,97,1.0,G6,r,B-4,r,G5,r,r,r,D4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
489.5,176.9277,97,1.5,F6,r,B-4,r,F5,r,r,r,D4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
490.0,177.1084,97,2.0,E-6,r,B-4,r,E-5,r,r,r,E-4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
490.5,177.2892,97,2.5,D6,r,B-4,r,D5,r,r,r,E-4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
491.0,177.4699,98,1.0,C6,r,A4,r,C5,r,r,r,F4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
493.0,178.1928,99,1.0,r,r,r,r,r,r,r,r,F#4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
495.0,178.9157,100,1.0,r,r,r,r,r,r,r,r,F#4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
496.0,179.2771,100,2.0,B-5,r,B-4,r,B-4,r,r,r,F#4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
497.0,179.6386,101,1.0,B-5,r,B-4,r,B-4,r,r,r,F#4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
497.5,179.8193,101,1.5,C6,r,B-4,r,C5,r,r,r,F#4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
498.0,180.0,101,2.0,D6,r,B-4,r,D5,r,r,r,F#4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
498.5,180.1807,101,2.5,E-6,r,B-4,r,E-5,r,r,r,F#4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
499.0,180.3614,102,1.0,F6,r,B-4,r,F5,r,r,r,F4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
499.5,180.5422,102,1.5,F6,r,B-4,r,B-5,r,r,r,F4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
500.0,180.7229,102,2.0,F6,r,B-4,r,A5,r,r,r,E-4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
500.5,180.9036,102,2.5,F6,r,B-4,r,G5,r,r,r,E-4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
501.0,181.0843,103,1.0,F6,r,B-4,r,F5,r,r,r,D4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
501.5,181.2651,103,1.5,F6,r,B-4,r,B-5,r,r,r,D4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
502.0,181.4458,103,2.0,F6,r,B-4,r,A5,r,r,r,E-4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
502.5,181.6265,103,2.5,F6,r,B-4,r,G5,r,r,r,E-4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
503.0,181.8072,104,1.0,F6,r,r,r,F5,r,r,r,F4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
503.5,181.988,104,1.5,E6,r,r,r,F5,r,r,r,F4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
504.0,182.1687,104,2.0,E-6,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
504.5,182.3494,104,2.5,D6,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
505.0,182.5301,105,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C6,r,r,r,r
505.5,182.7108,105,1.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B-5,r,r,r,r
506.0,182.8916,105,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,A5,r,r,r,r
506.5,183.0723,105,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G5,r,r,r,r
507.0,183.253,106,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F5,r,r,r,r
507.5,183.4337,106,1.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E5,r,r,r,r
508.0,183.6145,106,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E-5,r,r,r,r
508.5,183.7952,106,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D5,r,r,r,r
509.0,183.9759,107,1.0,r,r,r,r,r,r,r,r,r,r,r,r,C#5,B-4,C#4,B-3,C#3,F#2,r,r,C#6,B-5,C#4,r,r
511.0,184.6988,108,1.0,r,r,r,r,r,r,r,r,r,r,r,r,C#5,B-4,C#4,B-3,C#3,F#2,r,r,C#6,B-5,C#4,r,r
512.0,185.0602,108,2.0,r,r,r,r,r,r,r,r,r,r,r,r,C#5,B-4,C#4,F#4,F#3,F#3,r,r,C#6,B-5,C#4,F#3,F#2
513.0,185.4217,109,1.0,r,r,r,r,r,r,r,r,r,r,r,r,C#5,B-4,C#4,F#4,F#3,F#3,r,r,C#6,B-5,C#4,F#3,F#2
514.0,185.7831,109,2.0,r,r,r,r,r,r,r,r,F#4,F#4,F#4,F#4,r,r,r,F4,F3,F3,r,r,C#6,B-5,C#4,F3,F2
515.0,186.1446,110,1.0,r,r,r,r,r,r,r,r,F#4,F#4,F#4,F#4,r,r,r,E-4,E-3,E-3,r,r,C#6,B-5,C#4,E-3,E-2
516.0,186.506,110,2.0,r,r,r,r,r,r,r,r,F4,F4,F4,F4,r,r,r,C#4,C#3,C#3,r,r,C#6,B-5,C#4,C#3,C#2
517.0,186.8675,111,1.0,r,r,r,r,r,r,r,r,E-4,E-4,E-4,E-4,r,r,r,C4,C3,C3,r,r,C#6,B-5,C#4,C3,C2
518.0,187.2289,111,2.0,r,r,r,r,r,r,r,r,C#4,C#4,C#4,C#4,r,r,r,C#4,C#3,C#3,r,r,C#6,B-5,C#4,C#3,C#2
518.5,187.4096,111,2.5,r,r,r,r,r,r,r,r,C#4,C#4,C#4,C#4,r,r,r,E-4,E-3,E-3,r,r,C#6,B-5,C#4,E-3,E-2
519.0,187.5904,112,1.0,r,r,r,r,r,r,r,r,C4,C4,C4,C4,r,r,r,F4,F3,F3,r,r,C6,A5,C4,F3,F2
520.0,187.9518,112,2.0,r,r,r,r,r,r,r,r,F4,F4,F4,F4,r,r,r,r,r,r,r,r,C6,A5,C4,r,r
521.0,188.3133,113,1.0,r,r,r,r,r,r,r,r,r,r,r,r,E5,C#5,E4,C#4,E3,A2,r,r,E6,C#6,E4,r,r
523.0,189.0361,114,1.0,r,r,r,r,r,r,r,r,r,r,r,r,E5,C#5,E4,C#4,E3,A2,r,r,E6,C#6,E4,r,r
524.0,189.3976,114,2.0,r,r,r,r,r,r,r,r,r,r,r,r,E5,C#5,E4,A4,A3,A3,r,r,E6,C#6,E4,A3,A2
525.0,189.759,115,1.0,r,r,r,r,r,r,r,r,r,r,r,r,E5,C#5,E4,A4,A3,A3,r,r,E6,C#6,E4,A3,A2
526.0,190.1205,115,2.0,r,r,r,r,r,r,r,r,A4,A4,A4,A4,r,r,r,G#4,G#3,G#3,r,r,E6,C#6,E4,G#3,G#2
527.0,190.4819,116,1.0,r,r,r,r,r,r,r,r,A4,A4,A4,A4,r,r,r,F#4,F#3,F#3,r,r,E6,C#6,E4,F#3,F#2
528.0,190.8434,116,2.0,r,r,r,r,r,r,r,r,G#4,G#4,G#4,G#4,r,r,r,E4,E3,E3,r,r,E6,C#6,E4,E3,E2
529.0,191.2048,117,1.0,r,r,r,r,r,r,r,r,F#4,F#4,F#4,F#4,r,r,r,E-4,E-3,E-3,r,r,E6,C#6,E4,E-3,E-2
530.0,191.5663,117,2.0,r,r,r,r,r,r,r,r,E4,E4,E4,E4,r,r,r,E4,E3,E3,r,r,E6,C#6,E4,E3,E2
530.5,191.747,117,2.5,r,r,r,r,r,r,r,r,E4,E4,E4,E4,r,r,r,F#4,F#3,F#3,r,r,E6,C#6,E4,F#3,F#2
531.0,191.9277,118,1.0,r,r,r,r,r,r,r,r,E-4,E-4,E-4,E-4,r,r,r,G#4,G#3,G#3,r,r,E-6,C6,E-4,G#3,G#2
532.0,192.2892,118,2.0,r,r,r,r,r,r,r,r,G#4,G#4,G#4,G#4,r,r,r,r,r,r,r,r,E-6,C6,E-4,r,r
533.0,192.6506,119,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E6,C#6,E4,E-3,E-2
534.0,193.012,119,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E6,C#6,E4,E3,E2
534.5,193.1928,119,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E6,C#6,E4,F#3,F#2
535.0,193.3735,120,1.0,r,r,r,r,r,r,r,r,E-4,E-4,r,r,r,r,r,r,r,r,r,r,E-6,C6,E-4,G#3,G#2
536.0,193.7349,120,2.0,r,r,r,r,r,r,r,r,G#4,G#4,r,r,r,r,r,r,r,r,r,r,E-6,C6,E-4,r,r
537.0,194.0964,121,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F#6,E-6,r,F3,F2
538.0,194.4578,121,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F#6,E-6,r,F#3,F#2
538.5,194.6386,121,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F#6,E-6,r,G#3,G#2
539.0,194.8193,122,1.0,r,r,r,r,r,r,r,r,F4,F4,r,r,r,r,r,r,r,r,r,r,F6,D6,r,B-3,B-2
540.0,195.1807,122,2.0,r,r,r,r,r,r,r,r,B-4,B-4,r,r,r,r,r,r,r,r,r,r,F6,D6,r,r,r
541.0,195.5422,123,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F#6,E-6,r,F3,F2
542.0,195.9036,123,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F#6,E-6,r,F#3,F#2
542.5,196.0843,123,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F#6,E-6,r,G#3,G#2
543.0,196.2651,124,1.0,r,r,r,r,r,r,r,r,F4,F4,r,r,r,r,r,r,r,r,r,r,F6,D6,r,B-3,B-2
544.0,196.6265,124,2.0,r,r,r,r,r,r,r,r,B-4,B-4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
548.0,198.0723,126,1.0,F6,r,F4,F4,A5,C5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
548.5,198.253,126,1.5,E-6,r,F4,F4,A5,C5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
549.0,198.4337,126,2.0,D6,r,F#4,F#4,A5,E-5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
549.5,198.6145,126,2.5,C6,r,F#4,F#4,A5,E-5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
550.0,198.7952,127,1.0,B-5,r,G4,G4,G5,D5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
