qstamp,tstamp,measure,beat,Flute 1,Flute 2,Oboe 1,Oboe 2,Bb Clarinet 1,Bb Clarinet 2,Bassoon 1,Bassoon 2,F Horn 1,F Horn 2,F Trumpet 1,F Trumpet 2,Timpani,Violin 1,Violin 2,Viola,Violoncello,Contrabass
325.5,155.0,62,1.5,r,r,r,r,E-5,r,r,r,r,r,r,r,r,C5,G#4,C4,C4,G#1
325.6667,155.0794,62,1.6667,r,r,r,r,E-5,r,r,r,r,r,r,r,r,C5,G#4,C4,G#3,G#1
326.0,155.2381,62,2.0,r,r,r,r,F5,r,G#3,G#2,r,r,r,r,r,C5,G#4,C4,E-3,r
326.3333,155.3968,62,2.3333,r,r,r,r,F5,r,G#3,G#2,r,r,r,r,r,C5,G#4,C4,C3,r
326.5,155.4762,62,2.5,r,r,r,r,G5,r,G#3,G#2,r,r,r,r,r,C#5,B-4,C#4,C3,r
326.6667,155.5556,62,2.6667,r,r,r,r,G5,r,G#3,G#2,r,r,r,r,r,C#5,B-4,C#4,G#2,r
327.0,155.7143,62,3.0,r,r,r,r,G#5,r,G#3,G#2,r,r,r,r,r,E-5,C5,E-4,E-2,r
327.3333,155.873,62,3.3333,r,r,r,r,G#5,r,G#3,G#2,r,r,r,r,r,E-5,C5,E-4,C2,r
327.6667,156.0318,62,3.6667,r,r,r,r,G#5,r,G#3,G#2,r,r,r,r,r,E-5,C5,E-4,G#2,r
328.0,156.1905,63,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,E-5,C5,E-4,C#2,C#2
328.3333,156.3492,63,1.3333,r,r,r,r,r,r,r,r,r,r,r,r,r,E-5,C5,E-4,F2,C#2
328.5,156.4286,63,1.5,r,r,r,r,r,r,r,r,F4,F4,r,r,r,E-5,C5,E-4,F2,C#2
328.6667,156.508,63,1.6667,r,r,r,r,r,r,r,r,F4,F4,r,r,r,E-5,C5,E-4,B-2,C#2
329.0,156.6667,63,2.0,r,r,r,r,r,r,C#4,C#3,G4,G4,r,r,r,F5,C#5,F4,C#3,r
329.3333,156.8254,63,2.3333,r,r,r,r,r,r,C#4,C#3,G4,G4,r,r,r,F5,C#5,F4,F3,r
329.5,156.9048,63,2.5,r,r,r,r,r,r,C#4,C#3,A4,A4,r,r,r,F5,C#5,F4,F3,r
329.6667,156.9841,63,2.6667,r,r,r,r,r,r,C#4,C#3,A4,A4,r,r,r,F5,C#5,F4,B-3,r
330.0,157.1429,63,3.0,r,r,r,r,r,r,C#4,C#3,B-4,B-4,r,r,r,C#5,B-4,C#4,C#4,r
330.3333,157.3016,63,3.3333,r,r,r,r,r,r,C#4,C#3,B-4,B-4,r,r,r,C#5,B-4,C#4,C#3,r
330.6667,157.4603,63,3.6667,r,r,r,r,r,r,C#4,C#3,B-4,B-4,r,r,r,C#5,B-4,C#4,C#4,r
331.0,157.619,64,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,C5,G#4,C4,E-2,E-2
331.3333,157.7778,64,1.3333,r,r,r,r,r,r,r,r,r,r,r,r,r,C5,G#4,C4,G#2,E-2
331.5,157.8571,64,1.5,r,r,r,r,r,r,r,r,C4,C4,r,r,r,C5,G#4,C4,G#2,E-2
331.6667,157.9365,64,1.6667,r,r,r,r,r,r,r,r,C4,C4,r,r,r,C5,G#4,C4,C3,E-2
332.0,158.0952,64,2.0,r,r,r,r,r,r,E-4,E-3,C#4,C#4,r,r,r,C5,G#4,C4,E-3,r
332.3333,158.254,64,2.3333,r,r,r,r,r,r,E-4,E-3,C#4,C#4,r,r,r,C5,G#4,C4,G#3,r
332.5,158.3333,64,2.5,r,r,r,r,r,r,E-4,E-3,D4,D4,r,r,r,C5,G#4,C4,G#3,r
332.6667,158.4127,64,2.6667,r,r,r,r,r,r,E-4,E-3,D4,D4,r,r,r,C5,G#4,C4,C4,r
333.0,158.5714,64,3.0,r,r,r,r,r,r,E-4,E-3,E-4,E-4,r,r,r,B-4,G4,B-3,E-4,r
333.3333,158.7301,64,3.3333,r,r,r,r,r,r,E-4,E-3,E-4,E-4,r,r,r,B-4,G4,B-3,E-3,r
333.5,158.8095,64,3.5,r,r,r,r,r,r,E-4,E-3,C#4,C#4,r,r,r,B-4,G4,B-3,E-3,r
333.6667,158.8889,64,3.6667,r,r,r,r,r,r,E-4,E-3,C#4,C#4,r,r,r,B-4,G4,B-3,E-3,r
334.0,159.0476,65,1.0,r,r,r,r,r,r,E4,E3,G4,C4,r,r,r,C5,G4,C4,E3,E2
334.3333,159.2063,65,1.3333,r,r,r,r,r,r,E4,E3,G4,C4,r,r,r,C5,G4,C4,E2,E2
334.5,159.2857,65,1.5,r,r,r,r,C5,r,E4,E3,G4,C4,r,r,r,C5,G4,C4,E2,E2
334.6667,159.3651,65,1.6667,r,r,r,r,C5,r,E4,E3,G4,C4,r,r,r,C5,G4,C4,E2,E2
335.0,159.5238,65,2.0,r,r,r,r,E5,r,E4,E3,G4,C4,r,r,r,C5,G4,C4,E2,E2
335.3333,159.6825,65,2.3333,r,r,r,r,E5,r,E4,E3,G4,C4,r,r,r,C5,G4,C4,E3,E2
335.5,159.7619,65,2.5,r,r,r,r,G5,r,E4,E3,E4,C4,r,r,r,C5,G4,C4,E3,E2
335.6667,159.8413,65,2.6667,r,r,r,r,G5,r,E4,E3,E4,C4,r,r,r,C5,G4,C4,E3,E2
336.0,160.0,65,3.0,r,r,r,r,C6,r,C4,C3,F4,D4,r,r,r,C5,G4,C4,C3,C2
336.3333,160.1587,65,3.3333,r,r,r,r,C6,r,C4,C3,F4,D4,r,r,r,C5,G4,C4,C2,C2
336.5,160.2381,65,3.5,r,r,r,r,B-5,r,C4,C3,G4,E4,r,r,r,C5,G4,C4,C2,C2
336.6667,160.3175,65,3.6667,r,r,r,r,B-5,r,C4,C3,G4,E4,r,r,r,C5,G4,C4,C2,C2
337.0,160.4762,66,1.0,r,r,r,r,A5,r,F4,F3,A4,F4,r,r,r,A4,F4,A3,F2,F2
337.3333,160.6349,66,1.3333,r,r,r,r,A5,r,F4,F3,A4,F4,r,r,r,A4,F4,A3,C4,F2
337.5,160.7143,66,1.5,r,r,r,r,B-5,r,r,r,A4,F4,r,r,r,A4,F4,A3,C4,F2
337.6667,160.7937,66,1.6667,r,r,r,r,A5,r,r,r,A4,F4,r,r,r,A4,F4,A3,A3,F2
337.8333,160.873,66,1.8333,r,r,r,r,A5,r,r,r,A4,F4,r,r,r,A4,F4,A3,A3,F2
338.0,160.9524,66,2.0,r,r,r,r,A5,r,F4,F3,A4,F4,r,r,r,r,r,r,F3,r
338.3333,161.1111,66,2.3333,r,r,r,r,A5,r,F4,F3,A4,F4,r,r,r,r,r,r,C3,r
338.5,161.1905,66,2.5,r,r,r,r,B-5,r,F4,F3,B-4,G4,r,r,r,r,r,r,C3,r
338.6667,161.2699,66,2.6667,r,r,r,r,B-5,r,F4,F3,B-4,G4,r,r,r,r,r,r,A2,r
339.0,161.4286,66,3.0,r,r,r,r,C6,r,F4,F3,C5,A4,r,r,r,r,r,r,F2,r
339.3333,161.5873,66,3.3333,r,r,r,r,C6,r,F4,F3,C5,A4,r,r,r,r,r,r,C3,r
339.5,161.6667,66,3.5,r,r,r,r,C6,r,F4,F3,C5,A4,r,r,r,r,r,r,C3,r
339.6667,161.746,66,3.6667,r,r,r,r,C6,r,F4,F3,C5,A4,r,r,r,r,r,r,F3,r
340.0,161.9048,67,1.0,r,r,r,r,C6,r,r,r,C5,A4,r,r,r,r,r,r,B-2,B-1
340.3333,162.0635,67,1.3333,r,r,r,r,C6,r,r,r,C5,A4,r,r,r,r,r,r,D4,B-1
340.5,162.1429,67,1.5,r,r,r,r,C#6,r,r,r,C5,A4,r,r,r,r,r,r,D4,B-1
340.6667,162.2222,67,1.6667,r,r,r,r,C#6,r,r,r,C5,A4,r,r,r,r,r,r,B-3,B-1
341.0,162.381,67,2.0,r,r,r,r,D6,r,B-3,B-2,D5,B-4,r,r,r,r,r,r,G3,r
341.3333,162.5397,67,2.3333,r,r,r,r,D6,r,B-3,B-2,D5,B-4,r,r,r,r,r,r,D3,r
341.5,162.619,67,2.5,r,r,r,r,D5,r,B-3,B-2,D5,B-4,r,r,r,r,r,r,D3,r
341.6667,162.6984,67,2.6667,r,r,r,r,D5,r,B-3,B-2,D5,B-4,r,r,r,r,r,r,B-2,r
342.0,162.8571,67,3.0,r,r,r,r,C6,r,B-3,B-2,C5,A4,r,r,r,r,r,r,B-3,r
342.3333,163.0159,67,3.3333,r,r,r,r,C6,r,B-3,B-2,C5,A4,r,r,r,r,r,r,B-2,r
342.5,163.0952,67,3.5,r,r,r,r,B-5,r,B-3,B-2,B-4,G4,r,r,r,r,r,r,B-2,r
342.6667,163.1746,67,3.6667,r,r,r,r,B-5,r,B-3,B-2,B-4,G4,r,r,r,r,r,r,B-2,r
343.0,163.3333,68,1.0,r,r,r,r,A5,r,r,r,A4,F4,r,r,r,r,r,r,C2,C2
343.3333,163.492,68,1.3333,r,r,r,r,A5,r,r,r,A4,F4,r,r,r,r,r,r,F2,C2
343.5,163.5714,68,1.5,r,r,r,r,C6,r,r,r,A4,F4,r,r,r,r,r,r,F2,C2
343.6667,163.6508,68,1.6667,r,r,r,r,C6,r,r,r,A4,F4,r,r,r,r,r,r,A2,C2
344.0,163.8095,68,2.0,r,r,r,r,F6,r,C4,C3,A4,F4,r,r,r,r,r,r,C3,r
344.3333,163.9682,68,2.3333,r,r,r,r,F6,r,C4,C3,A4,F4,r,r,r,r,r,r,F3,r
344.5,164.0476,68,2.5,r,r,r,r,A5,r,C4,C3,A4,F4,r,r,r,r,r,r,F3,r
344.6667,164.127,68,2.6667,r,r,r,r,A5,r,C4,C3,A4,F4,r,r,r,r,r,r,A3,r
345.0,164.2857,68,3.0,r,r,r,r,C6,r,C4,C3,G4,C4,r,r,r,r,r,r,C4,C2
345.3333,164.4444,68,3.3333,r,r,r,r,C6,r,C4,C3,G4,C4,r,r,r,r,r,r,C3,C2
345.5,164.5238,68,3.5,r,r,r,r,E5,r,C4,C3,G4,C4,r,r,r,r,r,r,C3,C2
345.6667,164.6032,68,3.6667,r,r,r,r,E5,r,C4,C3,G4,C4,r,r,r,r,r,r,C3,C2
346.0,164.7619,69,1.0,r,r,r,r,F5,r,F2,F2,F4,A3,r,r,r,r,r,r,F2,F1
346.3333,164.9206,69,1.3333,r,r,r,r,F5,r,F2,F2,F4,A3,r,r,r,r,r,r,C4,F1
346.6667,165.0794,69,1.6667,r,r,r,r,F5,r,F2,F2,F4,A3,r,r,r,r,r,r,A3,F1
347.0,165.2381,69,2.0,r,r,r,r,r,r,r,r,A4,F4,r,r,r,r,r,r,F3,r
347.3333,165.3968,69,2.3333,r,r,r,r,r,r,r,r,A4,F4,r,r,r,r,r,r,C3,r
347.5,165.4762,69,2.5,r,r,r,r,r,r,G2,G2,A4,F4,r,r,r,r,r,r,C3,G1
347.6667,165.5556,69,2.6667,r,r,r,r,r,r,G2,G2,A4,F4,r,r,r,r,r,r,G2,G1
348.0,165.7143,69,3.0,r,r,r,r,r,r,A2,A2,A4,F4,r,r,r,r,r,r,A2,A1
348.3333,165.873,69,3.3333,r,r,r,r,r,r,A2,A2,A4,F4,r,r,r,r,r,r,F2,A1
348.6667,166.0318,69,3.6667,r,r,r,r,r,r,r,r,A4,F4,r,r,r,r,r,r,C3,A1
349.0,166.1905,70,1.0,r,r,r,r,r,r,F2,F2,A4,F4,r,r,r,r,r,r,F2,F1
349.3333,166.3492,70,1.3333,r,r,r,r,r,r,F2,F2,A4,F4,r,r,r,r,r,r,C4,F1
349.6667,166.508,70,1.6667,r,r,r,r,r,r,F2,F2,A4,F4,r,r,r,r,r,r,A3,F1
350.0,166.6667,70,2.0,r,r,r,r,r,r,r,r,C5,A4,r,r,r,r,r,r,F3,r
350.3333,166.8254,70,2.3333,r,r,r,r,r,r,r,r,C5,A4,r,r,r,r,r,r,C3,r
350.5,166.9048,70,2.5,r,r,r,r,r,r,G2,G2,C5,A4,r,r,r,r,r,r,C3,G1
350.6667,166.9841,70,2.6667,r,r,r,r,r,r,G2,G2,C5,A4,r,r,r,r,r,r,G2,G1
351.0,167.1429,70,3.0,r,r,r,r,r,r,A2,A2,C5,A4,r,r,r,r,r,r,A2,A1
351.3333,167.3016,70,3.3333,r,r,r,r,r,r,A2,A2,C5,A4,r,r,r,r,r,r,F2,A1
351.6667,167.4603,70,3.6667,r,r,r,r,r,r,r,r,C5,A4,r,r,r,r,r,r,C3,A1
352.0,167.619,71,1.0,r,r,r,r,C5,r,F2,F2,C5,A4,r,r,r,r,r,r,F2,F1
352.3333,167.7778,71,1.3333,r,r,r,r,C5,r,F2,F2,C5,A4,r,r,r,r,r,r,C4,F1
352.6667,167.9365,71,1.6667,r,r,r,r,C5,r,F2,F2,C5,A4,r,r,r,r,r,r,A3,F1
353.0,168.0952,71,2.0,r,r,r,r,F5,r,r,r,C5,A4,r,r,r,r,r,r,F3,r
353.3333,168.254,71,2.3333,r,r,r,r,F5,r,r,r,C5,A4,r,r,r,r,r,r,C3,r
353.5,168.3333,71,2.5,r,r,r,r,F5,r,G2,G2,C5,A4,r,r,r,r,r,r,C3,G1
353.6667,168.4127,71,2.6667,r,r,r,r,F5,r,G2,G2,C5,A4,r,r,r,r,r,r,G2,G1
354.0,168.5714,71,3.0,r,r,r,r,F5,r,A2,A2,A4,F4,r,r,r,r,r,r,A2,A1
354.3333,168.7301,71,3.3333,r,r,r,r,F5,r,A2,A2,A4,F4,r,r,r,r,r,r,F2,A1
354.6667,168.8889,71,3.6667,r,r,r,r,F5,r,r,r,A4,F4,r,r,r,r,r,r,C3,A1
355.0,169.0476,72,1.0,r,r,r,r,F5,r,C2,C2,B-4,G4,r,r,r,r,r,r,C2,C1
355.3333,169.2063,72,1.3333,r,r,r,r,F5,r,C2,C2,B-4,G4,r,r,r,r,r,r,E2,C1
355.5,169.2857,72,1.5,r,r,r,r,E5,r,C2,C2,B-4,G4,r,r,r,r,r,r,E2,C1
355.6667,169.3651,72,1.6667,r,r,r,r,E5,r,C2,C2,B-4,G4,r,r,r,r,r,r,G2,C1
356.0,169.5238,72,2.0,r,r,r,r,D5,r,r,r,B-4,G4,r,r,r,r,r,r,C3,r
356.3333,169.6825,72,2.3333,r,r,r,r,D5,r,r,r,B-4,G4,r,r,r,r,r,r,E3,r
356.5,169.7619,72,2.5,r,r,r,r,C5,r,G2,G2,C4,C3,r,r,r,r,r,r,E3,G1
356.6667,169.8413,72,2.6667,r,r,r,r,C5,r,G2,G2,C4,C3,r,r,r,r,r,r,G3,G1
357.0,170.0,72,3.0,r,r,r,r,B-4,r,C3,C3,D4,C4,r,r,r,r,r,r,C4,C2
357.3333,170.1587,72,3.3333,r,r,r,r,B-4,r,C3,C3,D4,C4,r,r,r,r,r,r,C3,C2
357.5,170.2381,72,3.5,r,r,r,r,G4,r,r,r,E4,B-3,r,r,r,r,r,r,C3,C2
357.6667,170.3175,72,3.6667,r,r,r,r,G4,r,r,r,E4,B-3,r,r,r,r,r,r,C3,C2
358.0,170.4762,73,1.0,r,r,r,r,F4,r,F2,F2,F4,A3,r,r,r,r,r,r,F2,F1
358.3333,170.6349,73,1.3333,r,r,r,r,F4,r,F2,F2,F4,A3,r,r,r,r,r,r,C4,F1
358.5,170.7143,73,1.5,r,r,r,r,F4,r,F2,F2,A4,F4,r,r,r,r,r,r,C4,F1
358.6667,170.7937,73,1.6667,r,r,r,r,F4,r,F2,F2,A4,F4,r,r,r,r,r,r,A3,F1
359.0,170.9524,73,2.0,r,r,r,r,r,r,r,r,A4,F4,r,r,r,r,r,r,F3,r
359.3333,171.1111,73,2.3333,r,r,r,r,r,r,r,r,A4,F4,r,r,r,r,r,r,C3,r
359.5,171.1905,73,2.5,r,r,r,r,r,r,G2,G2,A4,F4,r,r,r,r,r,r,C3,G1
359.6667,171.2699,73,2.6667,r,r,r,r,r,r,G2,G2,A4,F4,r,r,r,r,r,r,G2,G1
360.0,171.4286,73,3.0,r,r,r,r,r,r,A2,A2,A4,F4,r,r,r,r,r,r,A2,A1
360.3333,171.5873,73,3.3333,r,r,r,r,r,r,A2,A2,A4,F4,r,r,r,r,r,r,F2,A1
360.5,171.6667,73,3.5,r,r,r,r,r,r,r,r,A4,F4,r,r,r,r,r,r,F2,A1
360.6667,171.746,73,3.6667,r,r,r,r,r,r,r,r,A4,F4,r,r,r,r,r,r,C3,A1
361.0,171.9048,74,1.0,r,r,r,r,r,r,F2,F2,A4,F4,r,r,r,r,r,r,F2,F1
361.3333,172.0635,74,1.3333,r,r,r,r,r,r,F2,F2,A4,F4,r,r,r,r,r,r,C4,F1
361.5,172.1429,74,1.5,r,r,r,r,r,r,F2,F2,C5,A4,r,r,r,r,r,r,C4,F1
361.6667,172.2222,74,1.6667,r,r,r,r,r,r,F2,F2,C5,A4,r,r,r,r,r,r,A3,F1
362.0,172.381,74,2.0,r,r,r,r,r,r,r,r,C5,A4,r,r,r,r,r,r,F3,r
362.3333,172.5397,74,2.3333,r,r,r,r,r,r,r,r,C5,A4,r,r,r,r,r,r,C3,r
362.5,172.619,74,2.5,r,r,r,r,r,r,G2,G2,C5,A4,r,r,r,r,r,r,C3,G1
362.6667,172.6984,74,2.6667,r,r,r,r,r,r,G2,G2,C5,A4,r,r,r,r,r,r,G2,G1
363.0,172.8571,74,3.0,r,r,r,r,r,r,A2,A2,C5,A4,r,r,r,r,r,r,A2,A1
363.3333,173.0159,74,3.3333,r,r,r,r,r,r,A2,A2,C5,A4,r,r,r,r,r,r,F2,A1
363.5,173.0952,74,3.5,r,r,r,r,r,r,r,r,C5,A4,r,r,r,r,r,r,F2,A1
363.6667,173.1746,74,3.6667,r,r,r,r,r,r,r,r,C5,A4,r,r,r,r,r,r,C3,A1
364.0,173.3333,75,1.0,r,r,r,r,C5,r,F2,F2,C5,A4,r,r,r,r,r,r,F2,F1
364.3333,173.492,75,1.3333,r,r,r,r,C5,r,F2,F2,C5,A4,r,r,r,r,r,r,C4,F1
364.5,173.5714,75,1.5,r,r,r,r,F5,r,F2,F2,C5,A4,r,r,r,r,r,r,C4,F1
364.6667,173.6508,75,1.6667,r,r,r,r,F5,r,F2,F2,C5,A4,r,r,r,r,r,r,A3,F1
365.0,173.8095,75,2.0,r,r,r,r,F5,r,r,r,C5,A4,r,r,r,r,r,r,F3,r
365.3333,173.9682,75,2.3333,r,r,r,r,F5,r,r,r,C5,A4,r,r,r,r,r,r,C3,r
365.5,174.0476,75,2.5,r,r,r,r,F5,r,G2,G2,C5,A4,r,r,r,r,r,r,C3,G1
365.6667,174.127,75,2.6667,r,r,r,r,F5,r,G2,G2,C5,A4,r,r,r,r,r,r,G2,G1
366.0,174.2857,75,3.0,r,r,r,r,F5,r,A2,A2,A4,F4,r,r,r,r,r,r,A2,A1
366.3333,174.4444,75,3.3333,r,r,r,r,F5,r,A2,A2,A4,F4,r,r,r,r,r,r,F2,A1
366.5,174.5238,75,3.5,r,r,r,r,F5,r,r,r,A4,F4,r,r,r,r,r,r,F2,A1
366.6667,174.6032,75,3.6667,r,r,r,r,F5,r,r,r,A4,F4,r,r,r,r,r,r,C3,A1
367.0,174.7619,76,1.0,r,r,r,r,F5,r,C2,C2,B-4,r,r,r,r,r,r,r,C2,C1
367.3333,174.9206,76,1.3333,r,r,r,r,F5,r,C2,C2,B-4,r,r,r,r,r,r,r,E2,C1
367.5,175.0,76,1.5,r,r,r,r,E5,r,C2,C2,B-4,r,r,r,r,r,r,r,E2,C1
367.6667,175.0794,76,1.6667,r,r,r,r,E5,r,C2,C2,B-4,r,r,r,r,r,r,r,G2,C1
368.0,175.2381,76,2.0,r,r,r,r,D5,r,r,r,B-4,r,r,r,r,r,r,r,C3,r
368.3333,175.3968,76,2.3333,r,r,r,r,D5,r,r,r,B-4,r,r,r,r,r,r,r,E3,r
368.5,175.4762,76,2.5,r,r,r,r,C5,r,G2,G2,r,C4,r,r,r,r,r,r,E3,G1
368.6667,175.5556,76,2.6667,r,r,r,r,C5,r,G2,G2,r,C4,r,r,r,r,r,r,G3,G1
369.0,175.7143,76,3.0,r,r,r,r,B-4,r,C3,C3,r,D4,r,r,r,r,r,r,C4,C2
369.3333,175.873,76,3.3333,r,r,r,r,B-4,r,C3,C3,r,D4,r,r,r,r,r,r,C3,C2
369.5,175.9524,76,3.5,r,r,r,r,G4,r,r,r,r,E4,r,r,r,r,r,r,C3,C2
369.6667,176.0318,76,3.6667,r,r,r,r,G4,r,r,r,r,E4,r,r,r,r,r,r,C4,C2
370.0,176.1905,77,1.0,r,r,r,r,F4,r,F2,F2,r,F4,r,r,r,r,r,r,F2,F1
370.3333,176.3492,77,1.3333,r,r,r,r,F4,r,F2,F2,r,F4,r,r,r,r,r,r,C4,F1
370.5,176.4286,77,1.5,r,r,r,r,C5,r,F2,F2,r,F4,r,r,r,r,r,r,C4,F1
370.6667,176.508,77,1.6667,r,r,r,r,C5,r,F2,F2,r,F4,r,r,r,r,r,r,A3,F1
371.0,176.6667,77,2.0,r,r,r,r,C6,r,r,r,r,F4,r,r,r,r,r,r,F3,r
371.3333,176.8254,77,2.3333,r,r,r,r,C6,r,r,r,r,F4,r,r,r,r,r,r,C3,r
371.5,176.9048,77,2.5,r,r,r,r,A5,r,G2,G2,C5,r,r,r,r,r,r,r,C3,G1
371.6667,176.9841,77,2.6667,r,r,r,r,A5,r,G2,G2,C5,r,r,r,r,r,r,r,G2,G1
372.0,177.1429,77,3.0,r,r,r,r,G5,r,A2,A2,B-4,r,r,r,r,r,r,r,A2,A1
372.3333,177.3016,77,3.3333,r,r,r,r,G5,r,A2,A2,B-4,r,r,r,r,r,r,r,F2,A1
372.5,177.381,77,3.5,r,r,r,r,F5,r,r,r,A4,r,r,r,r,r,r,r,F2,A1
372.6667,177.4603,77,3.6667,r,r,r,r,F5,r,r,r,A4,r,r,r,r,r,r,r,C3,A1
373.0,177.619,78,1.0,r,r,r,r,F5,r,C2,C2,G4,r,r,r,r,r,r,r,C2,C1
373.3333,177.7778,78,1.3333,r,r,r,r,F5,r,C2,C2,G4,r,r,r,r,r,r,r,E2,C1
373.5,177.8571,78,1.5,r,r,r,r,E5,r,C2,C2,G4,r,r,r,r,r,r,r,E2,C1
373.6667,177.9365,78,1.6667,r,r,r,r,E5,r,C2,C2,G4,r,r,r,r,r,r,r,G2,C1
374.0,178.0952,78,2.0,r,r,r,r,D5,r,r,r,G4,r,r,r,r,r,r,r,C3,r
374.3333,178.254,78,2.3333,r,r,r,r,D5,r,r,r,G4,r,r,r,r,r,r,r,E3,r
374.5,178.3333,78,2.5,r,r,r,r,C5,r,G2,G2,r,C4,r,r,r,r,r,r,E3,G1
374.6667,178.4127,78,2.6667,r,r,r,r,C5,r,G2,G2,r,C4,r,r,r,r,r,r,G3,G1
375.0,178.5714,78,3.0,r,r,r,r,B-4,r,C3,C3,r,D4,r,r,r,r,r,r,C4,C2
375.3333,178.7301,78,3.3333,r,r,r,r,B-4,r,C3,C3,r,D4,r,r,r,r,r,r,C3,C2
375.5,178.8095,78,3.5,r,r,r,r,G4,r,r,r,r,E4,r,r,r,r,r,r,C3,C2
375.6667,178.8889,78,3.6667,r,r,r,r,G4,r,r,r,r,E4,r,r,r,r,r,r,C4,C2
376.0,179.0476,79,1.0,r,r,r,r,F4,r,F2,F2,r,F4,r,r,r,r,r,r,F2,F1
376.3333,179.2063,79,1.3333,r,r,r,r,F4,r,F2,F2,r,F4,r,r,r,r,r,r,C4,F1
376.5,179.2857,79,1.5,r,r,r,r,C5,r,F2,F2,r,F4,r,r,r,r,r,r,C4,F1
376.6667,179.3651,79,1.6667,r,r,r,r,C5,r,F2,F2,r,F4,r,r,r,r,r,r,A3,F1
377.0,179.5238,79,2.0,r,r,r,r,C6,r,r,r,r,F4,r,r,r,r,r,r,F3,r
377.3333,179.6825,79,2.3333,r,r,r,r,C6,r,r,r,r,F4,r,r,r,r,r,r,C3,r
377.5,179.7619,79,2.5,r,r,r,r,A5,r,G2,G2,C5,r,r,r,r,r,r,r,C3,G1
377.6667,179.8413,79,2.6667,r,r,r,r,A5,r,G2,G2,C5,r,r,r,r,r,r,r,G2,G1
378.0,180.0,79,3.0,r,r,r,r,G5,r,A2,A2,B-4,r,r,r,r,r,r,r,A2,A1
378.3333,180.1587,79,3.3333,r,r,r,r,G5,r,A2,A2,B-4,r,r,r,r,r,r,r,F2,A1
378.5,180.2381,79,3.5,r,r,r,r,F5,r,r,r,A4,r,r,r,r,r,r,r,F2,A1
378.6667,180.3175,79,3.6667,r,r,r,r,F5,r,r,r,A4,r,r,r,r,r,r,r,C3,A1
379.0,180.4762,80,1.0,r,r,r,r,F5,r,F2,F2,A4,r,r,r,r,r,r,r,F2,F1
379.3333,180.6349,80,1.3333,r,r,r,r,F5,r,F2,F2,A4,r,r,r,r,r,r,r,C4,F1
379.5,180.7143,80,1.5,r,r,r,r,C5,r,F2,F2,A4,r,r,r,r,r,r,r,C4,F1
379.6667,180.7937,80,1.6667,r,r,r,r,C5,r,F2,F2,A4,r,r,r,r,r,r,r,A3,F1
380.0,180.9524,80,2.0,r,r,r,r,C5,r,r,r,A4,r,r,r,r,r,r,r,F3,r
380.3333,181.1111,80,2.3333,r,r,r,r,C5,r,r,r,A4,r,r,r,r,r,r,r,C3,r
380.5,181.1905,80,2.5,r,r,r,r,r,r,G2,G2,A4,F4,r,r,r,r,r,r,C3,G1
380.6667,181.2699,80,2.6667,r,r,r,r,r,r,G2,G2,A4,F4,r,r,r,r,r,r,G2,G1
381.0,181.4286,80,3.0,r,r,r,r,r,r,A2,A2,G4,C4,r,r,r,r,r,r,A2,A1
381.3333,181.5873,80,3.3333,r,r,r,r,r,r,A2,A2,G4,C4,r,r,r,r,r,r,F2,A1
381.5,181.6667,80,3.5,r,r,r,r,r,r,r,r,F4,A3,r,r,r,r,r,r,F2,A1
381.6667,181.746,80,3.6667,r,r,r,r,r,r,r,r,F4,A3,r,r,r,r,r,r,C3,A1
382.0,181.9048,81,1.0,r,r,r,r,r,r,F2,F2,F4,A3,r,r,r,r,r,r,F2,F1
382.3333,182.0635,81,1.3333,r,r,r,r,r,r,F2,F2,F4,A3,r,r,r,r,r,r,C4,F1
382.5,182.1429,81,1.5,r,r,r,r,r,r,F2,F2,C4,A3,r,r,r,r,r,r,C4,F1
382.6667,182.2222,81,1.6667,r,r,r,r,r,r,F2,F2,C4,A3,r,r,r,r,r,r,A3,F1
383.0,182.381,81,2.0,r,r,r,r,r,r,r,r,C4,A3,r,r,r,r,r,r,F3,r
383.3333,182.5397,81,2.3333,r,r,r,r,r,r,r,r,C4,A3,r,r,r,r,r,r,C3,r
383.5,182.619,81,2.5,r,r,r,r,A5,r,G2,G2,A4,F4,r,r,r,r,r,r,C3,G1
383.6667,182.6984,81,2.6667,r,r,r,r,A5,r,G2,G2,A4,F4,r,r,r,r,r,r,G2,G1
384.0,182.8571,81,3.0,r,r,r,r,G5,r,A2,A2,G4,C4,r,r,r,r,r,r,A2,A1
384.3333,183.0159,81,3.3333,r,r,r,r,G5,r,A2,A2,G4,C4,r,r,r,r,r,r,F2,A1
384.5,183.0952,81,3.5,r,r,r,r,F5,r,r,r,F4,A3,r,r,r,r,r,r,F2,A1
384.6667,183.1746,81,3.6667,r,r,r,r,F5,r,r,r,F4,A3,r,r,r,r,r,r,C3,A1
385.0,183.3333,82,1.0,r,r,r,r,F5,r,F2,F2,F4,A3,r,r,r,r,r,r,F2,F1
385.3333,183.492,82,1.3333,r,r,r,r,F5,r,F2,F2,F4,A3,r,r,r,r,r,r,C4,F1
385.5,183.5714,82,1.5,r,r,r,r,C5,r,F2,F2,C4,A3,r,r,r,r,r,r,C4,F1
385.6667,183.6508,82,1.6667,r,r,r,r,C5,r,F2,F2,C4,A3,r,r,r,r,r,r,A3,F1
